company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3TTM,2018-10-01,2019-09-30,,-1481000000.0,394000000.0,19103000000.0,1484000000.0,,243000000.0,,11578000000.0,-7663000000.0,-24404000000.0,31921000000.0,-7663000000.0,-24404000000.0,31971000000.0,-96000000.0,15250000000.0,15250000000.0,-2675000000.0,,277000000.0,-14096000000.0,-3400000000.0,-23751000000.0,-4528000000.0,-617000000.0,986000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3,2019-07-01,2019-09-30,,1375000000.0,661000000.0,4873000000.0,460000000.0,-52000000.0,959000000.0,,1989000000.0,-1666000000.0,-6150000000.0,9079000000.0,-1666000000.0,-6150000000.0,9079000000.0,1211000000.0,3247000000.0,3247000000.0,,,477000000.0,-3624000000.0,-802000000.0,-6285000000.0,-31000000.0,,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-06 13:34:22+00:00,5259000000.0,1570000000.0,14075000000.0,600000000.0,,245000000.0,,13158000000.0,-2162000000.0,-18820000000.0,23364000000.0,-2162000000.0,-18820000000.0,23364000000.0,2382000000.0,9044000000.0,9044000000.0,,,769000000.0,-11063000000.0,-2532000000.0,-17657000000.0,-3836000000.0,-421000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q2TTM,2018-07-01,2019-06-30,,-542000000.0,288000000.0,18888000000.0,2515000000.0,157000000.0,-662000000.0,,8313000000.0,-10956000000.0,-22161000000.0,34000000000.0,-10956000000.0,-22161000000.0,34000000000.0,1040000000.0,18449000000.0,18449000000.0,-2675000000.0,,15000000.0,-14131000000.0,-3007000000.0,-22670000000.0,-4520000000.0,-618000000.0,986000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q2,2019-04-01,2019-06-30,,2091000000.0,240000000.0,4631000000.0,33000000.0,52000000.0,-2075000000.0,,4393000000.0,548000000.0,-6877000000.0,5947000000.0,548000000.0,-6877000000.0,5947000000.0,-330000000.0,3391000000.0,3391000000.0,,,83000000.0,-3817000000.0,-820000000.0,-6173000000.0,-28000000.0,,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 12:55:10+00:00,3884000000.0,909000000.0,9202000000.0,140000000.0,52000000.0,-714000000.0,,11169000000.0,-496000000.0,-12670000000.0,14285000000.0,-496000000.0,-12670000000.0,14285000000.0,1171000000.0,5797000000.0,5797000000.0,,,292000000.0,-7439000000.0,-1730000000.0,-11372000000.0,-3805000000.0,-421000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 14:06:03+00:00,1793000000.0,669000000.0,4571000000.0,107000000.0,,1361000000.0,,6776000000.0,-1044000000.0,-5793000000.0,8338000000.0,-1044000000.0,-5793000000.0,8338000000.0,1501000000.0,2406000000.0,2406000000.0,,,209000000.0,-3622000000.0,-910000000.0,-5199000000.0,-3777000000.0,-421000000.0,,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2019.0,Q1TTM,2018-04-01,2019-03-31,,-324000000.0,103000000.0,18846000000.0,2789000000.0,-30000000.0,618000000.0,,4872000000.0,-14748000000.0,-20380000000.0,35833000000.0,-14748000000.0,-20380000000.0,35833000000.0,675000000.0,19044000000.0,19044000000.0,-2675000000.0,,22000000.0,-14124000000.0,-2753000000.0,-21424000000.0,-4876000000.0,-620000000.0,986000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2020.0,Q1TTM,2019-04-01,2020-03-31,,-421000000.0,112000000.0,20246000000.0,3671000000.0,,1383000000.0,,20225000000.0,3211000000.0,-23658000000.0,27652000000.0,3211000000.0,-23658000000.0,27652000000.0,7205000000.0,11598000000.0,11598000000.0,-5575000000.0,,11000000.0,-14734000000.0,-3723000000.0,-25107000000.0,-1802000000.0,-478000000.0,1490000000.0,
Exxon Mobil Corp,XOM,J3WHBG0MTS7O8ZVMDC91,34088,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 14:06:03+00:00,1372000000.0,781000000.0,5819000000.0,86000000.0,,1225000000.0,,14295000000.0,8785000000.0,-6367000000.0,6274000000.0,8785000000.0,-6367000000.0,6274000000.0,8692000000.0,-770000000.0,-770000000.0,,,220000000.0,-3670000000.0,-728000000.0,-5945000000.0,-1535000000.0,-305000000.0,,
