company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q2,2014-04-01,2014-06-30,,,,118000000.0,,2000000.0,-34000000.0,1000000.0,-65000000.0,-92000000.0,-87000000.0,171000000.0,,-1000000.0,-92000000.0,-87000000.0,170000000.0,-7000000.0,120000000.0,120000000.0,,-33000000.0,,1000000.0,-16000000.0,,-88000000.0,,-12000000.0,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q1TTM,2013-04-01,2014-03-31,,-36000000.0,79000000.0,354000000.0,,-12000000.0,-237000000.0,5000000.0,752000000.0,-359000000.0,-402000000.0,632000000.0,,-17000000.0,-359000000.0,-402000000.0,615000000.0,-158000000.0,362000000.0,362000000.0,,74000000.0,,14000000.0,-41000000.0,-16000000.0,-375000000.0,-1042000000.0,-33000000.0,,11000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2014.0,Q1,2014-01-01,2014-03-31,2015-04-29 16:38:11+00:00,,,111000000.0,,-6000000.0,-378000000.0,4000000.0,136000000.0,121000000.0,-94000000.0,-202000000.0,,-1000000.0,121000000.0,-94000000.0,-203000000.0,-182000000.0,106000000.0,106000000.0,,-41000000.0,,14000000.0,-19000000.0,,-108000000.0,,,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,FY,2015-01-01,2015-12-31,2018-02-14 07:02:56+00:00,-2351000000.0,101000000.0,323000000.0,,-30000000.0,22000000.0,1000000.0,4589000000.0,2057000000.0,-2748000000.0,612000000.0,,-4000000.0,2057000000.0,-2748000000.0,608000000.0,-113000000.0,158000000.0,162000000.0,-4000000.0,4000000.0,,,-22000000.0,,-402000000.0,-2411000000.0,-100000000.0,4000000.0,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q4,2015-10-01,2015-12-31,,-9000000.0,101000000.0,27000000.0,,-1000000.0,381000000.0,,2067000000.0,-265000000.0,-110000000.0,506000000.0,,-1000000.0,-265000000.0,-110000000.0,505000000.0,129000000.0,14000000.0,15000000.0,-1000000.0,-18000000.0,,,-9000000.0,,-103000000.0,-2323000000.0,,1000000.0,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-26 16:44:51+00:00,-2342000000.0,,296000000.0,,-29000000.0,-359000000.0,1000000.0,2522000000.0,2322000000.0,-2638000000.0,106000000.0,,-3000000.0,2322000000.0,-2638000000.0,103000000.0,-242000000.0,144000000.0,147000000.0,-3000000.0,22000000.0,,,-13000000.0,,-299000000.0,-88000000.0,-100000000.0,3000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q3TTM,2014-10-01,2015-09-30,,-2456000000.0,113000000.0,289000000.0,,-40000000.0,-93000000.0,-1000000.0,3752000000.0,2279000000.0,-2824000000.0,595000000.0,,-4000000.0,2279000000.0,-2824000000.0,591000000.0,6000000.0,43000000.0,69000000.0,-26000000.0,217000000.0,,-21000000.0,-13000000.0,,-378000000.0,-1339000000.0,-120000000.0,12000000.0,19000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q3,2015-07-01,2015-09-30,,-2290000000.0,,99000000.0,,-9000000.0,67000000.0,,2122000000.0,2070000000.0,-2384000000.0,216000000.0,,-1000000.0,2070000000.0,-2384000000.0,215000000.0,-108000000.0,24000000.0,27000000.0,-3000000.0,23000000.0,,,-1000000.0,,-91000000.0,-51000000.0,,-3000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-28 16:32:39+00:00,-52000000.0,,197000000.0,,-20000000.0,-426000000.0,1000000.0,400000000.0,252000000.0,-254000000.0,-110000000.0,,-2000000.0,252000000.0,-254000000.0,-112000000.0,-134000000.0,120000000.0,120000000.0,,-1000000.0,,,-12000000.0,,-208000000.0,-37000000.0,-100000000.0,6000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q2TTM,2014-07-01,2015-06-30,,-166000000.0,113000000.0,303000000.0,,-37000000.0,-130000000.0,-1000000.0,1576000000.0,153000000.0,-528000000.0,619000000.0,,-23000000.0,153000000.0,-528000000.0,596000000.0,184000000.0,86000000.0,109000000.0,-23000000.0,224000000.0,,-15000000.0,-14000000.0,,-381000000.0,-1288000000.0,-120000000.0,15000000.0,19000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q2,2015-04-01,2015-06-30,,,,102000000.0,,7000000.0,17000000.0,1000000.0,92000000.0,45000000.0,-97000000.0,168000000.0,,-2000000.0,45000000.0,-97000000.0,166000000.0,121000000.0,45000000.0,45000000.0,,4000000.0,,-1000000.0,-12000000.0,,-102000000.0,-36000000.0,,6000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q1,2015-01-01,2015-03-31,2016-05-13 07:14:25+00:00,-52000000.0,,95000000.0,,-27000000.0,-443000000.0,,308000000.0,207000000.0,-157000000.0,-278000000.0,,,207000000.0,-157000000.0,-278000000.0,-255000000.0,75000000.0,75000000.0,,-5000000.0,,1000000.0,,,-106000000.0,-1000000.0,-100000000.0,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2015.0,Q1TTM,2014-04-01,2015-03-31,,-166000000.0,113000000.0,319000000.0,,-42000000.0,-181000000.0,-1000000.0,1419000000.0,16000000.0,-518000000.0,622000000.0,,-22000000.0,16000000.0,-518000000.0,600000000.0,56000000.0,161000000.0,184000000.0,-23000000.0,187000000.0,,-13000000.0,-18000000.0,,-367000000.0,-1252000000.0,-132000000.0,9000000.0,19000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,FY,2016-01-01,2016-12-31,2019-02-14 06:53:07+00:00,-56000000.0,116000000.0,375000000.0,,-13000000.0,-26000000.0,5000000.0,1245000000.0,-228000000.0,-417000000.0,758000000.0,,-7000000.0,-228000000.0,-417000000.0,751000000.0,93000000.0,230000000.0,237000000.0,-7000000.0,56000000.0,,,-16000000.0,,-454000000.0,-1462000000.0,,8000000.0,85000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q4,2016-10-01,2016-12-31,,-11000000.0,116000000.0,3000000.0,,-9000000.0,329000000.0,,1245000000.0,-189000000.0,-135000000.0,532000000.0,,-1000000.0,-189000000.0,-135000000.0,531000000.0,198000000.0,-66000000.0,-65000000.0,-1000000.0,149000000.0,,,-6000000.0,,-144000000.0,-1428000000.0,,-8000000.0,28000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-24 16:53:52+00:00,-45000000.0,,372000000.0,,-4000000.0,-355000000.0,5000000.0,,-39000000.0,-282000000.0,226000000.0,,-6000000.0,-39000000.0,-282000000.0,220000000.0,-105000000.0,296000000.0,302000000.0,-6000000.0,-93000000.0,,,-10000000.0,,-310000000.0,-34000000.0,,16000000.0,57000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q3TTM,2015-10-01,2016-09-30,,-54000000.0,101000000.0,399000000.0,,-5000000.0,26000000.0,5000000.0,2067000000.0,-304000000.0,-392000000.0,732000000.0,,-7000000.0,-304000000.0,-392000000.0,725000000.0,24000000.0,310000000.0,317000000.0,-7000000.0,-111000000.0,,,-19000000.0,,-413000000.0,-2357000000.0,,17000000.0,58000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q3,2016-07-01,2016-09-30,,-14000000.0,,122000000.0,,-1000000.0,162000000.0,,-246000000.0,-277000000.0,-92000000.0,333000000.0,,-3000000.0,-277000000.0,-92000000.0,330000000.0,-40000000.0,114000000.0,117000000.0,-3000000.0,-68000000.0,,,,,-103000000.0,-31000000.0,,2000000.0,23000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-01 17:03:27+00:00,-31000000.0,,250000000.0,,-3000000.0,-517000000.0,5000000.0,246000000.0,238000000.0,-190000000.0,-107000000.0,,-3000000.0,238000000.0,-190000000.0,-110000000.0,-65000000.0,182000000.0,185000000.0,-3000000.0,-25000000.0,,,-10000000.0,,-207000000.0,-3000000.0,,14000000.0,34000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q2TTM,2015-07-01,2016-06-30,,-2330000000.0,101000000.0,376000000.0,,-13000000.0,-69000000.0,5000000.0,4435000000.0,2043000000.0,-2684000000.0,615000000.0,,-5000000.0,2043000000.0,-2684000000.0,610000000.0,-44000000.0,220000000.0,227000000.0,-7000000.0,-20000000.0,,,-20000000.0,,-401000000.0,-2377000000.0,,12000000.0,35000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q2,2016-04-01,2016-06-30,,-9000000.0,,125000000.0,,-2000000.0,-12000000.0,,-28000000.0,-38000000.0,-57000000.0,194000000.0,,-2000000.0,-38000000.0,-57000000.0,192000000.0,95000000.0,109000000.0,111000000.0,-2000000.0,-30000000.0,,,-10000000.0,,-90000000.0,,,8000000.0,34000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q1,2016-01-01,2016-03-31,2017-04-25 16:30:26+00:00,-22000000.0,,125000000.0,,-1000000.0,-505000000.0,5000000.0,274000000.0,276000000.0,-133000000.0,-301000000.0,,-1000000.0,276000000.0,-133000000.0,-302000000.0,-160000000.0,73000000.0,74000000.0,-1000000.0,5000000.0,,,,,-117000000.0,-3000000.0,,6000000.0,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2016.0,Q1TTM,2015-04-01,2016-03-31,,-2321000000.0,101000000.0,353000000.0,,-4000000.0,-40000000.0,6000000.0,4555000000.0,2126000000.0,-2724000000.0,589000000.0,,-5000000.0,2126000000.0,-2724000000.0,584000000.0,-18000000.0,156000000.0,161000000.0,-5000000.0,14000000.0,,-1000000.0,-22000000.0,,-413000000.0,-2413000000.0,,10000000.0,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,FY,2017-01-01,2017-12-31,2020-02-21 06:24:46+00:00,-39000000.0,114000000.0,387000000.0,,22000000.0,-191000000.0,,1458000000.0,-392000000.0,-466000000.0,724000000.0,115000000.0,-3000000.0,-392000000.0,-351000000.0,721000000.0,,202000000.0,205000000.0,-3000000.0,209000000.0,,,-17000000.0,,-441000000.0,-1828000000.0,-5000000.0,,14000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q4,2017-10-01,2017-12-31,,-2000000.0,114000000.0,15000000.0,,-2000000.0,468000000.0,,1435000000.0,-378000000.0,-151000000.0,685000000.0,,-1000000.0,-378000000.0,-151000000.0,684000000.0,153000000.0,-127000000.0,-126000000.0,-1000000.0,214000000.0,,,-8000000.0,,-149000000.0,-1805000000.0,,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:15:35+00:00,-37000000.0,,372000000.0,,24000000.0,-659000000.0,,23000000.0,-14000000.0,-315000000.0,39000000.0,115000000.0,-2000000.0,-14000000.0,-200000000.0,37000000.0,-153000000.0,329000000.0,331000000.0,-2000000.0,-5000000.0,,,-9000000.0,,-292000000.0,-23000000.0,-5000000.0,,14000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q3TTM,2016-10-01,2017-09-30,,-48000000.0,116000000.0,375000000.0,,15000000.0,-330000000.0,,1268000000.0,-203000000.0,-450000000.0,571000000.0,115000000.0,-3000000.0,-203000000.0,-335000000.0,568000000.0,45000000.0,263000000.0,266000000.0,-3000000.0,144000000.0,,,-15000000.0,,-436000000.0,-1451000000.0,-5000000.0,-8000000.0,42000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q3,2017-07-01,2017-09-30,,-10000000.0,,127000000.0,,5000000.0,-38000000.0,,-192000000.0,-199000000.0,-110000000.0,195000000.0,115000000.0,-2000000.0,-199000000.0,5000000.0,193000000.0,4000000.0,133000000.0,135000000.0,-2000000.0,-29000000.0,,-2000000.0,,,-106000000.0,-2000000.0,-5000000.0,,8000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-24 16:23:35+00:00,-27000000.0,,245000000.0,,19000000.0,-621000000.0,,215000000.0,185000000.0,-205000000.0,-156000000.0,,,185000000.0,-205000000.0,-156000000.0,-157000000.0,196000000.0,196000000.0,,24000000.0,,2000000.0,-9000000.0,,-186000000.0,-21000000.0,,,6000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q2TTM,2016-07-01,2017-06-30,,-52000000.0,116000000.0,370000000.0,,9000000.0,-130000000.0,,1214000000.0,-281000000.0,-432000000.0,709000000.0,,-4000000.0,-281000000.0,-432000000.0,705000000.0,1000000.0,244000000.0,248000000.0,-4000000.0,105000000.0,,2000000.0,-15000000.0,,-433000000.0,-1480000000.0,,-6000000.0,57000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q2,2017-04-01,2017-06-30,,-10000000.0,,118000000.0,,5000000.0,-57000000.0,-3000000.0,-58000000.0,-72000000.0,-91000000.0,181000000.0,,,-72000000.0,-91000000.0,181000000.0,23000000.0,143000000.0,143000000.0,,-23000000.0,,1000000.0,-9000000.0,,-88000000.0,-2000000.0,,,6000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q1,2017-01-01,2017-03-31,2018-04-24 16:16:20+00:00,-17000000.0,,127000000.0,,14000000.0,-564000000.0,3000000.0,273000000.0,257000000.0,-114000000.0,-337000000.0,,,257000000.0,-114000000.0,-337000000.0,-180000000.0,53000000.0,53000000.0,,47000000.0,,1000000.0,,,-98000000.0,-19000000.0,,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2017.0,Q1TTM,2016-04-01,2017-03-31,,-51000000.0,116000000.0,377000000.0,,2000000.0,-85000000.0,3000000.0,1244000000.0,-247000000.0,-398000000.0,722000000.0,,-6000000.0,-247000000.0,-398000000.0,716000000.0,73000000.0,210000000.0,216000000.0,-6000000.0,98000000.0,,1000000.0,-16000000.0,,-435000000.0,-1478000000.0,,2000000.0,85000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q4,2018-10-01,2018-12-31,,-127000000.0,,,,-6000000.0,,4000000.0,2098000000.0,-338000000.0,-277000000.0,694000000.0,,-1000000.0,-338000000.0,-277000000.0,693000000.0,72000000.0,0.0,,0.0,,,2000000.0,-13000000.0,,-153000000.0,-2371000000.0,-56000000.0,,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-29 19:19:37+00:00,-48000000.0,,384000000.0,,-14000000.0,-592000000.0,1000000.0,413000000.0,285000000.0,-421000000.0,99000000.0,,-1000000.0,285000000.0,-421000000.0,98000000.0,-52000000.0,285000000.0,286000000.0,-1000000.0,21000000.0,,,-9000000.0,,-383000000.0,-13000000.0,-107000000.0,,10000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q3TTM,2017-10-01,2018-09-30,,-50000000.0,114000000.0,399000000.0,,-16000000.0,-124000000.0,1000000.0,1848000000.0,-93000000.0,-572000000.0,784000000.0,,-2000000.0,-93000000.0,-572000000.0,782000000.0,101000000.0,158000000.0,160000000.0,-2000000.0,235000000.0,,,-17000000.0,,-532000000.0,-1818000000.0,-107000000.0,,10000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q3,2018-07-01,2018-09-30,,-23000000.0,,130000000.0,,-3000000.0,24000000.0,1000000.0,-24000000.0,-37000000.0,-134000000.0,249000000.0,,,-37000000.0,-134000000.0,249000000.0,75000000.0,127000000.0,127000000.0,,-32000000.0,,-2000000.0,-1000000.0,,-110000000.0,-1000000.0,-12000000.0,,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:29:16+00:00,-25000000.0,,254000000.0,,-11000000.0,-616000000.0,,437000000.0,322000000.0,-287000000.0,-150000000.0,,-1000000.0,322000000.0,-287000000.0,-151000000.0,-127000000.0,158000000.0,159000000.0,-1000000.0,53000000.0,,2000000.0,-8000000.0,,-273000000.0,-12000000.0,-95000000.0,,9000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q2TTM,2017-07-01,2018-06-30,,-37000000.0,114000000.0,396000000.0,,-8000000.0,-186000000.0,,1680000000.0,-255000000.0,-548000000.0,730000000.0,115000000.0,-4000000.0,-255000000.0,-433000000.0,726000000.0,30000000.0,164000000.0,168000000.0,-4000000.0,238000000.0,,,-16000000.0,,-528000000.0,-1819000000.0,-100000000.0,,17000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q2,2018-04-01,2018-06-30,,1000000.0,,123000000.0,,-24000000.0,22000000.0,,-51000000.0,-121000000.0,-127000000.0,220000000.0,,-1000000.0,-121000000.0,-127000000.0,219000000.0,-53000000.0,55000000.0,56000000.0,-1000000.0,19000000.0,,1000000.0,-8000000.0,,-131000000.0,-12000000.0,-50000000.0,,2000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:31:43+00:00,-26000000.0,,131000000.0,,13000000.0,-638000000.0,,488000000.0,443000000.0,-160000000.0,-370000000.0,,,443000000.0,-160000000.0,-370000000.0,-74000000.0,103000000.0,103000000.0,,34000000.0,,1000000.0,,,-142000000.0,,-45000000.0,,7000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2018.0,Q1TTM,2017-04-01,2018-03-31,,-48000000.0,114000000.0,391000000.0,,21000000.0,-265000000.0,-3000000.0,1673000000.0,-206000000.0,-512000000.0,691000000.0,115000000.0,-3000000.0,-206000000.0,-397000000.0,688000000.0,106000000.0,252000000.0,255000000.0,-3000000.0,196000000.0,,,-17000000.0,,-485000000.0,-1809000000.0,-50000000.0,,21000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q4,2019-10-01,2019-12-31,,-33000000.0,119000000.0,10000000.0,,8000000.0,488000000.0,,3721000000.0,-450000000.0,68000000.0,654000000.0,,-2000000.0,-450000000.0,68000000.0,652000000.0,278000000.0,31000000.0,33000000.0,-2000000.0,4000000.0,,-1000000.0,-17000000.0,,-93000000.0,-4153000000.0,-1000000.0,,195000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,FY,2019-01-01,2019-12-31,2020-02-21 06:24:46+00:00,-212000000.0,119000000.0,390000000.0,,3000000.0,-243000000.0,,4314000000.0,68000000.0,-437000000.0,408000000.0,,-3000000.0,68000000.0,-437000000.0,405000000.0,39000000.0,-382000000.0,-379000000.0,-3000000.0,521000000.0,28000000.0,4000000.0,-48000000.0,,-426000000.0,-4184000000.0,-42000000.0,,197000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q3TTM,2018-10-01,2019-09-30,,-306000000.0,,,,-11000000.0,,4000000.0,2691000000.0,180000000.0,-782000000.0,448000000.0,,-2000000.0,180000000.0,-782000000.0,446000000.0,-167000000.0,0.0,,0.0,,28000000.0,7000000.0,-44000000.0,,-486000000.0,-2402000000.0,-97000000.0,,3000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q3,2019-07-01,2019-09-30,,,,127000000.0,,-11000000.0,256000000.0,,-377000000.0,-408000000.0,-95000000.0,416000000.0,,,-408000000.0,-95000000.0,416000000.0,-98000000.0,-567000000.0,-567000000.0,,600000000.0,,4000000.0,-8000000.0,,-100000000.0,-20000000.0,-3000000.0,,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-29 19:19:37+00:00,-179000000.0,,380000000.0,,-5000000.0,-731000000.0,,593000000.0,518000000.0,-505000000.0,-246000000.0,,-1000000.0,518000000.0,-505000000.0,-247000000.0,-239000000.0,-413000000.0,-412000000.0,-1000000.0,517000000.0,28000000.0,5000000.0,-31000000.0,,-333000000.0,-31000000.0,-41000000.0,,2000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q2TTM,2018-07-01,2019-06-30,,-329000000.0,,,,-3000000.0,,5000000.0,3044000000.0,551000000.0,-821000000.0,281000000.0,,-2000000.0,551000000.0,-821000000.0,279000000.0,6000000.0,0.0,,0.0,,28000000.0,1000000.0,-37000000.0,,-496000000.0,-2383000000.0,-106000000.0,,3000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q2,2019-04-01,2019-06-30,,-164000000.0,,127000000.0,,2000000.0,-264000000.0,,381000000.0,386000000.0,-275000000.0,-67000000.0,,-1000000.0,386000000.0,-275000000.0,-68000000.0,45000000.0,70000000.0,71000000.0,-1000000.0,-1000000.0,28000000.0,1000000.0,-15000000.0,,-112000000.0,-11000000.0,3000000.0,,
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:29:16+00:00,-179000000.0,,253000000.0,,6000000.0,-987000000.0,,970000000.0,926000000.0,-410000000.0,-662000000.0,,-1000000.0,926000000.0,-410000000.0,-663000000.0,-141000000.0,154000000.0,155000000.0,-1000000.0,-83000000.0,28000000.0,1000000.0,-23000000.0,,-233000000.0,-11000000.0,-38000000.0,,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q1,2019-01-01,2019-03-31,2020-04-29 16:33:19+00:00,-15000000.0,,126000000.0,,4000000.0,-723000000.0,,589000000.0,540000000.0,-135000000.0,-595000000.0,,,540000000.0,-135000000.0,-595000000.0,-186000000.0,84000000.0,84000000.0,,-82000000.0,,,-8000000.0,,-121000000.0,,-41000000.0,,1000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2019.0,Q1TTM,2018-04-01,2019-03-31,,-164000000.0,,,,-29000000.0,,5000000.0,2612000000.0,44000000.0,-673000000.0,568000000.0,,-2000000.0,44000000.0,-673000000.0,566000000.0,-92000000.0,0.0,,0.0,,,1000000.0,-30000000.0,,-515000000.0,-2384000000.0,-159000000.0,,5000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2020.0,Q1TTM,2019-04-01,2020-03-31,,-244000000.0,119000000.0,390000000.0,,-30000000.0,-2000000.0,,4584000000.0,377000000.0,-467000000.0,688000000.0,,-3000000.0,377000000.0,-467000000.0,685000000.0,565000000.0,-411000000.0,-408000000.0,-3000000.0,589000000.0,28000000.0,6000000.0,-48000000.0,,-425000000.0,-4184000000.0,-3000000.0,,196000000.0
Owens-Illinois Inc,OI,XRT4MR5HXMYMNAZQA715,812074,2020.0,Q1,2020-01-01,2020-03-31,2020-04-29 16:33:19+00:00,-47000000.0,,126000000.0,,-29000000.0,-482000000.0,,859000000.0,849000000.0,-165000000.0,-315000000.0,,,849000000.0,-165000000.0,-315000000.0,340000000.0,55000000.0,55000000.0,,-14000000.0,,2000000.0,-8000000.0,,-120000000.0,,-2000000.0,,
