company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,depreciationexpense,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,provisionforloanlosses,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,saleofinvestments,saleofplantpropertyandequipment
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q4,2016-10-01,2016-12-31,,48448000.0,26183000.0,29063000.0,8000.0,,-56406000.0,-151804000.0,134264000.0,-56406000.0,-151804000.0,134264000.0,-73946000.0,59724000.0,59724000.0,-91000.0,345000.0,-6923000.0,-71696000.0,,-11533000.0,-133348000.0,-14126000.0,,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-11-01 18:10:01+00:00,145137000.0,-18945000.0,300040000.0,241787000.0,0.0,225244000.0,-438417000.0,293408000.0,225244000.0,-438417000.0,293408000.0,80235000.0,199159000.0,199159000.0,-31943000.0,-4134000.0,250000.0,-220100000.0,,-138645000.0,-303932000.0,-92349000.0,3910000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q3TTM,2015-10-01,2016-09-30,,191560000.0,-9108000.0,309755000.0,295246000.0,,192814000.0,-505701000.0,401304000.0,192814000.0,-505701000.0,401304000.0,88417000.0,269157000.0,269157000.0,-50305000.0,-22971000.0,-7165000.0,-277453000.0,,-173075000.0,-381484000.0,-111763000.0,56023000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q3,2016-07-01,2016-09-30,,48903000.0,-15633000.0,54819000.0,200287000.0,,130373000.0,-137515000.0,89801000.0,130373000.0,-137515000.0,89801000.0,82659000.0,61198000.0,61198000.0,-4667000.0,157000.0,7433000.0,-69774000.0,,-6811000.0,-138247000.0,-55116000.0,110000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-02 16:29:08+00:00,96234000.0,-3312000.0,245221000.0,41500000.0,,94871000.0,-300902000.0,203607000.0,94871000.0,-300902000.0,203607000.0,-2424000.0,137961000.0,137961000.0,-27276000.0,-4291000.0,-7183000.0,-150326000.0,,-131834000.0,-165685000.0,-37233000.0,3800000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q2TTM,2015-07-01,2016-06-30,,186375000.0,-3138000.0,298069000.0,236007000.0,,35756000.0,-438314000.0,399005000.0,35756000.0,-438314000.0,399005000.0,-3553000.0,262509000.0,262509000.0,-46741000.0,-23128000.0,-11789000.0,-269981000.0,,-179881000.0,-302557000.0,-205211000.0,55913000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q2,2016-04-01,2016-06-30,,48435000.0,-6398000.0,63464000.0,41500000.0,,-607000.0,-99215000.0,98728000.0,-607000.0,-99215000.0,98728000.0,-1094000.0,58898000.0,58898000.0,-2207000.0,13085000.0,-3900000.0,-83346000.0,,-1361000.0,-97754000.0,-35310000.0,3800000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q1,2016-01-01,2016-03-31,2017-05-03 16:13:25+00:00,47799000.0,3086000.0,181757000.0,,,95478000.0,-201687000.0,104879000.0,95478000.0,-201687000.0,104879000.0,-1330000.0,79063000.0,79063000.0,-25069000.0,-17376000.0,-3283000.0,-66980000.0,,-130473000.0,-67931000.0,-1923000.0,0.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2016.0,Q1TTM,2015-04-01,2016-03-31,,180611000.0,-913000.0,292023000.0,300997000.0,,-83155000.0,-460505000.0,391939000.0,-83155000.0,-460505000.0,391939000.0,-151721000.0,249284000.0,249284000.0,-37043000.0,-36213000.0,-12212000.0,-248531000.0,,-261127000.0,-285100000.0,-391431000.0,97934000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,FY,2017-01-01,2017-12-31,2020-02-10 16:16:11+00:00,216050000.0,12814000.0,118583000.0,613134000.0,144991000.0,369445000.0,-837922000.0,458828000.0,369445000.0,-837922000.0,458828000.0,-9649000.0,297870000.0,297870000.0,-67906000.0,9220000.0,-460286000.0,-298225000.0,,-438468000.0,-76952000.0,-218258000.0,137784000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q4,2017-10-01,2017-12-31,,56394000.0,3249000.0,67394000.0,172180000.0,-465000.0,1321000.0,-128522000.0,119357000.0,1321000.0,-128522000.0,119357000.0,-7844000.0,52785000.0,52785000.0,6929000.0,124000.0,-448491000.0,-74498000.0,,-194000.0,311589000.0,-163414000.0,8574000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-31 16:16:39+00:00,159656000.0,9565000.0,51189000.0,440954000.0,145456000.0,368124000.0,-709400000.0,339471000.0,368124000.0,-709400000.0,339471000.0,-1805000.0,245085000.0,245085000.0,-74835000.0,9096000.0,-11795000.0,-223727000.0,,-438274000.0,-388541000.0,-54844000.0,129210000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q3TTM,2016-10-01,2017-09-30,,208104000.0,35748000.0,80252000.0,440962000.0,145456000.0,311718000.0,-861204000.0,473735000.0,311718000.0,-861204000.0,473735000.0,-75751000.0,304809000.0,304809000.0,-74926000.0,9441000.0,-18718000.0,-295423000.0,,-449807000.0,-521889000.0,-68970000.0,129210000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q3,2017-07-01,2017-09-30,,55611000.0,-9668000.0,33799000.0,41544000.0,145456000.0,147016000.0,-322701000.0,100811000.0,147016000.0,-322701000.0,100811000.0,-74874000.0,108882000.0,108882000.0,-54014000.0,105000.0,-5008000.0,-72968000.0,,-272779000.0,-125721000.0,-920000.0,80807000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-01 16:25:21+00:00,104045000.0,19233000.0,17390000.0,399410000.0,,221108000.0,-386699000.0,238660000.0,221108000.0,-386699000.0,238660000.0,73069000.0,136203000.0,136203000.0,-20821000.0,8991000.0,-6787000.0,-150759000.0,,-165495000.0,-262820000.0,-53924000.0,48403000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q2TTM,2016-07-01,2017-06-30,,201396000.0,29783000.0,101272000.0,599705000.0,,295075000.0,-676018000.0,462725000.0,295075000.0,-676018000.0,462725000.0,81782000.0,257125000.0,257125000.0,-25579000.0,9493000.0,-6277000.0,-292229000.0,,-183839000.0,-534415000.0,-123166000.0,48513000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q2,2017-04-01,2017-06-30,,52666000.0,2832000.0,31000.0,182410000.0,,67154000.0,-107423000.0,114727000.0,67154000.0,-107423000.0,114727000.0,74458000.0,78133000.0,78133000.0,-18904000.0,12917000.0,-3679000.0,-75847000.0,,-24155000.0,-127370000.0,-52357000.0,47781000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q1,2017-01-01,2017-03-31,2018-05-02 16:26:27+00:00,51379000.0,16401000.0,17359000.0,217000000.0,,153954000.0,-279276000.0,123933000.0,153954000.0,-279276000.0,123933000.0,-1389000.0,58070000.0,58070000.0,-1917000.0,-3926000.0,-3108000.0,-74912000.0,,-141340000.0,-135450000.0,-1567000.0,622000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2017.0,Q1TTM,2016-04-01,2017-03-31,,197165000.0,20553000.0,164705000.0,458795000.0,,227314000.0,-667810000.0,446726000.0,227314000.0,-667810000.0,446726000.0,6230000.0,237890000.0,237890000.0,-8882000.0,9661000.0,-6498000.0,-299728000.0,,-161045000.0,-504799000.0,-106119000.0,4532000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,FY,2018-01-01,2018-12-31,2020-02-10 16:16:11+00:00,244245000.0,15434000.0,130918000.0,0.0,0.0,-241309000.0,-192247000.0,516688000.0,-241309000.0,-192247000.0,516688000.0,83132000.0,249026000.0,249026000.0,7983000.0,1880000.0,-327617000.0,-316487000.0,,-14540000.0,-66138000.0,-57620000.0,216048000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q4,2018-10-01,2018-12-31,,66976000.0,28515000.0,49290000.0,,,-57967000.0,-80474000.0,151972000.0,-57967000.0,-80474000.0,151972000.0,13531000.0,56382000.0,56382000.0,99000.0,54000.0,-307319000.0,-79328000.0,,-10300000.0,202043000.0,-27983000.0,35102000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-30 16:14:36+00:00,177269000.0,-13081000.0,81628000.0,0.0,,-183342000.0,-111773000.0,364716000.0,-183342000.0,-111773000.0,364716000.0,69601000.0,192644000.0,192644000.0,7884000.0,1826000.0,-20298000.0,-237159000.0,,-4240000.0,-268181000.0,-29637000.0,180946000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q3TTM,2017-10-01,2018-09-30,,233663000.0,-9832000.0,149022000.0,172180000.0,-465000.0,-182021000.0,-240295000.0,484073000.0,-182021000.0,-240295000.0,484073000.0,61757000.0,245429000.0,245429000.0,14813000.0,1950000.0,-468789000.0,-311657000.0,,-4434000.0,43408000.0,-193051000.0,189520000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q3,2018-07-01,2018-09-30,,60778000.0,-22094000.0,59136000.0,-48000000.0,,-82688000.0,-33078000.0,101605000.0,-82688000.0,-33078000.0,101605000.0,-14161000.0,64180000.0,64180000.0,-1259000.0,875000.0,-7636000.0,-78470000.0,,-2384000.0,-82408000.0,-16229000.0,59350000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-01 16:17:52+00:00,116491000.0,9013000.0,22492000.0,48000000.0,,-100654000.0,-78695000.0,263111000.0,-100654000.0,-78695000.0,263111000.0,83762000.0,128464000.0,128464000.0,9143000.0,951000.0,-12662000.0,-158689000.0,,-1856000.0,-185773000.0,-13408000.0,121596000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q2TTM,2017-07-01,2018-06-30,,228496000.0,2594000.0,123685000.0,261724000.0,144991000.0,47683000.0,-529918000.0,483279000.0,47683000.0,-529918000.0,483279000.0,1044000.0,290131000.0,290131000.0,-37942000.0,1180000.0,-466161000.0,-306155000.0,,-274829000.0,95000.0,-177742000.0,210977000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q2,2018-04-01,2018-06-30,,58381000.0,4820000.0,21156000.0,-14000000.0,,-71152000.0,-32517000.0,138931000.0,-71152000.0,-32517000.0,138931000.0,35262000.0,65533000.0,65533000.0,10197000.0,1635000.0,-4425000.0,-78513000.0,,-1676000.0,-96460000.0,-1430000.0,70044000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q1,2018-01-01,2018-03-31,2019-05-02 16:26:34+00:00,58110000.0,4193000.0,1336000.0,62000000.0,,-29502000.0,-46178000.0,124180000.0,-29502000.0,-46178000.0,124180000.0,48500000.0,62931000.0,62931000.0,-1054000.0,-684000.0,-8237000.0,-80176000.0,,-180000.0,-89313000.0,-11978000.0,51552000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2018.0,Q1TTM,2017-04-01,2018-03-31,,222781000.0,606000.0,102560000.0,458134000.0,144991000.0,185989000.0,-604824000.0,459075000.0,185989000.0,-604824000.0,459075000.0,40240000.0,302731000.0,302731000.0,-67043000.0,12462000.0,-465415000.0,-303489000.0,,-297308000.0,-30815000.0,-228669000.0,188714000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q4,2019-10-01,2019-12-31,,61431000.0,-8217000.0,3298000.0,-193000.0,,-81649000.0,-89266000.0,117613000.0,-81649000.0,-89266000.0,117613000.0,-53302000.0,148966000.0,148966000.0,-84567000.0,121000.0,-334269000.0,-83331000.0,,-159466000.0,197286000.0,-1544000.0,207183000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,FY,2019-01-01,2019-12-31,2020-02-10 16:16:11+00:00,239758000.0,-24169000.0,143027000.0,399913000.0,0.0,-100105000.0,-316532000.0,461919000.0,-100105000.0,-316532000.0,461919000.0,45282000.0,360542000.0,360542000.0,-114212000.0,-4222000.0,-352890000.0,-333782000.0,,-205568000.0,-82836000.0,-305041000.0,324762000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q3TTM,2018-10-01,2019-09-30,,245303000.0,12563000.0,189019000.0,400106000.0,,-76423000.0,-307740000.0,496278000.0,-76423000.0,-307740000.0,496278000.0,112115000.0,267958000.0,267958000.0,-29546000.0,-4289000.0,-325940000.0,-329779000.0,,-56402000.0,-78079000.0,-331480000.0,152681000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q3,2019-07-01,2019-09-30,,59648000.0,-8096000.0,71268000.0,103030000.0,,78526000.0,-113898000.0,102019000.0,78526000.0,-113898000.0,102019000.0,66647000.0,67106000.0,67106000.0,-16639000.0,-62000.0,-7249000.0,-90313000.0,,-20019000.0,-109883000.0,-5397000.0,23253000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-30 16:14:36+00:00,178327000.0,-15952000.0,139729000.0,400106000.0,,-18456000.0,-227266000.0,344306000.0,-18456000.0,-227266000.0,344306000.0,98584000.0,211576000.0,211576000.0,-29645000.0,-4343000.0,-18621000.0,-250451000.0,,-46102000.0,-280122000.0,-303497000.0,117579000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q2TTM,2018-07-01,2019-06-30,,246433000.0,-1435000.0,176887000.0,249076000.0,,-237637000.0,-226920000.0,495864000.0,-237637000.0,-226920000.0,495864000.0,31307000.0,265032000.0,265032000.0,-14166000.0,-3352000.0,-326327000.0,-317936000.0,,-38767000.0,-50604000.0,-342312000.0,188778000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q2,2019-04-01,2019-06-30,,59057000.0,12314000.0,9034000.0,277076000.0,,-69980000.0,-9331000.0,137368000.0,-69980000.0,-9331000.0,137368000.0,58057000.0,82667000.0,82667000.0,-16670000.0,27000.0,-3163000.0,-79735000.0,,-607000.0,-92798000.0,-276382000.0,87237000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-01 16:17:52+00:00,118679000.0,-7856000.0,68461000.0,297076000.0,,-96982000.0,-113368000.0,242287000.0,-96982000.0,-113368000.0,242287000.0,31937000.0,144470000.0,144470000.0,-13006000.0,-4281000.0,-11372000.0,-160138000.0,,-26083000.0,-170239000.0,-298100000.0,94326000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q1,2019-01-01,2019-03-31,2020-05-06 16:24:48+00:00,59622000.0,-20170000.0,59427000.0,20000000.0,,-27002000.0,-104037000.0,104919000.0,-27002000.0,-104037000.0,104919000.0,-26120000.0,61803000.0,61803000.0,3664000.0,-4308000.0,-8209000.0,-80403000.0,,-25476000.0,-77441000.0,-21718000.0,7089000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2019.0,Q1TTM,2018-04-01,2019-03-31,,245757000.0,-8929000.0,189009000.0,-42000000.0,,-238809000.0,-250106000.0,497427000.0,-238809000.0,-250106000.0,497427000.0,8512000.0,247898000.0,247898000.0,12701000.0,-1744000.0,-327589000.0,-316714000.0,,-39836000.0,-54266000.0,-67360000.0,171585000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2020.0,Q1TTM,2019-04-01,2020-03-31,,242324000.0,-4933000.0,83619000.0,1369913000.0,,825792000.0,-364327000.0,475749000.0,825792000.0,-364327000.0,475749000.0,937214000.0,355180000.0,355180000.0,-116822000.0,-3896000.0,-367753000.0,-338997000.0,,-187337000.0,-127759000.0,-284847000.0,318522000.0,
Federal Realty Investment Trust,FRT,549300LI6XZ51GOCJ427,34903,2020.0,Q1,2020-01-01,2020-03-31,2020-05-06 16:24:48+00:00,62188000.0,-934000.0,19000.0,990000000.0,,898895000.0,-151832000.0,118749000.0,898895000.0,-151832000.0,118749000.0,865812000.0,56441000.0,56441000.0,1054000.0,-3982000.0,-23072000.0,-85618000.0,,-7245000.0,-122364000.0,-1524000.0,849000.0,
