company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,netincometononcontrollinginterest,operatingcostofrevenue,operatingrevenue,otheradjustmentstoconsolidatednetincome,otheroperatingexpenses,otherspecialcharges,restructuringcharge,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q1,2014-01-01,2014-03-31,2014-04-28 13:10:13+00:00,0.51,0.51,86800000.0,0.51,,48500000.0,116100000.0,121700000.0,,111100000.0,5000000.0,1765100000.0,2431500000.0,-5600000.0,,,49000000.0,328300000.0,1765100000.0,666400000.0,32100000.0,,464100000.0,202300000.0,-32100000.0,170200000.0,2431500000.0,217800000.0,214900000.0,216200000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2014.0,Q1TTM,2013-04-01,2014-03-31,,2.8,2.8,314800000.0,2.78,,209900000.0,691800000.0,632400000.0,65000000.0,661800000.0,30000000.0,6789000000.0,9451800000.0,-5600000.0,,,110200000.0,1289200000.0,6789000000.0,2662800000.0,6300000.0,-100000000.0,1714200000.0,948600000.0,-106300000.0,842300000.0,9451800000.0,217800000.0,214900000.0,216200000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,FY,2015-01-01,2015-12-31,2016-01-29 12:10:46+00:00,2.61,2.61,342000000.0,2.6,639000000.0,184000000.0,568000000.0,137000000.0,431000000.0,501000000.0,67000000.0,6126000000.0,8782000000.0,,,,134000000.0,1082000000.0,6126000000.0,2656000000.0,,-138000000.0,2197000000.0,459000000.0,-138000000.0,321000000.0,8782000000.0,192000000.0,192000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q3YTD,2015-01-01,2015-09-30,,1.96,1.96,264000000.0,1.95,571000000.0,144000000.0,419000000.0,-12000000.0,432000000.0,376000000.0,43000000.0,4723000000.0,6703000000.0,,,26000000.0,,882000000.0,4723000000.0,1980000000.0,,-105000000.0,1743000000.0,237000000.0,-105000000.0,132000000.0,6703000000.0,190800000.0,191000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q3TTM,2014-10-01,2015-09-30,,3.23,3.23,354200000.0,3.21,615000000.0,218500000.0,679900000.0,243300000.0,435000000.0,629900000.0,50000000.0,6656900000.0,9404500000.0,2600000.0,,7000000.0,-20000000.0,1193700000.0,6656900000.0,2747600000.0,-32100000.0,-168000000.0,2149900000.0,597700000.0,-135900000.0,461800000.0,9404500000.0,190800000.0,191000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q3,2015-07-01,2015-09-30,2015-10-22 16:45:01+00:00,0.98,0.98,86000000.0,0.97,18000000.0,44000000.0,213000000.0,214000000.0,,187000000.0,26000000.0,1530000000.0,2208000000.0,,,26000000.0,,256000000.0,1530000000.0,678000000.0,,-34000000.0,386000000.0,292000000.0,-34000000.0,258000000.0,2208000000.0,190800000.0,191000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q2YTD,2015-01-01,2015-06-30,,0.98,0.98,178000000.0,0.98,553000000.0,100000000.0,206000000.0,-226000000.0,432000000.0,189000000.0,17000000.0,3193000000.0,4495000000.0,,,,,626000000.0,3193000000.0,1302000000.0,,-71000000.0,1357000000.0,-55000000.0,-71000000.0,-126000000.0,4495000000.0,191800000.0,191000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q2TTM,2014-07-01,2015-06-30,,3.37,3.37,351200000.0,3.35,597000000.0,244500000.0,704900000.0,264300000.0,435000000.0,667900000.0,37000000.0,7041900000.0,9874500000.0,5600000.0,,,-20000000.0,1257700000.0,7041900000.0,2832600000.0,-32100000.0,-170000000.0,2185900000.0,646700000.0,-137900000.0,508800000.0,9874500000.0,191800000.0,191000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q2,2015-04-01,2015-06-30,2015-07-24 11:45:46+00:00,0.73,0.73,89000000.0,0.73,,47000000.0,155000000.0,152000000.0,3000000.0,140000000.0,15000000.0,1585000000.0,2222000000.0,,,,,316000000.0,1585000000.0,637000000.0,,-33000000.0,405000000.0,232000000.0,-33000000.0,199000000.0,2222000000.0,191800000.0,191000000.0,192000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q1TTM,2014-04-01,2015-03-31,,3.72,3.72,350200000.0,3.7,597000000.0,262500000.0,782900000.0,322300000.0,455000000.0,748900000.0,34000000.0,7306900000.0,10222500000.0,5600000.0,,,-20000000.0,1268700000.0,7306900000.0,2915600000.0,-32100000.0,-167000000.0,2195900000.0,719700000.0,-134900000.0,584800000.0,10222500000.0,196000000.0,193000000.0,193000000.0
Cameron International Corp ,CAM,P2PV5Z2Z2UKRY3P3V155,941548,2015.0,Q1,2015-01-01,2015-03-31,2015-04-24 11:14:00+00:00,0.25,0.25,89000000.0,0.25,553000000.0,53000000.0,51000000.0,-378000000.0,429000000.0,49000000.0,2000000.0,1608000000.0,2273000000.0,,,,,310000000.0,1608000000.0,665000000.0,,-38000000.0,952000000.0,-287000000.0,-38000000.0,-325000000.0,2273000000.0,196000000.0,193000000.0,193000000.0
