company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2014.0,Q1TTM,2013-04-01,2014-03-31,,,-104000000.0,315000000.0,14000000.0,337000000.0,109000000.0,202000000.0,-287000000.0,-486000000.0,784000000.0,-5000000.0,-287000000.0,-486000000.0,779000000.0,20000000.0,1154000000.0,1154000000.0,-918000000.0,8000000.0,-48000000.0,-99000000.0,,-451000000.0,-290000000.0,-217000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,FY,2015-01-01,2015-12-31,2018-02-09 16:28:32+00:00,-6000000.0,127000000.0,363000000.0,-51000000.0,38000000.0,,430000000.0,-66000000.0,-558000000.0,864000000.0,-2000000.0,-66000000.0,-558000000.0,862000000.0,187000000.0,285000000.0,285000000.0,51000000.0,3000000.0,-36000000.0,40000000.0,,-520000000.0,-119000000.0,-420000000.0,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q4,2015-10-01,2015-12-31,,-3000000.0,127000000.0,106000000.0,-22000000.0,92000000.0,,44000000.0,-2000000.0,-97000000.0,141000000.0,-5000000.0,-2000000.0,-97000000.0,136000000.0,15000000.0,-301000000.0,-301000000.0,117000000.0,1000000.0,-9000000.0,-16000000.0,,-89000000.0,-31000000.0,,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q3YTD,2015-01-01,2015-09-30,2016-10-18 16:33:09+00:00,-3000000.0,,257000000.0,-29000000.0,-54000000.0,,386000000.0,-64000000.0,-461000000.0,723000000.0,3000000.0,-64000000.0,-461000000.0,726000000.0,172000000.0,586000000.0,586000000.0,-66000000.0,2000000.0,-27000000.0,56000000.0,,-431000000.0,-88000000.0,-420000000.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q3TTM,2014-10-01,2015-09-30,,-13000000.0,350000000.0,329000000.0,-45000000.0,55000000.0,-194000000.0,389000000.0,-716000000.0,-689000000.0,899000000.0,-7000000.0,-716000000.0,-689000000.0,892000000.0,-558000000.0,501000000.0,501000000.0,-336000000.0,3000000.0,-31000000.0,282000000.0,,-645000000.0,-727000000.0,-469000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q3,2015-07-01,2015-09-30,,,,82000000.0,-3000000.0,2000000.0,,360000000.0,-99000000.0,-107000000.0,174000000.0,-1000000.0,-99000000.0,-107000000.0,173000000.0,-36000000.0,151000000.0,151000000.0,-61000000.0,,-3000000.0,-15000000.0,,-104000000.0,-24000000.0,-420000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q2YTD,2015-01-01,2015-06-30,2016-07-26 16:34:31+00:00,-3000000.0,,175000000.0,-26000000.0,-56000000.0,,26000000.0,35000000.0,-354000000.0,549000000.0,4000000.0,35000000.0,-354000000.0,553000000.0,208000000.0,435000000.0,435000000.0,-5000000.0,2000000.0,-24000000.0,71000000.0,,-327000000.0,-64000000.0,0.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q2TTM,2014-07-01,2015-06-30,,-13000000.0,350000000.0,322000000.0,-68000000.0,163000000.0,-148000000.0,449000000.0,-330000000.0,-776000000.0,1098000000.0,,-330000000.0,-776000000.0,1098000000.0,-76000000.0,602000000.0,602000000.0,-339000000.0,4000000.0,-31000000.0,258000000.0,,-732000000.0,-746000000.0,-147000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q2,2015-04-01,2015-06-30,,-3000000.0,,107000000.0,17000000.0,-14000000.0,-80000000.0,6000000.0,18000000.0,-181000000.0,278000000.0,5000000.0,18000000.0,-181000000.0,283000000.0,137000000.0,201000000.0,201000000.0,-16000000.0,2000000.0,-13000000.0,109000000.0,,-165000000.0,-19000000.0,,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q1,2015-01-01,2015-03-31,2016-04-19 16:17:42+00:00,0.0,,68000000.0,-43000000.0,-42000000.0,80000000.0,20000000.0,17000000.0,-173000000.0,271000000.0,-1000000.0,17000000.0,-173000000.0,270000000.0,71000000.0,234000000.0,234000000.0,11000000.0,0.0,-11000000.0,-38000000.0,,-162000000.0,-45000000.0,0.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2015.0,Q1TTM,2014-04-01,2015-03-31,,-10000000.0,350000000.0,290000000.0,-86000000.0,133000000.0,-29000000.0,444000000.0,-402000000.0,-727000000.0,1074000000.0,-6000000.0,-402000000.0,-727000000.0,1068000000.0,-147000000.0,659000000.0,659000000.0,-358000000.0,5000000.0,-25000000.0,110000000.0,,-692000000.0,-735000000.0,-197000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,FY,2016-01-01,2016-12-31,2019-02-07 16:44:31+00:00,-178000000.0,103000000.0,295000000.0,-24000000.0,-20000000.0,,1562000000.0,-759000000.0,-439000000.0,891000000.0,2000000.0,-759000000.0,-439000000.0,893000000.0,-329000000.0,906000000.0,906000000.0,-393000000.0,6000000.0,-27000000.0,-225000000.0,,-246000000.0,-1602000000.0,-500000000.0,,12000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q4,2016-10-01,2016-12-31,,-178000000.0,103000000.0,72000000.0,-28000000.0,-43000000.0,,14000000.0,-292000000.0,-247000000.0,-49000000.0,2000000.0,-292000000.0,-247000000.0,-47000000.0,-614000000.0,161000000.0,161000000.0,-342000000.0,3000000.0,-13000000.0,-60000000.0,,-60000000.0,-49000000.0,-200000000.0,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q3YTD,2016-01-01,2016-09-30,2017-10-17 16:15:06+00:00,0.0,,223000000.0,4000000.0,23000000.0,,1548000000.0,-467000000.0,-192000000.0,940000000.0,0.0,-467000000.0,-192000000.0,940000000.0,285000000.0,745000000.0,745000000.0,-51000000.0,3000000.0,-14000000.0,-165000000.0,,-186000000.0,-1553000000.0,-300000000.0,,8000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q3TTM,2015-10-01,2016-09-30,,-3000000.0,127000000.0,329000000.0,-18000000.0,115000000.0,,1592000000.0,-469000000.0,-289000000.0,1081000000.0,-5000000.0,-469000000.0,-289000000.0,1076000000.0,300000000.0,444000000.0,444000000.0,66000000.0,4000000.0,-23000000.0,-181000000.0,,-275000000.0,-1584000000.0,-300000000.0,,12000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q3,2016-07-01,2016-09-30,,,,74000000.0,2000000.0,15000000.0,,1356000000.0,265000000.0,-54000000.0,300000000.0,4000000.0,265000000.0,-54000000.0,304000000.0,517000000.0,263000000.0,263000000.0,-52000000.0,,-2000000.0,-61000000.0,,-58000000.0,-930000000.0,-100000000.0,,6000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-07-25 16:30:35+00:00,0.0,,149000000.0,2000000.0,8000000.0,,192000000.0,-732000000.0,-138000000.0,640000000.0,-4000000.0,-732000000.0,-138000000.0,636000000.0,-232000000.0,482000000.0,482000000.0,1000000.0,3000000.0,-12000000.0,-104000000.0,,-128000000.0,-623000000.0,-200000000.0,,2000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q2TTM,2015-07-01,2016-06-30,,-3000000.0,127000000.0,337000000.0,-23000000.0,102000000.0,,596000000.0,-833000000.0,-342000000.0,955000000.0,-10000000.0,-833000000.0,-342000000.0,945000000.0,-253000000.0,332000000.0,332000000.0,57000000.0,4000000.0,-24000000.0,-135000000.0,,-321000000.0,-678000000.0,-620000000.0,,6000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q2,2016-04-01,2016-06-30,,,,75000000.0,-8000000.0,35000000.0,,14000000.0,-259000000.0,-63000000.0,352000000.0,-3000000.0,-259000000.0,-63000000.0,349000000.0,19000000.0,223000000.0,223000000.0,19000000.0,2000000.0,-7000000.0,-60000000.0,,-58000000.0,-15000000.0,-200000000.0,,2000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q1,2016-01-01,2016-03-31,2017-04-18 16:35:21+00:00,0.0,,74000000.0,10000000.0,-27000000.0,,178000000.0,-473000000.0,-75000000.0,288000000.0,-1000000.0,-473000000.0,-75000000.0,287000000.0,-251000000.0,259000000.0,259000000.0,-18000000.0,1000000.0,-5000000.0,-44000000.0,,-70000000.0,-608000000.0,0.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2016.0,Q1TTM,2015-04-01,2016-03-31,,-6000000.0,127000000.0,369000000.0,2000000.0,53000000.0,-80000000.0,588000000.0,-556000000.0,-460000000.0,881000000.0,-2000000.0,-556000000.0,-460000000.0,879000000.0,-135000000.0,310000000.0,310000000.0,22000000.0,4000000.0,-30000000.0,34000000.0,,-428000000.0,-682000000.0,-420000000.0,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,FY,2017-01-01,2017-12-31,2020-02-06 16:24:03+00:00,-269000000.0,46000000.0,310000000.0,35000000.0,33000000.0,,644000000.0,-351000000.0,-549000000.0,795000000.0,8000000.0,-351000000.0,-549000000.0,803000000.0,-62000000.0,849000000.0,849000000.0,-443000000.0,1000000.0,-14000000.0,-268000000.0,0.0,-267000000.0,-228000000.0,-500000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q4,2017-10-01,2017-12-31,,,46000000.0,79000000.0,4000000.0,92000000.0,,270000000.0,145000000.0,-92000000.0,57000000.0,1000000.0,145000000.0,-92000000.0,58000000.0,115000000.0,204000000.0,204000000.0,-364000000.0,,-5000000.0,-72000000.0,,-87000000.0,-53000000.0,,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-10-19 16:29:55+00:00,-269000000.0,,231000000.0,31000000.0,-59000000.0,,374000000.0,-496000000.0,-457000000.0,738000000.0,7000000.0,-496000000.0,-457000000.0,745000000.0,-177000000.0,645000000.0,645000000.0,-79000000.0,1000000.0,-9000000.0,-196000000.0,,-180000000.0,-175000000.0,-500000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q3TTM,2016-10-01,2017-09-30,,-447000000.0,103000000.0,303000000.0,3000000.0,-102000000.0,,388000000.0,-788000000.0,-704000000.0,689000000.0,9000000.0,-788000000.0,-704000000.0,698000000.0,-791000000.0,806000000.0,806000000.0,-421000000.0,4000000.0,-22000000.0,-256000000.0,,-240000000.0,-224000000.0,-700000000.0,,5000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q3,2017-07-01,2017-09-30,,-1000000.0,,82000000.0,10000000.0,6000000.0,,68000000.0,-247000000.0,-68000000.0,254000000.0,1000000.0,-247000000.0,-68000000.0,255000000.0,-50000000.0,228000000.0,228000000.0,-62000000.0,,-3000000.0,-72000000.0,,-64000000.0,-43000000.0,-200000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-07-20 16:13:08+00:00,-268000000.0,,149000000.0,21000000.0,-65000000.0,,306000000.0,-249000000.0,-389000000.0,484000000.0,6000000.0,-249000000.0,-389000000.0,490000000.0,-127000000.0,417000000.0,417000000.0,-17000000.0,1000000.0,-6000000.0,-124000000.0,,-116000000.0,-132000000.0,-300000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q2,2017-04-01,2017-06-30,,-268000000.0,,77000000.0,16000000.0,-19000000.0,,293000000.0,21000000.0,-325000000.0,291000000.0,7000000.0,21000000.0,-325000000.0,298000000.0,10000000.0,233000000.0,233000000.0,,1000000.0,-3000000.0,-69000000.0,,-54000000.0,-32000000.0,-172000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q2TTM,2016-07-01,2017-06-30,,-446000000.0,103000000.0,295000000.0,-5000000.0,-93000000.0,,1676000000.0,-276000000.0,-690000000.0,735000000.0,12000000.0,-276000000.0,-690000000.0,747000000.0,-224000000.0,841000000.0,841000000.0,-411000000.0,4000000.0,-21000000.0,-245000000.0,,-234000000.0,-1111000000.0,-600000000.0,,11000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q1,2017-01-01,2017-03-31,2018-04-17 16:40:01+00:00,0.0,,72000000.0,5000000.0,-46000000.0,,13000000.0,-270000000.0,-64000000.0,193000000.0,-1000000.0,-270000000.0,-64000000.0,192000000.0,-137000000.0,184000000.0,184000000.0,-17000000.0,,-3000000.0,-55000000.0,,-62000000.0,-100000000.0,-128000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2017.0,Q1TTM,2016-04-01,2017-03-31,,-178000000.0,103000000.0,293000000.0,-29000000.0,-39000000.0,,1397000000.0,-556000000.0,-428000000.0,796000000.0,2000000.0,-556000000.0,-428000000.0,798000000.0,-215000000.0,831000000.0,831000000.0,-392000000.0,5000000.0,-25000000.0,-236000000.0,,-238000000.0,-1094000000.0,-628000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,FY,2018-01-01,2018-12-31,2020-02-06 16:24:03+00:00,-144000000.0,165000000.0,349000000.0,-23000000.0,-85000000.0,,612000000.0,-1165000000.0,-507000000.0,1568000000.0,-10000000.0,-1165000000.0,-507000000.0,1558000000.0,-137000000.0,1213000000.0,1213000000.0,-74000000.0,0.0,-39000000.0,-303000000.0,0.0,-337000000.0,-669000000.0,-805000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q4,2018-10-01,2018-12-31,,,165000000.0,91000000.0,-3000000.0,29000000.0,,568000000.0,-526000000.0,-98000000.0,377000000.0,-14000000.0,-526000000.0,-98000000.0,363000000.0,-264000000.0,101000000.0,101000000.0,-9000000.0,,-5000000.0,-80000000.0,,-93000000.0,-459000000.0,-555000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-10-22 16:23:32+00:00,-144000000.0,,258000000.0,-20000000.0,-114000000.0,,44000000.0,-639000000.0,-409000000.0,1191000000.0,4000000.0,-639000000.0,-409000000.0,1195000000.0,127000000.0,1112000000.0,1112000000.0,-65000000.0,,-34000000.0,-223000000.0,,-244000000.0,-210000000.0,-250000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q3TTM,2017-10-01,2018-09-30,,-144000000.0,46000000.0,337000000.0,-16000000.0,-22000000.0,,314000000.0,-494000000.0,-501000000.0,1248000000.0,5000000.0,-494000000.0,-501000000.0,1253000000.0,242000000.0,1316000000.0,1316000000.0,-429000000.0,,-39000000.0,-295000000.0,,-331000000.0,-263000000.0,-250000000.0,,13000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q3,2018-07-01,2018-09-30,,,,90000000.0,-11000000.0,10000000.0,,-32000000.0,-383000000.0,-78000000.0,462000000.0,5000000.0,-383000000.0,-78000000.0,467000000.0,-5000000.0,402000000.0,402000000.0,-40000000.0,,-3000000.0,-79000000.0,,-79000000.0,-122000000.0,-150000000.0,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-07-23 16:28:33+00:00,-144000000.0,,168000000.0,-9000000.0,-124000000.0,,76000000.0,-256000000.0,-331000000.0,729000000.0,-1000000.0,-256000000.0,-331000000.0,728000000.0,132000000.0,710000000.0,710000000.0,-25000000.0,0.0,-31000000.0,-144000000.0,,-165000000.0,-88000000.0,-100000000.0,,9000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q2TTM,2017-07-01,2018-06-30,,-145000000.0,46000000.0,329000000.0,5000000.0,-26000000.0,,414000000.0,-358000000.0,-491000000.0,1040000000.0,1000000.0,-358000000.0,-491000000.0,1041000000.0,197000000.0,1142000000.0,1142000000.0,-451000000.0,,-39000000.0,-288000000.0,,-316000000.0,-184000000.0,-300000000.0,,9000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q2,2018-04-01,2018-06-30,,,,88000000.0,-17000000.0,184000000.0,,-61000000.0,-254000000.0,-96000000.0,586000000.0,-1000000.0,-254000000.0,-96000000.0,585000000.0,218000000.0,345000000.0,345000000.0,-31000000.0,,-17000000.0,-79000000.0,,-79000000.0,-14000000.0,-100000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q1,2018-01-01,2018-03-31,2019-04-23 16:19:57+00:00,-144000000.0,,80000000.0,8000000.0,-308000000.0,,137000000.0,-2000000.0,-235000000.0,143000000.0,0.0,-2000000.0,-235000000.0,143000000.0,-86000000.0,365000000.0,365000000.0,6000000.0,0.0,-14000000.0,-65000000.0,,-86000000.0,-74000000.0,0.0,,9000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2018.0,Q1TTM,2017-04-01,2018-03-31,,-413000000.0,46000000.0,318000000.0,38000000.0,-229000000.0,,768000000.0,-83000000.0,-720000000.0,745000000.0,9000000.0,-83000000.0,-720000000.0,754000000.0,-11000000.0,1030000000.0,1030000000.0,-420000000.0,1000000.0,-25000000.0,-278000000.0,,-291000000.0,-202000000.0,-372000000.0,,9000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q4,2019-10-01,2019-12-31,,,87000000.0,91000000.0,7000000.0,129000000.0,,127000000.0,-199000000.0,-168000000.0,331000000.0,-5000000.0,-199000000.0,-168000000.0,326000000.0,-34000000.0,45000000.0,45000000.0,-21000000.0,-1000000.0,-8000000.0,-78000000.0,-16000000.0,-144000000.0,-14000000.0,-233000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,FY,2019-01-01,2019-12-31,2020-02-06 16:24:03+00:00,-91000000.0,87000000.0,356000000.0,-2000000.0,138000000.0,,863000000.0,-935000000.0,-493000000.0,1454000000.0,0.0,-935000000.0,-493000000.0,1454000000.0,24000000.0,858000000.0,858000000.0,15000000.0,-1000000.0,-17000000.0,-310000000.0,-16000000.0,-370000000.0,-491000000.0,-996000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q3TTM,2018-10-01,2019-09-30,,-91000000.0,165000000.0,356000000.0,-12000000.0,38000000.0,,1304000000.0,-1262000000.0,-423000000.0,1500000000.0,-9000000.0,-1262000000.0,-423000000.0,1491000000.0,-206000000.0,914000000.0,914000000.0,27000000.0,,-14000000.0,-312000000.0,,-319000000.0,-936000000.0,-1318000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q3,2019-07-01,2019-09-30,,,,95000000.0,-10000000.0,75000000.0,,132000000.0,-299000000.0,-82000000.0,392000000.0,5000000.0,-299000000.0,-82000000.0,397000000.0,6000000.0,265000000.0,265000000.0,-43000000.0,,-1000000.0,-77000000.0,,-82000000.0,-79000000.0,-275000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-10-22 16:23:32+00:00,-91000000.0,,265000000.0,-9000000.0,9000000.0,,736000000.0,-736000000.0,-325000000.0,1123000000.0,5000000.0,-736000000.0,-325000000.0,1128000000.0,58000000.0,813000000.0,813000000.0,36000000.0,,-9000000.0,-232000000.0,,-226000000.0,-477000000.0,-763000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q2TTM,2018-07-01,2019-06-30,,-91000000.0,165000000.0,351000000.0,-13000000.0,-27000000.0,,1140000000.0,-1346000000.0,-419000000.0,1570000000.0,-9000000.0,-1346000000.0,-419000000.0,1561000000.0,-217000000.0,1051000000.0,1051000000.0,30000000.0,,-16000000.0,-314000000.0,,-316000000.0,-979000000.0,-1193000000.0,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q2,2019-04-01,2019-06-30,,,,86000000.0,1000000.0,57000000.0,,407000000.0,-307000000.0,-66000000.0,424000000.0,,-307000000.0,-66000000.0,424000000.0,52000000.0,210000000.0,210000000.0,71000000.0,,-1000000.0,-81000000.0,,-65000000.0,-357000000.0,-276000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-07-23 16:28:33+00:00,-91000000.0,,170000000.0,1000000.0,-66000000.0,,604000000.0,-437000000.0,-243000000.0,731000000.0,0.0,-437000000.0,-243000000.0,731000000.0,52000000.0,548000000.0,548000000.0,79000000.0,0.0,-8000000.0,-155000000.0,,-144000000.0,-398000000.0,-488000000.0,,0.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q1,2019-01-01,2019-03-31,2020-04-28 16:19:33+00:00,-91000000.0,,84000000.0,,-123000000.0,,197000000.0,-130000000.0,-177000000.0,307000000.0,0.0,-130000000.0,-177000000.0,307000000.0,,338000000.0,338000000.0,8000000.0,,-7000000.0,-74000000.0,,-79000000.0,-41000000.0,-212000000.0,,
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2019.0,Q1TTM,2018-04-01,2019-03-31,,-91000000.0,165000000.0,353000000.0,-31000000.0,100000000.0,,672000000.0,-1293000000.0,-449000000.0,1732000000.0,-10000000.0,-1293000000.0,-449000000.0,1722000000.0,-51000000.0,1186000000.0,1186000000.0,-72000000.0,,-32000000.0,-312000000.0,,-330000000.0,-636000000.0,-1017000000.0,,4000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2020.0,Q1TTM,2019-04-01,2020-03-31,,,87000000.0,358000000.0,-2000000.0,243000000.0,,966000000.0,-821000000.0,-444000000.0,1401000000.0,5000000.0,-821000000.0,-444000000.0,1406000000.0,139000000.0,740000000.0,740000000.0,-27000000.0,-1000000.0,-19000000.0,-315000000.0,-16000000.0,-410000000.0,-520000000.0,-951000000.0,,1000000.0
Celanese Corp,CE,5493007KZ3O535IUKS33,1306830,2020.0,Q1,2020-01-01,2020-03-31,2020-04-28 16:19:33+00:00,0.0,,86000000.0,,-18000000.0,,300000000.0,-16000000.0,-128000000.0,254000000.0,5000000.0,-16000000.0,-128000000.0,259000000.0,115000000.0,220000000.0,220000000.0,-34000000.0,,-9000000.0,-79000000.0,,-119000000.0,-70000000.0,-167000000.0,,
