company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,basicdilutedeps,basiceps,cashdividendspershare,depreciationexpense,dilutedeps,impairmentexpense,incometaxexpense,marketingexpense,netincome,netincomecontinuing,netincomediscontinued,netincometocommon,operatingcostofrevenue,operatingrevenue,otheradjustmentstonetincometocommon,othercostofrevenue,otherincome,otheroperatingexpenses,sgaexpense,totalcostofrevenue,totalgrossprofit,totalinterestexpense,totalinterestincome,totaloperatingexpenses,totaloperatingincome,totalotherincome,totalpretaxincome,totalrevenue,weightedavebasicdilutedsharesos,weightedavebasicsharesos,weightedavedilutedsharesos
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q1,2014-05-26,2014-08-24,2015-10-02 17:16:09+00:00,3.81,3.81,0.55,78700000.0,3.81,7000000.0,-24400000.0,64500000.0,503200000.0,-19300000.0,522500000.0,503200000.0,1010300000.0,1595800000.0,,272300000.0,,,95400000.0,1282600000.0,313200000.0,,-111300000.0,245600000.0,67600000.0,-111300000.0,-43700000.0,1595800000.0,132100000.0,132200000.0,132200000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2015.0,Q1TTM,2013-08-26,2014-08-24,,5.45,5.45,2.2,308900000.0,5.43,22400000.0,-40600000.0,316800000.0,719200000.0,121700000.0,597500000.0,719200000.0,3974600000.0,6349900000.0,,1090400000.0,,,342900000.0,5065000000.0,1284900000.0,,-212800000.0,991000000.0,293900000.0,-212800000.0,81100000.0,6349900000.0,132100000.0,132200000.0,132200000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,FY,2015-06-01,2016-05-29,2018-07-20 16:55:06+00:00,2.94,2.94,2.1,290200000.0,2.9,5800000.0,90000000.0,238000000.0,375000000.0,359700000.0,15300000.0,375000000.0,2189200000.0,6933500000.0,,,,3203200000.0,384900000.0,2189200000.0,4744300000.0,,-172500000.0,4122100000.0,622200000.0,-172500000.0,449700000.0,6933500000.0,127600000.0,127400000.0,129300000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q4,2016-02-29,2016-05-29,,1.09,1.09,0.5,66800000.0,1.08,1900000.0,35000000.0,63400000.0,139600000.0,140400000.0,-800000.0,139600000.0,-965800000.0,1790200000.0,,-855100000.0,,3203200000.0,90700000.0,-1820900000.0,3611100000.0,,-9700000.0,3426000000.0,185100000.0,-9700000.0,175400000.0,1790200000.0,127600000.0,127400000.0,129300000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q3,2015-11-30,2016-02-28,2017-04-04 16:24:06+00:00,0.83,0.83,0.5,67000000.0,0.82,-2100000.0,29900000.0,50700000.0,105800000.0,108200000.0,-2400000.0,105800000.0,1110300000.0,1847500000.0,,305200000.0,,,95200000.0,1415500000.0,432000000.0,,-83100000.0,210800000.0,221200000.0,-83100000.0,138100000.0,1847500000.0,127500000.0,127600000.0,129400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q3YTD,2015-06-01,2016-02-28,,1.85,1.85,1.6,223400000.0,1.82,3900000.0,55000000.0,174600000.0,235400000.0,219300000.0,16100000.0,235400000.0,3155000000.0,5143300000.0,,855100000.0,,,294200000.0,4010100000.0,1133200000.0,,-162800000.0,696100000.0,437100000.0,-162800000.0,274300000.0,5143300000.0,127500000.0,127600000.0,129400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q3TTM,2015-02-23,2016-02-28,,2.79,2.79,2.15,304300000.0,2.69,18900000.0,63400000.0,240100000.0,340700000.0,337400000.0,3300000.0,340700000.0,4306800000.0,7021600000.0,,1150200000.0,,,413700000.0,5457000000.0,1564600000.0,,-186800000.0,977000000.0,587600000.0,-186800000.0,400800000.0,7021600000.0,127500000.0,127600000.0,129400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q2,2015-08-31,2015-11-29,2017-01-04 16:31:22+00:00,0.34,0.34,0.55,75300000.0,0.33,7700000.0,-5700000.0,58300000.0,43200000.0,30100000.0,13100000.0,43200000.0,1005900000.0,1608800000.0,,278000000.0,,,101900000.0,1283900000.0,324900000.0,,-57300000.0,243200000.0,81700000.0,-57300000.0,24400000.0,1608800000.0,127100000.0,128100000.0,129900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q2YTD,2015-06-01,2015-11-29,,1.02,1.02,1.1,156400000.0,1.0,6000000.0,25100000.0,123900000.0,129600000.0,111100000.0,18500000.0,129600000.0,2044700000.0,3295800000.0,,549900000.0,,,199000000.0,2594600000.0,701200000.0,,-79700000.0,485300000.0,215900000.0,-79700000.0,136200000.0,3295800000.0,127100000.0,128100000.0,129900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q2TTM,2014-11-24,2015-11-29,,3.03,3.03,2.2,316900000.0,2.92,21800000.0,52200000.0,240800000.0,368700000.0,357600000.0,11100000.0,368700000.0,4262800000.0,6905000000.0,,1121000000.0,,,404900000.0,5383800000.0,1521200000.0,,-127000000.0,984400000.0,536800000.0,-127000000.0,409800000.0,6905000000.0,127100000.0,128100000.0,129900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q1,2015-06-01,2015-08-30,2016-10-05 14:52:13+00:00,0.68,0.68,0.55,81100000.0,0.67,-1700000.0,30800000.0,65600000.0,86400000.0,81000000.0,5400000.0,86400000.0,1038800000.0,1687000000.0,,271900000.0,,,97100000.0,1310700000.0,376300000.0,,-22400000.0,242100000.0,134200000.0,-22400000.0,111800000.0,1687000000.0,127100000.0,127400000.0,129300000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2016.0,Q1TTM,2014-08-25,2015-08-30,,2.43,2.43,2.2,321700000.0,2.33,53400000.0,34100000.0,244400000.0,292700000.0,296700000.0,-4000000.0,292700000.0,4249200000.0,6855200000.0,,1120400000.0,,,431900000.0,5369600000.0,1485600000.0,,-103400000.0,1051400000.0,434200000.0,-103400000.0,330800000.0,6855200000.0,127100000.0,127400000.0,129300000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,FY,2016-05-30,2017-05-28,2019-07-19 17:21:00+00:00,3.85,3.85,2.24,272900000.0,3.8,-8400000.0,154800000.0,239700000.0,479100000.0,482500000.0,-3400000.0,479100000.0,2265300000.0,7170200000.0,,,,3335500000.0,387700000.0,2265300000.0,4904900000.0,,-40200000.0,4227400000.0,677500000.0,-40200000.0,637300000.0,7170200000.0,124400000.0,124300000.0,126000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q4,2017-02-27,2017-05-28,,0.99,0.99,-1.68,70400000.0,0.97,,33300000.0,64300000.0,123800000.0,125400000.0,-1600000.0,123800000.0,-909700000.0,1934600000.0,,-929400000.0,,3335500000.0,133300000.0,-1839100000.0,3773700000.0,,-11500000.0,3603500000.0,170200000.0,-11500000.0,158700000.0,1934600000.0,124400000.0,124300000.0,126000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q3,2016-11-28,2017-02-26,2018-04-03 17:00:28+00:00,1.33,1.33,0.56,67900000.0,1.32,-700000.0,53900000.0,54600000.0,165600000.0,166300000.0,-700000.0,165600000.0,1119800000.0,1878700000.0,,320400000.0,,,87200000.0,1440200000.0,438500000.0,,-9300000.0,209000000.0,229500000.0,-9300000.0,220200000.0,1878700000.0,124500000.0,124100000.0,125900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q3YTD,2016-05-30,2017-02-26,,2.86,2.86,1.68,202500000.0,2.83,-8400000.0,121500000.0,175400000.0,355300000.0,357100000.0,-1800000.0,355300000.0,3175000000.0,5235600000.0,,929400000.0,,,254400000.0,4104400000.0,1131200000.0,,-28700000.0,623900000.0,507300000.0,-28700000.0,478600000.0,5235600000.0,124500000.0,124100000.0,125900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q3TTM,2016-02-29,2017-02-26,,3.95,3.95,2.18,269300000.0,3.91,-6500000.0,156500000.0,238800000.0,494900000.0,497500000.0,-2600000.0,494900000.0,2209200000.0,7025800000.0,,74300000.0,,3203200000.0,345100000.0,2283500000.0,4742300000.0,,-38400000.0,4049900000.0,692400000.0,-38400000.0,654000000.0,7025800000.0,124500000.0,124100000.0,125900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q2,2016-08-29,2016-11-27,2018-01-03 17:00:12+00:00,0.65,0.65,0.56,67800000.0,0.64,100000.0,27300000.0,57100000.0,79500000.0,79700000.0,-200000.0,79500000.0,1016200000.0,1642500000.0,,305300000.0,,,79500000.0,1321500000.0,321000000.0,,-9500000.0,204500000.0,116500000.0,-9500000.0,107000000.0,1642500000.0,122300000.0,123100000.0,124900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q2YTD,2016-05-30,2016-11-27,,1.53,1.53,1.12,134600000.0,1.51,-7700000.0,67600000.0,120800000.0,189700000.0,190800000.0,-1100000.0,189700000.0,2055200000.0,3356900000.0,,609000000.0,,,167200000.0,2664200000.0,692700000.0,,-19400000.0,414900000.0,277800000.0,-19400000.0,258400000.0,3356900000.0,122300000.0,123100000.0,124900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q2TTM,2015-11-30,2016-11-27,,3.45,3.45,2.12,268400000.0,3.41,-7900000.0,132500000.0,234900000.0,435100000.0,439400000.0,-4300000.0,435100000.0,2199700000.0,6994600000.0,,59100000.0,,3203200000.0,353100000.0,2258800000.0,4735800000.0,,-112200000.0,4051700000.0,684100000.0,-112200000.0,571900000.0,6994600000.0,122300000.0,123100000.0,124900000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q1,2016-05-30,2016-08-28,2017-10-03 13:12:18+00:00,0.88,0.88,0.56,66800000.0,0.87,-7800000.0,40300000.0,63700000.0,110200000.0,111100000.0,-900000.0,110200000.0,1039000000.0,1714400000.0,,303700000.0,,,87700000.0,1342700000.0,371700000.0,,-9900000.0,210400000.0,161300000.0,-9900000.0,151400000.0,1714400000.0,125200000.0,124900000.0,126700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2017.0,Q1TTM,2015-08-31,2016-08-28,,3.14,3.14,2.11,275900000.0,3.1,-300000.0,99500000.0,236100000.0,398800000.0,389800000.0,9000000.0,398800000.0,2189400000.0,6960900000.0,,31800000.0,,3203200000.0,375500000.0,2221200000.0,4739700000.0,,-160000000.0,4090400000.0,649300000.0,-160000000.0,489300000.0,6960900000.0,125200000.0,124900000.0,126700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,FY,2017-05-29,2018-05-27,2019-07-19 17:21:00+00:00,4.81,4.81,2.52,313100000.0,4.73,3400000.0,1900000.0,252300000.0,596000000.0,603800000.0,-7800000.0,596000000.0,2614500000.0,8080100000.0,,,,3720200000.0,409800000.0,2614500000.0,5465600000.0,,-161100000.0,4698800000.0,766800000.0,-161100000.0,605700000.0,8080100000.0,123900000.0,124000000.0,126000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q2,2017-08-28,2017-11-26,2019-01-02 16:13:09+00:00,0.69,0.69,,78800000.0,0.67,0.0,24800000.0,58100000.0,84700000.0,88600000.0,-3900000.0,84700000.0,622400000.0,1881500000.0,,,,894400000.0,98900000.0,622400000.0,1259100000.0,,-15500000.0,1130200000.0,128900000.0,-15500000.0,113400000.0,1881500000.0,122800000.0,123600000.0,125500000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q2YTD,2017-05-29,2017-11-26,,1.64,1.64,0.63,154900000.0,1.6,-800000.0,63000000.0,124100000.0,203700000.0,209900000.0,-6200000.0,203700000.0,2144700000.0,3817600000.0,,,,894400000.0,196900000.0,2144700000.0,1672900000.0,,-30500000.0,1369500000.0,303400000.0,-30500000.0,272900000.0,3817600000.0,122800000.0,123600000.0,125500000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q2TTM,2016-11-28,2017-11-26,,3.96,3.96,-0.49,293200000.0,3.89,-1500000.0,150200000.0,243000000.0,493100000.0,501600000.0,-8500000.0,493100000.0,2354800000.0,7630900000.0,,-609000000.0,,4229900000.0,417400000.0,1745800000.0,5885100000.0,,-51300000.0,5182000000.0,703100000.0,-51300000.0,651800000.0,7630900000.0,122800000.0,123600000.0,125500000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q1,2017-05-29,2017-08-27,2018-10-02 16:58:02+00:00,0.95,0.95,0.63,76100000.0,0.93,-800000.0,38200000.0,66000000.0,119000000.0,121300000.0,-2300000.0,119000000.0,1522300000.0,1936100000.0,,,,,98000000.0,1522300000.0,413800000.0,,-15000000.0,239300000.0,174500000.0,-15000000.0,159500000.0,1936100000.0,125300000.0,125200000.0,127300000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2018.0,Q1TTM,2016-08-29,2017-08-27,,3.92,3.92,0.07,282200000.0,3.86,-1400000.0,152700000.0,242000000.0,487900000.0,492700000.0,-4800000.0,487900000.0,2748600000.0,7391900000.0,,-303700000.0,,3335500000.0,398000000.0,2444900000.0,4947000000.0,,-45300000.0,4256300000.0,690700000.0,-45300000.0,645400000.0,7391900000.0,125300000.0,125200000.0,127300000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,FY,2018-05-28,2019-05-26,2019-07-19 17:21:00+00:00,5.78,5.78,3.0,336700000.0,5.69,19000000.0,63700000.0,255300000.0,713400000.0,718600000.0,-5200000.0,713400000.0,2771100000.0,8510400000.0,,,,3890300000.0,405500000.0,2771100000.0,5739300000.0,,-50200000.0,4906800000.0,832500000.0,-50200000.0,782300000.0,8510400000.0,123400000.0,123500000.0,125400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q4,2019-02-25,2019-05-26,,1.7,1.7,-1.5,87900000.0,1.66,14600000.0,9200000.0,68400000.0,208000000.0,208700000.0,-700000.0,208000000.0,-1223800000.0,2229100000.0,,,,2949100000.0,103100000.0,-1223800000.0,3452900000.0,,-11900000.0,3223100000.0,229800000.0,-11900000.0,217900000.0,2229100000.0,123400000.0,123500000.0,125400000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q3,2018-11-26,2019-02-24,2020-03-31 15:58:25+00:00,1.81,1.81,,85300000.0,1.79,1600000.0,28000000.0,62400000.0,223600000.0,225100000.0,-1500000.0,223600000.0,1728900000.0,2246500000.0,,,0.0,0.0,102800000.0,1728900000.0,517600000.0,,-12400000.0,252100000.0,265500000.0,-12400000.0,253100000.0,2246500000.0,123500000.0,123300000.0,125000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q3YTD,2018-05-28,2019-02-24,,4.08,4.08,1.5,248800000.0,4.03,4400000.0,54500000.0,186900000.0,505400000.0,509900000.0,-4500000.0,505400000.0,3994900000.0,6281300000.0,,,,941200000.0,302400000.0,3994900000.0,2286400000.0,,-38300000.0,1683700000.0,602700000.0,-38300000.0,564400000.0,6281300000.0,123500000.0,123300000.0,125000000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q2,2018-08-27,2018-11-25,2020-01-02 16:20:33+00:00,0.93,0.93,0.75,82800000.0,0.92,2700000.0,19400000.0,58000000.0,115600000.0,115900000.0,-300000.0,115600000.0,1586700000.0,1973400000.0,,,0.0,,95100000.0,1586700000.0,386700000.0,,-12800000.0,238600000.0,148100000.0,-12800000.0,135300000.0,1973400000.0,124300000.0,123900000.0,125800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q2YTD,2018-05-28,2018-11-25,,2.27,2.27,1.5,163500000.0,2.24,2800000.0,26500000.0,124500000.0,281800000.0,284800000.0,-3000000.0,281800000.0,2266000000.0,4034800000.0,,,,941200000.0,199600000.0,2266000000.0,1768800000.0,,-25900000.0,1431600000.0,337200000.0,-25900000.0,311300000.0,4034800000.0,124300000.0,123900000.0,125800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q2TTM,2017-11-27,2018-11-25,,5.44,5.44,0.87,321700000.0,5.37,7000000.0,-34600000.0,252700000.0,674100000.0,678700000.0,-4600000.0,674100000.0,2735800000.0,8297300000.0,,,,3767000000.0,412500000.0,2735800000.0,5561500000.0,,-156500000.0,4760900000.0,800600000.0,-156500000.0,644100000.0,8297300000.0,124300000.0,123900000.0,125800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q1,2018-05-28,2018-08-26,2019-10-01 16:30:32+00:00,1.34,1.34,0.75,80700000.0,1.32,100000.0,7100000.0,66500000.0,166200000.0,168900000.0,-2700000.0,166200000.0,679300000.0,2061400000.0,,,,941200000.0,104500000.0,679300000.0,1382100000.0,,-13100000.0,1193000000.0,189100000.0,-13100000.0,176000000.0,2061400000.0,124000000.0,123800000.0,125800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2019.0,Q1TTM,2017-08-28,2018-08-26,,5.2,5.2,0.12,317700000.0,5.12,4300000.0,-29200000.0,252800000.0,643200000.0,651400000.0,-8200000.0,643200000.0,1771500000.0,8205400000.0,,,,4661400000.0,416300000.0,1771500000.0,6433900000.0,,-159200000.0,5652500000.0,781400000.0,-159200000.0,622200000.0,8205400000.0,124000000.0,123800000.0,125800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q3,2019-11-25,2020-02-23,2020-03-31 15:58:25+00:00,1.92,1.92,,87700000.0,1.89,100000.0,31800000.0,71600000.0,232300000.0,233300000.0,-1000000.0,232300000.0,1808500000.0,2346500000.0,,,0.0,0.0,100300000.0,1808500000.0,538000000.0,,-13200000.0,259700000.0,278300000.0,-13200000.0,265100000.0,2346500000.0,121000000.0,121300000.0,122800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q3YTD,2019-05-27,2020-02-23,,3.51,3.51,1.76,261500000.0,3.46,200000.0,18800000.0,206600000.0,427600000.0,430500000.0,-2900000.0,427600000.0,4163200000.0,6536800000.0,,,-153300000.0,975700000.0,289600000.0,4163200000.0,2373600000.0,,-37400000.0,1733600000.0,640000000.0,-190700000.0,449300000.0,6536800000.0,121000000.0,121300000.0,122800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q3TTM,2019-02-25,2020-02-23,,5.21,5.21,0.26,349400000.0,5.12,14800000.0,28000000.0,275000000.0,635600000.0,639200000.0,-3600000.0,635600000.0,2939400000.0,8765900000.0,,,-153300000.0,3924800000.0,392700000.0,2939400000.0,5826500000.0,,-49300000.0,4956700000.0,869800000.0,-202600000.0,667200000.0,8765900000.0,121000000.0,121300000.0,122800000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q2YTD,2019-05-27,2019-11-24,,1.59,1.59,1.76,173800000.0,1.57,100000.0,-13000000.0,135000000.0,195300000.0,197200000.0,-1900000.0,195300000.0,2354700000.0,4190300000.0,,,-153300000.0,975700000.0,189300000.0,2354700000.0,1835600000.0,,-24200000.0,1473900000.0,361700000.0,-177500000.0,184200000.0,4190300000.0,123500000.0,122200000.0,123700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q2TTM,2018-11-26,2019-11-24,,5.1,5.1,0.26,347000000.0,5.02,16300000.0,24200000.0,265800000.0,626900000.0,631000000.0,-4100000.0,626900000.0,2859800000.0,8665900000.0,,,-153300000.0,3924800000.0,395200000.0,2859800000.0,5806100000.0,,-48500000.0,4949100000.0,857000000.0,-201800000.0,655200000.0,8665900000.0,123500000.0,122200000.0,123700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q2,2019-08-26,2019-11-24,2020-01-02 16:20:33+00:00,0.2,0.2,0.88,87600000.0,0.2,100000.0,-31600000.0,66300000.0,24700000.0,25400000.0,-700000.0,24700000.0,1650900000.0,2056400000.0,,,-153300000.0,,91300000.0,1650900000.0,405500000.0,,-13100000.0,245300000.0,160200000.0,-166400000.0,-6200000.0,2056400000.0,123500000.0,122200000.0,123700000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q1TTM,2018-08-27,2019-08-25,,5.83,5.83,0.13,342200000.0,5.74,18900000.0,75200000.0,257500000.0,717800000.0,721500000.0,-3700000.0,717800000.0,2795600000.0,8582900000.0,,,,3924800000.0,399000000.0,2795600000.0,5787300000.0,,-48200000.0,4942400000.0,844900000.0,-48200000.0,796700000.0,8582900000.0,122700000.0,122900000.0,124600000.0
Darden Restaurants Inc,DRI,CY1NFSCCB5GUXC7WZC70,940944,2020.0,Q1,2019-05-27,2019-08-25,2019-10-01 16:30:32+00:00,1.39,1.39,0.88,86200000.0,1.37,0.0,18600000.0,68700000.0,170600000.0,171800000.0,-1200000.0,170600000.0,703800000.0,2133900000.0,,,,975700000.0,98000000.0,703800000.0,1430100000.0,,-11100000.0,1228600000.0,201500000.0,-11100000.0,190400000.0,2133900000.0,122700000.0,122900000.0,124600000.0
