company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q2YTD,2013-10-01,2014-03-31,2015-04-30 12:10:31+00:00,0.0,,64500000.0,,463300000.0,,400000.0,-88400000.0,410100000.0,-337700000.0,-791400000.0,1024700000.0,-337700000.0,-791400000.0,1024700000.0,-93500000.0,573700000.0,570600000.0,3100000.0,79200000.0,70300000.0,-400000.0,10500000.0,-300200000.0,,-802200000.0,-517900000.0,,11200000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q1TTM,2013-01-01,2013-12-31,,-224900000.0,,31400000.0,,922700000.0,,8600000.0,-289600000.0,919000000.0,-279900000.0,-1726800000.0,1820900000.0,-279900000.0,-1726800000.0,1820900000.0,-158000000.0,1006100000.0,1014400000.0,-8300000.0,173400000.0,239200000.0,900000.0,19200000.0,-579500000.0,,-1558300000.0,-858600000.0,,55500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2014.0,Q1,2013-10-01,2013-12-31,2015-01-30 09:13:37+00:00,0.0,,31400000.0,,234200000.0,,4300000.0,-1100000.0,340500000.0,-238200000.0,-385600000.0,546200000.0,-238200000.0,-385600000.0,546200000.0,-62800000.0,290200000.0,287100000.0,3100000.0,26000000.0,24000000.0,0.0,10500000.0,-149900000.0,,-391100000.0,-452800000.0,,5500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,FY,2014-10-01,2015-09-30,2017-11-16 08:20:11+00:00,-34500000.0,,,,858500000.0,,-22900000.0,308300000.0,625500000.0,-960400000.0,-1146700000.0,2047000000.0,-960400000.0,-1146700000.0,2047000000.0,-130200000.0,1277900000.0,933300000.0,344600000.0,-53100000.0,-157100000.0,-800000.0,-47200000.0,-677500000.0,-4300000.0,-1162400000.0,-751300000.0,,55300000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q4,2015-07-01,2015-09-30,,,,,,156700000.0,,-11400000.0,183000000.0,165500000.0,-431700000.0,-173800000.0,372500000.0,-431700000.0,-173800000.0,372500000.0,-8900000.0,344500000.0,-5400000.0,349900000.0,38200000.0,-276300000.0,4100000.0,235500000.0,-174100000.0,-4300000.0,-213800000.0,-146800000.0,,40200000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q3YTD,2014-10-01,2015-06-30,2016-07-28 18:53:24+00:00,-34500000.0,,,,701800000.0,,-11500000.0,125300000.0,460000000.0,-528700000.0,-972900000.0,1674500000.0,-528700000.0,-972900000.0,1674500000.0,-121300000.0,933400000.0,938700000.0,-5300000.0,-91300000.0,119200000.0,-4900000.0,-282700000.0,-503400000.0,,-948600000.0,-604500000.0,,15100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q3TTM,2014-07-01,2015-06-30,,-34500000.0,,-118300000.0,,956400000.0,,-28300000.0,106500000.0,592100000.0,-550300000.0,-1059300000.0,2280600000.0,-550300000.0,-1059300000.0,2280600000.0,-122300000.0,1037400000.0,1048700000.0,-11300000.0,175200000.0,159600000.0,-5100000.0,-765000000.0,-667400000.0,,-1046400000.0,-634600000.0,,26700000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q3,2015-04-01,2015-06-30,,,,,,233000000.0,,200000.0,115300000.0,68400000.0,-272100000.0,-322200000.0,687400000.0,-272100000.0,-322200000.0,687400000.0,19600000.0,318800000.0,320500000.0,-1700000.0,18600000.0,19300000.0,-6400000.0,-73700000.0,-174000000.0,,-320100000.0,-185800000.0,,4300000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q2YTD,2014-10-01,2015-03-31,2016-04-28 14:24:04+00:00,-34500000.0,,,,468800000.0,,-11700000.0,10000000.0,391600000.0,-256600000.0,-650700000.0,987100000.0,-256600000.0,-650700000.0,987100000.0,-140900000.0,614600000.0,618200000.0,-3600000.0,-109900000.0,99900000.0,1500000.0,-209000000.0,-329400000.0,,-628500000.0,-418700000.0,,10800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q2TTM,2014-04-01,2015-03-31,,-34500000.0,,-64500000.0,,962400000.0,,-23400000.0,-21900000.0,593600000.0,-423200000.0,-1175800000.0,2152500000.0,-423200000.0,-1175800000.0,2152500000.0,-161200000.0,1032600000.0,1042200000.0,-9600000.0,176000000.0,199000000.0,2500000.0,-691300000.0,-656900000.0,,-1189000000.0,-558900000.0,,45200000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q2,2015-01-01,2015-03-31,,-11900000.0,,,,233300000.0,,-2400000.0,-14300000.0,336700000.0,-144700000.0,-187500000.0,500500000.0,-144700000.0,-187500000.0,500500000.0,-43100000.0,290000000.0,293600000.0,-3600000.0,-12100000.0,44400000.0,-700000.0,-209000000.0,-165000000.0,,-182000000.0,-360800000.0,,7100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q1,2014-10-01,2014-12-31,2016-01-29 12:02:28+00:00,-22600000.0,,,,235500000.0,,-9300000.0,24300000.0,54900000.0,-111900000.0,-463200000.0,486600000.0,-111900000.0,-463200000.0,486600000.0,-97800000.0,324600000.0,324600000.0,0.0,-97800000.0,55500000.0,2200000.0,0.0,-164400000.0,,-446500000.0,-57900000.0,,3700000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2015.0,Q1TTM,2014-01-01,2014-12-31,,-22600000.0,,-31400000.0,,958200000.0,,-24900000.0,-94900000.0,326500000.0,-378000000.0,-1394100000.0,2130500000.0,-378000000.0,-1394100000.0,2130500000.0,-148800000.0,1026100000.0,1032100000.0,-6000000.0,241300000.0,200900000.0,2800000.0,-482300000.0,-642200000.0,,-1418100000.0,-263200000.0,,43800000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,FY,2015-10-01,2016-09-30,2018-11-20 14:47:42+00:00,0.0,,,,854600000.0,,7500000.0,232000000.0,386900000.0,-860200000.0,-864800000.0,2258800000.0,-860200000.0,-864800000.0,2258800000.0,1294900000.0,631100000.0,1099500000.0,-468400000.0,82500000.0,141300000.0,-1700000.0,753600000.0,-721200000.0,0.0,-907700000.0,-667200000.0,,44600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q4,2016-07-01,2016-09-30,,,,,,,,3800000.0,,-1400000.0,-204300000.0,-206300000.0,736600000.0,-204300000.0,-206300000.0,736600000.0,986500000.0,0.0,,0.0,,65100000.0,,656700000.0,-186300000.0,,-206800000.0,-81700000.0,,500000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q3YTD,2015-10-01,2016-06-30,2017-08-01 13:34:14+00:00,,,,,642100000.0,,3700000.0,81700000.0,388300000.0,-655900000.0,-658500000.0,1522200000.0,-655900000.0,-658500000.0,1522200000.0,308400000.0,237100000.0,810100000.0,-573000000.0,-11700000.0,76200000.0,-1700000.0,96900000.0,-534900000.0,0.0,-700900000.0,-585500000.0,,44100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q3TTM,2015-07-01,2016-06-30,,,,,,798800000.0,,-7700000.0,264700000.0,553800000.0,-1087600000.0,-832300000.0,1894700000.0,-1087600000.0,-832300000.0,1894700000.0,299500000.0,581600000.0,804700000.0,-223100000.0,26500000.0,-200100000.0,2400000.0,332400000.0,-709000000.0,-4300000.0,-914700000.0,-732300000.0,,84300000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q3,2016-04-01,2016-06-30,,,,,,213500000.0,,-3200000.0,224600000.0,388300000.0,-254100000.0,-222100000.0,632200000.0,-254100000.0,-222100000.0,632200000.0,201700000.0,346800000.0,250300000.0,96500000.0,-56200000.0,40700000.0,-700000.0,48900000.0,-185800000.0,1500000.0,-228900000.0,-497300000.0,,6000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q2YTD,2015-10-01,2016-03-31,2017-04-27 14:07:47+00:00,,,,,428600000.0,,6900000.0,-142900000.0,,-401800000.0,-436400000.0,890000000.0,-401800000.0,-436400000.0,890000000.0,106700000.0,-109700000.0,559800000.0,-669500000.0,44500000.0,35500000.0,-1000000.0,48000000.0,-349100000.0,-1500000.0,-472000000.0,-88200000.0,,38100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q2TTM,2015-04-01,2016-03-31,,,,,,818300000.0,,-4300000.0,155400000.0,233900000.0,-1105600000.0,-932400000.0,1949900000.0,-1105600000.0,-932400000.0,1949900000.0,117400000.0,553600000.0,874900000.0,-321300000.0,101300000.0,-221500000.0,-3300000.0,209800000.0,-697200000.0,-5800000.0,-1005900000.0,-420800000.0,,82600000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q2,2016-01-01,2016-03-31,,,,,,213900000.0,,8200000.0,-96300000.0,-46000000.0,-201600000.0,-220700000.0,492800000.0,-201600000.0,-220700000.0,492800000.0,34000000.0,-473300000.0,278900000.0,-752200000.0,96300000.0,25200000.0,-1600000.0,-44700000.0,-174700000.0,-1500000.0,-223600000.0,-6100000.0,,6000000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q1,2015-10-01,2015-12-31,2017-01-27 14:01:39+00:00,,,,,214700000.0,,-1300000.0,-46600000.0,46000000.0,-200200000.0,-215700000.0,397200000.0,-200200000.0,-215700000.0,397200000.0,72700000.0,363600000.0,280900000.0,82700000.0,-51800000.0,10300000.0,600000.0,92700000.0,-174400000.0,,-248400000.0,-82100000.0,,32100000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2016.0,Q1TTM,2015-01-01,2015-12-31,,-11900000.0,,,,837700000.0,,-14900000.0,237400000.0,616600000.0,-1048700000.0,-899200000.0,1957600000.0,-1048700000.0,-899200000.0,1957600000.0,40300000.0,1316900000.0,889600000.0,427300000.0,-7100000.0,-202300000.0,-2400000.0,45500000.0,-687500000.0,-4300000.0,-964300000.0,-775500000.0,,83700000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,FY,2016-10-01,2017-09-30,2019-11-26 13:55:27+00:00,-16300000.0,,,,865800000.0,,,267600000.0,2400000.0,-2040900000.0,-1412000000.0,2528400000.0,-2040900000.0,-1412000000.0,2528400000.0,1929400000.0,3000400000.0,1134400000.0,1866000000.0,260600000.0,68400000.0,3400000.0,2853900000.0,-787900000.0,-2692600000.0,-1039700000.0,-1323800000.0,,2290700000.0,42500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q4,2017-07-01,2017-09-30,,-16300000.0,,,,231000000.0,,-1500000.0,235000000.0,200000.0,-186500000.0,398800000.0,915000000.0,-186500000.0,398800000.0,915000000.0,927600000.0,468700000.0,474200000.0,-5500000.0,-25200000.0,30200000.0,4900000.0,-198200000.0,-207000000.0,-195900000.0,-232900000.0,-9900000.0,,817200000.0,21800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q3YTD,2016-10-01,2017-06-30,2018-07-26 15:24:52+00:00,0.0,,,,634800000.0,,1500000.0,32600000.0,2200000.0,-1854400000.0,-1810800000.0,1613400000.0,-1854400000.0,-1810800000.0,1613400000.0,1001800000.0,2531700000.0,660200000.0,1871500000.0,285800000.0,38200000.0,-1500000.0,3052100000.0,-580900000.0,-2496700000.0,-806800000.0,-1313900000.0,,1473500000.0,20700000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q3TTM,2016-07-01,2017-06-30,,,,,,847300000.0,,5300000.0,182900000.0,800000.0,-2058700000.0,-2017100000.0,2350000000.0,-2058700000.0,-2017100000.0,2350000000.0,1988300000.0,2925700000.0,949600000.0,1976100000.0,380000000.0,103300000.0,-1500000.0,3708800000.0,-767200000.0,-2496700000.0,-1013600000.0,-1395600000.0,,1474000000.0,20700000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q3,2017-04-01,2017-06-30,,,,,,216900000.0,,9300000.0,171500000.0,900000.0,-192600000.0,141600000.0,752200000.0,-192600000.0,141600000.0,752200000.0,463300000.0,101900000.0,104200000.0,-2300000.0,259600000.0,18300000.0,100000.0,-247200000.0,-206900000.0,-664600000.0,-274600000.0,-4900000.0,,1073500000.0,7200000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q2YTD,2016-10-01,2017-03-31,2018-04-26 13:44:13+00:00,0.0,,,,417900000.0,,-7800000.0,-138900000.0,1300000.0,-1661800000.0,-1952400000.0,861200000.0,-1661800000.0,-1952400000.0,861200000.0,538500000.0,2429800000.0,556000000.0,1873800000.0,26200000.0,19900000.0,-1600000.0,3299300000.0,-374000000.0,-1832100000.0,-532200000.0,-1309000000.0,,400000000.0,13500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q2TTM,2016-04-01,2017-03-31,,,,,,843900000.0,,-7200000.0,236000000.0,388200000.0,-2120200000.0,-2380800000.0,2230000000.0,-2120200000.0,-2380800000.0,2230000000.0,1726700000.0,3170600000.0,1095700000.0,2074900000.0,64200000.0,125700000.0,-2300000.0,4004900000.0,-746100000.0,-1830600000.0,-967900000.0,-1888000000.0,,406500000.0,13500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q2,2017-01-01,2017-03-31,,,,,,211800000.0,,8400000.0,-212700000.0,100000.0,-687300000.0,-1714300000.0,286900000.0,-687300000.0,-1714300000.0,286900000.0,1202500000.0,2130000000.0,304400000.0,1825600000.0,-16600000.0,9200000.0,-100000.0,3308800000.0,-187100000.0,-1823300000.0,-293000000.0,-509500000.0,,388600000.0,13500000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q1,2016-10-01,2016-12-31,2018-01-26 12:35:42+00:00,0.0,,,,206100000.0,,-16200000.0,73800000.0,1200000.0,-974500000.0,-238100000.0,574300000.0,-974500000.0,-238100000.0,574300000.0,-664000000.0,299800000.0,251600000.0,48200000.0,42800000.0,10700000.0,-1500000.0,-9500000.0,-186900000.0,-8800000.0,-239200000.0,-799500000.0,,11400000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2017.0,Q1TTM,2016-01-01,2016-12-31,,,,,,846000000.0,,-7400000.0,352400000.0,342100000.0,-1634500000.0,-887200000.0,2435900000.0,-1634500000.0,-887200000.0,2435900000.0,558200000.0,567300000.0,1070200000.0,-502900000.0,177100000.0,141700000.0,-3800000.0,651400000.0,-733700000.0,-8800000.0,-898500000.0,-1384600000.0,,23900000.0,
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,FY,2017-10-01,2018-09-30,2019-11-26 13:55:27+00:00,-345400000.0,,,,970700000.0,,,148800000.0,500000.0,-1359800000.0,-1641600000.0,2547200000.0,-1359800000.0,-1641600000.0,2547200000.0,-448400000.0,1497800000.0,1455600000.0,42200000.0,-27900000.0,76200000.0,5500000.0,5800000.0,-897800000.0,-530300000.0,-1568400000.0,-538700000.0,,748200000.0,48800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q4,2018-07-01,2018-09-30,,-25200000.0,,,,257200000.0,,19500000.0,-800000.0,,-262000000.0,-609800000.0,691000000.0,-262000000.0,-609800000.0,691000000.0,-161300000.0,452900000.0,452900000.0,,-18300000.0,18000000.0,200000.0,,-241200000.0,-180500000.0,-410300000.0,-38800000.0,,3000000.0,3000000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q3YTD,2017-10-01,2018-06-30,2019-07-25 13:01:31+00:00,-320200000.0,,,,713500000.0,,-19500000.0,149600000.0,500000.0,-1097800000.0,-1031800000.0,1856200000.0,-1097800000.0,-1031800000.0,1856200000.0,-287100000.0,1044900000.0,1002700000.0,42200000.0,-9600000.0,58200000.0,5300000.0,5800000.0,-656600000.0,-349800000.0,-1158100000.0,-499900000.0,,745200000.0,45800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q3TTM,2017-07-01,2018-06-30,,-336500000.0,,,,944500000.0,,-21000000.0,384600000.0,700000.0,-1284300000.0,-633000000.0,2771200000.0,-1284300000.0,-633000000.0,2771200000.0,640500000.0,1513600000.0,1476900000.0,36700000.0,-34800000.0,88400000.0,10200000.0,-192400000.0,-863600000.0,-545700000.0,-1391000000.0,-509800000.0,,1562400000.0,67600000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q3,2018-04-01,2018-06-30,,-48800000.0,,,,245600000.0,,-47700000.0,102600000.0,,-282200000.0,-491000000.0,750200000.0,-282200000.0,-491000000.0,750200000.0,-80400000.0,473900000.0,430700000.0,43200000.0,-28700000.0,5500000.0,3800000.0,-9700000.0,-241100000.0,-4100000.0,-585600000.0,-46600000.0,,132300000.0,11400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q2YTD,2017-10-01,2018-03-31,2019-04-24 13:03:37+00:00,-271400000.0,,,,467900000.0,,28200000.0,47000000.0,500000.0,-815600000.0,-540800000.0,1106000000.0,-815600000.0,-540800000.0,1106000000.0,-206700000.0,571000000.0,572000000.0,-1000000.0,19100000.0,52700000.0,1500000.0,15500000.0,-415500000.0,-345700000.0,-572500000.0,-453300000.0,,612900000.0,34400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q2TTM,2017-04-01,2018-03-31,,-287700000.0,,,,915800000.0,,36000000.0,453500000.0,1600000.0,-1194700000.0,-400000.0,2773200000.0,-1194700000.0,-400000.0,2773200000.0,1184200000.0,1141600000.0,1150400000.0,-8800000.0,253500000.0,101200000.0,6500000.0,-429900000.0,-829400000.0,-1206200000.0,-1080000000.0,-468100000.0,,2503600000.0,63400000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q2,2018-01-01,2018-03-31,,-34300000.0,,,,240000000.0,,14200000.0,-88400000.0,500000.0,-174500000.0,-60000000.0,546000000.0,-174500000.0,-60000000.0,546000000.0,344300000.0,416400000.0,416400000.0,,-22000000.0,18300000.0,-4100000.0,18600000.0,-208000000.0,-133500000.0,-315900000.0,14700000.0,,404000000.0,23800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q1,2017-10-01,2017-12-31,2019-01-25 13:51:25+00:00,-237100000.0,,,,227900000.0,,14000000.0,135400000.0,,-641100000.0,-480800000.0,560000000.0,-641100000.0,-480800000.0,560000000.0,-551000000.0,154600000.0,155600000.0,-1000000.0,41100000.0,34400000.0,5600000.0,-3100000.0,-207500000.0,-212200000.0,-256600000.0,-468000000.0,,208900000.0,10600000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2018.0,Q1TTM,2017-01-01,2017-12-31,,-253400000.0,,,,887600000.0,,30200000.0,329200000.0,1200000.0,-1707500000.0,-1654700000.0,2514100000.0,-1707500000.0,-1654700000.0,2514100000.0,2042400000.0,2855200000.0,1038400000.0,1816800000.0,258900000.0,92100000.0,10500000.0,2860300000.0,-808500000.0,-2896000000.0,-1057100000.0,-992300000.0,,2488200000.0,53100000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q4,2019-07-01,2019-09-30,,-16200000.0,,,,293600000.0,,1600000.0,185100000.0,-33800000.0,-709700000.0,-677900000.0,966500000.0,-709700000.0,-677900000.0,966500000.0,-419500000.0,503200000.0,503200000.0,,-15400000.0,4800000.0,-15100000.0,,-255600000.0,-166800000.0,-482100000.0,-425100000.0,,,2300000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,FY,2018-10-01,2019-09-30,2019-11-26 13:55:27+00:00,-138900000.0,,,,1082800000.0,,,156900000.0,3900000.0,-1370500000.0,-2113400000.0,2969900000.0,-1370500000.0,-2113400000.0,2969900000.0,-514000000.0,1760000000.0,1760000000.0,0.0,-29800000.0,68100000.0,-14300000.0,0.0,-994000000.0,-172100000.0,-1989700000.0,-448500000.0,,190500000.0,11100000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q3YTD,2018-10-01,2019-06-30,2019-07-25 13:01:31+00:00,-122700000.0,,,,789200000.0,,-1600000.0,-28200000.0,37700000.0,-660800000.0,-1435500000.0,2003400000.0,-660800000.0,-1435500000.0,2003400000.0,-94500000.0,1256800000.0,1256800000.0,0.0,-14400000.0,63300000.0,800000.0,0.0,-738400000.0,-5300000.0,-1507600000.0,-23400000.0,,190500000.0,8800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q3TTM,2018-07-01,2019-06-30,,-147900000.0,,,,1046400000.0,,17900000.0,-29000000.0,37700000.0,-922800000.0,-2045300000.0,2694400000.0,-922800000.0,-2045300000.0,2694400000.0,-255800000.0,1709700000.0,1709700000.0,,-32700000.0,81300000.0,1000000.0,,-979600000.0,-185800000.0,-1917900000.0,-62200000.0,,193500000.0,11800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q3,2019-04-01,2019-06-30,,-15000000.0,,,,269100000.0,,-1600000.0,-4400000.0,37700000.0,-201000000.0,-553400000.0,717600000.0,-201000000.0,-553400000.0,717600000.0,-38400000.0,488000000.0,488000000.0,,-35100000.0,17900000.0,-1900000.0,,-255300000.0,,-544100000.0,-1300000.0,,2600000.0,5000000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q2YTD,2018-10-01,2019-03-31,2020-04-23 12:19:50+00:00,-107700000.0,,,,520100000.0,,,-23800000.0,,-459800000.0,-882100000.0,1285800000.0,-459800000.0,-882100000.0,1285800000.0,-56100000.0,768800000.0,768800000.0,0.0,20700000.0,45400000.0,2700000.0,,-483100000.0,-5300000.0,-963500000.0,-22100000.0,,187900000.0,3800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q2TTM,2018-04-01,2019-03-31,,-181700000.0,,,,1022900000.0,,-28200000.0,78000000.0,,-1004000000.0,-1982900000.0,2727000000.0,-1004000000.0,-1982900000.0,2727000000.0,-297800000.0,1695600000.0,1652400000.0,43200000.0,-26300000.0,68900000.0,6700000.0,-9700000.0,-965400000.0,-189900000.0,-1959400000.0,-107500000.0,,323200000.0,18200000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q2,2019-01-01,2019-03-31,,-107700000.0,,,,262100000.0,,,-34900000.0,,-170000000.0,-655600000.0,630600000.0,-170000000.0,-655600000.0,630600000.0,-195000000.0,421300000.0,421300000.0,,-17900000.0,40700000.0,-400000.0,,-241600000.0,,-560100000.0,30900000.0,,9900000.0,2700000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q1,2018-10-01,2018-12-31,2020-01-24 12:25:43+00:00,0.0,,,,258000000.0,,,11100000.0,,-289800000.0,-226500000.0,655200000.0,-289800000.0,-226500000.0,655200000.0,138900000.0,347500000.0,347500000.0,,38600000.0,4700000.0,3100000.0,,-241500000.0,-5300000.0,-403400000.0,-53000000.0,,178000000.0,1100000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2019.0,Q1TTM,2018-01-01,2018-12-31,,-108300000.0,,,,1000800000.0,,-14000000.0,24500000.0,500000.0,-1008500000.0,-1387300000.0,2642400000.0,-1008500000.0,-1387300000.0,2642400000.0,241500000.0,1690700000.0,1647500000.0,43200000.0,-30400000.0,46500000.0,3000000.0,8900000.0,-931800000.0,-323400000.0,-1715200000.0,-123700000.0,,717300000.0,39300000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2020.0,Q2TTM,2019-04-01,2020-03-31,,-53900000.0,,,,1146600000.0,,,-17200000.0,3900000.0,-1448500000.0,-1937700000.0,2922600000.0,-1448500000.0,-1937700000.0,2922600000.0,-463600000.0,1944600000.0,1958900000.0,-14300000.0,-165700000.0,42900000.0,-15100000.0,,-1022600000.0,-166800000.0,-1956800000.0,-472700000.0,,179600000.0,75300000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2020.0,Q2,2020-01-01,2020-03-31,,-15600000.0,,,,294700000.0,,,-113500000.0,,-267500000.0,-445700000.0,571500000.0,-267500000.0,-445700000.0,571500000.0,-141700000.0,477800000.0,492100000.0,-14300000.0,-101800000.0,14700000.0,,,-256000000.0,,-482900000.0,-26200000.0,,,52800000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2020.0,Q2YTD,2019-10-01,2020-03-31,2020-04-23 12:19:50+00:00,-22700000.0,,,,583900000.0,,,-197900000.0,,-537800000.0,-706400000.0,1238500000.0,-537800000.0,-706400000.0,1238500000.0,-5700000.0,953400000.0,967700000.0,-14300000.0,-115200000.0,20200000.0,1900000.0,,-511700000.0,0.0,-930600000.0,-46300000.0,,177000000.0,68000000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2020.0,Q1TTM,2019-01-01,2019-12-31,,-146000000.0,,,,1114000000.0,,,61400000.0,3900000.0,-1351000000.0,-2147600000.0,2981700000.0,-1351000000.0,-2147600000.0,2981700000.0,-516900000.0,1888100000.0,1888100000.0,,-81800000.0,68900000.0,-15500000.0,,-1008200000.0,-166800000.0,-2034000000.0,-415600000.0,,189500000.0,25200000.0
Air Products and Chemicals Inc,APD,7QEON6Y1RL5XR3R1W237,2969,2020.0,Q1,2019-10-01,2019-12-31,2020-01-24 12:25:43+00:00,-7100000.0,,,,289200000.0,,,-84400000.0,,-270300000.0,-260700000.0,667000000.0,-270300000.0,-260700000.0,667000000.0,136000000.0,475600000.0,475600000.0,,-13400000.0,5500000.0,1900000.0,,-255700000.0,0.0,-447700000.0,-20100000.0,,177000000.0,15200000.0
