company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,effectofexchangeratechanges,increasedecreaseinoperatingcapital,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity
Robert Half International Inc,RHI,,315213,2016.0,Q2YTD,2016-01-01,2016-06-30,2017-08-03 14:13:59+00:00,-1400000.0,602000.0,,,30710000.0,1968000.0,-23654000.0,-138634000.0,-56391000.0,207194000.0,-138634000.0,-56391000.0,207194000.0,14137000.0,175032000.0,175032000.0,24504000.0,880000.0,-11251000.0,-57895000.0,-43740000.0,-75000.0,-81544000.0
Robert Half International Inc,RHI,,315213,2016.0,Q2TTM,2015-07-01,2016-06-30,,-16068000.0,794000.0,212668000.0,285000.0,57415000.0,-6670000.0,-54424000.0,-354977000.0,-131805000.0,419035000.0,-354977000.0,-131805000.0,419035000.0,-74417000.0,365200000.0,365200000.0,50050000.0,5206000.0,-26463000.0,-111575000.0,-89274000.0,-146000.0,-248462000.0
Robert Half International Inc,RHI,,315213,2016.0,Q2,2016-04-01,2016-06-30,,-1400000.0,314000.0,,,15587000.0,-1768000.0,7866000.0,-70121000.0,-32224000.0,128708000.0,-70121000.0,-32224000.0,128708000.0,24595000.0,91616000.0,91616000.0,13325000.0,425000.0,-5894000.0,-29147000.0,-24930000.0,-37000.0,-41362000.0
Robert Half International Inc,RHI,,315213,2016.0,Q1,2016-01-01,2016-03-31,2017-05-05 16:09:45+00:00,,288000.0,,,15123000.0,3736000.0,-31520000.0,-68513000.0,-24167000.0,78486000.0,-68513000.0,-24167000.0,78486000.0,-10458000.0,83416000.0,83416000.0,11179000.0,455000.0,-5357000.0,-28748000.0,-18810000.0,-38000.0,-40182000.0
Robert Half International Inc,RHI,,315213,2016.0,Q1TTM,2015-04-01,2016-03-31,,-14668000.0,480000.0,212668000.0,285000.0,55390000.0,-1867000.0,-35494000.0,-355825000.0,-121316000.0,432242000.0,-355825000.0,-121316000.0,432242000.0,-46766000.0,363290000.0,363290000.0,48576000.0,5377000.0,-26127000.0,-108934000.0,-80521000.0,-144000.0,-252124000.0
Robert Half International Inc,RHI,,315213,2017.0,FY,2017-01-01,2017-12-31,2020-02-14 15:38:45+00:00,-1160000.0,1563000.0,190954000.0,278000.0,63930000.0,,197000.0,-352891000.0,-78497000.0,452991000.0,-352891000.0,-78497000.0,452991000.0,21603000.0,290584000.0,290584000.0,96717000.0,,-36584000.0,-121000000.0,-40753000.0,-167000.0,-231724000.0
Robert Half International Inc,RHI,,315213,2017.0,Q4,2017-10-01,2017-12-31,,539000.0,416000.0,190954000.0,278000.0,16014000.0,-12292000.0,-59176000.0,-94347000.0,-24421000.0,64528000.0,-94347000.0,-24421000.0,64528000.0,-66532000.0,47047000.0,47047000.0,60227000.0,,-12747000.0,-29922000.0,-12213000.0,-43000.0,-64382000.0
Robert Half International Inc,RHI,,315213,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-01 15:14:25+00:00,-1699000.0,1147000.0,,,47916000.0,12292000.0,59373000.0,-258544000.0,-54076000.0,388463000.0,-258544000.0,-54076000.0,388463000.0,88135000.0,243537000.0,243537000.0,36490000.0,,-23837000.0,-91078000.0,-28540000.0,-124000.0,-167342000.0
Robert Half International Inc,RHI,,315213,2017.0,Q3TTM,2016-10-01,2017-09-30,,-1999000.0,1456000.0,219415000.0,266000.0,64223000.0,4538000.0,31875000.0,-335481000.0,-83296000.0,470124000.0,-335481000.0,-83296000.0,470124000.0,55885000.0,321325000.0,321325000.0,51245000.0,1010000.0,-33081000.0,-119280000.0,-48216000.0,-164000.0,-217047000.0
Robert Half International Inc,RHI,,315213,2017.0,Q3,2017-07-01,2017-09-30,,-56000.0,481000.0,,,16071000.0,3908000.0,16809000.0,-67771000.0,-16002000.0,130403000.0,-67771000.0,-16002000.0,130403000.0,50538000.0,84700000.0,84700000.0,12342000.0,,-8592000.0,-29630000.0,-7354000.0,-42000.0,-38099000.0
Robert Half International Inc,RHI,,315213,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-02 14:41:25+00:00,-1643000.0,666000.0,,,31845000.0,8384000.0,42564000.0,-190773000.0,-38074000.0,258060000.0,-190773000.0,-38074000.0,258060000.0,37597000.0,158837000.0,158837000.0,24148000.0,,-15245000.0,-61448000.0,-21186000.0,-82000.0,-129243000.0
Robert Half International Inc,RHI,,315213,2017.0,Q2TTM,2016-07-01,2017-06-30,,-2443000.0,1301000.0,219415000.0,266000.0,64213000.0,498000.0,50526000.0,-340443000.0,-93918000.0,492947000.0,-340443000.0,-93918000.0,492947000.0,59084000.0,327194000.0,327194000.0,49713000.0,1165000.0,-31073000.0,-117717000.0,-60402000.0,-161000.0,-223730000.0
Robert Half International Inc,RHI,,315213,2017.0,Q2,2017-04-01,2017-06-30,,-1643000.0,365000.0,,,15946000.0,5343000.0,25339000.0,-79448000.0,-22800000.0,134560000.0,-79448000.0,-22800000.0,134560000.0,37655000.0,80316000.0,80316000.0,12594000.0,,-10306000.0,-30851000.0,-10851000.0,-41000.0,-48556000.0
Robert Half International Inc,RHI,,315213,2017.0,Q1,2017-01-01,2017-03-31,2018-05-03 15:29:46+00:00,,301000.0,,,15899000.0,3041000.0,17225000.0,-111325000.0,-15274000.0,123500000.0,-111325000.0,-15274000.0,123500000.0,-58000.0,78521000.0,78521000.0,11554000.0,,-4939000.0,-30597000.0,-10335000.0,-41000.0,-80687000.0
Robert Half International Inc,RHI,,315213,2017.0,Q1TTM,2016-04-01,2017-03-31,,-2200000.0,1250000.0,219415000.0,266000.0,63854000.0,-6613000.0,33053000.0,-331116000.0,-103342000.0,487095000.0,-331116000.0,-103342000.0,487095000.0,46024000.0,338494000.0,338494000.0,50444000.0,1590000.0,-26661000.0,-116013000.0,-74481000.0,-157000.0,-216536000.0
Robert Half International Inc,RHI,,315213,2018.0,FY,2018-01-01,2018-12-31,2020-02-14 15:38:45+00:00,0.0,1705000.0,137147000.0,233000.0,64244000.0,,-42069000.0,-490115000.0,-88509000.0,572322000.0,-490115000.0,-88509000.0,572322000.0,-6302000.0,434288000.0,434288000.0,114154000.0,,-46025000.0,-136423000.0,-42484000.0,-183000.0,-353509000.0
Robert Half International Inc,RHI,,315213,2018.0,Q4,2018-10-01,2018-12-31,,,371000.0,137147000.0,233000.0,15900000.0,,-79734000.0,-170882000.0,-33339000.0,123045000.0,-170882000.0,-33339000.0,123045000.0,-81176000.0,113564000.0,113564000.0,72944000.0,,-18041000.0,-33727000.0,-15298000.0,-47000.0,-137108000.0
Robert Half International Inc,RHI,,315213,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-12 13:02:53+00:00,,1334000.0,,,48344000.0,,37665000.0,-319233000.0,-55170000.0,449277000.0,-319233000.0,-55170000.0,449277000.0,74874000.0,320724000.0,320724000.0,41210000.0,,-27984000.0,-102696000.0,-27186000.0,-136000.0,-216401000.0
Robert Half International Inc,RHI,,315213,2018.0,Q3TTM,2017-10-01,2018-09-30,,539000.0,1750000.0,190954000.0,278000.0,64358000.0,-12292000.0,-21511000.0,-413580000.0,-79591000.0,513805000.0,-413580000.0,-79591000.0,513805000.0,8342000.0,367771000.0,367771000.0,101437000.0,,-40731000.0,-132618000.0,-39399000.0,-179000.0,-280783000.0
Robert Half International Inc,RHI,,315213,2018.0,Q3,2018-07-01,2018-09-30,,,429000.0,,,15941000.0,,38386000.0,-112156000.0,-18082000.0,185313000.0,-112156000.0,-18082000.0,185313000.0,55075000.0,115242000.0,115242000.0,15315000.0,,-8157000.0,-33711000.0,-9925000.0,-46000.0,-78399000.0
Robert Half International Inc,RHI,,315213,2018.0,Q2YTD,2018-01-01,2018-06-30,2019-08-02 15:12:17+00:00,,905000.0,,,32403000.0,,-721000.0,-207077000.0,-37088000.0,263964000.0,-207077000.0,-37088000.0,263964000.0,19799000.0,205482000.0,205482000.0,25895000.0,,-19827000.0,-68985000.0,-17261000.0,-90000.0,-138002000.0
Robert Half International Inc,RHI,,315213,2018.0,Q2TTM,2017-07-01,2018-06-30,,483000.0,1802000.0,190954000.0,278000.0,64488000.0,-8384000.0,-43088000.0,-369195000.0,-77511000.0,458895000.0,-369195000.0,-77511000.0,458895000.0,3805000.0,337229000.0,337229000.0,98464000.0,,-41166000.0,-128537000.0,-36828000.0,-175000.0,-240483000.0
Robert Half International Inc,RHI,,315213,2018.0,Q2,2018-04-01,2018-06-30,,,442000.0,,,16150000.0,,8278000.0,-103625000.0,-18538000.0,147746000.0,-103625000.0,-18538000.0,147746000.0,25583000.0,109315000.0,109315000.0,13561000.0,,-9242000.0,-34066000.0,-9296000.0,-46000.0,-69513000.0
Robert Half International Inc,RHI,,315213,2018.0,Q1,2018-01-01,2018-03-31,2019-05-06 16:24:17+00:00,,463000.0,,,16253000.0,,-8999000.0,-103452000.0,-18550000.0,116218000.0,-103452000.0,-18550000.0,116218000.0,-5784000.0,96167000.0,96167000.0,12334000.0,,-10585000.0,-34919000.0,-7965000.0,-44000.0,-68489000.0
Robert Half International Inc,RHI,,315213,2018.0,Q1TTM,2017-04-01,2018-03-31,,-1160000.0,1725000.0,190954000.0,278000.0,64284000.0,-3041000.0,-26027000.0,-345018000.0,-81773000.0,445709000.0,-345018000.0,-81773000.0,445709000.0,15877000.0,308230000.0,308230000.0,97497000.0,,-42230000.0,-125322000.0,-38383000.0,-170000.0,-219526000.0
Robert Half International Inc,RHI,,315213,2019.0,Q4,2019-10-01,2019-12-31,,,3963000.0,191522000.0,232000.0,15779000.0,,-129708000.0,-99469000.0,-28609000.0,80623000.0,-99469000.0,-28609000.0,80623000.0,-47455000.0,112842000.0,112842000.0,77747000.0,,-14283000.0,-35929000.0,-14326000.0,-52000.0,-63488000.0
Robert Half International Inc,RHI,,315213,2019.0,FY,2019-01-01,2019-12-31,2020-02-14 15:38:45+00:00,0.0,4985000.0,191522000.0,232000.0,64264000.0,,-123104000.0,-423366000.0,-102138000.0,519629000.0,-423366000.0,-102138000.0,519629000.0,-5875000.0,454433000.0,454433000.0,119051000.0,,-42674000.0,-145631000.0,-59464000.0,-200000.0,-277535000.0
Robert Half International Inc,RHI,,315213,2019.0,Q3TTM,2018-10-01,2019-09-30,,,1393000.0,137147000.0,233000.0,64385000.0,,-73130000.0,-494779000.0,-106868000.0,562051000.0,-494779000.0,-106868000.0,562051000.0,-39596000.0,455155000.0,455155000.0,114248000.0,,-46432000.0,-143429000.0,-60436000.0,-195000.0,-351155000.0
Robert Half International Inc,RHI,,315213,2019.0,Q3,2019-07-01,2019-09-30,,,339000.0,,,16745000.0,,42059000.0,-116222000.0,-25800000.0,191179000.0,-116222000.0,-25800000.0,191179000.0,49157000.0,117181000.0,117181000.0,14855000.0,,-9287000.0,-35742000.0,-16513000.0,-50000.0,-80430000.0
Robert Half International Inc,RHI,,315213,2019.0,Q3YTD,2019-01-01,2019-09-30,2019-11-12 13:02:53+00:00,,1022000.0,,,48485000.0,,6604000.0,-323897000.0,-73529000.0,439006000.0,-323897000.0,-73529000.0,439006000.0,41580000.0,341591000.0,341591000.0,41304000.0,,-28391000.0,-109702000.0,-45138000.0,-148000.0,-214047000.0
Robert Half International Inc,RHI,,315213,2019.0,Q2TTM,2018-07-01,2019-06-30,,,1483000.0,137147000.0,233000.0,63581000.0,,-76803000.0,-490713000.0,-99150000.0,556185000.0,-490713000.0,-99150000.0,556185000.0,-33678000.0,453216000.0,453216000.0,114708000.0,,-45302000.0,-141398000.0,-53848000.0,-191000.0,-349124000.0
Robert Half International Inc,RHI,,315213,2019.0,Q2,2019-04-01,2019-06-30,,,341000.0,,,16088000.0,,-9865000.0,-97396000.0,-24649000.0,120748000.0,-97396000.0,-24649000.0,120748000.0,-1297000.0,114612000.0,114612000.0,-428000.0,,-8694000.0,-36073000.0,-15955000.0,-49000.0,-61274000.0
Robert Half International Inc,RHI,,315213,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-02 15:12:17+00:00,,683000.0,,,31740000.0,,-35455000.0,-207675000.0,-47729000.0,247827000.0,-207675000.0,-47729000.0,247827000.0,-7577000.0,224410000.0,224410000.0,26449000.0,,-19104000.0,-73960000.0,-28625000.0,-98000.0,-133617000.0
Robert Half International Inc,RHI,,315213,2019.0,Q1,2019-01-01,2019-03-31,2020-05-04 16:32:15+00:00,,342000.0,,,15652000.0,,-25590000.0,-110279000.0,-23080000.0,127079000.0,-110279000.0,-23080000.0,127079000.0,-6280000.0,109798000.0,109798000.0,26877000.0,,-10410000.0,-37887000.0,-12670000.0,-49000.0,-72343000.0
Robert Half International Inc,RHI,,315213,2019.0,Q1TTM,2018-04-01,2019-03-31,,,1584000.0,137147000.0,233000.0,63643000.0,,-58660000.0,-496942000.0,-93039000.0,583183000.0,-496942000.0,-93039000.0,583183000.0,-6798000.0,447919000.0,447919000.0,128697000.0,,-45850000.0,-139391000.0,-47189000.0,-188000.0,-357363000.0
Robert Half International Inc,RHI,,315213,2020.0,Q1TTM,2019-04-01,2020-03-31,,,8269000.0,191522000.0,232000.0,64525000.0,,-95861000.0,-423584000.0,-107408000.0,517476000.0,-423584000.0,-107408000.0,517476000.0,-13516000.0,434550000.0,434550000.0,105993000.0,,-46338000.0,-148220000.0,-61070000.0,-204000.0,-275160000.0
Robert Half International Inc,RHI,,315213,2020.0,Q1,2020-01-01,2020-03-31,2020-05-04 16:32:15+00:00,,3626000.0,,,15913000.0,,1653000.0,-110497000.0,-28350000.0,124926000.0,-110497000.0,-28350000.0,124926000.0,-13921000.0,89915000.0,89915000.0,13819000.0,,-14074000.0,-40476000.0,-14276000.0,-53000.0,-69968000.0
