company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q3TTM,2018-09-29,2019-09-27,,-331100000.0,624700000.0,-7200000.0,-16100000.0,563000000.0,,-28100000.0,112900000.0,2220300000.0,8064800000.0,1599600000.0,10695400000.0,-1193900000.0,3700000000.0,,-75500000.0,378000000.0,10695400000.0,-1269400000.0,4078000000.0,13475900000.0,2485800000.0,2241200000.0,244600000.0,158200000.0,29200000.0,-497200000.0,-250300000.0,-660600000.0,-692100000.0,,100000.0,18800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q3,2019-06-29,2019-09-27,,-4500000.0,177900000.0,298700000.0,63700000.0,149800000.0,,-30200000.0,-80600000.0,675400000.0,8281600000.0,,8127700000.0,-244600000.0,965600000.0,,,,8127700000.0,-244600000.0,965600000.0,8818500000.0,673900000.0,673900000.0,,44600000.0,13000000.0,-151100000.0,-73200000.0,-181900000.0,-678200000.0,,,2000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q3YTD,2019-01-01,2019-09-27,2019-10-23 18:53:13+00:00,-331100000.0,536600000.0,494800000.0,112900000.0,450300000.0,,-14600000.0,-15500000.0,2201600000.0,8881200000.0,1599600000.0,11610500000.0,-972000000.0,2840400000.0,,,,11610500000.0,-972000000.0,2840400000.0,13464300000.0,1739000000.0,1739000000.0,,130000000.0,28900000.0,-385000000.0,-165500000.0,-518400000.0,-686900000.0,,0.0,14100000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q2TTM,2018-06-30,2019-06-28,,-432100000.0,620900000.0,-114300000.0,-16200000.0,560600000.0,,-25800000.0,89600000.0,1572500000.0,-364800000.0,1599600000.0,1835000000.0,-1236000000.0,3653900000.0,,-75500000.0,378000000.0,1835000000.0,-1311500000.0,4031900000.0,4529600000.0,2475600000.0,2231000000.0,244600000.0,151800000.0,45500000.0,-458000000.0,-238200000.0,-628300000.0,-514300000.0,,100000.0,17000000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q2,2019-03-30,2019-06-28,,-18400000.0,201300000.0,202400000.0,7200000.0,161800000.0,,15600000.0,15900000.0,45700000.0,599600000.0,,605000000.0,-244200000.0,1162100000.0,,15300000.0,9400000.0,605000000.0,-228900000.0,1171500000.0,1563200000.0,731300000.0,732800000.0,-1500000.0,50300000.0,8100000.0,-121700000.0,-49100000.0,-196400000.0,81400000.0,,,11600000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q2YTD,2019-01-01,2019-06-28,2019-07-17 18:49:35+00:00,-326600000.0,358700000.0,196100000.0,49200000.0,300500000.0,,15600000.0,65100000.0,1526200000.0,599600000.0,1599600000.0,3482800000.0,-727400000.0,1874800000.0,,,,3482800000.0,-727400000.0,1874800000.0,4645800000.0,1065100000.0,1065100000.0,,85400000.0,15900000.0,-233900000.0,-92300000.0,-336500000.0,-8700000.0,,0.0,12100000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q1,2019-01-01,2019-03-29,2020-05-06 17:02:28+00:00,-308200000.0,157400000.0,-6300000.0,42000000.0,138700000.0,,,49200000.0,1480500000.0,0.0,1599600000.0,2877800000.0,-483200000.0,712700000.0,,-15300000.0,-9400000.0,2877800000.0,-498500000.0,703300000.0,3082600000.0,333800000.0,332300000.0,1500000.0,35100000.0,7800000.0,-112200000.0,-43200000.0,-140100000.0,-90100000.0,,,500000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2019.0,Q1TTM,2018-03-31,2019-03-29,,-2481500000.0,600700000.0,-139800000.0,-5700000.0,552300000.0,,-148600000.0,61200000.0,1553300000.0,65700000.0,1599600000.0,2402100000.0,-3234400000.0,3527800000.0,,-90800000.0,368600000.0,2402100000.0,-3325200000.0,3896400000.0,2824700000.0,2418100000.0,2172000000.0,246100000.0,141600000.0,15200000.0,-448100000.0,-189100000.0,-585700000.0,-368400000.0,,300000.0,6400000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2020.0,Q1TTM,2019-03-30,2020-04-03,,-20757600000.0,624100000.0,67200000.0,-2800000.0,567100000.0,,45100000.0,-284500000.0,746500000.0,19676200000.0,,18345600000.0,-21551500000.0,3770700000.0,-224000000.0,-56700000.0,296600000.0,18121600000.0,-21608200000.0,4067300000.0,625800000.0,3269500000.0,2695100000.0,574400000.0,168900000.0,56300000.0,-552600000.0,-235100000.0,-627900000.0,-1524500000.0,,,12800000.0
Danaher Corp,DHR,S4BKK9OTCEWQ3YHPFM11,313616,2020.0,Q1,2020-01-01,2020-04-03,2020-05-06 17:02:28+00:00,-20734500000.0,156400000.0,60900000.0,39200000.0,141400000.0,,,-112100000.0,10300000.0,4761600000.0,0.0,4633500000.0,-20868600000.0,826000000.0,,0.0,-7000000.0,4633500000.0,-20868600000.0,819000000.0,-15416100000.0,595100000.0,595100000.0,0.0,45200000.0,35200000.0,-138100000.0,-37300000.0,-132500000.0,-300000.0,,,500000.0
