company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofdebt,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,othernetchangesincash,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,saleofinvestments,saleofplantpropertyandequipment
W. R. Grace & Co,GRA,,1045309,2017.0,FY,2017-01-01,2017-12-31,2020-02-27 14:43:43+00:00,-3500000.0,,68700000.0,111500000.0,,,-32400000.0,115000000.0,-134800000.0,-129200000.0,319200000.0,-134800000.0,-129200000.0,319200000.0,55200000.0,10400000.0,10400000.0,,229700000.0,16400000.0,-500000.0,,-57300000.0,,-125200000.0,-143900000.0,-65000000.0,,
W. R. Grace & Co,GRA,,1045309,2017.0,Q4,2017-10-01,2017-12-31,,,44100000.0,108800000.0,28900000.0,,,-66400000.0,8700000.0,-35200000.0,-40000000.0,51700000.0,-35200000.0,-40000000.0,51700000.0,-23500000.0,-123100000.0,-123100000.0,,212300000.0,1600000.0,-400000.0,,-14300000.0,,-39600000.0,-31200000.0,,,
W. R. Grace & Co,GRA,,1045309,2017.0,Q3YTD,2017-01-01,2017-09-30,2018-11-08 16:27:57+00:00,-3500000.0,-44100000.0,-40100000.0,82600000.0,,,34000000.0,106300000.0,-99600000.0,-89200000.0,267500000.0,-99600000.0,-89200000.0,267500000.0,78700000.0,133500000.0,133500000.0,,17400000.0,14800000.0,-100000.0,,-43000000.0,,-85600000.0,-112700000.0,-65000000.0,,
W. R. Grace & Co,GRA,,1045309,2017.0,Q3TTM,2016-10-01,2017-09-30,,-4900000.0,-44100000.0,-40100000.0,109100000.0,,-5700000.0,34000000.0,125100000.0,-247200000.0,-109000000.0,327400000.0,-247200000.0,-109000000.0,327400000.0,-34500000.0,149100000.0,151100000.0,-2000000.0,33200000.0,18500000.0,6600000.0,,-54900000.0,,-113100000.0,-130900000.0,-205000000.0,,2400000.0
W. R. Grace & Co,GRA,,1045309,2017.0,Q3,2017-07-01,2017-09-30,,-3500000.0,-12800000.0,-5800000.0,28400000.0,,,24700000.0,7500000.0,-86400000.0,-30400000.0,127000000.0,-86400000.0,-30400000.0,127000000.0,10200000.0,47100000.0,47100000.0,,26800000.0,2600000.0,-400000.0,,-14300000.0,,-26500000.0,-47200000.0,-35000000.0,,
W. R. Grace & Co,GRA,,1045309,2017.0,Q2YTD,2017-01-01,2017-06-30,2018-08-08 16:33:59+00:00,0.0,-31300000.0,-34300000.0,54200000.0,,,9300000.0,98800000.0,-13200000.0,-58800000.0,140500000.0,-13200000.0,-58800000.0,140500000.0,68500000.0,86400000.0,86400000.0,,-9400000.0,12200000.0,300000.0,,-28700000.0,,-59100000.0,-65500000.0,-30000000.0,,
W. R. Grace & Co,GRA,,1045309,2017.0,Q2TTM,2016-07-01,2017-06-30,,-1400000.0,-31300000.0,-34300000.0,107700000.0,-11300000.0,-4900000.0,-11100000.0,122200000.0,-189400000.0,-111500000.0,271200000.0,-189400000.0,-111500000.0,271200000.0,-34600000.0,141700000.0,145300000.0,-3600000.0,29300000.0,20000000.0,6200000.0,,-52700000.0,,-118700000.0,-88900000.0,-190000000.0,,13700000.0
W. R. Grace & Co,GRA,,1045309,2018.0,FY,2018-01-01,2018-12-31,2020-02-27 14:43:43+00:00,-418000000.0,,75200000.0,100800000.0,,,-2100000.0,1024000000.0,316500000.0,-618500000.0,342000000.0,316500000.0,-618500000.0,342000000.0,40000000.0,166800000.0,166800000.0,,76500000.0,39800000.0,15800000.0,,-64600000.0,,-216300000.0,-602700000.0,-80000000.0,,
W. R. Grace & Co,GRA,,1045309,2018.0,Q4,2018-10-01,2018-12-31,,,29300000.0,121500000.0,24700000.0,,1500000.0,-180500000.0,25100000.0,-6700000.0,-52600000.0,108000000.0,-6700000.0,-52600000.0,108000000.0,50200000.0,68900000.0,68900000.0,,194900000.0,33100000.0,2000000.0,,-16100000.0,,-54600000.0,-28900000.0,-19900000.0,,
W. R. Grace & Co,GRA,,1045309,2018.0,Q3YTD,2018-01-01,2018-09-30,2019-11-07 14:32:04+00:00,-418000000.0,-29300000.0,-46300000.0,76100000.0,,-1500000.0,178400000.0,998900000.0,323200000.0,-565900000.0,234000000.0,323200000.0,-565900000.0,234000000.0,-10200000.0,97900000.0,97900000.0,,-118400000.0,6700000.0,13800000.0,,-48500000.0,,-161700000.0,-573800000.0,-60100000.0,,
W. R. Grace & Co,GRA,,1045309,2018.0,Q3TTM,2017-10-01,2018-09-30,,-418000000.0,14800000.0,62500000.0,105000000.0,,-1500000.0,112000000.0,1007600000.0,288000000.0,-605900000.0,285700000.0,288000000.0,-605900000.0,285700000.0,-33700000.0,-25200000.0,-25200000.0,,93900000.0,8300000.0,13400000.0,,-62800000.0,,-201300000.0,-605000000.0,-60100000.0,,
W. R. Grace & Co,GRA,,1045309,2018.0,Q1,2018-01-01,2018-03-31,2019-05-08 17:08:03+00:00,,-8900000.0,-5300000.0,25000000.0,,,-24400000.0,8600000.0,-55100000.0,-48500000.0,89000000.0,-55100000.0,-48500000.0,89000000.0,-14600000.0,43400000.0,43400000.0,,45000000.0,800000.0,1600000.0,,-16200000.0,,-50100000.0,-13300000.0,-35000000.0,,
W. R. Grace & Co,GRA,,1045309,2019.0,FY,2019-01-01,2019-12-31,2020-02-27 14:43:43+00:00,-22800000.0,,67700000.0,100300000.0,,,-24700000.0,13000000.0,-99400000.0,-210100000.0,392100000.0,-99400000.0,-210100000.0,392100000.0,82600000.0,126700000.0,126700000.0,,189800000.0,19100000.0,6800000.0,,-72600000.0,,-194100000.0,-29100000.0,-29800000.0,,
W. R. Grace & Co,GRA,,1045309,2019.0,Q2,2019-04-01,2019-06-30,,-22800000.0,-9400000.0,-43200000.0,24900000.0,,,-25300000.0,4700000.0,-36900000.0,-81200000.0,73900000.0,-36900000.0,-81200000.0,73900000.0,-44200000.0,76400000.0,76400000.0,,-2100000.0,8800000.0,4900000.0,,-18200000.0,,-63300000.0,-7200000.0,-25000000.0,,
W. R. Grace & Co,GRA,,1045309,2019.0,Q2YTD,2019-01-01,2019-06-30,2019-08-07 12:59:24+00:00,-22800000.0,-20300000.0,-37900000.0,49800000.0,,,-49000000.0,6900000.0,-58700000.0,-127300000.0,144900000.0,-58700000.0,-127300000.0,144900000.0,-41100000.0,101000000.0,101000000.0,,43100000.0,18000000.0,-3000000.0,,-36600000.0,,-101500000.0,-17200000.0,-29800000.0,,
W. R. Grace & Co,GRA,,1045309,2019.0,Q1TTM,2018-04-01,2019-03-31,,-418000000.0,-2000000.0,85800000.0,100700000.0,,,-1400000.0,1017600000.0,349800000.0,-616100000.0,324000000.0,349800000.0,-616100000.0,324000000.0,57700000.0,148000000.0,148000000.0,,76700000.0,48200000.0,6300000.0,,-66800000.0,,-204400000.0,-599400000.0,-49800000.0,,
W. R. Grace & Co,GRA,,1045309,2020.0,Q1,2020-01-01,2020-03-31,2020-05-08 13:47:41+00:00,,,4000000.0,25500000.0,,,-12100000.0,4200000.0,-67000000.0,-73700000.0,54600000.0,-67000000.0,-73700000.0,54600000.0,-86100000.0,42100000.0,42100000.0,,-900000.0,0.0,-16600000.0,,-20500000.0,,-57100000.0,-10300000.0,-40400000.0,,
