company_name,company_ticker,company_lei,company_cik,year,quarter,start_date,end_date,filing_date,acquisitions,amortizationexpense,cashdividendspershare,cashincometaxespaid,cashinterestpaid,depreciationexpense,divestitures,effectofexchangeratechanges,increasedecreaseinoperatingcapital,issuanceofcommonequity,issuanceofdebt,issuanceofpreferredequity,netcashfromcontinuingfinancingactivities,netcashfromcontinuinginvestingactivities,netcashfromcontinuingoperatingactivities,netcashfromdiscontinuedfinancingactivities,netcashfromdiscontinuedinvestingactivities,netcashfromdiscontinuedoperatingactivities,netcashfromfinancingactivities,netcashfrominvestingactivities,netcashfromoperatingactivities,netchangeincash,netincome,netincomecontinuing,netincomediscontinued,noncashadjustmentstonetincome,otherfinancingactivitiesnet,otherinvestingactivitiesnet,paymentofdividends,purchaseofinvestments,purchaseofplantpropertyandequipment,repaymentofdebt,repurchaseofcommonequity,repurchaseofpreferredequity,saleofinvestments,saleofplantpropertyandequipment
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q2YTD,2018-07-01,2018-12-31,2020-01-31 14:47:28+00:00,-259700000.0,462000000.0,,280300000.0,73300000.0,196500000.0,,,-925200000.0,,1206000000.0,0.0,-1488300000.0,-469200000.0,931500000.0,,,,-1488300000.0,-469200000.0,931500000.0,-1026000000.0,1063600000.0,1063600000.0,,134600000.0,-1561600000.0,,-605000000.0,-1300800000.0,-80000000.0,-1100000.0,-526600000.0,,1163400000.0,7900000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q2TTM,2018-01-01,2018-12-31,,-517000000.0,920700000.0,,420800000.0,119500000.0,392100000.0,,,-980600000.0,,1206000000.0,,-9424500000.0,-1647500000.0,2771600000.0,,,,-9424500000.0,-1647500000.0,2771600000.0,-8300400000.0,1865500000.0,1865500000.0,,573900000.0,-8353500000.0,,-1162000000.0,-3723400000.0,-167800000.0,-7400000.0,-1107600000.0,,2752400000.0,8300000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q2,2018-10-01,2018-12-31,,-66200000.0,230800000.0,,241000000.0,23900000.0,97500000.0,,,-161100000.0,,1206000000.0,-448400000.0,329400000.0,-16500000.0,782300000.0,,,,329400000.0,-16500000.0,782300000.0,1095200000.0,558200000.0,558200000.0,,56900000.0,174300000.0,,-302400000.0,-545000000.0,-36800000.0,-600000.0,-299500000.0,,623600000.0,7900000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q1,2018-07-01,2018-09-30,2019-11-04 15:17:10+00:00,-193500000.0,231200000.0,,39300000.0,49400000.0,99000000.0,,,-764100000.0,,0.0,448400000.0,-1817700000.0,-452700000.0,149200000.0,,,,-1817700000.0,-452700000.0,149200000.0,-2121200000.0,505400000.0,505400000.0,,77700000.0,-1735900000.0,,-302600000.0,-755800000.0,-43200000.0,-500000.0,-227100000.0,,539800000.0,0.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2019.0,Q1TTM,2017-10-01,2018-09-30,,-1000900000.0,916000000.0,,527100000.0,108500000.0,389400000.0,,,-1427100000.0,,,319000000.0,-1408900000.0,-2664700000.0,2419700000.0,,,,-1408900000.0,-2664700000.0,2419700000.0,-1653900000.0,1977700000.0,1977700000.0,,563700000.0,363200000.0,,-1112600000.0,-4475300000.0,-176000000.0,-12200000.0,-966300000.0,,2987100000.0,400000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q3TTM,2019-04-01,2020-03-31,,-340700000.0,958100000.0,,716300000.0,122700000.0,464900000.0,,,-1168700000.0,,,262000000.0,-8117100000.0,-521200000.0,2981900000.0,,,,-8117100000.0,-521200000.0,2981900000.0,-5656400000.0,2530300000.0,2530300000.0,,197300000.0,-5508800000.0,,-1422300000.0,-5591400000.0,-181000000.0,-2600000.0,-1183400000.0,-262000000.0,5568300000.0,23600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q3,2020-01-01,2020-03-31,,-93300000.0,245800000.0,,169800000.0,33200000.0,120600000.0,,,-126200000.0,,,,-6489100000.0,603500000.0,1118700000.0,,,,-6489100000.0,603500000.0,1118700000.0,-4766900000.0,820900000.0,820900000.0,,57600000.0,-5704500000.0,,-392900000.0,-1019300000.0,-38600000.0,-500000.0,-391200000.0,,1754700000.0,
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q3YTD,2019-07-01,2020-03-31,2020-05-01 15:49:44+00:00,-261000000.0,728100000.0,,520200000.0,103800000.0,355500000.0,,,-1023800000.0,,,,-964000000.0,478600000.0,2249600000.0,,,,-964000000.0,478600000.0,2249600000.0,1764200000.0,2054900000.0,2054900000.0,,134900000.0,1384800000.0,,-1078900000.0,-3894600000.0,-139300000.0,-1600000.0,-1006300000.0,-262000000.0,4749900000.0,23600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q2TTM,2019-01-01,2019-12-31,,-438000000.0,944400000.0,,703900000.0,124800000.0,447400000.0,,,-1168900000.0,,-1206000000.0,262000000.0,6805700000.0,-1853400000.0,2887700000.0,,,,6805700000.0,-1853400000.0,2887700000.0,7840000000.0,2463200000.0,2463200000.0,,201600000.0,10419800000.0,,-1374000000.0,-5997100000.0,-182700000.0,-7900000.0,-1026200000.0,-262000000.0,4740800000.0,23600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q2,2019-10-01,2019-12-31,,-79500000.0,242800000.0,,304800000.0,17000000.0,117600000.0,,,-346800000.0,,-3536700000.0,-166300000.0,10571000000.0,-247100000.0,698100000.0,,,,10571000000.0,-247100000.0,698100000.0,11022000000.0,651600000.0,651600000.0,,32900000.0,15184700000.0,,-342700000.0,-1465400000.0,-43900000.0,-600000.0,-305400000.0,-262000000.0,1341500000.0,200000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q2YTD,2019-07-01,2019-12-31,2020-01-31 14:47:28+00:00,-167700000.0,482300000.0,,350400000.0,70600000.0,234900000.0,,,-897600000.0,,0.0,,5525100000.0,-124900000.0,1130900000.0,,,,5525100000.0,-124900000.0,1130900000.0,6531100000.0,1234000000.0,1234000000.0,,77300000.0,7089300000.0,,-686000000.0,-2875300000.0,-100700000.0,-1100000.0,-615100000.0,-262000000.0,2995200000.0,23600000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q1TTM,2018-10-01,2019-09-30,,-424700000.0,932400000.0,,640100000.0,131700000.0,427300000.0,,,-983200000.0,,3536700000.0,-20100000.0,-3435900000.0,-1622800000.0,2971900000.0,,,,-3435900000.0,-1622800000.0,2971900000.0,-2086800000.0,2369800000.0,2369800000.0,,225600000.0,-4590600000.0,,-1333700000.0,-5076700000.0,-175600000.0,-7900000.0,-1020300000.0,,4022900000.0,31300000.0
Automatic Data Processing Inc,ADP,HGBOLILQXWER4SAL2I23,8670,2020.0,Q1,2019-07-01,2019-09-30,2019-11-04 15:17:10+00:00,-88200000.0,239500000.0,,45600000.0,53600000.0,117300000.0,,,-550800000.0,,3536700000.0,166300000.0,-5045900000.0,122200000.0,432800000.0,,,,-5045900000.0,122200000.0,432800000.0,-4490900000.0,582400000.0,582400000.0,,44400000.0,-8095400000.0,,-343300000.0,-1409900000.0,-56800000.0,-500000.0,-309700000.0,,1653700000.0,23400000.0
