Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,256003.0,142780.0,12859.0,129921.0,18428.0,18428.0,0.0,2003.0,491.0,91.0,1421.0,0.0,4422.0,35.0,,4229.0,167633.0,33053.0,59902.0,-26849.0,3961,3961.0,51356.0,44389.0,35355.0,9034.0,,6932.0,88370.0,,13065.0,7850.0,788.0,,4427.0,17411.0,12466.0,1499.0,156.0,1343.0,3446.0,27623.0,2500.0,10.0,3186.0,5787.0,58099.0,82734,73348.0,9386.0,3746.0,5640.0,36810,,,,,31114,119544,177643.0,0,70192.0,0.048156,70191.951844,0.0,8567.0,-399.0,78360.0,0,78360.0,256003.0,
03/31/2018,245497.0,132270.0,9221.0,123049.0,17208.0,17208.0,0.0,2084.0,627.0,67.0,1390.0,0.0,5097.0,65.0,,4959.0,156659.0,34788.0,63165.0,-28377.0,2818,2818.0,51232.0,44126.0,35582.0,8544.0,,7041.0,88838.0,,13586.0,7623.0,814.0,,5149.0,5240.0,230.0,1563.0,181.0,1382.0,3447.0,27307.0,2585.0,15.0,2417.0,5624.0,46133.0,83381,73480.0,9901.0,4150.0,5751.0,36744,,,,,31727,120125,166258.0,0,70418.0,0.048063,70417.951937,0.0,9974.0,-1153.0,79239.0,0,79239.0,245497.0,
06/30/2018,258848.0,133768.0,11946.0,121822.0,26481.0,26481.0,0.0,2662.0,655.0,54.0,1953.0,0.0,6751.0,25.0,1369.0,6356.0,169662.0,36146.0,65369.0,-29223.0,1862,1862.0,51178.0,43736.0,35683.0,8053.0,,6048.0,89186.0,,16841.0,8617.0,2121.0,,6103.0,5573.0,0.0,1575.0,176.0,1399.0,3998.0,36074.0,3815.0,4.0,541.0,6966.0,58488.0,81935,72242.0,9693.0,4125.0,5568.0,35707,0.0,,,,31347,117642,176130.0,0,71223.0,0.047981,71222.952019,0.0,13682.0,-2187.0,82718.0,0,82718.0,258848.0,
09/30/2018,257619.0,135880.0,15137.0,120743.0,17390.0,17390.0,0.0,3614.0,690.0,58.0,2866.0,0.0,7311.0,20.0,,7041.0,164195.0,38164.0,69117.0,-30953.0,2034,2034.0,53226.0,43434.0,35855.0,7579.0,,9772.0,93424.0,,15123.0,8511.0,2341.0,0.0,4271.0,8072.0,0.0,1575.0,203.0,1372.0,6497.0,33082.0,3538.0,3.0,1977.0,6184.0,56277.0,79856,69733.0,10123.0,4471.0,5652.0,35519,,,,,30001,115375,171652.0,0,71303.0,0.048,71302.952,0.0,17279.0,-2615.0,85967.0,0,85967.0,257619.0,
12/31/2018,258859.0,127662.0,6638.0,121024.0,19680.0,19680.0,0.0,1961.0,455.0,61.0,1445.0,0.0,7571.0,4.0,,7439.0,156874.0,39523.0,72605.0,-33082.0,2274,2274.0,60188.0,50059.0,41577.0,8482.0,,10125.0,101985.0,,14220.0,7563.0,2033.0,,4624.0,5182.0,0.0,1666.0,245.0,1421.0,3516.0,30916.0,3799.0,9.0,2062.0,6362.0,50318.0,80301,69653.0,10648.0,4965.0,5683.0,36112,0.0,,,,30242,116413,166731.0,0,77556.0,0.048019,77555.951981,0.0,16585.0,-2013.0,92128.0,0,92128.0,258859.0,
03/31/2019,263281.0,131618.0,11212.0,120406.0,19269.0,19269.0,0.0,1951.0,450.0,71.0,1430.0,0.0,7049.0,6.0,,6867.0,159887.0,40769.0,76200.0,-35431.0,2403,2403.0,60222.0,49964.0,41861.0,8103.0,,10252.0,103394.0,,15258.0,7544.0,1950.0,,5764.0,8258.0,0.0,1743.0,282.0,1461.0,6515.0,30345.0,3884.0,19.0,1838.0,6027.0,53861.0,78085,66585.0,11500.0,5528.0,5972.0,36471,,,,,30730,114556,168417.0,0,77791.0,0.045996,77790.954004,0.0,18338.0,-1265.0,94864.0,0,94864.0,263281.0,
06/30/2019,286556.0,133819.0,11356.0,122463.0,29524.0,29524.0,0.0,2063.0,399.0,53.0,1611.0,0.0,10146.0,4.0,7536.0,10013.0,175552.0,43856.0,79186.0,-35330.0,2649,2649.0,64499.0,49776.0,42026.0,7750.0,,7183.0,111004.0,,21877.0,9382.0,5665.0,,6830.0,7348.0,0.0,1832.0,317.0,1515.0,5516.0,40195.0,4530.0,15.0,233.0,7298.0,69420.0,79107,66662.0,12445.0,6257.0,6188.0,35699,0.0,,,,30921,114806,184226.0,0,78520.0,0.047769,78519.952231,0.0,24150.0,-340.0,102330.0,0,102330.0,286556.0,
09/30/2019,278955.0,136636.0,13117.0,123519.0,19087.0,19087.0,0.0,2622.0,653.0,47.0,1922.0,0.0,7551.0,0.0,,7491.0,165896.0,46299.0,83270.0,-36971.0,2684,2684.0,64076.0,49621.0,42113.0,7508.0,,14455.0,113059.0,,16690.0,8574.0,3440.0,,4676.0,4972.0,0.0,1955.0,404.0,1551.0,3017.0,36456.0,4122.0,56.0,234.0,6401.0,58118.0,80598,66478.0,14120.0,7461.0,6659.0,34178,,,,,29766,114776,172894.0,0,78882.0,0.047712,78881.952287,0.0,27240.0,-61.0,106061.0,0,106061.0,278955.0,
12/31/2019,282794.0,134253.0,8864.0,125389.0,23525.0,23525.0,0.0,1823.0,409.0,49.0,1365.0,0.0,7473.0,9.0,,7318.0,167074.0,48961.0,88558.0,-39597.0,2755,2755.0,64004.0,49374.0,42248.0,7126.0,,14621.0,115720.0,,16919.0,8811.0,2687.0,,5421.0,8327.0,0.0,2080.0,464.0,1616.0,6247.0,34394.0,3878.0,44.0,222.0,6901.0,59640.0,78820,63361.0,15459.0,8287.0,7172.0,34225,0.0,,,,30081,113045,172685.0,0,79625.0,0.047569,79624.952431,0.0,30739.0,-255.0,110109.0,0,110109.0,282794.0,
03/31/2020,285449.0,137626.0,11710.0,125916.0,22699.0,22699.0,0.0,1644.0,655.0,86.0,903.0,0.0,8536.0,78.0,,8330.0,170505.0,49669.0,91181.0,-41512.0,2660,2660.0,62615.0,48919.0,42064.0,6855.0,,13618.0,114944.0,,18796.0,9246.0,3296.0,,6254.0,5775.0,0.0,2027.0,470.0,1557.0,3748.0,34136.0,3385.0,172.0,185.0,6731.0,58707.0,78250,62862.0,15388.0,8140.0,7248.0,33991,0.0,,,,30249,112241,170948.0,0,79813.0,0.04554,79812.95446,0.0,32012.0,2676.0,114501.0,0,114501.0,285449.0,
06/30/2020,301311.0,136527.0,13576.0,122951.0,32011.0,32011.0,0.0,1895.0,700.0,83.0,1112.0,0.0,11482.0,12.0,6405.0,11248.0,181915.0,52904.0,96101.0,-43197.0,2965,2965.0,63527.0,50389.0,43351.0,7038.0,,6721.0,119396.0,,22534.0,12530.0,2130.0,,7874.0,5905.0,0.0,2156.0,540.0,1616.0,3749.0,43871.0,3180.0,61.0,204.0,7537.0,72310.0,76205,59578.0,16627.0,8956.0,7671.0,34492,0.0,,,,31047,110697,183007.0,0,80552.0,0.047319,80551.952681,0.0,34566.0,3186.0,118304.0,0,118304.0,301311.0,
