Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2016,6752.521,889.793,889.793,0.0,1230.987,1230.987,0.0,1068.326,0.0,169.699,898.627,0.0,438.192,0.0,389.758,381.03,3627.298,1095.888,3100.933,-2005.045,,,2029.335,1381.902,1126.892,255.01,225.529,32.146,3125.223,,2087.965,1034.608,76.765,0.0,976.592,741.214,40.739,0.0,0.0,,700.475,0.0,0.0,0.0,0.0,2829.179,1211.326,1211.326,0.0,0.0,,833.575,163.847,250.397,73.833,345.498,2044.901,4874.08,0.0,2605.127,116.563,2488.564,-4235.832,4049.497,-540.351,1878.441,0.0,1878.441,6752.521,
03/31/2017,6988.903,1017.808,1017.808,0.0,1356.851,1356.851,0.0,1247.688,0.0,178.015,1069.673,0.0,254.317,,,254.317,3876.664,1063.095,3114.147,-2051.052,0.0,,2049.144,1382.717,1129.783,252.934,224.212,442.215,3112.239,,2196.307,1221.778,158.587,,815.942,742.695,41.909,,,,700.786,0.0,,,0.0,2939.002,1211.512,1211.512,,,,773.039,161.6,252.031,,359.408,1984.551,4923.553,0.0,2664.396,116.775,2547.621,-4258.831,4209.198,-549.413,2065.35,0.0,2065.35,6988.903,
06/30/2017,20717.398,210.049,210.049,0.0,2377.874,2377.874,0.0,1854.937,0.0,386.266,1468.671,0.0,411.141,,,411.141,4854.001,1889.917,3951.436,-2061.519,0.0,,13973.48,13180.647,7178.113,6002.534,224.695,568.138,15863.397,,3398.908,1783.648,320.89,,1294.37,753.005,51.904,,,,701.101,0.0,,,0.0,4151.913,10751.284,10751.284,,,,3422.941,160.2,253.434,2467.348,541.959,14174.225,18326.138,0.0,2723.828,117.071,2606.757,-4262.12,4448.788,-519.236,2391.26,0.0,2391.26,20717.398,
09/30/2017,20779.657,207.937,207.937,0.0,2426.222,2426.222,0.0,1704.213,0.0,370.415,1333.798,0.0,345.532,,,345.532,4683.904,1895.549,4037.64,-2142.091,0.0,,14200.204,13386.555,6915.028,6471.527,224.33,589.319,16095.753,,3506.109,1832.434,280.854,,1392.821,865.552,164.133,,,,701.419,0.0,,,0.0,4371.661,10083.828,10083.828,,,,3583.179,162.9,262.543,2611.065,546.671,13667.007,18038.668,0.0,2771.365,117.189,2654.176,-4263.388,4685.313,-452.301,2740.989,0.0,2740.989,20779.657,
12/31/2017,19899.5,204.2,204.2,0.0,2104.6,2104.6,0.0,1742.5,0.0,386.0,1356.5,0.0,355.7,,267.475,355.7,4407.0,1877.1,3966.8,-2089.7,189.386,189.386,13426.014,12816.7,6814.3,6002.4,296.7,45.139,15492.5,,3352.3,1791.5,79.9,0.0,1480.9,634.9,633.7,0.0,0.0,,1.2,0.0,0.0,,0.0,3987.2,9885.7,9885.7,0.0,0.0,,2378.7,179.6,274.7,1419.6,504.8,12264.4,16251.6,0.0,2840.8,117.6,2723.2,-4266.4,5458.4,-384.9,3647.9,0.0,3647.9,19899.5,
03/31/2018,20308.776,158.613,158.613,0.0,2326.411,2326.411,0.0,1942.72,0.0,432.186,1510.534,0.0,400.249,,,400.249,4827.993,1840.005,3979.716,-2139.711,0.0,,13640.778,12776.277,6819.976,5956.301,298.455,566.046,15480.783,,3405.963,1975.323,113.023,,1317.617,921.189,920.01,,,,1.179,0.0,,,0.0,4327.152,9891.017,9891.017,,,,2444.876,177.8,275.735,1480.066,511.275,12335.893,16663.045,0.0,2879.081,117.875,2761.206,-4528.018,5630.323,-335.655,3645.731,0.0,3645.731,20308.776,
06/30/2018,20095.822,154.973,154.973,0.0,2625.066,2625.066,0.0,1815.741,0.0,431.113,1384.628,0.0,382.515,,,382.515,4978.295,1776.378,3897.642,-2121.264,0.0,,13341.149,12457.724,6994.206,5463.518,301.664,581.761,15117.527,,3538.19,2049.123,173.022,,1316.045,651.897,650.718,,,,1.179,0.0,,,0.0,4190.087,9722.918,9722.918,,,,2480.043,215.1,276.796,1365.775,622.372,12202.961,16393.048,0.0,2913.16,117.964,2795.196,-4621.25,5953.313,-542.449,3702.774,0.0,3702.774,20095.822,
09/30/2018,19921.786,181.511,181.511,0.0,2584.28,2584.28,0.0,1802.418,0.0,432.729,1369.689,0.0,410.913,,,410.913,4979.122,1766.354,3972.829,-2206.475,0.0,,13176.31,12253.184,6963.198,5289.986,305.979,617.147,14942.664,,3745.037,2165.724,98.632,,1480.681,960.695,650.134,,,,310.561,136.333,,,136.333,4842.065,8710.831,8710.831,,,,2438.365,209.9,277.857,1356.566,594.042,11149.196,15991.261,0.0,2970.265,118.282,2851.983,-4655.587,6226.443,-610.596,3930.525,0.0,3930.525,19921.786,
12/31/2018,19134.3,155.5,155.5,0.0,2018.8,2018.8,0.0,1815.3,0.0,388.9,1426.4,0.0,354.9,0.0,343.1,354.9,4344.5,1776.8,4040.1,-2263.3,181.171,181.171,12831.829,12158.3,6956.7,5201.6,270.7,59.729,14789.8,,3525.8,1799.4,80.8,0.0,1645.6,635.6,328.4,0.0,0.0,,307.2,136.3,0.0,0.0,136.3,4297.7,8708.1,8708.1,0.0,0.0,,2397.8,322.5,257.6,1130.9,686.8,11105.9,15403.6,0.0,3014.8,118.4,2896.4,-4900.7,6246.5,-629.9,3730.7,0.0,3730.7,19134.3,
03/31/2019,20961.6,94.4,94.4,0.0,2339.6,2339.6,0.0,1993.4,0.0,0.0,1618.4,375.0,387.8,,,387.8,4815.2,3426.4,5705.2,-2278.8,0.0,,12720.0,12083.5,6956.4,5127.1,,636.5,16146.4,,2423.7,1894.0,128.9,,400.8,1485.2,824.8,356.5,,356.5,303.9,1091.7,,,1091.7,5000.6,10074.0,8702.6,1371.4,,1371.4,2426.9,319.0,258.7,1128.8,720.4,12500.9,17501.5,0.0,3064.3,118.7,2945.6,-5358.9,6386.9,-632.2,3460.1,0.0,3460.1,20961.6,
06/30/2019,21186.136,145.577,145.577,0.0,2659.051,2659.051,0.0,1894.865,0.0,362.915,1531.95,0.0,390.471,,,390.471,5089.964,3441.103,5874.6,-2433.497,0.0,,12655.069,12005.479,6961.787,5043.692,34.812,614.778,16096.172,,3598.019,2067.854,154.619,,1375.546,2608.288,808.8,361.676,,361.676,1437.812,136.333,,,136.333,6342.64,8571.699,7209.481,1362.218,,1362.218,2524.315,319.7,259.852,1114.74,830.023,11096.014,17438.654,0.0,3129.598,118.936,3010.662,-5504.293,6752.956,-630.779,3747.482,0.0,3747.482,21186.136,
09/30/2019,20864.339,189.645,189.645,0.0,2479.043,2479.043,0.0,1824.969,0.0,350.134,1474.835,0.0,414.082,,,414.082,4907.739,3457.311,5922.067,-2464.756,0.0,,12499.289,11847.956,6958.681,4889.275,33.468,617.865,15956.6,,3624.143,2028.402,94.966,,1500.775,1229.647,435.699,364.379,,364.379,429.569,12.0,,,12.0,4865.79,9395.276,8043.03,1352.246,,1352.246,2580.413,116.4,260.968,1096.854,1106.191,11975.689,16841.479,0.0,3198.587,119.245,3079.342,-5632.812,7224.292,-767.207,4022.86,0.0,4022.86,20864.339,
12/31/2019,20496.2,161.8,161.8,0.0,2088.9,2088.9,0.0,1889.6,0.0,380.0,1509.6,0.0,491.4,0.0,0.0,491.4,4631.7,3520.8,6068.0,-2547.2,176.2,176.2,12167.5,11739.3,7004.8,4734.5,43.0,385.2,15864.5,,3503.8,1876.3,85.7,0.0,1541.8,1006.1,204.7,371.6,,371.6,429.8,12.0,0.0,0.0,12.0,4521.9,9421.4,8050.7,1370.7,,1370.7,2429.6,314.8,263.0,969.9,881.9,11851.0,16372.9,0.0,3272.4,119.4,3153.0,-5836.5,7366.9,-679.5,4123.3,0.0,4123.3,20496.2,
03/31/2020,20570.3,238.5,238.5,0.0,2291.5,2291.5,0.0,1954.8,0.0,0.0,1586.9,367.9,443.2,,,443.2,4928.0,3512.9,6069.0,-2556.1,0.0,,12129.4,11544.1,6958.7,4585.4,,585.3,15642.3,,2502.9,1958.4,106.5,,438.0,1852.1,1051.5,371.1,,371.1,429.5,865.2,,,865.2,5220.2,9662.9,8289.2,1373.7,,1373.7,2398.1,308.6,262.8,949.5,877.2,12061.0,17281.2,0.0,3335.2,119.7,3215.5,-6707.7,7562.7,-901.1,3289.1,0.0,3289.1,20570.3,
06/30/2020,20494.5,188.1,188.1,0.0,2472.5,2472.5,0.0,1788.6,0.0,,1432.3,356.3,434.0,,,434.0,4883.2,3495.2,6078.0,-2582.8,0.0,,12116.1,11510.5,6976.8,4533.7,,605.6,15611.3,,3518.0,1848.4,255.7,,1413.9,929.6,559.5,369.4,,369.4,0.7,12.0,,,12.0,4459.6,9680.1,8289.4,1390.7,,1390.7,2484.9,,262.5,953.2,1269.2,12165.0,16624.6,0.0,3409.1,120.0,3289.1,-6708.0,8036.0,-867.2,3869.9,0.0,3869.9,20494.5,
