Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,11728.841,0.448,0.448,0.0,348.833,348.833,0.0,21.346,,,,,58.607,0.273,,,,0.0,429.234,9581.403,13330.814,-3749.411,76.7,76.7,1641.504,1641.197,1641.197,0.0,,0.034,11299.607,,704.913,343.871,,43.511,317.531,0.0,0.0,0.0,0.0,,,50.56,0.0,9.789,693.356,6.327,755.473,4108.806,4108.806,0.0,0.0,,1090.29,0.0,0.0,0.0,0.0,101.102,286.043,5199.096,5954.569,0.0,5580.213,2.481,5577.732,-0.599,195.99,-1.332,5774.272,0.0,5774.272,11728.841,
03/31/2018,11730.168,0.527,0.527,0.0,294.448,294.448,0.0,30.064,,,,,12.908,10.224,,,,0.0,337.947,9663.57,13572.22,-3908.65,0.0,,1728.651,1641.197,1641.197,0.0,,77.23,11392.221,,634.116,314.819,,36.488,282.809,0.0,0.0,0.0,0.0,,,44.73,,3.835,736.054,6.327,678.846,4081.694,4081.694,,,,1135.036,,,,,101.334,293.813,5216.73,5895.576,0.0,5596.167,2.492,5593.675,-0.569,240.257,-1.263,5834.592,0.0,5834.592,11730.168,
06/30/2018,11826.077,0.415,0.415,0.0,362.49,362.49,0.0,21.967,,,,,0.0,3.295,,,,0.0,384.872,9718.312,13781.32,-4063.008,0.0,,1722.893,1641.197,1641.197,0.0,,78.401,11441.205,,632.354,248.226,,42.7,341.428,0.0,0.0,,,,,107.655,,10.088,707.563,6.327,740.009,4207.162,4207.162,,,,1114.871,,,,,87.087,310.133,5322.033,6062.042,0.0,5610.201,2.494,5607.707,-0.404,155.432,-1.194,5764.035,0.0,5764.035,11826.077,
09/30/2018,11866.136,0.357,0.357,0.0,397.536,397.536,0.0,24.488,,,,,0.103,1.114,,,,0.0,422.484,9725.138,13755.6,-4030.462,0.0,,1718.514,1641.197,1641.197,0.0,,76.203,11443.652,,650.284,225.874,,37.739,386.671,0.0,0.0,0.0,0.0,,,103.583,,11.751,731.723,6.327,753.867,4160.9,4160.9,,,,1134.081,,,,,86.794,303.813,5294.981,6048.848,0.0,5619.866,2.495,5617.371,-0.404,198.95,-1.124,5817.288,0.0,5817.288,11866.136,
12/31/2018,9708.154,0.545,0.545,0.0,490.723,490.723,0.0,22.964,,,,,87.953,4.842,,,,0.0,602.185,9032.961,13197.114,-4164.153,66.4,66.4,6.608,0.0,0.0,0.0,,1.766,9105.969,,745.182,227.344,,41.99,475.848,0.0,0.0,0.0,0.0,0.0,,9.629,0.0,3.462,666.668,5.485,754.811,3836.861,3836.861,0.0,0.0,0.0,1057.051,0.0,0.0,0.0,0.0,67.542,319.379,4893.912,5648.723,0.0,5630.942,2.495,5628.447,-0.391,-1570.462,-0.658,4059.431,0.0,4059.431,9708.154,
03/31/2019,9635.064,0.488,0.488,0.0,356.716,356.716,0.0,25.128,,,,,6.146,8.406,,,,0.0,388.478,9163.423,13461.847,-4298.424,0.0,,83.163,,0.0,,,74.757,9246.586,,637.074,215.073,,37.051,384.95,14.872,0.0,14.872,,14.872,,18.854,,2.559,672.376,5.485,670.8,3832.408,3790.649,41.759,,41.759,1069.193,,,,,75.179,319.079,4901.601,5572.401,0.0,5637.722,2.512,5635.21,-0.391,-1574.07,-0.598,4062.663,0.0,4062.663,9635.064,
06/30/2019,9728.308,0.507,0.507,0.0,289.295,289.295,0.0,26.706,,,,,142.591,20.545,,,,0.0,459.099,9176.913,13193.179,-4016.266,0.0,,92.296,,,,,71.751,9269.209,,591.178,193.19,,41.864,356.124,15.671,0.0,15.671,,15.671,,6.782,,1.478,712.495,5.485,613.631,3832.352,3792.455,39.897,,39.897,1100.072,,,,,62.431,323.668,4932.424,5546.055,0.0,5647.094,2.514,5644.58,-0.391,-1463.912,-0.538,4182.253,0.0,4182.253,9728.308,
09/30/2019,8854.199,0.354,0.354,0.0,249.19,249.19,0.0,25.895,,,,,137.019,19.828,,,,0.0,412.458,8349.095,12489.183,-4140.088,0.0,,92.646,,,,,72.818,8441.741,,537.741,163.327,,35.116,339.298,12.683,0.0,12.683,,12.683,,7.006,,0.296,661.216,5.485,557.43,3174.34,3133.99,40.35,,40.35,964.237,,,,,58.329,244.396,4138.577,4696.007,0.0,5655.519,2.514,5653.005,-0.328,-1496.521,-0.478,4158.192,0.0,4158.192,8854.199,
12/31/2019,6612.403,0.546,0.546,0.0,272.9,272.9,0.0,17.508,,,,,136.848,0.706,,,,0.0,427.802,6108.463,10377.873,-4269.41,71.6,71.6,4.538,0.0,0.0,0.0,,3.832,6184.601,,523.176,155.341,,39.299,328.536,27.856,0.0,27.856,0.0,27.856,,15.512,0.0,0.949,160.196,2.393,566.544,3214.005,3172.937,41.068,0.0,41.068,484.366,0.0,0.0,0.0,0.0,64.07,259.151,3698.371,4264.915,0.0,5662.346,2.514,5659.832,-7.236,-3306.834,-0.788,2347.488,0.0,2347.488,6612.403,
03/31/2020,6589.638,0.528,0.528,0.0,188.162,188.162,0.0,21.08,,,,,257.347,6.208,,,,0.0,467.117,6051.773,10401.213,-4349.44,0.0,,70.748,,,,,64.54,6122.521,,487.732,163.277,,33.752,290.703,,,,,,,2.393,,6.823,210.803,2.393,490.125,3223.797,3187.029,36.768,,36.768,401.128,,,,,46.411,137.091,3624.925,4115.05,0.0,5666.912,2.556,5664.356,-29.75,-3161.859,-0.715,2474.588,0.0,2474.588,6589.638,
06/30/2020,6452.211,0.568,0.568,0.0,169.151,169.151,0.0,18.868,,,,,143.252,2.984,,,,0.0,331.839,6049.716,10499.269,-4449.553,0.0,,70.656,,,,,67.672,6120.372,,463.22,97.494,,52.86,312.866,59.334,0.0,,,,59.334,7.699,,10.001,167.548,2.393,530.253,3200.237,3165.133,35.104,,35.104,385.905,,,,,58.676,149.68,3586.142,4116.395,0.0,5675.156,2.56,5672.596,-30.194,-3308.502,-0.644,2335.816,0.0,2335.816,6452.211,
