Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2016,118856.0,14869.0,14354.0,515.0,25173.0,,1689.0,,,393.0,1296.0,5892.0,964.0,4809.0,5726.0,47623.0,10910.0,29627.0,-18717.0,9266.0,,9266.0,51057.0,38695.0,34322.0,4373.0,2332.0,,4257.0,71233.0,,16309.0,5302.0,2203.0,,8804.0,5303.0,303.0,,,,5000.0,13052.0,3662.0,8965.0,0.0,34664.0,31307.0,31307.0,,,,37813.0,,16939.0,8247.0,69120.0,103784.0,0.0,53439.0,444.454506,52994.545494,-156404.0,146888.0,-28998.0,14925.0,147.0,15072.0,118856.0,
06/30/2016,118057.0,10617.0,10017.0,600.0,25417.0,,1685.0,,,414.0,1271.0,5806.0,1022.0,4387.0,5544.0,43525.0,11092.0,30136.0,-19044.0,9267.0,,9267.0,54173.0,41570.0,36422.0,5148.0,2957.0,,4237.0,74532.0,,16815.0,5484.0,2275.0,,9056.0,4887.0,294.0,7.0,7.0,,4586.0,11882.0,3837.0,8384.0,0.0,33584.0,31279.0,31279.0,,,,37304.0,,16723.0,8360.0,68583.0,102167.0,0.0,53565.0,444.818115,53120.181885,-157298.0,148071.0,-28604.0,15734.0,156.0,15890.0,118057.0,
09/30/2016,115606.0,9968.0,9039.0,929.0,24323.0,,1730.0,,,433.0,1297.0,5412.0,968.0,4289.0,5214.0,41433.0,11104.0,30842.0,-19738.0,8936.0,,8936.0,54133.0,41282.0,36401.0,4881.0,3487.0,,4107.0,74173.0,,16429.0,5271.0,2137.0,,9021.0,6920.0,359.0,,,,6561.0,11098.0,3611.0,8415.0,0.0,34447.0,27151.0,27151.0,,,,36849.0,,16688.0,8135.0,64000.0,98447.0,0.0,53759.0,444.918888,53314.081112,-158170.0,149585.0,-28164.0,17010.0,149.0,17159.0,115606.0,
12/31/2016,117470.0,8527.0,7826.0,701.0,28188.0,,1553.0,,,358.0,1195.0,5620.0,594.0,5224.0,5088.0,43888.0,10831.0,30134.0,-19303.0,9040.0,19.0,9021.0,53711.0,40887.0,36199.0,4688.0,3034.0,85.0,3887.0,73582.0,,17581.0,6209.0,3235.0,0.0,8137.0,7513.0,1273.0,1.0,1.0,,6239.0,11181.0,3600.0,7905.0,1.0,36275.0,26811.0,26805.0,6.0,6.0,,35992.0,0.0,17070.0,7417.0,62803.0,99078.0,0.0,53935.0,445.023363,53489.976637,-159050.0,152759.0,-29398.0,18246.0,146.0,18392.0,117470.0,
03/31/2017,117495.0,10695.0,10096.0,599.0,24739.0,,1609.0,0.0,0.0,423.0,1186.0,5846.0,545.0,6457.0,5498.0,42889.0,10865.0,30681.0,-19816.0,8502.0,,8502.0,55239.0,40743.0,36307.0,4436.0,3491.0,,4003.0,74606.0,,15659.0,5324.0,2747.0,,7588.0,8340.0,285.0,,,,8055.0,12482.0,3557.0,8012.0,0.0,36481.0,26464.0,26464.0,,,,36102.0,,16967.0,7566.0,62566.0,99047.0,0.0,54104.0,445.235195,53658.764805,-160359.0,153292.0,-28710.0,18327.0,121.0,18448.0,117495.0,
06/30/2017,120495.0,12295.0,11696.0,599.0,25964.0,,1604.0,0.0,0.0,424.0,1180.0,5150.0,649.0,6812.0,4943.0,45013.0,10903.0,31291.0,-20388.0,8296.0,,8296.0,56283.0,40697.0,36517.0,4180.0,4015.0,,4110.0,75482.0,,16070.0,5126.0,2779.0,,8165.0,8061.0,227.0,,,,7834.0,11835.0,3617.0,10693.0,0.0,35966.0,26929.0,26929.0,,,,39056.0,,17320.0,7426.0,65985.0,101951.0,0.0,54235.0,445.61237,53789.38763,-161860.0,154234.0,-28190.0,18419.0,125.0,18544.0,120495.0,
09/30/2017,121636.0,11515.0,10915.0,600.0,26200.0,,1711.0,0.0,0.0,430.0,1281.0,5316.0,687.0,7289.0,5047.0,44742.0,11057.0,31937.0,-20880.0,8459.0,,8459.0,57378.0,40762.0,36782.0,3980.0,4521.0,,4119.0,76894.0,,16417.0,5442.0,3038.0,,7937.0,4299.0,407.0,,,,3892.0,10981.0,3579.0,11489.0,0.0,31697.0,29858.0,29858.0,,,,40324.0,,17554.0,7702.0,70182.0,101879.0,0.0,54395.0,445.69788,53949.30212,-162812.0,155565.0,-27521.0,19627.0,130.0,19757.0,121636.0,
12/31/2017,125356.0,12580.0,11972.0,608.0,30649.0,,1583.0,0.0,0.0,333.0,1250.0,4923.0,757.0,4862.0,4739.0,49735.0,11116.0,32331.0,-21215.0,9582.0,32.0,9550.0,54923.0,40530.0,36788.0,3742.0,4643.0,90.0,4041.0,75621.0,,18446.0,6451.0,4219.0,0.0,7776.0,6987.0,1770.0,3.0,3.0,,5214.0,11930.0,3746.0,6508.0,0.0,37363.0,33366.0,33359.0,7.0,7.0,,36902.0,0.0,16720.0,9928.0,70268.0,107631.0,1.5,54564.5,445.885763,54118.614237,-163507.0,153126.0,-26591.0,17594.0,131.0,17725.0,125356.0,
03/31/2018,125285.0,12842.0,11949.0,893.0,28023.0,,1753.0,0.0,0.0,544.0,1209.0,6504.0,822.0,5111.0,6386.0,49122.0,11278.0,32775.0,-21497.0,8856.0,,8856.0,56028.0,40254.0,36732.0,3522.0,5129.0,,4713.0,76162.0,,16453.0,5736.0,2918.0,,7799.0,5977.0,2219.0,,,,3758.0,13303.0,3852.0,6800.0,0.0,35733.0,33718.0,33718.0,,,,37544.0,,16750.0,10142.0,71262.0,106995.0,0.0,54712.0,446.093214,54265.906786,-164334.0,156371.0,-28583.0,18166.0,124.0,18290.0,125285.0,
06/30/2018,121622.0,11707.0,10741.0,966.0,27251.0,,1742.0,0.0,0.0,488.0,1254.0,6095.0,399.0,4689.0,5794.0,46795.0,11024.0,32233.0,-21209.0,8783.0,,8783.0,55019.0,39827.0,36482.0,3345.0,5375.0,,4730.0,74826.0,,15918.0,5518.0,2780.0,,7620.0,7646.0,2199.0,,,,5447.0,11878.0,3718.0,6484.0,1.0,35442.0,31498.0,31498.0,,,,36034.0,,15963.0,9869.0,67532.0,102974.0,0.0,54827.0,446.461318,54380.538682,-165366.0,157349.0,-28290.0,18520.0,128.0,18648.0,121622.0,
09/30/2018,121990.0,14495.0,11563.0,2932.0,26320.0,,1893.0,0.0,0.0,448.0,1445.0,5549.0,382.0,4436.0,5238.0,48257.0,10949.0,32484.0,-21535.0,8179.0,,8179.0,54605.0,39660.0,36526.0,3134.0,5655.0,,4472.0,73733.0,,15070.0,5384.0,2502.0,,7184.0,10932.0,4159.0,,,,6773.0,10820.0,3507.0,6592.0,0.0,36822.0,29695.0,29695.0,,,,35554.0,,15774.0,9681.0,65249.0,102071.0,0.0,54987.0,446.52756,54540.47244,-165995.0,158612.0,-27819.0,19785.0,134.0,19919.0,121990.0,
12/31/2018,123382.0,11997.0,11379.0,618.0,29820.0,,1682.0,0.0,0.0,266.0,1416.0,5647.0,347.0,5216.0,5262.0,49146.0,10792.0,32460.0,-21668.0,9182.0,34.0,9148.0,54262.0,39352.0,36265.0,3087.0,4666.0,192.0,4489.0,74236.0,,16677.0,6558.0,3046.0,0.0,7073.0,10207.0,3153.0,3.0,3.0,,7051.0,11343.0,3445.0,6466.0,0.0,38227.0,29344.0,29305.0,39.0,39.0,,38881.0,0.0,17002.0,11968.0,68225.0,106452.0,1.5,55149.5,446.685412,54702.814588,-168071.0,159206.0,-29490.0,16796.0,134.0,16930.0,123382.0,
03/31/2019,130926.0,18006.0,17134.0,872.0,27274.0,,1771.0,0.0,0.0,369.0,1402.0,5654.0,349.0,5284.0,5309.0,52705.0,15309.0,37326.0,-22017.0,8361.0,,8361.0,54552.0,39236.0,36281.0,2955.0,4966.0,,4716.0,78222.0,,14859.0,5711.0,2484.0,,6664.0,11563.0,3131.0,1326.0,13.0,1313.0,7106.0,12449.0,3481.0,6564.0,0.0,38871.0,37142.0,33408.0,3734.0,144.0,3590.0,38307.0,,16467.0,11795.0,75449.0,114320.0,0.0,55287.0,446.963809,54840.036191,-169021.0,159396.0,-29182.0,16480.0,126.0,16606.0,130926.0,
06/30/2019,154652.0,46273.0,45399.0,874.0,22957.0,,1745.0,0.0,0.0,324.0,1421.0,6542.0,215.0,5274.0,6338.0,77517.0,15200.0,36841.0,-21641.0,8441.0,,8441.0,53495.0,38011.0,35284.0,2727.0,5319.0,,4675.0,77136.0,,14965.0,4724.0,2439.0,,7802.0,15913.0,8057.0,1326.0,7.0,1319.0,6530.0,11473.0,3474.0,6266.0,0.0,42351.0,56126.0,52115.0,4011.0,65.0,3946.0,38399.0,,16471.0,12188.0,94525.0,136876.0,0.0,55404.0,447.340455,54956.659545,-169385.0,160467.0,-28841.0,17645.0,131.0,17776.0,154652.0,
09/30/2019,149620.0,10820.0,10087.0,733.0,19083.0,,1712.0,0.0,0.0,351.0,1361.0,6506.0,141.0,4994.0,6111.0,38121.0,14964.0,36571.0,-21607.0,7739.0,,7739.0,88796.0,73564.0,57951.0,15613.0,5481.0,,4616.0,111499.0,,13732.0,4042.0,2154.0,,7536.0,9907.0,3349.0,1411.0,34.0,1377.0,5147.0,11427.0,3382.0,6932.0,1.0,35066.0,55526.0,51615.0,3911.0,121.0,3790.0,40932.0,,15925.0,14693.0,96458.0,131524.0,0.0,55808.0,447.411062,55360.588938,-169474.0,160709.0,-29086.0,17957.0,139.0,18096.0,149620.0,
12/31/2019,152186.0,8868.0,8172.0,696.0,22062.0,,1619.0,0.0,0.0,220.0,1399.0,5871.0,94.0,5182.0,5629.0,38420.0,15005.0,37023.0,-22018.0,8750.0,38.0,8712.0,90010.0,73457.0,58222.0,15235.0,6865.0,184.0,4229.0,113765.0,,14859.0,4896.0,2839.0,0.0,7124.0,10177.0,1223.0,1432.0,52.0,1380.0,7522.0,12665.0,3851.0,539.0,0.0,37701.0,57981.0,53951.0,4030.0,151.0,3879.0,35520.0,0.0,17142.0,13988.0,93501.0,131202.0,1.5,55893.5,447.599395,55445.900605,-169413.0,162954.0,-28596.0,20840.0,144.0,20984.0,152186.0,
03/31/2020,153403.0,11865.0,11218.0,647.0,19053.0,,1786.0,0.0,0.0,298.0,1488.0,6227.0,,8782.0,5708.0,38931.0,14496.0,35960.0,-21464.0,7708.0,,7708.0,92267.0,72184.0,57517.0,14667.0,6933.0,,4369.0,114471.0,,13831.0,4172.0,2348.0,,7311.0,12969.0,3452.0,1327.0,,1327.0,8190.0,13873.0,3769.0,16.0,0.0,40673.0,56484.0,52685.0,3799.0,,3799.0,36118.0,,16474.0,15859.0,92602.0,133275.0,0.0,56092.0,447.786492,55644.213508,-169437.0,162627.0,-29283.0,19999.0,129.0,20128.0,153403.0,
06/30/2020,154200.0,14104.0,12041.0,2063.0,18510.0,,1869.0,0.0,0.0,288.0,1581.0,5470.0,,8689.0,5164.0,39953.0,14483.0,36440.0,-21957.0,7351.0,,7351.0,92414.0,72102.0,57833.0,14269.0,7254.0,,4368.0,114248.0,,14869.0,4719.0,2627.0,,7523.0,10632.0,845.0,1343.0,,1343.0,8444.0,12941.0,3787.0,18.0,0.0,38442.0,59133.0,55449.0,3684.0,,3684.0,35937.0,,16483.0,15649.0,95070.0,133512.0,0.0,56135.0,448.245746,55686.754254,-169386.0,162559.0,-28757.0,20551.0,137.0,20688.0,154200.0,
