Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2015,6141.781,750.294,715.976,34.318,1339.748,411.804,927.944,103.195,40.41,0.0,30.191,32.594,104.511,,0.0,33.057,,69.398,2297.748,505.49,,,768.139,,768.139,2570.404,1946.206,1753.888,192.318,,,624.198,3844.033,,1454.078,,79.689,1374.389,521.091,150.0,,,,371.091,358.415,,,0.0,2333.584,2471.055,2471.055,,,,898.745,,,131.416,767.329,3369.8,5703.384,0.52,479.533,323.338,156.195,-4543.388,5106.214,-900.852,142.027,296.37,438.397,6141.781,
12/31/2015,6123.132,767.578,640.19,127.388,1394.966,486.58,908.386,88.824,25.803,6.408,24.618,31.995,73.984,0.0,,6.584,,65.684,2325.352,507.603,1617.151,-1109.548,1173.026,412.369,760.657,2117.151,1933.335,1745.957,187.378,11.837,,171.979,3797.78,,1459.554,302.113,16.62,1140.821,461.085,0.0,0.0,0.0,,461.085,358.412,0.0,0.0,0.0,2279.051,2489.583,2489.583,0.0,0.0,,879.407,0.0,347.812,205.668,325.927,3368.99,5648.041,0.506,484.618,323.338,161.28,-4573.305,5155.537,-888.635,178.721,296.37,475.091,6123.132,
03/31/2016,6005.822,735.134,612.987,122.147,1296.594,393.895,902.699,100.353,29.173,12.304,26.612,32.264,82.103,,,11.494,,70.464,2214.184,514.637,,,741.138,,741.138,2535.863,1949.049,1765.002,184.047,,,586.814,3791.638,,1333.45,,27.471,1305.979,269.732,0.0,,,,269.732,361.919,,,0.0,1965.101,2775.213,2775.213,,,,845.87,,,216.648,629.222,3621.083,5586.184,0.493,469.093,323.338,145.755,-4684.049,5177.573,-839.842,123.268,296.37,419.638,6005.822,
06/30/2016,5963.577,750.781,675.972,74.809,1350.554,442.782,907.772,110.96,30.329,9.27,35.773,35.588,73.225,,,12.186,,57.802,2285.52,481.76,,,693.589,,693.589,2502.708,1925.499,1752.714,172.785,,,577.209,3678.057,,1349.955,,7.235,1342.72,470.058,0.0,,,,470.058,311.661,,,0.0,2131.674,2623.764,2623.764,,,,832.956,,,212.607,620.349,3456.72,5588.394,0.49,471.492,323.338,148.154,-4748.936,5196.194,-840.427,78.813,296.37,375.183,5963.577,
09/30/2016,6258.874,1016.348,992.089,24.259,1297.812,438.278,859.534,108.766,35.228,8.512,31.701,33.325,78.682,,,13.06,,62.114,2501.608,492.151,,,704.294,,704.294,2560.821,1940.639,1766.418,174.221,,,620.182,3757.266,,1325.463,,19.17,1306.293,535.289,0.0,,,,535.289,304.668,,0.591,0.0,2165.42,2831.767,2831.767,,,,834.865,,,229.998,604.276,3666.632,5832.052,0.49,473.335,323.338,149.997,-4744.305,5226.894,-825.962,130.452,296.37,426.822,6258.874,
12/31/2016,5837.133,802.97,764.522,38.448,1349.477,469.899,879.578,92.726,28.541,6.498,24.678,33.009,80.01,0.0,,11.373,,68.0,2325.183,502.657,1399.244,-896.587,1098.939,425.732,673.207,1910.354,1736.507,1571.335,165.172,12.054,,161.793,3511.95,,1409.539,293.538,34.434,1081.567,614.485,0.0,0.0,0.0,,614.485,303.595,0.0,0.0,0.0,2327.619,2750.405,2750.405,0.0,0.0,,862.769,0.0,357.969,204.289,300.511,3613.174,5940.793,0.484,471.463,323.338,148.125,-4743.208,5107.734,-940.133,-103.66,0.0,-103.66,5837.133,
03/31/2017,5747.171,783.448,739.553,43.895,1243.38,404.603,838.777,115.638,35.499,5.994,36.559,37.586,90.668,2.056,,11.919,,77.86,2233.134,498.18,,,664.63,,664.63,2351.227,1742.502,1583.302,159.2,,,606.669,3514.037,,1367.202,,49.933,1317.269,785.287,0.0,,,,785.287,295.951,,,0.0,2448.44,2499.025,2499.025,,,,846.044,,,210.604,635.44,3345.069,5793.509,0.479,449.902,323.338,126.564,-4721.188,5138.3,-913.831,-46.338,0.0,-46.338,5747.171,
06/30/2017,6037.348,1005.28,840.564,164.716,1247.026,403.971,843.055,121.478,38.322,10.541,31.493,41.122,117.793,1.909,,28.732,,88.763,2491.577,510.137,,,662.384,,662.384,2373.25,1756.339,1604.32,152.019,,,615.002,3545.771,,1356.097,,17.349,1338.748,985.291,0.0,,,,985.291,291.719,,,0.0,2633.107,2543.476,2543.476,,,,831.392,,,214.287,617.105,3374.868,6007.975,0.464,455.029,323.338,131.691,-4719.046,5152.241,-859.315,29.373,0.0,29.373,6037.348,
09/30/2017,6781.407,1742.411,1696.903,45.508,1235.008,424.496,810.512,118.282,39.287,6.62,32.664,39.711,124.856,1.68,,42.605,,82.189,3220.557,524.206,,,650.793,,650.793,2385.851,1762.344,1616.968,145.376,,,621.827,3560.85,,1362.166,,13.542,1348.624,620.256,0.0,,,,620.256,282.308,,,0.0,2264.73,3562.672,3562.672,,,,853.172,,,257.987,595.185,4415.844,6680.574,0.458,456.732,323.338,133.394,-4712.475,5174.602,-818.484,100.833,0.0,100.833,6781.407,
12/31/2017,6678.715,1058.009,1009.021,48.988,1352.427,540.409,812.018,89.679,30.166,4.981,21.765,32.767,136.393,1.776,,58.439,,77.832,2636.508,564.785,1539.661,-974.876,1087.699,435.612,652.087,2389.723,2224.63,1952.444,272.186,19.531,,143.786,4042.207,,1495.229,302.101,8.823,1184.305,271.057,0.0,0.0,0.0,,271.057,288.707,0.0,0.0,0.0,2054.993,3559.278,3559.278,0.0,0.0,,875.883,0.0,298.474,234.643,342.766,4435.161,6490.154,0.442,461.705,323.338,138.367,-4710.997,5229.584,-792.173,188.561,0.0,188.561,6678.715,
03/31/2018,6319.618,775.478,719.875,55.603,1280.83,503.917,776.913,96.224,29.15,7.127,26.497,33.45,136.501,1.595,,42.274,,93.698,2289.033,569.704,,,640.987,,640.987,2819.894,2227.302,1965.984,261.318,,,590.997,4030.585,,1382.984,,9.457,1373.527,327.429,0.0,,,,327.429,293.813,,,0.0,2004.226,3248.713,3248.713,,,,851.786,,,239.472,612.314,4100.499,6104.725,0.423,442.985,323.338,119.647,-4692.394,5235.874,-771.995,214.893,0.0,214.893,6319.618,
06/30/2018,6246.751,745.569,689.87,55.699,1220.758,422.218,798.54,49.051,13.502,0.0,19.461,16.088,454.56,0.824,,39.1,84.219,99.431,2469.938,579.494,,,597.302,,597.302,2600.017,2016.973,1767.848,249.125,,,582.22,3776.813,,1354.852,,5.686,1349.166,334.999,0.0,,,,334.999,322.106,,,0.0,2011.957,3237.81,3237.81,,,,801.067,,,234.19,566.877,4038.877,6050.834,0.416,446.07,323.338,122.732,-4689.309,5248.991,-810.251,195.917,0.0,195.917,6246.751,
09/30/2018,5913.935,815.16,759.231,55.929,1165.157,395.144,770.013,48.199,11.998,0.0,16.993,19.208,122.584,0.0,,11.395,10.446,90.409,2151.1,578.405,,,600.129,,600.129,2584.301,2003.25,1765.083,238.167,,,581.051,3762.835,,1378.227,,40.018,1338.209,192.649,0.0,,,,192.649,238.475,,,0.0,1809.351,3076.968,3076.968,,,,775.95,,,230.663,545.287,3852.918,5662.269,0.404,441.256,323.338,117.918,-4676.146,5290.761,-804.609,251.666,0.0,251.666,5913.935,
12/31/2018,5938.419,926.653,867.262,59.391,1025.033,389.24,635.793,62.279,8.229,0.0,36.692,17.358,683.552,,,5.947,174.798,72.751,2697.517,597.283,1441.561,-844.278,947.325,311.417,635.908,1696.294,1545.551,1332.351,213.2,14.502,,136.241,3240.902,,1359.968,280.936,15.284,1063.748,237.451,0.0,37.916,2.708,35.208,199.535,292.395,0.0,0.0,0.0,1889.814,3198.421,3066.073,132.348,7.054,125.294,748.342,0.0,276.563,253.56,218.219,3946.763,5836.577,0.397,444.813,323.338,121.475,-4674.089,5279.682,-948.961,101.842,0.0,101.842,5938.419,
03/31/2019,5806.265,904.31,838.905,65.405,1097.097,433.69,663.407,68.876,13.258,0.0,36.474,19.144,156.826,,,21.897,0.0,133.319,2227.109,606.728,,,545.36,,545.36,2427.068,1977.264,1754.259,223.005,,,449.804,3579.156,,1312.863,,5.697,1307.166,245.294,0.0,38.063,2.844,35.219,207.231,216.601,,,0.0,1774.758,3180.185,3047.661,132.524,7.651,124.873,764.966,,,257.639,507.327,3945.151,5719.909,0.389,432.504,323.338,109.166,-4696.08,5267.615,-918.072,86.356,0.0,86.356,5806.265,
06/30/2019,5757.987,830.558,771.042,59.516,1102.604,439.58,663.024,73.347,13.74,0.0,40.389,19.218,155.352,,,22.474,,132.533,2161.861,634.412,,,554.075,,554.075,2407.639,1967.206,1754.61,212.596,,,440.433,3596.126,,1298.617,,6.011,1292.606,252.348,0.0,37.421,2.809,34.612,214.927,211.358,,,0.0,1762.323,3191.633,3029.246,162.387,7.739,154.648,751.059,,,264.191,486.868,3942.692,5705.015,0.0,428.679,323.338,105.341,-4750.403,5282.374,-907.678,52.972,0.0,52.972,5757.987,
09/30/2019,5597.224,651.883,514.851,137.032,982.7,386.493,596.207,76.339,18.683,0.0,37.856,19.8,695.84,,,25.598,157.034,101.1,2406.762,583.683,,,616.746,,616.746,1990.033,1516.752,1317.037,199.715,,,473.281,3190.462,,1337.512,,8.525,1328.987,538.592,0.0,36.864,2.773,34.091,501.728,269.456,,,0.0,2145.56,2723.077,2567.363,155.714,7.589,148.125,703.175,,,253.151,450.024,3426.252,5571.812,0.0,424.989,323.338,101.651,-4743.866,5270.741,-926.452,25.412,0.0,25.412,5597.224,
12/31/2019,5466.9,1040.321,924.442,115.879,1003.114,391.301,611.813,68.251,13.514,0.0,36.969,17.768,124.395,0.0,,5.565,9.713,98.345,2236.081,618.154,1568.979,-950.825,914.45,288.963,625.487,1698.215,1514.819,1324.179,190.64,20.403,,162.993,3230.819,,1397.61,282.125,17.083,1098.402,59.047,0.0,38.939,2.879,36.06,20.108,113.035,0.0,0.0,0.0,1569.692,2905.252,2719.614,185.638,7.927,177.711,705.86,0.0,214.742,274.435,216.683,3611.112,5180.804,0.0,422.086,323.338,98.748,-4734.777,5438.93,-840.143,286.096,0.0,286.096,5466.9,
03/31/2020,4893.43,730.252,663.072,67.18,940.628,372.267,568.361,71.848,16.631,0.0,35.156,20.061,127.46,,,16.356,0.0,105.033,1870.188,605.363,,,601.547,,601.547,1816.332,1306.659,1125.035,181.624,,,509.673,3023.242,,652.851,,3.07,649.781,99.037,0.0,36.085,,36.085,62.952,690.629,,,590.23,1442.517,2738.089,2567.01,171.079,,171.079,683.394,,,275.815,407.579,3421.483,4864.0,0.0,392.891,323.338,69.553,-4705.611,5200.024,-857.874,29.43,0.0,29.43,4893.43,
06/30/2020,5116.178,1016.118,862.897,153.221,946.944,424.222,522.722,73.653,20.021,0.0,34.681,18.951,123.817,,,1.893,0.0,121.616,2160.532,615.502,,,583.839,,583.839,1756.305,1308.245,1132.785,175.46,,,448.06,2955.646,,743.771,,11.723,732.048,198.689,0.0,35.432,,35.432,163.257,736.055,,1.605,612.343,1678.515,2731.391,2553.49,177.901,,177.901,661.692,,,270.376,389.711,3393.083,5071.598,0.0,391.836,323.338,68.498,-4699.113,5188.119,-836.262,44.58,0.0,44.58,5116.178,
