Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2004,1745.0,169.2,169.2,0.0,190.0,190.0,,446.8,40.9,19.3,386.6,0.0,87.4,,,,,893.4,584.4,1189.9,-605.5,0.0,267.2,202.9,158.1,44.8,64.3,851.6,,86.7,86.7,,,,9.0,,,,,135.2,,,135.2,230.9,177.1,,,,125.3,,,,,125.3,302.4,533.3,0.0,153.5,,,-1163.1,2097.5,123.8,1211.7,0.0,1211.7,1745.0,
03/31/2005,2226.2,164.1,164.1,0.0,234.6,234.6,,561.1,70.7,37.9,452.5,0.0,102.7,,,,,1062.5,612.3,,,0.0,551.4,344.2,344.2,0.0,207.2,1163.7,,92.5,92.5,,,,196.0,,,,,198.7,,,198.7,487.2,326.1,,,,159.5,,,,,159.5,485.6,972.8,0.0,155.1,,,-1158.2,2159.0,97.5,1253.4,0.0,1253.4,2226.2,
06/30/2005,2211.8,130.0,130.0,0.0,246.5,246.5,,553.4,73.7,47.0,432.7,0.0,101.7,,,,,1031.6,622.6,,,0.0,557.6,350.4,350.4,0.0,207.2,1180.2,,89.9,89.9,,,,283.1,,,,,175.5,,,175.5,548.5,326.4,,,,160.5,,,,,160.5,486.9,1035.4,0.0,155.7,,,-1239.6,2208.8,51.5,1176.4,0.0,1176.4,2211.8,
09/30/2005,2227.9,155.3,155.3,0.0,234.7,234.7,,557.9,77.8,29.0,451.1,0.0,98.3,,,,,1046.2,618.0,,,0.0,563.7,348.8,348.8,0.0,214.9,1181.7,,83.8,83.8,,,,277.0,,,,,179.2,,,179.2,540.0,326.2,,,,156.5,,,,,156.5,482.7,1022.7,0.0,157.9,,,-1261.2,2260.0,48.5,1205.2,0.0,1205.2,2227.9,
12/31/2005,2131.3,98.6,98.6,0.0,207.2,207.2,,550.4,67.5,30.9,452.0,0.0,94.0,,,,,950.2,613.1,1253.3,-640.2,0.0,568.0,466.0,336.4,129.6,102.0,1181.1,,90.0,90.0,,,,218.0,,,,,152.7,,,152.7,460.7,283.2,,,,154.0,,,,,154.0,437.2,897.9,0.0,159.9,,,-1264.4,2304.5,33.4,1233.4,0.0,1233.4,2131.3,
03/31/2006,2214.9,118.3,118.3,0.0,246.3,246.3,,551.8,67.8,23.2,460.8,0.0,97.2,,,,,1013.6,608.9,,,0.0,592.4,465.5,340.0,125.5,126.9,1201.3,,89.0,89.0,,,,271.0,,,,,174.0,,,174.0,534.0,253.4,,,,156.8,,,,,156.8,410.2,944.2,0.0,161.7,,,-1289.9,2356.9,42.0,1270.7,0.0,1270.7,2214.9,
06/30/2006,2343.5,165.9,165.9,,256.6,256.6,,585.6,70.2,21.8,493.6,0.0,96.3,,,,,1104.4,633.3,1320.2,-686.9,,605.8,475.1,348.0,127.1,130.7,1239.1,,91.1,91.1,,,,334.7,,,,,173.0,,,173.0,598.8,255.6,,,,159.7,,,,,159.7,415.3,1014.1,,168.1,,,-1334.9,2413.3,82.9,1329.4,,1329.4,2343.5,
09/30/2006,2316.4,137.0,137.0,0.0,253.8,253.8,,587.2,70.1,22.7,494.4,0.0,93.1,,,,,1071.1,630.1,1333.4,-703.3,0.0,615.2,482.2,355.8,126.4,133.0,1245.3,,93.8,93.8,,,,308.9,,,,,168.5,,,168.5,571.2,237.5,,,,158.3,,,,,158.3,395.8,967.0,0.0,173.1,,,-1369.7,2467.8,78.2,1349.4,0.0,1349.4,2316.4,
12/31/2006,2334.3,173.8,173.8,0.0,248.0,248.0,,596.0,66.6,26.1,503.3,0.0,95.1,,,,,1112.9,645.1,1374.6,-729.5,0.0,576.3,487.3,361.3,126.0,89.0,1221.4,,97.2,97.2,,,,189.0,,,,,156.4,,,156.4,442.6,337.9,,,,142.9,,,,,142.9,480.8,923.4,0.0,280.9,,,-1375.4,2424.7,80.7,1410.9,0.0,1410.9,2334.3,
03/31/2007,2522.0,172.8,172.8,0.0,289.1,289.1,,614.2,69.5,25.2,519.5,0.0,105.8,,,,,1181.9,663.9,,,0.0,676.2,519.7,383.6,136.1,156.5,1340.1,,112.0,112.0,,,,353.3,,,,,174.2,,,174.2,639.5,210.2,,,,217.3,,,,,217.3,427.5,1067.0,0.0,286.9,,,-1409.5,2488.0,89.6,1455.0,0.0,1455.0,2522.0,
06/30/2007,2542.0,190.1,190.1,0.0,295.2,295.2,,634.3,77.1,25.5,531.7,0.0,106.8,,,,,1226.4,667.1,1439.0,-771.9,0.0,648.5,542.3,403.7,138.6,106.2,1315.6,,107.6,107.6,,,,377.9,,,,,171.9,,,171.9,657.4,209.0,,,,180.7,,,,,180.7,389.7,1047.1,0.0,294.5,,,-1448.0,2552.7,95.7,1494.9,0.0,1494.9,2542.0,
09/30/2007,2603.6,202.8,202.8,,298.5,298.5,,658.6,80.8,29.4,548.4,0.0,102.2,,,,,1262.1,671.6,1471.7,-800.1,,669.9,556.1,416.1,140.0,113.8,1341.5,,103.5,103.5,,,,359.9,,,,,179.7,,,179.7,643.1,207.2,,,,187.5,,,,,187.5,394.7,1037.8,,304.5,,,-1487.3,2609.3,139.3,1565.8,,1565.8,2603.6,
12/31/2007,2629.1,237.6,237.6,0.0,276.3,276.3,,653.6,81.7,29.1,542.8,0.0,115.0,,,,,1282.5,681.5,1495.3,-813.8,0.0,665.1,557.2,420.3,136.9,107.9,1346.6,,131.0,131.0,,,,331.3,,,,,172.7,,,172.7,635.0,207.0,,,,170.5,,,,,170.5,377.5,1012.5,0.0,311.5,,,-1534.1,2679.3,159.9,1616.6,0.0,1616.6,2629.1,
03/31/2008,2742.9,226.4,226.4,,333.7,333.7,,689.9,79.1,29.9,580.9,0.0,129.7,,,,,1379.7,691.9,,,,671.3,559.3,425.3,134.0,112.0,1363.2,,120.1,120.1,,,,304.4,,,,,211.6,,,211.6,636.1,200.1,,,,187.9,,,,,187.9,388.0,1024.1,0.0,318.5,,,-1571.7,2746.7,225.3,1718.8,0.0,1718.8,2742.9,
06/30/2008,2736.7,240.3,240.3,0.0,328.8,328.8,,687.9,73.0,29.0,585.9,0.0,128.1,,,,,1385.1,689.6,1565.5,-875.9,0.0,662.0,557.0,425.6,131.4,105.0,1351.6,,128.4,128.4,,,,394.0,,,,,218.2,,,218.2,740.6,200.1,,,,182.7,,,,,182.7,382.8,1123.4,0.0,325.7,,,-1751.8,2820.6,218.8,1613.3,0.0,1613.3,2736.7,
09/30/2008,2606.1,220.6,220.6,,296.5,296.5,,657.0,72.5,27.4,557.1,0.0,128.6,,,,,1302.7,668.3,1532.8,-864.5,0.0,635.1,531.2,405.2,126.0,103.9,1303.4,,117.7,117.7,,,,413.3,,,,,181.2,,,181.2,712.2,200.1,,,,176.7,,,,,176.7,376.8,1089.0,0.0,333.6,,,-1805.8,2885.9,103.4,1517.1,0.0,1517.1,2606.1,
12/31/2008,2556.5,251.8,251.8,0.0,269.8,269.8,,661.8,67.7,27.2,566.9,0.0,125.8,,,,,1309.2,660.4,1522.5,-862.1,0.0,586.9,395.9,388.3,7.6,191.0,1247.3,,114.6,114.6,,,,528.8,,,,,150.5,,,150.5,793.9,200.1,,,,183.3,,,,,183.3,383.4,1177.3,0.0,334.8,,,-1935.3,2954.4,25.3,1379.2,0.0,1379.2,2556.5,
03/31/2009,2525.0,226.8,226.8,0.0,297.6,297.6,0.0,648.5,69.6,30.0,548.9,0.0,116.3,,,51.5,64.8,1289.2,655.0,,,0.0,580.8,501.5,383.7,117.8,79.3,1235.8,,237.8,120.6,69.5,,47.7,434.8,434.8,,,0.0,72.7,,,72.7,745.3,200.0,200.0,,,187.6,,39.9,,22.6,125.1,387.6,1132.9,0.0,338.1,201.8,136.3,-1940.4,3021.1,-26.7,1392.1,0.0,1392.1,2525.0,
06/30/2009,2612.6,258.5,258.5,0.0,296.5,296.5,0.0,663.0,69.1,29.1,564.8,0.0,114.8,,,56.2,58.6,1332.8,680.2,1581.6,-901.4,0.0,599.6,518.5,400.0,118.5,81.1,1279.8,,209.8,114.5,40.4,,54.9,411.4,411.4,,,0.0,67.7,,,67.7,688.9,200.0,200.0,,,195.3,,40.4,,25.2,129.7,395.3,1084.2,0.0,339.6,201.8,137.8,-1953.5,3087.0,55.3,1528.4,0.0,1528.4,2612.6,
09/30/2009,2666.4,292.2,292.2,0.0,298.6,298.6,0.0,646.1,69.0,29.0,548.1,0.0,123.8,,,58.8,65.0,1360.7,700.9,1627.5,-926.6,0.0,604.8,521.3,403.7,117.6,83.5,1305.7,,195.4,110.2,31.5,,53.7,469.0,369.0,0.0,0.0,100.0,70.1,,,70.1,734.5,100.0,100.0,0.0,0.0,201.8,0.0,41.1,,26.3,134.4,301.8,1036.3,0.0,344.7,201.8,142.9,-1969.4,3155.5,99.3,1630.1,0.0,1630.1,2666.4,
12/31/2009,2714.0,373.0,373.0,0.0,285.0,285.0,0.0,609.0,64.0,25.0,520.0,0.0,117.0,32.0,0.0,54.0,31.0,1384.0,709.0,1652.0,-943.0,0.0,621.0,530.0,401.0,129.0,91.0,1330.0,,205.0,112.0,42.0,0.0,51.0,477.0,377.0,0.0,0.0,100.0,60.0,0.0,0.0,60.0,742.0,100.0,100.0,0.0,0.0,186.0,0.0,94.0,30.0,23.0,39.0,286.0,1028.0,0.0,355.0,202.0,153.0,-1983.0,3230.0,84.0,1686.0,0.0,1686.0,2714.0,
03/31/2010,2769.0,421.0,421.0,0.0,317.0,317.0,0.0,585.0,67.0,27.0,491.0,0.0,131.0,29.0,,,102.0,1454.0,699.0,1645.0,-946.0,0.0,616.0,523.0,394.0,129.0,93.0,1315.0,,120.0,120.0,,,,461.0,361.0,,,100.0,196.0,,,196.0,777.0,100.0,100.0,,,192.0,,95.0,31.0,30.0,36.0,292.0,1069.0,0.0,363.0,202.0,161.0,-2013.0,3310.0,40.0,1700.0,0.0,1700.0,2769.0,
06/30/2010,2722.0,453.0,453.0,0.0,296.0,296.0,0.0,570.0,66.0,26.0,478.0,0.0,118.0,29.0,,,89.0,1437.0,685.0,1638.0,-953.0,0.0,600.0,513.0,388.0,125.0,87.0,1285.0,,115.0,115.0,,,,442.0,342.0,,,100.0,172.0,,,172.0,729.0,100.0,100.0,,,191.0,,96.0,32.0,26.0,37.0,291.0,1020.0,0.0,368.0,202.0,166.0,-2026.0,3388.0,-28.0,1702.0,0.0,1702.0,2722.0,
09/30/2010,2869.0,500.0,500.0,0.0,315.0,315.0,0.0,605.0,68.0,31.0,506.0,0.0,125.0,27.0,,,98.0,1545.0,712.0,1712.0,-1000.0,0.0,612.0,523.0,399.0,124.0,89.0,1324.0,,117.0,117.0,,,,378.0,378.0,,,0.0,192.0,,,192.0,687.0,100.0,100.0,,,194.0,,96.0,36.0,27.0,35.0,294.0,981.0,0.0,377.0,202.0,175.0,-2042.0,3462.0,91.0,1888.0,0.0,1888.0,2869.0,
12/31/2010,3027.0,569.0,569.0,0.0,287.0,287.0,0.0,606.0,75.0,24.0,507.0,0.0,139.0,30.0,0.0,62.0,47.0,1601.0,733.0,1739.0,-1006.0,0.0,693.0,595.0,438.0,157.0,98.0,1426.0,,223.0,121.0,31.0,0.0,71.0,239.0,139.0,0.0,0.0,100.0,69.0,0.0,0.0,69.0,531.0,300.0,300.0,0.0,0.0,220.0,0.0,110.0,33.0,41.0,36.0,520.0,1051.0,0.0,396.0,202.0,194.0,-2051.0,3536.0,95.0,1976.0,0.0,1976.0,3027.0,
03/31/2011,3174.0,623.0,623.0,0.0,343.0,343.0,0.0,638.0,84.0,28.0,526.0,0.0,122.0,31.0,,63.0,28.0,1726.0,742.0,1776.0,-1034.0,0.0,706.0,608.0,446.0,162.0,98.0,1448.0,,268.0,139.0,66.0,,63.0,189.0,89.0,,,100.0,80.0,,,80.0,537.0,300.0,300.0,,,217.0,,113.0,30.0,42.0,32.0,517.0,1054.0,0.0,404.0,202.0,202.0,-2063.0,3634.0,145.0,2120.0,0.0,2120.0,3174.0,
06/30/2011,3339.0,663.0,663.0,0.0,356.0,356.0,0.0,670.0,96.0,29.0,545.0,0.0,144.0,36.0,,60.0,48.0,1833.0,760.0,1827.0,-1067.0,0.0,746.0,649.0,484.0,165.0,97.0,1506.0,,252.0,148.0,33.0,,71.0,216.0,116.0,,,100.0,78.0,,,78.0,546.0,300.0,300.0,,,222.0,,117.0,32.0,39.0,34.0,522.0,1068.0,0.0,412.0,202.0,210.0,-2059.0,3725.0,193.0,2271.0,0.0,2271.0,3339.0,
09/30/2011,3250.0,643.0,643.0,0.0,335.0,335.0,0.0,658.0,87.0,29.0,542.0,0.0,143.0,27.0,,59.0,57.0,1779.0,750.0,1807.0,-1057.0,0.0,721.0,629.0,470.0,159.0,92.0,1471.0,,238.0,128.0,31.0,,79.0,269.0,169.0,,,100.0,83.0,,,83.0,590.0,300.0,300.0,,,205.0,,108.0,31.0,32.0,34.0,505.0,1095.0,0.0,419.0,202.0,217.0,-2168.0,3820.0,84.0,2155.0,0.0,2155.0,3250.0,
12/31/2011,3281.0,665.0,665.0,0.0,319.0,319.0,0.0,668.0,91.0,33.0,544.0,0.0,141.0,30.0,0.0,55.0,56.0,1793.0,763.0,1823.0,-1060.0,0.0,725.0,625.0,466.0,159.0,100.0,1488.0,,244.0,143.0,34.0,0.0,67.0,221.0,221.0,0.0,0.0,,73.0,0.0,0.0,73.0,538.0,300.0,300.0,0.0,0.0,244.0,0.0,143.0,32.0,22.0,47.0,544.0,1082.0,0.0,427.0,202.0,225.0,-2165.0,3907.0,30.0,2199.0,0.0,2199.0,3281.0,
03/31/2012,3671.0,558.0,558.0,0.0,392.0,392.0,0.0,697.0,100.0,35.0,562.0,0.0,112.0,30.0,,37.0,45.0,1759.0,824.0,1916.0,-1092.0,0.0,1088.0,995.0,698.0,297.0,93.0,1912.0,,269.0,156.0,48.0,,65.0,414.0,414.0,,,0.0,85.0,,,85.0,768.0,300.0,300.0,,,287.0,,147.0,30.0,66.0,44.0,587.0,1355.0,0.0,444.0,202.0,242.0,-2181.0,4000.0,53.0,2316.0,0.0,2316.0,3671.0,
06/30/2012,3675.0,572.0,572.0,0.0,383.0,383.0,0.0,703.0,100.0,38.0,565.0,0.0,137.0,31.0,,32.0,74.0,1795.0,811.0,1911.0,-1100.0,0.0,1069.0,977.0,683.0,294.0,92.0,1880.0,,209.0,144.0,12.0,,53.0,448.0,448.0,,,0.0,81.0,,,81.0,738.0,300.0,300.0,,,283.0,,146.0,30.0,62.0,45.0,583.0,1321.0,0.0,454.0,202.0,252.0,-2204.0,4090.0,14.0,2354.0,0.0,2354.0,3675.0,
09/30/2012,3694.0,589.0,589.0,0.0,381.0,381.0,0.0,722.0,101.0,39.0,582.0,0.0,113.0,27.0,,34.0,52.0,1805.0,817.0,1948.0,-1131.0,0.0,1072.0,978.0,689.0,289.0,94.0,1889.0,,227.0,144.0,18.0,,65.0,373.0,373.0,,,0.0,77.0,,,77.0,677.0,300.0,300.0,,,276.0,,141.0,30.0,61.0,44.0,576.0,1253.0,0.0,466.0,202.0,264.0,-2250.0,4178.0,47.0,2441.0,0.0,2441.0,3694.0,
12/31/2012,3820.0,724.0,724.0,0.0,356.0,356.0,0.0,722.0,101.0,36.0,585.0,0.0,127.0,29.0,0.0,32.0,60.0,1929.0,829.0,2011.0,-1182.0,0.0,1062.0,973.0,691.0,282.0,89.0,1891.0,,241.0,160.0,26.0,0.0,55.0,383.0,383.0,0.0,0.0,,77.0,0.0,0.0,74.0,701.0,300.0,300.0,0.0,0.0,273.0,0.0,135.0,31.0,64.0,43.0,573.0,1274.0,0.0,478.0,202.0,276.0,-2271.0,4270.0,69.0,2546.0,0.0,2546.0,3820.0,
03/31/2013,3581.0,471.0,471.0,0.0,398.0,398.0,0.0,711.0,103.0,39.0,569.0,0.0,120.0,24.0,,30.0,55.0,1700.0,811.0,2001.0,-1190.0,0.0,1070.0,945.0,675.0,270.0,125.0,1881.0,,251.0,154.0,45.0,,52.0,89.0,89.0,,,,74.0,,,74.0,414.0,300.0,300.0,,,270.0,,132.0,28.0,66.0,44.0,570.0,984.0,0.0,496.0,202.0,294.0,-2294.0,4366.0,29.0,2597.0,0.0,2597.0,3581.0,
06/30/2013,3666.0,562.0,562.0,0.0,405.0,405.0,0.0,709.0,99.0,34.0,576.0,0.0,128.0,25.0,,33.0,59.0,1804.0,804.0,2020.0,-1216.0,0.0,1058.0,934.0,671.0,263.0,124.0,1862.0,,229.0,152.0,26.0,,51.0,129.0,129.0,,,,88.0,,,87.0,446.0,300.0,300.0,,,267.0,,131.0,29.0,61.0,46.0,567.0,1013.0,0.0,507.0,202.0,305.0,-2320.0,4459.0,7.0,2653.0,0.0,2653.0,3666.0,
09/30/2013,3779.0,688.0,688.0,0.0,390.0,390.0,0.0,715.0,102.0,34.0,579.0,0.0,112.0,21.0,,30.0,57.0,1905.0,806.0,2073.0,-1267.0,0.0,1068.0,948.0,687.0,261.0,120.0,1874.0,,261.0,165.0,30.0,,66.0,114.0,114.0,,,,87.0,,,82.0,462.0,300.0,300.0,,,269.0,,133.0,30.0,59.0,47.0,569.0,1031.0,0.0,517.0,202.0,315.0,-2377.0,4552.0,56.0,2748.0,0.0,2748.0,3779.0,
12/31/2013,3805.0,722.0,722.0,0.0,382.0,382.0,0.0,699.0,97.0,27.0,575.0,0.0,118.0,22.0,0.0,31.0,60.0,1921.0,806.0,2098.0,-1292.0,0.0,1078.0,946.0,691.0,255.0,132.0,1884.0,,241.0,152.0,25.0,0.0,64.0,65.0,65.0,0.0,0.0,,77.0,0.0,0.0,71.0,383.0,300.0,300.0,0.0,0.0,227.0,0.0,73.0,31.0,74.0,49.0,527.0,910.0,0.0,524.0,202.0,322.0,-2407.0,4658.0,120.0,2895.0,0.0,2895.0,3805.0,
03/31/2014,3853.0,727.0,727.0,0.0,415.0,415.0,0.0,705.0,105.0,30.0,570.0,0.0,119.0,22.0,,33.0,60.0,1966.0,808.0,2119.0,-1311.0,0.0,1079.0,942.0,693.0,249.0,137.0,1887.0,,280.0,167.0,56.0,,57.0,32.0,32.0,,,,82.0,,,77.0,394.0,300.0,300.0,,,212.0,,56.0,33.0,72.0,51.0,512.0,906.0,0.0,541.0,202.0,339.0,-2493.0,4757.0,142.0,2947.0,0.0,2947.0,3853.0,
06/30/2014,3985.0,810.0,810.0,0.0,421.0,421.0,0.0,722.0,105.0,32.0,585.0,0.0,131.0,22.0,,36.0,70.0,2084.0,815.0,2154.0,-1339.0,0.0,1086.0,945.0,700.0,245.0,141.0,1901.0,,265.0,176.0,34.0,,55.0,44.0,44.0,,,,83.0,,,79.0,392.0,300.0,300.0,,,209.0,,56.0,35.0,66.0,52.0,509.0,901.0,0.0,550.0,202.0,348.0,-2491.0,4862.0,163.0,3084.0,0.0,3084.0,3985.0,
09/30/2014,3996.0,886.0,886.0,0.0,401.0,401.0,0.0,719.0,104.0,33.0,582.0,0.0,176.0,18.0,,42.0,96.0,2182.0,789.0,2113.0,-1324.0,0.0,1025.0,916.0,681.0,235.0,109.0,1814.0,,278.0,181.0,24.0,,73.0,0.0,0.0,,,,97.0,,,97.0,375.0,300.0,300.0,,,219.0,,53.0,35.0,80.0,51.0,519.0,894.0,0.0,560.0,202.0,358.0,-2490.0,4943.0,89.0,3102.0,0.0,3102.0,3996.0,
12/31/2014,4195.0,958.0,958.0,0.0,397.0,397.0,0.0,699.0,103.0,28.0,568.0,0.0,193.0,20.0,0.0,46.0,104.0,2247.0,786.0,2108.0,-1322.0,0.0,1162.0,1048.0,756.0,292.0,114.0,1948.0,,264.0,183.0,0.0,0.0,81.0,145.0,145.0,0.0,0.0,,81.0,0.0,0.0,81.0,490.0,300.0,300.0,0.0,0.0,275.0,0.0,103.0,36.0,69.0,67.0,575.0,1065.0,0.0,585.0,202.0,383.0,-2486.0,5049.0,-18.0,3130.0,0.0,3130.0,4195.0,
03/31/2015,4110.0,887.0,887.0,0.0,401.0,401.0,0.0,717.0,108.0,33.0,576.0,0.0,192.0,21.0,,47.0,99.0,2197.0,778.0,2103.0,-1325.0,0.0,1135.0,1024.0,739.0,285.0,111.0,1913.0,,275.0,180.0,32.0,,63.0,0.0,0.0,,,,95.0,,,95.0,370.0,300.0,300.0,,,273.0,,101.0,40.0,67.0,65.0,573.0,943.0,0.0,602.0,202.0,400.0,-2492.0,5148.0,-91.0,3167.0,0.0,3167.0,4110.0,
06/30/2015,4306.0,1050.0,1050.0,0.0,418.0,418.0,0.0,742.0,113.0,34.0,595.0,0.0,159.0,21.0,,54.0,70.0,2369.0,789.0,2150.0,-1361.0,0.0,1148.0,1035.0,753.0,282.0,113.0,1937.0,,334.0,201.0,61.0,,72.0,0.0,0.0,,,,90.0,,,90.0,424.0,300.0,300.0,,,274.0,,103.0,42.0,62.0,67.0,574.0,998.0,0.0,613.0,202.0,411.0,-2490.0,5240.0,-55.0,3308.0,0.0,3308.0,4306.0,
09/30/2015,4426.0,1175.0,1175.0,0.0,407.0,407.0,0.0,771.0,110.0,35.0,626.0,0.0,149.0,18.0,,57.0,66.0,2502.0,787.0,2156.0,-1369.0,0.0,1137.0,1026.0,741.0,285.0,111.0,1924.0,,405.0,209.0,92.0,,104.0,0.0,0.0,,,,100.0,,,100.0,505.0,300.0,300.0,,,263.0,,103.0,42.0,52.0,66.0,563.0,1068.0,0.0,628.0,202.0,426.0,-2488.0,5326.0,-108.0,3358.0,0.0,3358.0,4426.0,
