Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/01/2018,6300.6,378.872,378.872,0.0,359.14,359.14,0.0,403.676,94.786,66.185,242.705,0.0,63.471,7.234,,3.239,3.969,,50.811,1205.159,389.519,,,0.0,4705.922,4655.002,2264.447,2390.555,0.0,46.951,5095.441,,300.235,84.686,13.5,20.503,181.546,77.5,77.5,,,,,174.039,0.0,,616.711,172.591,551.774,2154.217,2154.217,,,,1034.109,0.0,117.874,299.524,3188.326,3740.1,0.0,621.797,46.968,574.829,-207.629,2328.733,-182.401,2560.5,0.0,2560.5,6300.6,
07/01/2018,6175.321,346.304,346.304,0.0,359.119,359.119,0.0,405.428,103.005,63.386,239.037,0.0,74.428,19.084,,3.239,2.386,,50.151,1185.279,410.979,,,0.0,4579.063,4527.092,2220.888,2306.204,,49.585,4990.042,,301.211,94.834,5.597,6.771,194.009,86.875,86.875,,,,,148.359,,,596.434,147.498,536.445,2145.468,2145.468,,,,1059.427,,113.083,349.91,3204.895,3741.34,0.0,617.119,47.082,570.037,-188.43,2311.712,-306.42,2433.981,0.0,2433.981,6175.321,
09/30/2018,6200.72,356.276,356.276,0.0,374.341,374.341,0.0,411.066,105.6,65.291,240.175,0.0,99.127,40.715,,3.239,2.305,,52.84,1240.81,421.265,,,0.0,4538.645,4486.247,2223.429,2262.818,,50.093,4959.91,,331.314,97.628,13.347,20.623,199.716,77.25,77.25,,,,,140.729,0.0,,606.082,139.093,549.293,2075.834,2075.834,,,,1068.528,0.0,99.35,363.096,3144.362,3693.655,0.0,612.511,47.192,565.319,-168.927,2352.648,-289.167,2507.065,0.0,2507.065,6200.72,
12/31/2018,6277.991,357.161,357.161,0.0,366.286,366.286,0.0,427.778,111.105,62.334,254.339,0.0,84.944,12.463,,,2.446,,56.431,1236.169,432.766,889.696,-456.93,0.0,4609.056,4571.631,2246.579,2325.052,,34.979,5041.822,,320.904,106.709,5.943,6.031,202.221,86.625,0.0,0.0,0.0,,86.625,174.927,0.0,,608.221,174.139,582.456,2072.2,2072.2,0.0,0.0,,1083.357,0.0,92.914,382.222,3155.557,3738.013,0.0,622.009,47.248,574.761,-168.545,2427.599,-341.085,2539.978,0.0,2539.978,6277.991,
03/31/2019,6268.069,271.212,271.212,0.0,375.756,375.756,0.0,445.566,116.257,69.866,259.443,0.0,90.08,10.485,,,2.5,,55.319,1182.614,522.241,,,0.0,4563.214,4522.256,2247.768,2274.488,,38.458,5085.455,,303.328,103.532,6.641,23.245,169.91,106.97,0.0,20.345,,20.345,86.625,110.618,,,610.606,109.031,520.916,2173.647,2072.939,100.708,,100.708,1003.628,,89.287,303.735,3177.275,3698.191,0.0,625.305,47.323,577.982,-166.263,2451.525,-340.689,2569.878,0.0,2569.878,6268.069,
06/30/2019,6314.41,303.896,303.896,0.0,382.142,382.142,0.0,461.32,131.252,63.465,266.603,0.0,97.783,19.306,,,3.056,,55.818,1245.141,533.018,,,0.0,4536.251,4492.486,2250.219,2242.267,,40.709,5069.269,,295.102,108.059,4.448,6.009,176.586,70.15,0.0,20.15,,20.15,50.0,128.64,,,604.856,127.517,493.892,2177.874,2081.372,96.502,,96.502,977.8,,86.149,286.795,3155.674,3649.566,0.0,637.634,47.4,590.234,-166.086,2519.203,-325.907,2664.844,0.0,2664.844,6314.41,
09/29/2019,6257.182,257.544,257.544,0.0,396.663,396.663,0.0,472.594,121.08,72.211,279.303,0.0,110.809,29.278,,,2.952,,29.633,1237.61,544.761,,,0.0,4474.811,4407.003,2231.33,2175.673,,64.856,5019.572,,315.015,100.63,3.299,19.686,191.4,70.39,0.0,20.39,,20.39,50.0,144.958,,,468.945,144.026,530.363,2053.204,1949.068,104.136,,104.136,820.639,,72.016,279.678,2873.843,3404.206,0.0,651.097,47.463,603.634,-166.028,2732.408,-364.501,2852.976,0.0,2852.976,6257.182,
12/31/2019,6309.82,301.083,301.083,0.0,418.673,418.673,0.0,476.557,114.302,71.479,290.776,0.0,110.019,12.076,,,5.572,,61.451,1306.332,543.879,1027.404,-483.525,0.0,4459.609,4401.59,2245.305,2156.285,,52.447,5003.488,,331.569,102.916,6.692,5.514,216.447,75.323,0.0,25.323,0.0,25.323,50.0,156.163,0.0,0.0,439.558,154.776,563.055,1955.841,1858.943,96.898,0.0,96.898,811.604,0.0,82.719,289.327,2767.445,3330.5,0.0,664.516,47.536,616.98,-165.72,2824.916,-344.392,2979.32,0.0,2979.32,6309.82,
03/29/2020,6701.564,406.477,406.477,0.0,441.714,441.714,0.0,488.856,125.115,70.012,293.729,0.0,109.739,8.133,,,5.519,,25.669,1446.786,534.742,,,0.0,4720.036,4629.592,2332.414,2297.178,,84.925,5254.778,,300.926,104.348,6.989,16.153,173.436,53.625,0.0,,,,53.625,47.749,,,489.677,40.339,402.3,2437.225,2340.892,96.333,,96.333,789.015,,66.38,232.958,3226.24,3628.54,0.0,661.849,47.56,614.289,-163.614,2939.508,-364.719,3073.024,0.0,3073.024,6701.564,
06/28/2020,6765.13,553.535,553.535,0.0,374.886,374.886,0.0,514.755,137.231,72.526,304.998,0.0,101.441,7.06,,,5.589,,35.928,1544.617,534.383,,,0.0,4686.13,4604.424,2343.561,2260.863,,76.117,5220.513,,316.526,107.14,18.34,6.887,184.159,83.0,0.0,,,,83.0,57.089,,,488.968,53.511,456.615,2420.708,2328.791,91.917,,91.917,790.405,,60.866,240.571,3211.113,3667.728,0.0,672.4,47.595,624.805,-163.356,2935.173,-346.815,3097.402,0.0,3097.402,6765.13,
