Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2017,9494.234,210.082,210.082,0.0,2155.948,2155.948,0.0,3354.178,,,,,596.4,,,596.4,6316.608,760.213,1778.424,-1018.211,0.0,,2417.413,1713.569,1059.637,653.932,,122.797,,,581.047,3177.626,,3400.78,3275.155,26.666,98.959,,595.0,0.0,,,,595.0,806.887,,,806.887,4802.667,550.0,550.0,,,,751.439,,260.243,50.106,441.09,1301.439,6104.106,0.0,212.765,146.613,66.152,0.0,4042.404,-876.934,3378.235,11.893,3390.128,9494.234,
12/31/2017,12412.381,314.899,314.899,0.0,2421.563,2421.563,0.0,3771.089,,,,,805.342,,,805.342,7312.893,936.702,1981.055,-1044.353,42.313,42.313,4120.473,3554.38,2153.988,1400.392,172.224,40.158,8.573,75.66,269.478,5099.488,,3931.907,3634.859,,99.0,198.048,694.989,0.0,0.0,0.0,,694.989,847.129,0.0,,847.129,5474.025,2550.02,2550.02,0.0,0.0,,924.18,0.0,229.868,193.308,501.004,3474.2,8948.225,0.0,214.779,146.653,68.126,0.0,4049.965,-852.592,3412.152,52.004,3464.156,12412.381,
03/31/2018,12759.394,325.973,325.973,0.0,2641.151,2641.151,0.0,3772.919,,,,,841.569,,,841.569,7581.612,931.288,2014.984,-1083.696,0.0,,4246.494,3618.426,2202.634,1415.792,,39.83,,,588.238,5177.782,,3906.942,3773.149,28.144,105.649,,751.614,0.0,,,,751.614,1098.916,,,1098.916,5757.472,2564.111,2564.111,,,,876.43,,200.253,184.383,491.794,3440.541,9198.013,0.0,214.865,146.738,68.127,0.0,4114.472,-819.258,3510.079,51.302,3561.381,12759.394,
06/30/2018,12566.522,355.141,355.141,0.0,2669.649,2669.649,0.0,3484.949,,,,,1013.63,,,1013.63,7523.369,918.578,2036.503,-1117.925,0.0,,4124.575,3498.971,2142.822,1356.149,,25.48,,,600.124,5043.153,,3954.717,3831.274,17.782,105.661,,686.415,0.0,,,,686.415,1015.762,,,1015.762,5656.894,2490.552,2490.552,,,,856.749,,200.137,174.564,482.048,3347.301,9004.195,0.0,218.964,146.753,72.211,0.0,4236.359,-943.351,3511.972,50.355,3562.327,12566.522,
09/30/2018,12657.119,359.105,359.105,0.0,2655.888,2655.888,0.0,3536.503,,,,,998.999,,,998.999,7550.495,937.74,2115.692,-1177.952,0.0,,4168.884,3518.47,2097.99,1420.48,,22.898,,,627.516,5106.624,,4165.643,4036.006,23.964,105.673,,450.493,0.0,,,,450.493,1045.053,,,1045.053,5661.189,2463.452,2463.452,,,,869.399,,200.558,188.467,480.374,3332.851,8994.04,0.0,224.317,146.759,77.558,0.0,4349.014,-962.277,3611.054,52.025,3663.079,12657.119,
12/31/2018,12683.04,333.547,333.547,0.0,2493.636,2493.636,0.0,3609.389,,,,,1139.118,0.0,,1139.118,7575.69,1027.231,2219.925,-1192.694,0.0,,4080.119,3540.418,2128.776,1411.642,,29.509,8.44,,501.752,5107.35,,4101.158,3995.789,,105.369,0.0,711.147,0.0,0.0,0.0,,711.147,1088.428,0.0,0.0,1088.428,5900.733,2432.133,2432.133,0.0,0.0,,878.183,0.0,235.228,196.843,446.112,3310.316,9211.049,0.0,224.317,145.937,78.38,0.0,4341.212,-1115.078,3450.451,21.54,3471.991,12683.04,
03/31/2019,14070.53,356.925,356.925,0.0,2741.916,2741.916,0.0,3684.58,,,,,1102.97,,,1102.97,7886.391,1998.341,3246.084,-1247.743,0.0,,4185.798,3641.995,2192.143,1449.852,,21.178,,,522.625,6184.139,,4169.566,4058.211,,111.355,,1294.611,0.0,262.229,,262.229,1032.382,1081.157,,,1081.157,6545.334,3105.921,2389.244,716.677,,716.677,846.443,,222.415,194.178,429.85,3952.364,10497.698,0.0,223.488,146.064,77.424,0.0,4517.43,-1189.987,3550.931,21.901,3572.832,14070.53,
06/30/2019,14639.472,562.551,562.551,0.0,2836.875,2836.875,0.0,3750.778,,,,,1034.466,,,1034.466,8184.67,2051.738,3393.656,-1341.918,0.0,,4403.064,3847.167,2329.325,1517.842,,27.698,,,528.199,6454.802,,4175.927,4064.547,,111.38,,1234.704,0.0,223.37,,223.37,1011.334,1087.597,,,1087.597,6498.228,3595.788,2871.106,724.682,,724.682,857.481,,208.008,212.308,437.165,4453.269,10951.497,0.0,230.027,146.078,83.949,0.0,4630.48,-1195.179,3665.328,22.647,3687.975,14639.472,
09/30/2019,14513.19,451.275,451.275,0.0,2739.971,2739.971,0.0,3718.307,,,,,1149.118,,,1149.118,8058.671,2167.374,3509.369,-1341.995,0.0,,4287.145,3801.722,2278.066,1523.656,,30.301,,,455.122,6454.519,,4306.653,4195.869,,110.784,,896.819,0.0,274.687,,274.687,622.132,1169.341,,,1169.341,6372.813,3593.044,2795.878,797.166,,797.166,882.596,,202.188,236.064,444.344,4475.64,10848.453,0.0,235.853,145.293,90.56,0.0,4674.918,-1268.58,3642.191,22.546,3664.737,14513.19,
12/31/2019,14645.629,276.992,276.992,0.0,2635.155,2635.155,0.0,3831.183,,,,,1195.286,0.0,,1195.286,7938.616,2290.752,3573.704,-1282.952,0.0,,4416.261,3862.445,2293.519,1568.926,,54.851,73.52,,425.445,6707.013,,4217.014,4106.163,,110.851,0.0,894.774,0.0,270.731,0.0,270.731,624.043,1282.332,0.0,0.0,1282.332,6394.12,3627.623,2802.056,825.567,0.0,825.567,928.386,0.0,249.832,232.902,445.652,4556.009,10950.129,0.0,244.155,145.378,98.777,0.0,4571.86,-1141.308,3674.707,20.793,3695.5,14645.629,
03/31/2020,14451.355,354.469,354.469,0.0,2705.192,2705.192,0.0,3698.928,,,,,1234.461,,,1234.461,7993.05,2229.743,3515.697,-1285.954,0.0,,4228.562,3675.598,2206.65,1468.948,,61.572,,,491.392,6458.305,,4181.876,4067.4,,114.476,,908.865,0.0,,,,908.865,1490.479,,,1490.479,6581.22,3529.956,2726.391,803.565,,803.565,917.148,,249.887,211.16,456.101,4447.104,11028.324,0.0,248.127,144.249,103.878,0.0,4487.904,-1333.329,3402.702,20.329,3423.031,14451.355,
06/30/2020,13263.962,983.759,983.759,0.0,1823.357,1823.357,0.0,3351.751,,,,,1132.461,,0.0,1132.461,7291.328,2131.136,3406.524,-1275.388,0.0,,3841.498,3194.515,1771.835,1422.68,,76.154,,,570.829,5972.634,,3858.999,3745.031,,113.968,,489.028,0.0,,,,489.028,1620.703,,,1620.703,5968.73,3484.275,2727.929,756.346,,756.346,940.069,,249.649,210.003,480.417,4424.344,10393.074,0.0,252.083,144.264,107.819,0.0,3809.564,-1212.372,2849.275,21.613,2870.888,13263.962,
