Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2012,2674.0,1829.6,844.4,-1653.5,1653.5,1020.5,0.0,-768.6,467.9,293.5,7.2,251.9,-538.5,486.5,488.6,-2.1,,43.0,52.0,-286.6,69.4,-174.2,0.0,0.0,0.0,-174.2,-37.8,-212.0,0.0,0.0,-212.0,-139.265,72.735,,,,,,,,,
12/31/2012,2756.8,1893.3,863.5,-1674.2,1674.2,1082.6,0.0,-745.6,452.1,294.5,-1.0,337.0,-476.4,464.9,467.4,-2.5,,43.7,11.5,-139.4,-28.3,-124.0,0.0,0.0,0.0,-124.0,-55.0,-179.0,0.0,0.0,-179.0,-180.235,-1.235,,,,,,,,,
03/31/2013,2590.9,1746.1,844.8,-1646.1,1646.1,944.8,0.0,-753.7,463.3,272.2,18.2,191.1,-466.0,466.3,469.0,-2.7,,37.7,-0.3,-274.9,-61.6,-298.8,0.0,0.0,0.0,-298.8,-38.6,-337.4,0.0,0.0,-337.4,-328.69,8.71,,,,,,,,,
06/30/2013,2708.8,1833.5,875.3,-1650.6,1650.6,1058.2,0.0,-787.9,493.2,274.7,20.0,270.3,-454.6,469.6,472.2,-2.6,,51.0,-15.0,-184.3,-11.5,-144.8,0.0,0.0,0.0,-144.8,-44.3,-189.1,0.0,0.0,-189.1,-182.86,6.24,,,,,,,,,
09/30/2013,2712.1,1835.7,876.4,-1665.9,1665.9,1046.2,0.0,-742.7,463.6,271.3,7.8,303.5,-502.5,466.3,469.0,-2.7,,47.3,36.2,-199.0,-28.6,-180.3,0.0,0.0,0.0,-180.3,-39.2,-219.5,0.0,0.0,-219.5,-199.545,19.955,,,,,,,,,
12/31/2013,2797.1,1886.2,910.9,-1687.6,1687.6,1109.5,0.0,-751.8,468.7,273.1,10.0,357.7,-493.4,467.4,470.5,-3.1,,52.3,26.0,-135.7,15.2,-68.2,0.0,0.0,0.0,-68.2,-54.9,-123.1,0.0,0.0,-123.1,-103.34,19.76,,,,,,,,,
03/31/2014,2640.0,1765.0,875.0,-726.0,726.0,1914.0,0.0,-1629.0,486.0,265.0,878.0,285.0,-463.0,464.0,467.0,-3.0,,50.0,-1.0,-178.0,-37.0,-165.0,0.0,0.0,0.0,-165.0,-36.0,-201.0,0.0,0.0,-201.0,-202.0,-1.0,,,,,,,,,
06/30/2014,2837.0,1907.0,930.0,-746.0,746.0,2091.0,0.0,-1709.0,512.0,263.0,934.0,382.0,-377.0,459.0,463.0,-4.0,1.0,58.0,-83.0,5.0,-40.0,23.0,0.0,0.0,0.0,23.0,-57.0,-34.0,0.0,0.0,-34.0,-81.45,-47.45,,,,,,,,,
09/30/2014,2791.1,1903.0,888.1,-1662.9,1662.9,1128.2,0.0,-775.6,503.7,268.7,3.2,352.6,-618.8,415.1,417.6,-2.5,,54.8,203.7,-266.2,23.1,-188.3,0.0,0.0,0.0,-188.3,-46.3,-234.6,0.0,0.0,-234.6,-67.355,167.245,,,,,,,,,
12/31/2014,2883.3,1972.7,910.6,-1719.1,1719.1,1164.2,0.0,-744.1,482.1,259.3,2.7,420.1,-382.3,403.7,405.2,-1.5,,56.4,-21.4,37.8,-28.6,65.6,0.0,0.0,0.0,65.6,-53.8,11.8,0.0,0.0,11.8,8.68,-3.12,,,,,,,,,
03/31/2015,2695.0,1822.0,873.0,-1663.0,1663.0,1032.0,0.0,-772.0,520.0,251.0,1.0,260.0,-371.0,406.0,,,-36.0,51.0,1.0,-111.0,-3.0,-63.0,0.0,0.0,0.0,-63.0,-49.0,-112.0,0.0,0.0,-112.0,-52.0,60.0,,,,,,,,,
06/30/2015,2872.0,1946.0,926.0,-740.0,740.0,2132.0,0.0,-1723.0,526.0,252.0,945.0,409.0,-429.0,405.0,406.0,-1.0,,63.0,24.0,-20.0,-10.0,33.0,0.0,0.0,0.0,33.0,-59.0,-26.0,0.0,0.0,-26.0,-7.9,18.1,,,,,,,,,
09/30/2015,2920.0,1982.0,938.0,-1720.0,1720.0,1200.0,0.0,-798.0,521.0,257.0,20.0,402.0,-506.0,388.0,389.0,-1.0,,61.0,118.0,-104.0,-32.0,-75.0,0.0,0.0,0.0,-75.0,-51.0,-126.0,0.0,0.0,-126.0,19.85,145.85,,,,,,,,,
12/31/2015,2964.0,2014.0,950.0,-915.0,915.0,2049.0,0.0,-1950.0,725.0,262.0,963.0,99.0,-1270.0,338.0,,,,64.0,932.0,-1171.0,-56.0,-1163.0,0.0,0.0,0.0,-1163.0,-54.0,-1217.0,0.0,0.0,-1217.0,-30.2,1186.8,762.782735,-1.6,-1.6,-0.039592,762.782735,-1.6,-1.6,-0.044118,
03/31/2016,2777.0,1870.0,907.0,-1716.0,1716.0,1061.0,0.0,-823.0,564.0,238.0,21.0,238.0,-303.0,263.0,,,-10.0,64.0,50.0,-65.0,-5.0,-6.0,0.0,0.0,0.0,-6.0,-50.0,-56.0,0.0,0.0,-56.0,62.0,118.0,896.339379,-0.06,-0.06,0.06917,896.339379,-0.06,-0.06,0.06917,
06/30/2016,2928.0,1976.0,952.0,-1736.0,1736.0,1192.0,0.0,-762.0,500.0,238.0,24.0,430.0,-255.0,284.0,,,-9.0,68.0,-20.0,175.0,-28.0,215.0,0.0,0.0,0.0,215.0,-63.0,152.0,0.0,0.0,152.0,165.841525,13.841525,899.874086,0.17,0.17,0.184294,914.428682,0.17,0.17,0.184294,
09/30/2016,2936.0,2000.0,936.0,-1734.0,1734.0,1202.0,0.0,-748.0,499.0,237.0,12.0,454.0,-296.0,263.0,,,-2.0,66.0,35.0,158.0,-24.0,200.0,0.0,0.0,0.0,200.0,-68.0,132.0,0.0,0.0,132.0,173.465969,41.465969,904.738175,0.15,0.15,0.191731,922.818229,0.14,0.14,0.184934,
12/31/2016,2943.0,1993.0,950.0,-1751.0,1751.0,1192.0,0.0,-712.0,472.0,236.0,4.0,480.0,-267.0,258.0,,,2.0,62.0,7.0,213.0,-24.0,251.0,0.0,0.0,0.0,251.0,-59.0,192.0,0.0,0.0,192.0,215.457624,23.457624,905.966452,0.21,0.21,0.237821,929.37502,0.21,0.21,0.23524,
03/31/2017,2801.0,,2801.0,-1700.0,1700.0,1101.0,0.0,-775.0,525.0,228.0,22.0,326.0,-290.0,233.0,,,1.0,55.0,56.0,36.0,-12.0,79.0,0.0,0.0,0.0,79.0,-43.0,36.0,0.0,0.0,36.0,153.35,117.35,910.0,0.04,0.04,0.168516,931.0,0.04,0.04,0.166047,
06/30/2017,3025.0,,3025.0,-1772.0,1772.0,1253.0,0.0,-786.0,520.0,237.0,29.0,467.0,-253.0,236.0,,,,57.0,17.0,214.0,-28.0,243.0,0.0,0.0,0.0,243.0,-58.0,185.0,0.0,0.0,185.0,205.85,20.85,915.0,0.2,0.2,0.224973,938.0,0.2,0.2,0.222228,
09/30/2017,3076.0,0.0,3076.0,-1789.0,1789.0,1287.0,0.0,-870.0,565.0,248.0,57.0,417.0,-238.0,233.0,,,0.0,55.0,5.0,179.0,106.0,340.0,0.0,0.0,0.0,340.0,-44.0,296.0,0.0,0.0,296.0,227.15,-68.85,918.0,0.32,0.32,0.24744,944.0,0.31,0.31,0.237066,
12/31/2017,3150.0,2131.0,1019.0,-1785.0,1785.0,1365.0,0.0,-865.0,571.0,259.0,35.0,500.0,-216.0,231.0,,,-4.0,55.0,-11.0,284.0,663.0,1002.0,0.0,0.0,0.0,1002.0,-54.0,948.0,0.0,0.0,948.0,308.75,-639.25,918.726777,1.03,1.03,0.336063,945.035811,1.0,1.0,0.323571,
03/31/2018,2282.0,,2282.0,-977.0,977.0,1305.0,0.0,-957.0,647.0,250.0,60.0,348.0,-236.0,233.0,,,3.0,49.0,0.0,112.0,-27.0,134.0,0.0,0.0,0.0,134.0,-33.0,101.0,0.0,0.0,101.0,134.43,33.43,923.0,0.11,0.11,0.145645,946.0,0.11,0.11,0.145338,
06/30/2018,2448.0,,2448.0,-955.0,955.0,1493.0,0.0,-955.0,683.0,255.0,17.0,538.0,-233.0,234.0,,,,60.0,-1.0,305.0,37.0,402.0,0.0,0.0,0.0,402.0,-61.0,341.0,0.0,0.0,341.0,253.75,-87.25,928.0,0.37,0.37,0.273438,954.0,0.36,0.36,0.268543,
09/30/2018,2369.0,,2369.0,-952.0,952.0,1417.0,0.0,-942.0,665.0,248.0,29.0,475.0,-31.0,231.0,,,,58.0,-200.0,444.0,-54.0,448.0,0.0,0.0,0.0,448.0,-47.0,401.0,0.0,0.0,401.0,349.48,-51.52,932.0,0.43,0.43,0.374979,965.0,0.42,0.42,0.366611,
12/31/2018,2399.0,,2399.0,-940.0,940.0,1459.0,0.0,-925.0,656.0,256.0,13.0,534.0,-369.0,219.0,,,,54.0,150.0,165.0,-5.0,214.0,0.0,0.0,0.0,214.0,-52.0,162.0,0.0,0.0,162.0,239.18,77.18,933.0,0.17,0.17,0.256356,961.0,0.17,0.17,0.250312,
03/31/2019,2316.0,,2316.0,-949.0,949.0,1367.0,0.0,-942.0,660.0,246.0,36.0,425.0,-231.0,203.0,,,2.0,52.0,26.0,194.0,-29.0,217.0,0.0,0.0,0.0,217.0,-48.0,169.0,0.0,0.0,169.0,198.081148,29.081148,937.0,0.18,0.18,0.211399,967.0,0.17,0.17,0.200074,
06/30/2019,2485.0,,2485.0,-953.0,953.0,1532.0,0.0,-965.0,688.0,253.0,24.0,567.0,-212.0,202.0,,,1.0,64.0,9.0,355.0,-85.0,334.0,0.0,0.0,0.0,334.0,-59.0,275.0,0.0,0.0,275.0,288.252752,13.252752,943.0,0.29,0.29,0.305676,971.0,0.28,0.28,0.293649,
09/30/2019,2305.917,,,,,,,,,,,564.0,,,,,,,,364.778,,291.286,,,,,,291.286,,,291.286,395.9,,,0.326,0.326,0.407,,0.326,0.326,0.407,
12/31/2019,2363.0,,,,,,,,,,,613.833,,,,,,,,415.0,,323.0,,,,,,323.0,,,323.0,431.5,,,0.361,0.361,0.444,,0.361,0.361,0.444,
