Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Prov For Doubtful Accts,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Current Income Tax,Deferred Income Tax,Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2011,3676.0,3734.0,-58.0,-2046.0,1061.0,985.0,1630.0,0.0,-629.0,291.0,,291.0,,,338.0,1001.0,1.0,208.0,216.0,-8.0,,-209.0,1002.0,-440.0,,,562.0,0.0,0.0,0.0,562.0,-18.0,544.0,0.0,-4.0,540.0,580.35,40.35,498.0,1.09,1.09,1.165361,500.0,1.08,1.08,1.1607,
09/30/2011,3199.0,3384.0,-185.0,-2000.0,1068.0,932.0,1199.0,0.0,-4825.0,293.0,,293.0,,,4532.0,-3626.0,-870.0,202.0,206.0,-4.0,,668.0,-4496.0,1468.0,,,-3028.0,0.0,0.0,0.0,-3028.0,-23.0,-3051.0,0.0,0.0,-3051.0,323.0,3374.0,498.0,-6.12,-6.12,0.648594,498.0,-6.12,-6.12,0.648594,
12/31/2011,3839.0,3540.0,299.0,-2010.0,1082.0,928.0,1829.0,0.0,-1970.0,276.0,,276.0,,,1694.0,-141.0,-292.0,192.0,197.0,-5.0,,100.0,-433.0,94.0,,,-339.0,0.0,0.0,0.0,-339.0,-19.0,-358.0,0.0,0.0,-358.0,387.0,745.0,498.0,-0.72,-0.72,0.777108,498.0,-0.72,-0.72,0.775984,
03/31/2012,3447.0,3412.0,35.0,-1978.0,1048.0,930.0,1469.0,0.0,1233.0,269.0,,269.0,,,-1502.0,2702.0,-167.0,184.0,186.0,-2.0,,-17.0,2535.0,-352.0,,,2183.0,0.0,0.0,0.0,2183.0,-27.0,2156.0,0.0,-12.0,2144.0,463.0,-1681.0,499.0,4.3,4.3,0.927856,501.0,4.28,4.28,0.924711,
06/30/2012,3222.0,3200.0,22.0,-2003.0,976.0,1027.0,1219.0,0.0,-1498.0,262.0,,262.0,,,1236.0,-279.0,373.0,188.0,190.0,-2.0,,-561.0,94.0,-164.0,,,-70.0,0.0,0.0,0.0,-70.0,-19.0,-89.0,0.0,0.0,-89.0,351.75,440.75,500.0,-0.18,-0.18,0.7035,500.0,-0.18,-0.18,0.7015,
09/30/2012,3332.0,3283.0,49.0,-1919.0,940.0,979.0,1413.0,0.0,-597.0,285.0,,285.0,,,312.0,816.0,-426.0,175.0,185.0,-10.0,,251.0,390.0,-248.0,,,142.0,0.0,0.0,0.0,142.0,-21.0,121.0,0.0,-1.0,120.0,421.0,301.0,500.0,0.24,0.24,0.842,502.0,0.24,0.24,0.839602,
12/31/2012,3410.0,3412.0,-2.0,-1982.0,954.0,1028.0,1428.0,0.0,-940.0,430.0,,430.0,,,510.0,488.0,58.0,179.0,181.0,-2.0,,-237.0,546.0,-356.0,,,190.0,0.0,0.0,0.0,190.0,13.0,203.0,0.0,0.0,203.0,416.0,213.0,500.0,0.4,0.4,0.832,502.0,0.4,0.4,0.824303,
03/31/2013,3893.0,3718.0,175.0,-2003.0,981.0,1022.0,1890.0,0.0,-601.0,272.0,,272.0,,,329.0,1289.0,-349.0,162.0,164.0,-2.0,,187.0,940.0,-456.0,,,484.0,0.0,0.0,0.0,484.0,-24.0,460.0,0.0,-3.0,457.0,544.0,87.0,501.0,0.91,0.91,1.085828,503.0,0.91,0.91,1.082962,
06/30/2013,3497.0,3440.0,57.0,-1905.0,965.0,940.0,1592.0,0.0,-452.0,260.0,,260.0,,,192.0,1140.0,386.0,170.0,172.0,-2.0,,-556.0,1526.0,-567.0,,,959.0,0.0,0.0,0.0,959.0,-30.0,929.0,0.0,-6.0,923.0,531.0,-392.0,502.0,1.84,1.84,1.057769,504.0,1.83,1.83,1.052222,
09/30/2013,3853.0,3789.0,64.0,-2039.0,1043.0,996.0,1814.0,0.0,-1125.0,255.0,,255.0,,,870.0,689.0,-226.0,173.0,177.0,-4.0,,53.0,463.0,-240.0,,,223.0,0.0,0.0,0.0,223.0,-41.0,182.0,0.0,-1.0,181.0,570.0,389.0,503.0,0.36,0.36,1.133201,505.0,0.36,0.36,1.130297,
12/31/2013,3338.0,3920.0,-582.0,-2040.0,1071.0,969.0,1298.0,0.0,-1083.0,303.0,,303.0,,,780.0,215.0,-1038.0,162.0,173.0,-11.0,,876.0,-823.0,98.0,,,-725.0,0.0,0.0,0.0,-725.0,-45.0,-770.0,0.0,0.0,-770.0,375.0,1145.0,504.0,-1.53,-1.53,0.744048,504.0,-1.53,-1.53,0.741825,
03/31/2014,5844.0,4338.0,1506.0,-2269.0,1145.0,1124.0,3575.0,0.0,-600.0,298.0,,298.0,,,302.0,2975.0,-4937.0,180.0,183.0,-3.0,,4757.0,-1962.0,-664.0,,,-2626.0,0.0,0.0,0.0,-2626.0,-43.0,-2669.0,0.0,0.0,-2669.0,639.0,3308.0,504.0,-5.3,-5.3,1.267857,504.0,-5.3,-5.3,1.263492,
06/30/2014,4439.0,4385.0,54.0,-2213.0,1165.0,1048.0,2226.0,0.0,-1017.0,305.0,,305.0,,,712.0,1209.0,-515.0,182.0,186.0,-4.0,,333.0,694.0,-428.0,,,266.0,0.0,0.0,0.0,266.0,-39.0,227.0,0.0,-1.0,226.0,650.95,424.95,505.0,0.45,0.45,1.28901,507.0,0.45,0.45,1.288166,
09/30/2014,5010.0,4230.0,780.0,-2335.0,1172.0,1163.0,2675.0,0.0,-977.0,381.0,,381.0,,,596.0,1698.0,76.0,191.0,204.0,-13.0,,-267.0,1774.0,-627.0,,,1147.0,0.0,0.0,0.0,1147.0,-60.0,1087.0,0.0,0.0,1087.0,600.0,-487.0,506.0,2.13,2.13,1.185771,508.0,2.12,2.12,1.161339,
12/31/2014,3177.0,3422.0,-245.0,-2362.0,1147.0,1215.0,815.0,0.0,-1294.0,332.0,,332.0,,,962.0,-479.0,27.0,193.0,199.0,-6.0,,-220.0,-452.0,102.0,,,-350.0,0.0,0.0,0.0,-350.0,-45.0,-395.0,0.0,0.0,-395.0,-1.7,393.3,507.0,-0.78,-0.78,-0.003353,507.0,-0.78,-0.78,-0.00426,
03/31/2015,2411.0,2585.0,-174.0,-2349.0,1093.0,1256.0,62.0,0.0,-4180.0,310.0,,310.0,,,3870.0,-4118.0,-510.0,211.0,216.0,-5.0,,299.0,-4628.0,1392.0,,,-3236.0,0.0,0.0,0.0,-3236.0,-32.0,-3268.0,0.0,-1.0,-3269.0,-366.0,2903.0,507.0,-6.45,-6.45,-0.721893,507.0,-6.45,-6.45,-0.724162,
06/30/2015,2718.0,2637.0,81.0,-2135.0,921.0,1214.0,583.0,0.0,-411.0,278.0,,278.0,,,133.0,172.0,13.0,199.0,201.0,-2.0,,-212.0,185.0,-77.0,,,108.0,0.0,0.0,0.0,108.0,-47.0,61.0,0.0,-1.0,60.0,3.0,-57.0,508.0,0.12,0.12,0.005906,509.0,0.12,0.12,0.005906,
09/30/2015,1767.0,2230.0,-463.0,-2054.0,943.0,1111.0,-287.0,0.0,-2183.0,303.0,,303.0,,,1880.0,-2470.0,-607.0,197.0,199.0,-2.0,,410.0,-3077.0,917.0,,,-2160.0,0.0,0.0,0.0,-2160.0,-75.0,-2235.0,0.0,-4.0,-2239.0,-384.0,1855.0,508.0,-4.41,-4.41,-0.755906,508.0,-4.41,-4.41,-0.758425,
12/31/2015,2137.0,2034.0,103.0,-1865.0,843.0,1022.0,272.0,0.0,-2330.0,288.0,,288.0,,,2042.0,-2058.0,-111.0,205.0,209.0,-4.0,,-94.0,-2169.0,645.0,,,-1524.0,0.0,0.0,0.0,-1524.0,274.0,-1250.0,0.0,-2.0,-1252.0,-323.0,929.0,508.0,-2.45,-2.45,-0.635827,508.0,-2.45,-2.45,-0.635827,
03/31/2016,1777.0,1634.0,143.0,-1931.0,782.0,1149.0,-154.0,0.0,-607.0,449.0,,449.0,,,158.0,-761.0,-620.0,217.0,220.0,-3.0,,403.0,-1381.0,383.0,,,-998.0,0.0,0.0,0.0,-998.0,-36.0,-1034.0,0.0,-1.0,-1035.0,-570.0,465.0,509.0,-2.03,-2.03,-1.119843,509.0,-2.03,-2.03,-1.119843,
06/30/2016,1975.0,1985.0,-10.0,-1841.0,857.0,984.0,134.0,0.0,-406.0,305.0,,305.0,,,101.0,-272.0,-653.0,213.0,217.0,-4.0,,440.0,-925.0,314.0,,,-611.0,0.0,0.0,0.0,-611.0,-81.0,-692.0,0.0,-2.0,-694.0,-271.0,423.0,510.0,-1.36,-1.36,-0.531373,510.0,-1.36,-1.36,-0.531373,
09/30/2016,1956.0,2251.0,-295.0,-1962.0,893.0,1069.0,-6.0,0.0,-724.0,362.0,,362.0,,,362.0,-730.0,-277.0,217.0,220.0,-3.0,,60.0,-1007.0,260.0,,,-747.0,0.0,0.0,0.0,-747.0,-83.0,-830.0,0.0,-3.0,-833.0,-462.0,371.0,517.0,-1.61,-1.61,-0.893617,517.0,-1.61,-1.61,-0.893617,
12/31/2016,2426.0,2577.0,-151.0,-2003.0,904.0,1099.0,423.0,0.0,-994.0,324.0,,324.0,,,670.0,-571.0,55.0,233.0,233.0,0.0,0.0,-288.0,-516.0,64.0,,,-452.0,0.0,0.0,0.0,-452.0,-63.0,-515.0,0.0,-3.0,-518.0,-377.0,141.0,551.0,-0.94,-0.94,-0.684211,551.0,-0.94,-0.94,-0.684211,
03/31/2017,3767.0,2898.0,869.0,-2125.0,1010.0,1115.0,1642.0,0.0,-1742.0,263.0,,263.0,,,1479.0,-100.0,-78.0,223.0,223.0,0.0,0.0,-145.0,-178.0,-97.0,,,-275.0,0.0,0.0,0.0,-275.0,-43.0,-318.0,0.0,0.0,-318.0,-330.0,-12.0,551.0,-0.58,-0.58,-0.598911,551.0,-0.58,-0.58,-0.601779,
06/30/2017,2729.0,2419.0,310.0,-1985.0,948.0,1037.0,744.0,0.0,-798.0,244.0,,244.0,,,554.0,-54.0,-318.0,229.0,229.0,0.0,0.0,89.0,-372.0,38.0,,,-334.0,0.0,0.0,0.0,-334.0,-81.0,-415.0,0.0,-2.0,-417.0,-423.7,-6.7,552.0,-0.76,-0.76,-0.767572,552.0,-0.76,-0.76,-0.772138,
09/30/2017,2512.0,2610.0,-98.0,-2111.0,1028.0,1083.0,401.0,0.0,-1134.0,261.0,,261.0,,,873.0,-733.0,-333.0,230.0,230.0,0.0,,103.0,-1066.0,425.0,,,-641.0,0.0,0.0,0.0,-641.0,-58.0,-699.0,0.0,-2.0,-701.0,-427.05,273.95,553.0,-1.27,-1.27,-0.772242,553.0,-1.27,-1.27,-0.774611,
12/31/2017,2933.0,3042.0,-109.0,-2094.0,1050.0,1044.0,839.0,0.0,-484.0,226.0,,226.0,,,258.0,355.0,-427.0,252.0,252.0,0.0,,175.0,-72.0,1111.0,,,1039.0,0.0,0.0,0.0,1039.0,-63.0,976.0,0.0,-4.0,972.0,102.65,-869.35,537.0,1.8,1.8,0.191155,537.0,1.8,1.8,0.181099,
03/31/2018,2977.0,3026.0,-49.0,-1889.0,899.0,990.0,1088.0,0.0,-605.0,278.0,,278.0,,,327.0,483.0,-183.0,228.0,228.0,0.0,,-45.0,300.0,-126.0,90.0,36.0,174.0,0.0,0.0,0.0,174.0,-53.0,121.0,0.0,0.0,121.0,279.0,158.0,518.0,0.23,0.23,0.53861,519.0,0.22,0.22,0.524432,
06/30/2018,3121.0,3168.0,-47.0,-1940.0,937.0,1003.0,1181.0,0.0,-532.0,288.0,,288.0,,,244.0,649.0,-507.0,237.0,237.0,0.0,,270.0,142.0,-125.0,,,17.0,0.0,0.0,0.0,17.0,12.0,29.0,0.0,-2.0,27.0,276.0,249.0,504.0,0.05,0.05,0.547619,505.0,0.05,0.05,0.543069,
09/30/2018,3498.0,3607.0,-109.0,-2154.0,1024.0,1130.0,1344.0,0.0,-564.0,248.0,,248.0,,,316.0,780.0,-97.0,240.0,240.0,0.0,,-143.0,683.0,-256.0,,,427.0,0.0,0.0,0.0,427.0,-64.0,363.0,0.0,-4.0,359.0,407.0,48.0,499.0,0.72,0.72,0.815631,500.0,0.72,0.72,0.815631,
12/31/2018,3241.0,3269.0,-28.0,-2175.0,1044.0,1131.0,1066.0,0.0,-904.0,270.0,,270.0,0.0,,634.0,162.0,198.0,244.0,244.0,0.0,,-442.0,360.0,-226.0,,,134.0,0.0,0.0,0.0,134.0,-32.0,102.0,0.0,0.0,102.0,180.84,78.84,493.0,0.21,0.21,0.366815,494.0,0.21,0.21,0.366815,
03/31/2019,3224.0,3126.0,98.0,-2047.0,966.0,1081.0,1177.0,0.0,-337.0,267.0,,267.0,,,70.0,840.0,-578.0,253.0,253.0,0.0,,325.0,262.0,-166.0,168.0,-2.0,96.0,0.0,0.0,0.0,96.0,-111.0,-15.0,0.0,0.0,-15.0,259.0,274.0,490.0,-0.03,-0.03,0.528571,490.0,-0.03,-0.03,0.528571,
06/30/2019,3442.0,3356.0,86.0,-2149.0,988.0,1161.0,1293.0,0.0,-1508.0,368.0,,368.0,,,1140.0,-215.0,-521.0,249.0,249.0,0.0,,272.0,-736.0,-209.0,,,-945.0,0.0,0.0,0.0,-945.0,-80.0,-1025.0,0.0,0.0,-1025.0,249.0,1274.0,491.0,-2.09,-2.09,0.507128,491.0,-2.09,-2.09,0.504705,
09/30/2019,3180.5,,,,,,,,,,,,,,,723.25,,,,,,,478.75,,,,122.575,,,,,,122.575,,,122.575,163.614,,,0.313,0.313,0.402,,0.313,0.313,0.402,
12/31/2019,3243.5,,,,,,,,,,,,,,,760.75,,,,,,,481.5,,,,161.0,,,,,,161.0,,,161.0,194.571,,,0.335,0.335,0.416,,0.335,0.335,0.416,
