Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2012,657.686,657.686,-436.095,436.095,221.591,0.0,-152.214,122.193,15.274,14.747,69.377,-6.682,6.331,6.785,-0.454,,0.351,62.695,-19.857,42.838,-19.909,-19.909,0.0,62.747,-0.185,62.562,0.0,0.0,62.562,54.533,11.88,57.762,1.08,0.74,0.944098,58.614,1.07,0.73,0.932682,
09/30/2012,645.981,645.981,-426.148,426.148,219.833,0.0,-133.249,119.915,13.174,0.16,86.584,-6.181,6.175,6.618,-0.443,,0.006,80.403,-23.997,56.406,-0.901,-0.901,0.0,57.307,-0.182,57.125,0.0,0.0,57.125,57.1041,0.8801,57.123,1.0,0.99,0.999669,57.873,0.99,0.97,0.985207,
12/31/2012,629.788,629.788,-417.569,417.569,212.219,0.0,-136.036,117.364,14.141,4.531,76.183,-6.31,6.13,6.717,-0.587,,0.18,69.873,-23.901,45.972,0.001,0.001,0.0,45.971,-0.327,45.644,0.0,0.0,45.644,52.46415,6.81915,57.008,0.79,0.79,0.920295,57.783,0.79,0.79,0.908013,
03/31/2013,627.571,627.571,-409.819,409.819,217.752,0.0,-130.852,118.142,12.71,0.0,86.9,-6.206,6.086,6.718,-0.632,,0.12,80.694,-22.752,57.942,0.0,0.0,0.0,57.942,-0.151,57.791,0.0,0.0,57.791,60.679,2.888,57.479,1.01,1.01,1.055673,58.389,0.99,0.99,1.039461,
06/30/2013,648.746,648.746,-426.025,426.025,222.721,0.0,-133.875,120.861,13.014,0.0,88.846,-6.32,6.726,7.245,-0.519,,-0.406,82.526,-27.112,55.414,0.0,0.0,0.0,55.414,-0.54,54.874,0.0,0.0,54.874,61.727,6.853,57.908,0.95,0.95,1.065949,58.828,0.93,0.93,1.046492,
09/30/2013,637.515,637.515,-421.317,421.317,216.198,0.0,-127.189,114.754,12.435,0.0,89.009,-6.807,6.351,6.688,-0.337,,0.456,82.202,-24.719,57.483,0.0,0.0,0.0,57.483,-0.352,57.131,0.0,0.0,57.131,59.985,2.854,58.093,0.98,0.98,1.032568,59.035,0.97,0.97,1.018344,
12/31/2013,681.449,681.449,-454.598,454.598,226.851,0.0,-143.73,127.052,16.678,0.0,83.121,-2.527,5.43,5.809,-0.379,,-2.903,80.594,-30.482,50.112,0.0,0.0,0.0,50.112,-0.406,49.706,0.0,0.0,49.706,57.943,7.831,58.161,0.85,0.84,0.989271,59.156,0.84,1.68,0.989271,
03/31/2014,716.8,716.8,-462.7,462.7,254.1,0.0,-172.6,157.9,,14.7,81.5,-9.6,9.4,9.8,-0.4,,0.2,71.9,-22.9,49.0,0.0,0.0,0.0,49.0,-0.2,48.8,0.0,0.0,48.8,67.75,18.95,58.5,0.83,0.83,1.15812,59.5,0.82,0.82,1.138487,
06/30/2014,750.096,750.096,-488.031,488.031,262.065,0.0,-164.485,159.164,,5.321,97.58,-10.913,9.399,9.764,-0.365,,1.514,86.667,-26.758,59.909,0.0,0.0,0.0,59.909,-0.212,59.697,0.0,0.0,59.697,68.41745,8.72045,58.883,1.01,1.01,1.161922,59.843,1.0,1.0,1.145722,
09/30/2014,727.413,727.413,-476.291,476.291,251.122,0.0,-203.389,144.402,,58.987,47.733,-8.831,9.173,9.556,-0.383,,-0.342,38.902,-10.686,28.216,0.0,0.0,0.0,28.216,-0.137,28.079,0.0,0.0,28.079,30.115,2.036,58.971,0.48,0.48,0.510675,59.903,0.47,0.47,0.503988,
12/31/2014,730.658,730.658,-479.965,479.965,250.693,0.0,-161.102,143.399,,17.703,89.591,-5.765,9.516,10.093,-0.577,,-3.751,83.826,-27.254,56.572,0.0,0.0,0.0,56.572,-0.36,56.212,0.0,0.0,56.212,67.212,11.0,58.526,0.95,0.95,1.148413,59.344,0.95,0.95,1.13536,
03/31/2015,678.8,678.8,-442.0,442.0,236.8,0.0,-150.7,148.6,,2.1,86.1,-9.7,9.4,9.9,-0.5,,0.3,76.4,-24.9,51.5,0.0,0.0,0.0,51.5,-0.3,51.2,0.0,0.0,51.2,61.155,9.955,58.1,0.88,0.88,1.052582,58.9,0.87,0.87,1.039015,
06/30/2015,711.2,711.2,-470.7,470.7,240.5,0.0,-150.3,141.7,,8.6,90.2,-8.6,9.0,9.5,-0.5,,-0.4,81.6,-25.7,55.9,0.0,0.0,0.0,55.9,-0.1,55.8,0.0,0.0,55.8,62.5,6.6,58.0,0.96,0.96,1.075862,58.8,0.95,0.95,1.062245,
09/30/2015,669.9,669.9,-431.7,431.7,238.2,0.0,-145.0,141.4,,3.6,93.2,-8.9,8.6,9.1,-0.5,,0.3,84.3,-27.1,57.2,0.0,0.0,0.0,57.2,-0.3,56.9,0.0,0.0,56.9,60.7,3.5,58.1,0.98,0.98,1.039587,58.8,0.97,0.97,1.029524,
12/31/2015,680.6,680.6,-441.4,441.4,239.2,0.0,-135.7,135.0,,0.7,103.5,-8.9,8.6,9.1,-0.5,,0.3,94.6,-29.0,65.6,0.0,0.0,0.0,65.6,-0.4,65.2,0.0,0.0,65.2,65.8,0.6,58.1,1.12,1.12,1.13253,58.7,1.11,1.11,1.120221,
03/31/2016,660.0,660.0,-426.1,426.1,233.9,0.0,-148.4,132.3,16.5,-0.4,85.5,-8.9,8.6,9.1,-0.5,,0.3,76.6,-21.4,55.2,0.0,0.0,0.0,55.2,-0.2,55.0,0.0,0.0,55.0,54.74,-0.26,58.2,0.95,0.95,0.94055,58.9,0.93,0.93,0.925586,
06/30/2016,712.2,712.2,-449.1,449.1,263.1,0.0,-160.5,160.5,,0.0,102.6,-9.0,8.7,9.2,-0.5,,0.3,93.6,-25.2,68.4,0.0,0.0,0.0,68.4,-0.2,68.2,0.0,0.0,68.2,71.5,3.3,58.3,1.17,1.17,1.226415,59.2,1.15,1.15,1.205743,
09/30/2016,694.2,694.2,-449.2,449.2,245.0,0.0,-141.2,141.2,,0.0,103.8,-8.8,8.7,9.2,-0.5,,0.1,95.0,-31.3,63.7,0.0,0.0,0.0,63.7,-0.2,63.5,0.0,0.0,63.5,63.5,0.0,58.5,1.09,1.09,1.09,59.4,1.07,1.07,1.07,
12/31/2016,681.4,681.4,-433.7,433.7,247.7,0.0,-339.3,125.4,16.6,197.3,-91.6,-9.6,8.5,9.0,-0.5,,1.1,-101.2,37.6,-63.6,0.0,0.0,0.0,-63.6,-0.4,-64.0,0.0,0.0,-64.0,61.1,125.1,58.8,-1.09,-1.09,1.039116,58.8,-1.09,-1.09,1.037551,
03/31/2017,673.4,673.4,-429.5,429.5,243.9,0.0,-150.6,150.6,,0.0,93.3,-5.4,8.5,9.0,-0.5,,-3.1,87.9,-24.6,63.3,0.0,0.0,0.0,63.3,-0.2,63.1,0.0,0.0,63.1,63.1,0.0,59.3,1.06,1.06,1.06,60.3,1.05,1.05,1.05,
06/30/2017,702.5,702.5,-444.3,444.3,258.2,0.0,-152.4,149.8,,2.6,105.8,-6.1,8.4,9.0,-0.6,,-2.3,99.7,-30.4,69.3,0.0,0.0,0.0,69.3,-0.1,69.2,0.0,0.0,69.2,71.1,1.9,59.5,1.16,1.16,1.194958,60.5,1.14,1.14,1.171405,
09/30/2017,695.9,695.9,-441.5,441.5,254.4,0.0,-152.3,151.8,,0.5,102.1,-5.1,8.6,9.3,-0.7,,-3.5,97.0,-28.5,68.5,0.0,0.0,0.0,68.5,-0.3,68.2,0.0,0.0,68.2,68.6,0.4,59.5,1.15,1.15,1.152941,60.4,1.13,1.13,1.136623,
12/31/2017,714.2,714.2,-455.6,455.6,258.6,0.0,-171.3,153.7,18.7,-1.1,87.3,-4.4,8.1,8.8,-0.7,,-3.7,82.9,-111.4,-28.5,0.0,0.0,0.0,-28.5,-0.2,-28.7,0.0,0.0,-28.7,71.0,99.7,59.4,-0.48,-0.48,1.195286,59.4,-0.48,-0.48,1.195286,
03/31/2018,799.1,799.1,-521.2,521.2,277.9,0.0,-183.6,177.6,,6.0,94.3,-9.9,13.8,14.6,-0.8,,-3.9,84.4,-15.7,68.7,0.0,0.0,0.0,68.7,0.0,68.7,0.0,0.0,68.7,75.0,6.3,59.7,1.15,1.15,1.256281,61.0,1.13,1.13,1.233279,
06/30/2018,851.0,851.0,-545.6,545.6,305.4,0.0,-192.4,188.9,,3.5,113.0,-8.1,12.4,12.8,-0.4,,-4.3,104.9,-24.2,80.7,0.0,0.0,0.0,80.7,0.0,80.7,0.0,0.0,80.7,84.8,4.1,59.7,1.35,1.35,1.420436,61.1,1.32,1.32,1.387103,
09/30/2018,855.8,855.8,-544.8,544.8,311.0,0.0,-187.1,179.8,,7.3,123.9,-6.1,11.8,12.3,-0.5,,-5.7,117.8,-20.7,97.1,0.0,0.0,0.0,97.1,-0.1,97.0,0.0,0.0,97.0,98.7,1.7,59.7,1.62,1.62,1.653266,61.1,1.59,1.59,1.617823,
12/31/2018,839.7,839.7,-544.6,544.6,295.1,0.0,-185.0,170.9,35.9,-21.8,110.1,-5.6,10.6,11.2,-0.6,,-5.0,104.5,-15.4,89.1,0.0,0.0,0.0,89.1,0.1,89.2,0.0,0.0,89.2,99.8,10.6,59.5,1.49916,1.49916,1.677311,60.9,1.46,1.46,1.634056,
03/31/2019,831.7,831.7,-526.6,526.6,305.1,0.0,-191.4,187.4,,4.0,113.7,-9.3,11.3,11.9,-0.6,,-2.0,104.4,-21.9,82.5,0.0,0.0,0.0,82.5,-0.1,82.4,0.0,0.0,82.4,88.3,5.9,59.8,1.38,1.38,1.476589,60.7,1.36,1.36,1.457199,
06/30/2019,841.6,841.6,-535.0,535.0,306.6,0.0,-183.8,179.8,28.6,4.0,122.8,-4.3,10.7,11.4,-0.7,,-6.4,118.5,-27.5,91.0,0.0,0.0,0.0,91.0,0.0,91.0,0.0,0.0,91.0,96.2,5.2,59.9,1.52,1.52,1.60601,60.8,1.5,1.5,1.585526,
09/30/2019,772.3,772.3,-494.4,494.4,277.9,0.0,-168.6,166.8,,1.8,109.3,-15.6,11.1,11.7,-0.6,,4.5,93.7,-21.1,72.6,0.0,0.0,0.0,72.6,-0.1,72.5,0.0,0.0,72.5,85.0,12.5,60.0,1.21,1.21,1.416667,60.8,1.19,1.19,1.395592,
12/31/2019,837.5,837.5,-794.6,794.6,42.9,0.0,-178.3,178.3,29.3,-29.3,-135.4,-10.4,11.0,11.8,-0.8,,-0.6,-145.8,33.3,-112.5,0.0,0.0,0.0,-112.5,-0.1,-112.6,0.0,0.0,-112.6,95.3,207.9,59.5,-1.89,-1.89,1.601681,59.5,-1.89,-1.89,1.601681,
03/31/2020,797.9,797.9,-510.8,510.8,287.1,0.0,-198.5,194.5,,4.0,88.6,-8.3,12.1,12.5,-0.4,,-3.8,80.3,-17.5,62.8,0.0,0.0,0.0,62.8,0.0,62.8,0.0,0.0,62.8,67.852,5.052,58.8,1.07,1.07,1.153946,59.6,1.05,1.05,1.134765,
06/30/2020,677.9,677.9,-451.7,451.7,226.2,0.0,-195.7,169.6,,26.1,30.5,-11.6,14.1,14.4,-0.3,,-2.5,18.9,-4.1,14.8,0.0,0.0,0.0,14.8,0.0,14.8,0.0,0.0,14.8,37.3,22.5,58.0,0.26,0.26,0.643103,58.5,0.25,0.25,0.634615,
09/30/2020,670.4,,,,239.1652,,,,,,70.94,,,,,,,59.54,,47.033,,,,,,47.033,,,47.033,44.92,,,0.795,0.795,0.788,,0.795,0.795,0.788,
12/31/2020,735.2,,,,257.32,,,,,,93.44,,,,,,,82.72,,70.7,,,,,,70.7,,,70.7,68.48,,,1.28,1.28,1.195,,1.28,1.28,1.195,
