Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,5553.726,380.179,380.179,0.0,588.262,588.262,0.0,752.836,224.94,93.627,614.945,-180.676,280.633,2.002,3.023,280.21,2001.91,2106.697,4460.723,-2354.026,0.0,1445.119,1190.217,821.061,369.156,249.877,3551.816,,1217.086,523.229,17.723,676.134,859.457,559.359,,,,300.098,0.0,0.0,6.378,0.0,2076.543,2061.023,1961.829,99.194,99.194,,484.595,0.0,254.73,39.41,215.32,45.656,177.831,2545.618,4622.161,0.0,1284.879,359.901,924.978,-6426.877,6371.082,-313.746,915.338,16.227,931.565,5553.726,
04/01/2018,7332.798,476.434,476.434,0.0,614.295,614.295,0.0,782.46,257.079,125.401,569.767,-169.787,397.307,0.194,3.069,394.294,2270.496,2119.016,4524.29,-2405.274,0.0,2943.286,2678.122,1645.274,1032.848,261.901,5062.302,,1155.567,519.988,12.263,623.316,2549.547,2246.485,,,,303.062,0.393,,6.498,0.0,3705.507,2059.934,1961.652,98.282,98.282,,577.702,,251.672,,,142.516,177.016,2637.636,6343.143,0.0,1285.866,359.901,925.965,-6593.579,6634.316,-354.475,972.128,17.527,989.655,7332.798,
07/01/2018,7405.653,467.352,467.352,0.0,501.863,501.863,0.0,916.44,266.798,137.704,681.725,-169.787,479.45,9.499,2.726,472.567,2365.105,2083.84,4535.11,-2451.27,0.0,2956.708,2691.278,1674.966,1016.312,253.205,5040.548,,1154.99,496.865,30.336,627.789,1351.328,1046.927,,,,304.401,7.939,,,0.0,2514.257,3249.689,3152.005,97.684,97.684,,577.89,,247.906,,,141.199,188.785,3827.579,6341.836,0.0,1299.947,359.901,940.046,-6609.312,6727.127,-367.818,1049.944,13.873,1063.817,7405.653,
09/30/2018,7836.189,823.787,823.787,0.0,814.923,814.923,0.0,880.673,241.611,108.54,700.309,-169.787,274.663,3.86,2.844,271.748,2794.046,2092.899,4583.922,-2491.023,0.0,2949.244,2685.152,1677.101,1008.051,257.388,5042.143,,1306.485,581.481,61.03,663.974,1452.341,1449.226,,,,3.115,0.0,,21.443,0.0,2758.826,3253.879,3155.462,98.417,98.417,,574.212,,246.303,38.189,208.114,144.98,161.486,3828.091,6586.917,0.0,1317.66,359.901,957.759,-6589.861,6843.057,-335.954,1234.902,14.37,1249.272,7836.189,
12/31/2018,7703.02,587.998,587.998,0.0,594.145,594.145,0.0,784.879,237.086,107.139,618.798,-178.144,272.159,7.3,1.166,268.765,2239.181,2130.294,4581.671,-2451.377,0.0,3333.545,3079.395,1801.103,1278.292,245.684,5463.839,,1210.514,502.314,33.773,674.427,1203.316,1197.929,,,,5.387,4.736,0.0,6.063,0.0,2418.566,3254.28,3152.3,101.98,101.98,,622.908,0.0,261.545,66.379,195.166,176.86,178.44,3877.188,6295.754,0.0,1342.106,359.901,982.205,-6618.625,7032.02,-356.78,1398.721,8.545,1407.266,7703.02,
03/31/2019,7857.376,465.965,465.965,0.0,694.136,694.136,0.0,791.289,245.848,147.881,569.486,-171.926,265.539,8.949,1.184,263.474,2216.929,2327.213,4791.439,-2464.226,0.0,3313.234,3071.434,1803.601,1267.833,231.667,5640.447,,1195.674,500.633,74.562,620.479,1202.511,1165.092,33.866,3.688,30.178,3.553,0.0,,1.507,0.0,2398.185,3415.953,3161.82,254.133,74.497,179.636,619.878,,259.399,65.751,193.648,181.381,177.591,4035.831,6434.016,0.0,1356.082,359.901,996.181,-6786.065,7193.24,-348.52,1414.737,8.623,1423.36,7857.376,
06/30/2019,7793.56,365.963,365.963,0.0,538.746,538.746,0.0,957.953,264.526,155.142,710.211,-171.926,230.896,1.647,29.691,230.804,2093.558,2339.219,4851.348,-2512.129,0.0,3360.783,3063.823,1805.955,1257.868,265.622,5700.002,,1118.859,479.792,16.748,622.319,1268.568,882.959,32.423,3.82,28.603,353.186,0.0,,9.557,0.0,2387.427,3082.708,2812.645,270.063,75.398,194.665,639.344,,258.212,66.312,191.9,197.096,174.479,3722.052,6109.479,0.0,1435.088,359.901,1075.187,-6781.509,7358.277,-336.736,1675.12,8.961,1684.081,7793.56,
09/29/2019,8464.26,302.636,302.636,0.0,849.218,849.218,0.0,969.071,280.865,121.335,738.798,-171.927,254.13,0.176,29.809,249.187,2375.055,2325.944,4878.257,-2552.313,0.0,3763.261,3435.088,1982.362,1452.726,298.188,6089.205,,1324.022,553.561,74.085,696.376,1657.351,1271.864,32.533,3.566,28.967,352.954,1.001,,5.148,0.0,2982.374,3081.257,2817.609,263.648,74.687,188.961,639.038,,251.414,61.702,189.712,200.157,182.319,3720.295,6702.669,0.0,1490.394,359.901,1130.493,-6938.744,7525.653,-324.141,1753.162,8.429,1761.591,8464.26,
12/31/2019,8140.395,493.262,493.262,0.0,568.509,568.509,0.0,815.251,271.125,98.842,614.698,-169.414,240.08,13.688,31.033,238.845,2117.102,2373.817,4955.081,-2581.264,0.0,3649.476,3327.121,1985.955,1341.166,277.634,6023.293,,1243.912,550.828,19.921,673.163,764.881,28.203,33.288,4.079,29.209,703.39,0.0,0.0,2.405,0.0,2008.793,3714.976,3455.249,259.727,75.564,184.163,671.632,0.0,269.979,58.773,211.206,200.018,199.23,4386.608,6395.401,0.0,1363.763,221.553,1142.21,-591.036,1290.461,-323.966,1739.222,5.772,1744.994,8140.395,
03/29/2020,8855.443,1094.796,1094.796,0.0,705.639,705.639,0.0,832.193,324.674,117.818,564.906,-175.205,222.125,9.044,25.064,216.512,2854.753,2369.503,4967.942,-2598.439,0.0,3631.187,3301.496,1976.699,1324.797,295.583,6000.69,,1232.917,531.928,61.273,639.716,1654.123,832.987,32.444,4.634,27.81,788.692,5.759,,10.627,0.0,2892.799,3636.86,3377.065,259.795,76.46,183.335,651.243,,265.157,56.517,208.64,197.045,178.414,4288.103,7180.902,0.0,1374.683,221.553,1153.13,-742.164,1404.453,-365.741,1671.231,3.31,1674.541,8855.443,
06/28/2020,8911.071,1165.331,1165.331,0.0,540.398,540.398,0.0,999.38,347.999,132.235,694.351,-175.205,197.835,7.455,24.76,193.343,2902.944,2388.2,5027.524,-2639.324,0.0,3619.927,3293.334,1979.002,1314.332,294.378,6008.127,,1196.837,530.042,54.091,612.704,1017.981,193.724,35.809,4.575,31.234,788.448,0.0,,26.321,0.0,2214.818,4275.837,4015.339,260.498,75.872,184.626,664.327,,266.961,60.579,206.382,205.106,165.939,4940.164,7154.982,0.0,1383.431,221.553,1161.878,-779.176,1516.543,-367.193,1753.605,2.484,1756.089,8911.071,
