Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2015,64753.0,7274.0,3541.0,3733.0,9569.0,9569.0,0.0,4581.0,2774.0,225.0,1582.0,0.0,1437.0,9.0,,1242.0,22861.0,14848.0,37332.0,-22484.0,469.0,469.0,26575.0,20050.0,15525.0,4525.0,3362.0,3154.0,41892.0,,9481.0,,1424.0,640.0,7417.0,4231.0,2139.0,,,,2092.0,62.0,,83.0,1333.0,0.0,13774.0,9110.0,9110.0,,,,3684.0,,1348.0,920.0,12794.0,26568.0,0.0,12586.0,14.34,12571.66,-12671.0,42158.0,-4108.0,37965.0,220.0,38185.0,64753.0,
09/30/2015,63342.0,6605.0,3172.0,3433.0,9372.0,9372.0,0.0,4228.0,2642.0,201.0,1385.0,0.0,1327.0,23.0,,1169.0,21532.0,14554.0,37373.0,-22819.0,439.0,439.0,26817.0,20134.0,15610.0,4524.0,3359.0,3301.0,41810.0,,9183.0,,1425.0,638.0,7120.0,4761.0,1511.0,,,,3250.0,66.0,,118.0,1276.0,0.0,14010.0,7487.0,7487.0,,,,3666.0,,1282.0,990.0,11153.0,25163.0,0.0,12642.0,14.34,12627.66,-13023.0,42515.0,-4193.0,37941.0,238.0,38179.0,63342.0,
12/31/2015,68005.0,13034.0,2793.0,10241.0,8780.0,8780.0,0.0,3756.0,2300.0,178.0,1278.0,0.0,1342.0,6.0,,1115.0,26912.0,13415.0,37120.0,-23705.0,418.0,418.0,27260.0,20174.0,15605.0,4569.0,3311.0,3769.0,41093.0,,9502.0,3243.0,1203.0,634.0,4422.0,4557.0,1546.0,0.0,0.0,,3011.0,62.0,0.0,25.0,1075.0,0.0,14121.0,14442.0,14442.0,0.0,0.0,,3537.0,0.0,1434.0,1003.0,17979.0,32100.0,0.0,12693.0,14.34,12678.66,-13372.0,40870.0,-4558.0,35633.0,272.0,35905.0,68005.0,
03/31/2016,69141.0,14432.0,2080.0,12352.0,8382.0,8382.0,0.0,3612.0,2355.0,155.0,1102.0,0.0,1274.0,1.0,,1050.0,27700.0,13259.0,37275.0,-24016.0,401.0,401.0,27781.0,20200.0,15649.0,4551.0,3341.0,4239.0,41441.0,,8593.0,,1269.0,632.0,6692.0,4254.0,987.0,,,,3267.0,33.0,,30.0,923.0,0.0,12880.0,17233.0,17233.0,,,,3366.0,,1392.0,1021.0,20599.0,33479.0,0.0,12700.0,14.34,12685.66,-13620.0,40745.0,-4466.0,35359.0,303.0,35662.0,69141.0,
06/30/2016,81171.0,11192.0,2947.0,8245.0,9374.0,9374.0,0.0,5001.0,1874.0,640.0,2487.0,0.0,1628.0,2.0,,1172.0,27195.0,13226.0,40198.0,-26972.0,386.0,386.0,40364.0,34524.0,24603.0,9921.0,1276.0,4562.0,53976.0,,11099.0,,1043.0,701.0,9355.0,3371.0,986.0,,,,2385.0,139.0,,39.0,2631.0,0.0,14609.0,18252.0,18252.0,,,,5331.0,,1341.0,1320.0,23583.0,38192.0,0.0,12835.0,14.34,12820.66,-3636.0,37889.0,-4478.0,42610.0,369.0,42979.0,81171.0,
09/30/2016,80594.0,10756.0,3441.0,7315.0,9565.0,9565.0,0.0,4572.0,1850.0,600.0,2122.0,0.0,1532.0,1.0,,1093.0,26425.0,13004.0,39959.0,-26955.0,354.0,354.0,40811.0,34794.0,24957.0,9837.0,1283.0,4733.0,54169.0,,11172.0,,1092.0,702.0,9378.0,3739.0,1951.0,,,,1788.0,61.0,,34.0,2622.0,0.0,14972.0,17538.0,17538.0,,,,5510.0,,1293.0,1561.0,23048.0,38020.0,0.0,12823.0,14.34,12808.66,-3571.0,37370.0,-4388.0,42234.0,340.0,42574.0,80594.0,
12/31/2016,77956.0,9257.0,2929.0,6328.0,9387.0,9387.0,0.0,4225.0,1720.0,610.0,1895.0,0.0,1058.0,0.0,,1015.0,23927.0,12821.0,40008.0,-27187.0,238.0,238.0,40970.0,34845.0,24990.0,9855.0,1243.0,4882.0,54029.0,,11829.0,4004.0,1188.0,702.0,5935.0,3153.0,1178.0,0.0,0.0,,1975.0,77.0,0.0,49.0,1880.0,0.0,15059.0,16463.0,16463.0,0.0,0.0,,4905.0,0.0,1495.0,1481.0,21368.0,36427.0,0.0,12801.0,14.34,12786.66,-3550.0,36470.0,-4643.0,41078.0,451.0,41529.0,77956.0,
03/31/2017,76175.0,7353.0,1902.0,5451.0,8636.0,8636.0,0.0,4288.0,1633.0,597.0,2058.0,0.0,1606.0,,,1569.0,21883.0,12507.0,39857.0,-27350.0,238.0,238.0,41547.0,34788.0,25045.0,9743.0,1482.0,5277.0,54292.0,,11299.0,,1215.0,704.0,9380.0,2449.0,0.0,,,,2449.0,28.0,,37.0,1908.0,0.0,13776.0,16538.0,16538.0,,,,4807.0,,1457.0,1405.0,21345.0,35121.0,0.0,12780.0,14.34,12765.66,-3697.0,36052.0,-4529.0,40606.0,448.0,41054.0,76175.0,
06/30/2017,74862.0,6218.0,1903.0,4315.0,8925.0,8925.0,0.0,4338.0,1701.0,570.0,2067.0,0.0,1792.0,,,1769.0,21273.0,12358.0,40073.0,-27715.0,13.0,13.0,41218.0,34694.0,25058.0,9636.0,1553.0,4971.0,53589.0,,11272.0,,1159.0,700.0,9413.0,2224.0,0.0,,,,2224.0,31.0,,28.0,2000.0,0.0,13527.0,16600.0,16600.0,,,,4783.0,,1385.0,1370.0,21383.0,34910.0,0.0,12843.0,14.34,12828.66,-4049.0,35284.0,-4558.0,39520.0,432.0,39952.0,74862.0,
09/30/2017,73569.0,4952.0,1690.0,3262.0,9436.0,9436.0,0.0,4308.0,1898.0,537.0,1873.0,0.0,1218.0,,,1194.0,19914.0,12338.0,40421.0,-28083.0,0.0,0.0,41317.0,34653.0,25113.0,9540.0,1481.0,5183.0,53655.0,,11686.0,,1310.0,700.0,9676.0,1289.0,0.0,,,,1289.0,39.0,,44.0,1893.0,0.0,13014.0,15871.0,15871.0,,,,4674.0,,1340.0,1397.0,20545.0,33559.0,0.0,12863.0,14.34,12848.66,-3966.0,35136.0,-4460.0,39573.0,437.0,40010.0,73569.0,
12/31/2017,71987.0,5089.0,1799.0,3290.0,8084.0,8084.0,0.0,4046.0,1846.0,503.0,1697.0,0.0,1278.0,,,1278.0,18497.0,11576.0,37813.0,-26237.0,0.0,0.0,41914.0,34472.0,25118.0,9354.0,1519.0,5923.0,53490.0,,11958.0,4614.0,1223.0,699.0,5422.0,3324.0,0.0,0.0,0.0,,3324.0,0.0,0.0,0.0,1650.0,0.0,15282.0,14875.0,14875.0,0.0,0.0,,4569.0,0.0,1082.0,1837.0,19444.0,34726.0,0.0,12975.0,14.34,12960.66,-4049.0,32190.0,-4274.0,36842.0,419.0,37261.0,71987.0,
03/31/2018,71478.0,4165.0,1865.0,2300.0,8472.0,8472.0,0.0,4174.0,1910.0,556.0,1708.0,0.0,1244.0,,,1244.0,18055.0,11556.0,38104.0,-26548.0,0.0,0.0,41867.0,34337.0,25120.0,9217.0,1483.0,6047.0,53423.0,,11609.0,,1311.0,700.0,9598.0,4586.0,0.0,,,,4586.0,0.0,,,1579.0,0.0,16195.0,13526.0,13526.0,,,,4431.0,,1027.0,1825.0,17957.0,34152.0,0.0,12998.0,14.34,12983.66,-3937.0,32022.0,-4159.0,36924.0,402.0,37326.0,71478.0,
06/30/2018,70156.0,3049.0,1461.0,1588.0,8606.0,8606.0,0.0,4120.0,1853.0,525.0,1742.0,0.0,1125.0,,,1125.0,16900.0,11504.0,38191.0,-26687.0,0.0,0.0,41752.0,34213.0,25121.0,9092.0,1487.0,6052.0,53256.0,,11330.0,,1264.0,699.0,9367.0,3736.0,0.0,,,,3736.0,0.0,,,1541.0,0.0,15066.0,13865.0,13865.0,,,,4328.0,,971.0,1816.0,18193.0,33259.0,0.0,13030.0,14.34,13015.66,-4001.0,31760.0,-4305.0,36484.0,413.0,36897.0,70156.0,
09/30/2018,70046.0,2854.0,1493.0,1361.0,8409.0,8409.0,0.0,4108.0,1885.0,541.0,1682.0,0.0,1112.0,,,1112.0,16483.0,11739.0,38695.0,-26956.0,0.0,,41824.0,34064.0,25134.0,8930.0,1497.0,6263.0,53563.0,,11385.0,,1265.0,701.0,9419.0,3215.0,0.0,,,,3215.0,0.0,,,1529.0,0.0,14600.0,14159.0,14159.0,,,,4339.0,,957.0,1853.0,18498.0,33098.0,0.0,13058.0,14.34,13043.66,-3924.0,31712.0,-4313.0,36533.0,415.0,36948.0,70046.0,
12/31/2018,70507.0,2777.0,1433.0,1344.0,7881.0,7881.0,0.0,4010.0,1803.0,519.0,1688.0,0.0,1063.0,,,1063.0,15731.0,11680.8,38665.8,-26985.0,0.0,0.0,43095.2,33658.0,24931.0,8727.0,1538.0,7899.2,54776.0,,10651.0,4709.0,1155.0,701.0,4086.0,1958.0,0.0,551.0,0.0,551.0,1407.0,877.0,0.0,0.0,1441.0,0.0,13486.0,15869.0,14644.0,1225.0,0.0,1225.0,4566.0,0.0,1153.0,1972.0,20435.0,33921.0,0.0,13132.0,14.34,13117.66,-4006.0,31658.0,-4622.0,36162.0,424.0,36586.0,70507.0,
03/31/2019,70321.0,2155.0,1230.0,925.0,8171.0,8171.0,0.0,4224.0,1877.0,549.0,1798.0,0.0,1223.0,,,1223.0,15773.0,11533.0,38714.0,-27181.0,0.0,0.0,43015.0,33556.0,24945.0,8611.0,1544.0,7915.0,54548.0,,11598.0,,1194.0,702.0,9702.0,99.0,0.0,,,,99.0,0.0,,,1375.0,0.0,11697.0,16449.0,16449.0,,,,5651.0,,1136.0,3140.0,22100.0,33797.0,0.0,13000.0,14.34,12985.66,-3756.0,31386.0,-4527.0,36103.0,421.0,36524.0,70321.0,
06/30/2019,70591.0,2348.0,1466.0,882.0,8471.0,8471.0,0.0,4389.0,1995.0,576.0,1818.0,0.0,1125.0,,,1125.0,16333.0,11359.0,38822.0,-27463.0,0.0,,42899.0,33435.0,24950.0,8485.0,1558.0,7906.0,54258.0,,11675.0,,1123.0,701.0,9851.0,98.0,0.0,,,,98.0,0.0,,,1330.0,0.0,11773.0,16978.0,16978.0,,,,5567.0,,1119.0,3118.0,22545.0,34318.0,0.0,13037.0,14.34,13022.66,-3827.0,31186.0,-4544.0,35852.0,421.0,36273.0,70591.0,
09/30/2019,57990.0,2292.0,1183.0,1109.0,8332.0,8332.0,0.0,4341.0,1964.0,606.0,1771.0,0.0,1186.0,,,1186.0,16151.0,9605.0,35961.0,-26356.0,0.0,,32234.0,23394.0,16112.0,7282.0,1335.0,7505.0,41839.0,,12143.0,10364.0,1078.0,701.0,,340.0,0.0,,,,340.0,0.0,,,591.0,0.0,12483.0,16333.0,16333.0,,,,4847.0,,1101.0,3155.0,21180.0,33663.0,0.0,13012.0,14.34,12997.66,-3641.0,19111.0,-4569.0,23913.0,414.0,24327.0,57990.0,
12/31/2019,56312.0,2167.0,1137.0,1030.0,7747.0,7747.0,0.0,4130.0,1857.0,515.0,1758.0,0.0,1486.0,,,1486.0,15530.0,10570.0,36309.0,-25739.0,0.0,0.0,30212.0,23131.0,16042.0,7089.0,1565.0,5516.0,40782.0,,11170.0,4790.0,1209.0,702.0,4469.0,1018.0,0.0,494.0,0.0,494.0,524.0,910.0,0.0,0.0,491.0,0.0,13098.0,15687.0,14770.0,917.0,0.0,917.0,3351.0,0.0,967.0,1893.0,19038.0,32136.0,0.0,13078.0,14.34,13063.66,-3631.0,18751.0,-4438.0,23760.0,416.0,24176.0,56312.0,
03/31/2020,48594.0,3344.0,1375.0,1969.0,7486.0,7486.0,0.0,4148.0,1949.0,542.0,1657.0,0.0,1288.0,,155.0,1288.0,16266.0,8550.0,34105.0,-25555.0,0.0,0.0,23778.0,16597.0,12924.0,3673.0,1515.0,5511.0,32328.0,,12029.0,,1157.0,704.0,10168.0,1233.0,0.0,,,,1233.0,0.0,,,0.0,0.0,13262.0,15409.0,15409.0,,,,3940.0,,936.0,3004.0,19349.0,32611.0,0.0,12963.0,14.34,12948.66,-3360.0,10681.0,-4723.0,15561.0,422.0,15983.0,48594.0,
06/30/2020,44667.0,3589.0,1462.0,2127.0,5808.0,5808.0,0.0,3601.0,1677.0,481.0,1443.0,0.0,1381.0,,,1381.0,14379.0,7729.0,32737.0,-25008.0,0.0,0.0,22559.0,16576.0,12954.0,3622.0,1484.0,4499.0,30288.0,,11062.0,,1054.0,184.0,9824.0,603.0,0.0,,,,603.0,0.0,,,42.0,0.0,11665.0,16763.0,16763.0,,,,3783.0,,905.0,2836.0,20546.0,32211.0,0.0,13044.0,14.34,13029.66,-3339.0,7073.0,-4738.0,12040.0,416.0,12456.0,44667.0,
