Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
05/31/2012,984.0,984.0,-595.6,595.6,388.4,0.0,-267.1,267.1,0.0,121.3,-14.0,,13.9,,3.9,0.1,107.3,-30.8,80.4,0.0,0.0,0.0,80.4,,80.4,,0.0,80.4,80.4,0.0,132.6,0.61,0.61,0.61,134.1,0.6,0.6,0.6,
08/31/2012,977.7,977.7,-586.0,586.0,391.7,0.0,-247.5,247.5,0.0,144.2,-12.3,,13.2,,5.5,-0.9,131.9,-33.0,104.4,0.0,0.0,0.0,104.4,,104.4,0.0,0.0,104.4,104.4,0.0,132.7,0.79,0.79,0.79,134.3,0.78,0.78,0.78,
11/30/2012,1145.8,1145.8,-663.4,663.4,482.4,0.0,-282.2,282.2,0.0,200.2,-13.2,,13.9,,7.6,-0.7,187.0,-46.1,148.5,0.0,0.0,0.0,148.5,,148.5,0.0,0.0,148.5,148.5,0.0,132.5,1.12,1.12,1.12,134.1,1.11,1.11,1.11,
02/28/2013,934.4,934.4,-572.7,572.7,361.7,0.0,-249.7,249.7,0.0,112.0,-13.3,,13.9,,5.4,-0.6,98.7,-28.1,76.0,0.0,0.0,0.0,76.0,,76.0,0.0,0.0,76.0,76.0,0.0,132.5,0.57,0.57,0.57,134.0,0.57,0.57,0.57,
05/31/2013,1002.6,1002.6,-608.2,608.2,394.4,0.0,-278.4,278.4,0.0,116.0,-12.7,,13.5,,5.9,-0.8,103.3,-30.6,78.6,0.0,0.0,0.0,78.6,,78.6,0.0,0.0,78.6,78.6,0.0,132.1,0.6,0.6,0.6,133.6,0.59,0.59,0.59,
08/31/2013,1016.4,1016.4,-608.8,608.8,407.6,0.0,-259.2,259.2,0.0,148.4,-13.7,,14.0,,5.0,-0.3,134.7,-35.3,104.4,0.0,0.0,0.0,104.4,,104.4,0.0,0.0,104.4,104.66,0.26,132.1,0.79,0.79,0.792279,133.5,0.78,0.78,0.781948,
11/30/2013,1170.1,1170.1,-667.9,667.9,502.2,0.0,-328.1,287.8,40.3,174.1,-11.4,,11.9,,6.8,-0.5,162.7,-39.6,129.9,0.0,0.0,0.0,129.9,,129.9,0.0,0.0,129.9,162.53,32.63,131.8,0.99,0.99,1.233156,133.1,0.98,0.98,1.225154,
02/28/2014,993.4,993.4,-601.9,601.9,391.5,0.0,-266.9,266.9,0.0,124.6,-12.2,,12.4,,5.1,-0.2,112.4,-35.0,82.5,0.0,0.0,0.0,82.5,,82.5,0.0,0.0,82.5,98.75,16.25,131.1,0.63,0.63,0.753242,132.2,0.62,0.62,0.74292,
05/31/2014,1033.4,1033.4,-620.9,620.9,412.5,0.0,-290.8,290.8,0.0,121.7,-12.2,,12.5,,6.2,-0.3,109.5,-31.2,84.5,0.0,0.0,0.0,84.5,,84.5,0.0,0.0,84.5,84.5,0.0,130.2,0.65,0.65,0.65,131.2,0.64,0.64,0.64,
08/31/2014,1042.8,1042.8,-622.7,622.7,420.1,0.0,-262.8,260.5,2.3,157.3,-12.1,,12.4,,8.8,-0.3,145.2,-31.1,122.9,0.0,0.0,0.0,122.9,,122.9,0.0,0.0,122.9,124.395,1.495,129.6,0.95,0.95,0.959838,130.6,0.94,0.94,0.951447,
11/30/2014,1173.6,1173.6,-667.5,667.5,506.1,0.0,-306.7,303.8,2.9,199.4,-12.1,,12.4,,9.3,-0.3,187.3,-48.6,148.0,0.0,0.0,0.0,148.0,,148.0,0.0,0.0,148.0,150.1,2.1,128.8,1.15,1.15,1.165373,129.8,1.14,1.14,1.156179,
02/28/2015,1010.4,1010.4,-620.7,620.7,389.7,0.0,-296.0,267.6,28.4,93.7,-13.1,,12.9,,9.9,0.2,80.6,-20.0,70.5,0.0,0.0,0.0,70.5,,70.5,0.0,0.0,70.5,90.4,19.9,128.2,0.55,0.55,0.705148,129.3,0.55,0.55,0.703906,
05/31/2015,1024.1,1024.1,-620.1,620.1,404.0,0.0,-300.2,281.2,19.0,103.8,-12.4,,13.0,,7.4,-0.6,91.4,-14.5,84.3,0.0,0.0,0.0,84.3,,84.3,0.0,0.0,84.3,97.2,12.9,127.9,0.66,0.66,0.759969,129.0,0.65,0.65,0.75,
08/31/2015,1059.9,1059.9,-638.0,638.0,421.9,0.0,-283.2,271.5,11.7,138.7,-13.4,,13.6,,9.7,-0.2,125.3,-37.4,97.6,0.0,0.0,0.0,97.6,,97.6,0.0,0.0,97.6,107.935,10.335,128.0,0.76,0.76,0.843242,129.2,0.76,0.76,0.839992,
11/30/2015,1201.9,1201.9,-680.2,680.2,521.7,0.0,-309.5,307.1,2.4,212.2,-13.3,,13.8,,9.7,-0.5,198.9,-59.4,149.2,0.0,0.0,0.0,149.2,,149.2,0.0,0.0,149.2,152.385,3.185,127.8,1.17,1.17,1.192371,129.0,1.16,1.16,1.18469,
02/29/2016,1030.2,1030.2,-625.2,625.2,405.0,0.0,-275.9,274.3,1.6,129.1,-12.8,,13.9,,8.4,-1.1,116.3,-31.3,93.4,0.0,0.0,0.0,93.4,,93.4,0.0,0.0,93.4,94.7,1.3,127.1,0.73,0.73,0.745083,128.3,0.73,0.73,0.740133,
05/31/2016,1063.3,1063.3,-630.5,630.5,432.8,0.0,-307.8,303.9,3.9,125.0,-13.0,,13.7,,7.7,-0.7,112.0,-25.9,93.8,0.0,0.0,0.0,93.8,,93.8,0.0,0.0,93.8,96.5,2.7,126.9,0.74,0.74,0.760441,128.3,0.73,0.73,0.751044,
08/31/2016,1091.0,1091.0,-637.1,637.1,453.9,0.0,-286.1,281.8,4.3,167.8,-13.9,,14.1,,8.1,-0.2,153.9,-34.3,127.7,0.0,0.0,0.0,127.7,,127.7,0.0,0.0,127.7,150.86,23.16,126.4,1.01,1.01,1.193513,127.9,1.0,1.0,1.181079,
11/30/2016,1227.0,1227.0,-687.0,687.0,540.0,0.0,-320.9,315.0,5.9,219.1,-12.1,,14.3,,11.9,-2.2,207.0,-61.5,157.4,0.0,0.0,0.0,157.4,,157.4,0.0,0.0,157.4,166.575,9.175,125.8,1.25,1.25,1.324126,127.2,1.24,1.24,1.312131,
02/28/2017,1043.7,1043.7,-630.7,630.7,413.0,0.0,-278.8,275.2,3.6,134.2,-14.4,,14.5,,7.0,-0.1,119.8,-33.3,93.5,0.0,0.0,0.0,93.5,,93.5,0.0,0.0,93.5,96.0,2.5,125.1,0.75,0.75,0.767386,126.9,0.74,0.74,0.759701,
05/31/2017,1114.3,1114.3,-669.7,669.7,444.6,0.0,-312.0,307.3,4.7,132.6,-13.7,,14.9,,8.4,-1.2,118.9,-27.3,100.0,0.0,0.0,0.0,100.0,,100.0,0.0,0.0,100.0,103.4,3.4,124.7,0.8,0.8,0.82919,126.4,0.79,0.79,0.816899,
08/31/2017,1185.2,1185.2,-700.8,700.8,484.4,0.0,-315.7,286.5,29.2,168.7,-35.7,,21.5,,8.2,14.2,133.0,-33.0,108.2,0.0,0.0,0.0,108.2,,108.2,0.0,0.0,108.2,142.5,34.3,126.3,0.86,0.86,1.128266,127.8,0.85,0.85,1.118388,
11/30/2017,1387.1,1387.1,-935.1,935.1,452.0,0.0,-187.7,162.2,25.5,264.3,-41.2,,44.8,,10.3,-3.6,223.1,-57.7,175.7,0.0,0.0,0.0,175.7,,175.7,0.0,0.0,175.7,214.484793,38.784793,130.7,1.3443,1.3443,1.641047,132.0,1.331061,1.331061,1.624885,
02/28/2018,1215.4,1215.4,-755.0,755.0,460.4,0.0,-279.3,268.4,10.9,181.1,-37.7,,41.8,,8.1,-4.1,143.4,271.1,422.6,0.0,0.0,0.0,422.6,,422.6,0.0,0.0,422.6,133.2,-289.4,131.2,3.22,3.22,1.015244,132.9,3.18,3.18,1.002423,
05/31/2018,1301.3,1301.3,-795.9,795.9,505.4,0.0,-316.8,300.6,16.2,188.6,-39.6,,44.2,,7.4,-4.6,149.0,-33.1,123.3,0.0,0.0,0.0,123.3,,123.3,0.0,0.0,123.3,141.983,18.683,131.4,0.94,0.94,1.08054,132.9,0.93,0.93,1.070579,
08/31/2018,1318.2,1318.2,-795.7,795.7,522.5,0.0,-292.6,283.7,8.9,229.9,-39.9,,44.7,,8.4,-4.8,190.0,-24.9,173.5,0.0,0.0,0.0,173.5,,173.5,0.0,0.0,173.5,170.0,-3.5,131.6,1.32,1.32,1.291793,133.2,1.3,1.3,1.273724,
11/30/2018,1467.9,1467.9,-862.9,862.9,605.0,0.0,-313.5,310.7,2.8,291.5,-32.6,,43.9,,10.9,-11.3,258.9,-55.8,214.0,0.0,0.0,0.0,214.0,,214.0,0.0,0.0,214.0,218.634,4.634,131.9,1.62,1.62,1.657574,133.8,1.6,1.6,1.634634,
02/28/2019,1231.5,1231.5,-764.6,764.6,466.9,0.0,-270.0,267.9,2.1,196.9,-36.9,,43.0,,10.1,-6.1,160.0,-22.1,148.0,0.0,0.0,0.0,148.0,,148.0,0.0,0.0,148.0,149.6,1.6,132.2,1.12,1.12,1.131619,133.8,1.11,1.11,1.121958,
05/31/2019,1301.9,1301.9,-793.4,793.4,508.5,0.0,-300.4,293.3,7.1,208.1,-36.1,,42.4,,9.5,-6.3,172.0,-32.1,149.4,0.0,0.0,0.0,149.4,,149.4,0.0,0.0,149.4,160.409,11.009,132.3,1.13,1.13,1.212464,133.9,1.12,1.12,1.202218,
08/31/2019,1329.2,1329.2,-789.3,789.3,539.9,0.0,-286.4,278.7,7.7,253.5,-34.4,,41.3,,9.6,-6.9,219.1,-36.8,191.9,0.0,0.0,0.0,191.9,,191.9,0.0,0.0,191.9,196.5,4.6,132.8,1.45,1.45,1.479669,134.2,1.43,1.43,1.464277,
11/30/2019,1484.8,1484.8,-854.8,854.8,630.0,0.0,-330.8,326.9,3.9,299.2,-31.1,,38.5,,11.7,-7.4,268.1,-66.4,213.4,0.0,0.0,0.0,213.4,,213.4,0.0,0.0,213.4,215.136,1.736,133.0,1.6,1.6,1.617564,134.3,1.59,1.59,1.602926,
02/29/2020,1212.0,1212.0,-742.1,742.1,469.9,0.0,-275.7,274.7,1.0,194.2,-29.8,,35.3,,10.4,-5.5,164.4,-30.1,144.7,0.0,0.0,0.0,144.7,,144.7,0.0,0.0,144.7,145.4,0.7,133.0,1.09,1.09,1.093233,134.3,1.08,1.08,1.085212,
05/31/2020,1401.1,1401.1,-821.6,821.6,579.5,0.0,-322.1,319.2,2.9,257.4,-31.3,,34.4,,10.2,-3.1,226.1,-40.4,195.9,0.0,0.0,0.0,195.9,,195.9,0.0,0.0,195.9,197.9,2.0,133.1,1.47,1.47,1.486852,134.3,1.46,1.46,1.474892,
08/31/2020,1389.3,,,,578.518413,,,,,278.571,,,,,,,249.167,,197.6,,,,,,197.6,,,197.6,202.125,,,1.503,1.503,1.518,,1.503,1.503,1.518,
11/30/2020,1527.6,,,,658.380324,,,,,311.571,,,,,,,282.167,,222.2,,,,,,222.2,,,222.2,228.875,,,1.688,1.688,1.712,,1.688,1.688,1.712,
