Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/25/2017,12122.765,6041.162,2377.534,3663.628,1673.398,1673.398,0.0,1232.916,625.6,213.066,394.25,0.0,195.022,0.0,,186.748,9142.498,685.595,1442.875,-757.28,0.0,2294.672,1796.668,1385.673,410.995,498.004,2980.267,,1427.913,464.643,95.127,72.738,795.405,908.439,0.0,0.612,0.612,,907.827,613.763,0.0,7.269,0.0,2950.115,1954.835,1948.692,6.143,6.143,,400.364,0.0,0.0,0.0,0.0,393.095,2355.199,5305.314,0.0,5845.647,0.162,5845.485,-5216.187,6249.691,-61.7,6817.451,0.0,6817.451,12122.765,
09/24/2017,12398.626,6182.387,2406.462,3775.925,1530.762,1530.762,0.0,1328.297,721.352,200.271,406.674,0.0,187.334,,,177.311,9228.78,745.6,,,0.0,2424.246,1904.389,1484.03,420.359,519.857,3169.846,,1549.974,471.805,145.022,73.127,860.02,639.907,0.0,,,,639.907,598.75,,13.077,0.0,2788.631,1930.473,1930.473,,,,408.344,,,,,395.267,2338.817,5127.448,0.0,5891.711,0.162,5891.549,-5375.92,6808.174,-52.787,7271.178,0.0,7271.178,12398.626,
12/24/2017,12912.265,5699.699,1745.173,3954.526,2279.044,2279.044,0.0,1507.435,820.157,263.91,423.368,0.0,179.944,,,170.206,9666.122,807.34,,,0.0,2438.803,1866.159,1485.23,380.929,572.644,3246.143,,1760.951,421.788,310.81,79.743,948.61,1401.66,0.0,,,,1401.66,749.084,,19.182,0.0,3911.695,1920.382,1920.382,,,,937.057,,,,,917.875,2857.439,6769.134,0.0,5960.104,0.159,5959.945,-6470.434,6717.621,-64.16,6143.131,0.0,6143.131,12912.265,
03/25/2018,13663.499,6484.971,4698.995,1785.976,2082.632,2082.632,0.0,1693.128,834.298,282.833,575.997,0.0,165.066,0.0,,161.868,10425.797,826.5,,,0.0,2411.202,1825.891,1485.653,340.238,585.311,3237.702,,1744.347,630.912,179.13,82.03,852.275,1423.265,0.0,,,,1423.265,780.808,,25.926,0.0,3948.42,1862.704,1862.704,,,,1049.32,,,,,1023.394,2912.024,6860.444,0.0,6005.721,0.164,6005.557,-6551.63,7414.395,-65.431,6803.055,0.0,6803.055,13663.499,
06/24/2018,12479.478,4949.595,4512.257,437.338,2176.936,2176.936,0.0,1876.162,916.438,222.921,736.803,0.0,147.218,0.0,,139.526,9149.911,902.547,1736.156,-833.609,0.0,2427.02,1802.74,1484.904,317.836,624.28,3329.567,,1803.826,510.983,185.384,174.372,933.087,610.03,0.0,1.498,1.498,,608.532,736.452,0.0,23.72,0.0,3150.308,1884.754,1838.408,46.346,46.346,,942.565,0.0,0.0,0.0,0.0,918.845,2827.319,5977.627,0.0,6144.582,0.157,6144.425,-7846.476,8261.194,-57.449,6501.851,0.0,6501.851,12479.478,
09/23/2018,10957.577,3618.948,2568.085,1050.863,1846.845,1846.845,0.0,1874.194,994.676,187.352,692.166,0.0,175.886,0.0,,164.451,7515.873,951.376,,,0.0,2490.328,1767.562,1484.873,282.689,722.766,3441.704,,1724.156,384.403,253.308,167.907,918.538,550.369,0.0,,,,550.369,550.44,,29.126,0.0,2824.965,1863.903,1863.903,,,,945.884,,,,,916.758,2809.787,5634.752,0.0,6195.177,0.153,6195.024,-9582.409,8767.786,-57.729,5322.825,0.0,5322.825,10957.577,
12/23/2018,10768.458,3635.463,3359.793,275.67,1868.842,1868.842,0.0,1703.307,1017.711,183.951,501.645,0.0,148.233,0.0,,138.451,7355.845,1013.306,,,0.0,2399.307,1736.468,1484.57,251.898,662.839,3412.613,,1535.699,343.942,158.35,171.196,862.211,187.102,0.0,,,,187.102,444.036,,17.045,0.0,2166.837,1870.199,1870.199,,,,947.059,,,,,930.014,2817.258,4984.095,0.0,6257.096,0.154,6256.942,-9573.486,9165.445,-64.692,5784.363,0.0,5784.363,10768.458,
03/31/2019,12895.262,6140.926,4931.611,1209.315,1522.273,1522.273,0.0,1622.242,1034.636,206.245,381.361,0.0,156.8,0.0,,154.318,9442.241,1040.329,,,0.0,2412.692,1707.93,1484.908,223.022,704.762,3453.021,,1456.323,416.187,89.259,164.874,786.003,964.107,0.0,,,,964.107,385.198,,11.366,0.0,2805.628,3851.297,3851.297,,,,947.141,,,,,935.775,4798.438,7604.066,0.0,6315.645,0.15,6315.495,-10509.75,9547.961,-62.66,5291.196,0.0,5291.196,12895.262,
06/30/2019,12001.333,5431.203,3658.219,1772.984,1455.522,1455.522,0.0,1540.14,994.738,174.219,371.183,0.0,133.544,0.0,,130.639,8560.409,1059.077,2022.759,-963.682,0.0,2381.847,1701.547,1484.597,216.95,680.3,3440.924,,1314.549,376.561,49.926,158.868,729.194,667.131,0.0,4.858,4.858,,662.273,389.97,0.0,0.0,0.0,2371.65,3872.207,3843.713,28.494,28.494,,1083.611,0.0,0.0,0.0,0.0,1083.611,4955.818,7327.468,0.0,6409.549,0.144,6409.405,-11602.573,9930.919,-64.03,4673.865,0.0,4673.865,12001.333,
09/29/2019,12343.502,5590.832,4607.182,983.65,1635.643,1635.643,0.0,1483.385,958.881,182.388,342.116,0.0,124.755,1.411,,124.37,8834.615,1133.447,,,0.0,2375.44,1690.648,1484.392,206.256,683.381,3508.887,,1365.299,415.808,115.292,166.721,667.478,682.661,0.0,41.308,3.805,37.503,641.353,409.722,,0.0,0.0,2457.682,3901.19,3818.509,82.681,12.133,70.548,1048.237,,,,,1048.237,4949.427,7407.109,0.0,6456.637,0.145,6456.492,-11680.689,10233.005,-72.56,4936.393,0.0,4936.393,12343.502,
12/29/2019,11914.122,4683.754,3035.887,1647.867,2030.49,2030.49,0.0,1528.62,980.751,200.626,347.243,0.0,212.101,3.605,,209.643,8454.965,1148.859,,,0.0,2310.298,1677.94,1484.824,193.116,628.753,3459.157,,1527.35,452.779,134.615,163.51,776.446,668.772,0.0,40.157,3.677,36.48,628.615,369.379,,,0.0,2565.501,3894.813,3812.652,82.161,11.719,70.442,1074.379,,,,,1074.379,4969.192,7534.693,0.0,6528.963,0.142,6528.821,-12673.292,10584.005,-60.247,4379.429,0.0,4379.429,11914.122,
03/29/2020,12938.635,5393.136,3961.586,1431.55,2191.07,2191.07,0.0,1674.74,1035.49,227.602,411.648,0.0,149.839,0.0,,142.701,9408.785,1205.591,,,0.0,2324.259,1666.732,1484.05,182.682,657.527,3529.85,,1441.164,498.86,112.468,167.74,662.096,82.618,0.0,43.655,3.444,40.211,38.963,581.879,,0.0,0.0,2105.661,5178.136,5044.324,133.812,11.153,122.659,1117.231,,,,,1117.231,6295.367,8401.028,0.0,6577.967,0.145,6577.822,-12918.73,10991.046,-112.676,4537.607,0.0,4537.607,12938.635,
06/28/2020,14559.047,6710.252,4915.172,1795.08,2097.099,2097.099,0.0,1900.024,1161.961,251.199,486.864,0.0,146.16,0.0,,144.143,10853.535,1246.082,2328.909,-1082.827,0.0,2459.43,1652.968,1484.436,168.532,806.462,3705.512,,1814.087,592.387,215.652,167.129,838.919,889.357,0.0,53.25,3.77,49.48,836.107,458.998,0.0,0.0,0.0,3162.442,5105.732,4970.366,135.366,11.477,123.889,1118.379,0.0,0.0,0.0,0.0,1118.379,6224.111,9386.553,0.0,6696.003,0.145,6695.858,-12949.889,11520.591,-94.211,5172.494,0.0,5172.494,14559.047,
