Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2005,2073.4,570.9,566.3,4.6,275.3,275.3,,176.4,50.3,28.8,97.3,0.0,63.0,,,,,1085.6,283.8,481.1,-197.3,0.0,704.0,612.7,361.2,251.5,91.3,987.8,,43.5,43.5,,,,0.1,,,,,297.3,,,297.3,340.9,151.4,,,,79.4,,,,79.4,230.8,571.7,0.0,546.4,,,0.0,968.3,-13.0,1501.7,0.0,1501.7,2073.4,
09/30/2005,2117.4,596.5,592.4,4.1,280.6,280.6,,177.5,46.7,27.1,103.7,0.0,61.0,,,,,1115.6,299.1,505.6,-206.5,0.0,702.7,600.0,361.4,238.6,102.7,1001.8,,48.0,48.0,,,,0.1,,,,,290.2,,,290.2,338.3,151.4,,,,82.0,,,,82.0,233.4,571.7,0.0,567.2,,,0.0,996.5,-18.0,1545.7,0.0,1545.7,2117.4,
12/31/2005,2265.6,758.2,754.2,4.0,267.7,267.7,,169.6,44.4,23.5,101.7,0.0,68.6,,,,,1264.1,310.0,510.8,-200.8,0.0,691.5,591.3,358.8,232.5,100.2,1001.5,,52.5,52.5,,,,300.6,,,,,287.5,,,287.5,640.6,0.8,,,,88.1,,,,88.1,88.9,729.5,0.0,580.9,,,0.0,986.0,-30.8,1536.1,0.0,1536.1,2265.6,
03/31/2006,2239.2,698.8,596.4,102.4,275.5,275.5,,184.4,44.9,27.3,112.2,0.0,63.2,,,,,1221.9,320.6,532.1,-211.5,0.0,696.7,598.5,364.2,234.3,98.2,1017.3,,48.9,48.9,,,,265.6,,,,,237.7,,,237.7,552.2,0.8,,,,87.5,,,,87.5,88.3,640.5,0.0,574.8,,,0.0,1019.5,4.4,1598.7,0.0,1598.7,2239.2,
06/30/2006,2313.2,521.4,420.0,101.4,313.0,313.0,,197.9,48.6,30.5,118.8,0.0,69.5,,,,,1101.8,331.2,556.9,-225.7,0.0,880.2,785.5,429.6,355.9,94.7,1211.4,,49.0,49.0,,,,230.6,,,,,251.6,,,251.6,531.2,0.8,,,,121.6,,,,121.6,122.4,653.6,0.0,614.6,,,0.0,1018.2,26.8,1659.6,0.0,1659.6,2313.2,
09/30/2006,2321.2,535.0,454.6,80.4,306.8,306.8,,203.3,51.2,29.6,122.5,0.0,74.9,,,,,1120.0,335.1,570.8,-235.7,0.0,866.1,773.8,440.6,333.2,92.3,1201.2,,48.2,48.2,,,,195.6,,,,,236.7,,,236.7,480.5,0.8,,,,118.8,,,,118.8,119.6,600.1,0.0,640.8,,,0.0,1052.3,28.0,1721.1,0.0,1721.1,2321.2,
12/31/2006,2277.2,517.2,416.2,101.0,334.8,334.8,,224.6,64.8,20.0,139.8,0.0,57.3,,,,,1133.9,342.7,570.3,-227.6,0.0,800.6,721.9,440.6,281.3,78.7,1143.3,,57.8,57.8,,,,0.0,,,,,238.1,,,238.1,295.9,150.6,,,,132.7,,,,132.7,283.3,579.2,0.0,685.5,,,0.0,1026.8,-14.3,1698.0,0.0,1698.0,2277.2,
03/31/2007,2419.1,641.8,518.9,122.9,330.6,330.6,,230.0,70.4,23.7,135.9,0.0,57.4,,,,,1259.8,344.7,583.7,-239.0,0.0,814.6,721.7,440.4,281.3,92.9,1159.3,,50.0,50.0,,,,0.8,,,,,182.9,,,182.9,233.7,149.8,,,,195.6,,,,195.6,345.4,579.1,0.0,721.0,,,0.0,1133.7,-14.7,1840.0,0.0,1840.0,2419.1,
06/30/2007,2486.7,619.8,497.5,122.3,343.4,343.4,,239.6,70.9,23.1,145.6,0.0,75.2,,,,,1278.0,344.1,596.8,-252.7,0.0,864.6,758.8,442.1,316.7,105.8,1208.7,,53.3,53.3,,,,0.8,,,,,187.2,,,187.2,241.3,149.8,,,,204.8,,,,204.8,354.6,595.9,0.0,775.4,,,0.0,1119.9,-4.5,1890.8,0.0,1890.8,2486.7,
09/30/2007,2462.8,575.0,470.8,104.2,347.2,347.2,,248.4,74.2,23.0,151.2,0.0,77.2,,,,,1247.8,343.8,608.7,-264.9,0.0,871.2,759.7,442.8,316.9,111.5,1215.0,,46.1,46.1,,,,0.8,,,,,190.1,,,190.1,237.0,149.8,,,,209.6,,,,209.6,359.4,596.4,0.0,822.7,,,0.0,1040.5,3.2,1866.4,0.0,1866.4,2462.8,
12/31/2007,2475.5,570.6,488.4,82.2,362.0,362.0,,244.7,79.2,21.9,143.6,0.0,64.7,,,,,1242.0,344.6,577.1,-232.5,0.0,888.9,773.0,447.7,325.3,115.9,1233.5,,50.2,50.2,,,,0.8,,,,,230.7,,,230.7,281.7,149.8,,,,196.0,,,,196.0,345.8,627.5,0.0,849.2,,,0.0,956.3,42.5,1848.0,0.0,1848.0,2475.5,
03/31/2008,2472.2,448.0,414.7,33.3,374.1,374.1,,270.2,81.3,27.7,161.2,0.0,81.1,,,,,1173.4,346.6,590.8,-244.2,0.0,952.2,829.7,,,122.5,1298.8,,63.9,63.9,,,,0.0,,,,,230.3,,,230.3,294.2,149.8,,,,202.7,,,,202.7,352.5,646.7,0.0,906.9,,,0.0,865.4,53.2,1825.5,0.0,1825.5,2472.2,
06/30/2008,2538.1,434.3,427.6,6.7,402.9,402.9,,283.3,86.0,28.8,168.5,0.0,99.1,,,,,1219.6,346.7,602.2,-255.5,,971.8,856.5,,,115.3,1318.5,,53.0,53.0,,,,,,,,,233.4,,,233.4,286.4,149.8,,,,211.0,,,,211.0,360.8,647.2,,926.8,,,0.0,900.8,63.3,1890.9,,1890.9,2538.1,
09/30/2008,2622.8,535.6,535.6,,385.6,385.6,,298.5,86.0,28.8,183.7,0.0,95.2,,,,,1314.9,339.8,601.4,-261.6,,968.1,845.0,,,123.1,1307.9,,57.5,57.5,,,,,,,,,230.1,,,230.1,287.6,149.8,,,,228.1,,,,228.1,377.9,665.5,,964.8,,,0.0,965.9,26.6,1957.3,,1957.3,2622.8,
12/31/2008,2665.7,592.1,592.1,,394.1,394.1,,275.1,86.6,23.3,165.2,0.0,92.9,,,,,1354.2,333.4,577.0,-243.6,,978.1,822.4,458.8,363.6,155.7,1311.5,,53.5,53.5,,,,0.0,,,,,219.6,,,219.6,273.1,149.8,,,,265.6,,,,265.6,415.4,688.5,,991.4,,,0.0,1080.2,-94.4,1977.2,,1977.2,2665.7,
03/31/2009,2728.2,667.2,667.2,0.0,375.4,375.4,0.0,289.2,88.7,27.0,173.5,0.0,88.5,,,80.8,22.2,1420.3,331.2,584.8,-253.6,0.0,976.7,820.6,466.9,353.7,75.3,1307.9,,239.8,54.9,44.3,,140.6,0.0,0.0,,,,7.3,,,0.0,247.1,149.8,149.8,,,249.7,,,20.0,229.7,399.5,646.6,0.0,1018.0,24.8,993.2,0.0,1156.4,-104.5,2069.9,11.7,2081.6,2728.2,
06/30/2009,2762.7,607.9,607.9,0.0,412.7,412.7,0.0,307.7,97.8,28.2,181.7,0.0,91.0,,,85.7,34.3,1419.3,334.1,610.2,-276.1,0.0,1009.3,843.9,475.0,368.9,79.7,1343.4,,258.3,62.6,9.7,,186.0,0.0,0.0,,,,3.1,,,0.0,261.4,149.8,149.8,,,249.8,,,19.6,230.2,399.6,661.0,0.0,1037.5,24.4,1013.1,0.0,1097.4,-45.1,2089.8,11.9,2101.7,2762.7,
09/30/2009,2807.5,632.1,632.1,0.0,415.8,415.8,0.0,311.1,94.1,25.5,191.5,0.0,95.4,,,90.4,42.1,1454.4,333.4,622.2,-288.8,0.0,1019.7,857.8,491.1,366.7,71.5,1353.1,,245.0,56.1,12.3,,176.6,0.0,0.0,,,,2.2,,,0.0,247.2,149.8,149.8,,,248.0,,,19.5,228.5,397.8,645.0,0.0,1054.0,24.1,1029.9,0.0,1130.6,-34.5,2150.1,12.4,2162.5,2807.5,
12/31/2009,2906.9,674.4,674.4,0.0,442.1,442.1,0.0,295.4,92.1,27.1,176.2,0.0,79.9,0.0,,97.4,47.7,1491.8,333.1,607.0,-273.9,0.0,1082.0,913.8,507.4,406.4,70.8,1415.1,,281.7,50.8,15.4,0.0,215.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,281.7,149.8,149.8,0.0,0.0,269.5,0.0,106.7,20.0,142.8,419.3,701.0,0.0,1084.9,24.0,1060.9,0.0,1133.4,-24.7,2193.6,12.3,2205.9,2906.9,
03/31/2010,2922.2,733.8,720.4,13.4,430.8,430.8,0.0,279.1,98.8,23.9,156.4,0.0,81.9,,,104.9,27.2,1525.6,325.2,602.7,-277.5,0.0,1071.4,893.4,500.6,392.8,73.1,1396.6,,263.6,54.9,50.0,,158.7,0.0,0.0,,,,0.6,,,0.0,264.2,149.8,149.8,,,279.3,,,20.2,259.1,429.1,693.3,0.0,1118.8,23.8,1095.0,0.0,1156.7,-59.2,2216.3,12.6,2228.9,2922.2,
06/30/2010,2856.9,605.5,592.9,12.6,420.8,420.8,0.0,281.8,100.2,24.4,157.2,0.0,95.5,,,108.6,36.8,1403.6,319.2,583.4,-264.2,0.0,1134.1,952.0,521.7,430.3,73.5,1453.3,,252.4,50.7,7.8,,193.9,30.0,30.0,,,,0.0,,,0.0,282.4,149.8,149.8,,,284.4,,,28.5,255.9,434.2,716.6,0.0,1126.4,23.4,1103.0,0.0,1114.5,-100.6,2140.3,0.0,2140.3,2856.9,
09/30/2010,3159.6,662.2,662.2,0.0,435.0,435.0,0.0,315.3,107.8,25.8,181.7,0.0,107.4,,,90.0,48.4,1519.9,322.4,604.6,-282.2,0.0,1317.3,1151.7,609.7,542.0,75.6,1639.7,,302.3,62.4,9.8,,230.1,216.0,216.0,,,,0.2,,,0.0,518.5,149.8,149.8,,,260.2,,,15.2,245.0,410.0,928.5,0.0,1138.4,23.2,1115.2,0.0,1171.9,-79.2,2231.1,0.0,2231.1,3159.6,
12/31/2010,3171.5,641.4,641.4,0.0,460.8,460.8,0.0,308.9,114.0,18.6,176.3,0.0,118.2,,,78.4,68.7,1529.3,327.9,598.8,-270.9,0.0,1314.3,1147.7,607.4,540.3,88.2,1642.2,,316.1,51.4,1.9,0.0,262.8,80.5,56.6,0.0,0.0,23.9,1.1,0.0,0.0,0.0,397.7,896.9,896.9,0.0,0.0,245.4,0.0,92.4,15.0,138.0,1142.3,1540.0,0.0,1167.7,21.3,1146.4,0.0,520.0,-56.2,1631.5,0.0,1631.5,3171.5,
03/31/2011,3288.3,748.3,748.3,0.0,459.7,459.7,0.0,327.6,113.6,20.4,193.6,0.0,106.8,,,77.9,71.7,1642.4,332.6,620.0,-287.4,0.0,1313.3,749.9,611.4,138.5,485.5,1645.9,,286.3,67.5,9.7,,209.1,0.0,0.0,,,,0.0,,,0.0,286.3,895.3,895.3,,,255.0,,,14.9,240.1,1150.3,1436.6,0.0,1226.7,21.4,1205.3,0.0,651.9,-26.9,1851.7,0.0,1851.7,3288.3,
06/30/2011,3503.2,911.9,911.9,0.0,474.2,474.2,0.0,331.6,111.7,24.3,195.6,0.0,155.7,6.3,,84.8,108.1,1873.4,335.9,637.7,-301.8,0.0,1293.9,753.9,614.4,139.5,448.9,1629.8,,451.0,59.5,1.0,,390.5,0.0,0.0,,,,1.3,,,0.0,452.3,901.1,901.1,,,275.3,,,15.9,259.4,1176.4,1628.7,0.0,1307.3,21.6,1285.7,0.0,571.6,-4.4,1874.5,0.0,1874.5,3503.2,
09/30/2011,3539.3,767.0,767.0,0.0,476.5,476.5,0.0,329.8,109.7,23.0,197.1,0.0,326.9,14.3,,90.8,281.4,1900.2,341.2,654.6,-313.4,0.0,1297.9,755.8,614.5,141.3,437.0,1639.1,,507.4,78.9,28.2,,400.3,0.0,0.0,,,,0.0,,1.6,0.0,507.4,908.9,908.9,,,274.0,,,16.0,256.4,1182.9,1690.3,0.0,1346.1,21.5,1324.6,0.0,517.4,-14.5,1849.0,0.0,1849.0,3539.3,
12/31/2011,3931.4,596.4,596.4,0.0,488.9,488.9,0.0,319.2,108.0,21.3,189.9,0.0,284.4,0.0,,17.0,201.5,1688.9,355.4,627.5,-272.1,0.0,1887.1,1269.3,916.7,352.6,600.8,2242.5,,604.5,86.4,19.7,0.0,498.4,304.5,304.5,0.0,0.0,,6.4,0.0,0.0,0.0,915.4,908.7,908.7,0.0,0.0,336.1,0.0,119.7,16.5,199.9,1244.8,2160.2,0.0,1371.0,21.2,1349.8,0.0,466.8,-66.6,1771.2,0.0,1771.2,3931.4,
03/31/2012,3954.0,674.6,674.6,0.0,505.3,505.3,0.0,323.9,109.3,22.9,191.7,0.0,242.4,,,15.2,187.8,1746.2,361.4,643.7,-282.3,0.0,1846.4,1749.6,914.3,835.3,81.6,2207.8,,497.2,77.2,16.2,,403.8,330.5,330.5,,,,0.0,,,0.0,827.7,908.7,908.7,,,345.6,,,15.5,330.1,1254.3,2082.0,0.0,1420.9,21.0,1399.9,0.0,509.0,-57.9,1872.0,0.0,1872.0,3954.0,
06/30/2012,3916.6,714.0,714.0,0.0,505.9,505.9,0.0,330.5,112.1,22.0,196.4,0.0,194.8,13.6,,11.8,127.7,1745.2,354.9,628.8,-273.9,0.0,1816.5,1719.4,907.0,812.4,71.7,2171.4,,432.2,71.2,5.7,,355.3,303.5,303.5,,,,0.0,,,0.0,735.7,910.4,910.4,,,349.0,,,13.8,335.2,1259.4,1995.1,0.0,1467.0,21.0,1446.0,0.0,554.9,-100.4,1921.5,0.0,1921.5,3916.6,
09/30/2012,3932.5,809.1,809.1,0.0,475.0,475.0,0.0,335.9,110.7,20.1,205.1,0.0,165.4,15.5,,8.7,102.4,1785.4,354.3,641.8,-287.5,0.0,1792.8,1249.6,905.8,343.8,519.0,2147.1,,403.2,64.8,9.6,,328.8,381.5,381.5,,,,0.0,,0.1,0.0,784.7,911.4,911.4,,,338.6,,,16.6,321.9,1250.0,2034.7,0.0,1501.3,20.6,1480.7,0.0,480.1,-83.6,1897.8,0.0,1897.8,3932.5,
12/31/2012,4151.3,896.3,896.3,0.0,480.9,480.9,0.0,328.5,114.8,19.1,194.6,0.0,141.5,13.3,,10.0,96.5,1847.2,359.3,631.9,-272.6,0.0,1944.8,1329.7,961.6,368.1,591.8,2304.1,,447.6,56.2,10.7,0.0,380.7,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,447.6,1409.6,1409.6,0.0,0.0,368.4,0.0,126.4,26.0,216.0,1778.0,2225.6,0.0,1533.7,20.4,1513.3,0.0,473.2,-81.2,1925.7,0.0,1925.7,4151.3,
03/31/2013,4077.1,879.3,879.3,0.0,448.6,448.6,0.0,332.6,117.8,19.9,194.9,0.0,135.4,,,6.1,95.0,1795.9,356.6,641.5,-284.9,0.0,1924.6,1323.2,962.1,361.1,595.3,2281.2,,415.6,94.1,9.8,,311.7,0.0,0.0,,,,0.0,,,0.0,415.6,1408.6,1408.6,,,354.3,,,33.4,320.9,1762.9,2178.5,0.0,1567.0,20.1,1546.9,0.0,409.5,-77.9,1898.6,0.0,1898.6,4077.1,
06/30/2013,4227.6,859.4,859.4,0.0,467.6,467.6,0.0,324.6,111.8,21.5,191.3,0.0,179.2,10.9,24.4,23.6,102.3,1830.8,356.2,640.4,-284.2,0.0,2040.6,1309.6,960.5,349.1,696.5,2396.8,,424.3,91.9,9.1,,323.3,76.5,76.5,,,,2.1,,0.2,2.0,502.9,1406.6,1406.6,,,756.4,,,36.4,719.8,2163.0,2665.9,0.0,1604.0,19.8,1584.2,0.0,40.4,-82.7,1561.7,0.0,1561.7,4227.6,
09/30/2013,4165.0,781.7,781.7,0.0,456.5,456.5,0.0,332.1,109.7,23.0,199.4,0.0,181.0,10.0,24.4,10.1,119.7,1751.3,360.5,655.6,-295.1,0.0,2053.2,1329.6,971.0,358.6,703.5,2413.7,,404.3,72.8,8.8,,322.7,97.5,97.5,,,,2.6,,0.1,2.3,504.4,1406.5,1406.5,,,750.0,,,18.3,731.6,2156.5,2660.9,0.0,1667.5,19.5,1648.0,0.0,-89.7,-73.7,1504.1,0.0,1504.1,4165.0,
12/31/2013,5041.1,1066.9,1066.9,0.0,479.6,479.6,0.0,356.2,116.0,21.9,218.3,0.0,187.7,8.9,,3.9,106.5,2090.4,391.2,667.5,-276.3,0.0,2559.5,2264.4,1099.5,1164.9,282.3,2950.7,,586.5,83.0,64.2,,439.3,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,586.5,1405.7,1405.7,0.0,0.0,960.7,0.0,65.6,161.9,733.2,2366.4,2952.9,0.0,1749.0,19.4,1729.6,0.0,360.1,-20.9,2088.2,0.0,2088.2,5041.1,
03/31/2014,4877.9,939.9,939.9,0.0,452.6,452.6,0.0,364.2,119.5,24.3,220.4,0.0,184.5,,,8.2,113.0,1941.2,395.8,687.0,-291.2,0.0,2540.9,1563.0,1102.1,460.9,969.7,2936.7,,531.7,90.4,16.4,,424.9,0.0,0.0,,,,0.0,,,0.0,531.7,1404.8,1404.8,,,885.2,,,169.8,715.4,2290.0,2821.7,0.0,1820.8,19.1,1801.7,0.0,253.3,-17.9,2056.2,0.0,2056.2,4877.9,
06/30/2014,5118.3,996.1,996.1,0.0,454.0,454.0,0.0,374.3,123.2,25.5,225.6,0.0,201.4,9.3,,10.8,128.3,2025.8,413.6,719.8,-306.2,0.0,2678.9,1555.1,1101.4,453.7,1103.7,3092.5,,599.8,84.4,2.7,,512.7,181.5,181.5,,,,0.7,,0.1,0.0,782.0,1404.1,1404.1,,,1254.8,,,142.2,1112.5,2658.9,3440.9,0.0,1858.9,18.7,1840.2,0.0,-168.9,-12.6,1677.4,0.0,1677.4,5118.3,
09/30/2014,5113.7,971.7,971.7,0.0,443.3,443.3,0.0,379.9,127.1,31.2,221.6,0.0,236.2,7.1,,10.9,168.2,2031.1,430.3,745.5,-315.2,0.0,2652.3,1544.9,1097.7,447.2,1089.4,3082.6,,643.6,81.3,24.3,,538.0,0.0,0.0,,,,1.3,,0.4,0.0,644.9,1402.8,1402.8,,,1233.8,,,126.1,1107.3,2636.6,3281.5,0.0,1899.1,18.7,1880.4,0.0,-37.6,-29.3,1832.2,0.0,1832.2,5113.7,
12/31/2014,5092.6,960.1,960.1,0.0,455.2,455.2,0.0,376.2,127.3,23.5,225.4,0.0,255.6,4.9,,11.5,151.1,2047.1,446.4,747.9,-301.5,0.0,2599.1,2145.1,1091.2,1053.9,437.6,3045.5,,530.0,81.9,4.4,0.0,443.7,78.0,78.0,0.0,0.0,,6.6,0.0,0.0,0.0,614.6,1401.9,1401.9,0.0,0.0,1271.2,0.0,86.0,145.9,1039.3,2673.1,3287.7,0.0,1964.0,18.7,1945.3,0.0,-70.3,-88.8,1804.9,0.0,1804.9,5092.6,
03/31/2015,5056.7,1004.2,1004.2,0.0,436.5,436.5,0.0,377.8,135.9,27.4,214.5,0.0,218.3,0.2,,11.5,127.9,2036.8,452.6,761.8,-309.2,0.0,2567.3,2103.4,1081.7,1021.7,452.2,3019.9,,418.4,78.8,5.9,,333.7,484.6,484.6,,,,0.0,,7.7,0.0,903.0,1147.4,1147.4,,,1257.5,,,145.6,1104.2,2404.9,3307.9,0.0,2023.7,18.6,2005.1,0.0,-134.4,-140.5,1748.8,0.0,1748.8,5056.7,
06/30/2015,4967.5,1098.4,1098.4,0.0,453.7,453.7,0.0,383.6,142.2,28.2,213.2,0.0,237.4,2.1,,14.7,91.5,2173.1,461.3,786.0,-324.7,0.0,2333.1,2071.5,1079.7,991.8,244.8,2794.4,,852.2,69.9,52.0,,730.3,252.5,252.5,,,,5.3,,0.5,0.0,1110.0,1147.5,1147.5,,,1051.6,,,174.8,876.3,2199.1,3309.1,0.0,2060.2,18.5,2041.7,0.0,-256.1,-145.7,1658.4,0.0,1658.4,4967.5,
09/30/2015,4972.4,1001.7,1001.7,0.0,441.9,441.9,0.0,381.1,142.1,28.8,210.2,0.0,281.4,4.8,,13.7,135.3,2106.1,466.8,809.0,-342.2,0.0,2399.5,2151.3,1124.1,1027.2,229.7,2866.3,,1037.6,73.3,44.1,,920.2,251.4,251.4,,,,10.5,,1.4,0.0,1299.5,1147.7,1147.7,,,1047.0,,,170.3,875.3,2194.7,3494.2,0.0,2125.7,18.5,2107.2,0.0,-491.6,-155.9,1478.2,0.0,1478.2,4972.4,
12/31/2015,4844.0,950.5,950.5,0.0,445.1,445.1,0.0,413.7,137.6,23.8,252.3,0.0,160.0,0.0,,50.5,153.1,1969.3,472.4,807.8,-335.4,0.0,2402.3,2159.7,1140.6,1019.1,192.1,2874.7,,1002.5,70.7,23.0,,908.8,250.2,250.2,0.0,0.0,,8.0,0.0,6.2,0.0,1260.7,1144.1,1144.1,0.0,0.0,983.9,0.0,126.9,47.2,803.6,2128.0,3388.7,0.0,2166.8,18.4,2148.4,0.0,-503.5,-208.0,1455.3,0.0,1455.3,4844.0,
03/31/2016,5176.9,765.0,765.0,0.0,458.1,458.1,0.0,439.7,149.8,30.1,259.8,0.0,412.1,0.1,,28.8,311.9,2074.9,473.9,831.0,-357.1,0.0,2628.1,2375.6,1264.2,1111.4,223.6,3102.0,,841.5,96.8,7.9,,736.8,525.6,525.6,,,,26.5,,,0.0,1393.6,1144.5,1144.5,,,1178.9,,,163.9,1015.0,2323.4,3717.0,0.0,2228.3,18.3,2210.0,0.0,-554.5,-213.9,1459.9,0.0,1459.9,5176.9,
06/30/2016,5258.2,797.8,797.8,0.0,467.2,467.2,0.0,470.5,158.0,28.7,283.8,0.0,449.7,0.6,,23.2,333.8,2185.2,471.6,843.8,-372.2,0.0,2601.4,2355.1,1270.9,1084.2,222.5,3073.0,,915.7,91.5,17.9,,806.3,0.0,0.0,,,,10.7,,2.9,0.0,926.4,1640.5,1640.5,,,1063.5,,,151.1,909.5,2704.0,3630.4,0.0,2282.2,18.3,2263.9,0.0,-455.0,-199.4,1627.8,0.0,1627.8,5258.2,
09/30/2016,5310.7,996.4,996.4,0.0,455.8,455.8,0.0,487.7,161.5,32.9,293.3,0.0,362.5,0.3,,20.8,244.9,2302.4,476.9,866.9,-390.0,0.0,2531.4,2318.9,1268.8,1050.1,191.4,3008.3,,863.7,95.7,20.9,,747.1,0.0,0.0,,,,11.4,,2.5,0.0,875.1,1641.2,1641.2,,,1072.3,,,111.7,958.1,2713.5,3588.6,0.0,2333.2,18.4,2314.8,0.0,-400.5,-210.6,1722.1,0.0,1722.1,5310.7,
12/31/2016,5306.1,905.0,905.0,0.0,477.3,477.3,0.0,483.0,163.2,27.0,292.8,0.0,451.1,3.9,,64.4,440.2,2316.4,489.5,847.1,-357.6,0.0,2500.2,2270.5,1260.5,1010.0,161.4,2989.7,,1108.9,96.0,17.3,,995.6,0.0,0.0,0.0,0.0,,0.0,0.0,6.2,0.0,1108.9,1641.7,1641.7,0.0,0.0,880.4,0.0,115.0,18.9,740.3,2522.1,3631.0,0.0,2365.0,18.2,2346.8,0.0,-454.4,-235.5,1675.1,0.0,1675.1,5306.1,
03/31/2017,5244.6,890.7,890.7,0.0,450.0,450.0,0.0,497.2,164.8,35.5,296.9,0.0,462.9,4.2,,38.7,453.7,2300.8,494.4,865.0,-370.6,0.0,2449.4,2245.1,1261.0,984.1,161.4,2943.8,,949.8,102.0,15.3,,832.5,609.3,609.3,,,,0.6,,,0.0,1559.7,1143.0,1143.0,,,870.1,,,28.5,841.6,2013.1,3572.8,0.0,2407.4,18.1,2389.3,0.0,-513.5,-222.1,1671.8,0.0,1671.8,5244.6,
06/30/2017,5353.8,976.5,976.5,0.0,476.7,476.7,0.0,514.8,169.9,39.1,305.8,0.0,423.9,2.6,,60.5,414.0,2391.9,499.8,888.7,-388.9,0.0,2462.1,2237.2,1266.4,970.8,161.8,2961.9,,1000.8,93.2,9.6,,898.0,513.6,513.6,,,,0.0,,,0.0,1514.4,1143.3,1143.3,,,841.6,,,18.4,823.2,1984.9,3499.3,0.0,2461.7,18.2,2443.5,0.0,-412.1,-195.1,1854.5,0.0,1854.5,5353.8,
09/30/2017,5572.5,1158.1,1158.1,0.0,503.0,503.0,0.0,529.3,328.3,29.5,171.5,0.0,395.7,1.6,,105.7,386.3,2586.1,505.6,911.0,-405.4,0.0,2480.8,2213.5,1271.1,942.4,160.0,2986.4,,999.1,81.0,18.2,,899.9,499.8,499.8,,,,1.1,,0.2,0.0,1500.0,1143.5,1143.5,,,911.1,,,21.6,889.3,2054.6,3554.6,0.0,2497.9,18.2,2479.7,0.0,-318.0,-162.0,2017.9,0.0,2017.9,5572.5,
12/31/2018,52932.0,948.0,943.0,5.0,2216.0,2216.0,,2522.0,,,,,1255.0,,0.0,,1255.0,6941.0,5362.0,,,,40629.0,39567.0,,,1062.0,45991.0,,,,,,,3254.0,3254.0,,,,3890.0,,,3890.0,7144.0,17817.0,17817.0,,,7372.0,,805.0,5762.0,805.0,24384.0,31528.0,,,,,,,21404.0,21404.0,,21404.0,52932.0,
12/31/2019,51952.0,568.0,560.0,8.0,2074.0,2074.0,0.0,2760.0,,,,,1036.0,,,,1036.0,6438.0,5782.0,,,,39732.0,38160.0,,,1572.0,45514.0,,,,,,,2456.0,2456.0,,,,4270.0,,,4270.0,6726.0,16949.0,16949.0,,,8365.0,,1290.0,5785.0,1290.0,24024.0,30750.0,,,,,,,21202.0,21202.0,,21202.0,51952.0,
