Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2004,7868.0,251.0,251.0,0.0,1008.0,1008.0,,978.0,423.0,118.0,437.0,0.0,92.0,,,,2329.0,1992.0,,,22.0,,3525.0,2430.0,2430.0,0.0,,,1095.0,5539.0,,1843.0,1843.0,,,,195.0,,,,,,54.0,,,54.0,2092.0,3709.0,,,,,1694.0,,,,1694.0,5403.0,7495.0,0.0,2628.0,,,-102.0,-1200.0,-1148.0,178.0,195.0,373.0,7868.0,
09/30/2004,7904.0,295.0,295.0,0.0,1095.0,1095.0,,911.0,418.0,114.0,379.0,0.0,81.0,,,,2382.0,1959.0,,,22.0,,3541.0,2452.0,2452.0,0.0,,,1089.0,5522.0,,1860.0,1860.0,,,,190.0,,,,,,64.0,,,64.0,2114.0,3769.0,,,,,1593.0,,,,1593.0,5362.0,7476.0,0.0,2628.0,,,-101.0,-1137.0,-1157.0,233.0,195.0,428.0,7904.0,
12/31/2004,8125.0,471.0,471.0,0.0,900.0,900.0,,894.0,476.0,111.0,307.0,0.0,78.0,,,,2343.0,2002.0,5316.0,-3314.0,85.0,,3695.0,2592.0,2592.0,0.0,,,1103.0,5782.0,,1943.0,1943.0,,,,76.0,,,,,,61.0,,,61.0,2080.0,3796.0,,,,,1771.0,,,,1771.0,5567.0,7647.0,0.0,2628.0,,,-100.0,-1164.0,-1087.0,277.0,201.0,478.0,8125.0,
03/31/2005,8079.0,340.0,340.0,0.0,995.0,995.0,,1059.0,464.0,131.0,464.0,0.0,89.0,,,,2483.0,1905.0,,,82.0,,3609.0,2533.0,2533.0,0.0,,,1076.0,5596.0,,1819.0,1819.0,,,,139.0,,,,,,61.0,,,61.0,2019.0,3884.0,,,,,1752.0,,,,1752.0,5636.0,7655.0,0.0,2628.0,,,-97.0,-1174.0,-1129.0,228.0,196.0,424.0,8079.0,
06/30/2005,7651.0,265.0,265.0,0.0,987.0,987.0,,1009.0,442.0,133.0,434.0,0.0,72.0,,,,2333.0,1798.0,,,84.0,,3436.0,2421.0,2421.0,0.0,,,1015.0,5318.0,,1911.0,1911.0,,,,72.0,,,,,,60.0,,,60.0,2043.0,3635.0,,,,,1627.0,,,,1627.0,5262.0,7305.0,0.0,2624.0,,,-96.0,-1146.0,-1221.0,161.0,185.0,346.0,7651.0,
09/30/2005,7728.0,275.0,275.0,0.0,944.0,944.0,,856.0,415.0,114.0,327.0,0.0,966.0,,,,3041.0,1636.0,,,,,3051.0,2038.0,2038.0,0.0,,,1013.0,4687.0,,1749.0,1749.0,,,,87.0,,,,,,246.0,,,246.0,2082.0,3618.0,,,,,1585.0,,,,1585.0,5203.0,7285.0,0.0,2625.0,,,-95.0,-1068.0,-1255.0,207.0,236.0,443.0,7728.0,
12/31/2005,6545.0,294.0,294.0,0.0,686.0,686.0,,810.0,428.0,101.0,281.0,0.0,55.0,,,,1845.0,1607.0,4543.0,-2936.0,40.0,,3053.0,2013.0,2013.0,0.0,,,1040.0,4700.0,,1674.0,1674.0,,,,211.0,,,,,,58.0,,,58.0,1943.0,3192.0,,,,,1400.0,,,,1400.0,4592.0,6535.0,0.0,2608.0,,,-94.0,-1526.0,-1224.0,-236.0,246.0,10.0,6545.0,
03/31/2006,6885.0,293.0,293.0,0.0,814.0,814.0,,965.0,431.0,122.0,412.0,0.0,85.0,,,,2157.0,1608.0,,,0.0,,3120.0,2040.0,2040.0,0.0,,,1080.0,4728.0,,1715.0,1715.0,,,,215.0,,,,,,56.0,,,56.0,1986.0,3428.0,,,,,1425.0,,,,1425.0,4853.0,6839.0,0.0,2599.0,,,-86.0,-1519.0,-1207.0,-213.0,259.0,46.0,6885.0,
06/30/2006,7287.0,308.0,308.0,0.0,929.0,929.0,,1008.0,466.0,131.0,411.0,0.0,102.0,,,,2347.0,1622.0,,,0.0,,3318.0,2125.0,2125.0,0.0,,,1193.0,4940.0,,1888.0,1888.0,,,,227.0,,,,,,58.0,,,58.0,2173.0,3483.0,,,,,1487.0,,,,1487.0,4970.0,7143.0,0.0,2597.0,,,-88.0,-1469.0,-1164.0,-124.0,268.0,144.0,7287.0,
09/30/2006,7236.0,289.0,289.0,0.0,1070.0,1070.0,,922.0,447.0,131.0,344.0,0.0,69.0,,,,2350.0,1600.0,,,0.0,,3286.0,2127.0,2127.0,0.0,,,1159.0,4886.0,,1862.0,1862.0,,,,229.0,,,,,,55.0,,,55.0,2146.0,3469.0,,,,,1457.0,,,,1457.0,4926.0,7072.0,0.0,2526.0,,,-113.0,-1384.0,-1136.0,-107.0,271.0,164.0,7236.0,
12/31/2006,6409.0,407.0,407.0,0.0,689.0,689.0,,957.0,493.0,126.0,338.0,0.0,60.0,,,,2113.0,1608.0,4787.0,-3179.0,39.0,,2649.0,2185.0,2185.0,0.0,,,464.0,4296.0,,1835.0,1835.0,,,,121.0,,,,,,0.0,,,0.0,1956.0,3420.0,,,,,1248.0,,,,1248.0,4668.0,6624.0,0.0,2518.0,,,-115.0,-1166.0,-1731.0,-494.0,279.0,-215.0,6409.0,
03/31/2007,6582.0,278.0,278.0,0.0,861.0,861.0,,1060.0,481.0,139.0,440.0,0.0,68.0,,,,2267.0,1594.0,,,0.0,,2721.0,2200.0,2200.0,0.0,,,521.0,4315.0,,1800.0,1800.0,,,,131.0,,,,,,26.0,,,26.0,1957.0,3578.0,,,,,1272.0,,,,1272.0,4850.0,6807.0,0.0,2523.0,,,-112.0,-1217.0,-1707.0,-513.0,288.0,-225.0,6582.0,
06/30/2007,6793.0,304.0,304.0,0.0,993.0,993.0,,1106.0,506.0,143.0,457.0,0.0,70.0,,,,2473.0,1580.0,,,0.0,,2740.0,2236.0,2236.0,0.0,,,504.0,4320.0,,1883.0,1883.0,,,,134.0,,,,,,28.0,,,28.0,2045.0,3567.0,,,,,1271.0,,,,1271.0,4838.0,6883.0,0.0,2528.0,,,-108.0,-1129.0,-1679.0,-388.0,298.0,-90.0,6793.0,
09/30/2007,6949.0,348.0,348.0,0.0,1084.0,1084.0,,1021.0,484.0,134.0,403.0,,75.0,,,,2528.0,1586.0,,,0.0,,2835.0,2307.0,2307.0,0.0,,,528.0,4421.0,,1928.0,1928.0,,,,119.0,,,,,,41.0,,,41.0,2088.0,3644.0,,,,,1282.0,,,,1282.0,4926.0,7014.0,0.0,2440.0,,,-130.0,-1037.0,-1659.0,-386.0,321.0,-65.0,6949.0,
12/31/2007,6979.0,457.0,457.0,0.0,673.0,673.0,,1030.0,525.0,125.0,380.0,0.0,74.0,,,,2234.0,1604.0,5098.0,-3494.0,34.0,,3107.0,2199.0,2199.0,0.0,,,908.0,4745.0,,2000.0,2000.0,,,,83.0,,,,,,0.0,,,0.0,2083.0,3354.0,,,,,1204.0,,,,1204.0,4558.0,6641.0,0.0,2445.0,,,-130.0,-654.0,-1646.0,15.0,323.0,338.0,6979.0,
03/31/2008,7400.0,282.0,282.0,0.0,937.0,937.0,,1220.0,521.0,159.0,540.0,0.0,115.0,,,,2554.0,1621.0,,,0.0,,3225.0,2264.0,2264.0,0.0,,,961.0,4846.0,,1909.0,1909.0,,,,93.0,,,,,,0.0,,,0.0,2002.0,3726.0,,,,,1255.0,,,,1255.0,4981.0,6983.0,0.0,2446.0,,,-128.0,-627.0,-1623.0,68.0,349.0,417.0,7400.0,
06/30/2008,7698.0,311.0,311.0,0.0,1085.0,1085.0,0.0,1325.0,575.0,172.0,578.0,0.0,116.0,,,,2837.0,1612.0,,,0.0,,3249.0,2266.0,2266.0,0.0,,,983.0,4861.0,,2090.0,2090.0,,,,107.0,,,,,,0.0,,,0.0,2197.0,3692.0,,,,,1258.0,,,,1258.0,4950.0,7147.0,0.0,2453.0,,,-125.0,-528.0,-1597.0,203.0,348.0,551.0,7698.0,
09/30/2008,7154.0,332.0,332.0,0.0,1067.0,1067.0,0.0,1112.0,534.0,140.0,438.0,0.0,114.0,,,,2625.0,1506.0,,,0.0,,3023.0,2089.0,2089.0,0.0,,,934.0,4529.0,,1900.0,1900.0,,,,88.0,,,,,,0.0,,,0.0,1988.0,3445.0,,,,,1150.0,,,,1150.0,4595.0,6583.0,0.0,2459.0,,,-124.0,-414.0,-1702.0,219.0,352.0,571.0,7154.0,
12/31/2008,6774.0,596.0,596.0,0.0,734.0,734.0,0.0,979.0,538.0,117.0,324.0,0.0,0.0,,,,2457.0,1473.0,4860.0,-3387.0,0.0,,2844.0,1956.0,1956.0,0.0,,,888.0,4317.0,,1982.0,1982.0,,0.0,0.0,90.0,90.0,0.0,0.0,,,0.0,0.0,,0.0,2072.0,3247.0,3247.0,0.0,0.0,,1419.0,0.0,,,1419.0,4666.0,6738.0,0.0,2439.0,,,-133.0,-428.0,-2195.0,-317.0,353.0,36.0,6774.0,
03/31/2009,6580.0,296.0,296.0,0.0,814.0,814.0,0.0,1154.0,547.0,147.0,460.0,0.0,146.0,45.0,,146.0,2410.0,1421.0,,,0.0,,2749.0,1904.0,1904.0,0.0,,,800.0,4170.0,,1704.0,1704.0,,,,80.0,52.0,,,,28.0,0.0,,158.0,0.0,1784.0,3318.0,3318.0,,,,1398.0,,890.0,,350.0,4716.0,6500.0,0.0,2439.0,929.0,1510.0,-129.0,-388.0,-2196.0,-274.0,354.0,80.0,6580.0,
06/30/2009,7390.0,706.0,706.0,0.0,939.0,939.0,0.0,1209.0,541.0,167.0,501.0,0.0,115.0,,,115.0,2969.0,1490.0,,,0.0,,2931.0,2031.0,2031.0,0.0,,,900.0,4421.0,,1850.0,1850.0,,,,89.0,62.0,,,,27.0,0.0,,,0.0,1939.0,3646.0,3646.0,,,,1441.0,,903.0,,538.0,5087.0,7026.0,0.0,2444.0,929.0,1515.0,-129.0,-283.0,-2054.0,-22.0,386.0,364.0,7390.0,
09/30/2009,7178.0,438.0,438.0,0.0,1054.0,1054.0,0.0,1077.0,509.0,129.0,439.0,0.0,104.0,,,104.0,2673.0,1496.0,,,0.0,,3009.0,2060.0,2060.0,0.0,,,949.0,4505.0,,1929.0,1929.0,,,,77.0,52.0,,,,25.0,0.0,,,0.0,2006.0,3148.0,3148.0,,,,1497.0,,931.0,,566.0,4645.0,6651.0,0.0,2451.0,929.0,1522.0,-126.0,-175.0,-2017.0,133.0,394.0,527.0,7178.0,
12/31/2009,6532.0,459.0,459.0,0.0,714.0,714.0,0.0,960.0,490.0,102.0,368.0,0.0,109.0,0.0,,109.0,2242.0,1509.0,5110.0,-3601.0,0.0,,2781.0,2050.0,2050.0,0.0,601.0,,130.0,4290.0,,1866.0,1866.0,0.0,0.0,,59.0,30.0,0.0,0.0,,29.0,0.0,0.0,0.0,0.0,1925.0,2739.0,2739.0,0.0,0.0,,1485.0,0.0,1037.0,30.0,418.0,4224.0,6149.0,0.0,2465.0,929.0,1536.0,-122.0,-94.0,-2255.0,-6.0,389.0,383.0,6532.0,
03/31/2010,6790.0,399.0,399.0,0.0,1044.0,1044.0,0.0,1076.0,486.0,121.0,469.0,0.0,128.0,61.0,,128.0,2647.0,1453.0,,,0.0,,2690.0,1974.0,1974.0,0.0,,,655.0,4143.0,,1712.0,1712.0,,,,249.0,218.0,,,,31.0,0.0,,49.0,0.0,1961.0,2925.0,2925.0,,,,1473.0,,1025.0,,399.0,4398.0,6359.0,0.0,2467.0,929.0,1538.0,-119.0,-53.0,-2259.0,36.0,395.0,431.0,6790.0,
06/30/2010,6701.0,412.0,412.0,0.0,1095.0,1095.0,0.0,1076.0,476.0,135.0,465.0,0.0,122.0,45.0,,122.0,2705.0,1418.0,,,0.0,,2578.0,1884.0,1884.0,0.0,,,649.0,3996.0,,1819.0,1819.0,,,,272.0,234.0,,,,38.0,0.0,,55.0,0.0,2091.0,2707.0,2707.0,,,,1425.0,,1000.0,,370.0,4132.0,6223.0,0.0,2475.0,929.0,1546.0,-118.0,59.0,-2311.0,105.0,373.0,478.0,6701.0,
09/30/2010,7146.0,415.0,415.0,0.0,1274.0,1274.0,0.0,1068.0,503.0,147.0,418.0,0.0,122.0,,,122.0,2879.0,1524.0,,,0.0,,2743.0,1998.0,1998.0,0.0,,,745.0,4267.0,,1974.0,1974.0,,,,455.0,299.0,,,,156.0,0.0,,,0.0,2429.0,2774.0,2774.0,,,,1476.0,,1011.0,,465.0,4250.0,6679.0,0.0,2280.0,929.0,1351.0,-133.0,185.0,-2193.0,139.0,328.0,467.0,7146.0,
12/31/2010,6899.0,463.0,463.0,0.0,936.0,936.0,0.0,1060.0,567.0,128.0,365.0,0.0,190.0,79.0,,190.0,2649.0,1610.0,5185.0,-3575.0,0.0,,2640.0,1984.0,1984.0,0.0,530.0,,47.0,4250.0,,1978.0,1978.0,0.0,0.0,,399.0,241.0,0.0,0.0,,158.0,0.0,0.0,16.0,0.0,2377.0,2649.0,2649.0,0.0,0.0,,1644.0,0.0,1159.0,39.0,430.0,4293.0,6670.0,0.0,2160.0,929.0,1231.0,-153.0,230.0,-2333.0,-96.0,325.0,229.0,6899.0,
03/31/2011,7476.0,409.0,409.0,0.0,1104.0,1104.0,0.0,1353.0,607.0,169.0,577.0,0.0,204.0,,,204.0,3070.0,1702.0,,,0.0,,2704.0,2047.0,2047.0,0.0,,,657.0,4406.0,,1994.0,1994.0,,,,589.0,413.0,,,,176.0,0.0,,,0.0,2583.0,2884.0,2884.0,,,,1670.0,,1171.0,,499.0,4554.0,7137.0,0.0,2165.0,929.0,1236.0,-151.0,246.0,-2267.0,-7.0,346.0,339.0,7476.0,
06/30/2011,8059.0,421.0,421.0,0.0,1323.0,1323.0,0.0,1537.0,730.0,208.0,599.0,0.0,318.0,63.0,,318.0,3599.0,1746.0,,,0.0,,2714.0,2069.0,2069.0,0.0,,,582.0,4460.0,,2258.0,2258.0,,,,452.0,272.0,,,,180.0,0.0,,21.0,0.0,2710.0,3424.0,3424.0,,,,1654.0,,1171.0,,462.0,5078.0,7788.0,0.0,1987.0,929.0,1058.0,-174.0,375.0,-2258.0,-70.0,341.0,271.0,8059.0,
09/30/2011,7599.0,479.0,479.0,0.0,1317.0,1317.0,0.0,1339.0,652.0,179.0,508.0,0.0,170.0,1.0,,139.0,3305.0,1710.0,,,0.0,,2584.0,1977.0,1977.0,0.0,,,606.0,4294.0,,2021.0,2021.0,,,,361.0,295.0,,,,66.0,0.0,,77.0,0.0,2382.0,3396.0,3396.0,,,,1641.0,-68.0,1142.0,,490.0,5037.0,7419.0,0.0,1945.0,929.0,1016.0,-174.0,504.0,-2375.0,-100.0,280.0,180.0,7599.0,
12/31/2011,6868.0,342.0,342.0,0.0,948.0,948.0,0.0,1148.0,602.0,136.0,410.0,0.0,165.0,19.0,,165.0,2603.0,1751.0,5348.0,-3597.0,0.0,,2514.0,1952.0,1952.0,0.0,452.0,,91.0,4265.0,,2090.0,2090.0,0.0,0.0,,195.0,128.0,0.0,0.0,,67.0,0.0,0.0,82.0,0.0,2285.0,3337.0,3337.0,0.0,0.0,,1485.0,0.0,996.0,27.0,380.0,4822.0,7107.0,0.0,1792.0,929.0,863.0,-187.0,512.0,-2590.0,-473.0,234.0,-239.0,6868.0,
03/31/2012,7178.0,250.0,250.0,0.0,1066.0,1066.0,0.0,1313.0,597.0,142.0,574.0,0.0,195.0,1.0,,169.0,2824.0,1796.0,,,0.0,,2558.0,1998.0,1998.0,0.0,,,559.0,4354.0,,1799.0,1799.0,,,,230.0,164.0,,,,66.0,64.0,,6.0,0.0,2093.0,3685.0,3685.0,,,,1482.0,,994.0,,482.0,5167.0,7260.0,0.0,1795.0,929.0,866.0,-185.0,581.0,-2515.0,-324.0,242.0,-82.0,7178.0,
06/30/2012,7224.0,230.0,230.0,0.0,1194.0,1194.0,0.0,1272.0,582.0,158.0,532.0,0.0,213.0,,,186.0,2909.0,1800.0,,,0.0,,2515.0,1944.0,1944.0,0.0,,,571.0,4315.0,,1903.0,1903.0,,,,298.0,185.0,,,,113.0,76.0,,12.0,0.0,2277.0,3493.0,3493.0,,,,1443.0,,946.0,,485.0,4936.0,7213.0,0.0,1799.0,929.0,870.0,-185.0,715.0,-2556.0,-227.0,238.0,11.0,7224.0,
09/30/2012,7610.0,240.0,240.0,0.0,1397.0,1397.0,0.0,1207.0,567.0,153.0,487.0,0.0,209.0,3.0,,182.0,3053.0,1845.0,,,0.0,,2712.0,1976.0,1976.0,0.0,,,733.0,4557.0,,1940.0,1940.0,,,,401.0,297.0,,,,104.0,35.0,,3.0,0.0,2376.0,3596.0,3596.0,,,,1411.0,,917.0,,491.0,5007.0,7383.0,0.0,1629.0,929.0,700.0,-209.0,1040.0,-2485.0,-25.0,252.0,227.0,7610.0,
12/31/2012,7500.0,350.0,350.0,0.0,1057.0,1057.0,0.0,1166.0,602.0,128.0,436.0,0.0,177.0,1.0,,156.0,2750.0,2005.0,5834.0,-3829.0,0.0,,2745.0,1998.0,1998.0,0.0,577.0,,169.0,4750.0,,2119.0,2119.0,0.0,0.0,,376.0,261.0,0.0,0.0,,115.0,27.0,0.0,3.0,0.0,2522.0,3289.0,3289.0,0.0,0.0,,1560.0,0.0,1098.0,23.0,436.0,4849.0,7371.0,0.0,1597.0,929.0,668.0,-214.0,1071.0,-2614.0,-160.0,289.0,129.0,7500.0,
03/31/2013,7701.0,304.0,304.0,0.0,1175.0,1175.0,0.0,1352.0,616.0,149.0,587.0,0.0,193.0,,,176.0,3024.0,1988.0,,,0.0,,2689.0,1937.0,1937.0,0.0,,,752.0,4677.0,,1864.0,1864.0,,,,396.0,267.0,,,,129.0,66.0,,4.0,0.0,2326.0,3708.0,3708.0,,,,1503.0,,1042.0,,457.0,5211.0,7537.0,0.0,1604.0,929.0,675.0,-211.0,1110.0,-2631.0,-128.0,292.0,164.0,7701.0,
06/30/2013,7869.0,227.0,227.0,0.0,1302.0,1302.0,0.0,1424.0,655.0,151.0,618.0,0.0,219.0,,,189.0,3172.0,2018.0,,,0.0,,2679.0,1944.0,1944.0,0.0,,,735.0,4697.0,,2105.0,2105.0,,,,454.0,286.0,,,,168.0,72.0,,6.0,0.0,2631.0,3672.0,3672.0,,,,1441.0,,990.0,,445.0,5113.0,7744.0,0.0,1438.0,929.0,509.0,-226.0,1243.0,-2616.0,-161.0,286.0,125.0,7869.0,
09/30/2013,8032.0,236.0,236.0,0.0,1459.0,1459.0,0.0,1331.0,651.0,151.0,529.0,0.0,218.0,,,189.0,3244.0,2087.0,,,0.0,,2701.0,2010.0,2010.0,0.0,,,691.0,4788.0,,2125.0,2125.0,,,,535.0,363.0,,,,172.0,50.0,,3.0,0.0,2710.0,3718.0,3718.0,,,,1429.0,,984.0,,442.0,5147.0,7857.0,0.0,1354.0,929.0,425.0,-239.0,1344.0,-2565.0,-106.0,281.0,175.0,8032.0,
12/31/2013,8030.0,689.0,689.0,0.0,1064.0,1064.0,0.0,1213.0,645.0,128.0,440.0,0.0,214.0,0.0,,177.0,3180.0,2152.0,6025.0,-3873.0,0.0,,2698.0,2016.0,2016.0,0.0,488.0,,194.0,4850.0,,2489.0,2489.0,0.0,0.0,,373.0,279.0,0.0,0.0,,94.0,58.0,0.0,2.0,0.0,2920.0,3469.0,3469.0,0.0,0.0,,1352.0,0.0,891.0,31.0,428.0,4821.0,7741.0,0.0,1360.0,929.0,431.0,-238.0,1395.0,-2513.0,4.0,285.0,289.0,8030.0,
03/31/2014,7885.0,267.0,267.0,0.0,1199.0,1199.0,0.0,1334.0,639.0,135.0,560.0,0.0,279.0,,63.0,189.0,3079.0,2160.0,,,0.0,,2646.0,2016.0,2016.0,0.0,,,630.0,4806.0,,2114.0,2114.0,,,,339.0,252.0,,,,87.0,108.0,,2.0,57.0,2561.0,3765.0,3765.0,,,,1301.0,,855.0,,444.0,5066.0,7627.0,0.0,1316.0,929.0,387.0,-237.0,1419.0,-2495.0,3.0,255.0,258.0,7885.0,
06/30/2014,9895.0,244.0,244.0,0.0,1264.0,1264.0,0.0,1615.0,739.0,189.0,687.0,0.0,364.0,,,337.0,3487.0,2496.0,,,0.0,,3912.0,3272.0,917.0,2355.0,,,640.0,6408.0,,2548.0,2548.0,,,,262.0,172.0,,,,90.0,39.0,,1.0,0.0,2849.0,5230.0,5230.0,,,,1404.0,,836.0,,567.0,6634.0,9483.0,0.0,1324.0,929.0,395.0,-234.0,1525.0,-2471.0,144.0,268.0,412.0,9895.0,
09/30/2014,9817.0,380.0,380.0,0.0,1385.0,1385.0,0.0,1473.0,706.0,165.0,602.0,0.0,370.0,,,370.0,3608.0,2447.0,,,0.0,,3762.0,3067.0,924.0,2143.0,,,695.0,6209.0,,2519.0,2519.0,,,,247.0,157.0,,,,90.0,0.0,,,0.0,2766.0,5200.0,5200.0,,,,1303.0,,767.0,,536.0,6503.0,9269.0,0.0,1330.0,929.0,401.0,-235.0,1769.0,-2594.0,270.0,278.0,548.0,9817.0,
12/31/2014,9643.0,965.0,965.0,0.0,852.0,852.0,0.0,1324.0,684.0,134.0,506.0,0.0,478.0,,48.0,408.0,3619.0,2437.0,6032.0,-3595.0,0.0,,3587.0,2926.0,2671.0,255.0,565.0,,96.0,6024.0,,2124.0,1856.0,35.0,64.0,169.0,250.0,75.0,0.0,0.0,,175.0,550.0,,30.0,510.0,2924.0,4944.0,4944.0,0.0,0.0,,1388.0,,871.0,96.0,391.0,6332.0,9256.0,0.0,1336.0,929.0,407.0,-234.0,1782.0,-2765.0,119.0,268.0,387.0,9643.0,
03/31/2015,10144.0,280.0,280.0,0.0,858.0,858.0,0.0,1446.0,657.0,153.0,636.0,0.0,493.0,,0.0,442.0,3077.0,2619.0,,,0.0,,4448.0,3746.0,,,,,702.0,7067.0,,2292.0,2292.0,,,,244.0,72.0,,,,172.0,77.0,,,0.0,2613.0,5746.0,5746.0,,,,1537.0,,879.0,,658.0,7283.0,9896.0,0.0,1345.0,929.0,416.0,-233.0,1826.0,-2965.0,-27.0,275.0,248.0,10144.0,
06/30/2015,10359.0,288.0,288.0,0.0,903.0,903.0,0.0,1454.0,668.0,163.0,623.0,0.0,539.0,3.0,0.0,496.0,3184.0,2672.0,,,0.0,,4503.0,3790.0,,,,,710.0,7175.0,,2500.0,2500.0,,,,208.0,56.0,,,,152.0,25.0,,3.0,0.0,2733.0,5677.0,5677.0,,,,1545.0,,862.0,,680.0,7222.0,9955.0,0.0,1347.0,929.0,418.0,-232.0,1968.0,-2957.0,126.0,278.0,404.0,10359.0,
09/30/2015,10229.0,466.0,466.0,0.0,980.0,980.0,0.0,1302.0,623.0,157.0,522.0,0.0,514.0,1.0,0.0,491.0,3262.0,2614.0,,,0.0,,4353.0,3664.0,,,,,688.0,6967.0,,2482.0,2482.0,,,,203.0,61.0,,,,142.0,45.0,,4.0,0.0,2730.0,5608.0,5608.0,,,,1458.0,,786.0,,668.0,7066.0,9796.0,0.0,1352.0,929.0,423.0,-232.0,2109.0,-3089.0,140.0,293.0,433.0,10229.0,
12/31/2015,10020.0,717.0,717.0,0.0,744.0,744.0,0.0,1213.0,599.0,129.0,485.0,0.0,375.0,2.0,0.0,335.0,3049.0,2699.0,6085.0,-3386.0,0.0,,4272.0,3580.0,3003.0,577.0,596.0,,94.0,6971.0,,2083.0,1791.0,40.0,62.0,190.0,263.0,54.0,0.0,0.0,,209.0,562.0,,10.0,515.0,2908.0,5255.0,5255.0,0.0,0.0,,1422.0,,767.0,223.0,422.0,6677.0,9585.0,0.0,1355.0,929.0,426.0,-232.0,2175.0,-3154.0,144.0,291.0,435.0,10020.0,
03/31/2016,9940.0,257.0,257.0,0.0,781.0,781.0,0.0,1413.0,640.0,152.0,621.0,0.0,453.0,1.0,,401.0,2904.0,2727.0,,,0.0,,4309.0,3627.0,,,,,681.0,7036.0,,2349.0,,,,2349.0,306.0,67.0,,,,239.0,63.0,,4.0,0.0,2718.0,5293.0,5293.0,,,,1376.0,,720.0,,652.0,6669.0,9387.0,0.0,1358.0,929.0,429.0,-232.0,2254.0,-3131.0,249.0,304.0,553.0,9940.0,
06/30/2016,9776.0,370.0,370.0,0.0,729.0,729.0,0.0,1419.0,638.0,153.0,628.0,0.0,440.0,5.0,,365.0,2958.0,2700.0,,,0.0,,4118.0,3472.0,,,,,641.0,6818.0,,2497.0,,,,2497.0,273.0,37.0,,,,236.0,57.0,,2.0,0.0,2827.0,5011.0,5011.0,,,,1315.0,,672.0,,641.0,6326.0,9153.0,0.0,1361.0,929.0,432.0,-231.0,2423.0,-3235.0,318.0,305.0,623.0,9776.0,
09/30/2016,9963.0,526.0,526.0,0.0,859.0,859.0,0.0,1300.0,636.0,129.0,535.0,0.0,405.0,5.0,,361.0,3090.0,2746.0,,,0.0,,4127.0,3450.0,,,,,672.0,6873.0,,2593.0,,,,2593.0,170.0,49.0,,,,121.0,34.0,,2.0,0.0,2797.0,5097.0,5097.0,,,,1290.0,,638.0,,650.0,6387.0,9184.0,0.0,1368.0,929.0,439.0,-230.0,2606.0,-3275.0,469.0,310.0,779.0,9963.0,
12/31/2016,9599.0,559.0,559.0,0.0,693.0,693.0,0.0,1245.0,658.0,116.0,471.0,0.0,344.0,3.0,,302.0,2841.0,2820.0,6203.0,-3383.0,4.0,4.0,3934.0,3263.0,2791.0,472.0,593.0,14.0,61.0,6758.0,,2165.0,1951.0,34.0,54.0,126.0,194.0,33.0,0.0,0.0,,161.0,537.0,0.0,1.0,501.0,2896.0,4717.0,4717.0,0.0,0.0,,1318.0,0.0,620.0,203.0,494.0,6035.0,8931.0,0.0,1375.0,929.0,446.0,-230.0,2621.0,-3400.0,366.0,302.0,668.0,9599.0,
03/31/2017,9870.0,338.0,338.0,0.0,707.0,707.0,0.0,1417.0,682.0,132.0,603.0,0.0,426.0,,,426.0,2888.0,2898.0,,,,,4084.0,3357.0,,,,,727.0,6982.0,,2402.0,,,,2402.0,94.0,37.0,,,,57.0,0.0,,,0.0,2496.0,5206.0,5206.0,,,,1309.0,,596.0,,713.0,6515.0,9011.0,0.0,1257.0,929.0,328.0,-241.0,2788.0,-3261.0,543.0,316.0,859.0,9870.0,
06/30/2017,10266.0,301.0,301.0,0.0,802.0,802.0,0.0,1490.0,689.0,154.0,647.0,0.0,427.0,2.0,,381.0,3020.0,3020.0,,,,,4226.0,3512.0,,,,,712.0,7246.0,,2673.0,,,,2673.0,97.0,39.0,,,,58.0,24.0,,2.0,0.0,2794.0,5262.0,5262.0,,,,1275.0,,572.0,,701.0,6537.0,9331.0,0.0,1128.0,929.0,199.0,-254.0,2916.0,-3168.0,622.0,313.0,935.0,10266.0,
