Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/30/2015,104945.0,17229.0,2378.0,14851.0,5044.0,5044.0,0.0,3516.0,745.0,527.0,2244.0,0.0,2934.0,182.0,,825.0,,999.0,28723.0,4678.0,9215.0,-4537.0,0.0,,71544.0,69005.0,41274.0,27731.0,,1532.0,76222.0,,5775.0,1447.0,533.0,,3795.0,2158.0,2158.0,,,,,193.0,,81.0,4766.0,0.0,8126.0,33690.0,33569.0,121.0,121.0,,10860.0,2771.0,1577.0,1665.0,44550.0,52676.0,0.0,0.0,0.0,0.0,0,53740.0,-1471.0,52269.0,0.0,52269.0,104945.0,
01/29/2016,102706.0,17286.0,2721.0,14565.0,4863.0,4863.0,0.0,3536.0,772.0,520.0,2244.0,0.0,1884.0,193.0,,1060.0,,1079.0,27569.0,4636.0,9346.0,-4710.0,0.0,,70501.0,67692.0,40376.0,27316.0,,1556.0,75137.0,,5951.0,1437.0,454.0,,4060.0,2153.0,2153.0,,,,,37.0,,54.0,3802.0,0.0,8141.0,33681.0,33564.0,117.0,117.0,,10068.0,2822.0,1585.0,1805.0,43749.0,51890.0,0.0,0.0,0.0,0.0,0,53781.0,-2965.0,50816.0,0.0,50816.0,102706.0,
04/29/2016,99644.0,12634.0,2876.0,9758.0,5562.0,5562.0,0.0,3473.0,732.0,499.0,2242.0,0.0,1931.0,112.0,0.0,1383.0,,1795.0,23600.0,4841.0,9714.0,-4873.0,0.0,,71203.0,68399.0,41500.0,26899.0,20.0,1289.0,76044.0,,6059.0,1709.0,566.0,,3784.0,993.0,0.0,106.0,106.0,,887.0,113.0,0.0,106.0,3729.0,0.0,7165.0,30109.0,30083.0,26.0,26.0,,10307.0,2903.0,1759.0,1810.0,40416.0,47581.0,0.0,32227.0,0.139902,32226.860098,0,21704.0,-1868.0,52063.0,0.0,52063.0,99644.0,
07/29/2016,98601.0,12810.0,3060.0,9750.0,5357.0,5357.0,0.0,3580.0,737.0,497.0,2346.0,0.0,1751.0,171.0,,1232.0,,1534.0,23498.0,4814.0,9917.0,-5103.0,0.0,,70289.0,67746.0,41309.0,26437.0,,1140.0,75103.0,,5835.0,1615.0,645.0,,3575.0,1947.0,1947.0,,,,,114.0,,136.0,3790.0,0.0,7896.0,30124.0,30099.0,25.0,25.0,,9689.0,2344.0,1770.0,1649.0,39813.0,47709.0,0.0,0.0,0.0,0.0,0,52848.0,-2024.0,50824.0,68.0,50892.0,98601.0,
10/28/2016,98406.0,11257.0,2954.0,8303.0,5661.0,5661.0,0.0,3717.0,765.0,533.0,2419.0,0.0,1891.0,160.0,,1250.0,,1683.0,22526.0,4891.0,10200.0,-5309.0,0.0,,70989.0,68446.0,41707.0,26739.0,,1133.0,75880.0,,6180.0,1659.0,,,4521.0,3367.0,3367.0,,,,,54.0,,138.0,3754.0,0.0,9601.0,29010.0,28983.0,27.0,27.0,,9502.0,2381.0,1768.0,1461.0,38512.0,48113.0,0.0,0.0,0.0,0.0,0,52514.0,-2328.0,50186.0,107.0,50293.0,98406.0,
01/27/2017,97578.0,11458.0,2768.0,8690.0,5453.0,5453.0,0.0,3720.0,803.0,536.0,2381.0,0.0,1792.0,126.0,,1484.0,,1539.0,22423.0,4947.0,10436.0,-5489.0,0.0,,70208.0,67433.0,41224.0,26209.0,,1165.0,75155.0,,6371.0,1557.0,,,4814.0,6226.0,6226.0,,,,,75.0,,48.0,3643.0,0.0,12672.0,25923.0,25899.0,24.0,24.0,,9490.0,2527.0,1610.0,1662.0,35413.0,48085.0,0.0,0.0,0.0,0.0,0,52266.0,-2879.0,49387.0,106.0,49493.0,97578.0,
04/28/2017,99857.0,13708.0,4967.0,8741.0,5591.0,5591.0,0.0,3338.0,669.0,458.0,2211.0,0.0,2236.0,94.0,371.0,1550.0,,1697.0,24873.0,4361.0,9691.0,-5330.0,0.0,,70623.0,61922.0,38515.0,23407.0,5.0,7052.0,74984.0,,6631.0,1555.0,633.0,,4443.0,7520.0,0.0,5.0,5.0,,7515.0,113.0,0.0,25.0,2978.0,34.0,14264.0,25921.0,25903.0,18.0,18.0,,9342.0,2405.0,1724.0,2210.0,35263.0,49527.0,0.0,29551.0,0.136942,29550.863058,0,23270.0,-2613.0,50208.0,122.0,50330.0,99857.0,
07/28/2017,100250.0,13088.0,4691.0,8397.0,5784.0,5784.0,0.0,3538.0,722.0,490.0,2326.0,0.0,2369.0,77.0,369.0,1598.0,,1918.0,24779.0,4387.0,9890.0,-5503.0,0.0,,71084.0,62202.0,39196.0,23006.0,,7207.0,75471.0,,6839.0,1759.0,717.0,,4363.0,8058.0,0.0,,,,8058.0,251.0,,86.0,2610.0,59.0,15148.0,25953.0,25930.0,23.0,23.0,,8362.0,2170.0,1663.0,1833.0,34315.0,49463.0,0.0,28553.0,0.135459,28552.864541,0,24043.0,-1924.0,50672.0,115.0,50787.0,100250.0,
10/27/2017,94458.0,13526.0,5529.0,7997.0,5752.0,5752.0,0.0,3638.0,755.0,515.0,2368.0,0.0,2246.0,110.0,0.0,1749.0,,2150.0,25162.0,4441.0,10115.0,-5674.0,0.0,,64855.0,61702.0,39077.0,22625.0,,1294.0,69296.0,,7225.0,1718.0,872.0,,4635.0,3131.0,0.0,,,,3131.0,140.0,,71.0,1841.0,0.0,10496.0,25941.0,25919.0,22.0,22.0,,6443.0,2194.0,1475.0,862.0,32384.0,42880.0,0.0,28091.0,0.135359,28090.864641,0,25438.0,-2060.0,51469.0,109.0,51578.0,94458.0,
01/26/2018,95800.0,14436.0,6358.0,8078.0,5775.0,5775.0,0.0,3751.0,756.0,523.0,2472.0,0.0,2645.0,58.0,0.0,1537.0,,2548.0,26607.0,4517.0,10006.0,-5489.0,0.0,,64676.0,61973.0,39795.0,22178.0,,1108.0,69193.0,,7709.0,1809.0,925.0,,4975.0,2902.0,0.0,,,,2902.0,322.0,,126.0,1363.0,0.0,10933.0,25918.0,25896.0,22.0,22.0,,8609.0,4758.0,1524.0,838.0,34527.0,45460.0,0.0,28190.0,0.135526,28189.864474,0,23426.0,-1382.0,50234.0,106.0,50340.0,95800.0,
04/27/2018,91393.0,11227.0,3669.0,7558.0,5987.0,5987.0,0.0,3579.0,676.0,496.0,2407.0,0.0,2187.0,25.0,0.0,1465.0,,2119.0,22980.0,4604.0,10259.0,-5655.0,0.0,,63809.0,61266.0,39543.0,21723.0,16.0,1037.0,68413.0,,7839.0,1628.0,979.0,,5232.0,2058.0,0.0,5.0,5.0,,2053.0,187.0,0.0,71.0,1423.0,0.0,10084.0,23699.0,23683.0,16.0,16.0,,6788.0,3051.0,1425.0,818.0,30487.0,40571.0,0.0,28127.0,0.135422,28126.864578,0,24379.0,-1786.0,50720.0,102.0,50822.0,91393.0,
07/27/2018,89721.0,11004.0,4380.0,6624.0,5674.0,5674.0,0.0,3681.0,719.0,542.0,2420.0,0.0,2101.0,106.0,0.0,1413.0,,1983.0,22460.0,4524.0,10336.0,-5812.0,0.0,,62737.0,60225.0,38955.0,21270.0,,993.0,67261.0,,7538.0,1789.0,784.0,,4965.0,1545.0,0.0,,,,1545.0,29.0,,63.0,1347.0,0.0,9112.0,23678.0,23658.0,20.0,20.0,,6602.0,3042.0,1412.0,738.0,30280.0,39392.0,0.0,27817.0,0.135173,27816.864827,0,24730.0,-2323.0,50224.0,105.0,50329.0,89721.0,
10/26/2018,88150.0,10133.0,3911.0,6222.0,5743.0,5743.0,0.0,3763.0,722.0,562.0,2479.0,0.0,2014.0,115.0,,1414.0,,1842.0,21653.0,4536.0,10512.0,-5976.0,0.0,,61961.0,59424.0,38605.0,20819.0,,1008.0,66497.0,,7070.0,1742.0,536.0,,4792.0,1343.0,0.0,,,,1343.0,50.0,,20.0,1325.0,0.0,8463.0,23673.0,23673.0,,,,6300.0,2950.0,1301.0,704.0,29973.0,38436.0,0.0,27048.0,0.134618,27047.865382,0,25171.0,-2612.0,49607.0,107.0,49714.0,88150.0,
01/25/2019,88730.0,9142.0,3703.0,5439.0,5854.0,5854.0,0.0,3866.0,761.0,560.0,2545.0,0.0,2015.0,84.0,,1496.0,,1830.0,20877.0,4593.0,10746.0,-6153.0,0.0,,63260.0,60838.0,40003.0,20835.0,,842.0,67853.0,,7464.0,1706.0,648.0,,5110.0,1356.0,0.0,,,,1356.0,33.0,,21.0,1356.0,0.0,8853.0,23674.0,23653.0,21.0,21.0,,6262.0,2874.0,1313.0,698.0,29936.0,38789.0,0.0,26518.0,0.134059,26517.865941,0,25769.0,-2458.0,49829.0,112.0,49941.0,88730.0,
04/26/2019,89694.0,9848.0,4393.0,5455.0,6222.0,6222.0,0.0,3753.0,705.0,572.0,2476.0,0.0,2144.0,108.0,0.0,1519.0,,1887.0,21967.0,4675.0,10920.0,-6245.0,0.0,,63052.0,60519.0,39959.0,20560.0,31.0,875.0,67727.0,,7616.0,1953.0,567.0,,5096.0,838.0,0.0,6.0,6.0,,832.0,18.0,0.0,1.0,1278.0,0.0,8472.0,24486.0,24482.0,4.0,4.0,,6524.0,2838.0,1651.0,756.0,31010.0,39482.0,0.0,26532.0,0.13407,26531.86593,0,26270.0,-2711.0,50091.0,121.0,50212.0,89694.0,
07/26/2019,91268.0,10683.0,5080.0,5603.0,5894.0,5894.0,0.0,3932.0,735.0,569.0,2628.0,0.0,2196.0,80.0,,1545.0,,1958.0,22705.0,5659.0,12084.0,-6425.0,0.0,,62904.0,60316.0,40082.0,20234.0,,963.0,68563.0,,6848.0,1906.0,500.0,,4442.0,1641.0,0.0,183.0,,183.0,1458.0,29.0,,4.0,1346.0,0.0,8518.0,25599.0,24804.0,795.0,,795.0,6654.0,2873.0,1640.0,791.0,32253.0,40771.0,0.0,26470.0,0.13408,26469.86592,0,26377.0,-2484.0,50363.0,134.0,50497.0,91268.0,
10/25/2019,91053.0,10398.0,3962.0,6436.0,6118.0,6118.0,0.0,4042.0,762.0,594.0,2686.0,0.0,2095.0,86.0,,1804.0,,1862.0,22653.0,5745.0,12353.0,-6608.0,0.0,,62655.0,59727.0,39952.0,19775.0,,1038.0,68400.0,,7092.0,1965.0,442.0,,4685.0,1051.0,0.0,176.0,,176.0,875.0,27.0,,4.0,1376.0,0.0,8170.0,25586.0,24752.0,834.0,,834.0,6578.0,2705.0,1573.0,920.0,32164.0,40334.0,0.0,26171.0,0.134038,26170.865962,0,27018.0,-2611.0,50578.0,141.0,50719.0,91053.0,
01/24/2020,92822.0,11628.0,3709.0,7919.0,6248.0,6248.0,0.0,4122.0,786.0,643.0,2693.0,0.0,2045.0,75.0,,2272.0,,1820.0,24043.0,5759.0,12502.0,-6743.0,0.0,,63020.0,59547.0,40091.0,19456.0,,1126.0,68779.0,,7711.0,1945.0,457.0,,5309.0,1013.0,0.0,169.0,,169.0,844.0,11.0,,22.0,1282.0,0.0,8735.0,25583.0,24732.0,851.0,,851.0,6551.0,2738.0,1598.0,911.0,32134.0,40869.0,0.0,26144.0,0.134079,26143.865921,0,28210.0,-2546.0,51808.0,145.0,51953.0,92822.0,
04/24/2020,90689.0,10948.0,4140.0,6808.0,4645.0,4645.0,0.0,4229.0,747.0,608.0,2874.0,0.0,2209.0,103.0,0.0,2832.0,,1910.0,22031.0,5755.0,12571.0,-6816.0,0.0,,62903.0,58904.0,39841.0,19063.0,7.0,1057.0,68658.0,,7076.0,1996.0,502.0,,4578.0,2947.0,0.0,171.0,,171.0,2776.0,343.0,0.0,2.0,1174.0,0.0,10366.0,22795.0,22021.0,774.0,,774.0,6656.0,2682.0,1910.0,888.0,29451.0,39817.0,0.0,26165.0,0.134107,26164.865893,0,28132.0,-3560.0,50737.0,135.0,50872.0,90689.0,
07/31/2020,93906.0,13012.0,6499.0,6513.0,4876.0,4876.0,0.0,4551.0,874.0,653.0,3024.0,0.0,2070.0,8.0,,2988.0,,1938.0,24509.0,4882.0,11952.0,-7070.0,0.0,,64515.0,59384.0,40714.0,18670.0,,2135.0,69397.0,,7128.0,1720.0,390.0,,5018.0,5823.0,0.0,,,,5823.0,135.0,,57.0,1231.0,0.0,13086.0,22867.0,22867.0,,,,7510.0,2719.0,1962.0,1541.0,30377.0,43463.0,0.0,26261.0,0.134332,26260.865668,0,27817.0,-3782.0,50296.0,147.0,50443.0,93906.0,
