Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/03/2018,5722.051,1290.806,1290.294,0.512,87.868,87.868,0.0,1641.735,,,,,130.748,0.0,,130.748,3151.157,2382.464,4908.179,-2525.715,0.712,0.712,187.718,0.0,0.0,0.0,187.718,2570.894,,1841.429,1059.844,0.0,0.0,781.585,84.973,0.0,0.0,0.0,,84.973,0.0,21.668,0.0,85.806,0.0,1926.402,311.994,311.994,0.0,0.0,,434.347,0.0,7.3,7.3,0.0,120.613,198.96,746.341,2672.743,0.0,1296.16,3.796,1292.364,-318.279,2071.4,0.027,3049.308,0.0,3049.308,5722.051,
05/05/2018,6020.836,1302.836,1302.836,0.0,109.425,109.425,0.0,1895.456,,,,,146.362,,,146.362,3454.079,2369.215,4951.696,-2582.481,0.709,0.709,196.833,0.0,,,196.833,2566.757,,2021.644,1299.145,77.323,,645.176,84.981,0.0,,,,84.981,0.0,,,109.373,0.0,2106.625,312.105,312.105,,,,471.818,,,,,,362.445,783.923,2890.548,0.0,1316.476,3.771,1312.705,-363.077,2176.882,0.007,3130.288,0.0,3130.288,6020.836,
08/04/2018,5963.756,1386.935,1386.935,0.0,121.508,121.508,0.0,1698.39,,,,,172.822,,,172.822,3379.655,2384.301,5038.639,-2654.338,0.0,,199.8,0.0,0.0,0.0,199.8,2584.101,,1893.158,1184.422,0.0,,708.736,84.989,0.0,,,,84.989,0.0,,,114.195,0.0,1978.147,312.217,312.217,,,,488.782,,,,,,374.587,800.999,2779.146,0.0,1337.068,3.739,1333.329,-369.34,2216.878,0.004,3184.61,0.0,3184.61,5963.756,
11/03/2018,6235.767,1349.196,1349.196,0.0,117.825,117.825,0.0,1979.08,,,,,177.206,,,177.206,3623.307,2418.226,5133.811,-2715.585,0.0,,194.234,0.0,0.0,0.0,194.234,2612.46,,2167.297,1394.029,0.0,,773.268,84.997,0.0,,,,84.997,0.0,,,112.138,0.0,2252.294,312.328,312.328,,,,483.982,,,,,,371.844,796.31,3048.604,0.0,1358.38,3.711,1354.669,-371.959,2200.742,0.0,3187.163,0.0,3187.163,6235.767,
02/02/2019,6073.691,1412.912,1412.912,0.0,96.711,96.711,0.0,1750.442,,,,,143.954,0.0,,143.954,3404.019,2475.201,5256.708,-2781.507,0.0,0.125,194.471,0.0,0.0,0.0,194.471,2669.672,,2009.484,1177.104,37.749,0.0,794.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.442,0.0,124.308,0.0,2009.484,312.44,312.44,0.0,0.0,0.0,446.021,0.0,6.7,6.7,0.0,124.558,109.013,758.461,2767.945,0.0,1379.647,3.682,1375.965,-372.663,2298.762,0.0,3305.746,0.0,3305.746,6073.691,
05/04/2019,9049.12,1366.592,1366.592,0.0,121.607,121.607,0.0,1813.773,,,,,160.733,,,160.733,3462.705,5379.352,8203.785,-2824.433,0.0,,207.063,0.0,0.0,0.0,207.063,5586.415,,2056.611,1296.183,89.29,,671.138,536.9,0.0,536.9,,536.9,,0.0,,,134.213,0.0,2593.511,2827.082,312.552,2514.53,,2514.53,361.001,,,,,,226.788,3188.083,5781.594,0.0,1395.211,3.653,1391.558,-423.543,2295.858,0.0,3267.526,0.0,3267.526,9049.12,
08/03/2019,9151.947,1382.025,1382.025,0.0,130.439,130.439,0.0,1835.869,,,,,167.585,,,167.585,3515.918,5437.239,8343.69,-2906.451,0.0,,198.79,0.0,0.0,0.0,198.79,5636.029,,2129.567,1359.829,0.0,,769.738,549.841,0.0,549.841,,549.841,0.0,0.0,,,139.538,0.0,2679.408,2808.895,312.665,2496.23,,2496.23,367.38,,,,,,227.842,3176.275,5855.683,0.0,1416.598,3.622,1412.976,-425.012,2304.678,0.0,3296.264,0.0,3296.264,9151.947,
11/02/2019,9415.841,1142.709,1142.709,0.0,124.853,124.853,0.0,2168.796,,,,,170.304,,,170.304,3606.662,5608.18,8592.927,-2984.747,0.0,,200.999,0.0,0.0,0.0,200.999,5809.179,,2298.805,1480.205,0.0,,818.6,559.433,0.0,559.433,,559.433,0.0,0.0,,,140.74,0.0,2858.238,2914.15,312.778,2601.372,,2601.372,366.674,,,,,,225.934,3280.824,6139.062,0.0,1439.307,3.594,1435.713,-429.583,2267.055,0.0,3276.779,0.0,3276.779,9415.841,
02/01/2020,9348.367,1351.205,1351.205,0.0,102.236,102.236,0.0,1832.339,,,,,147.048,0.0,,147.048,3432.828,5707.218,8755.319,-3048.101,0.0,,208.321,0.0,0.0,0.0,208.321,5915.539,,2137.453,1296.482,14.425,0.0,826.546,564.481,0.0,564.481,0.0,564.481,,0.0,0.0,0.0,149.679,0.0,2701.934,2923.419,312.891,2610.528,0.0,2610.528,363.765,0.0,8.2,8.2,0.0,141.443,64.443,3287.184,5989.118,0.0,1461.875,3.568,1458.307,-433.328,2330.702,0.0,3359.249,0.0,3359.249,9348.367,
05/02/2020,10728.046,2669.535,2669.535,0.0,49.624,49.624,0.0,1757.263,,,,,111.493,,,111.493,4587.915,5775.091,8901.558,-3126.467,0.0,,365.04,0.0,0.0,0.0,365.04,6140.131,,1247.785,706.267,0.0,,541.518,1375.832,805.0,570.832,,570.832,,0.0,,,163.15,0.0,2623.617,4917.383,2285.614,2631.769,,2631.769,369.654,,,,,,206.504,5287.037,7910.654,0.0,1488.47,3.559,1484.911,-465.645,1794.567,0.0,2817.392,0.0,2817.392,10728.046,
08/01/2020,11322.245,3793.043,3793.043,0.0,162.723,162.723,0.0,1117.983,,,,,273.612,,,273.612,5347.361,5759.84,8973.912,-3214.072,0.0,,215.044,0.0,,0.0,215.044,5974.884,,1771.288,1009.704,0.0,,761.584,1381.784,802.507,579.277,,579.277,,0.0,,,155.556,0.0,3153.072,4887.549,2286.295,2601.254,,2601.254,414.425,,,,,,258.869,5301.974,8455.046,0.0,1516.259,3.56,1512.699,-465.674,1816.614,0.0,2867.199,0.0,2867.199,11322.245,
