Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Discontinued Operations,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,2707.925,371.684,371.684,0.0,542.003,528.25,13.753,511.757,115.085,31.0,365.672,0.0,63.063,0.0,63.063,1488.507,966.747,2474.62,-1507.873,0.0,,252.671,187.869,54.613,133.256,58.665,6.137,1219.418,,562.787,277.06,6.954,,278.773,40.863,39.45,0.0,0.0,,1.413,1.893,,1.334,,0.0,605.543,295.987,295.987,0.0,0.0,,620.639,,476.422,,142.883,916.626,1522.169,0.0,108.59,87.85,20.74,-897.388,2394.372,-478.478,1127.096,58.66,1185.756,2707.925,
03/31/2018,2678.982,213.091,213.091,0.0,565.203,499.13,66.073,611.524,128.627,34.878,448.019,0.0,63.921,,63.246,1453.739,978.494,2532.209,-1553.715,0.0,,246.749,182.199,56.056,126.143,57.057,7.493,1225.243,,518.025,268.556,5.098,,244.371,42.489,41.043,,,,1.446,0.0,,,,0.0,560.514,295.221,295.221,,,,619.221,,474.468,0.0,144.753,914.442,1474.956,0.0,106.128,87.85,18.278,-910.727,2397.224,-451.902,1140.723,63.303,1204.026,2678.982,
06/30/2018,2632.779,180.493,180.493,0.0,606.546,582.524,24.022,580.095,125.282,31.307,423.506,0.0,59.6,,58.128,1426.734,964.158,2522.576,-1558.418,0.0,,241.887,179.939,53.96,125.979,54.006,7.942,1206.045,,505.034,240.506,2.295,,262.233,48.776,47.378,,,,1.398,0.0,,,,0.0,553.81,295.017,295.017,,,,606.684,,453.948,0.0,152.736,901.701,1455.511,0.0,107.215,87.85,19.365,-924.513,2406.943,-471.298,1118.347,58.921,1177.268,2632.779,
09/30/2018,2612.887,208.616,208.616,0.0,624.019,616.2,7.819,531.362,112.613,33.425,385.324,0.0,53.897,,53.897,1417.894,964.404,2542.056,-1577.652,0.0,,230.589,175.6,52.725,122.875,47.043,7.946,1194.993,,539.82,252.551,17.407,,269.862,16.207,14.831,,,,1.376,0.0,,,,0.0,556.027,294.841,294.841,,,,533.51,,402.178,0.0,131.332,828.351,1384.378,0.0,108.011,87.85,20.161,-925.097,2455.391,-470.761,1167.544,60.965,1228.509,2612.887,
12/31/2018,2634.205,356.254,356.254,0.0,552.642,546.905,5.737,479.98,114.582,27.265,338.133,0.0,67.856,0.0,67.856,1456.732,1001.921,2587.991,-1586.07,0.0,,175.552,139.172,18.851,120.321,28.146,8.234,1177.473,,568.546,286.671,0.975,,280.9,190.048,15.288,0.0,0.0,,174.76,1.75,0.0,1.38,,0.0,760.344,121.284,121.284,0.0,0.0,,520.134,0.0,384.404,,134.35,641.418,1401.762,0.0,108.974,87.85,21.124,-925.056,2449.714,-461.589,1172.043,60.4,1232.443,2634.205,
03/31/2019,2677.168,212.331,212.331,0.0,553.327,540.813,12.514,563.736,121.385,30.708,411.643,0.0,54.829,,54.146,1384.223,1108.361,2732.91,-1624.549,0.0,,184.584,136.284,18.851,117.433,26.923,21.377,1292.945,,493.66,268.78,4.993,,219.887,222.19,19.678,28.538,0.396,28.142,173.974,0.0,,,,0.0,715.85,194.035,116.242,77.793,5.063,72.73,519.065,,380.882,0.0,138.183,713.1,1428.95,0.0,107.395,87.85,19.545,-923.703,2451.367,-448.419,1186.64,61.578,1248.218,2677.168,
06/30/2019,2704.073,111.681,111.681,0.0,621.149,616.974,4.175,589.41,120.413,30.149,438.848,0.0,48.863,,48.045,1371.103,1110.539,2756.552,-1646.013,49.001,49.001,173.43,134.788,18.851,115.937,27.246,11.396,1332.97,,528.872,267.851,8.881,,252.14,222.215,19.469,28.98,0.187,28.793,173.766,0.0,,,,0.0,751.087,187.838,115.561,72.277,5.063,67.214,511.122,,366.806,0.0,144.316,698.96,1450.047,0.0,108.687,87.85,20.837,-923.367,2454.811,-447.782,1192.349,61.677,1254.026,2704.073,
09/30/2019,2696.616,137.093,137.093,0.0,626.4,617.753,8.647,566.88,116.648,29.989,420.243,0.0,48.501,,48.244,1378.874,1098.077,2731.135,-1633.058,48.936,48.936,170.729,132.361,18.851,113.51,24.256,14.112,1317.742,,545.708,253.821,15.787,,276.1,218.397,16.188,28.631,0.0,28.631,173.578,0.746,,,,0.0,764.851,180.992,115.594,65.398,5.063,60.335,482.31,,341.35,,140.96,663.302,1428.153,0.0,109.324,87.85,21.474,-923.118,2478.677,-455.773,1209.11,59.353,1268.463,2696.616,
12/31/2019,2802.338,391.332,391.332,0.0,544.792,544.257,0.535,464.221,109.132,28.25,326.839,0.0,52.635,0.0,52.635,1452.98,1127.994,2783.432,-1655.438,48.912,48.912,172.452,130.207,18.851,111.356,29.336,12.909,1349.358,,553.85,276.732,2.304,,274.814,50.224,12.031,27.928,0.265,27.663,10.265,0.0,0.0,1.681,,0.0,604.074,364.519,308.213,56.306,0.935,55.371,506.012,0.0,353.923,3.024,147.384,870.531,1474.605,0.0,110.025,87.85,22.175,-922.783,2524.963,-447.58,1264.625,63.108,1327.733,2802.338,
03/31/2020,2832.717,433.362,433.362,0.0,522.956,509.28,13.676,501.604,120.123,24.937,356.544,0.0,46.224,,46.224,1504.146,1109.03,2761.144,-1652.114,48.472,48.472,171.069,127.032,18.851,108.181,33.162,10.875,1328.571,,441.927,230.675,2.485,,208.767,293.321,277.844,,,,15.477,0.0,,,,0.0,735.248,363.169,301.92,61.249,,61.249,538.56,,373.344,0.114,165.102,901.729,1636.977,0.0,103.076,87.85,15.226,-921.406,2508.052,-512.01,1177.712,18.028,1195.74,2832.717,
06/30/2020,2880.903,541.423,541.423,0.0,524.377,514.218,10.159,465.161,114.311,27.719,323.131,0.0,47.923,,45.269,1578.884,1088.009,2764.292,-1676.283,48.605,48.605,165.405,123.502,18.851,104.651,31.574,10.329,1302.019,,489.673,244.47,2.574,,242.629,266.441,244.745,,,,21.696,0.0,,7.677,,0.0,756.114,380.762,324.61,56.152,,56.152,546.556,,367.93,0.116,170.833,927.318,1683.432,0.0,104.783,87.85,16.933,-921.406,2496.56,-501.155,1178.782,18.689,1197.471,2880.903,
