Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
02/03/2018,1315.353,39.937,39.937,0.0,33.614,33.614,0.0,388.41,0.0,0.0,388.41,0.0,231.127,0.0,25.077,1.707,206.05,693.088,298.547,700.09,-401.543,0.0,323.718,134.798,100.308,34.49,0.695,163.148,622.265,,210.158,123.287,1.488,,85.383,1.766,0.0,0.0,0.0,,1.766,43.144,0.0,0.0,41.242,255.068,86.619,86.619,0.0,0.0,,142.962,0.0,0.0,,,,141.255,229.581,484.649,1.052,271.269,20.392,250.877,-17.857,603.902,-29.192,829.174,1.53,830.704,1315.353,
05/05/2018,1317.425,30.88,30.88,0.0,51.421,51.421,0.0,552.475,0.0,0.0,552.475,0.0,71.72,,24.842,1.707,71.72,706.496,377.363,956.772,-579.409,0.0,233.566,183.967,96.086,87.881,,24.757,610.929,,229.309,146.375,0.067,,82.867,1.69,0.0,,,,1.69,10.004,,,0.0,241.003,103.994,103.994,,,,143.589,,0.0,,,,141.882,247.583,488.586,1.04,274.634,20.404,254.23,-17.857,605.984,-36.89,826.911,1.928,828.839,1317.425,
08/04/2018,1367.796,49.786,49.786,0.0,38.483,38.483,0.0,606.748,0.0,0.0,606.748,0.0,79.338,,23.126,1.701,79.338,774.355,365.926,954.761,-588.835,0.0,227.515,179.295,92.648,86.647,,25.094,593.441,,314.555,215.528,0.068,,98.959,1.625,0.0,,,,1.625,1.939,,,0.0,318.119,81.712,81.712,,,,143.807,,0.0,,,,142.106,225.519,543.638,1.064,277.979,20.684,257.295,-17.857,603.536,-42.744,821.978,2.18,824.158,1367.796,
11/03/2018,1430.713,53.423,53.423,0.0,48.364,48.364,0.0,666.166,0.0,0.0,666.166,0.0,75.149,,25.015,1.743,75.149,843.102,361.878,963.376,-601.498,0.0,225.733,173.021,92.396,80.625,,27.697,587.611,,362.497,257.504,0.069,,104.924,9.325,0.0,,,,9.325,0.47,,,0.0,372.292,72.455,72.455,,,,144.205,,0.0,,,,142.462,216.66,588.952,1.061,281.39,20.681,260.709,-17.857,617.923,-43.054,839.463,2.298,841.761,1430.713,
02/02/2019,1181.081,167.355,167.355,0.0,132.39,132.39,0.0,366.667,0.0,0.0,366.667,0.0,64.634,0.0,21.335,1.846,43.299,731.046,277.375,705.4,-428.025,0.0,172.66,124.928,93.081,31.847,4.31,22.087,450.035,,266.684,158.603,2.133,,105.948,8.992,0.0,0.0,0.0,,8.992,0.553,0.0,0.0,0.0,276.229,56.751,56.751,0.0,0.0,,110.55,0.0,0.0,0.0,0.0,,108.704,167.301,443.53,1.06,283.729,19.591,264.138,-17.857,508.555,-37.936,737.551,0.0,737.551,1181.081,
05/04/2019,1816.073,156.655,156.655,0.0,33.275,33.275,0.0,367.998,0.0,0.0,367.998,0.0,43.116,,24.043,1.911,43.116,601.044,1041.242,1478.254,-437.012,0.0,173.787,124.623,93.455,31.168,,25.121,1215.029,,210.708,121.655,0.071,,88.982,152.672,0.0,138.758,,138.758,13.914,0.484,,,0.0,363.864,750.194,59.762,690.432,,690.432,39.089,,0.0,,,,37.178,789.283,1153.147,1.012,284.208,17.753,266.455,-17.857,432.531,-36.968,662.926,0.0,662.926,1816.073,
08/03/2019,1755.527,57.965,57.965,0.0,26.626,26.626,0.0,444.706,0.0,0.0,444.706,0.0,45.04,,23.185,1.846,45.04,574.337,1016.461,1453.008,-436.547,0.0,164.729,116.685,87.126,29.559,,24.859,1181.19,,244.813,157.822,0.072,,86.919,156.129,0.0,141.233,,141.233,14.896,0.52,,,0.0,401.462,731.291,60.244,671.047,,671.047,38.153,,0.0,,,,36.307,769.444,1170.906,1.01,285.227,16.345,268.882,-17.857,364.396,-48.155,584.621,0.0,584.621,1755.527,
11/02/2019,1785.492,55.826,55.826,0.0,34.849,34.849,0.0,473.94,0.0,0.0,473.94,0.0,36.179,,25.188,1.846,36.179,600.794,1012.136,1463.724,-451.588,0.0,172.562,122.803,92.166,30.637,,24.571,1184.698,,285.102,195.906,0.073,,89.123,162.934,0.0,145.788,,145.788,17.146,0.488,,,0.0,448.524,725.536,62.368,663.168,,663.168,37.984,,,,,,36.138,763.52,1212.044,1.011,286.694,15.189,271.505,-17.857,343.156,-39.556,573.448,0.0,573.448,1785.492,
02/01/2020,1680.478,81.418,81.418,0.0,29.195,29.195,0.0,365.269,0.0,0.0,365.269,0.0,32.301,0.0,19.475,1.681,12.826,508.183,973.364,1427.127,-453.763,0.0,198.931,158.548,122.184,36.364,0.0,20.908,1172.295,,218.745,135.784,0.19,,82.771,142.695,0.0,142.695,0.0,142.695,0.0,0.495,0.0,0.0,0.0,361.935,662.342,14.393,647.949,0.0,647.949,36.858,0.0,6.422,,,,28.755,699.2,1061.135,1.009,289.287,15.186,274.101,-17.857,378.572,-31.668,619.343,0.0,619.343,1680.478,
05/02/2020,1755.068,238.574,238.574,0.0,55.259,55.259,0.0,391.803,0.0,0.0,391.803,0.0,49.372,,14.568,1.681,49.372,735.008,919.547,,,0.0,100.513,66.579,37.497,29.082,,19.366,1020.06,,241.077,175.232,,,65.845,188.464,0.0,164.723,,164.723,23.741,0.483,,,0.0,430.024,814.339,198.939,615.4,,615.4,34.883,,0.0,,,,33.202,849.222,1279.246,1.009,291.478,15.171,276.307,-17.857,243.795,-42.603,475.822,0.0,475.822,1755.068,
08/01/2020,1770.028,299.144,299.144,0.0,54.793,54.793,0.0,365.267,,,,,58.454,,,,58.454,777.658,890.781,,,0.0,101.589,67.939,,,,33.65,992.37,,178.541,178.541,,,,224.252,0.0,199.392,,199.392,24.86,88.047,,,88.047,490.84,779.772,186.049,593.723,,593.723,38.552,,,,,,38.552,818.324,1309.164,,,,,,,460.864,460.864,0.0,460.864,1770.028,
