Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/02/2015,93008.0,22774.0,9983.0,12791.0,4028.0,4028.0,0.0,2910.0,1505.0,0.0,1095.0,310.0,6882.0,771.0,3853.0,,2293.0,36594.0,12615.0,22635.0,-10020.0,2430.0,2430.0,,41369.0,24419.0,11357.0,13062.0,,,12504.0,3675.0,56414.0,,10016.0,,383.0,,9633.0,20237.0,17545.0,,,,2692.0,1292.0,,362.0,1048.0,31545.0,25949.0,25949.0,,,,9247.0,,,5053.0,3832.0,35196.0,66741.0,0.0,15475.0,1760.0,13715.0,-43822.0,65209.0,-10813.0,26049.0,218.0,26267.0,93008.0,
12/31/2015,89996.0,19900.0,7309.0,12591.0,3941.0,3941.0,0.0,2902.0,1564.0,0.0,1032.0,306.0,6652.0,242.0,3900.0,,2628.0,33395.0,12571.0,22354.0,-9783.0,3470.0,3470.0,,40560.0,24132.0,11289.0,12843.0,360.0,454.0,12318.0,3054.0,56601.0,,9543.0,2795.0,331.0,,6417.0,15805.0,13129.0,0.0,0.0,,2676.0,1581.0,0.0,28.0,1259.0,26929.0,28311.0,28311.0,0.0,0.0,,8992.0,0.0,2526.0,4691.0,1747.0,37303.0,64232.0,0.0,15776.0,1760.0,14016.0,-45066.0,65018.0,-10174.0,25554.0,210.0,25764.0,89996.0,
04/01/2016,91263.0,22211.0,8748.0,13463.0,4147.0,4147.0,0.0,3052.0,1629.0,0.0,1117.0,306.0,7100.0,374.0,3786.0,,2578.0,36510.0,12613.0,22983.0,-10370.0,1186.0,1186.0,,40954.0,24030.0,11396.0,12634.0,,,12610.0,3940.0,54753.0,,9276.0,,275.0,,9001.0,19844.0,14888.0,,,,4956.0,1867.0,,224.0,1242.0,30987.0,26990.0,26990.0,0.0,0.0,,8157.0,,,4337.0,3596.0,35147.0,66134.0,0.0,16267.0,1760.0,14507.0,-45549.0,64985.0,-10789.0,24914.0,215.0,25129.0,91263.0,
07/01/2016,94094.0,24075.0,9647.0,14428.0,4768.0,4768.0,0.0,3005.0,1655.0,0.0,1034.0,316.0,4025.0,268.0,693.0,,2423.0,35873.0,12663.0,23132.0,-10469.0,1284.0,1284.0,,44274.0,23689.0,11204.0,12485.0,,,16215.0,4102.0,58221.0,,10417.0,,375.0,,10042.0,18796.0,13901.0,,,,4895.0,331.0,,687.0,138.0,29544.0,29252.0,29252.0,,,,8460.0,,,4497.0,3276.0,37712.0,67256.0,0.0,16470.0,1760.0,14710.0,-46601.0,66921.0,-10153.0,26637.0,201.0,26838.0,94094.0,
09/30/2016,93927.0,25569.0,11147.0,14422.0,4082.0,4082.0,0.0,2751.0,1513.0,0.0,952.0,286.0,5554.0,451.0,2463.0,,2568.0,37956.0,11172.0,21294.0,-10122.0,1110.0,1110.0,,43689.0,22246.0,10865.0,11381.0,,,16917.0,4075.0,55971.0,,11204.0,,396.0,,10808.0,15561.0,12088.0,,,,3473.0,1027.0,,142.0,682.0,27792.0,31663.0,31663.0,,,,8227.0,,,4243.0,3842.0,39890.0,67682.0,0.0,16642.0,1760.0,14882.0,-46814.0,66457.0,-10209.0,26076.0,169.0,26245.0,93927.0,
12/31/2016,87270.0,22201.0,8555.0,13646.0,3856.0,3856.0,0.0,2675.0,1565.0,0.0,844.0,266.0,5278.0,565.0,2797.0,0.0,2164.0,34010.0,10635.0,21256.0,-10621.0,989.0,989.0,,41636.0,21128.0,10629.0,10499.0,326.0,572.0,16260.0,2785.0,53260.0,,9590.0,2682.0,307.0,,6601.0,16025.0,12498.0,0.0,0.0,,3527.0,917.0,0.0,177.0,818.0,26532.0,29684.0,29684.0,0.0,0.0,,7834.0,0.0,2242.0,4081.0,1334.0,37518.0,64050.0,0.0,16753.0,1760.0,14993.0,-47988.0,65502.0,-11205.0,23062.0,158.0,23220.0,87270.0,
03/31/2017,91201.0,25205.0,12120.0,13085.0,3702.0,3702.0,0.0,2885.0,1654.0,0.0,962.0,269.0,8459.0,391.0,5789.0,,2583.0,40251.0,9746.0,20044.0,-10298.0,1230.0,1230.0,,39974.0,18767.0,10008.0,8759.0,,,16753.0,4063.0,50950.0,,10264.0,,268.0,,9996.0,15911.0,13726.0,,,,2185.0,2481.0,,50.0,2226.0,28656.0,31538.0,31538.0,0.0,0.0,,7940.0,,,3899.0,3991.0,39478.0,68134.0,0.0,16957.0,1760.0,15197.0,-48974.0,65099.0,-10206.0,22876.0,191.0,23067.0,91201.0,
06/30/2017,91146.0,27224.0,11718.0,15506.0,4024.0,4024.0,0.0,2790.0,1709.0,0.0,828.0,253.0,4923.0,124.0,2057.0,,2571.0,38961.0,8672.0,19113.0,-10441.0,1158.0,1158.0,,42355.0,17192.0,9449.0,7743.0,,,20845.0,4194.0,52185.0,,10556.0,,351.0,,10205.0,17833.0,14355.0,,,,3478.0,441.0,,120.0,283.0,28830.0,31805.0,31805.0,,,,8422.0,,,4330.0,3972.0,40227.0,69057.0,0.0,17233.0,1760.0,15473.0,-49633.0,64890.0,-10489.0,22001.0,88.0,22089.0,91146.0,
09/29/2017,90515.0,27357.0,12528.0,14829.0,3664.0,3664.0,0.0,2608.0,1639.0,0.0,741.0,228.0,4775.0,10.0,1782.0,,2538.0,38404.0,8306.0,16730.0,-8424.0,1117.0,1117.0,,42688.0,16564.0,9473.0,7091.0,,,21644.0,4470.0,52111.0,,10508.0,,355.0,,10153.0,16629.0,13398.0,,,,3231.0,496.0,,254.0,437.0,27633.0,32471.0,32471.0,,,,8259.0,,,4313.0,3692.0,40730.0,68363.0,0.0,17459.0,1760.0,15699.0,-50256.0,64759.0,-9843.0,22119.0,33.0,22152.0,90515.0,
12/31/2017,87896.0,20771.0,6102.0,14669.0,3966.0,3966.0,0.0,2954.0,,0.0,,,2271.0,176.0,219.0,,1971.0,29962.0,9638.0,,,1096.0,1096.0,,47200.0,21747.0,13649.0,8098.0,346.0,921.0,20863.0,3147.0,57934.0,,9689.0,,449.0,,9240.0,16913.0,13609.0,0.0,0.0,,3304.0,143.0,0.0,159.0,37.0,26745.0,31202.0,31202.0,0.0,0.0,,10972.0,0.0,1934.0,2941.0,5938.0,42174.0,68919.0,0.0,17624.0,1760.0,15864.0,-50677.0,60430.0,-10305.0,17072.0,1905.0,18977.0,87896.0,
03/30/2018,93282.0,21543.0,8461.0,13082.0,4183.0,4183.0,0.0,3231.0,,0.0,,,2731.0,254.0,213.0,,2478.0,31688.0,9438.0,,,1039.0,1039.0,,51117.0,21884.0,13830.0,8054.0,3315.0,,21485.0,4179.0,61594.0,,11267.0,,634.0,,10633.0,19579.0,15203.0,,,,4376.0,163.0,,151.0,33.0,31009.0,29812.0,29812.0,,,,10844.0,,,2755.0,7938.0,40656.0,71665.0,0.0,17766.0,1760.0,16006.0,-51268.0,63150.0,-10038.0,19610.0,2007.0,21617.0,93282.0,
06/29/2018,89593.0,19354.0,7975.0,11379.0,4565.0,4565.0,0.0,2881.0,1915.0,0.0,751.0,215.0,9224.0,209.0,0.0,1456.0,2442.0,36024.0,7688.0,15972.0,-8284.0,1015.0,1015.0,,44866.0,16862.0,9863.0,6999.0,2999.0,,20604.0,4192.0,53569.0,,11120.0,,362.0,,10758.0,18738.0,14715.0,,,,4023.0,1540.0,,80.0,0.0,31398.0,28063.0,28063.0,0.0,0.0,,9956.0,,,7367.0,2509.0,38019.0,69417.0,0.0,17877.0,1760.0,16117.0,-51588.0,63808.0,-11774.0,18323.0,1853.0,20176.0,89593.0,
09/28/2018,86877.0,18847.0,9065.0,9782.0,3702.0,3702.0,0.0,2627.0,1743.0,0.0,675.0,209.0,8237.0,215.0,0.0,1486.0,1891.0,33413.0,7404.0,15415.0,-8011.0,1051.0,1051.0,,45009.0,16855.0,9856.0,6999.0,2720.0,,20899.0,4320.0,53464.0,,10600.0,,313.0,,10287.0,19314.0,12973.0,,,,6341.0,1516.0,,162.0,0.0,31430.0,25523.0,25523.0,,,,9746.0,,,2500.0,7084.0,35269.0,66699.0,0.0,18026.0,1760.0,16266.0,-51720.0,64028.0,-12070.0,18264.0,1914.0,20178.0,86877.0,
12/31/2018,83216.0,16115.0,9077.0,7038.0,3685.0,3685.0,0.0,3071.0,2025.0,0.0,773.0,273.0,2059.0,202.0,,,1946.0,24930.0,9598.0,17611.0,-8013.0,867.0,867.0,,47821.0,21587.0,14109.0,7478.0,2674.0,813.0,19412.0,3133.0,58286.0,,9585.0,2719.0,411.0,0.0,6455.0,18838.0,13835.0,0.0,0.0,,5003.0,359.0,0.0,63.0,187.0,28782.0,25376.0,25376.0,0.0,0.0,,10000.0,0.0,1738.0,2354.0,5845.0,35376.0,64158.0,0.0,18280.0,1760.0,16520.0,-51719.0,63234.0,-12814.0,16981.0,2077.0,19058.0,83216.0,
03/29/2019,88347.0,11948.0,5645.0,6303.0,3852.0,3852.0,0.0,3178.0,2050.0,0.0,852.0,276.0,9562.0,453.0,0.0,1835.0,2895.0,28540.0,10108.0,,,915.0,915.0,,48784.0,22744.0,12964.0,9780.0,2617.0,,19283.0,3687.0,59807.0,,10951.0,,255.0,,10696.0,15118.0,11570.0,251.0,,251.0,3297.0,1874.0,,90.0,0.0,27943.0,30417.0,29400.0,1017.0,,1017.0,10183.0,,,8598.0,1495.0,40600.0,68543.0,0.0,18337.0,1760.0,16577.0,-51981.0,63704.0,-12325.0,17735.0,2069.0,19804.0,88347.0,
06/28/2019,89996.0,13361.0,6731.0,6630.0,4888.0,4888.0,0.0,3453.0,2201.0,0.0,906.0,346.0,2658.0,628.0,,,2603.0,24360.0,11584.0,19806.0,-8222.0,894.0,894.0,,53158.0,26263.0,16840.0,9423.0,2559.0,,19418.0,4290.0,65636.0,,13274.0,,784.0,,12490.0,16061.0,13030.0,282.0,,282.0,2749.0,47.0,,181.0,0.0,29382.0,30367.0,29296.0,1071.0,,1071.0,18288.0,,,11023.0,7084.0,48655.0,78037.0,0.0,18593.0,1760.0,16833.0,-52033.0,64602.0,-12981.0,18181.0,2114.0,20295.0,98332.0,
09/27/2019,87433.0,12988.0,7531.0,5457.0,4353.0,4353.0,0.0,3266.0,2044.0,0.0,881.0,341.0,2510.0,878.0,,,2445.0,23117.0,11527.0,19794.0,-8267.0,878.0,878.0,,51911.0,26330.0,16465.0,9865.0,2452.0,,18689.0,3562.0,64316.0,,13309.0,,909.0,,12400.0,11717.0,10972.0,253.0,,253.0,492.0,74.0,,101.0,0.0,25100.0,32088.0,31012.0,1076.0,,1076.0,9562.0,,,2581.0,6880.0,41650.0,66750.0,0.0,18799.0,1760.0,17039.0,-51861.0,65481.0,-13706.0,18713.0,1970.0,20683.0,87433.0,
12/31/2019,86381.0,11175.0,6480.0,4695.0,3971.0,3971.0,0.0,3379.0,2180.0,0.0,851.0,348.0,1886.0,521.0,,,1819.0,20411.0,12210.0,20293.0,-8083.0,854.0,854.0,,52906.0,26766.0,16764.0,10002.0,2412.0,998.0,19025.0,3184.0,65970.0,,11202.0,3804.0,414.0,,6984.0,15528.0,10994.0,281.0,0.0,281.0,4253.0,243.0,0.0,70.0,151.0,26973.0,28627.0,27516.0,1111.0,0.0,1111.0,9683.0,0.0,2000.0,2284.0,5329.0,38310.0,65283.0,0.0,18914.0,1760.0,17154.0,-52244.0,65855.0,-13544.0,18981.0,2117.0,21098.0,86381.0,
03/27/2020,94013.0,17666.0,13561.0,4105.0,4430.0,4430.0,0.0,3558.0,2282.0,0.0,901.0,375.0,2580.0,520.0,0.0,,2339.0,28234.0,10993.0,,,652.0,652.0,,54134.0,27838.0,16673.0,11165.0,2275.0,,18020.0,5481.0,65779.0,,12766.0,12640.0,458.0,,-332.0,19299.0,13657.0,,,,5642.0,332.0,,282.0,0.0,32397.0,31094.0,31094.0,,,,10688.0,,,1856.0,8550.0,41782.0,74179.0,0.0,19072.0,1760.0,17312.0,-52088.0,66870.0,-15696.0,18158.0,1676.0,19834.0,94013.0,
06/26/2020,94689.0,19816.0,10037.0,9779.0,3849.0,3849.0,0.0,3501.0,2265.0,0.0,794.0,442.0,2205.0,735.0,,,2081.0,29371.0,10695.0,19234.0,-8539.0,746.0,746.0,,53877.0,27447.0,16617.0,10830.0,2366.0,,18189.0,5140.0,65318.0,,12052.0,11668.0,576.0,,-192.0,14604.0,9423.0,,,,5181.0,192.0,,193.0,0.0,26848.0,37729.0,37729.0,,,,10923.0,,,1969.0,8761.0,48652.0,75500.0,0.0,19127.0,1760.0,17367.0,-52071.0,66888.0,-16460.0,17484.0,1705.0,19189.0,94689.0,
