Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
04/02/2017,1548.769,52.097,52.097,0.0,298.99,298.99,0.0,413.572,7.214,111.216,295.142,0.0,68.092,2.207,,39.093,20.307,832.751,344.538,1086.778,-742.24,49.535,49.535,321.945,263.67,161.823,101.847,,16.975,716.018,,354.766,212.974,,,141.792,62.3,0.0,,,,62.3,2.231,,0.089,0.0,419.297,221.682,221.682,,,,394.265,,350.945,,43.231,615.947,1035.244,0.0,73.848,0.579,73.269,-323.353,1093.323,-330.293,513.525,0.0,513.525,1548.769,
07/02/2017,1450.979,61.707,61.707,0.0,230.011,230.011,0.0,374.879,6.972,102.187,265.72,0.0,22.844,0.032,,64.412,22.687,689.441,364.88,1104.583,-739.703,51.677,51.677,344.981,262.244,161.649,100.595,,18.293,761.538,,327.306,193.677,,,133.629,0.0,0.0,0.0,0.0,,,3.072,,0.118,0.0,330.378,221.793,221.793,0.0,0.0,,339.474,14.468,299.937,,24.951,561.267,891.645,0.0,74.141,0.579,73.562,-321.814,1107.033,-300.026,559.334,0.0,559.334,1450.979,
10/01/2017,1516.938,57.057,57.057,0.0,182.776,182.776,0.0,460.345,6.796,126.756,326.793,0.0,48.511,1.958,,64.29,47.911,748.689,375.292,1144.075,-768.783,47.568,47.568,345.389,262.12,161.997,100.123,,17.021,768.249,,341.662,208.032,,,133.63,64.5,64.5,,,,,4.709,,0.082,0.0,410.871,221.901,221.901,,,,340.198,13.969,294.119,,32.028,562.099,972.97,0.0,72.652,0.579,72.073,-320.673,1085.899,-293.91,543.968,0.0,543.968,1516.938,
12/31/2017,1567.214,66.366,66.366,0.0,201.253,201.253,0.0,501.531,6.924,122.371,372.236,0.0,37.901,2.681,,43.882,37.079,807.051,385.578,1140.232,-754.654,47.626,47.626,326.959,263.207,164.312,98.895,,17.189,760.163,,347.307,208.307,,,139.0,128.647,128.647,,,,,3.785,,0.297,0.0,479.739,222.008,222.008,,,,337.258,14.372,285.794,,36.795,559.266,1039.005,0.0,74.214,0.579,73.635,-319.252,1063.501,-290.254,528.209,0.0,528.209,1567.214,
04/01/2018,1557.707,56.165,56.165,0.0,259.472,259.472,0.0,438.492,8.92,119.856,309.716,0.0,35.953,3.789,,34.886,33.934,790.082,399.349,1161.535,-762.186,50.224,50.224,318.052,262.234,164.213,98.021,,17.143,767.625,,358.084,202.822,,,155.262,131.556,0.0,,,,131.556,2.633,,0.349,0.0,492.273,202.332,202.332,,,,302.82,14.983,249.083,,38.405,505.152,997.425,0.0,75.58,0.579,75.001,-324.116,1089.364,-280.546,560.282,0.0,560.282,1557.707,
07/01/2018,1443.966,44.923,44.923,0.0,182.801,182.801,0.0,411.831,10.314,111.409,290.108,0.0,39.651,0.036,,12.149,35.754,679.206,422.08,1175.165,-753.085,50.96,50.96,291.72,259.064,163.2,95.864,,20.471,764.76,,335.868,204.173,,,131.695,48.036,48.036,0.0,0.0,,,0.202,,0.029,0.0,384.106,199.954,199.954,0.0,0.0,,289.482,30.186,225.849,,33.418,489.436,873.542,0.0,76.987,0.579,76.408,-325.771,1071.48,-252.272,570.424,0.0,570.424,1443.966,
09/30/2018,1577.207,29.012,29.012,0.0,185.188,185.188,0.0,544.848,10.522,148.702,385.624,0.0,34.811,4.011,,31.463,31.602,793.859,416.97,1183.485,-766.515,44.324,44.324,322.054,268.425,169.162,99.263,,18.155,783.348,,368.754,240.489,,,128.265,201.406,201.406,,,,,0.0,,,0.0,570.16,200.888,200.888,,,,286.821,15.428,235.298,,36.095,487.709,1057.869,0.0,76.016,0.579,75.437,-327.619,1024.875,-253.934,519.338,0.0,519.338,1577.207,
12/30/2018,1660.47,33.954,33.954,0.0,242.232,242.232,0.0,567.256,12.098,154.489,400.669,0.0,38.481,2.799,,30.442,35.965,881.923,413.155,1197.673,-784.518,47.078,47.078,318.314,268.02,169.401,98.619,,17.053,778.547,,358.389,226.536,,,131.853,314.073,0.0,,,,314.073,0.326,,0.065,0.0,672.788,196.013,196.013,,,,286.25,15.514,229.862,,40.809,482.263,1155.051,0.0,77.889,0.579,77.31,-333.907,1016.205,-254.768,505.419,0.0,505.419,1660.47,
03/31/2019,1616.062,23.863,23.863,0.0,253.536,253.536,0.0,525.21,13.13,141.807,370.273,0.0,34.682,2.141,,31.031,32.871,837.291,413.28,1208.747,-795.467,46.937,46.937,318.554,267.158,169.693,97.465,,18.224,778.771,,415.467,272.125,,,143.342,211.545,0.0,,,,211.545,0.09,,0.006,0.0,627.102,195.464,195.464,,,,285.953,15.729,224.903,,45.315,481.417,1108.519,0.0,78.102,0.579,77.523,-333.803,1018.265,-255.021,507.543,0.0,507.543,1616.062,
06/30/2019,1551.431,29.569,29.569,0.0,198.498,198.498,0.0,502.006,12.547,145.182,344.277,0.0,32.404,0.016,,43.172,31.732,762.477,411.045,1220.339,-809.294,49.641,49.641,328.268,266.42,169.682,96.738,,18.66,788.954,,416.85,287.62,,,129.23,160.54,160.54,0.0,0.0,,,0.355,,11.66,0.0,577.745,194.969,194.969,0.0,0.0,,331.997,25.929,261.916,,32.492,526.966,1104.711,0.0,79.481,0.579,78.902,-334.084,993.873,-292.55,446.72,0.0,446.72,1551.431,
09/29/2019,1777.258,48.74,48.74,0.0,198.021,198.021,0.0,612.401,14.877,169.648,427.876,0.0,38.887,0.003,,52.159,37.999,898.049,493.447,1319.686,-826.239,47.333,47.333,338.429,264.527,169.131,95.396,,21.74,879.209,,381.916,247.338,,,134.578,11.968,0.0,11.968,,11.968,,0.404,,15.388,0.0,394.288,645.18,565.863,79.317,,79.317,329.965,19.298,263.174,,32.105,975.145,1369.433,0.0,70.452,0.579,69.873,-323.486,958.222,-297.363,407.825,0.0,407.825,1777.258,
12/29/2019,1800.876,42.23,42.23,0.0,219.351,219.351,0.0,612.119,18.498,173.919,419.702,0.0,34.141,0.549,,56.022,33.946,907.841,504.511,1339.479,-834.968,46.698,46.698,341.826,264.366,169.451,94.915,,20.889,893.035,,349.087,215.295,,,133.792,207.543,195.175,12.368,,12.368,,0.671,,12.741,0.0,557.301,521.245,428.3,92.945,,92.945,322.8,19.28,257.194,,33.585,844.045,1401.346,0.0,71.48,0.579,70.901,-323.583,940.616,-288.983,399.53,0.0,399.53,1800.876,
03/29/2020,1589.398,44.413,44.413,0.0,236.341,236.341,0.0,526.514,14.51,153.993,358.011,0.0,36.381,0.002,,4.364,35.108,843.649,494.258,1342.746,-848.488,30.554,30.554,220.937,195.424,100.36,95.064,,21.147,745.749,,320.871,192.114,,,128.757,609.183,0.0,11.71,,11.71,597.473,0.23,,24.02,0.0,930.284,90.067,0.0,90.067,,90.067,329.707,19.406,252.463,,33.818,419.774,1350.058,0.0,72.92,0.579,72.341,-324.115,796.426,-305.891,239.34,0.0,239.34,1589.398,
