Date,Revenue,Sales & Services Revenue,Financing Revenue,Cost of Revenue,Cost of Goods & Services,Cost of Financing Revenue,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2011,1262.345,1230.971,31.374,-1138.206,1079.37,58.836,124.139,0.0,-117.204,117.204,,0.0,6.935,-16.01,-1.028,0.323,-1.351,,-1.299,18.337,-9.075,22.896,13.821,0.0,0.0,0.0,13.821,,13.821,0.0,0.0,13.821,21.13285,7.31185,380.149,0.04,0.04,0.055591,381.261,0.04,0.04,0.055591,
03/31/2012,881.036,852.184,28.852,-767.572,745.563,22.009,113.464,0.0,-123.314,123.314,,0.0,-9.85,-3.641,-0.982,0.217,-1.199,,-1.996,6.619,-13.491,1.825,-11.666,0.0,0.0,0.0,-11.666,0.0,-11.666,0.0,0.0,-11.666,-7.97205,3.69395,380.502,-0.03,-0.03,-0.020951,380.502,-0.03,-0.03,-0.020951,
06/30/2012,1069.405,1033.154,36.251,-897.317,876.99,20.327,172.088,0.0,-124.186,124.186,,0.0,47.902,-7.976,-0.966,0.198,-1.164,,-1.556,10.498,39.926,2.51,42.436,0.0,0.0,0.0,42.436,0.0,42.436,0.0,0.0,42.436,45.88295,3.44695,380.655,0.11,0.11,0.120537,382.203,0.11,0.11,0.119019,
09/30/2012,1302.591,1255.327,47.264,-1065.343,1044.765,20.578,237.248,0.0,-125.191,125.191,,0.0,112.057,-6.151,-1.018,0.201,-1.219,,-0.284,7.453,105.906,10.727,116.633,0.0,0.0,0.0,116.633,0.0,116.633,0.0,0.0,116.633,117.465,0.832,381.355,0.31,0.31,0.30802,384.57,0.3,0.3,0.302163,
12/31/2012,1566.966,1518.445,48.521,-1333.609,1261.012,72.597,233.357,0.0,-141.766,141.766,,0.0,91.591,-40.378,-1.127,0.204,-1.331,,-0.223,41.728,51.213,7.529,58.742,0.0,0.0,0.0,58.742,0.0,58.742,0.0,0.0,58.742,81.05195,22.30995,383.404,0.15,0.15,0.211401,389.304,0.15,0.15,0.207307,
03/31/2013,1162.756,1125.883,36.873,-946.076,923.488,22.588,216.68,0.0,-129.626,129.626,,0.0,87.054,-4.704,-0.966,0.207,-1.173,,0.898,4.772,82.35,-0.588,81.762,0.0,0.0,0.0,81.762,0.0,81.762,0.0,0.0,81.762,82.0909,0.3289,384.228,0.21,0.21,0.213652,390.321,0.21,0.21,0.210843,
06/30/2013,1279.422,1240.06,39.362,-1034.563,1011.528,23.035,244.859,0.0,-150.531,150.531,,0.0,94.328,-55.998,-0.946,0.166,-1.112,,-0.395,57.339,38.33,-1.913,36.417,0.0,0.0,0.0,36.417,0.0,36.417,0.0,0.0,36.417,60.74325,24.32625,385.389,0.09,0.09,0.157615,391.18,0.09,0.09,0.152187,
09/30/2013,1582.078,1547.742,34.336,-1253.314,1230.07,23.244,328.764,0.0,-138.637,138.637,,0.0,190.127,-15.405,-0.865,0.171,-1.036,,-0.785,17.055,174.722,2107.162,2281.884,0.0,0.0,0.0,2281.884,0.0,2281.884,0.0,-16.157,2265.727,160.44655,-2105.28045,382.883,5.92,5.92,0.419049,386.103,5.87,5.87,0.417361,
12/31/2013,1655.339,1624.959,30.38,-1273.381,1249.868,23.513,381.958,0.0,-149.705,149.705,,0.0,232.253,0.167,-0.907,0.168,-1.075,0.0,-0.848,1.588,232.42,-12.367,220.053,0.0,0.0,0.0,220.053,0.0,220.053,0.0,-3.451,216.602,219.8208,3.2188,379.879,0.58,0.58,0.57866,383.724,0.57,0.57,0.578388,
03/31/2014,1118.894,1093.999,24.895,-836.936,833.614,3.322,281.958,0.0,-144.887,144.887,,0.0,137.071,-7.042,-0.898,0.213,-1.111,,-5.891,13.831,130.029,-55.21,74.819,0.0,0.0,0.0,74.819,0.0,74.819,0.0,0.0,74.819,81.3502,6.5312,383.991,0.19,0.19,0.211854,387.806,0.19,0.19,0.206841,
06/30/2014,1286.187,1254.989,31.198,-981.638,959.524,22.114,304.549,0.0,-229.767,229.767,,0.0,74.782,-7.101,-0.912,0.203,-1.115,,-1.311,9.324,67.681,-25.801,41.88,0.0,0.0,0.0,41.88,0.0,41.88,0.0,0.0,41.88,45.3653,3.4853,376.072,0.11,0.11,0.120629,379.664,0.11,0.11,0.11918,
09/30/2014,1594.725,1561.273,33.452,-1221.531,1198.908,22.623,373.194,0.0,-147.136,147.136,,0.0,226.058,-1.13,-0.995,0.21,-1.205,,-0.281,2.406,224.928,-84.383,140.545,0.0,0.0,0.0,140.545,0.0,140.545,0.0,-0.944,139.601,141.74015,2.13915,373.531,0.37,0.37,0.37946,377.292,0.37,0.37,0.37567,
12/31/2014,1822.557,1786.464,36.093,-1398.042,1374.951,23.091,424.515,0.0,-146.024,146.024,,0.0,278.491,-11.371,-0.977,0.224,-1.201,0.0,-0.743,13.091,267.12,-50.025,217.095,0.0,0.0,0.0,217.095,0.0,217.095,0.0,-1.503,215.592,229.82115,14.22915,369.533,0.58,0.58,0.621923,373.267,0.58,0.58,0.618121,
03/31/2015,1133.298,1105.7,27.598,-877.064,854.523,22.541,256.234,0.0,-161.312,161.312,,0.0,94.922,0.883,-0.912,0.187,-1.099,,-1.107,1.136,95.805,-40.834,54.971,0.0,0.0,0.0,54.971,0.0,54.971,0.0,-0.354,54.617,55.83185,1.21485,366.748,0.15,0.15,0.152235,370.11,0.15,0.15,0.152235,
06/30/2015,1280.291,1249.537,30.754,-979.359,958.592,20.767,300.932,0.0,-130.119,130.119,,0.0,170.813,-3.186,-0.648,0.208,-0.856,,-1.164,4.998,167.627,-64.303,103.324,0.0,0.0,0.0,103.324,0.0,103.324,0.0,-0.66,102.664,85.98565,-16.67835,361.009,0.28,0.28,0.238181,364.241,0.28,0.28,0.234211,
09/30/2015,1506.747,1467.78,38.967,-1146.777,1122.175,24.602,359.97,0.0,-159.361,159.361,,0.0,200.609,-21.333,-0.301,0.203,-0.504,,-2.192,23.826,179.276,-71.507,107.769,0.0,0.0,0.0,107.769,0.0,107.769,0.0,-0.697,107.072,116.88505,9.81305,350.147,0.31,0.31,0.333817,353.372,0.3,0.3,0.32777,
12/31/2015,2061.628,2018.194,43.434,-1484.191,1470.053,14.138,577.437,0.0,-210.398,210.398,0.0,0.0,367.039,6.276,-0.459,0.19,-0.649,0.0,-2.891,-2.926,373.315,-145.288,228.027,0.0,0.0,0.0,228.027,0.0,228.027,0.0,-1.528,226.499,231.4741,4.9751,348.699,0.65,0.65,0.663822,351.746,0.64,0.64,0.654144,
03/31/2016,1432.578,1396.73,35.848,-1117.476,1091.357,26.119,315.102,0.0,-191.015,191.015,,0.0,124.087,-5.874,-0.749,0.174,-0.923,,,6.623,118.213,-34.913,83.3,0.0,0.0,0.0,83.3,0.0,83.3,0.0,-0.689,82.611,87.18765,4.57665,347.815,0.24,0.24,0.250672,350.477,0.24,0.24,0.250672,
06/30/2016,1799.914,1756.832,43.082,-1405.092,1378.912,26.18,394.822,0.0,-192.333,192.333,,0.0,202.489,-12.909,-0.663,0.186,-0.849,,-3.829,17.401,189.58,-71.82,117.76,0.0,0.0,0.0,117.76,0.0,117.76,0.0,-1.074,116.686,136.00725,19.32125,345.24,0.34,0.34,0.39395,347.999,0.34,0.34,0.39395,
09/30/2016,1942.905,1894.885,48.02,-1523.945,1497.039,26.906,418.96,0.0,-183.008,183.008,,0.0,235.952,-23.617,-0.722,0.165,-0.887,,-0.485,24.824,212.335,-83.865,128.47,0.0,0.0,0.0,128.47,0.0,128.47,0.0,-1.139,127.331,146.69125,19.36025,340.171,0.37,0.37,0.431228,342.421,0.37,0.37,0.426539,
12/31/2016,2501.133,2446.957,54.176,-1682.15,1652.781,29.369,818.983,0.0,-390.795,390.795,,0.0,428.188,-14.466,-0.417,0.16,-0.577,,-3.848,18.731,413.722,-140.549,273.173,0.0,0.0,0.0,273.173,0.0,273.173,0.0,-2.122,271.051,298.42575,27.37475,325.839,0.831856,0.831856,0.915869,327.672,0.827202,0.827202,0.910745,
03/31/2017,1629.878,1588.111,41.767,-1249.273,1220.906,28.367,380.605,0.0,-236.268,236.268,,0.0,144.337,-5.072,-0.696,0.137,-0.833,,-1.193,6.961,139.265,-47.747,91.518,0.0,0.0,0.0,91.518,0.0,91.518,0.0,-0.923,90.595,91.67075,1.07575,317.756,0.29,0.29,0.288494,320.085,0.28,0.28,0.283361,
06/30/2017,2021.86,1974.585,47.275,-1666.014,1637.536,28.478,355.846,0.0,-216.211,216.211,,0.0,139.635,-17.088,-0.465,0.134,-0.599,,5.763,11.79,122.547,-21.798,100.749,0.0,0.0,0.0,100.749,0.0,100.749,0.0,-1.072,99.677,121.92416,22.24716,312.315,0.32,0.32,0.390388,313.88,0.32,0.32,0.390388,
09/30/2017,2131.058,2084.106,46.952,-1619.032,1589.728,29.304,512.026,0.0,-237.495,237.495,,0.0,274.531,-6.282,-0.384,0.101,-0.485,,-0.415,7.081,268.249,-90.71,177.539,0.0,0.0,0.0,177.539,0.0,177.539,0.0,-1.939,175.6,177.342,1.742,298.538,0.59,0.59,0.594035,300.228,0.58,0.58,0.585802,
12/31/2017,2794.89,2738.724,56.166,-2180.57,2147.431,33.139,614.32,0.0,-201.607,201.607,0.0,0.0,412.713,-3.946,-0.489,0.131,-0.62,0.0,-2.169,6.604,408.767,-331.352,77.415,0.0,0.0,0.0,77.415,0.0,77.415,0.0,-0.836,76.579,254.55035,177.97135,292.174,0.26,0.26,0.871229,293.492,0.26,0.26,0.866393,
03/31/2018,1970.093,1924.155,45.938,-1503.701,1471.488,32.213,466.392,0.0,-240.893,240.893,,0.0,225.499,-1.308,-0.421,0.143,-0.564,0.0,-0.961,2.69,224.191,-53.44,170.751,0.0,0.0,0.0,170.751,0.0,170.751,0.0,-1.918,168.833,170.89411,2.06111,286.683,0.59,0.59,0.596108,288.026,0.59,0.59,0.596108,
06/30/2018,2569.722,2516.958,52.764,-1932.54,1900.316,32.224,637.182,0.0,-226.056,226.056,,0.0,411.126,-1.956,-0.67,0.165,-0.835,0.0,-0.265,2.891,409.17,-85.081,324.089,0.0,0.0,0.0,324.089,0.0,324.089,0.0,-3.584,320.505,256.32808,-64.17692,285.276,1.12,1.12,0.898527,286.654,1.12,1.12,0.896117,
09/30/2018,2649.366,2597.746,51.62,-2008.433,1976.22,32.213,640.933,0.0,-252.757,252.757,,0.0,388.176,-3.488,-1.69,0.152,-1.842,,-0.886,6.064,384.688,-95.153,289.535,0.0,0.0,0.0,289.535,0.0,289.535,0.0,-3.15,286.385,287.58501,1.20001,283.489,1.01,1.01,1.014449,284.672,1.01,1.01,1.014215,
12/31/2018,2999.15,2944.091,55.059,-2370.245,2319.473,50.772,628.905,0.0,-292.318,292.318,,0.0,336.587,-7.096,-4.195,0.158,-4.353,,-0.578,11.869,329.491,-91.842,237.649,0.0,0.0,0.0,237.649,0.0,237.649,0.0,-2.566,235.083,319.526802,84.443802,278.964,0.84,0.84,1.145405,280.212,0.84,0.84,1.141357,
03/31/2019,1996.693,1952.831,43.862,-1526.29,1494.841,31.449,470.403,0.0,-252.727,252.727,,0.0,217.676,-0.973,-4.805,0.144,-4.949,0.0,-0.037,5.815,216.703,-49.946,166.757,0.0,0.0,0.0,166.757,0.0,166.757,0.0,-1.718,165.039,167.34343,2.30443,277.637,0.59,0.59,0.602742,278.64,0.59,0.59,0.59827,
06/30/2019,2488.985,2433.028,55.957,-1905.27,1874.369,30.901,583.715,0.0,-259.44,259.44,,0.0,324.275,-3.499,-4.325,0.146,-4.471,0.0,-0.129,7.953,320.776,-79.735,241.041,0.0,0.0,0.0,241.041,0.0,241.041,0.0,-2.394,238.647,240.63464,1.98764,276.652,0.86,0.86,0.86981,277.584,0.86,0.86,0.86716,
09/30/2019,2710.365,2645.55,64.815,-2068.486,2035.972,32.514,641.879,0.0,-270.625,270.625,,0.0,371.254,-5.108,-3.407,0.147,-3.554,,-0.211,8.726,366.146,-93.042,273.104,0.0,0.0,0.0,273.104,0.0,273.104,0.0,-2.709,270.395,272.33445,1.93945,272.992,0.99,0.99,0.997591,273.632,0.99,0.99,0.997088,
12/31/2019,3016.913,2947.116,69.797,-2315.521,2279.615,35.906,701.392,0.0,-261.545,261.545,,0.0,439.847,-3.896,-3.618,0.147,-3.765,,-0.37,7.884,435.951,-100.153,335.798,0.0,0.0,0.0,335.798,0.0,335.798,0.0,-3.385,332.413,317.00845,-15.40455,270.843,1.23,1.23,1.170451,271.475,1.22,1.22,1.163256,
03/31/2020,2294.98,2240.43,54.55,-1744.828,1709.879,34.949,550.152,0.0,-283.859,263.669,,20.19,266.293,-2.524,-3.01,0.797,-3.807,0.0,-0.567,6.101,263.769,-60.058,203.711,0.0,0.0,0.0,203.711,0.0,203.711,0.0,-1.81,201.901,225.51328,23.61228,270.0,0.75,0.75,0.835234,271.218,0.74,0.74,0.82706,
06/30/2020,2593.781,2498.979,94.802,-1934.628,1900.25,34.378,659.153,0.0,-196.858,196.858,,0.0,462.295,-5.286,1.674,3.0,-1.326,0.0,-0.334,3.946,457.009,-108.389,348.62,0.0,0.0,0.0,348.62,0.0,348.62,0.0,-2.867,345.753,301.797163,-43.955837,268.324,1.29,1.29,1.124749,269.025,1.29,1.29,1.124749,
09/30/2020,2733.0,,,,,,658.51635,,,,,,378.75,,,,,,,,403.583,,300.125,,,,,,300.125,,,300.125,303.231,,,1.125,1.125,1.126,,1.125,1.125,1.126,
12/31/2020,2893.3,,,,,,698.269022,,,,,,416.5,,,,,,,,437.667,,317.25,,,,,,317.25,,,317.25,327.846,,,1.207,1.207,1.212,,1.207,1.207,1.212,
