Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2017,7086.003,674.596,674.596,0.0,927.5,927.5,0.0,1090.918,0.0,0.0,0.0,0.0,0.0,128.132,,,,128.132,2821.146,316.077,908.696,-592.619,0.0,,,3948.78,3182.185,2862.364,319.821,766.595,4264.857,,1340.996,468.138,,,872.858,2.941,2.941,,,,389.279,,,0.0,1733.216,334.925,334.925,,,,843.606,,,843.606,1178.531,2911.747,0.0,1337.702,120.454,1217.248,0.0,3611.953,-835.008,4114.647,59.609,4174.256,7086.003,
06/30/2017,7244.759,758.296,758.296,0.0,934.769,934.769,0.0,1118.776,0.0,0.0,0.0,0.0,0.0,128.394,,,0.0,128.394,2940.235,329.128,939.477,-610.349,0.0,,,3975.396,3211.235,2900.819,310.416,764.161,4304.524,,1439.959,553.744,,,886.215,3.02,3.02,,,,396.823,,,0.0,1839.802,282.0,282.0,,,,838.028,,,838.028,1120.028,2959.83,0.0,1344.072,120.267,1223.805,0.0,3664.97,-783.387,4225.655,59.274,4284.929,7244.759,
09/29/2017,7380.859,774.151,774.151,0.0,949.06,949.06,0.0,1118.144,0.0,0.0,0.0,0.0,0.0,154.825,,,,154.825,2996.18,349.911,979.714,-629.803,162.908,145.069,17.839,3871.86,3342.746,3009.826,332.92,529.114,4384.679,,1623.292,683.605,32.163,,907.524,3.071,3.071,0.0,0.0,,299.864,60.593,,0.0,1926.227,235.0,235.0,0.0,0.0,,732.281,0.0,254.483,417.205,967.281,2893.508,0.0,1360.168,120.386,1239.782,0.0,3721.698,-653.514,4428.352,58.999,4487.351,7380.859,
12/29/2017,12691.757,1059.839,1059.839,0.0,1691.229,1691.229,0.0,1577.005,0.0,0.0,0.0,0.0,0.0,218.882,,,,218.882,4546.955,574.034,1231.854,-657.82,0.0,,,7570.768,6641.875,5720.875,921.0,928.893,8144.802,,2420.064,947.199,,,1472.865,5.45,5.45,,,,637.542,,,0.0,3063.056,2587.933,2587.933,,,,1079.021,,,1079.021,3666.954,6730.01,0.0,2769.569,141.557,2628.012,0.0,3728.527,-628.985,5869.111,92.636,5961.747,12691.757,
03/30/2018,12601.866,835.415,835.415,0.0,1587.362,1587.362,0.0,1808.89,0.0,0.0,0.0,0.0,0.0,225.604,,,,225.604,4457.271,504.412,1189.139,-684.727,0.0,,,7640.183,6662.774,5916.827,745.947,977.409,8144.595,,2395.312,964.28,,,1431.032,5.559,5.559,,,,582.362,,,0.0,2983.233,2511.8,2511.8,,,,1081.357,,,1081.357,3593.157,6576.39,0.0,2797.98,141.715,2656.265,0.0,3755.651,-617.064,5936.567,88.909,6025.476,12601.866,
06/29/2018,12551.812,824.37,824.37,0.0,1595.644,1595.644,0.0,1844.918,0.0,0.0,0.0,0.0,0.0,211.113,,,,211.113,4476.045,471.104,1154.321,-683.217,0.0,,,7604.663,6635.712,5955.048,680.664,968.951,8075.767,,2527.323,1072.057,,,1455.266,8.964,8.964,,,,559.898,,,0.0,3096.185,2336.473,2336.473,,,,1066.237,,,1066.237,3402.71,6498.895,0.0,2812.481,141.861,2670.62,0.0,3880.886,-728.176,5965.191,87.726,6052.917,12551.812,
09/28/2018,12645.795,634.87,634.87,0.0,1107.25,1107.25,0.0,1393.246,0.0,0.0,0.0,0.0,0.0,1421.218,0.0,1236.684,,184.534,4556.584,257.859,712.961,-455.102,280.337,280.337,,7551.015,5368.808,4795.856,572.952,2182.207,8089.211,,1943.191,776.189,58.728,,1108.274,3.172,3.172,0.0,0.0,,1199.33,58.252,0.0,756.57,3145.693,2144.167,2144.167,0.0,0.0,,1411.581,0.0,5.654,1347.675,3555.748,6701.441,0.0,2851.057,142.218,2708.839,0.0,3809.991,-806.703,5854.345,90.009,5944.354,12645.795,
12/28/2018,12945.259,886.707,886.707,0.0,1342.846,1342.846,0.0,1294.135,0.0,0.0,0.0,0.0,0.0,1375.174,,1201.27,,173.904,4898.862,256.488,,,0.0,,,7789.909,5323.116,4771.086,552.03,2466.793,8046.397,,1889.545,895.434,,,994.111,3.136,3.136,,,,1202.043,,,792.279,3094.724,2668.993,2668.993,,,,1340.508,,,1340.508,4009.501,7104.225,0.0,2812.79,140.4,2672.39,0.0,3796.864,-856.552,5753.102,87.932,5841.034,12945.259,
03/29/2019,12945.845,674.548,674.548,0.0,1171.636,1171.636,0.0,1531.998,0.0,0.0,0.0,0.0,0.0,1468.288,,1297.43,,170.858,4846.47,268.8,,,0.0,,,7830.575,5308.487,4774.849,533.638,2522.088,8099.375,,2006.154,828.522,,,1177.632,0.024,0.024,,,,1182.022,,,731.158,3188.2,2841.536,2841.536,,,,1360.528,,,1360.528,4202.064,7390.264,0.0,2705.241,136.432,2568.809,0.0,3620.873,-860.26,5465.854,89.727,5555.581,12945.845,
06/28/2019,11641.262,998.242,998.242,0.0,1298.631,1298.631,0.0,1387.705,0.0,0.0,0.0,0.0,0.0,791.367,,2.704,,788.663,4475.945,305.266,,,0.0,,,6860.051,6064.858,5370.741,694.117,795.193,7165.317,,2558.264,884.992,,,1673.272,222.687,222.687,,,,508.497,,,2.103,3289.448,1025.198,1025.198,,,,1218.499,,,1218.499,2243.697,5533.145,0.0,2770.026,135.849,2634.177,0.0,4053.626,-763.589,6060.063,48.054,6108.117,11641.262,
09/27/2019,11462.711,631.068,631.068,0.0,1222.339,1222.339,0.0,1216.028,0.0,0.0,0.0,0.0,0.0,1042.333,0.0,0.952,,1041.381,4111.768,308.143,804.931,-496.788,219.948,219.948,,6822.852,6097.62,5432.544,665.076,725.232,7350.943,,2457.024,1072.645,34.39,,1349.989,199.901,199.901,0.0,0.0,,416.781,68.914,0.0,2.573,3073.706,1201.245,1201.245,0.0,0.0,,1419.102,0.0,21.847,1328.341,2620.347,5694.053,0.0,2692.329,132.879,2559.45,0.0,3939.174,-916.812,5714.691,53.967,5768.658,11462.711,
12/27/2019,12200.559,619.212,619.212,0.0,1367.214,1367.214,0.0,1274.862,0.0,0.0,0.0,0.0,0.0,1117.298,,4.022,,1113.276,4378.586,1068.898,,,,,,6753.075,6082.89,5437.422,645.468,670.185,7821.973,,2019.146,1032.82,,,986.326,376.482,199.936,176.546,,176.546,436.008,,,0.797,2831.636,2219.652,1414.903,804.749,,804.749,1087.1,,,1087.1,3306.752,6138.388,0.0,2738.766,133.001,2605.765,0.0,4145.825,-880.166,6004.425,57.746,6062.171,12200.559,
03/27/2020,13134.613,1655.879,1655.879,0.0,1302.902,1302.902,0.0,1458.674,0.0,0.0,0.0,0.0,0.0,749.399,,0.0,,749.399,5166.854,1062.32,,,,,,6905.439,6285.951,5596.156,689.795,619.488,7967.759,,2052.947,1030.263,,,1022.684,155.928,0.0,155.928,,155.928,416.009,,,0.0,2624.884,3891.544,3099.456,792.088,,792.088,1005.202,,,1005.202,4896.746,7521.63,0.0,2699.402,129.985,2569.417,0.0,3808.698,-946.317,5561.783,51.2,5612.983,13134.613,
06/26/2020,12611.766,1024.81,1024.81,0.0,1395.745,1395.745,0.0,1301.494,0.0,0.0,0.0,0.0,0.0,890.262,,0.0,,890.262,4612.311,1064.798,,,0.0,,,6934.657,6292.854,5616.849,676.005,641.803,7999.455,,2125.71,1049.224,,,1076.486,152.438,0.0,152.438,,152.438,450.326,,,0.0,2728.474,2924.54,2155.166,769.374,,769.374,1073.758,,,1073.758,3998.298,6726.772,0.0,2719.443,130.18,2589.263,0.0,4028.062,-911.692,5835.813,49.181,5884.994,12611.766,
