Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Total Derivative Assets,Discontinued Operations,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Trading Account Liabilities,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2006,103206.0,2840.0,18286.0,,,26650.0,,,,,26727.0,,,3815.0,,,7251.0,37793.0,-287.0,37506.0,1050.0,,6461.0,5008.0,1453.0,,,213.0,10200.0,,19554.0,42592.0,5917.0,36675.0,0.0,62146.0,12188.0,,,,,,8773.0,,,,,,,,8670.0,91777.0,0.0,10045.0,,,-7576.0,9280.0,-320.0,11429.0,0.0,11429.0,103206.0,
03/31/2007,99848.0,2159.0,15186.0,,,27371.0,,,,,,,,,,,,38289.0,-290.0,37999.0,1064.0,,6578.0,5131.0,1447.0,,,0.0,9491.0,,17269.0,41747.0,6585.0,35162.0,0.0,59016.0,11496.0,,,,,,9585.0,,,,,,,,8224.0,88321.0,0.0,10112.0,,,-7539.0,9294.0,-340.0,11527.0,0.0,11527.0,99848.0,
06/30/2007,126333.0,3265.0,34880.0,,,27199.0,,,,,,,,,,,,38404.0,-282.0,38122.0,1119.0,,6557.0,5120.0,1437.0,,,0.0,15191.0,,20619.0,60734.0,6829.0,53905.0,0.0,81353.0,13864.0,,,,,,10796.0,,,,,,,,8491.0,114504.0,0.0,10213.0,,,-7544.0,9571.0,-411.0,11829.0,0.0,11829.0,126333.0,
09/30/2007,183972.0,6010.0,32352.0,,,47082.0,,,,,,,,,,,,50856.0,-332.0,50524.0,1701.0,,22318.0,15764.0,6554.0,,,234.0,23751.0,,27289.0,80916.0,17997.0,62919.0,0.0,108205.0,17936.0,,,,,,14312.0,,,,,,,,14562.0,155015.0,0.0,19724.0,,,-49.0,9773.0,-491.0,28957.0,0.0,28957.0,183972.0,
12/31/2007,197656.0,6635.0,43420.0,,,48698.0,,,,,37786.0,,,3659.0,,,9486.0,50931.0,-327.0,50604.0,1731.0,,22733.0,16331.0,6402.0,,,81.0,23754.0,,32372.0,85753.0,12145.0,73608.0,,118125.0,20267.0,,,,,,16873.0,,,,,,,,12988.0,168253.0,0.0,20001.0,,,-39.0,10015.0,-574.0,29403.0,0.0,29403.0,197656.0,
03/31/2008,204935.0,7689.0,49613.0,,,45519.0,,,,,,,,,,,,52092.0,-314.0,51778.0,1714.0,,22934.0,16581.0,6353.0,,,216.0,25472.0,,28446.0,98764.0,14209.0,84555.0,0.0,127210.0,19622.0,,,,,,17373.0,,,,,,,,12255.0,176460.0,0.0,20089.0,,,-212.0,10435.0,-1837.0,28475.0,0.0,28475.0,204935.0,
06/30/2008,201225.0,5990.0,53994.0,,,44336.0,,,,,,,,,,,,50568.0,-353.0,50215.0,1698.0,,22800.0,16565.0,6235.0,,,,22192.0,,30910.0,96294.0,14570.0,81724.0,0.0,127204.0,17687.0,,,,,,15944.0,,,,,,,,11821.0,172656.0,0.0,20137.0,,,-112.0,10463.0,-1919.0,28569.0,,28569.0,201225.0,
09/30/2008,267510.0,45339.0,59981.0,,,52480.0,,,,,,,,,,,,59042.0,-365.0,58677.0,1678.0,,22559.0,16335.0,6224.0,,,,26796.0,,81727.0,92441.0,13489.0,78952.0,0.0,174168.0,26125.0,,,,,,26406.0,,,,,,,,13298.0,239997.0,0.0,20223.0,,,-33.0,10438.0,-3115.0,27513.0,,27513.0,267510.0,
12/31/2008,237512.0,58159.0,41126.0,,,45064.0,,,,,28601.0,,,5489.0,,,9304.0,43394.0,-415.0,42979.0,1686.0,,21754.0,15898.0,5856.0,,,,26744.0,,55816.0,103857.0,,,0.0,159673.0,19624.0,,,,,,21456.0,,,,,,,,8709.0,209462.0,2786.0,20443.0,,,-3.0,10250.0,-5426.0,28050.0,,28050.0,237512.0,
03/31/2009,203478.0,33328.0,44191.0,2548.0,41643.0,39248.0,1885.0,30378.0,6985.0,0.0,,,,,,,,41488.0,-470.0,41018.0,1718.0,1718.0,21522.0,15805.0,5717.0,6951.0,0.0,0.0,15502.0,,29266.0,104328.0,,,0.0,133594.0,12183.0,1149.0,,,,11034.0,16232.0,,,,16232.0,,,5590.0,7642.0,175241.0,2795.0,20464.0,12.0,20452.0,-12.0,10953.0,-5990.0,28210.0,27.0,28237.0,203478.0,
06/30/2009,203012.0,20277.0,47057.0,3688.0,43369.0,50591.0,1653.0,42126.0,6812.0,0.0,,,,,,,,38234.0,-434.0,37800.0,1685.0,1685.0,21717.0,16040.0,5677.0,5958.0,1607.0,0.0,15790.0,,36055.0,94534.0,,,0.0,130589.0,13152.0,985.0,,,,12167.0,17363.0,,,,17363.0,,,5904.0,7093.0,175708.0,,21879.0,12.0,21867.0,-23.0,11028.0,-5608.0,27276.0,28.0,27304.0,203012.0,
09/30/2009,212007.0,18339.0,53257.0,3908.0,49349.0,56053.0,1703.0,48032.0,6318.0,0.0,,,,,,,,36269.0,-456.0,35813.0,1682.0,1682.0,21596.0,16022.0,5574.0,6249.0,1564.0,0.0,16993.0,,30767.0,103169.0,,,0.0,133936.0,16145.0,1691.0,,,,14454.0,17486.0,,,,17486.0,,,6133.0,8427.0,183691.0,0.0,21806.0,12.0,21794.0,-26.0,8462.0,-1947.0,28295.0,21.0,28316.0,212007.0,
12/31/2009,212224.0,11094.0,59837.0,3535.0,56302.0,57488.0,1439.0,51632.0,4417.0,0.0,23584.0,3704.0,19880.0,5567.0,5567.0,0.0,7538.0,36689.0,-503.0,36186.0,1602.0,1602.0,21837.0,16249.0,5588.0,4562.0,1608.0,0.0,17376.0,,33477.0,101573.0,,,0.0,135050.0,15752.0,1194.0,,,,14558.0,17234.0,,,,17234.0,412.0,720.0,5202.0,7243.0,183221.0,0.0,21929.0,12.0,21917.0,-29.0,8912.0,-1835.0,28977.0,26.0,29003.0,212224.0,
03/31/2010,220551.0,7756.0,64890.0,14720.0,50170.0,57716.0,2139.0,51462.0,4115.0,0.0,,,,,,,,33887.0,-520.0,33367.0,1583.0,1583.0,21526.0,16077.0,5449.0,3705.0,0.0,0.0,29674.0,,30330.0,101297.0,,,0.0,131627.0,28763.0,13084.0,,,,15679.0,16335.0,,,,16335.0,,,4687.0,8684.0,190096.0,0.0,22006.0,12.0,21994.0,-49.0,9340.0,-1614.0,29683.0,772.0,30455.0,220551.0,
06/30/2010,235693.0,25148.0,57849.0,4453.0,53396.0,57033.0,3457.0,49834.0,3742.0,0.0,,,,,,,,37147.0,-542.0,36605.0,1548.0,1548.0,21460.0,16106.0,5354.0,3936.0,,0.0,31772.0,,42185.0,101482.0,,,0.0,143667.0,30342.0,15410.0,,,,14932.0,16754.0,,,,16754.0,,,5185.0,8640.0,204588.0,,22085.0,12.0,22073.0,-55.0,9875.0,-1509.0,30396.0,709.0,31105.0,235693.0,
09/30/2010,254157.0,19458.0,65028.0,4735.0,60293.0,65121.0,3021.0,58238.0,3862.0,0.0,,,,,,,,37867.0,-534.0,37333.0,1677.0,1677.0,23891.0,18073.0,5818.0,6839.0,,0.0,34500.0,,37247.0,111734.0,,,0.0,148981.0,32202.0,15777.0,,,,16425.0,16720.0,,,,16720.0,,,7722.0,15641.0,221266.0,,22820.0,12.0,22808.0,-84.0,10386.0,-969.0,32153.0,738.0,32891.0,254157.0,
12/31/2010,247259.0,22224.0,55369.0,5169.0,50200.0,82768.0,16461.0,62652.0,3655.0,0.0,31054.0,1592.0,29462.0,2079.0,2079.0,0.0,4675.0,37808.0,-498.0,37310.0,1693.0,1693.0,23738.0,18042.0,5696.0,3936.0,,0.0,19943.0,,38703.0,106636.0,,,0.0,145339.0,33719.0,15287.0,,,,18432.0,16517.0,,,,16517.0,422.0,2597.0,5185.0,10323.0,214102.0,,22897.0,12.0,22885.0,-86.0,10898.0,-1355.0,32354.0,803.0,33157.0,247259.0,
03/31/2011,266444.0,28665.0,63544.0,4756.0,58788.0,70525.0,4217.0,62751.0,3557.0,0.0,,,,0.0,,0.0,,40012.0,-467.0,39545.0,1662.0,1662.0,23773.0,18156.0,5617.0,3868.0,,0.0,34862.0,,40105.0,122391.0,,,0.0,162496.0,33493.0,16334.0,,,,17159.0,17215.0,,,,17215.0,,,4915.0,14185.0,232304.0,,23008.0,12.0,22996.0,-152.0,11405.0,-1003.0,33258.0,882.0,34140.0,266444.0,
06/30/2011,304706.0,62038.0,65281.0,5049.0,60232.0,71180.0,2623.0,64475.0,4082.0,0.0,,,,,,,,42147.0,-441.0,41706.0,1729.0,1729.0,23705.0,18191.0,5514.0,4105.0,,0.0,34962.0,,68642.0,129311.0,,,0.0,197953.0,34757.0,13300.0,,,,21457.0,17004.0,,,,17004.0,,,5663.0,14606.0,269983.0,,23050.0,12.0,23038.0,-425.0,11977.0,-751.0,33851.0,872.0,34723.0,304706.0,
09/30/2011,322187.0,74981.0,57107.0,4642.0,52465.0,79321.0,2736.0,72572.0,4013.0,0.0,,,,0.0,,0.0,,45312.0,-392.0,44920.0,1705.0,1705.0,23425.0,18045.0,5380.0,6889.0,,0.0,33839.0,,81821.0,129069.0,,,0.0,210890.0,36317.0,11847.0,,,,24470.0,19399.0,,,,19399.0,,,6739.0,14313.0,287658.0,0.0,23129.0,12.0,23117.0,-894.0,12464.0,-1004.0,33695.0,834.0,34529.0,322187.0,
12/31/2011,325266.0,94418.0,40831.0,4510.0,36321.0,94942.0,12954.0,78467.0,3521.0,,37556.0,1449.0,36107.0,1923.0,1923.0,,4500.0,43979.0,-394.0,43585.0,1681.0,1681.0,23056.0,17904.0,5152.0,5658.0,,,21095.0,,95335.0,123759.0,,,0.0,219094.0,32130.0,11008.0,,,,21122.0,19933.0,,,,19933.0,476.0,2556.0,7116.0,9760.0,291065.0,,23197.0,12.0,23185.0,-965.0,12812.0,-1627.0,33417.0,784.0,34201.0,325266.0,
03/31/2012,300169.0,66363.0,40291.0,5437.0,34854.0,101714.0,13521.0,83374.0,4819.0,0.0,39282.0,2959.0,36323.0,1854.0,1854.0,,1892.0,43028.0,-386.0,42642.0,1715.0,1715.0,23074.0,18002.0,5072.0,3808.0,,0.0,20562.0,,65027.0,127435.0,,,0.0,192462.0,35857.0,11481.0,,,,24376.0,20336.0,,,,20336.0,,,5445.0,11240.0,265340.0,,23316.0,12.0,23304.0,-1364.0,13277.0,-1229.0,34000.0,829.0,34829.0,300169.0,
06/30/2012,330283.0,80765.0,48286.0,8543.0,39743.0,96350.0,3016.0,84540.0,8794.0,0.0,41554.0,2618.0,38936.0,1773.0,1773.0,,2104.0,45431.0,-362.0,45069.0,1711.0,1711.0,22871.0,17909.0,4962.0,3893.0,,0.0,31338.0,,76933.0,144211.0,,,0.0,221144.0,36217.0,10812.0,,,,25405.0,19536.0,,,,19536.0,,,5880.0,12121.0,294898.0,500.0,23378.0,12.0,23366.0,-1653.0,13588.0,-1280.0,34533.0,852.0,35385.0,330283.0,
09/30/2012,339944.0,78109.0,46331.0,5753.0,40578.0,108999.0,5149.0,95148.0,8702.0,0.0,37924.0,1717.0,36207.0,1701.0,1701.0,0.0,6264.0,45889.0,-339.0,45550.0,1690.0,1690.0,22866.0,17984.0,4882.0,5212.0,,0.0,31187.0,,78790.0,144159.0,,,0.0,222949.0,40379.0,11837.0,,,,28542.0,19516.0,,,,19516.0,,,6745.0,13216.0,302805.0,1036.0,23442.0,13.0,23429.0,-1942.0,14153.0,-471.0,36218.0,921.0,37139.0,339944.0,
12/31/2012,358990.0,94837.0,50503.0,6593.0,43910.0,105900.0,5076.0,92619.0,8205.0,,39573.0,1740.0,37833.0,1632.0,1632.0,,5424.0,46629.0,-266.0,46363.0,1659.0,1659.0,22884.0,18075.0,4809.0,4302.0,,0.0,32542.0,,93019.0,153076.0,,,0.0,246095.0,37172.0,11932.0,,,,25240.0,18530.0,,,,18530.0,486.0,3373.0,6396.0,9496.0,321548.0,1068.0,23498.0,13.0,23485.0,-2114.0,14622.0,-643.0,36431.0,1011.0,37442.0,358990.0,
03/31/2013,355942.0,82565.0,47892.0,7004.0,40888.0,114479.0,7923.0,94878.0,11678.0,0.0,30380.0,1874.0,28506.0,10561.0,1570.0,8991.0,8283.0,49224.0,-237.0,48987.0,1624.0,1624.0,22616.0,17920.0,4696.0,5291.0,,0.0,32488.0,,80915.0,158757.0,,,0.0,239672.0,36878.0,12423.0,,,,24455.0,19854.0,,,,19854.0,,,6562.0,16302.0,319268.0,1068.0,23701.0,13.0,23688.0,-2366.0,14202.0,-915.0,35690.0,984.0,36674.0,355942.0,
06/30/2013,360505.0,84090.0,52123.0,9978.0,42145.0,112245.0,6890.0,91570.0,13785.0,0.0,33603.0,2093.0,31510.0,10695.0,1505.0,9190.0,6009.0,50307.0,-212.0,50095.0,1595.0,1595.0,22507.0,17919.0,4588.0,5252.0,,0.0,32598.0,,82948.0,161934.0,,,0.0,244882.0,41362.0,12324.0,,,,29038.0,18481.0,,,,18481.0,,,6016.0,12833.0,323574.0,1562.0,23809.0,13.0,23796.0,-2697.0,14859.0,-1651.0,35882.0,1049.0,36931.0,360505.0,
09/30/2013,371952.0,102823.0,50581.0,9191.0,41390.0,106254.0,8797.0,77099.0,20358.0,0.0,42383.0,1987.0,40396.0,1433.0,1433.0,0.0,6322.0,50138.0,-206.0,49932.0,1569.0,1569.0,22552.0,18025.0,4527.0,4491.0,,0.0,33750.0,,87303.0,168257.0,,,0.0,255560.0,41363.0,13638.0,,,,27725.0,18889.0,,,,18889.0,,,6207.0,11950.0,333969.0,1562.0,23916.0,13.0,23903.0,-2819.0,15639.0,-1339.0,36959.0,1024.0,37983.0,371952.0,
12/31/2013,374516.0,110819.0,44461.0,9161.0,35300.0,107950.0,8898.0,79309.0,19743.0,,45568.0,2010.0,43558.0,1385.0,1385.0,,4704.0,51657.0,-210.0,51447.0,1655.0,1655.0,22525.0,18073.0,4452.0,4482.0,,0.0,31177.0,,95475.0,165654.0,,,0.0,261129.0,37814.0,11700.0,,,,26114.0,19864.0,,,,19864.0,436.0,3624.0,5833.0,7306.0,336006.0,1562.0,24015.0,13.0,24002.0,-3140.0,15952.0,-892.0,37497.0,1013.0,38510.0,374516.0,
03/31/2014,368241.0,88694.0,55018.0,12223.0,42795.0,107405.0,7963.0,80216.0,19226.0,0.0,45980.0,2145.0,43835.0,1346.0,1346.0,,6710.0,54036.0,-198.0,53838.0,1613.0,1613.0,22480.0,18100.0,4380.0,3874.0,,0.0,35319.0,,89051.0,163176.0,,,0.0,252227.0,40561.0,12472.0,,,,28089.0,20616.0,,,,20616.0,,,4465.0,11403.0,329272.0,1562.0,24189.0,13.0,24176.0,-3515.0,16439.0,-689.0,37986.0,983.0,38969.0,368241.0,
06/30/2014,400740.0,111830.0,56521.0,15062.0,41459.0,112469.0,7679.0,85688.0,19102.0,0.0,49682.0,2226.0,47456.0,1309.0,1309.0,0.0,8257.0,59248.0,-187.0,59061.0,1590.0,1590.0,22510.0,18196.0,4314.0,3946.0,,0.0,32813.0,,109570.0,172869.0,,,0.0,282439.0,40462.0,11434.0,,,,29028.0,20327.0,,,,20327.0,,,4925.0,13113.0,361266.0,1562.0,24316.0,13.0,24303.0,-3946.0,16796.0,-402.0,38326.0,1148.0,39474.0,400740.0,
09/30/2014,386296.0,98727.0,47716.0,17375.0,30341.0,122100.0,6404.0,95559.0,20137.0,0.0,48998.0,2403.0,46595.0,1262.0,1262.0,0.0,7267.0,57527.0,-191.0,57336.0,1351.0,1351.0,22207.0,17992.0,4215.0,5986.0,,0.0,30873.0,,101105.0,163791.0,,,0.0,264896.0,40302.0,9608.0,,,,30694.0,21583.0,,,,21583.0,,,6491.0,13426.0,346698.0,1562.0,24512.0,13.0,24499.0,-4377.0,17670.0,-916.0,38451.0,1147.0,39598.0,386296.0,
12/31/2014,385303.0,103652.0,39797.0,20302.0,19495.0,123684.0,4421.0,98330.0,20933.0,0.0,51170.0,2530.0,48640.0,1222.0,1222.0,0.0,6740.0,59132.0,-191.0,58941.0,1394.0,1394.0,21996.0,17869.0,4127.0,6311.0,,0.0,29528.0,,104240.0,161629.0,,,0.0,265869.0,41757.0,8321.0,,,,33436.0,20264.0,,,,20264.0,531.0,2782.0,7220.0,8177.0,346600.0,1562.0,24639.0,13.0,24626.0,-4809.0,17683.0,-1634.0,37441.0,1262.0,38703.0,385303.0,
03/31/2015,399088.0,96871.0,47205.0,28268.0,18937.0,132821.0,3867.0,87717.0,41237.0,0.0,53535.0,3062.0,50473.0,1181.0,1181.0,0.0,7610.0,62326.0,-190.0,62136.0,1410.0,1410.0,21710.0,17663.0,4047.0,6676.0,,0.0,30259.0,,111622.0,169637.0,,,0.0,281259.0,37978.0,7231.0,,,,30747.0,20401.0,,,,20401.0,,,7307.0,13263.0,360208.0,1582.6,24879.4,13.0,24866.4,-5209.0,18257.0,-2182.0,37328.0,1552.0,38880.0,399088.0,
06/30/2015,395254.0,111490.0,43109.0,23930.0,19179.0,126343.0,3309.0,79608.0,43426.0,0.0,60057.0,3450.0,56607.0,1134.0,1134.0,0.0,1947.0,63138.0,-183.0,62955.0,1412.0,1412.0,21807.0,17807.0,4000.0,4900.0,,0.0,23238.0,,114810.0,169620.0,,,0.0,284430.0,33959.0,1183.0,,,,32776.0,20375.0,,,,20375.0,,,5334.0,11732.0,355830.0,2552.0,25091.0,13.0,25078.0,-6043.0,18895.0,-2225.0,38270.0,1154.0,39424.0,395254.0,
09/30/2015,377371.0,90660.0,48903.0,28901.0,20002.0,122637.0,2532.0,76682.0,43423.0,0.0,56354.0,3722.0,52632.0,1080.0,1080.0,0.0,5875.0,63309.0,-181.0,63128.0,1361.0,1361.0,21593.0,17679.0,3914.0,4903.0,,0.0,24186.0,,101111.0,165657.0,,,0.0,266768.0,33180.0,1472.0,,,,31708.0,21430.0,,,,21430.0,,,4874.0,11920.0,338172.0,2582.6,25150.4,13.0,25137.4,-6733.0,19525.0,-2355.0,38170.0,1029.0,39199.0,377371.0,
12/31/2015,393780.0,119740.0,39519.0,24373.0,15146.0,122578.0,3399.0,75867.0,43312.0,0.0,57154.0,3945.0,53209.0,1055.0,1055.0,0.0,5494.0,63703.0,-157.0,63546.0,1379.0,1379.0,21460.0,17618.0,3842.0,4685.0,,0.0,20873.0,,96277.0,183333.0,,,0.0,279610.0,38228.0,803.0,,,,37425.0,21547.0,,,,21547.0,444.0,,4319.0,10657.0,354805.0,2582.6,25244.4,13.0,25231.4,-7164.0,19974.0,-2600.0,38037.0,938.0,38975.0,393780.0,
03/31/2016,372870.0,100354.0,41566.0,26904.0,14662.0,120183.0,2172.0,76294.0,41717.0,0.0,54376.0,4326.0,50050.0,1062.0,1062.0,,6223.0,61661.0,-162.0,61499.0,1377.0,1377.0,21385.0,17604.0,3781.0,5303.0,,0.0,21203.0,,93005.0,164337.0,,,0.0,257342.0,38363.0,724.0,,,,37639.0,21686.0,,,,21686.0,,,5715.0,10479.0,333585.0,2582.6,25414.4,13.0,25401.4,-7741.0,20593.0,-2390.0,38459.0,826.0,39285.0,372870.0,
06/30/2016,372351.0,93889.0,41363.0,28060.0,13303.0,119415.0,1815.0,76547.0,41053.0,,56905.0,4454.0,52451.0,1046.0,1046.0,,6562.0,64513.0,-158.0,64355.0,1399.0,1399.0,21239.0,17501.0,3738.0,6774.0,,0.0,23917.0,,99035.0,160643.0,,,0.0,259678.0,30695.0,814.0,,,,29881.0,23573.0,,,,23573.0,,,6773.0,12335.0,333054.0,2582.6,25545.4,13.0,25532.4,-8250.0,21233.0,-2552.0,38559.0,738.0,39297.0,372351.0,
09/30/2016,374114.0,85316.0,49267.0,34851.0,14416.0,121291.0,2293.0,78270.0,40728.0,0.0,57538.0,4740.0,52798.0,901.0,901.0,0.0,7558.0,65997.0,-148.0,65849.0,1338.0,1338.0,21120.0,17449.0,3671.0,4186.0,,0.0,25747.0,,105632.0,155746.0,,,0.0,261378.0,31415.0,1208.0,,,,30207.0,24374.0,,,,24374.0,,,4285.0,12289.0,333741.0,3582.6,25609.4,13.0,25596.4,-8714.0,22002.0,-2785.0,39695.0,678.0,40373.0,374114.0,
12/31/2016,333469.0,62863.0,40887.0,25801.0,15086.0,116980.0,2253.0,73822.0,40905.0,0.0,57461.0,4654.0,52807.0,854.0,854.0,0.0,6143.0,64458.0,-169.0,64289.0,1303.0,1303.0,20914.0,17316.0,3598.0,4264.0,,0.0,21969.0,,78342.0,143148.0,,,0.0,221490.0,32315.0,585.0,,,,31730.0,24463.0,,,,24463.0,438.0,,4401.0,10782.0,293889.0,3582.6,25934.4,13.0,25921.4,-9562.0,22621.0,-3765.0,38811.0,769.0,39580.0,333469.0,
03/31/2017,337536.0,70452.0,40330.0,25776.0,14554.0,118283.0,2449.0,75580.0,40254.0,0.0,54912.0,4717.0,50195.0,817.0,817.0,0.0,5139.0,60868.0,-164.0,60704.0,1307.0,1307.0,20904.0,17355.0,3549.0,2945.0,,0.0,22611.0,,79771.0,141520.0,,,0.0,221291.0,36987.0,967.0,,,,36020.0,26346.0,,,,26346.0,,,2404.0,10677.0,297705.0,3542.0,26261.0,13.0,26248.0,-10441.0,23300.0,-3524.0,39138.0,693.0,39831.0,337536.0,
06/30/2017,354815.0,78855.0,41041.0,27440.0,13601.0,121483.0,2223.0,78274.0,40986.0,0.0,53375.0,5031.0,48344.0,780.0,780.0,0.0,7518.0,61673.0,-165.0,61508.0,1640.0,1640.0,20963.0,17457.0,3506.0,3479.0,,0.0,25846.0,,89063.0,146614.0,,,0.0,235677.0,35723.0,953.0,,,,34770.0,27699.0,,,,27699.0,,,3962.0,11256.0,314317.0,3542.0,26445.0,13.0,26432.0,-10947.0,24027.0,-3093.0,39974.0,524.0,40498.0,354815.0,
09/30/2017,354397.0,81365.0,43139.0,27883.0,15256.0,121498.0,1449.0,80054.0,39995.0,0.0,52609.0,4927.0,47682.0,741.0,741.0,0.0,5718.0,59068.0,-161.0,58907.0,1631.0,1631.0,21004.0,17543.0,3461.0,3561.0,,0.0,23292.0,,80380.0,150616.0,,,0.0,230996.0,38187.0,843.0,,,,37344.0,28408.0,,,,28408.0,,,3222.0,12480.0,313293.0,3542.0,26602.0,14.0,26588.0,-11597.0,24757.0,-2781.0,40523.0,581.0,41104.0,354397.0,
12/31/2017,371758.0,96892.0,40114.0,28135.0,11979.0,123624.0,3254.0,79543.0,40827.0,0.0,55269.0,4900.0,50369.0,708.0,708.0,0.0,5563.0,61540.0,-159.0,61381.0,1634.0,1634.0,20975.0,17564.0,3411.0,3559.0,,0.0,23579.0,,82716.0,161606.0,,,0.0,244322.0,42658.0,1208.0,0.0,0.0,,41450.0,27979.0,0.0,0.0,,27979.0,326.0,,3576.0,11151.0,330012.0,3582.6,26638.4,14.0,26624.4,-12248.0,25635.0,-2357.0,41251.0,495.0,41746.0,371758.0,
03/31/2018,373597.0,96067.0,43970.0,28784.0,15186.0,124674.0,5885.0,81830.0,36959.0,0.0,53709.0,4888.0,48821.0,680.0,680.0,0.0,6420.0,60809.0,-156.0,60653.0,1702.0,1702.0,20966.0,17596.0,3370.0,2767.0,,0.0,22798.0,,76880.0,164964.0,,,0.0,241844.0,48634.0,1376.0,,,,47258.0,27939.0,,,,27939.0,,,2368.0,10688.0,331473.0,3542.0,26925.0,14.0,26911.0,-12892.0,26496.0,-2343.0,41728.0,396.0,42124.0,373597.0,
06/30/2018,352928.0,80477.0,42628.0,26494.0,16134.0,123241.0,4160.0,83940.0,35141.0,0.0,52879.0,4979.0,47900.0,653.0,653.0,0.0,4244.0,57776.0,-145.0,57631.0,1752.0,1752.0,20726.0,17418.0,3308.0,3188.0,,0.0,23285.0,,75463.0,155097.0,,,0.0,230560.0,38978.0,1094.0,,,,37884.0,28260.0,,,,28260.0,,,2561.0,10823.0,311182.0,3542.0,26995.0,14.0,26981.0,-13543.0,27306.0,-2795.0,41505.0,241.0,41746.0,352928.0,
09/30/2018,349770.0,79772.0,43241.0,28722.0,14519.0,124509.0,5868.0,84155.0,34486.0,0.0,48982.0,5034.0,43948.0,623.0,623.0,0.0,4382.0,53987.0,-140.0,53847.0,1832.0,1832.0,20648.0,17390.0,3258.0,2283.0,,0.0,23638.0,,65846.0,165744.0,,,0.0,231590.0,33934.0,1424.0,,,,32510.0,28113.0,,,,28113.0,,,2186.0,12086.0,307909.0,3542.0,27048.0,14.0,27034.0,-14145.0,28098.0,-2983.0,41560.0,301.0,41861.0,349770.0,
12/31/2018,362873.0,73852.0,60943.0,46795.0,14148.0,124300.0,4509.0,85809.0,33982.0,0.0,50682.0,4787.0,45895.0,594.0,594.0,0.0,5288.0,56564.0,-146.0,56418.0,1832.0,1832.0,20570.0,17350.0,3220.0,3268.0,,0.0,21690.0,,70783.0,167995.0,,,0.0,238778.0,40339.0,1199.0,0.0,0.0,,39140.0,29163.0,0.0,0.0,,29163.0,283.0,,2368.0,11074.0,322005.0,3582.6,27091.4,14.0,27077.4,-15517.0,28652.0,-3171.0,40638.0,230.0,40868.0,362873.0,
03/31/2019,346132.0,66679.0,53839.0,40158.0,13681.0,122030.0,4526.0,83523.0,33981.0,,47817.0,4929.0,42888.0,574.0,574.0,,5096.0,53487.0,-146.0,53341.0,3010.0,3010.0,20560.0,17367.0,3193.0,2508.0,,0.0,24165.0,,59991.0,162391.0,,,0.0,222382.0,39474.0,1698.0,13.0,13.0,,37763.0,29244.0,1371.0,1.0,1370.0,27873.0,,,2407.0,11156.0,304663.0,3542.0,27363.0,14.0,27349.0,-16072.0,29382.0,-2990.0,41225.0,244.0,41469.0,346132.0,
06/30/2019,381168.0,75256.0,76692.0,61201.0,15491.0,125942.0,5800.0,85593.0,34549.0,0.0,47426.0,5199.0,42227.0,549.0,549.0,0.0,4421.0,52396.0,-146.0,52250.0,2970.0,2970.0,20497.0,17337.0,3160.0,2985.0,,0.0,24576.0,,58255.0,194622.0,,,0.0,252877.0,42999.0,1481.0,9.0,9.0,,41509.0,29561.0,1359.0,1.0,1358.0,28202.0,,,2622.0,11274.0,339333.0,3542.0,27420.0,14.0,27406.0,-16822.0,30081.0,-2688.0,41533.0,302.0,41835.0,381168.0,
09/30/2019,373168.0,80529.0,59140.0,43723.0,15417.0,129281.0,6941.0,88562.0,33778.0,0.0,49127.0,5310.0,43817.0,520.0,520.0,0.0,5234.0,54881.0,-127.0,54754.0,3149.0,3149.0,20372.0,17248.0,3124.0,3526.0,,0.0,22417.0,,55452.0,194208.0,,,0.0,249660.0,36727.0,2209.0,5.0,5.0,,34513.0,29360.0,1489.0,1.0,1488.0,27871.0,,,3152.0,12799.0,331698.0,3542.0,27485.0,14.0,27471.0,-17803.0,30789.0,-2893.0,41120.0,350.0,41470.0,373168.0,
