Date,Assets,Total Investments,Fixed Income-Trading/AFS & ST Inv,Loans & Mortgages,Fixed Income Securities-HTM,Equity Securities,Real Estate Investments,Other Investments,Cash & Near Cash Items,Net Receivables,Deferred Policy Acquisition Costs,Other Assets,Total Assets,Liabilities & Shareholders' Equity,Reserve for Outstanding Claim & Loss,Premium Reserve (Unearned),Life Policy Benefits,Other Insurance Reserves,Total Insurance Reserves,Short-Term Borrowings,Other Short-Term Liabilities,Long-Term Borrowings,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Policyholders' Equity,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2014,,32650.04,27521.937,0.0,2854.487,1055.393,0.0,1218.223,2476.047,7243.6,728.83,3660.37,46758.887,,20425.217,4473.478,4811.357,1497.599,31207.651,0.0,712.13,2262.824,972.308,35154.913,0.0,1359.012,0.0,7831.404,2413.558,11603.974,46758.887,
06/30/2014,,32983.869,30790.595,0.0,0.0,988.71,0.0,1204.564,3071.139,7295.133,459.081,4039.693,47848.915,,20281.934,4704.993,5273.549,1288.376,31548.852,0.0,949.136,2262.452,1679.898,36440.338,0.0,1374.288,0.0,7703.06,2331.229,11408.577,47848.915,
09/30/2014,,32325.841,30088.031,,,960.368,0.0,1277.442,2353.734,6756.095,420.953,4053.133,45909.756,,19936.982,4301.271,4965.907,1242.696,30446.856,0.0,693.5,1662.206,1886.42,34688.982,0.0,1379.72,,7493.477,2347.577,11220.774,45909.756,
12/31/2014,,31733.663,29616.932,0.0,0.0,868.292,0.0,1248.439,2521.814,6443.349,354.533,3993.46,45046.819,,19353.243,3973.132,4707.199,1245.367,29278.941,0.0,535.521,1662.58,2134.011,33611.053,0.0,1402.015,0.0,7361.654,2672.097,11435.766,45046.819,
03/31/2015,,31531.045,29418.639,0.0,0.0,783.471,0.0,1328.935,3209.934,6844.795,417.275,4077.507,46080.556,,18965.264,4532.022,4375.863,1211.203,29084.352,0.0,634.097,2643.561,2072.123,34434.133,0.0,1402.366,0.0,7363.705,2880.352,11646.423,46080.556,
06/30/2015,,38183.69,35366.961,0.0,0.0,1073.47,0.0,1743.259,2840.841,11892.058,1121.362,7712.755,61750.706,,25840.381,8548.841,4494.886,1212.206,40096.314,0.0,2643.45,2726.455,2079.382,47545.601,0.0,1957.807,0.0,9156.907,3090.391,14205.105,61750.706,
09/30/2015,,37453.411,34807.565,0.0,0.0,969.706,0.0,1676.14,3340.07,11287.936,1036.26,7298.846,60416.523,,25789.541,7840.331,4323.748,1194.815,39148.435,0.0,2450.232,2726.917,2190.431,46516.015,0.0,1962.279,0.0,9039.4,2898.829,13900.508,60416.523,
12/31/2015,,36482.984,34171.008,0.0,0.0,878.919,0.0,1433.057,3256.236,10937.69,890.568,7115.46,58682.938,,25439.744,7043.358,4163.5,1168.376,37814.978,0.0,2247.787,2644.97,2320.74,45028.475,0.0,1977.384,0.0,8913.114,2763.965,13654.463,58682.938,
03/31/2016,,36733.716,34401.419,0.0,0.0,878.407,0.0,1453.89,2820.897,12241.1,1057.941,7792.038,60645.692,,25913.484,8217.539,4020.602,1170.595,39322.22,0.0,2658.438,2653.895,2343.421,46977.974,0.0,1978.974,0.0,8611.589,3077.155,13667.718,60645.692,
06/30/2016,,36137.428,33799.931,0.0,0.0,1039.793,0.0,1297.704,3316.749,12972.286,1050.653,7721.124,61198.24,,26020.564,8274.3,3798.278,1178.113,39271.255,0.0,3087.127,2646.324,2529.602,47534.308,0.0,1978.744,0.0,8344.65,3340.538,13663.932,61198.24,
09/30/2016,,36519.061,34219.958,0.0,0.0,1038.165,0.0,1260.938,3393.277,12323.479,989.733,7546.5,60772.05,,26170.383,7724.957,3721.451,1138.789,38755.58,0.0,3068.641,2647.0,2707.949,47179.17,0.0,1980.714,0.0,8167.845,3444.321,13592.88,60772.05,
12/31/2016,,34710.267,32508.372,0.0,0.0,1037.331,0.0,1164.564,3426.988,12004.529,946.721,7345.597,58434.102,,25939.571,7293.028,3506.047,1116.233,37854.879,0.0,2677.726,2647.677,2293.141,45473.423,0.0,2022.167,0.0,8071.172,2867.34,12960.679,58434.102,
03/31/2017,,34857.806,32612.805,0.0,0.0,1094.509,0.0,1150.492,3352.651,13431.04,1161.159,8221.963,61024.619,,26445.124,8581.973,3520.069,1121.194,39668.36,0.0,3537.628,2648.353,2169.652,48023.993,0.0,2025.742,0.0,7936.798,3038.086,13000.626,61024.619,
06/30/2017,,35502.736,33201.495,0.0,0.0,1174.5,0.0,1126.741,3133.822,14300.155,1143.671,8301.866,62382.25,,26822.346,8848.374,3591.573,1123.628,40385.921,0.0,3697.073,3207.339,1989.51,49279.843,0.0,2021.855,0.0,7793.499,3287.053,13102.407,62382.25,
09/30/2017,,36044.919,33887.389,0.0,0.0,1011.942,0.0,1145.588,3030.088,15587.356,1073.343,8054.502,63790.208,,29988.337,8344.536,3656.859,1030.29,43020.022,0.0,3979.569,3210.063,2052.044,52261.698,0.0,1588.663,0.0,7744.105,2195.742,11528.51,63790.208,
12/31/2017,,35643.649,33765.819,0.0,0.0,713.967,0.0,1163.863,3435.954,15585.983,1102.474,7668.176,63436.236,,29696.779,8307.431,3610.926,1042.677,42657.813,0.0,4039.105,3220.769,2057.229,51974.916,0.0,1613.003,0.0,7760.5,2087.817,11461.32,63436.236,
03/31/2018,,35073.329,33248.474,0.0,0.0,637.872,0.0,1186.983,3484.763,16993.887,1317.797,8468.187,65337.963,,29701.568,9687.293,3680.958,982.963,44052.782,0.0,4749.67,3240.461,2059.828,54102.741,0.0,1606.693,0.0,7812.477,1816.052,11235.222,65337.963,
06/30/2018,,36112.823,32412.396,0.0,0.0,2548.721,0.0,1151.706,2903.07,17035.531,1162.164,6372.301,63585.889,,29181.147,9539.454,3380.442,940.557,43041.6,0.0,4289.302,3217.123,1780.858,52328.883,0.0,1596.995,0.0,7843.892,1816.119,11257.006,63585.889,
