Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2010,11422.0,11422.0,-5216.0,5216.0,6206.0,0.0,-5561.0,3222.0,,2051.0,288.0,645.0,-29.0,169.0,181.0,-12.0,80.0,-138.0,-82.0,616.0,-286.0,330.0,0.0,0.0,0.0,330.0,-31.0,299.0,0.0,0.0,299.0,579.67,280.67,3114.0,0.1,0.1,0.18615,3141.0,0.09,0.09,0.179357,
06/30/2010,11346.0,11346.0,-4549.0,4549.0,6797.0,0.0,-5880.0,3175.0,,2179.0,526.0,917.0,324.0,163.0,185.0,-22.0,-4.0,-43.0,-440.0,1241.0,-461.0,780.0,0.0,0.0,0.0,780.0,-28.0,752.0,0.0,0.0,752.0,603.865,-148.135,3105.0,0.24,0.24,0.194481,3125.0,0.24,0.24,0.192597,
09/30/2010,11124.9,11124.9,-4191.4,4191.4,6933.5,0.0,-5563.9,3217.9,,2296.4,49.6,1369.6,-871.9,149.5,172.6,-23.1,7.9,-236.4,950.9,497.7,-126.0,371.7,0.0,0.0,0.0,371.7,-30.1,341.6,0.0,0.0,341.6,1392.78,1051.18,3078.2,0.11,0.11,0.452466,3101.6,0.11,0.11,0.448915,
12/31/2010,12094.0,12094.0,-4440.0,4440.0,7654.0,0.0,-8217.0,3537.0,,4559.0,121.0,-563.0,-138.0,150.0,177.0,-27.0,130.3,-171.0,28.7,-701.0,201.0,-500.0,0.0,0.0,0.0,-500.0,-31.0,-531.0,0.0,0.0,-531.0,1293.29,1824.29,3081.0,-0.17,-0.17,0.419763,3081.0,-0.17,-0.17,0.419763,
03/31/2011,11580.0,11580.0,-4059.0,4059.0,7521.0,0.0,-5308.0,3164.0,,2158.0,-14.0,2213.0,-484.0,145.0,186.0,-41.0,42.0,-138.0,435.0,1729.0,-658.0,1071.0,0.0,0.0,0.0,1071.0,-28.0,1043.0,0.0,0.0,1043.0,1763.770591,720.770591,3084.0,0.34,0.34,0.57191,3104.0,0.34,0.34,0.57191,
06/30/2011,12151.0,12151.0,-4284.0,4284.0,7867.0,0.0,-6129.0,3525.0,,1936.0,668.0,1738.0,-66.0,131.0,170.0,-39.0,1.0,-55.0,-11.0,1672.0,382.0,2054.0,0.0,0.0,0.0,2054.0,-30.0,2024.0,0.0,0.0,2024.0,2400.04684,376.04684,3086.0,0.65,0.65,0.777721,3110.0,0.65,0.65,0.770915,
09/30/2011,12022.0,12022.0,-4352.0,4352.0,7670.0,0.0,-5413.0,3340.0,,1954.0,119.0,2257.0,95.0,144.0,176.0,-32.0,59.0,-161.0,-137.0,2352.0,-628.0,1724.0,0.0,0.0,0.0,1724.0,-32.0,1692.0,0.0,0.0,1692.0,1904.281637,212.281637,3070.0,0.55,0.55,0.620287,3091.0,0.55,0.55,0.618677,
12/31/2011,12294.0,12294.0,-4176.0,4176.0,8118.0,0.0,-6656.0,3704.0,,2419.0,533.0,1462.0,118.0,131.0,192.0,-61.0,41.0,-257.0,-33.0,1580.0,-37.0,1543.0,0.0,0.0,0.0,1543.0,-31.0,1512.0,0.0,0.0,1512.0,2225.05,713.05,3069.0,0.49,0.49,0.725008,3069.0,0.49,0.49,0.72234,
03/31/2012,11731.0,11731.0,-4037.0,4037.0,7694.0,0.0,-5155.0,3074.0,,1862.0,219.0,2539.0,-32.0,120.0,175.0,-55.0,67.0,-110.0,-45.0,2507.0,-740.0,1767.0,0.0,0.0,0.0,1767.0,-29.0,1738.0,0.0,0.0,1738.0,2029.414665,291.414665,3043.0,0.57,0.57,0.666912,3074.0,0.56,0.56,0.6548,
06/30/2012,12311.0,12311.0,-4112.0,4112.0,8199.0,0.0,-5558.0,3249.0,,2165.0,144.0,2641.0,39.0,96.0,172.0,-76.0,13.0,-142.0,-6.0,2680.0,-860.0,1820.0,0.0,0.0,0.0,1820.0,-27.0,1793.0,0.0,0.0,1793.0,2196.470106,403.470106,3041.0,0.59,0.59,0.722285,3072.0,0.58,0.58,0.711338,
09/30/2012,11488.0,11488.0,-4137.0,4137.0,7351.0,0.0,-5091.0,3063.0,,1918.0,110.0,2260.0,-42.0,131.0,178.0,-47.0,50.0,-158.0,19.0,2218.0,-455.0,1763.0,0.0,0.0,0.0,1763.0,-34.0,1729.0,0.0,0.0,1729.0,1945.908184,216.908184,3045.0,0.57,0.57,0.63905,3079.0,0.56,0.56,0.630448,
12/31/2012,11738.0,11738.0,-4160.0,4160.0,7578.0,0.0,-5805.0,3390.0,,2224.0,191.0,1773.0,-438.0,135.0,190.0,-55.0,55.0,-231.0,479.0,1335.0,-385.0,950.0,0.0,0.0,0.0,950.0,-42.0,908.0,0.0,0.0,908.0,1444.55,536.55,3074.0,0.3,0.3,0.469925,3074.0,0.3,0.3,0.469925,
03/31/2013,10671.0,10671.0,-3959.0,3959.0,6712.0,0.0,-5013.0,2987.0,,1907.0,119.0,1699.0,-149.0,127.0,184.0,-57.0,212.0,-133.0,-57.0,1550.0,66.0,1616.0,0.0,0.0,0.0,1616.0,-23.0,1593.0,0.0,0.0,1593.0,1593.55,0.55,3022.0,0.53,0.53,0.527316,3053.0,0.52,0.52,0.52018,
06/30/2013,11010.0,11010.0,-4284.0,4284.0,6726.0,0.0,-5396.0,3140.0,,2101.0,155.0,1330.0,-85.0,136.0,201.0,-65.0,55.0,-116.0,10.0,1245.0,-310.0,935.0,0.0,0.0,0.0,935.0,-29.0,906.0,0.0,0.0,906.0,1457.2,551.2,2977.0,0.3,0.3,0.489486,3010.0,0.3,0.3,0.483123,
09/30/2013,11032.0,11032.0,-4104.0,4104.0,6928.0,0.0,-5333.0,2803.0,,1660.0,870.0,1595.0,-70.0,148.0,215.0,-67.0,11.0,-102.0,13.0,1525.0,-375.0,1150.0,0.0,0.0,0.0,1150.0,-26.0,1124.0,0.0,0.0,1124.0,1600.55,476.55,2927.0,0.38,0.38,0.546823,2960.0,0.38,0.38,0.540997,
12/31/2013,11319.0,11319.0,-4607.0,4607.0,6712.0,0.0,-5383.0,2982.0,,1836.0,565.0,1329.0,-104.0,126.0,201.0,-75.0,12.0,-53.0,19.0,1225.0,-410.0,815.0,0.0,0.0,0.0,815.0,-34.0,781.0,0.0,0.0,781.0,1538.25,757.25,2959.0,0.26,0.26,0.519855,2959.0,0.26,0.26,0.515914,
03/31/2014,10264.0,10264.0,-3903.0,3903.0,6361.0,0.0,-4433.0,2734.0,,1574.0,125.0,1928.0,163.0,127.0,188.0,-61.0,34.0,,-324.0,2091.0,-360.0,1731.0,0.0,0.0,0.0,1731.0,-26.0,1705.0,0.0,0.0,1705.0,1381.75,-199.25,2934.0,0.58,0.58,0.513207,2971.0,0.57,0.57,0.502935,
06/30/2014,10934.0,10934.0,-4893.0,4893.0,6041.0,0.0,-4800.0,2973.0,,1664.0,163.0,1241.0,650.0,129.0,188.0,-59.0,20.0,-92.0,-707.0,1891.0,142.0,2033.0,0.0,0.0,0.0,2033.0,-29.0,2004.0,0.0,0.0,2004.0,1737.9,-266.1,2917.0,0.69,0.69,0.595783,2949.0,0.68,0.68,0.589766,
09/30/2014,10557.0,10557.0,-4223.0,4223.0,6334.0,0.0,-5010.0,2975.0,,1659.0,376.0,1324.0,166.0,122.0,191.0,-69.0,61.0,-24.0,-325.0,1490.0,-648.0,842.0,0.0,0.0,0.0,842.0,53.0,895.0,0.0,0.0,895.0,1616.55,721.55,2879.0,0.31,0.31,0.561497,2911.0,0.31,0.31,0.55787,
12/31/2014,10482.0,10482.0,-3749.0,3749.0,6733.0,0.0,-5556.0,2924.0,,2283.0,349.0,1177.0,10634.0,88.0,164.0,-76.0,65.0,-16.0,-10771.0,11811.0,-4484.0,7327.0,0.0,0.0,0.0,7327.0,-11.0,7316.0,0.0,0.0,7316.0,1076.65,-6239.35,2880.0,2.54,2.54,0.373837,2880.0,2.54,2.54,0.373559,
03/31/2015,9425.0,9425.0,-3569.0,3569.0,5856.0,0.0,-4420.0,2601.0,,1737.0,82.0,1436.0,-55.0,90.0,164.0,-74.0,95.0,-145.0,15.0,1381.0,-423.0,958.0,0.0,0.0,0.0,958.0,-5.0,953.0,0.0,0.0,953.0,1278.0,325.0,2835.0,0.34,0.34,0.450794,2865.0,0.33,0.33,0.443438,
06/30/2015,9785.0,9785.0,-3754.0,3754.0,6031.0,0.0,-4485.0,2624.0,,1670.0,191.0,1546.0,-739.0,103.0,174.0,-71.0,716.0,-2.0,-78.0,807.0,-119.0,688.0,0.0,0.0,0.0,688.0,-1.0,687.0,0.0,0.0,687.0,1167.85,480.85,2826.0,0.24,0.24,0.413252,2850.0,0.24,0.24,0.408719,
09/30/2015,10073.0,10073.0,-3761.0,3761.0,6312.0,0.0,-4085.0,2472.0,,1500.0,113.0,2227.0,170.0,97.0,165.0,-68.0,228.0,-63.0,-432.0,2397.0,-566.0,1831.0,0.0,0.0,0.0,1831.0,-5.0,1826.0,0.0,0.0,1826.0,1792.044444,-33.955556,2814.0,0.65,0.65,0.636832,2836.0,0.64,0.64,0.628027,
12/31/2015,10215.0,10215.0,-3850.0,3850.0,6365.0,0.0,-4645.0,2615.0,,1797.0,233.0,1720.0,-905.0,94.0,169.0,-75.0,239.0,5.0,567.0,815.0,166.0,981.0,0.0,0.0,0.0,981.0,-5.0,976.0,0.0,0.0,976.0,1794.929448,818.929448,2813.0,0.35,0.35,0.638084,2813.0,0.35,0.35,0.638084,
03/31/2016,9312.0,9312.0,-3572.0,3572.0,5740.0,0.0,-4068.0,2318.0,,1659.0,91.0,1672.0,-48.0,93.0,172.0,-79.0,38.0,-34.0,-49.0,1624.0,-494.0,1130.0,0.0,0.0,0.0,1130.0,-5.0,1125.0,0.0,0.0,1125.0,1582.599651,457.599651,2774.0,0.41,0.41,0.570512,2795.0,0.4,0.4,0.563721,
06/30/2016,9844.0,9844.0,-3578.0,3578.0,6266.0,0.0,-4743.0,2458.0,,2151.0,134.0,1523.0,-19.0,93.0,171.0,-78.0,37.0,-4.0,-107.0,1504.0,-295.0,1209.0,0.0,0.0,0.0,1209.0,-4.0,1205.0,0.0,0.0,1205.0,1881.70456,676.70456,2768.0,0.44,0.44,0.679807,2789.0,0.43,0.43,0.672633,
09/30/2016,10536.0,10536.0,-3409.0,3409.0,7127.0,0.0,-4218.0,2393.0,,1664.0,161.0,2909.0,-22.0,83.0,170.0,-87.0,3.0,-21.0,-43.0,2887.0,-699.0,2188.0,0.0,0.0,0.0,2188.0,-4.0,2184.0,0.0,0.0,2184.0,2397.498638,213.498638,2765.0,0.79,0.79,0.867088,2786.0,0.78,0.78,0.856633,
12/31/2016,10115.0,10115.0,-3332.0,3332.0,6783.0,0.0,-4578.0,2593.0,,1720.0,265.0,2205.0,-721.0,97.0,180.0,-83.0,95.0,-27.0,556.0,1484.0,-300.0,1184.0,0.0,0.0,0.0,1184.0,-7.0,1177.0,0.0,0.0,1177.0,1935.314219,758.314219,2776.0,0.42,0.42,0.697159,2776.0,0.42,0.42,0.693168,
03/31/2017,9434.0,9434.0,-3049.0,3049.0,6385.0,0.0,-4453.0,2472.0,,1830.0,151.0,1932.0,71.0,85.0,182.0,-97.0,-8.0,13.0,-161.0,2003.0,-447.0,1556.0,0.0,0.0,0.0,1556.0,-5.0,1551.0,0.0,0.0,1551.0,2506.206517,955.206517,2745.0,0.56,0.56,0.913008,2766.0,0.56,0.56,0.905339,
06/30/2017,9930.0,9930.0,-3116.0,3116.0,6814.0,0.0,-4448.0,2500.0,,1782.0,166.0,2366.0,73.0,97.0,193.0,-96.0,19.0,-5.0,-184.0,2439.0,-488.0,1951.0,0.0,0.0,0.0,1951.0,-5.0,1946.0,0.0,0.0,1946.0,2778.0,832.0,2734.0,0.71,0.71,1.016094,2752.0,0.71,0.71,1.012326,
09/30/2017,10325.0,10325.0,-3307.0,3307.0,7018.0,0.0,-7025.0,2459.0,,4413.0,153.0,-7.0,207.0,99.0,189.0,-90.0,-6.0,-18.0,-282.0,200.0,-251.0,-51.0,0.0,0.0,0.0,-51.0,-5.0,-56.0,0.0,0.0,-56.0,3213.25,3269.25,2727.0,-0.02,-0.02,1.178309,2727.0,-0.02,-0.02,1.178309,
12/31/2017,10433.0,10433.0,-3440.0,3440.0,6993.0,0.0,-5263.0,2643.0,,2314.0,306.0,1730.0,149.0,90.0,191.0,-101.0,-17.0,-32.0,-190.0,1879.0,-2917.0,-1038.0,0.0,0.0,0.0,-1038.0,-8.0,-1046.0,0.0,0.0,-1046.0,2665.0,3711.0,2715.0,-0.39,-0.39,0.981584,2715.0,-0.39,-0.39,0.976851,
03/31/2018,10037.0,10037.0,-3184.0,3184.0,6853.0,0.0,-5799.0,2508.0,,3196.0,95.0,1054.0,291.0,100.0,185.0,-85.0,7.0,52.0,-450.0,1345.0,-604.0,741.0,0.0,0.0,0.0,741.0,-5.0,736.0,0.0,0.0,736.0,2844.0,2108.0,2695.0,0.27,0.27,1.055288,2710.0,0.27,0.27,1.04786,
06/30/2018,10465.0,10465.0,-3417.0,3417.0,7048.0,0.0,-5010.0,2508.0,,2274.0,228.0,2038.0,48.0,113.0,194.0,-81.0,71.0,-64.0,-168.0,2086.0,-370.0,1716.0,0.0,0.0,0.0,1716.0,-9.0,1707.0,0.0,0.0,1707.0,2854.0,1147.0,2683.0,0.64,0.64,1.063735,2696.0,0.63,0.63,1.055445,
09/30/2018,10794.0,10794.0,-3619.0,3619.0,7175.0,0.0,-4682.0,2443.0,,2068.0,171.0,2493.0,172.0,98.0,190.0,-92.0,42.0,-198.0,-114.0,2665.0,-707.0,1958.0,0.0,0.0,0.0,1958.0,-8.0,1950.0,0.0,0.0,1950.0,3178.0,1228.0,2662.0,0.73,0.73,1.193839,2678.0,0.73,0.73,1.188551,
12/31/2018,10998.0,10998.0,-3289.0,3289.0,7709.0,0.0,-4995.0,2643.0,,2214.0,138.0,2714.0,-110.0,117.0,203.0,-86.0,25.0,52.0,-84.0,2604.0,-826.0,1778.0,0.0,0.0,0.0,1778.0,49.0,1827.0,0.0,0.0,1827.0,2723.16,896.16,2634.0,0.69,0.69,1.03385,2634.0,0.69,0.69,1.030228,
03/31/2019,10816.0,10816.0,-3052.0,3052.0,7764.0,0.0,-4509.0,2425.0,,1931.0,153.0,3255.0,-188.0,120.0,209.0,-89.0,101.0,25.0,-58.0,3067.0,-205.0,2862.0,0.0,0.0,0.0,2862.0,53.0,2915.0,0.0,0.0,2915.0,3175.0,260.0,2585.0,1.13,1.13,1.22824,2603.0,1.12,1.12,1.219885,
06/30/2019,11760.0,11760.0,-3401.0,3401.0,8359.0,0.0,-4960.0,2712.0,,2189.0,59.0,3399.0,-140.0,158.0,233.0,-75.0,27.0,-58.0,13.0,3259.0,-615.0,2644.0,0.0,0.0,0.0,2644.0,26.0,2670.0,0.0,0.0,2670.0,3392.0,722.0,2574.0,1.04,1.04,1.317793,2588.0,1.03,1.03,1.30898,
09/30/2019,12397.0,12397.0,-3990.0,3990.0,8407.0,0.0,-6025.0,2589.0,,3204.0,232.0,2382.0,-35.0,170.0,231.0,-61.0,38.0,-16.0,-157.0,2347.0,-440.0,1907.0,0.0,0.0,0.0,1907.0,-6.0,1901.0,0.0,0.0,1901.0,3873.0,1972.0,2558.0,0.74,0.74,1.514073,2572.0,0.74,0.74,1.506719,
12/31/2019,11868.0,11868.0,-3669.0,3669.0,8199.0,0.0,-5630.0,2888.0,,2548.0,194.0,2569.0,223.0,170.0,220.0,-50.0,21.0,-119.0,-295.0,2792.0,-428.0,2364.0,0.0,0.0,0.0,2364.0,-7.0,2357.0,0.0,0.0,2357.0,2978.0,621.0,2559.0,0.92,0.92,1.163736,2559.0,0.92,0.92,1.162673,
03/31/2020,12057.0,12057.0,-3312.0,3312.0,8745.0,0.0,-4836.0,2555.0,,2209.0,72.0,3909.0,-71.0,187.0,212.0,-25.0,54.0,-52.0,-118.0,3838.0,-619.0,3219.0,0.0,0.0,0.0,3219.0,0.0,3219.0,0.0,0.0,3219.0,3822.0,603.0,2533.0,1.27,1.27,1.508883,2547.0,1.26,1.26,1.496749,
06/30/2020,10872.0,10872.0,-3159.0,3159.0,7713.0,0.0,-4584.0,2378.0,,2123.0,83.0,3129.0,390.0,195.0,209.0,-14.0,24.0,-551.0,-58.0,3519.0,-509.0,3010.0,0.0,0.0,0.0,3010.0,-8.0,3002.0,0.0,0.0,3002.0,3484.0,482.0,2527.0,1.19,1.19,1.37871,2536.0,1.18,1.18,1.370063,
09/30/2020,12246.5,,,,9268.39613,,,,,,,4166.4,,,,,,,,4447.273,,3215.5,,,,,,3215.5,,,3215.5,3613.273,,,1.25,1.25,1.446,,1.25,1.25,1.446,
12/31/2020,12766.714,,,,9553.9704219,,,,,,,4190.8,,,,,,,,4294.091,,3038.5,,,,,,3038.5,,,3038.5,3560.091,,,1.232,1.232,1.398,,1.232,1.232,1.398,
