Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/30/2017,6507.965,633.341,633.341,0.0,549.011,549.011,0.0,1013.214,0.0,0.0,580.835,432.379,21.529,17.096,,0.0,0.0,3.305,2217.095,1054.096,2621.774,-1567.678,0.0,3236.774,2705.388,1822.671,882.717,98.893,248.129,184.364,4290.87,,877.771,421.17,1.99,93.007,361.604,0.0,0.0,,,,,0.0,,,0.0,877.771,250.0,250.0,,,,627.014,,529.107,,,9.571,88.336,877.014,1754.785,0.0,7.732,7.732,0.0,0.0,5033.945,-291.964,4749.713,3.467,4753.18,6507.965,
10/29/2017,6975.908,444.122,444.122,0.0,618.351,618.351,0.0,921.022,0.0,0.0,511.789,409.233,43.028,16.144,0.0,0.0,22.346,4.212,2026.523,1203.251,2776.705,-1573.454,0.0,3746.134,3146.827,2119.813,1027.014,171.99,242.369,184.948,4949.385,,1058.212,552.714,0.525,90.287,414.686,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1058.212,250.0,250.0,0.0,0.0,,727.999,0.0,530.249,246.178,284.071,98.41,99.34,977.999,2036.211,0.0,21.411,7.741,13.67,0.0,5162.571,-248.075,4935.907,3.79,4939.697,6975.908,
01/28/2018,7858.848,385.775,385.775,0.0,569.099,569.099,0.0,973.221,0.0,0.0,539.058,434.163,20.174,15.581,,0.0,0.176,4.015,1948.269,1293.066,2892.766,-1599.7,0.0,4617.513,3980.785,2957.463,1023.322,178.01,262.147,196.571,5910.579,,1068.514,532.847,46.235,102.229,387.203,255.0,255.0,,,,,0.0,,,0.0,1323.514,624.726,624.726,,,,755.234,,532.652,,,114.688,107.894,1379.96,2703.474,0.0,27.006,7.764,19.242,0.0,5366.501,-242.176,5151.331,4.043,5155.374,7858.848,
04/29/2018,7829.749,261.571,261.571,0.0,551.392,551.392,0.0,1011.215,0.0,0.0,579.438,431.777,26.602,18.534,,0.0,2.93,4.554,1850.78,1353.853,2987.219,-1633.366,0.0,4625.116,3983.252,2731.956,1251.296,184.03,265.579,192.255,5978.969,,963.461,465.572,1.432,99.99,396.467,185.0,185.0,,,,,0.0,,,0.0,1148.461,624.763,624.763,,,,764.892,,535.282,,,125.425,104.185,1389.655,2538.116,0.0,18.737,7.766,10.971,0.0,5504.221,-235.753,5287.205,4.428,5291.633,7829.749,
07/29/2018,7895.373,268.982,268.982,0.0,559.181,559.181,0.0,1001.044,0.0,0.0,573.199,427.845,25.103,14.542,,0.0,4.641,5.92,1854.31,1410.31,3073.615,-1663.305,0.0,4630.753,3971.472,2734.575,1236.897,190.05,276.462,192.769,6041.063,,1001.831,488.978,2.372,103.76,406.721,95.0,95.0,,,,,0.0,,,0.0,1096.831,624.801,624.801,,,,777.973,,534.698,,,139.192,104.083,1402.774,2499.605,0.0,35.756,7.781,27.975,0.0,5615.053,-259.208,5391.601,4.167,5395.768,7895.373,
10/28/2018,8142.292,459.136,459.136,0.0,600.438,600.438,0.0,963.527,0.0,0.0,525.628,437.899,26.999,16.342,0.0,0.0,3.995,6.662,2050.1,1512.6,3201.817,-1689.217,0.0,4579.592,3921.335,2714.116,1207.219,195.153,273.153,189.951,6092.192,,1138.914,618.83,2.49,101.079,416.515,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1138.914,624.84,624.84,0.0,0.0,,773.72,,477.557,225.825,251.732,99.07,197.093,1398.56,2537.474,0.0,114.353,7.825,106.528,0.0,5729.956,-243.498,5600.811,4.007,5604.818,8142.292,
01/27/2019,8155.398,512.689,512.689,0.0,565.06,565.06,0.0,994.428,0.0,0.0,551.487,442.941,28.509,23.601,,0.0,0.147,4.761,2100.686,1483.681,3130.259,-1646.578,0.0,4571.031,3921.741,2716.75,1204.991,200.448,277.837,171.005,6054.712,,1060.934,505.617,63.791,116.37,375.156,374.878,0.0,,,,374.878,0.0,,,0.0,1435.812,250.0,250.0,,,,763.807,,484.004,,,179.669,100.134,1013.807,2449.619,0.0,138.022,7.826,130.196,0.0,5856.029,-292.342,5701.709,4.07,5705.779,8155.398,
04/28/2019,7935.745,646.002,639.327,6.675,537.447,537.447,0.0,1030.574,0.0,0.0,586.427,444.147,36.644,24.219,,0.0,0.293,12.132,2250.667,1494.567,3172.207,-1677.64,0.0,4190.511,3527.027,2486.635,1040.392,205.229,276.478,181.777,5685.078,,1051.676,523.673,22.154,112.798,393.051,0.0,0.0,,,,,0.0,,,0.0,1051.676,250.0,250.0,,,,732.285,,488.479,,,142.428,101.378,982.285,2033.961,0.0,171.834,7.854,163.98,0.0,6003.637,-278.135,5897.336,4.448,5901.784,7935.745,
07/28/2019,7954.576,574.263,560.199,14.064,528.583,528.583,0.0,1108.514,0.0,0.0,665.028,443.486,34.608,22.606,,0.0,0.667,11.335,2245.968,1516.386,3215.293,-1698.907,0.0,4192.222,3525.416,2487.289,1038.127,210.012,279.265,177.529,5708.608,,1073.087,513.372,34.377,115.744,409.594,0.0,0.0,,,,,0.0,,,0.0,1073.087,250.0,250.0,,,,740.154,,492.86,,,145.154,102.14,990.154,2063.241,0.0,177.961,7.818,170.143,0.0,5984.305,-275.195,5887.071,4.264,5891.335,7954.576,
10/27/2019,8109.004,687.637,672.901,14.736,574.396,574.396,0.0,1042.362,0.0,0.0,604.035,438.327,57.018,22.637,0.0,0.0,19.924,14.457,2361.413,1629.111,3355.328,-1726.217,0.0,4118.48,3515.507,2481.645,1033.862,135.915,289.157,177.901,5747.591,,1105.049,590.033,6.208,112.685,396.123,0.0,0.0,0.0,0.0,,,0.0,,,0.0,1105.049,250.0,250.0,,,,828.42,0.0,536.49,265.962,270.528,176.574,115.356,1078.42,2183.469,0.0,192.751,7.83,184.921,0.0,6128.207,-399.5,5921.458,4.077,5925.535,8109.004,
01/26/2020,8290.109,739.227,724.419,14.808,562.483,562.483,0.0,1057.277,0.0,0.0,628.124,429.153,35.98,24.817,,0.0,0.187,10.055,2394.967,1695.228,3458.725,-1763.497,0.0,4199.914,3515.892,2484.088,1031.804,141.892,290.777,251.353,5895.142,,992.839,490.042,30.489,127.452,344.856,30.246,0.0,21.987,8.259,13.728,8.259,0.0,,,0.0,1023.085,416.505,308.972,107.533,58.972,48.561,754.475,,539.972,,,176.113,38.39,1170.98,2194.065,0.0,238.402,7.873,230.529,0.0,6246.641,-393.278,6091.765,4.279,6096.044,8290.109,
04/26/2020,8395.181,622.914,606.073,16.841,536.009,536.009,0.0,1048.992,0.0,0.0,596.966,452.026,40.981,24.229,,,0.342,16.41,2248.896,1750.165,3549.047,-1798.882,0.0,4396.12,3706.775,2682.839,1023.936,147.878,303.194,238.273,6146.285,,1052.533,502.133,54.767,125.595,370.038,272.062,0.0,22.062,8.295,13.767,250.0,0.0,,,0.0,1324.595,161.061,56.861,104.2,56.861,47.339,743.323,,542.753,,,165.253,35.317,904.384,2228.979,0.0,273.024,7.896,265.128,0.0,6336.946,-447.908,6162.062,4.14,6166.202,8395.181,
07/26/2020,9600.472,1746.932,1729.368,17.564,648.991,648.991,0.0,982.355,0.0,0.0,506.814,475.541,31.496,16.968,,,0.572,13.956,3409.774,1800.012,3636.881,-1836.869,0.0,4390.686,3696.236,2615.69,1080.546,153.865,298.638,241.947,6190.698,,1147.296,537.535,49.731,130.248,429.782,279.755,0.0,21.067,8.307,12.76,258.688,0.0,,,0.0,1427.051,1146.647,1046.821,99.826,54.784,45.042,755.027,,545.988,,,170.322,38.717,1901.674,3328.725,0.0,284.494,7.902,276.592,0.0,6414.813,-431.882,6267.425,4.322,6271.747,9600.472,
