Date,Net Revenue,Net Interest Income,Total Interest Income,Interest Income,Investment Income,Total Interest Expense,Total Non-Interest Income,Trading Securities G/L,Trading Account Profits/Losses,Investment & Loan Inc (Loss),Other Income (Loss),Commissions & Fees Earned,Other Operating Income (Losses),Provision for Loan Losses,Net Revenue after Provisions,Total Non-Interest Expense,Commissions & Fees Paid,Other Operating Expenses,Operating Income (Loss),Non-Operating (Income) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2008,684.0,442.0,737.0,636.0,101.0,-295.0,242.0,26.0,,,,175.0,41.0,-170.0,514.0,-420.0,0.0,420.0,94.0,-3.0,,3.0,91.0,-35.0,56.0,0.0,,,56.0,0.0,56.0,,0.0,56.0,56.0,,149.0,0.37,0.37,0.37,151.0,0.37,0.37,0.37,
09/30/2008,706.0,466.0,735.0,636.0,99.0,-269.0,240.0,38.0,,,,167.0,35.0,-165.0,541.0,-428.0,0.0,428.0,113.0,-105.0,,105.0,27.0,0.0,27.0,-1.0,,,28.0,0.0,28.0,0.0,0.0,28.0,28.0,,149.0,0.19,0.18,0.51,151.0,0.19,0.18,0.51,
12/31/2008,605.0,431.0,716.0,615.0,101.0,-285.0,174.0,11.0,,,,160.0,3.0,-192.0,413.0,-390.0,,390.0,23.0,-3.0,,3.0,2.0,17.0,19.0,-1.0,,,20.0,0.0,20.0,-17.0,,3.0,3.0,,150.834,0.02,0.01,0.08,150.834,0.02,0.01,0.08,
03/31/2009,607.0,384.0,563.0,454.0,109.0,-179.0,223.0,22.0,0.0,13.0,9.0,155.0,46.0,-203.0,404.0,-397.0,0.0,397.0,7.0,0.0,,0.0,7.0,1.0,8.0,-1.0,-1.0,0.0,9.0,0.0,9.0,-33.0,0.0,-24.0,-21.1,3.9,149.0,-0.16,-0.17,-0.141611,149.0,-0.16,-0.17,-0.143826,
06/30/2009,700.0,402.0,552.0,449.0,103.0,-150.0,298.0,124.0,0.0,113.0,11.0,151.0,23.0,-312.0,388.0,-429.0,0.0,429.0,-41.0,0.0,,0.0,-41.0,59.0,18.0,0.0,0.0,0.0,18.0,0.0,18.0,-34.0,0.0,-16.0,0.25,16.25,151.0,-0.11,-0.11,0.001656,151.0,-0.11,-0.11,-0.002384,
09/30/2009,700.0,385.0,511.0,447.0,64.0,-126.0,315.0,117.0,0.0,107.0,10.0,158.0,40.0,-311.0,389.0,-399.0,0.0,399.0,-10.0,0.0,,0.0,-10.0,29.0,19.0,0.0,0.0,0.0,19.0,0.0,19.0,-34.0,-1.0,-16.0,-18.6,-2.6,151.0,-0.1,-0.1,-0.123179,151.0,-0.1,-0.1,-0.123179,
12/31/2009,610.0,396.0,479.0,426.0,53.0,-83.0,214.0,21.0,0.0,10.0,11.0,155.0,38.0,-257.0,353.0,-424.0,0.0,424.0,-71.0,0.0,,0.0,-71.0,42.0,-29.0,0.0,0.0,0.0,-29.0,0.0,-29.0,-33.0,0.0,-62.0,-60.05,1.95,151.516,-0.41,-0.41,-0.396328,151.516,-0.41,-0.41,-0.39713,
03/31/2010,609.0,415.0,476.0,415.0,61.0,-61.0,194.0,12.0,0.0,2.0,10.0,154.0,28.0,-175.0,434.0,-404.0,0.0,404.0,30.0,0.0,,0.0,30.0,5.0,35.0,-17.0,-17.0,0.0,52.0,0.0,52.0,-123.0,0.0,-71.0,-26.25,61.75,155.0,-0.46,-0.57,-0.169355,155.0,-0.46,-0.57,-0.171613,
06/30/2010,616.0,422.0,476.0,415.0,61.0,-54.0,194.0,11.0,0.0,1.0,10.0,152.0,31.0,-126.0,490.0,-397.0,0.0,397.0,93.0,0.0,,0.0,93.0,-23.0,70.0,0.0,0.0,0.0,70.0,0.0,70.0,0.0,-1.0,69.0,70.3,1.3,175.0,0.4,0.4,0.401714,178.0,0.39,0.39,0.397303,
09/30/2010,590.0,404.0,456.0,401.0,55.0,-52.0,186.0,8.0,0.0,,8.0,151.0,27.0,-122.0,468.0,-402.0,0.0,402.0,66.0,0.0,,0.0,66.0,-7.0,59.0,0.0,0.0,0.0,59.0,0.0,59.0,0.0,0.0,59.0,60.3,1.3,175.0,0.34,0.34,0.344571,178.0,0.33,0.33,0.337303,
12/31/2010,620.0,405.0,445.0,396.0,49.0,-40.0,215.0,11.0,0.0,0.0,11.0,159.0,45.0,-57.0,563.0,-437.0,0.0,437.0,126.0,0.0,,0.0,126.0,-30.0,96.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0,-1.0,95.0,104.1,9.1,178.266,0.54,0.54,0.583959,178.266,0.53,0.53,0.581047,
03/31/2011,602.0,395.0,434.0,377.0,57.0,-39.0,207.0,11.0,0.0,2.0,9.0,151.0,45.0,-49.0,553.0,-415.0,0.0,415.0,138.0,0.0,,0.0,138.0,-35.0,103.0,0.0,0.0,0.0,103.0,0.0,103.0,0.0,-1.0,102.0,103.95,1.95,175.0,0.58,0.58,0.594,175.0,0.57,0.57,0.581143,
06/30/2011,593.0,391.0,431.0,372.0,59.0,-40.0,202.0,14.0,0.0,4.0,10.0,150.0,38.0,-45.0,548.0,-411.0,0.0,411.0,137.0,0.0,,0.0,137.0,-41.0,96.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0,-1.0,95.0,101.5,6.5,175.0,0.54,0.54,0.58,178.0,0.53,0.53,0.566517,
09/30/2011,624.0,423.0,463.0,409.0,54.0,-40.0,201.0,23.0,0.0,12.0,11.0,153.0,25.0,-35.0,589.0,-463.0,0.0,463.0,126.0,0.0,,0.0,126.0,-28.0,98.0,0.0,0.0,0.0,98.0,0.0,98.0,0.0,-1.0,97.0,123.65,26.65,192.0,0.51,0.51,0.64401,192.0,0.51,0.51,0.64401,
12/31/2011,626.0,444.0,481.0,418.0,63.0,-37.0,182.0,6.0,0.0,-4.0,10.0,145.0,31.0,-18.0,608.0,-479.0,0.0,479.0,129.0,0.0,,0.0,129.0,-33.0,96.0,0.0,0.0,0.0,96.0,0.0,96.0,0.0,-1.0,95.0,119.7,24.7,196.729,0.48,0.48,0.608451,196.729,0.48,0.48,0.605553,
03/31/2012,648.0,442.0,477.0,414.0,63.0,-35.0,206.0,15.0,0.0,5.0,10.0,152.0,39.0,-22.0,626.0,-448.0,0.0,448.0,178.0,0.0,,0.0,178.0,-48.0,130.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,-1.0,129.0,136.15,7.15,195.0,0.66,0.66,0.698205,196.0,0.66,0.66,0.69648,
06/30/2012,646.0,435.0,470.0,411.0,59.0,-35.0,211.0,16.0,0.0,6.0,10.0,150.0,45.0,-19.0,627.0,-434.0,0.0,434.0,193.0,0.0,,0.0,193.0,-50.0,143.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,-2.0,141.0,146.2,5.2,194.0,0.73,0.73,0.753608,194.0,0.73,0.73,0.753608,
09/30/2012,624.0,427.0,460.0,403.0,57.0,-33.0,197.0,9.0,0.0,,9.0,154.0,34.0,-22.0,602.0,-449.0,0.0,449.0,153.0,0.0,,0.0,153.0,-36.0,117.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,-1.0,116.0,133.95,17.95,190.0,0.61,0.61,0.705,191.0,0.61,0.61,0.703979,
12/31/2012,628.0,424.0,456.0,401.0,55.0,-32.0,204.0,10.0,0.0,1.0,9.0,158.0,36.0,-16.0,612.0,-427.0,0.0,427.0,185.0,0.0,,0.0,185.0,-55.0,130.0,0.0,0.0,0.0,130.0,0.0,130.0,0.0,-2.0,128.0,129.0,1.0,187.954,0.68,0.68,0.686338,187.954,0.68,0.68,0.68532,
03/31/2013,629.0,416.0,446.0,393.0,53.0,-30.0,213.0,9.0,0.0,0.0,9.0,157.0,47.0,-16.0,613.0,-416.0,0.0,416.0,197.0,0.0,,0.0,197.0,-63.0,134.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,-2.0,132.0,133.95,1.95,185.0,0.71,0.71,0.724054,187.0,0.7,0.7,0.710428,
06/30/2013,636.0,414.0,443.0,391.0,52.0,-29.0,222.0,7.0,0.0,-2.0,9.0,157.0,58.0,-13.0,623.0,-416.0,0.0,416.0,207.0,0.0,,0.0,207.0,-64.0,143.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0,-2.0,141.0,141.65,0.65,183.0,0.77,0.77,0.774044,187.0,0.76,0.76,0.763476,
09/30/2013,640.0,412.0,439.0,385.0,54.0,-27.0,228.0,10.0,0.0,1.0,9.0,163.0,55.0,-8.0,632.0,-417.0,0.0,417.0,215.0,0.0,,0.0,215.0,-68.0,147.0,0.0,0.0,0.0,147.0,0.0,147.0,0.0,-2.0,145.0,142.4,-2.6,182.0,0.8,0.8,0.782418,187.0,0.78,0.78,0.766096,
12/31/2013,649.0,430.0,456.0,401.0,55.0,-26.0,219.0,9.0,0.0,0.0,9.0,162.0,48.0,-9.0,640.0,-473.0,0.0,473.0,167.0,0.0,,0.0,167.0,-50.0,117.0,0.0,0.0,0.0,117.0,0.0,117.0,0.0,-2.0,115.0,148.8,33.8,186.166,0.64,0.64,0.799287,186.166,0.62,0.62,0.799287,
03/31/2014,618.0,410.0,435.0,380.0,55.0,-25.0,208.0,10.0,0.0,1.0,9.0,157.0,41.0,-9.0,609.0,-406.0,0.0,406.0,203.0,0.0,,0.0,203.0,-64.0,139.0,0.0,0.0,0.0,139.0,0.0,139.0,0.0,-2.0,137.0,138.95,1.95,180.0,0.76,0.76,0.771944,187.0,0.73,0.73,0.740428,
06/30/2014,636.0,416.0,441.0,388.0,53.0,-25.0,220.0,12.0,0.0,0.0,12.0,163.0,45.0,-11.0,625.0,-404.0,0.0,404.0,221.0,0.0,,0.0,221.0,-70.0,151.0,0.0,0.0,0.0,151.0,0.0,151.0,0.0,-2.0,149.0,150.95,1.95,179.0,0.83,0.83,0.843296,186.0,0.8,0.8,0.810484,
09/30/2014,629.0,414.0,436.0,384.0,52.0,-22.0,215.0,8.0,0.0,-1.0,9.0,165.0,42.0,-5.0,624.0,-397.0,0.0,397.0,227.0,0.0,,0.0,227.0,-73.0,154.0,0.0,0.0,0.0,154.0,0.0,154.0,0.0,-2.0,152.0,133.8,-18.2,179.0,0.85,0.85,0.747486,185.0,0.82,0.82,0.721622,
12/31/2014,640.0,415.0,438.0,387.0,51.0,-23.0,225.0,10.0,0.0,0.0,10.0,171.0,44.0,-2.0,638.0,-419.0,0.0,419.0,219.0,0.0,,0.0,219.0,-70.0,149.0,0.0,0.0,0.0,149.0,0.0,149.0,0.0,-1.0,148.0,148.0,0.0,183.728,0.83,0.83,0.83,183.728,0.8,0.8,0.8,
03/31/2015,665.0,413.0,435.0,382.0,53.0,-22.0,252.0,8.0,0.0,-2.0,10.0,208.0,36.0,-14.0,651.0,-456.0,0.0,456.0,195.0,0.0,,0.0,195.0,-61.0,134.0,0.0,0.0,0.0,134.0,0.0,134.0,0.0,-2.0,132.0,132.65,0.65,176.0,0.75,0.75,0.753693,182.0,0.73,0.73,0.733571,
06/30/2015,679.0,421.0,444.0,391.0,53.0,-23.0,258.0,9.0,0.0,0.0,9.0,212.0,37.0,-47.0,632.0,-433.0,0.0,433.0,199.0,0.0,,0.0,199.0,-64.0,135.0,0.0,0.0,0.0,135.0,0.0,135.0,0.0,-1.0,134.0,114.5,-19.5,176.0,0.76,0.76,0.650568,182.0,0.73,0.73,0.622857,
09/30/2015,682.0,422.0,448.0,394.0,54.0,-26.0,260.0,10.0,0.0,0.0,10.0,215.0,35.0,-26.0,656.0,-457.0,0.0,457.0,199.0,0.0,,0.0,199.0,-63.0,136.0,0.0,0.0,0.0,136.0,0.0,136.0,0.0,-2.0,134.0,132.05,-1.95,176.0,0.76,0.76,0.750284,181.0,0.74,0.74,0.729227,
12/31/2015,699.0,433.0,457.0,395.0,62.0,-24.0,266.0,11.0,0.0,0.0,11.0,221.0,34.0,-60.0,639.0,-482.0,0.0,482.0,157.0,0.0,,0.0,157.0,-41.0,116.0,0.0,0.0,0.0,116.0,0.0,116.0,0.0,-1.0,115.0,115.0,0.0,179.197,0.65,0.65,0.65,179.197,0.64,0.64,0.64,
03/31/2016,691.0,447.0,472.0,410.0,62.0,-25.0,244.0,8.0,0.0,-2.0,10.0,210.0,26.0,-148.0,543.0,-458.0,0.0,458.0,85.0,0.0,,0.0,85.0,-25.0,60.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,-1.0,59.0,59.0,0.0,173.0,0.34,0.34,0.34,176.0,0.34,0.34,0.34,
06/30/2016,713.0,445.0,473.0,411.0,62.0,-28.0,268.0,10.0,0.0,-1.0,11.0,220.0,38.0,-49.0,664.0,-518.0,0.0,518.0,146.0,0.0,,0.0,146.0,-42.0,104.0,0.0,0.0,0.0,104.0,0.0,104.0,0.0,-1.0,103.0,137.45,34.45,173.0,0.6,0.6,0.794509,177.0,0.58,0.58,0.774633,
09/30/2016,722.0,450.0,480.0,419.0,61.0,-30.0,272.0,10.0,0.0,,10.0,221.0,41.0,-16.0,706.0,-493.0,0.0,493.0,213.0,0.0,,0.0,213.0,-64.0,149.0,0.0,0.0,0.0,149.0,0.0,149.0,0.0,-1.0,148.0,161.0,13.0,171.0,0.87,0.87,0.94152,176.0,0.84,0.84,0.913864,
12/31/2016,722.0,455.0,484.0,412.0,72.0,-29.0,267.0,9.0,0.0,-2.0,11.0,219.0,39.0,-35.0,687.0,-461.0,0.0,461.0,226.0,0.0,,0.0,226.0,-62.0,164.0,0.0,0.0,0.0,164.0,0.0,164.0,0.0,-1.0,163.0,176.65,13.65,177.457,0.918532,0.918532,0.995452,177.457,0.918532,0.918532,0.995452,
03/31/2017,741.0,470.0,496.0,435.0,61.0,-26.0,271.0,11.0,0.0,0.0,11.0,221.0,39.0,-16.0,725.0,-457.0,0.0,457.0,268.0,0.0,,0.0,268.0,-66.0,202.0,0.0,0.0,0.0,202.0,0.0,202.0,0.0,-2.0,200.0,181.7,-18.3,175.0,1.15,1.15,1.038286,180.0,1.11,1.11,1.008333,
06/30/2017,776.0,500.0,529.0,467.0,62.0,-29.0,276.0,11.0,0.0,0.0,11.0,227.0,38.0,-17.0,759.0,-457.0,0.0,457.0,302.0,0.0,,0.0,302.0,-99.0,203.0,0.0,0.0,0.0,203.0,0.0,203.0,0.0,-1.0,202.0,192.0,-10.0,175.0,1.15,1.15,1.097143,179.0,1.13,1.13,1.074134,
09/30/2017,821.0,546.0,579.0,517.0,62.0,-33.0,275.0,10.0,0.0,-1.0,11.0,228.0,37.0,-24.0,797.0,-463.0,0.0,463.0,334.0,0.0,,0.0,334.0,-108.0,226.0,0.0,0.0,0.0,226.0,0.0,226.0,0.0,-2.0,224.0,228.55,4.55,174.0,1.29,1.29,1.313506,177.0,1.26,1.26,1.285706,
12/31/2017,830.0,545.0,578.0,498.0,80.0,-33.0,285.0,12.0,0.0,0.0,12.0,235.0,38.0,-17.0,813.0,-483.0,0.0,483.0,330.0,0.0,,0.0,330.0,-218.0,112.0,0.0,0.0,0.0,112.0,0.0,112.0,0.0,0.0,112.0,226.0,114.0,172.30769,0.65,0.65,1.311607,172.30769,0.63,0.63,1.291607,
03/31/2018,793.0,549.0,590.0,526.0,64.0,-41.0,244.0,12.0,0.0,0.0,12.0,200.0,32.0,-12.0,781.0,-446.0,0.0,446.0,335.0,0.0,,0.0,335.0,-54.0,281.0,0.0,0.0,0.0,281.0,0.0,281.0,0.0,-2.0,279.0,269.0,-10.0,172.0,1.62,1.62,1.563953,175.0,1.59,1.59,1.532857,
06/30/2018,838.0,590.0,650.0,586.0,64.0,-60.0,248.0,12.0,0.0,0.0,12.0,205.0,31.0,29.0,867.0,-448.0,0.0,448.0,419.0,0.0,,0.0,419.0,-93.0,326.0,0.0,0.0,0.0,326.0,0.0,326.0,0.0,-2.0,324.0,330.0,6.0,171.0,1.9,1.9,1.929825,174.0,1.87,1.87,1.904483,
09/30/2018,833.0,599.0,675.0,609.0,66.0,-76.0,234.0,-8.0,0.0,-20.0,12.0,202.0,40.0,0.0,833.0,-452.0,0.0,452.0,381.0,0.0,,0.0,381.0,-63.0,318.0,0.0,0.0,0.0,318.0,0.0,318.0,0.0,-2.0,316.0,302.0,-14.0,167.0,1.89,1.89,1.808383,170.0,1.86,1.86,1.777647,
12/31/2018,864.0,614.0,704.0,633.0,71.0,-90.0,250.0,11.0,0.0,0.0,11.0,206.0,33.0,-16.0,848.0,-448.0,0.0,448.0,400.0,0.0,,0.0,400.0,-90.0,310.0,0.0,0.0,0.0,310.0,0.0,310.0,0.0,-2.0,308.0,319.79,11.79,161.256544,1.91,1.91,1.983113,161.256544,1.88,1.88,1.953113,
03/31/2019,844.0,606.0,710.0,638.0,72.0,-104.0,238.0,3.0,0.0,-8.0,11.0,201.0,34.0,13.0,857.0,-433.0,0.0,433.0,424.0,0.0,,0.0,424.0,-85.0,339.0,0.0,0.0,0.0,339.0,0.0,339.0,0.0,-2.0,337.0,331.8,-5.2,158.0,2.14,2.14,2.1,160.0,2.11,2.11,2.0775,
06/30/2019,853.0,603.0,727.0,652.0,75.0,-124.0,250.0,11.0,0.0,0.0,11.0,206.0,33.0,-44.0,809.0,-424.0,0.0,424.0,385.0,0.0,,0.0,385.0,-87.0,298.0,0.0,0.0,0.0,298.0,0.0,298.0,0.0,-1.0,297.0,297.0,0.0,152.0,1.95,1.95,1.95,153.0,1.94,1.94,1.94,
09/30/2019,842.0,586.0,711.0,636.0,75.0,-125.0,256.0,11.0,0.0,0.0,11.0,211.0,34.0,-35.0,807.0,-435.0,0.0,435.0,372.0,0.0,,0.0,372.0,-80.0,292.0,0.0,0.0,0.0,292.0,0.0,292.0,0.0,-2.0,290.0,285.0,-5.0,147.0,1.98,1.98,1.938776,148.0,1.96,1.96,1.926216,
12/31/2019,810.0,544.0,659.0,584.0,75.0,-115.0,266.0,12.0,0.0,1.0,11.0,205.0,49.0,-8.0,802.0,-451.0,0.0,451.0,351.0,0.0,,0.0,351.0,-82.0,269.0,0.0,0.0,0.0,269.0,0.0,269.0,0.0,-2.0,267.0,266.0,-1.0,142.781,1.87,1.87,1.862993,142.781,1.85,1.85,1.842996,
03/31/2020,750.0,513.0,609.0,535.0,74.0,-96.0,237.0,10.0,0.0,-1.0,11.0,195.0,32.0,-411.0,339.0,-425.0,0.0,425.0,-86.0,0.0,,0.0,-86.0,21.0,-65.0,0.0,0.0,0.0,-65.0,0.0,-65.0,0.0,0.0,-65.0,-68.0,-3.0,141.0,-0.46,-0.46,-0.48227,141.0,-0.46,-0.46,-0.48227,
06/30/2020,718.0,471.0,511.0,437.0,74.0,-40.0,247.0,10.0,0.0,1.0,9.0,193.0,44.0,-138.0,580.0,-440.0,0.0,440.0,140.0,0.0,,0.0,140.0,-27.0,113.0,0.0,0.0,0.0,113.0,0.0,113.0,0.0,-1.0,112.0,112.0,0.0,139.0,0.81,0.81,0.81,139.0,0.8,0.8,0.8,
09/30/2020,698.421,,,,,,,,,,,,,,,,,,199.0,,,,143.6,,107.671,,,,,,107.671,,,107.671,110.659,,,0.754,0.754,0.743,,0.754,0.754,0.743,
12/31/2020,715.263,,,,,,,,,,,,,,,,,,223.0,,,,145.988,,109.247,,,,,,109.247,,,109.247,111.276,,,0.795,0.795,0.792,,0.795,0.795,0.792,
