Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2015,41725.0,6139.0,3132.0,3007.0,3460.0,3460.0,0.0,2633.0,534.0,289.0,1810.0,0.0,3662.0,172.0,139.0,,3316.0,15894.0,5797.0,12528.0,-6731.0,3055.0,17.0,3038.0,16979.0,15594.0,9750.0,5844.0,,,1213.0,25831.0,,5872.0,1007.0,483.0,359.0,4023.0,2402.0,2370.0,,,,32.0,481.0,,,356.0,8755.0,5953.0,5953.0,,,,5798.0,,,5798.0,11751.0,20506.0,0.0,12641.0,12641.0,,-9694.0,25375.0,-7211.0,21111.0,108.0,21219.0,41725.0,
12/31/2015,41247.0,6125.0,5001.0,1124.0,3418.0,3418.0,0.0,2599.0,539.0,316.0,1744.0,0.0,2013.0,116.0,105.0,,1729.0,14155.0,5730.0,12383.0,-6653.0,4041.0,4014.0,27.0,17321.0,15200.0,9638.0,5562.0,390.0,,1615.0,27092.0,,5581.0,1081.0,430.0,383.0,3687.0,3130.0,3127.0,,,,3.0,475.0,0.0,0.0,373.0,9186.0,5871.0,5871.0,,,,4864.0,,4864.0,0.0,10735.0,19921.0,0.0,12734.0,12734.0,,-10622.0,25757.0,-6658.0,21211.0,115.0,21326.0,41247.0,
03/31/2016,39637.0,3957.0,3334.0,623.0,3430.0,3430.0,,2786.0,500.0,306.0,1980.0,0.0,2233.0,217.0,76.0,,1972.0,12406.0,5836.0,12709.0,-6873.0,3552.0,3552.0,,17843.0,15233.0,9775.0,5458.0,,,2393.0,27231.0,,5203.0,1053.0,261.0,382.0,3507.0,2613.0,2610.0,,,,3.0,577.0,,,360.0,8393.0,5977.0,5977.0,,,,4425.0,,,4425.0,10402.0,18795.0,0.0,12744.0,12744.0,,-10825.0,25654.0,-6851.0,20722.0,120.0,20842.0,39637.0,
06/30/2016,39831.0,4438.0,2578.0,1860.0,3567.0,3567.0,,2813.0,608.0,340.0,1865.0,0.0,2170.0,261.0,66.0,,1964.0,12988.0,5826.0,12712.0,-6886.0,3339.0,3339.0,,17678.0,15063.0,9752.0,5311.0,,,2354.0,26843.0,,5255.0,1153.0,232.0,383.0,3487.0,2896.0,2892.0,,,,4.0,522.0,,,361.0,8673.0,6016.0,6016.0,,,,4347.0,,,4347.0,10363.0,19036.0,0.0,12835.0,12835.0,,-10821.0,25884.0,-7223.0,20675.0,120.0,20795.0,39831.0,
09/30/2016,39497.0,4507.0,2500.0,2007.0,3320.0,3320.0,0.0,2613.0,524.0,326.0,1763.0,0.0,2538.0,211.0,552.0,,1836.0,12978.0,5734.0,12452.0,-6718.0,2997.0,51.0,2946.0,17788.0,12486.0,7812.0,4674.0,,,5091.0,26519.0,,5033.0,1051.0,240.0,384.0,3358.0,2535.0,2531.0,,,,4.0,753.0,,,597.0,8321.0,5975.0,5975.0,,,,4305.0,,,4305.0,10280.0,18601.0,0.0,12939.0,12939.0,,-10792.0,25162.0,-6533.0,20776.0,120.0,20896.0,39497.0,
12/31/2016,52666.0,18775.0,18620.0,155.0,3248.0,3248.0,0.0,2434.0,516.0,294.0,1624.0,0.0,2319.0,8.0,513.0,,1530.0,26776.0,5705.0,12366.0,-6661.0,2947.0,2906.0,41.0,17238.0,12222.0,7683.0,4539.0,340.0,,4668.0,25890.0,,5008.0,1178.0,188.0,391.0,3251.0,1325.0,1322.0,,,,3.0,327.0,,74.0,245.0,6660.0,20681.0,20681.0,,,,4608.0,,2154.0,2380.0,25289.0,31949.0,0.0,13027.0,13027.0,,-10791.0,25565.0,-7263.0,20538.0,179.0,20717.0,52666.0,
03/31/2017,70887.0,8860.0,8706.0,154.0,4510.0,4510.0,0.0,3995.0,782.0,509.0,2704.0,0.0,1964.0,0.0,0.0,,1723.0,19329.0,7265.0,14172.0,-6907.0,1756.0,1756.0,,42537.0,40758.0,21353.0,19405.0,,,1779.0,51558.0,,6328.0,1481.0,186.0,461.0,4200.0,210.0,207.0,,,,3.0,108.0,,,0.0,6646.0,23764.0,23764.0,,,,8930.0,,,8930.0,32694.0,39340.0,0.0,22886.0,22886.0,,-10379.0,25387.0,-6532.0,31362.0,185.0,31547.0,70887.0,
06/30/2017,71151.0,9835.0,9675.0,160.0,4633.0,4633.0,0.0,3603.0,798.0,450.0,2355.0,0.0,1912.0,7.0,0.0,,1707.0,19983.0,7286.0,14476.0,-7190.0,1545.0,1545.0,,42337.0,40785.0,22132.0,18653.0,,,1545.0,51168.0,,6326.0,1667.0,192.0,461.0,4006.0,221.0,218.0,,,,3.0,256.0,,,0.0,6803.0,23810.0,23810.0,,,,8750.0,,,8750.0,32560.0,39363.0,0.0,23012.0,23012.0,,-10362.0,25202.0,-6250.0,31602.0,186.0,31788.0,71151.0,
09/30/2017,72248.0,11199.0,11012.0,187.0,4800.0,4800.0,0.0,3483.0,754.0,456.0,2273.0,0.0,1895.0,0.0,0.0,,1675.0,21377.0,7219.0,14698.0,-7479.0,1386.0,1386.0,,42266.0,40644.0,22066.0,18578.0,,,1622.0,50871.0,,6991.0,1858.0,180.0,462.0,4491.0,715.0,211.0,,,,504.0,229.0,,,0.0,7935.0,23310.0,23310.0,,,,8785.0,,,8785.0,32095.0,40030.0,0.0,23118.0,23118.0,,-10290.0,25320.0,-6116.0,32032.0,186.0,32218.0,72248.0,
12/31/2017,76250.0,9610.0,9407.0,203.0,5249.0,5249.0,0.0,3601.0,790.0,472.0,2339.0,0.0,1687.0,0.0,20.0,,1529.0,20147.0,7607.0,15265.0,-7658.0,883.0,797.0,86.0,47613.0,45493.0,24020.0,21473.0,563.0,,1557.0,56103.0,,7993.0,2402.0,309.0,489.0,4793.0,714.0,206.0,,,,508.0,205.0,0.0,93.0,0.0,8912.0,27210.0,27210.0,,,,9030.0,0.0,2169.0,6768.0,36240.0,45152.0,0.0,23206.0,23206.0,,-10225.0,23978.0,-6062.0,30897.0,201.0,31098.0,76250.0,
03/31/2018,70908.0,4042.0,3857.0,185.0,5356.0,5356.0,0.0,3826.0,866.0,536.0,2424.0,0.0,1740.0,0.0,20.0,,1654.0,14964.0,7659.0,15556.0,-7897.0,913.0,830.0,83.0,47372.0,45170.0,24227.0,20943.0,,,2202.0,55944.0,,8047.0,2476.0,212.0,492.0,4867.0,737.0,230.0,,,,507.0,226.0,,,0.0,9010.0,21154.0,21154.0,,,,9143.0,,,9143.0,30297.0,39307.0,0.0,23223.0,23223.0,,-9947.0,23856.0,-5733.0,31399.0,202.0,31601.0,70908.0,
06/30/2018,68415.0,3264.0,3065.0,199.0,5192.0,5192.0,0.0,3714.0,887.0,563.0,2264.0,0.0,1952.0,0.0,17.0,,1697.0,14122.0,7432.0,15309.0,-7877.0,940.0,940.0,,45921.0,43795.0,23844.0,19951.0,,,2126.0,54293.0,,7943.0,2503.0,188.0,492.0,4760.0,847.0,341.0,,,,506.0,161.0,,230.0,0.0,8951.0,19823.0,19823.0,,,,8867.0,,,8637.0,28690.0,37641.0,0.0,23317.0,23317.0,,-9907.0,24080.0,-6913.0,30577.0,197.0,30774.0,68415.0,
09/30/2018,71637.0,7550.0,7369.0,181.0,5271.0,5271.0,0.0,3781.0,880.0,561.0,2340.0,0.0,1594.0,0.0,12.0,,1452.0,18196.0,7448.0,15520.0,-8072.0,971.0,971.0,,45022.0,42893.0,23416.0,19477.0,,,2129.0,53441.0,,8406.0,2730.0,231.0,493.0,4952.0,4274.0,211.0,,,,4063.0,96.0,,272.0,0.0,12776.0,19284.0,19284.0,,,,8679.0,,,8407.0,27963.0,40739.0,0.0,23428.0,23428.0,,-9858.0,24144.0,-7009.0,30705.0,193.0,30898.0,71637.0,
12/31/2018,67173.0,4086.0,3844.0,242.0,5182.0,5182.0,0.0,3796.0,890.0,499.0,2407.0,0.0,1568.0,0.0,9.0,,1445.0,14632.0,7563.0,15706.0,-8143.0,897.0,856.0,41.0,44081.0,42196.0,23254.0,18942.0,583.0,,1302.0,52541.0,,8710.0,2975.0,305.0,563.0,4867.0,207.0,200.0,,,,7.0,95.0,0.0,100.0,0.0,9012.0,19359.0,19359.0,,,,8080.0,0.0,2040.0,5940.0,27439.0,36451.0,0.0,23512.0,23512.0,,-9962.0,24560.0,-7586.0,30524.0,198.0,30722.0,67173.0,
03/31/2019,67610.0,3261.0,3022.0,239.0,5345.0,5345.0,0.0,4085.0,908.0,536.0,2641.0,0.0,1718.0,0.0,,,1565.0,14409.0,8459.0,16738.0,-8279.0,867.0,832.0,35.0,43875.0,41681.0,23209.0,18472.0,,,2194.0,53201.0,,8619.0,3045.0,277.0,566.0,4731.0,405.0,201.0,196.0,,196.0,8.0,89.0,,57.0,0.0,9113.0,19500.0,18845.0,655.0,,655.0,7868.0,,,7811.0,27368.0,36481.0,0.0,23461.0,23461.0,,-9679.0,24613.0,-7470.0,30925.0,204.0,31129.0,67610.0,
06/30/2019,68427.0,3376.0,3137.0,239.0,5548.0,5548.0,0.0,4352.0,982.0,584.0,2786.0,0.0,1919.0,39.0,,,1740.0,15195.0,8675.0,17181.0,-8506.0,851.0,816.0,35.0,43706.0,41420.0,23329.0,18091.0,,,2247.0,53232.0,,8568.0,3222.0,83.0,566.0,4697.0,415.0,204.0,203.0,,203.0,8.0,79.0,,,0.0,9062.0,19652.0,18982.0,670.0,,670.0,7819.0,,,7819.0,27471.0,36533.0,0.0,23665.0,23665.0,,-9659.0,25045.0,-7365.0,31686.0,208.0,31894.0,68427.0,
09/30/2019,68539.0,4335.0,4091.0,244.0,5450.0,5450.0,0.0,4392.0,962.0,584.0,2846.0,0.0,1942.0,74.0,,,1644.0,16119.0,8706.0,17224.0,-8518.0,874.0,830.0,44.0,42840.0,40511.0,23046.0,17465.0,,,2255.0,52420.0,,8736.0,3029.0,67.0,567.0,5073.0,1660.0,204.0,202.0,,202.0,1254.0,95.0,,,0.0,10491.0,18341.0,17639.0,702.0,,702.0,7688.0,,,7688.0,26029.0,36520.0,0.0,23771.0,23771.0,,-9631.0,25440.0,-7763.0,31817.0,202.0,32019.0,68539.0,
12/31/2019,67887.0,4140.0,3860.0,280.0,5425.0,5425.0,0.0,4316.0,972.0,560.0,2784.0,0.0,1786.0,48.0,,,1638.0,15667.0,8972.0,17733.0,-8761.0,883.0,836.0,47.0,42365.0,40220.0,23195.0,17025.0,687.0,,1410.0,52220.0,,9091.0,3252.0,226.0,635.0,4978.0,1683.0,201.0,205.0,,205.0,1277.0,89.0,,546.0,0.0,10863.0,17416.0,16661.0,755.0,,755.0,8307.0,0.0,2817.0,4944.0,25723.0,36586.0,0.0,23853.0,23853.0,,-10147.0,25847.0,-8465.0,31088.0,213.0,31301.0,67887.0,
03/31/2020,66777.0,3668.0,3377.0,291.0,5292.0,5292.0,0.0,4568.0,1080.0,615.0,2873.0,0.0,1970.0,216.0,,,1606.0,15498.0,7907.0,16707.0,-8800.0,790.0,741.0,49.0,42582.0,39192.0,22927.0,16265.0,,,3174.0,51279.0,,9151.0,3181.0,165.0,637.0,5168.0,1468.0,204.0,,,,1264.0,189.0,,0.0,0.0,10808.0,16804.0,16804.0,,,,8738.0,,,8738.0,25542.0,36350.0,0.0,23731.0,23731.0,,-9913.0,25786.0,-9386.0,30218.0,209.0,30427.0,66777.0,
06/30/2020,68776.0,5037.0,4763.0,274.0,5140.0,5140.0,0.0,5202.0,1287.0,675.0,3240.0,0.0,1842.0,243.0,,,1672.0,17221.0,8343.0,17374.0,-9031.0,776.0,728.0,48.0,42436.0,38865.0,23082.0,15783.0,,,3328.0,51555.0,,9359.0,3335.0,165.0,637.0,5222.0,1495.0,205.0,,,,1290.0,105.0,,,0.0,10959.0,18184.0,18184.0,,,,8835.0,,,8835.0,27019.0,37978.0,0.0,23893.0,23893.0,,-9904.0,25669.0,-9080.0,30578.0,220.0,30798.0,68776.0,
