Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/30/2017,2571.713,122.214,122.214,0.0,502.291,502.291,0.0,416.008,228.568,108.26,79.18,0.0,71.215,0.0,3.74,,10.858,50.555,1111.728,627.751,1408.868,-781.117,0.0,832.234,590.051,350.117,239.934,213.814,28.369,1459.985,,512.247,362.746,2.027,13.815,133.659,13.916,0.723,,,,13.193,0.286,,0.0,0.0,526.449,766.737,766.737,,,,235.744,,,,,105.987,129.757,1002.481,1528.93,0,296.792,,0.0,633.575,-11.08,919.287,123.496,1042.783,2571.713,
02/28/2018,2614.736,147.424,147.424,0.0,499.678,499.678,0.0,431.406,217.016,123.693,90.697,0.0,80.134,0.173,3.74,,9.711,58.365,1158.642,625.199,1428.66,-803.461,0.0,830.895,588.793,352.596,236.197,212.131,29.798,1456.094,,548.993,402.882,0.801,13.777,131.533,14.138,0.403,,,,13.735,1.108,,0.103,0.0,564.239,768.128,768.128,,,,208.382,,,,,78.012,130.267,976.51,1540.749,0,295.871,,0.0,657.254,-1.954,951.171,122.816,1073.987,2614.736,
05/31/2018,2621.787,121.967,121.967,0.0,561.555,561.555,0.0,454.027,237.471,122.977,93.579,0.0,103.573,5.259,30.655,,1.65,60.134,1241.122,584.97,1387.773,-802.803,0.0,795.695,559.209,345.183,214.026,216.01,15.217,1380.665,,644.733,472.797,4.593,13.731,153.612,1.474,0.0,0.0,0.0,,1.474,0.688,0.0,0.158,0.0,646.895,748.894,748.894,0.0,0.0,,189.623,0.0,10.798,10.798,0.0,60.188,118.479,938.517,1585.412,0,295.592,,0.0,637.757,-14.58,918.769,117.606,1036.375,2621.787,
08/31/2018,2610.175,96.843,96.843,0.0,564.612,564.612,0.0,494.116,270.126,120.722,103.268,0.0,74.85,0.0,7.655,,6.349,60.846,1230.421,584.063,1406.219,-822.156,0.0,795.691,554.069,344.467,209.602,221.144,20.478,1379.754,,620.269,478.205,2.042,14.584,125.438,1.327,0.0,,,,1.327,0.0,,0.0,0.0,621.596,748.731,748.731,,,,202.474,,,,,79.116,123.358,951.205,1572.801,0,292.488,,0.0,647.356,-20.325,919.519,117.855,1037.374,2610.175,
11/30/2018,2562.437,93.027,93.027,0.0,517.116,517.116,0.0,488.742,267.871,111.158,109.713,0.0,88.731,0.092,7.395,,18.079,62.367,1187.616,584.282,1423.556,-839.274,0.0,790.539,547.268,342.126,205.142,221.701,21.478,1374.821,,546.78,403.681,1.276,14.348,127.475,1.387,0.0,,,,1.387,2.763,,0.235,0.0,550.93,748.392,748.392,,,,276.86,,,,,81.001,195.624,1025.252,1576.182,0,288.326,,0.0,611.916,-31.57,868.672,117.583,986.255,2562.437,
02/28/2019,2567.293,113.116,113.116,0.0,511.893,511.893,0.0,486.074,269.733,110.326,106.015,0.0,94.03,0.074,7.568,,17.534,68.076,1205.113,580.941,1432.845,-851.904,0.0,781.239,536.899,335.311,201.588,222.865,21.401,1362.18,,561.544,421.853,0.106,14.38,125.205,1.167,0.0,,,,1.167,2.627,,0.0,0.0,565.338,748.319,748.319,,,,276.628,,,,,80.034,196.594,1024.947,1590.285,0,286.396,,0.0,600.907,-30.681,856.622,120.386,977.008,2567.293,
05/31/2019,2510.796,92.363,92.363,0.0,499.592,499.592,0.0,484.28,268.607,113.848,101.825,0.0,89.678,2.471,6.924,,10.894,69.508,1165.913,578.664,1432.599,-853.935,0.0,766.219,530.666,334.607,196.059,214.93,18.152,1344.883,,535.106,381.546,1.164,14.431,137.965,150.943,0.0,0.0,0.0,,150.943,11.971,0.0,0.267,0.0,698.02,598.356,598.356,0.0,0.0,,266.026,0.0,12.261,12.261,0.0,74.102,179.396,864.382,1562.402,0,283.177,,0.0,591.533,-43.464,831.246,117.148,948.394,2510.796,
08/31/2019,2382.632,45.583,45.583,0.0,469.911,469.911,0.0,422.163,231.418,85.916,104.829,0.0,92.435,0.001,14.591,,8.198,67.116,1030.092,587.7,1426.662,-838.962,0.0,764.84,522.096,331.144,190.952,212.982,29.761,1352.54,,458.078,338.129,0.151,14.881,104.917,11.362,0.0,10.745,,10.745,0.617,13.234,,0.561,0.0,482.674,727.736,698.612,29.124,,29.124,264.781,,,,,70.209,194.011,992.517,1475.191,0,280.769,,0.0,547.512,-40.308,787.973,119.468,907.441,2382.632,
11/30/2019,2408.961,72.26,72.26,0.0,476.275,476.275,0.0,379.787,190.31,82.4,107.077,0.0,82.324,0.0,1.731,,12.557,67.067,1010.646,606.359,1463.958,-857.599,0.0,791.956,532.553,341.85,190.703,225.791,33.612,1398.315,,456.334,324.903,0.033,14.364,117.034,11.473,0.0,11.201,,11.201,0.272,6.056,,0.674,0.0,473.863,728.596,698.531,30.065,,30.065,247.759,,,,,77.877,169.208,976.355,1450.218,0,280.077,,0.0,586.152,-30.338,835.891,122.852,958.743,2408.961,
02/29/2020,2429.083,103.43,103.43,0.0,471.86,471.86,0.0,376.871,177.4,91.585,107.886,0.0,101.039,0.0,14.032,,11.152,74.974,1053.2,607.5,1462.919,-855.419,0.0,768.383,512.18,321.128,191.052,222.724,33.479,1375.883,,471.964,354.53,0.423,14.427,102.584,11.053,0.0,10.757,,10.757,0.296,6.826,,0.84,0.0,489.843,726.393,698.552,27.841,,27.841,240.654,,,,,73.548,166.266,967.047,1456.89,0,280.636,,0.0,569.476,-28.617,821.495,150.698,972.193,2429.083,
05/31/2020,2331.515,147.198,147.198,0.0,341.032,341.032,0.0,405.101,234.629,76.497,93.975,0.0,89.848,0.277,12.928,,8.376,68.538,983.179,604.201,1465.92,-861.719,0.0,744.135,505.85,321.434,184.416,203.329,34.679,1348.336,,369.118,238.897,0.949,14.648,114.624,11.0,0.0,10.851,0.0,10.851,0.149,8.12,0.0,0.657,0.0,388.238,725.279,699.516,25.763,0.0,25.763,251.565,0.0,17.657,17.657,0.0,71.942,161.309,976.844,1365.082,0,283.776,,0.0,572.262,-35.217,820.821,145.612,966.433,2331.515,
