Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2004,17075.0,577.0,577.0,0.0,2979.0,,,0,0.0,0.0,0.0,0.0,458.0,,,,,4014.0,1385.0,3032.0,-1647.0,566.0,11110.0,7816.0,,,,3294.0,13061.0,,1867.0,1867.0,,,,1396.0,,,,,,1706.0,,,1706.0,4969.0,3458.0,,,,,2990.0,,,2990.0,6448.0,11417.0,0.0,1805.0,,,-1535.0,5724.0,-336.0,5658.0,0.0,5658.0,17075.0,
12/31/2004,18498.0,1370.0,1370.0,0.0,2859.0,2859.0,,0,0.0,0.0,0.0,0.0,770.0,,,,,4999.0,1363.0,2966.0,-1603.0,558.0,11578.0,8644.0,8055.0,589.0,,2934.0,13499.0,,1818.0,1818.0,,,,636.0,,,,,,2289.0,,,2289.0,4743.0,4691.0,,,,,4008.0,,,4008.0,8699.0,13442.0,0.0,1877.0,,,-1495.0,5044.0,-370.0,5056.0,0.0,5056.0,18498.0,
03/31/2005,17547.0,910.0,910.0,0.0,3024.0,3024.0,,0,0.0,0.0,0.0,0.0,275.0,,,,,4209.0,1319.0,3060.0,-1741.0,375.0,11644.0,8120.0,8112.0,8.0,,3524.0,13338.0,,1793.0,1793.0,,,,547.0,,,,,,1726.0,,,1726.0,4066.0,4689.0,,,,,3764.0,,,3764.0,8453.0,12519.0,0.0,1818.0,,,-1323.0,4998.0,-465.0,5028.0,0.0,5028.0,17547.0,
06/30/2005,17132.0,856.0,856.0,0.0,2910.0,2910.0,,0,0.0,0.0,0.0,0.0,260.0,,,,,4026.0,1268.0,3051.0,-1783.0,331.0,11507.0,7473.0,7473.0,0.0,,4034.0,13106.0,,1798.0,1798.0,,,,364.0,,,,,,1743.0,,,1743.0,3905.0,4689.0,,,,,3530.0,,,3530.0,8219.0,12124.0,0.0,1747.0,,,-1154.0,5073.0,-658.0,5008.0,0.0,5008.0,17132.0,
09/30/2005,17508.0,1237.0,1237.0,0.0,2981.0,2981.0,,0,0.0,0.0,0.0,0.0,263.0,,,,,4481.0,1235.0,3027.0,-1792.0,318.0,11474.0,7446.0,7446.0,0.0,,4028.0,13027.0,,1875.0,1875.0,,,,77.0,,,,,,2067.0,,,2067.0,4019.0,4929.0,,,,,3201.0,,,3201.0,8130.0,12149.0,0.0,1690.0,,,-679.0,5043.0,-695.0,5359.0,0.0,5359.0,17508.0,
12/31/2005,17892.0,2020.0,2020.0,0.0,2730.0,2730.0,,0,0.0,0.0,0.0,0.0,512.0,,,,,5262.0,1178.0,2902.0,-1724.0,277.0,11175.0,8295.0,7773.0,522.0,,2880.0,12630.0,,1733.0,1733.0,,,,498.0,,,,,,2120.0,,,2120.0,4351.0,5044.0,,,,,3137.0,,,3137.0,8181.0,12532.0,0.0,1704.0,,,-577.0,4989.0,-756.0,5360.0,0.0,5360.0,17892.0,
03/31/2006,17522.0,1575.0,1575.0,0.0,2841.0,2841.0,,0,0.0,0.0,0.0,0.0,407.0,,,,,4823.0,1151.0,2703.0,-1552.0,290.0,11258.0,7790.0,7790.0,0.0,,3468.0,12699.0,,1618.0,1618.0,,,,879.0,,,,,,1531.0,,,1531.0,4028.0,4534.0,,,,,3221.0,,,3221.0,7755.0,11783.0,0.0,1607.0,,,-434.0,5310.0,-744.0,5739.0,0.0,5739.0,17522.0,
06/30/2006,17437.0,1375.0,1375.0,0.0,2921.0,2921.0,,0,0.0,0.0,0.0,0.0,406.0,,,,,4702.0,1122.0,2742.0,-1620.0,329.0,11284.0,8276.0,7816.0,460.0,,3008.0,12735.0,,1704.0,1704.0,,,,699.0,,,,,,1467.0,,,1467.0,3870.0,4533.0,,,,,3018.0,,,3018.0,7551.0,11421.0,0.0,1649.0,,,-395.0,5387.0,-625.0,6016.0,0.0,6016.0,17437.0,
09/30/2006,17815.0,1682.0,1682.0,0.0,2800.0,2800.0,,0,0.0,0.0,0.0,0.0,367.0,,,,,4849.0,1098.0,2639.0,-1541.0,511.0,11357.0,7845.0,7845.0,0.0,,3512.0,12966.0,,1881.0,1881.0,,,,1219.0,,,,,,1621.0,,,1621.0,4721.0,3864.0,,,,,3026.0,,,3026.0,6890.0,11611.0,0.0,1683.0,,,-358.0,5467.0,-588.0,6204.0,0.0,6204.0,17815.0,
12/31/2006,18137.0,2089.0,2089.0,0.0,3008.0,3008.0,,0,0.0,0.0,0.0,0.0,737.0,,,,,5834.0,1043.0,2606.0,-1563.0,597.0,10663.0,8222.0,7328.0,894.0,,2441.0,12303.0,,2477.0,2477.0,,,,1111.0,,,,,,1961.0,,,1961.0,5549.0,3860.0,,,,,2909.0,,,2909.0,6769.0,12318.0,0.0,1699.0,,,-299.0,5691.0,-1272.0,5819.0,0.0,5819.0,18137.0,
03/31/2007,17228.0,1203.0,1203.0,0.0,2904.0,2904.0,,0,0.0,0.0,0.0,0.0,1897.0,,,,,6004.0,979.0,2420.0,-1441.0,144.0,10101.0,7974.0,7593.0,381.0,,2127.0,11224.0,,2483.0,2483.0,,,,1045.0,,,,,,1360.0,,,1360.0,4888.0,3609.0,,,,,2783.0,,,2783.0,6392.0,11280.0,0.0,1632.0,,,-174.0,5734.0,-1244.0,5948.0,0.0,5948.0,17228.0,
06/30/2007,17189.0,1117.0,1117.0,0.0,3028.0,3028.0,,0,0.0,0.0,0.0,0.0,1864.0,,,,,6009.0,969.0,2456.0,-1487.0,99.0,10112.0,7977.0,7606.0,371.0,,2135.0,11180.0,,2519.0,2519.0,,,,1341.0,,,,,,1455.0,,,1455.0,5315.0,3608.0,,,,,2607.0,,,2607.0,6215.0,11530.0,0.0,1658.0,,,-643.0,5804.0,-1160.0,5659.0,0.0,5659.0,17189.0,
09/30/2007,17543.0,2819.0,2819.0,0.0,3001.0,3001.0,,0,0.0,0.0,0.0,0.0,332.0,,,,,6152.0,983.0,2399.0,-1416.0,96.0,10312.0,8147.0,7756.0,391.0,,2165.0,11391.0,,1596.0,1596.0,,,,262.0,,,,,,2315.0,,,2315.0,4173.0,3607.0,,,,,2841.0,,,2841.0,6448.0,10621.0,0.0,1671.0,,,-1387.0,7648.0,-1010.0,6922.0,0.0,6922.0,17543.0,
12/31/2007,17359.0,2133.0,2133.0,,2874.0,2874.0,,0,0.0,0.0,0.0,0.0,447.0,,,,,5454.0,992.0,2366.0,-1374.0,0.0,10913.0,8130.0,7759.0,371.0,,2783.0,11905.0,,1670.0,1670.0,,,,260.0,,,,,,1563.0,,,1563.0,3493.0,3604.0,,,,,2440.0,,,2440.0,6044.0,9537.0,0.0,1803.0,,,-1362.0,7732.0,-351.0,7822.0,0.0,7822.0,17359.0,
03/31/2008,16473.0,1285.0,1285.0,0.0,3070.0,3070.0,0.0,0,0.0,0.0,0.0,0.0,424.0,,,,,4779.0,1019.0,2412.0,-1393.0,0.0,10675.0,7458.0,7087.0,371.0,,3217.0,11694.0,,1773.0,1773.0,,,,9.0,,,,,,1099.0,,,1099.0,2881.0,3602.0,,,,,2467.0,,,2467.0,6069.0,8950.0,0.0,1754.0,,,-1306.0,7313.0,-238.0,7523.0,0.0,7523.0,16473.0,
06/30/2008,16432.0,1165.0,1165.0,0.0,3143.0,3143.0,0.0,0,0.0,0.0,0.0,0.0,453.0,,,,,4761.0,1049.0,2465.0,-1416.0,0.0,10622.0,7376.0,6992.0,384.0,,3246.0,11671.0,,1787.0,1787.0,,,,408.0,,,,,,0.0,,,0.0,3241.0,3199.0,,,,,2460.0,,,2460.0,5659.0,8900.0,0.0,1799.0,,,-1288.0,7273.0,-252.0,7532.0,,7532.0,16432.0,
09/30/2008,16026.0,1461.0,1461.0,0.0,2914.0,2914.0,0.0,0,0.0,0.0,0.0,0.0,430.0,,,,,4805.0,1037.0,2438.0,-1401.0,0.0,10184.0,7335.0,6969.0,366.0,,2849.0,11221.0,,1686.0,1686.0,,,,408.0,,,,,,0.0,,,0.0,3314.0,3197.0,,,,,2599.0,,,2599.0,5796.0,9110.0,0.0,1757.0,,,-1236.0,7157.0,-762.0,6916.0,,6916.0,16026.0,
12/31/2008,15206.0,1685.0,1685.0,0.0,2755.0,2755.0,,0,0.0,0.0,0.0,0.0,344.0,,,,,4784.0,969.0,2270.0,-1301.0,0.0,9453.0,7163.0,7163.0,0.0,,2290.0,10422.0,,1688.0,1688.0,,,,408.0,,,,,,1290.0,,,1290.0,3386.0,3194.0,,,,,2866.0,,,2866.0,6060.0,9446.0,0.0,1806.0,,,-1223.0,7237.0,-2098.0,5722.0,38.0,5760.0,15206.0,
03/31/2009,14860.0,1414.0,1414.0,0.0,2746.0,2746.0,0.0,0,0.0,0.0,0.0,0.0,350.0,,,,350.0,4510.0,945.0,2270.0,-1325.0,0.0,9405.0,7129.0,6826.0,303.0,219.0,2057.0,10350.0,,2389.0,,19.0,106.0,2264.0,408.0,0.0,,,,408.0,0.0,,,0.0,2797.0,3590.0,3590.0,,,,2779.0,,1162.0,1617.0,6369.0,9166.0,0.0,1744.0,561.0,1183.0,-1154.0,7202.0,-2132.0,5660.0,34.0,5694.0,14860.0,
06/30/2009,14921.0,1291.0,1291.0,0.0,2854.0,2854.0,0.0,0,0.0,0.0,0.0,0.0,345.0,,1182.0,,345.0,4490.0,970.0,2381.0,-1411.0,0.0,9461.0,6983.0,6640.0,343.0,397.0,899.0,10431.0,,2661.0,,24.0,105.0,2532.0,9.0,0.0,,,,9.0,0.0,,,0.0,2670.0,3588.0,3588.0,,,,2903.0,,1168.0,1735.0,6491.0,9161.0,0.0,1743.0,561.0,1182.0,-992.0,6900.0,-1924.0,5727.0,33.0,5760.0,14921.0,
09/30/2009,15341.0,1813.0,1813.0,0.0,2714.0,2714.0,0.0,0,0.0,0.0,0.0,0.0,349.0,,1126.0,,349.0,4876.0,964.0,2432.0,-1468.0,0.0,9501.0,7047.0,6703.0,344.0,459.0,869.0,10465.0,,2843.0,,,106.0,2737.0,558.0,0.0,,,,558.0,0.0,,,0.0,3401.0,3037.0,3037.0,,,,2864.0,,1176.0,1688.0,5901.0,9302.0,0.0,1742.0,561.0,1181.0,-915.0,7013.0,-1836.0,6004.0,35.0,6039.0,15341.0,
12/31/2009,15337.0,1707.0,1707.0,0.0,2724.0,2724.0,0.0,0,0.0,0.0,0.0,0.0,500.0,0.0,1234.0,116.0,279.0,4931.0,850.0,2182.0,-1332.0,0.0,9556.0,6219.0,5990.0,229.0,94.0,924.0,10406.0,,3041.0,,,,3041.0,558.0,0.0,0.0,0.0,,558.0,116.0,0.0,0.0,0.0,3715.0,3034.0,3034.0,0.0,0.0,,2725.0,0.0,1182.0,1543.0,5759.0,9474.0,,1772.0,561.0,1211.0,-806.0,7033.0,-2171.0,5828.0,35.0,5863.0,15337.0,
03/31/2010,14962.0,1167.0,1167.0,0.0,2935.0,2935.0,0.0,0,0.0,0.0,0.0,0.0,490.0,,1096.0,,490.0,4592.0,920.0,2397.0,-1477.0,0.0,9450.0,7250.0,6801.0,449.0,140.0,964.0,10370.0,,2616.0,,,109.0,2507.0,558.0,0.0,,,,558.0,0.0,,,0.0,3174.0,3032.0,3032.0,,,,2742.0,,1163.0,1579.0,5774.0,8948.0,0.0,1670.0,561.0,1109.0,-509.0,7062.0,-2246.0,5977.0,37.0,6014.0,14962.0,
06/30/2010,15621.0,1475.0,1475.0,0.0,3215.0,3215.0,,0,0.0,0.0,0.0,0.0,478.0,,1144.0,95.0,285.0,5168.0,815.0,2160.0,-1345.0,,9638.0,6499.0,6157.0,342.0,199.0,819.0,10453.0,,3192.0,,,109.0,3083.0,558.0,0.0,,,,558.0,95.0,,,0.0,3845.0,3030.0,3030.0,,,,2703.0,,1136.0,1567.0,5733.0,9578.0,,1710.0,561.0,1149.0,-491.0,7187.0,-2406.0,6000.0,43.0,6043.0,15621.0,
09/30/2010,14903.0,1695.0,1695.0,0.0,3055.0,3055.0,,0,0.0,0.0,0.0,0.0,295.0,,1221.0,,295.0,5045.0,816.0,2227.0,-1411.0,,9042.0,6647.0,6286.0,361.0,271.0,903.0,9858.0,,2938.0,,,115.0,2823.0,9.0,0.0,,,,9.0,0.0,,,0.0,2947.0,3028.0,3028.0,,,,2513.0,,945.0,1568.0,5541.0,8488.0,,1720.0,561.0,1159.0,-448.0,7236.0,-2138.0,6370.0,45.0,6415.0,14903.0,
12/31/2010,15310.0,1894.0,1894.0,0.0,3035.0,3035.0,,0,0.0,0.0,0.0,0.0,347.0,,1205.0,,347.0,5276.0,822.0,2233.0,-1411.0,,9212.0,6823.0,6420.0,403.0,265.0,919.0,10034.0,,3097.0,,62.0,,3035.0,8.0,0.0,0.0,0.0,,8.0,0.0,,,0.0,3105.0,3026.0,3026.0,0.0,0.0,,2764.0,,1211.0,1553.0,5790.0,8895.0,,1746.0,561.0,1185.0,-514.0,7436.0,-2300.0,6368.0,47.0,6415.0,15310.0,
03/31/2011,15073.0,1330.0,1330.0,0.0,3212.0,3212.0,0.0,0,0.0,0.0,0.0,0.0,394.0,,1091.0,,394.0,4936.0,828.0,2289.0,-1461.0,,9309.0,6993.0,6557.0,436.0,344.0,881.0,10137.0,,2628.0,,49.0,116.0,2463.0,261.0,0.0,,,,261.0,0.0,,,0.0,2889.0,2771.0,2771.0,,,,2726.0,,1220.0,1506.0,5497.0,8386.0,,1611.0,561.0,1050.0,-327.0,7528.0,-2183.0,6629.0,58.0,6687.0,15073.0,
06/30/2011,15451.0,1659.0,1659.0,0.0,3111.0,3111.0,,0,0.0,0.0,0.0,0.0,416.0,,1107.0,0.0,416.0,5186.0,823.0,2189.0,-1366.0,,9442.0,7000.0,6595.0,405.0,421.0,914.0,10265.0,,2982.0,,110.0,120.0,2752.0,260.0,0.0,,,,260.0,0.0,,,0.0,3242.0,2773.0,2773.0,,,,2656.0,,1178.0,1478.0,5429.0,8671.0,,1653.0,561.0,1092.0,-536.0,7688.0,-2078.0,6727.0,53.0,6780.0,15451.0,
09/30/2011,15121.0,1714.0,1714.0,0.0,2925.0,2925.0,,0,0.0,0.0,0.0,0.0,391.0,,1084.0,,391.0,5030.0,804.0,2287.0,-1483.0,,9287.0,6933.0,6539.0,394.0,477.0,793.0,10091.0,,3124.0,,80.0,119.0,2925.0,260.0,0.0,,,,260.0,0.0,,,0.0,3384.0,2670.0,2670.0,,,,2602.0,,1148.0,1454.0,5272.0,8656.0,,1684.0,561.0,1123.0,-640.0,7696.0,-2333.0,6407.0,58.0,6465.0,15121.0,
12/31/2011,15454.0,2113.0,2113.0,0.0,2906.0,2906.0,,0,0.0,0.0,0.0,0.0,629.0,,1205.0,,253.0,5648.0,804.0,2273.0,-1469.0,,9002.0,6963.0,6562.0,401.0,39.0,795.0,9806.0,,3479.0,,63.0,,3416.0,260.0,0.0,0.0,0.0,,260.0,0.0,,,0.0,3739.0,2668.0,2668.0,0.0,0.0,,3107.0,,1655.0,1452.0,5775.0,9514.0,,1717.0,561.0,1156.0,-595.0,7949.0,-3188.0,5883.0,57.0,5940.0,15454.0,
03/31/2012,15010.0,1410.0,1410.0,0.0,3008.0,3008.0,0.0,0,0.0,0.0,0.0,0.0,617.0,,1143.0,,227.0,5035.0,795.0,2330.0,-1535.0,0.0,9180.0,7129.0,6675.0,454.0,67.0,841.0,9975.0,,2773.0,,80.0,121.0,2572.0,259.0,0.0,,,,259.0,0.0,,,0.0,3032.0,2664.0,2664.0,,,,3049.0,,1606.0,1443.0,5713.0,8745.0,0.0,1579.0,561.0,1018.0,-411.0,8053.0,-3023.0,6198.0,67.0,6265.0,15010.0,
06/30/2012,15202.0,1504.0,1504.0,0.0,3102.0,3102.0,,0,0.0,0.0,0.0,0.0,589.0,,1153.0,0.0,208.0,5195.0,800.0,2335.0,-1535.0,,9207.0,7086.0,6643.0,443.0,140.0,828.0,10007.0,,2911.0,,111.0,126.0,2674.0,259.0,0.0,,,,259.0,0.0,,,0.0,3170.0,2663.0,2663.0,,,,3025.0,,1574.0,1451.0,5688.0,8858.0,,1614.0,561.0,1053.0,-483.0,8257.0,-3115.0,6273.0,71.0,6344.0,15202.0,
09/30/2012,15736.0,2044.0,2044.0,0.0,3059.0,3059.0,,0,0.0,0.0,0.0,0.0,548.0,,1192.0,,214.0,5651.0,807.0,2358.0,-1551.0,,9278.0,7113.0,6679.0,434.0,225.0,748.0,10085.0,,3247.0,,154.0,126.0,2967.0,259.0,0.0,,,,259.0,0.0,,,0.0,3506.0,2660.0,2660.0,,,,2990.0,,1594.0,1396.0,5650.0,9156.0,,1637.0,561.0,1076.0,-493.0,8371.0,-3005.0,6510.0,70.0,6580.0,15736.0,
12/31/2012,16288.0,2301.0,2301.0,0.0,3058.0,3058.0,0.0,0,0.0,0.0,0.0,0.0,604.0,0.0,1223.0,,194.0,5963.0,809.0,2391.0,-1582.0,,9516.0,7261.0,6792.0,469.0,260.0,772.0,10325.0,,3304.0,,110.0,,3194.0,260.0,0.0,0.0,0.0,,260.0,0.0,0.0,0.0,0.0,3564.0,2658.0,2658.0,0.0,0.0,,3460.0,0.0,2094.0,1366.0,6118.0,9682.0,0.0,1668.0,561.0,1107.0,-447.0,8628.0,-3307.0,6542.0,64.0,6606.0,16288.0,
03/31/2013,15537.0,1263.0,1263.0,0.0,3176.0,3176.0,0.0,0,0.0,0.0,0.0,0.0,658.0,,1129.0,,222.0,5097.0,793.0,2379.0,-1586.0,0.0,9647.0,7199.0,6752.0,447.0,580.0,739.0,10440.0,,2830.0,,148.0,128.0,2554.0,10.0,0.0,,,,10.0,0.0,,,0.0,2840.0,2705.0,2705.0,,,,3279.0,,1993.0,1286.0,5984.0,8824.0,0.0,1554.0,561.0,993.0,-321.0,8786.0,-3379.0,6640.0,73.0,6713.0,15537.0,
06/30/2013,15838.0,1230.0,1230.0,0.0,3345.0,3345.0,,0,0.0,0.0,0.0,0.0,639.0,,1129.0,0.0,229.0,5214.0,804.0,2399.0,-1595.0,,9820.0,7281.0,6804.0,477.0,668.0,742.0,10624.0,,2954.0,,171.0,139.0,2644.0,10.0,0.0,,,,10.0,0.0,,,0.0,2964.0,2703.0,2703.0,,,,3325.0,,1979.0,1346.0,6028.0,8992.0,0.0,1563.0,561.0,1002.0,-385.0,9036.0,-3435.0,6779.0,67.0,6846.0,15838.0,
09/30/2013,16976.0,2174.0,2174.0,0.0,3294.0,3294.0,0.0,0,0.0,0.0,0.0,0.0,693.0,,1020.0,,234.0,6161.0,824.0,2435.0,-1611.0,,9991.0,7353.0,6865.0,488.0,780.0,838.0,10815.0,,3310.0,,148.0,138.0,3024.0,583.0,0.0,,,,583.0,0.0,,,0.0,3893.0,2623.0,2623.0,,,,3340.0,,1975.0,1365.0,5963.0,9856.0,0.0,1571.0,561.0,1010.0,-467.0,9151.0,-3213.0,7042.0,78.0,7120.0,16976.0,
12/31/2013,16980.0,2303.0,2303.0,0.0,3310.0,3310.0,0.0,0,0.0,0.0,0.0,0.0,687.0,,626.0,,205.0,6300.0,828.0,2425.0,-1597.0,,9852.0,7365.0,6893.0,472.0,979.0,882.0,10680.0,,3475.0,,148.0,,3327.0,334.0,0.0,0.0,0.0,,334.0,0.0,,,0.0,3809.0,2621.0,2621.0,0.0,0.0,,2575.0,,1150.0,1425.0,5196.0,9005.0,0.0,1589.0,561.0,1028.0,-515.0,9452.0,-2621.0,7905.0,70.0,7975.0,16980.0,
03/31/2014,16577.0,1380.0,1380.0,0.0,3462.0,3462.0,0.0,0,0.0,0.0,0.0,0.0,721.0,,564.0,,237.0,5563.0,825.0,2441.0,-1616.0,0.0,10189.0,7799.0,7159.0,640.0,889.0,937.0,11014.0,,2911.0,,176.0,139.0,2596.0,432.0,100.0,,,,332.0,0.0,,,0.0,3343.0,2619.0,2619.0,,,,2572.0,,1135.0,1437.0,5191.0,8534.0,0.0,1470.0,561.0,909.0,-421.0,9620.0,-2708.0,7961.0,82.0,8043.0,16577.0,
06/30/2014,17588.0,2005.0,2005.0,0.0,3706.0,3706.0,0.0,0,0.0,0.0,0.0,0.0,703.0,,546.0,0.0,223.0,6414.0,843.0,2506.0,-1663.0,,10331.0,7871.0,7230.0,641.0,980.0,934.0,11174.0,,3197.0,,209.0,154.0,2834.0,333.0,0.0,,,,333.0,0.0,,,0.0,3530.0,3212.0,3212.0,,,,2618.0,,1123.0,1495.0,5830.0,9360.0,0.0,1475.0,561.0,914.0,-614.0,9897.0,-2607.0,8151.0,77.0,8228.0,17588.0,
09/30/2014,17987.0,2649.0,2649.0,0.0,3496.0,3496.0,0.0,0,0.0,0.0,0.0,0.0,707.0,,516.0,,229.0,6852.0,822.0,2477.0,-1655.0,0.0,10313.0,7814.0,7179.0,635.0,1007.0,976.0,11135.0,,3490.0,,199.0,153.0,3138.0,640.0,0.0,,,,640.0,0.0,,,0.0,4130.0,3379.0,3379.0,,,,2563.0,,1094.0,1469.0,5942.0,10072.0,0.0,1483.0,561.0,922.0,-797.0,10042.0,-2895.0,7833.0,82.0,7915.0,17987.0,
12/31/2014,17793.0,1958.0,1958.0,0.0,3377.0,3377.0,0.0,0,0.0,0.0,0.0,0.0,198.0,0.0,1358.0,,198.0,5533.0,809.0,2448.0,-1639.0,0.0,11451.0,7933.0,7241.0,692.0,967.0,1193.0,12260.0,,3666.0,,150.0,,3516.0,11.0,0.0,0.0,0.0,,11.0,0.0,0.0,0.0,0.0,3677.0,3368.0,3368.0,0.0,0.0,,3615.0,0.0,2244.0,1371.0,6983.0,10660.0,0.0,1491.0,561.0,930.0,-925.0,10335.0,-3847.0,7054.0,79.0,7133.0,17793.0,
03/31/2015,16834.0,1104.0,1104.0,0.0,3380.0,3380.0,0.0,0,0.0,0.0,0.0,0.0,693.0,,812.0,,227.0,5177.0,794.0,2429.0,-1635.0,0.0,10863.0,7832.0,7160.0,672.0,1010.0,1209.0,11657.0,,2692.0,,136.0,151.0,2405.0,61.0,0.0,,,,61.0,0.0,,,0.0,2753.0,3828.0,3828.0,,,,3390.0,,2070.0,1320.0,7218.0,9971.0,0.0,1398.0,561.0,837.0,-1051.0,10515.0,-4090.0,6772.0,91.0,6863.0,16834.0,
06/30/2015,17413.0,930.0,930.0,0.0,3659.0,3659.0,0.0,0,0.0,0.0,0.0,0.0,710.0,,785.0,,235.0,5299.0,807.0,2470.0,-1663.0,0.0,11307.0,8155.0,7381.0,774.0,1148.0,1219.0,12114.0,,3097.0,,209.0,166.0,2722.0,111.0,50.0,,,,61.0,0.0,,,0.0,3208.0,3825.0,3825.0,,,,3508.0,,2072.0,1436.0,7333.0,10541.0,0.0,1403.0,561.0,842.0,-1465.0,10768.0,-3923.0,6783.0,89.0,6872.0,17413.0,
09/30/2015,17724.0,1330.0,1330.0,0.0,3517.0,3517.0,0.0,0,0.0,0.0,0.0,0.0,679.0,,667.0,,213.0,5526.0,786.0,2443.0,-1657.0,0.0,11412.0,8342.0,7506.0,836.0,1182.0,1221.0,12198.0,,3342.0,,107.0,163.0,3072.0,62.0,0.0,,,,62.0,0.0,,,0.0,3404.0,4422.0,4422.0,,,,3555.0,,2114.0,1441.0,7977.0,11381.0,0.0,1412.0,561.0,851.0,-1970.0,10928.0,-4122.0,6248.0,95.0,6343.0,17724.0,
12/31/2015,18216.0,1374.0,1374.0,0.0,3471.0,3471.0,0.0,0,0.0,0.0,0.0,0.0,199.0,0.0,1138.0,,199.0,5044.0,773.0,2394.0,-1621.0,0.0,12399.0,8925.0,7889.0,1036.0,1159.0,1177.0,13172.0,,3696.0,1886.0,154.0,,1656.0,12.0,0.0,0.0,0.0,,12.0,0.0,0.0,0.0,0.0,3708.0,4402.0,4402.0,0.0,0.0,,3504.0,0.0,2058.0,1446.0,7906.0,11614.0,0.0,1422.0,561.0,861.0,-1991.0,11302.0,-4220.0,6513.0,89.0,6602.0,18216.0,
03/31/2016,18128.0,918.0,918.0,0.0,3647.0,3647.0,0.0,0,0.0,0.0,0.0,0.0,233.0,,1117.0,,233.0,4798.0,757.0,2408.0,-1651.0,0.0,12573.0,8985.0,7950.0,1035.0,1181.0,1290.0,13330.0,,2894.0,,128.0,163.0,2603.0,265.0,252.0,,,,13.0,0.0,,,0.0,3159.0,4748.0,4748.0,,,,3450.0,,2042.0,1408.0,8198.0,11357.0,0.0,1338.0,561.0,777.0,-2022.0,11460.0,-4097.0,6679.0,92.0,6771.0,18128.0,
06/30/2016,18076.0,974.0,974.0,0.0,3721.0,3721.0,0.0,0,0.0,0.0,0.0,0.0,235.0,,1093.0,,235.0,4930.0,736.0,,,0.0,12410.0,8900.0,7945.0,955.0,1197.0,1220.0,13146.0,,3243.0,,182.0,178.0,2883.0,261.0,0.0,,,,261.0,0.0,,,0.0,3504.0,4496.0,4496.0,,,,3371.0,,2004.0,1367.0,7867.0,11371.0,0.0,1350.0,561.0,789.0,-2176.0,11751.0,-4301.0,6624.0,81.0,6705.0,18076.0,
09/30/2016,18358.0,1388.0,1388.0,0.0,3603.0,3603.0,0.0,0,0.0,0.0,0.0,0.0,218.0,,1085.0,,218.0,5209.0,717.0,2411.0,-1694.0,0.0,12432.0,8882.0,7975.0,907.0,1253.0,1212.0,13149.0,,3563.0,,213.0,178.0,3172.0,262.0,0.0,,,,262.0,0.0,,,0.0,3825.0,4494.0,4494.0,,,,3285.0,,1969.0,1316.0,7779.0,11604.0,0.0,1373.0,561.0,812.0,-2366.0,11953.0,-4289.0,6671.0,83.0,6754.0,18358.0,
12/31/2016,18190.0,1026.0,1026.0,0.0,3643.0,3643.0,0.0,0,0.0,0.0,0.0,0.0,215.0,0.0,1097.0,,215.0,4884.0,725.0,2408.0,-1683.0,0.0,12581.0,9495.0,8369.0,1126.0,776.0,1213.0,13306.0,,3770.0,,146.0,,3624.0,312.0,50.0,0.0,0.0,,262.0,0.0,0.0,0.0,0.0,4082.0,4495.0,4495.0,0.0,0.0,,3341.0,0.0,2076.0,1265.0,7836.0,11918.0,0.0,1403.0,561.0,842.0,-2506.0,12388.0,-5093.0,6192.0,80.0,6272.0,18190.0,
03/31/2017,18969.0,930.0,930.0,0.0,3795.0,3795.0,0.0,0,0.0,0.0,0.0,0.0,256.0,,1009.0,,256.0,4981.0,722.0,2451.0,-1729.0,0.0,13266.0,10060.0,8769.0,1291.0,872.0,1325.0,13988.0,,3176.0,,202.0,176.0,2798.0,412.0,150.0,,,,262.0,0.0,,,0.0,3588.0,5479.0,5479.0,,,,3283.0,,2025.0,1258.0,8762.0,12350.0,0.0,1294.0,561.0,733.0,-2531.0,12606.0,-4837.0,6532.0,87.0,6619.0,18969.0,
