Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/2012,1241.149,1241.149,-572.148,572.148,669.001,0.0,-523.243,447.836,69.22,6.187,145.758,-15.764,16.522,,,,,-0.758,129.994,-42.027,87.967,0.0,0.0,0.0,87.967,0.0,87.967,0.0,0.0,87.967,92.6499,4.6829,76.446,1.15,1.15,1.211965,78.352,1.12,1.12,1.179767,
06/30/2012,1257.256,1257.256,-573.361,573.361,683.895,0.0,-532.205,455.508,70.985,5.712,151.69,-7.387,15.75,,,,,-8.363,144.303,-53.505,90.798,0.0,0.0,0.0,90.798,,90.798,0.0,0.0,90.798,88.97925,-1.81875,76.833,1.18,1.18,1.158086,78.799,1.15,1.15,1.126919,
09/30/2012,1229.61,1229.61,-556.521,556.521,673.089,0.0,-527.903,454.093,71.367,2.443,145.186,-14.719,15.88,,,,,-1.161,130.467,-49.447,81.02,0.0,0.0,0.0,81.02,0.0,81.02,0.0,0.0,81.02,82.79219,1.77219,77.078,1.05,1.05,1.074135,78.892,1.03,1.03,1.052463,
12/31/2012,1207.708,1207.708,-530.565,530.565,677.143,0.0,-529.864,459.175,72.418,-1.729,147.279,-15.667,16.472,,,,,-0.805,131.612,-48.697,82.915,0.0,0.0,0.0,82.915,0.0,82.915,0.0,0.0,82.915,81.78496,-1.13004,77.417,1.07,1.07,1.056421,78.944,1.05,1.05,1.035686,
03/31/2013,1262.923,1262.923,-575.12,575.12,687.803,0.0,-535.541,459.748,74.13,1.663,152.262,-15.227,19.392,,,,,-4.165,137.035,-50.894,86.141,0.0,0.0,0.0,86.141,0.0,86.141,0.0,0.0,86.141,86.90628,0.76528,75.205,1.15,1.15,1.155592,76.528,1.13,1.13,1.14,
06/30/2013,1279.891,1279.891,-575.543,575.543,704.348,0.0,-547.734,473.475,74.259,0.0,156.614,-20.681,20.794,,,,,-0.113,135.933,-51.247,84.686,0.0,0.0,0.0,84.686,0.0,84.686,0.0,0.0,84.686,84.686,0.0,73.231,1.16,1.16,1.16,74.536,1.14,1.14,1.14,
09/30/2013,1281.97,1281.97,-563.012,563.012,718.958,0.0,-550.189,474.455,75.734,0.0,168.769,-19.191,20.665,,,,,-1.474,149.578,-54.596,94.982,0.0,0.0,0.0,94.982,0.0,94.982,0.0,0.0,94.982,94.982,0.0,73.507,1.29,1.29,1.29,74.815,1.27,1.27,1.27,
12/31/2013,1242.846,1242.846,-537.67,537.67,705.176,0.0,-550.257,472.687,77.57,0.0,154.919,-23.074,16.216,,,,,6.858,131.845,-49.086,82.759,0.0,0.0,0.0,82.759,0.0,82.759,0.0,0.0,82.759,88.7065,5.9475,73.767,1.12,1.12,1.202523,75.094,1.1,1.1,1.179201,
03/31/2014,1267.83,1267.83,-571.349,571.349,696.481,0.0,-546.249,468.506,77.743,0.0,150.232,-15.683,16.023,,,,,-0.34,134.549,-46.192,88.357,0.0,0.0,0.0,88.357,0.0,88.357,0.0,0.0,88.357,86.557,-1.8,73.975,1.19,1.19,1.170084,75.239,1.17,1.17,1.146076,
06/30/2014,1313.587,1313.587,-583.406,583.406,730.181,0.0,-575.1,494.713,80.387,0.0,155.081,-14.27,16.139,,,,,-1.869,140.811,-51.959,88.852,0.0,0.0,0.0,88.852,0.0,88.852,0.0,0.0,88.852,88.22865,-0.62335,74.272,1.2,1.2,1.187913,75.483,1.18,1.18,1.171742,
09/30/2014,1357.755,1357.755,-600.534,600.534,757.221,0.0,-581.44,500.375,81.065,0.0,175.781,-18.481,18.562,,,,,-0.081,157.3,-58.988,98.312,0.0,0.0,0.0,98.312,0.0,98.312,0.0,0.0,98.312,98.06565,-0.24635,74.561,1.32,1.32,1.315241,75.754,1.3,1.3,1.296748,
12/31/2014,1331.82,1331.82,-588.933,588.933,742.887,0.0,-580.001,496.409,83.592,0.0,162.886,-13.911,13.673,,,,,0.238,148.975,-55.776,93.199,0.0,0.0,0.0,93.199,0.0,93.199,0.0,0.0,93.199,92.9936,-0.2054,74.767,1.25,1.25,1.243779,75.954,1.23,1.23,1.227296,
03/31/2015,1301.723,1301.723,-583.002,583.002,718.721,0.0,-571.191,487.177,84.014,0.0,147.53,-10.495,13.858,,,,,-3.363,137.035,-49.312,87.723,0.0,0.0,0.0,87.723,0.0,87.723,0.0,0.0,87.723,87.723,0.0,75.215,1.17,1.17,1.17,76.289,1.15,1.15,1.15,
06/30/2015,1349.71,1349.71,-597.166,597.166,752.544,0.0,-599.966,513.776,86.19,0.0,152.578,-12.611,14.036,,,,,-1.425,139.967,-51.732,88.235,0.0,0.0,0.0,88.235,0.0,88.235,0.0,0.0,88.235,87.10985,-1.12515,75.206,1.17,1.17,1.158283,76.105,1.16,1.16,1.145216,
09/30/2015,1374.569,1374.569,-601.173,601.173,773.396,0.0,-603.251,515.379,87.872,0.0,170.145,-15.15,15.262,,,,,-0.112,154.995,-56.961,98.034,0.0,0.0,0.0,98.034,0.0,98.034,0.0,0.0,98.034,97.6219,-0.4121,73.836,1.33,1.33,1.322145,74.632,1.31,1.31,1.304478,
12/31/2015,1295.414,1295.414,-553.582,553.582,741.832,0.0,-616.245,506.143,88.709,21.393,125.587,-10.826,15.142,,,,,-4.316,114.761,-40.897,73.864,0.0,0.0,0.0,73.864,0.0,73.864,0.0,0.0,73.864,86.63416,12.77016,72.127,1.02,1.02,1.201134,73.112,1.01,1.01,1.184666,
03/31/2016,1294.084,1294.084,-549.677,549.677,744.407,0.0,-612.006,507.456,89.976,14.574,132.401,-12.407,15.631,,,,,-3.224,119.994,-42.627,77.367,0.0,0.0,0.0,77.367,0.0,77.367,0.0,0.0,77.367,92.4959,15.1289,72.305607,1.07,1.07,1.279236,73.682857,1.05,1.05,1.255325,
06/30/2016,,,,,,,,,,,,,,,,,,,142.0,,87.0,,,,,,87.0,,,87.0,89.3,,,1.23,1.23,1.244,,1.23,1.23,1.244,
09/30/2016,,,,,,,,,,,,,,,,,,,166.0,,106.0,,,,,,106.0,,,106.0,104.0,,,1.455,1.455,1.42,,1.455,1.455,1.42,
