Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2018,4681.276,305.276,305.276,0.0,734.378,734.378,0.0,687.817,346.948,22.357,318.512,0.0,242.87,,88.231,235.51,1970.341,887.483,2139.372,-1251.889,0.0,1823.452,1580.077,1166.022,414.055,,155.144,2710.935,,429.86,324.262,,54.404,51.194,36.819,0.0,,,,36.819,250.073,36.93,,,239.736,716.752,1676.211,1676.211,,,,509.351,,226.937,245.484,2185.562,2902.314,0.0,180.987,14.47,166.517,-1735.049,3947.791,-620.579,1773.15,5.812,1778.962,4681.276,
06/30/2018,4673.442,322.423,322.423,0.0,723.855,723.855,0.0,695.192,353.22,23.671,318.301,0.0,285.11,,82.204,262.413,2026.58,867.629,2098.513,-1230.884,0.0,1779.233,1540.012,1148.586,391.426,,157.017,2646.862,,429.422,315.656,,54.488,59.278,6.5,0.0,,,,6.5,263.448,35.824,,,234.712,699.37,1717.189,1717.189,,,,500.68,,226.221,238.635,2217.869,2917.239,0.0,181.902,14.47,167.432,-1732.001,3992.452,-692.498,1749.855,6.348,1756.203,4673.442,
09/30/2018,9615.542,5274.459,5274.459,0.0,701.111,701.111,0.0,719.508,372.606,26.297,320.605,0.0,251.749,,87.481,241.416,6946.827,874.817,2124.886,-1250.069,0.0,1793.898,1538.439,1152.864,385.575,,167.978,2668.715,,455.107,312.236,,66.901,75.97,45.985,0.0,,,,45.985,257.364,33.867,,,252.593,758.456,4331.242,4331.242,,,,487.895,,218.696,235.332,4819.137,5577.593,0.0,2457.596,16.066,2441.53,-1731.849,4021.172,-715.105,4031.814,6.135,4037.949,9615.542,
12/31/2018,12889.395,634.897,634.897,0.0,937.765,937.765,0.0,1078.537,568.916,48.819,460.802,0.0,290.661,0.0,,283.432,2941.86,1241.152,2492.938,-1251.786,0.0,8706.383,8417.71,5378.388,3039.322,75.383,213.29,9947.535,,549.161,471.382,0.0,77.779,0.0,48.642,0.0,0.0,0.0,,48.642,530.508,,0.0,655.879,523.601,1128.311,4504.417,4504.417,0.0,0.0,,1131.487,0.0,227.172,248.436,5635.904,6764.215,0.0,3809.675,16.066,3793.609,-1030.718,3956.221,-702.227,6032.951,92.229,6125.18,12889.395,
03/31/2019,13211.42,483.504,483.504,0.0,1003.965,1003.965,0.0,1114.488,586.175,52.033,476.28,0.0,323.868,,,302.572,2925.825,1594.917,2882.019,-1287.102,0.0,8690.678,8408.177,5434.0,2974.177,,282.501,10285.595,,645.505,476.413,,77.799,91.293,121.201,0.0,37.198,,37.198,84.003,377.428,,,658.804,374.208,1144.134,4687.999,4421.43,266.569,,266.569,1110.098,,225.834,225.46,5798.097,6942.231,0.0,3818.668,16.066,3802.602,-1029.429,4011.326,-657.354,6143.211,125.978,6269.189,13211.42,
06/30/2019,13348.082,426.717,426.717,0.0,1046.028,1046.028,0.0,1163.653,615.301,54.849,493.503,0.0,353.628,,,339.275,2990.026,1625.27,2940.603,-1315.333,0.0,8732.786,8450.984,5506.317,2944.667,,281.802,10358.056,,635.363,463.555,,77.898,93.91,123.869,0.0,39.638,,39.638,84.231,390.301,,,707.359,383.959,1149.533,4703.167,4428.675,274.492,,274.492,1169.855,,222.186,240.31,5873.022,7022.555,0.0,3821.949,16.066,3805.883,-1023.422,4069.211,-668.359,6199.379,126.148,6325.527,13348.082,
09/30/2019,12984.724,494.897,494.897,0.0,942.705,942.705,0.0,1126.389,570.426,52.119,503.844,0.0,334.567,,,323.012,2898.558,1613.329,2916.111,-1302.782,0.0,8472.837,8211.378,5381.447,2829.931,,261.459,10086.166,,608.264,416.563,,80.032,111.669,421.852,0.0,37.029,,37.029,384.823,382.333,,,634.03,381.184,1412.449,4275.838,4008.134,267.704,,267.704,1114.904,,217.604,263.27,5390.742,6803.191,0.0,3832.418,16.066,3816.352,-1023.346,4114.299,-867.552,6055.819,125.714,6181.533,12984.724,
12/31/2019,13287.411,606.823,606.823,0.0,876.197,876.197,0.0,1123.068,565.071,44.532,513.465,0.0,336.456,0.0,,328.694,2942.544,1674.79,2978.638,-1303.848,0.0,8670.077,8349.531,5497.596,2851.935,85.657,234.889,10344.867,,590.41,510.372,0.0,80.038,0.0,424.633,0.0,39.675,1.931,37.744,384.958,537.147,0.0,0.0,641.456,533.919,1552.19,4253.33,3997.438,255.892,2.525,253.367,1153.3,0.0,265.37,246.474,5406.63,6958.82,0.0,3839.218,16.066,3823.152,-1022.824,4117.804,-716.894,6217.304,111.287,6328.591,13287.411,
03/31/2020,12689.076,433.246,433.246,0.0,943.114,943.114,0.0,1075.913,553.433,48.297,474.183,0.0,366.021,,,333.129,2818.294,1626.425,2919.742,-1293.317,0.0,8244.357,7945.005,5267.559,2677.446,,299.352,9870.782,,623.301,456.156,,80.062,87.083,385.569,0.0,,,,385.569,418.125,,,616.084,412.494,1426.995,3946.905,3946.905,,,,1371.789,,261.512,494.193,5318.694,6745.689,0.0,3851.331,16.066,3835.265,-1021.62,4162.347,-1164.208,5827.85,115.537,5943.387,12689.076,
06/30/2020,12989.13,497.412,497.412,0.0,961.568,961.568,0.0,1165.86,600.747,49.204,515.909,0.0,387.745,,,380.42,3012.585,1638.752,2981.23,-1342.478,0.0,8337.793,8029.71,5348.623,2681.087,,308.083,9976.545,,720.081,550.533,,80.173,89.375,185.2,0.0,,,,185.2,438.891,,,611.715,434.909,1344.172,4181.701,4181.701,,,,1363.807,,257.691,494.401,5545.508,6889.68,0.0,3854.113,16.066,3838.047,-1017.22,4168.378,-1017.466,5987.805,111.645,6099.45,12989.13,
