Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/2017,3677.0,3677.0,-2290.0,2290.0,1387.0,0.0,-714.0,353.0,356.0,5.0,673.0,-103.0,90.0,,,,13.0,0.0,570.0,-209.0,361.0,0.0,0.0,0.0,361.0,1.0,362.0,0.0,0.0,362.0,365.25,3.25,441.9,0.82,0.82,0.826544,444.4,0.81,0.81,0.817313,
09/30/2017,3716.0,3716.0,-2302.0,2302.0,1414.0,0.0,-713.0,356.0,350.0,7.0,701.0,-98.0,90.0,,,,8.0,0.0,603.0,-215.0,388.0,0.0,0.0,0.0,388.0,-2.0,386.0,0.0,0.0,386.0,389.7,3.7,437.8,0.88,0.88,0.890132,440.8,0.87,0.87,0.878394,
12/31/2017,3652.0,3652.0,-2263.0,2263.0,1389.0,0.0,-685.0,369.0,342.0,-26.0,704.0,-120.0,91.0,,,,15.0,14.0,584.0,319.0,903.0,0.0,0.0,0.0,903.0,0.0,903.0,0.0,0.0,903.0,408.0,-495.0,434.4,2.08,2.08,0.939227,437.7,2.06,2.06,0.929088,
03/31/2018,3511.0,3511.0,-2184.0,2184.0,1327.0,0.0,-719.0,373.0,347.0,-1.0,608.0,-97.0,91.0,,,,7.0,-1.0,511.0,-116.0,395.0,0.0,0.0,0.0,395.0,1.0,396.0,0.0,0.0,396.0,391.26,-4.74,433.3,0.91,0.91,0.902977,435.8,0.91,0.91,0.899123,
06/30/2018,3739.0,3739.0,-2313.0,2313.0,1426.0,0.0,-711.0,365.0,384.0,-38.0,715.0,-106.0,93.0,,,,13.0,0.0,609.0,-110.0,499.0,0.0,0.0,0.0,499.0,0.0,499.0,0.0,0.0,499.0,434.05,-64.95,429.9,1.16,1.16,1.009653,432.3,1.15,1.15,0.999757,
09/30/2018,3822.0,3822.0,-2373.0,2373.0,1449.0,0.0,-750.0,345.0,376.0,29.0,699.0,-102.0,93.0,,,,9.0,0.0,597.0,-99.0,498.0,0.0,0.0,0.0,498.0,1.0,499.0,0.0,0.0,499.0,496.0,-3.0,427.9,1.16,1.16,1.159149,430.8,1.16,1.16,1.153036,
12/31/2018,3842.0,3842.0,-2379.0,2379.0,1463.0,0.0,-696.0,370.0,370.0,-44.0,767.0,-108.0,97.0,,,,12.0,-1.0,659.0,-128.0,531.0,0.0,0.0,0.0,531.0,0.0,531.0,0.0,0.0,531.0,483.0,-48.0,425.3,1.25,1.25,1.135669,428.5,1.24,1.24,1.127981,
03/31/2019,3696.0,3696.0,-2298.0,2298.0,1398.0,0.0,-777.0,409.0,366.0,2.0,621.0,-159.0,96.0,,,,9.0,54.0,462.0,-115.0,347.0,0.0,0.0,0.0,347.0,0.0,347.0,0.0,0.0,347.0,402.0,55.0,424.5,0.82,0.82,0.946996,426.9,0.81,0.81,0.938836,
06/30/2019,3946.0,3946.0,-2443.0,2443.0,1503.0,0.0,-807.0,391.0,409.0,7.0,696.0,-199.0,100.0,,,,16.0,83.0,497.0,-115.0,382.0,0.0,0.0,0.0,382.0,-1.0,381.0,0.0,0.0,381.0,473.16,92.16,424.8,0.9,0.9,1.113842,427.5,0.89,0.89,1.105579,
09/30/2019,3967.0,3967.0,-2441.0,2441.0,1526.0,0.0,-792.0,386.0,404.0,2.0,734.0,-119.0,105.0,,,,14.0,0.0,615.0,-120.0,495.0,0.0,0.0,0.0,495.0,0.0,495.0,0.0,0.0,495.0,486.99,-8.01,424.5,1.17,1.17,1.147208,427.4,1.16,1.16,1.141259,
12/31/2019,3846.0,3846.0,-2314.0,2314.0,1532.0,0.0,-877.0,445.0,395.0,37.0,655.0,-124.0,110.0,,,,16.0,-2.0,531.0,-84.0,447.0,0.0,0.0,0.0,447.0,0.0,447.0,0.0,0.0,447.0,507.0,60.0,424.5,1.05,1.05,1.194346,427.4,1.05,1.05,1.190384,
03/31/2020,3729.0,3729.0,-2329.0,2329.0,1400.0,0.0,-827.0,425.0,402.0,0.0,573.0,-138.0,112.0,,,,26.0,0.0,435.0,-74.0,361.0,0.0,0.0,0.0,361.0,0.0,361.0,0.0,0.0,361.0,392.63,31.63,424.2,0.85,0.85,0.925578,426.4,0.85,0.85,0.924179,
06/30/2020,3561.0,3561.0,-2180.0,2180.0,1381.0,0.0,-854.0,377.0,414.0,63.0,527.0,-132.0,119.0,,,,14.0,-1.0,395.0,-88.0,307.0,0.0,0.0,0.0,307.0,0.0,307.0,0.0,0.0,307.0,368.84,61.84,422.3,0.73,0.73,0.873408,423.9,0.72,0.72,0.865883,
09/30/2020,3741.5,,,,1438.494505,,,,,,669.5,,,,,,,,550.0,,412.0,,,,,,412.0,,,412.0,424.909,,,0.976,0.976,0.99,,0.976,0.976,0.99,
12/31/2020,3850.929,,,,1491.65734815,,,,,,701.667,,,,,,,,563.0,,433.333,,,,,,433.333,,,433.333,438.455,,,1.006,1.006,1.038,,1.006,1.006,1.038,
