Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,4910.474,703.445,703.445,0.0,856.711,856.711,0.0,,884.273,358.827,548.25,215.849,-238.653,114.316,0.177,51.974,111.827,2558.745,671.796,1639.829,-968.033,0.0,1679.933,1428.237,1218.188,210.049,13.908,185.637,2351.729,,1167.025,443.113,27.862,,696.05,75.599,0.0,15.6,15.6,,59.999,0.284,3.925,0.056,,0.0,1242.908,1499.658,1493.058,6.6,6.6,,496.954,0.0,381.353,111.62,1996.612,3239.52,0.0,709.317,220.991,488.326,-2059.558,3503.947,-499.119,1654.587,16.367,1670.954,4910.474,
03/31/2018,4770.316,535.657,535.657,0.0,775.244,775.244,0.0,286.19,701.847,362.795,227.167,194.366,-82.481,112.375,0.191,47.745,109.565,2411.313,668.456,1666.761,-998.305,0.0,1690.547,1440.451,1231.761,208.69,,202.16,2359.003,,803.889,399.362,,,404.527,71.484,0.0,,,,71.484,177.588,,0.023,,0.0,1052.961,1501.423,1483.346,18.077,18.077,,512.385,,,512.362,2013.808,3066.769,0.0,702.846,220.991,481.855,-2051.02,3514.296,-480.895,1685.227,18.32,1703.547,4770.316,
06/30/2018,4650.622,517.442,517.442,0.0,815.708,815.708,0.0,257.224,675.325,355.7,223.925,177.123,-81.423,107.292,0.009,54.576,106.603,2372.991,625.979,1609.053,-983.074,0.0,1651.652,1407.13,1206.877,200.253,,189.937,2277.631,,808.032,428.835,,,379.197,69.923,0.0,,,,69.923,174.9,2.428,0.129,,0.0,1052.855,1454.947,1454.947,,,,501.269,,498.712,0.0,1956.216,3009.071,0.0,704.468,220.991,483.477,-2049.549,3502.006,-535.265,1621.66,19.891,1641.551,4650.622,
09/30/2018,4605.064,529.942,529.942,0.0,780.408,780.408,0.0,261.417,655.652,326.408,220.789,182.668,-74.213,97.248,0.013,61.153,96.47,2324.667,608.739,1561.032,-952.293,0.0,1671.658,1399.632,1203.768,195.864,,210.86,2280.397,,796.295,400.281,,,396.014,67.269,0.0,,,,67.269,176.516,,0.068,,0.0,1040.08,1436.746,1436.746,,,,497.511,,,497.443,1934.257,2974.337,0.0,710.057,220.991,489.066,-2049.535,3505.051,-552.534,1613.039,17.688,1630.727,4605.064,
12/31/2018,4616.277,619.683,619.683,0.0,792.434,792.434,0.0,228.579,633.871,310.204,191.66,205.814,-73.807,108.578,0.005,44.682,108.043,2383.145,610.096,1566.73,-956.634,0.0,1623.036,1388.19,1197.64,190.55,17.864,172.295,2233.132,,807.014,418.893,9.865,,378.256,68.218,0.0,8.2,8.2,,60.018,205.743,1.37,0.002,,0.0,1080.975,1414.829,1409.529,5.3,5.3,,459.693,0.0,344.139,114.182,1874.522,2955.497,0.0,715.542,220.991,494.551,-2049.404,3543.007,-566.83,1642.315,18.465,1660.78,4616.277,
03/31/2019,4846.497,637.71,637.71,0.0,781.382,781.382,0.0,224.85,680.191,324.935,242.181,186.739,-73.664,112.49,0.906,47.745,111.584,2436.623,786.571,1764.239,-977.668,0.0,1623.303,1377.996,1191.706,186.29,,196.656,2409.874,,800.807,398.052,,,402.755,110.004,0.0,41.722,3.915,37.807,68.282,210.62,1.358,0.104,,0.0,1121.431,1552.553,1388.073,164.48,4.165,160.315,464.527,,463.065,0.0,2017.08,3138.511,0.0,708.664,220.991,487.673,-2037.586,3575.014,-559.293,1686.799,21.187,1707.986,4846.497,
06/30/2019,4821.209,596.47,596.47,0.0,806.724,806.724,0.0,215.44,680.898,334.011,240.696,182.394,-76.203,109.792,0.001,54.576,108.702,2409.324,780.179,1790.943,-1010.764,0.0,1631.706,1378.229,1195.116,183.113,,198.9,2411.885,,739.944,402.118,,,337.826,107.767,0.0,40.697,4.425,36.272,67.07,211.16,1.01,0.03,,0.0,1058.871,1539.876,1381.229,158.647,5.246,153.401,472.674,,471.634,0.0,2012.55,3071.421,0.0,714.028,220.991,493.037,-2036.857,3607.928,-558.788,1726.311,23.477,1749.788,4821.209,
09/30/2019,4764.492,547.27,547.27,0.0,789.448,789.448,0.0,258.299,687.239,328.902,239.339,195.259,-76.261,113.404,0.0,44.113,111.617,2395.66,758.118,1773.905,-1015.787,0.0,1610.714,1360.41,1178.248,182.162,,206.191,2368.832,,778.894,398.215,,,380.679,44.781,0.0,39.384,4.342,35.042,5.397,224.521,,0.388,,0.0,1048.196,1497.104,1343.361,153.743,6.904,146.839,449.388,,,449.0,1946.492,2994.688,0.0,720.921,220.991,499.93,-2042.14,3651.126,-585.572,1744.335,25.469,1769.804,4764.492,
12/31/2019,4919.642,670.98,670.98,0.0,795.538,795.538,0.0,272.914,660.837,328.08,192.993,218.408,-78.644,105.101,0.015,54.879,104.209,2505.37,758.393,1806.247,-1047.854,0.0,1655.879,1373.815,1193.01,180.805,16.379,210.791,2414.272,,845.549,447.582,20.018,,377.949,47.38,0.0,40.73,4.622,36.108,6.65,219.959,1.652,0.008,,0.0,1112.888,1517.5,1358.811,158.689,7.166,151.523,473.295,0.0,376.388,95.247,1990.795,3103.683,0.0,722.036,220.991,501.045,-2051.583,3695.862,-575.958,1790.357,25.602,1815.959,4919.642,
03/31/2020,4762.074,622.299,622.299,0.0,732.879,732.879,0.0,275.927,684.113,336.874,225.542,199.922,-78.225,110.296,0.0,31.517,108.74,2425.514,733.317,1782.741,-1049.424,0.0,1603.243,1354.802,1180.264,174.538,,216.924,2336.56,,829.919,425.795,,,404.124,45.821,0.0,41.494,4.653,36.841,4.327,230.291,0.965,0.392,,0.0,1106.031,1504.139,1350.061,154.078,7.047,147.031,466.479,-0.392,465.514,0.0,1970.618,3076.649,0.0,718.712,220.991,497.721,-2069.063,3661.579,-651.798,1659.43,25.995,1685.425,4762.074,
06/30/2020,4755.702,561.705,561.705,0.0,759.381,759.381,0.0,309.149,684.431,340.941,226.134,198.827,-81.471,115.889,0.0,31.119,113.683,2430.555,714.98,1800.5,-1085.52,0.0,1610.167,1360.444,1187.735,172.709,,218.604,2325.147,,828.695,428.856,,,399.839,44.706,0.0,40.373,4.725,35.648,4.333,215.337,0.975,0.231,,0.0,1088.738,1506.213,1360.702,145.511,6.776,138.735,470.4,-0.231,469.425,0.0,1976.613,3065.351,0.0,720.143,220.991,499.152,-2064.302,3643.868,-637.137,1662.572,27.779,1690.351,4755.702,
