Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,4937.823,947.167,390.014,557.153,600.215,600.215,0.0,60.612,,,,,127.81,0.0,,15.367,23.901,,103.909,1735.804,259.358,744.13,-484.772,0.0,,2942.661,1639.881,1299.71,340.171,1056.777,128.59,102.046,3202.019,,532.432,,6.109,,526.323,6.726,0.0,0.0,0.0,,6.726,339.454,0.0,0.244,362.701,0.0,878.612,486.561,486.561,0.0,0.0,,652.898,193.024,20.865,76.064,1139.459,2018.071,0.0,390.7,20.0,370.7,-3802.834,5791.724,535.555,2915.145,4.607,2919.752,4937.823,
03/31/2018,4760.958,807.238,315.789,491.449,540.593,540.593,0.0,66.949,,,,,106.656,,,15.367,5.304,,101.352,1521.436,258.694,,,0.0,,2980.828,1636.074,1301.484,334.59,1073.873,131.887,123.627,3239.522,,451.41,,8.593,7.319,435.498,406.654,0.0,,,,406.654,294.519,,,356.018,0.0,1152.583,91.079,91.079,,,,627.703,176.697,20.943,74.045,718.782,1871.365,0.0,392.836,20.0,372.836,-3881.716,6022.315,351.478,2884.913,4.68,2889.593,4760.958,
06/30/2018,4730.933,762.703,288.593,474.11,563.58,563.58,0.0,76.005,,,,,92.869,,,15.367,0.0,,92.869,1495.157,265.502,,,0.0,,2970.274,1617.398,1280.357,337.041,1090.509,133.55,113.45,3235.776,,474.897,,10.463,7.134,457.3,6.553,0.0,,,,6.553,264.937,,,362.986,16.5,746.387,478.774,478.774,,,,623.632,178.571,21.359,60.716,1102.406,1848.793,0.0,394.502,20.0,374.502,-3897.301,6061.932,318.257,2877.39,4.75,2882.14,4730.933,
09/30/2018,4873.743,783.086,265.159,517.927,544.487,544.487,0.0,73.696,,,,,134.598,,,15.367,0.0,,134.598,1535.867,271.56,,,0.0,,3066.316,1684.882,1310.075,374.807,1106.162,142.756,117.149,3337.876,,462.546,,7.235,7.071,448.24,6.568,6.568,,,,,335.086,0.0,,355.662,0.0,804.2,473.06,473.06,,,,616.42,179.887,21.607,59.264,1089.48,1893.68,0.0,396.412,20.0,376.412,-3914.058,6179.948,313.055,2975.357,4.706,2980.063,4873.743,
12/31/2018,4764.041,767.837,253.256,514.581,538.021,538.021,0.0,69.477,,,,,157.007,0.0,,13.388,19.166,,137.841,1532.342,293.085,780.946,-487.861,0.0,,2938.614,1660.025,1297.712,362.313,1003.558,143.813,117.83,3231.699,,497.074,,10.496,,486.578,6.36,0.0,0.0,0.0,,6.36,308.728,0.0,0.369,322.421,0.0,812.162,470.777,470.777,0.0,0.0,,559.974,0.0,103.351,133.833,1030.751,1842.913,0.0,398.837,20.0,378.837,-3922.009,6236.125,203.829,2916.782,4.346,2921.128,4764.041,
03/31/2019,5197.234,698.824,170.882,527.942,503.753,503.753,0.0,107.344,,,,,167.614,,,12.605,2.591,,165.023,1477.535,701.458,,,0.0,,3018.241,1718.635,1339.822,378.813,1017.584,140.127,129.29,3719.699,,441.793,,12.025,7.388,422.38,91.997,0.0,82.429,,82.429,9.568,295.966,,,327.124,0.0,829.756,837.886,500.238,337.648,,337.648,526.19,,,199.066,1364.076,2193.832,0.0,396.639,20.0,376.639,-3918.254,6303.094,212.119,2993.598,9.804,3003.402,5197.234,
06/30/2019,5212.95,708.844,171.969,536.875,506.734,506.734,0.0,120.415,35.937,10.979,71.065,2.434,149.277,,,12.01,16.49,,132.787,1485.27,688.687,,,0.0,,3038.993,1700.622,1335.961,364.661,1024.555,159.66,142.146,3727.68,,483.112,,14.673,7.388,461.051,89.979,0.0,80.628,,80.628,9.351,241.473,,,333.729,0.0,814.564,820.56,497.094,323.466,,323.466,535.096,178.46,,22.907,1355.656,2170.22,0.0,398.255,20.0,378.255,-3918.254,6352.787,200.024,3032.812,9.918,3042.73,5212.95,
09/30/2019,5487.746,696.475,142.264,554.211,582.944,582.944,0.0,113.196,35.776,11.176,62.451,3.793,141.643,,,11.4,9.44,,132.203,1534.258,874.712,,,0.0,,3078.776,1735.263,1345.393,389.87,1038.676,163.986,129.451,3953.488,,491.577,,6.668,7.387,477.522,159.811,0.0,78.114,,78.114,81.697,337.573,,0.162,348.054,0.0,988.961,883.403,420.535,462.868,,462.868,552.568,177.116,,27.236,1435.971,2424.932,0.0,399.923,20.0,379.923,-3918.397,6388.546,181.938,3052.01,10.804,3062.814,5487.746,
12/31/2019,5931.236,800.132,200.165,599.967,595.321,595.321,0.0,108.928,,,,,159.104,0.0,,11.629,10.735,,148.369,1663.485,911.087,1361.118,-450.031,0.0,,3356.664,1761.957,1388.279,373.678,1292.35,162.249,128.479,4267.751,,511.822,,4.121,,507.701,174.893,0.0,92.714,0.0,92.714,82.179,355.156,0.0,0.131,427.372,0.0,1041.871,907.654,430.65,477.004,0.0,477.004,649.26,0.0,115.409,106.348,1556.914,2598.785,0.0,401.669,20.0,381.669,-3920.152,6534.427,303.295,3319.239,13.212,3332.451,5931.236,
03/31/2020,5645.825,630.026,178.646,451.38,485.229,485.229,0.0,117.44,,,,,216.33,,,11.062,55.812,,160.518,1449.025,869.228,,,0.0,,3327.572,1713.371,1362.191,351.18,1306.843,167.628,128.668,4196.8,,441.867,,0.615,7.586,433.666,167.682,0.0,89.107,,89.107,78.575,327.83,,,406.943,0.0,937.379,871.049,430.317,440.732,,440.732,618.776,,,211.833,1489.825,2427.204,0.0,403.237,20.0,383.237,-3948.427,6485.893,265.352,3206.055,12.566,3218.621,5645.825,
06/30/2020,5672.317,704.989,260.247,444.742,430.642,430.642,0.0,121.49,40.287,9.815,65.799,5.589,151.276,,,4.666,36.848,,114.428,1408.397,858.27,,,0.0,,3405.65,1788.179,1440.379,347.8,1315.174,156.677,140.954,4263.92,,444.273,,3.029,7.572,433.672,93.51,0.0,87.652,,87.652,5.858,280.321,,,405.955,0.0,818.104,957.546,505.672,451.874,,451.874,671.42,,,265.465,1628.966,2447.07,0.0,404.804,20.0,384.804,-3977.722,6497.166,282.42,3206.668,18.579,3225.247,5672.317,
