Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
07/30/2016,11670.653,2224.801,1803.648,421.153,288.777,288.777,0.0,3870.605,,,,,426.491,,6.861,13.963,387.145,6810.674,4263.38,9396.322,-5132.942,0.0,596.599,196.046,196.046,0.0,393.692,4859.979,,4287.087,2258.251,70.705,,1958.131,0.0,0.0,,,,,27.118,,,0.0,4314.205,1615.952,1615.952,,,,1289.14,,,360.178,928.962,2905.092,7219.297,0.0,656.645,656.645,0.0,0.0,4454.392,-659.681,4451.356,0.0,4451.356,11670.653,
10/29/2016,12866.836,2826.336,2375.532,450.804,306.426,306.426,0.0,4384.171,,,,,425.401,,3.624,15.415,378.576,7942.334,4318.829,9525.163,-5206.334,0.0,605.673,196.011,196.011,0.0,406.038,4924.502,,4865.748,2686.845,52.082,,2126.821,0.0,0.0,,,,,28.766,,,0.0,4894.514,2226.913,2226.913,,,,1415.598,,,317.107,1098.491,3642.511,8537.025,0.0,651.901,651.901,0.0,0.0,4479.467,-801.557,4329.811,0.0,4329.811,12866.836,
01/28/2017,12883.808,3473.091,2929.849,543.242,258.831,258.831,0.0,3644.959,,,,,373.893,0.0,6.193,0.0,365.692,7750.774,4532.894,9003.403,-4470.509,0.0,600.14,195.871,195.871,0.0,398.076,5133.034,,2981.802,2230.904,206.288,170.49,374.12,0.0,0.0,,,,,1775.854,0.0,0.0,1192.124,4757.656,2403.831,2227.599,176.232,176.232,,1211.722,0.0,174.4,314.0,723.322,3615.553,8373.209,0.0,646.319,646.319,0.0,0.0,4558.506,-694.226,4510.599,0.0,4510.599,12883.808,
04/29/2017,12763.481,3126.586,2669.495,457.091,317.224,317.224,0.0,3736.114,0.0,0.0,3736.114,0.0,368.576,,6.347,,348.122,7548.5,4601.044,9238.16,-4637.116,0.0,613.937,195.585,195.585,0.0,412.005,5214.981,,4594.919,2174.727,408.941,,2011.251,0.0,0.0,,,,,10.473,,,0.0,4605.392,2228.351,2228.351,,,,1376.215,,,304.689,1071.526,3604.566,8209.958,0.0,643.276,643.276,0.0,0.0,4605.681,-695.434,4553.523,0.0,4553.523,12763.481,
07/29/2017,12935.615,2952.062,2449.305,502.757,305.401,305.401,0.0,3864.454,0.0,0.0,3864.454,0.0,445.864,,,18.436,418.47,7567.781,4744.69,9594.317,-4849.627,0.0,623.144,197.522,197.522,0.0,425.622,5367.834,,4609.906,2346.548,101.971,,2161.387,0.0,0.0,,,,,46.627,,,0.0,4656.533,2229.103,2229.103,,,,1509.175,,,392.651,1116.524,3738.278,8394.811,0.0,636.274,636.274,0.0,0.0,4465.26,-560.73,4540.804,0.0,4540.804,12935.615,
10/28/2017,13877.695,2875.862,2364.244,511.618,345.866,345.866,0.0,4725.85,0.0,0.0,,0.0,442.456,,6.655,19.737,405.609,8390.034,4858.284,9613.402,-4755.118,0.0,629.377,196.365,196.365,0.0,426.357,5487.661,,5456.701,2986.374,120.185,,2350.142,0.0,0.0,,,,,11.28,,,0.0,5467.981,2229.855,2229.855,,,,1534.251,,,374.276,1159.975,3764.106,9232.087,0.0,632.303,632.303,0.0,0.0,4616.224,-602.919,4645.608,0.0,4645.608,13877.695,
02/03/2018,14058.015,3264.642,2758.477,506.165,327.166,327.166,0.0,4187.243,0.0,0.0,,0.0,706.676,0.0,6.558,,694.459,8485.727,5006.053,9968.308,-4962.255,0.0,566.235,100.069,100.069,0.0,459.608,5572.288,,3185.534,2488.373,114.203,199.029,383.929,0.0,0.0,,,,,1940.003,0.0,0.0,1285.781,5125.537,2452.524,2230.607,221.917,221.917,,1331.645,0.0,88.6,233.057,1009.988,3784.169,8909.706,0.0,628.009,628.009,0.0,0.0,4962.159,-441.859,5148.309,0.0,5148.309,14058.015,
05/05/2018,14007.124,3117.008,2681.105,435.903,368.314,368.314,0.0,4369.893,0.0,0.0,4369.893,0.0,567.06,,3.178,,523.493,8422.275,5026.092,10078.795,-5052.703,0.0,558.757,98.614,98.614,0.0,456.965,5584.849,,4969.189,2509.089,246.933,,2213.167,0.0,0.0,,,,,7.675,,,0.0,4976.864,2231.36,2231.36,,,,1536.492,,,260.649,1275.843,3767.852,8744.716,0.0,625.203,625.203,0.0,0.0,5192.735,-555.53,5262.408,0.0,5262.408,14007.124,
08/04/2018,14111.428,2872.717,2872.717,0.0,356.18,356.18,0.0,4498.523,0.0,0.0,4498.523,0.0,712.552,,0.009,,669.592,8439.972,5100.454,10277.497,-5177.043,0.0,571.002,98.114,98.114,0.0,472.879,5671.456,,5123.626,2683.285,40.346,,2399.995,0.0,0.0,,,,,14.191,,,0.0,5137.817,2232.112,2232.112,,,,1514.426,,,225.073,1289.353,3746.538,8884.355,0.0,1241.533,1241.533,0.0,0.0,4583.938,-598.398,5227.073,0.0,5227.073,14111.428,
11/03/2018,15025.242,2711.767,2711.767,0.0,419.79,419.79,0.0,5543.413,0.0,0.0,5543.413,0.0,642.043,,0.0,,615.972,9317.013,5165.875,10471.212,-5305.337,0.0,542.354,97.348,97.348,0.0,445.006,5708.229,,6003.946,3340.596,78.668,,2584.682,0.0,0.0,,,,,9.879,,,0.0,6013.825,2232.864,2232.864,,,,1521.68,,,236.769,1284.911,3754.544,9768.369,0.0,1233.145,1233.145,0.0,0.0,4615.575,-591.847,5256.873,0.0,5256.873,15025.242,
02/02/2019,14326.029,3030.229,3030.229,0.0,346.298,346.298,0.0,4579.033,0.0,0.0,4579.033,0.0,513.662,0.0,6.467,,505.526,8469.222,5255.208,10729.119,-5473.911,0.0,601.599,97.552,97.552,0.0,497.58,5856.807,,3468.208,2644.143,154.155,241.972,427.938,0.0,0.0,0.0,0.0,,,2063.166,0.0,0.0,1358.471,5531.374,2233.616,2233.616,0.0,0.0,,1512.433,0.0,92.1,158.191,1262.142,3746.049,9277.423,0.0,1217.183,1217.183,0.0,0.0,4461.744,-630.321,5048.606,0.0,5048.606,14326.029,
05/04/2019,22489.064,2235.056,2235.056,0.0,393.276,393.276,0.0,5057.202,0.0,0.0,5057.202,0.0,381.678,,5.801,38.508,331.359,8067.212,13828.965,19426.105,-5597.14,0.0,592.887,96.685,96.685,0.0,490.401,14421.852,,5232.503,2578.37,190.818,,2463.315,1343.243,0.0,1343.243,,1343.243,,5.273,,,0.0,6581.019,9855.899,2234.368,7621.531,,7621.531,920.251,,,167.283,752.968,10776.15,17357.169,0.0,1212.668,1212.668,0.0,0.0,4552.509,-633.282,5131.895,0.0,5131.895,22489.064,
08/03/2019,22854.979,2186.382,2186.382,0.0,377.057,377.057,0.0,5087.046,0.0,0.0,5087.046,0.0,618.119,,5.642,,593.878,8268.604,13986.18,19687.715,-5701.535,0.0,600.195,95.938,95.938,0.0,498.615,14586.375,,5220.822,2607.651,37.518,,2575.653,1353.721,0.0,1353.721,,1353.721,,26.198,,,0.0,6600.741,9977.987,2235.121,7742.866,,7742.866,973.639,,,196.985,776.654,10951.626,17552.367,0.0,1208.933,1208.933,0.0,0.0,4806.504,-712.825,5302.612,0.0,5302.612,22854.979,
11/02/2019,24288.704,2060.176,2060.176,0.0,442.883,442.883,0.0,6274.778,0.0,0.0,6274.778,0.0,596.778,,5.484,,588.42,9374.615,14320.117,20197.274,-5877.157,0.0,593.972,96.313,96.313,0.0,492.175,14914.089,,6251.575,3447.443,21.214,,2782.918,1412.262,0.0,1412.262,,1412.262,,23.307,,,0.0,7687.144,10057.94,2235.873,7822.067,,7822.067,1001.088,,,203.515,797.573,11059.028,18746.172,0.0,1203.184,1203.184,0.0,0.0,4976.762,-637.414,5542.532,0.0,5542.532,24288.704,
02/01/2020,24145.003,3216.752,3216.752,0.0,386.261,386.261,0.0,4872.592,0.0,0.0,4872.592,0.0,415.017,0.0,12.132,,407.777,8890.622,14385.38,20432.61,-6047.23,0.0,869.001,95.546,95.546,0.0,761.323,15254.381,,3466.956,2672.557,24.7,281.703,487.996,1411.216,0.0,1411.216,0.0,1411.216,,2272.075,0.0,0.0,1467.643,7150.247,10053.258,2236.625,7816.633,0.0,7816.633,993.286,0.0,101.8,142.17,749.316,11046.544,18196.791,0.0,1199.1,1199.1,0.0,0.0,5422.283,-673.171,5948.212,0.0,5948.212,24145.003,
05/02/2020,25415.24,4287.835,4287.835,0.0,172.463,172.463,0.0,4945.72,0.0,0.0,4945.72,0.0,890.23,,36.742,481.643,396.81,10296.248,14275.595,20407.351,-6131.756,0.0,843.397,94.469,94.469,0.0,712.186,15118.992,,3231.411,1071.19,11.182,,2149.039,1399.29,0.0,1399.29,,1399.29,,38.846,,,0.0,4669.547,15107.238,7192.413,7914.825,,7914.825,899.237,,,113.229,786.008,16006.475,20676.022,0.0,1205.981,1197.877,8.104,0.0,4330.561,-797.324,4739.218,0.0,4739.218,25415.24,
08/01/2020,26568.402,6620.411,6620.411,0.0,444.229,444.229,0.0,3744.062,0.0,0.0,3744.062,0.0,709.245,,48.6,305.624,402.218,11517.947,14164.265,20522.327,-6358.062,0.0,886.19,97.131,97.131,0.0,740.459,15050.455,,5237.951,2422.14,0.0,,2815.811,2340.285,0.0,1591.076,,1591.076,749.209,69.015,,,0.0,7647.251,13320.559,5445.325,7875.234,,7875.234,940.023,,,91.77,848.253,14260.582,21907.833,0.0,1267.593,1199.061,68.532,0.0,4115.917,-722.941,4660.569,0.0,4660.569,26568.402,
