Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
06/30/2003,30771.0,430.0,430.0,0.0,2590.0,2590.0,,2524.0,947.0,782.0,795.0,,1179.0,,,6723.0,12287.0,24149.0,-11862.0,,,11761.0,6383.0,6383.0,0.0,,,,,5378.0,24048.0,,1774.0,1774.0,,,112.0,,,,,,2759.0,,,2759.0,4645.0,7945.0,,,,,6276.0,,,,6276.0,14221.0,18866.0,55.0,7013.0,,,-2792.0,7413.0,-1300.0,10389.0,1516.0,11905.0,30771.0,
09/30/2003,30989.0,393.0,393.0,0.0,2563.0,2563.0,,2534.0,961.0,784.0,789.0,,1316.0,,,6806.0,12394.0,24490.0,-12096.0,,,11789.0,6397.0,6397.0,0.0,,,,,5392.0,24183.0,,1807.0,1807.0,,,198.0,,,,,,2626.0,,,2626.0,4631.0,7657.0,,,,,6304.0,,,,6304.0,13961.0,18592.0,55.0,6804.0,,,-2156.0,7560.0,-1146.0,11117.0,1280.0,12397.0,30989.0,
12/31/2003,31711.0,576.0,576.0,0.0,2521.0,,,2524.0,994.0,788.0,742.0,0.0,1119.0,,,6740.0,12557.0,24797.0,-12240.0,659.0,,11755.0,7361.0,6549.0,812.0,,,,,4394.0,24971.0,,1976.0,1976.0,,,579.0,579.0,0.0,0.0,,,2529.0,,,2529.0,5084.0,6692.0,6692.0,0.0,0.0,,6520.0,,,,6520.0,13212.0,18296.0,55.0,6756.0,,,-2017.0,7850.0,-569.0,12075.0,1340.0,13415.0,31711.0,
03/31/2004,32099.0,459.0,459.0,0.0,2854.0,2854.0,,2816.0,1074.0,878.0,864.0,,1171.0,,,7300.0,12471.0,24930.0,-12459.0,,,12328.0,6567.0,6567.0,0.0,,,,,5761.0,24799.0,,2230.0,2230.0,,,528.0,,,,,,2556.0,,,2556.0,5314.0,6782.0,,,,,6352.0,,,,6352.0,13134.0,18448.0,55.0,6717.0,,,-1986.0,8074.0,-566.0,12294.0,1357.0,13651.0,32099.0,
06/30/2004,31667.0,466.0,466.0,0.0,2983.0,2983.0,,2855.0,1060.0,915.0,880.0,,1176.0,,,7480.0,12240.0,24820.0,-12580.0,,,11947.0,6553.0,6553.0,0.0,,,,,5394.0,24187.0,,2253.0,2253.0,,,552.0,,,,,,2648.0,,,2648.0,5453.0,6329.0,,,,,6312.0,,,,6312.0,12641.0,18094.0,55.0,6716.0,,,-1971.0,8347.0,-872.0,12275.0,1298.0,13573.0,31667.0,
09/30/2004,32308.0,561.0,561.0,,3013.0,3013.0,,2995.0,1126.0,913.0,956.0,,1228.0,,,7797.0,12252.0,25132.0,-12880.0,,,12259.0,6575.0,6575.0,0.0,,,,,5684.0,24511.0,,2416.0,2416.0,,,541.0,,,,,,3072.0,,,3072.0,6029.0,6108.0,,,,,6254.0,,,,6254.0,12362.0,18391.0,55.0,6713.0,,,-1956.0,8367.0,-624.0,12555.0,1362.0,13917.0,32308.0,
12/31/2004,32609.0,457.0,457.0,0.0,2694.0,2694.0,,2968.0,1146.0,909.0,913.0,,1323.0,,,7442.0,12325.0,25569.0,-13244.0,549.0,,12293.0,7399.0,6412.0,987.0,,,,,4894.0,25167.0,,2218.0,2218.0,,,954.0,954.0,0.0,0.0,,,3104.0,,,3104.0,6276.0,5345.0,5345.0,0.0,0.0,,6272.0,,,,6272.0,11617.0,17893.0,55.0,6700.0,,,-1926.0,8636.0,-165.0,13300.0,1416.0,14716.0,32609.0,
03/31/2005,33714.0,497.0,497.0,0.0,3159.0,3159.0,,3370.0,1285.0,1089.0,996.0,,1398.0,,,8424.0,12735.0,26080.0,-13345.0,1897.0,,10658.0,6574.0,6574.0,0.0,,,,,4084.0,25290.0,,2428.0,2428.0,,,2009.0,2009.0,0.0,0.0,,,3013.0,,,3013.0,7450.0,5267.0,5267.0,0.0,0.0,,6425.0,,,,6425.0,11692.0,19142.0,55.0,6687.0,,,-1887.0,8765.0,-217.0,13403.0,1169.0,14572.0,33714.0,
09/30/2005,33611.0,532.0,532.0,0.0,3084.0,3084.0,,3512.0,1456.0,1035.0,1021.0,,1569.0,,,8697.0,13010.0,26838.0,-13828.0,1263.0,,10641.0,6299.0,6299.0,0.0,,,,,4342.0,24914.0,,2400.0,2400.0,,,1479.0,1479.0,0.0,0.0,,,3338.0,,,3338.0,7217.0,5386.0,5386.0,0.0,0.0,,6061.0,,,,6061.0,11447.0,18664.0,55.0,6667.0,,,-1863.0,9124.0,-338.0,13645.0,1302.0,14947.0,33611.0,
12/31/2005,33696.0,762.0,762.0,0.0,2616.0,2616.0,,3191.0,1366.0,907.0,918.0,0.0,1644.0,,,8213.0,12571.0,25739.0,-13168.0,1370.0,,11542.0,7095.0,6108.0,987.0,,,,,4447.0,25483.0,,2420.0,2420.0,,,1266.0,1266.0,0.0,0.0,,,3376.0,,,3376.0,7062.0,5276.0,5276.0,0.0,0.0,,6620.0,,,,6620.0,11896.0,18958.0,55.0,6645.0,,,-1899.0,9345.0,-773.0,13373.0,1365.0,14738.0,33696.0,
09/30/2006,36304.0,562.0,562.0,0.0,3523.0,3523.0,,4064.0,1551.0,1268.0,1245.0,,1621.0,,,9770.0,14481.0,29025.0,-14544.0,1379.0,,10674.0,6286.0,6286.0,0.0,,,,,4388.0,26534.0,,2700.0,2700.0,,,3489.0,3489.0,0.0,0.0,,,3225.0,,,3225.0,9414.0,4446.0,4446.0,0.0,0.0,,6210.0,,,,6210.0,10656.0,20070.0,55.0,6736.0,,,-2022.0,10706.0,-770.0,14705.0,1529.0,16234.0,36304.0,
12/31/2006,37183.0,506.0,506.0,0.0,3127.0,3127.0,,3805.0,1511.0,1157.0,1137.0,0.0,1719.0,,,9157.0,14813.0,29348.0,-14535.0,896.0,,12317.0,7173.0,6166.0,1007.0,,,,,5144.0,28026.0,,2680.0,2680.0,,,1325.0,1325.0,0.0,0.0,,,3276.0,,,3276.0,7281.0,5910.0,5910.0,0.0,0.0,,7561.0,,,,7561.0,13471.0,20752.0,55.0,6742.0,,,-1999.0,11066.0,-1233.0,14631.0,1800.0,16431.0,37183.0,
03/31/2007,38021.0,420.0,420.0,0.0,3314.0,3314.0,,3780.0,1524.0,1158.0,1098.0,0.0,1724.0,,,9238.0,15372.0,30237.0,-14865.0,1903.0,,11508.0,6169.0,6169.0,0.0,,,,,5339.0,28783.0,,2570.0,2570.0,,,1449.0,1449.0,0.0,0.0,,,2885.0,,,2885.0,6904.0,6311.0,6311.0,0.0,0.0,,7437.0,,,,7437.0,13748.0,20652.0,55.0,6715.0,,,-1953.0,11579.0,-974.0,15422.0,1947.0,17369.0,38021.0,
06/30/2007,40118.0,1168.0,1168.0,0.0,3370.0,3370.0,,3633.0,1544.0,1088.0,1001.0,0.0,1770.0,,,9941.0,16182.0,31392.0,-15210.0,3327.0,,10668.0,6181.0,6181.0,0.0,,,,,4487.0,30177.0,,2668.0,2668.0,,,1640.0,1640.0,0.0,0.0,,,3039.0,,,3039.0,7347.0,6263.0,6263.0,0.0,0.0,,7532.0,,,,7532.0,13795.0,21142.0,55.0,6641.0,,,-1643.0,12146.0,-367.0,16832.0,2144.0,18976.0,40118.0,
09/30/2007,39198.0,1314.0,1314.0,0.0,2976.0,2976.0,,3311.0,1449.0,1034.0,828.0,0.0,1793.0,,,9394.0,16133.0,30660.0,-14527.0,1981.0,,11690.0,4793.0,4793.0,0.0,,,,,6897.0,29804.0,,2649.0,2649.0,,,1129.0,1129.0,0.0,0.0,,,3769.0,,,3769.0,7547.0,6332.0,6332.0,0.0,0.0,,7081.0,,,,7081.0,13413.0,20960.0,55.0,6685.0,,,-2510.0,12405.0,-721.0,15914.0,2324.0,18238.0,39198.0,
12/31/2007,38803.0,483.0,483.0,0.0,2381.0,2381.0,,3084.0,1287.0,1005.0,792.0,0.0,1626.0,,,7574.0,16541.0,30645.0,-14104.0,2038.0,,12650.0,5848.0,4799.0,1049.0,,,,,6802.0,31229.0,,2644.0,2644.0,,,1621.0,1621.0,0.0,0.0,,,2772.0,,,2772.0,7037.0,6371.0,6371.0,0.0,0.0,,6919.0,,,,6919.0,13290.0,20327.0,55.0,6699.0,,,-3440.0,13039.0,-337.0,16016.0,2460.0,18476.0,38803.0,
03/31/2008,39399.0,378.0,378.0,0.0,3048.0,3048.0,,3679.0,1369.0,1123.0,937.0,250.0,1789.0,,,8894.0,17657.0,32829.0,-15172.0,3133.0,,9715.0,5095.0,5095.0,0.0,,,,,4620.0,30505.0,,2895.0,2895.0,,,2058.0,2058.0,0.0,0.0,,,2829.0,,,2829.0,7782.0,6438.0,6438.0,0.0,0.0,,9366.0,,,,9366.0,15804.0,23586.0,55.0,6707.0,,,-3823.0,13063.0,-189.0,15813.0,,15813.0,39399.0,
06/30/2008,40726.0,815.0,815.0,0.0,3063.0,3063.0,,3813.0,1364.0,1237.0,952.0,260.0,1851.0,,,9542.0,18377.0,33953.0,-15576.0,3353.0,,9454.0,5184.0,5184.0,0.0,,,,,4270.0,31184.0,,3121.0,3121.0,,,1855.0,,,,,,2666.0,,,2666.0,7642.0,6782.0,,,,,9600.0,,,,9600.0,16382.0,24024.0,55.0,6752.0,,,-3852.0,13607.0,140.0,16702.0,,16702.0,40726.0,
09/30/2008,39038.0,831.0,831.0,0.0,2700.0,2700.0,,3844.0,1378.0,1252.0,967.0,247.0,1897.0,,,9272.0,17976.0,32877.0,-14901.0,2689.0,,9101.0,5084.0,5084.0,0.0,,,,,4017.0,29766.0,,2791.0,2791.0,,,1759.0,,,,,,2493.0,,,2493.0,7043.0,8370.0,,,,,8560.0,,,,8560.0,16930.0,23973.0,55.0,6767.0,,,-4326.0,13600.0,-1031.0,15065.0,,15065.0,39038.0,
12/31/2008,37822.0,762.0,762.0,0.0,1883.0,1883.0,,3238.0,1531.0,960.0,747.0,0.0,2267.0,,,8150.0,17455.0,31301.0,-13846.0,30.0,,10302.0,6098.0,4981.0,1117.0,,,,1885.0,2319.0,27787.0,,2518.0,2518.0,,,2069.0,2069.0,0.0,0.0,,,2692.0,,,2692.0,7279.0,8509.0,8509.0,0.0,0.0,,7702.0,,,,7702.0,16211.0,23490.0,55.0,6775.0,,,-4326.0,12400.0,-3169.0,11735.0,2597.0,14332.0,37822.0,
03/31/2009,36912.0,1131.0,1131.0,0.0,1677.0,1677.0,0.0,2756.0,1123.0,818.0,575.0,240.0,2484.0,281.0,1990.0,8048.0,18147.0,32091.0,-13944.0,801.0,801.0,9916.0,4934.0,4934.0,0.0,,2367.0,,,2334.0,28864.0,,2891.0,1957.0,188.0,746.0,1098.0,1013.0,,,,85.0,1298.0,,,916.0,5287.0,9107.0,9107.0,,,,7581.0,,5660.0,261.0,1660.0,16688.0,21975.0,55.0,7676.0,1097.0,6579.0,-4272.0,11734.0,-2756.0,12437.0,2500.0,14937.0,36912.0,
06/30/2009,37648.0,851.0,851.0,0.0,1611.0,1611.0,0.0,2493.0,1065.0,678.0,494.0,256.0,2504.0,201.0,2305.0,7459.0,19033.0,33844.0,-14811.0,850.0,850.0,10306.0,5032.0,5032.0,0.0,,2572.0,,,2501.0,30189.0,,3026.0,1838.0,363.0,825.0,878.0,763.0,,,,115.0,1151.0,,,952.0,5055.0,9387.0,9387.0,,,,7625.0,,5515.0,387.0,1723.0,17012.0,22067.0,55.0,7698.0,1097.0,6601.0,-4272.0,11281.0,-1945.0,12817.0,2764.0,15581.0,37648.0,
09/30/2009,38099.0,1066.0,1066.0,0.0,1723.0,1723.0,0.0,2516.0,1043.0,712.0,497.0,264.0,1727.0,178.0,1696.0,7032.0,19592.0,34932.0,-15340.0,940.0,940.0,10535.0,5048.0,5048.0,0.0,,2642.0,,,2667.0,31067.0,,3098.0,1850.0,363.0,885.0,1006.0,343.0,,,,663.0,913.0,,537.0,832.0,5017.0,9067.0,9067.0,,,,7797.0,,5552.0,366.0,1342.0,16864.0,21881.0,55.0,7709.0,1097.0,6612.0,-4268.0,11297.0,-1559.0,13234.0,2984.0,16218.0,38099.0,
12/31/2009,38472.0,1481.0,1481.0,0.0,1529.0,1529.0,0.0,2328.0,952.0,680.0,441.0,255.0,1684.0,121.0,1684.0,7022.0,19828.0,35525.0,-15697.0,108.0,108.0,11514.0,5641.0,5051.0,590.0,,2958.0,94.0,953.0,1747.0,31450.0,,3224.0,1954.0,345.0,925.0,845.0,176.0,0.0,0.0,,669.0,1345.0,0.0,930.0,1218.0,5414.0,9014.0,9014.0,0.0,0.0,,8524.0,0.0,5859.0,,1735.0,17538.0,22952.0,55.0,7705.0,1097.0,6608.0,-4268.0,11020.0,-2092.0,12420.0,3100.0,15520.0,38472.0,
03/31/2010,37835.0,1292.0,1292.0,0.0,1647.0,1647.0,0.0,2394.0,969.0,726.0,460.0,239.0,1286.0,44.0,1286.0,6619.0,19667.0,35757.0,-16090.0,1058.0,1058.0,10491.0,5065.0,5065.0,0.0,,2918.0,,,2464.0,31216.0,,3038.0,1868.0,371.0,799.0,832.0,166.0,,,,666.0,1274.0,,868.0,1018.0,5144.0,8925.0,8925.0,,,,7916.0,305.0,5236.0,,1507.0,16841.0,21985.0,55.0,8241.0,1141.0,7100.0,-4191.0,10787.0,-2223.0,12669.0,3181.0,15850.0,37835.0,
06/30/2010,37312.0,1344.0,1344.0,0.0,1938.0,1938.0,0.0,2391.0,938.0,775.0,442.0,236.0,1149.0,41.0,1149.0,6822.0,19138.0,35154.0,-16016.0,1079.0,1079.0,10273.0,5032.0,5032.0,0.0,,2848.0,,,2352.0,30490.0,,3058.0,1854.0,372.0,832.0,1519.0,208.0,,,,1311.0,1125.0,,61.0,534.0,5702.0,8281.0,8281.0,,,,7604.0,302.0,5366.0,,1875.0,15885.0,21587.0,55.0,8232.0,1141.0,7091.0,-4177.0,10892.0,-2393.0,12609.0,3116.0,15725.0,37312.0,
09/30/2010,38370.0,843.0,843.0,0.0,1971.0,1971.0,0.0,2435.0,949.0,799.0,438.0,249.0,1270.0,119.0,1270.0,6519.0,19914.0,36802.0,-16888.0,1189.0,1189.0,10748.0,5128.0,5128.0,0.0,,3070.0,,,2431.0,31851.0,,3272.0,1971.0,397.0,904.0,319.0,119.0,,,,200.0,1091.0,,735.0,835.0,4682.0,8990.0,8990.0,,,,7920.0,330.0,5363.0,,1492.0,16910.0,21592.0,55.0,8235.0,1141.0,7094.0,-4171.0,10922.0,-1688.0,13353.0,3425.0,16778.0,38370.0,
12/31/2010,39293.0,1543.0,1543.0,0.0,1565.0,1565.0,0.0,2562.0,1022.0,814.0,470.0,256.0,1199.0,243.0,1199.0,6869.0,20161.0,37446.0,-17285.0,1340.0,1340.0,10923.0,5631.0,5119.0,512.0,,3184.0,84.0,1244.0,537.0,32424.0,,3712.0,2322.0,461.0,929.0,323.0,92.0,0.0,0.0,,231.0,1201.0,0.0,1568.0,957.0,5236.0,8842.0,8842.0,0.0,0.0,,8129.0,0.0,5538.0,,1023.0,16971.0,22207.0,55.0,8228.0,1141.0,7087.0,-4146.0,11149.0,-1675.0,13611.0,3475.0,17086.0,39293.0,
03/31/2011,40336.0,887.0,887.0,0.0,2001.0,2001.0,0.0,2995.0,1173.0,1000.0,560.0,262.0,1326.0,52.0,1306.0,7209.0,20367.0,38120.0,-17753.0,1099.0,1099.0,11661.0,5363.0,5363.0,0.0,,3264.0,,370.0,2612.0,33127.0,,3817.0,2488.0,475.0,854.0,793.0,221.0,,,,572.0,1107.0,,902.0,877.0,5717.0,8501.0,8501.0,,,,7714.0,332.0,4915.0,,1565.0,16215.0,21932.0,55.0,8686.0,1178.0,7508.0,-3973.0,11424.0,-1418.0,14774.0,3630.0,18404.0,40336.0,
06/30/2011,41466.0,1260.0,1260.0,0.0,2083.0,2083.0,0.0,3201.0,1260.0,1090.0,581.0,270.0,1324.0,54.0,1314.0,7868.0,20723.0,38939.0,-18216.0,1149.0,1149.0,11726.0,5329.0,5329.0,0.0,,3219.0,,447.0,2677.0,33598.0,,4026.0,2605.0,506.0,915.0,575.0,65.0,,,,510.0,1199.0,,776.0,1045.0,5800.0,8773.0,8773.0,,,,7524.0,332.0,4826.0,,1590.0,16297.0,22097.0,55.0,8700.0,1178.0,7522.0,-3959.0,11714.0,-858.0,15652.0,3717.0,19369.0,41466.0,
09/30/2011,39598.0,1332.0,1332.0,0.0,1915.0,1915.0,0.0,3172.0,1268.0,1042.0,592.0,270.0,1251.0,101.0,1242.0,7670.0,19471.0,37343.0,-17872.0,1060.0,1060.0,11397.0,5271.0,5271.0,0.0,,3060.0,,461.0,2504.0,31928.0,,3946.0,2480.0,510.0,956.0,653.0,164.0,,,,489.0,1024.0,,612.0,883.0,5623.0,8658.0,8658.0,,,,7034.0,327.0,4636.0,,1459.0,15692.0,21315.0,55.0,8723.0,1178.0,7545.0,-3954.0,11820.0,-1725.0,14919.0,3364.0,18283.0,39598.0,
12/31/2011,40120.0,1939.0,1939.0,0.0,1571.0,1571.0,0.0,2899.0,1188.0,911.0,537.0,263.0,1304.0,94.0,1304.0,7713.0,19416.0,37820.0,-18404.0,102.0,102.0,12889.0,5745.0,5251.0,494.0,,3546.0,109.0,1524.0,1871.0,32407.0,,4115.0,2692.0,438.0,985.0,731.0,286.0,0.0,0.0,,445.0,1167.0,0.0,737.0,1167.0,6013.0,8640.0,8640.0,0.0,0.0,,8272.0,0.0,5844.0,,1691.0,16912.0,22925.0,55.0,8739.0,1178.0,7561.0,-3952.0,11629.0,-2627.0,13844.0,3351.0,17195.0,40120.0,
03/31/2012,40703.0,1749.0,1749.0,0.0,1526.0,1526.0,0.0,3097.0,1242.0,1001.0,586.0,268.0,1511.0,37.0,1511.0,7883.0,19616.0,38429.0,-18813.0,1750.0,1750.0,11454.0,5271.0,5271.0,0.0,,3615.0,,,2531.0,32820.0,,4178.0,2734.0,479.0,965.0,1125.0,997.0,,,,128.0,989.0,,699.0,907.0,6292.0,8618.0,8618.0,,,,8167.0,344.0,5619.0,,1505.0,16785.0,23077.0,55.0,8701.0,1178.0,7523.0,-3898.0,11690.0,-2406.0,14142.0,3484.0,17626.0,40703.0,
06/30/2012,39498.0,1712.0,1712.0,0.0,1575.0,1575.0,0.0,3051.0,1238.0,987.0,558.0,268.0,1429.0,60.0,1429.0,7767.0,18736.0,37219.0,-18483.0,1775.0,1775.0,11220.0,5141.0,5141.0,0.0,,3443.0,,,2576.0,31731.0,,4048.0,2633.0,406.0,1009.0,995.0,877.0,,,,118.0,1108.0,,579.0,1006.0,6151.0,8547.0,8547.0,,,,7886.0,365.0,5435.0,,1507.0,16433.0,22584.0,55.0,8716.0,1178.0,7538.0,-3890.0,11655.0,-2878.0,13658.0,3256.0,16914.0,39498.0,
09/30/2012,40191.0,1432.0,1432.0,0.0,1619.0,1619.0,0.0,2973.0,1195.0,933.0,575.0,270.0,1751.0,426.0,1751.0,7775.0,18858.0,37718.0,-18860.0,1831.0,1831.0,11727.0,5175.0,5175.0,0.0,,3494.0,,,2632.0,32416.0,,4076.0,2590.0,405.0,1081.0,1174.0,634.0,,,,540.0,1281.0,,688.0,1200.0,6531.0,8350.0,8350.0,,,,8456.0,535.0,5270.0,,1963.0,16806.0,23337.0,55.0,8727.0,1178.0,7549.0,-3882.0,11447.0,-2777.0,13570.0,3284.0,16854.0,40191.0,
12/31/2012,40179.0,1861.0,1861.0,0.0,1399.0,1399.0,0.0,2825.0,1154.0,866.0,542.0,263.0,1615.0,364.0,1615.0,7700.0,18947.0,38137.0,-19190.0,78.0,78.0,13454.0,6764.0,5170.0,1594.0,,3790.0,86.0,1782.0,668.0,32479.0,,4126.0,2702.0,366.0,1058.0,518.0,53.0,0.0,0.0,,465.0,1298.0,0.0,606.0,1225.0,5942.0,8311.0,8311.0,0.0,0.0,,9403.0,0.0,6325.0,,2472.0,17714.0,23656.0,55.0,8738.0,1178.0,7560.0,-3881.0,11689.0,-3402.0,13199.0,3324.0,16523.0,40179.0,
03/31/2013,40106.0,1555.0,1555.0,0.0,1680.0,1680.0,0.0,2982.0,1182.0,946.0,589.0,265.0,1551.0,335.0,1551.0,7768.0,18956.0,38378.0,-19422.0,1862.0,1862.0,11520.0,5123.0,5123.0,0.0,,3717.0,,,2345.0,32338.0,,4298.0,2860.0,438.0,1000.0,1180.0,155.0,,,,1025.0,1022.0,,496.0,924.0,6500.0,7745.0,7745.0,,,,9087.0,524.0,6204.0,,1863.0,16832.0,23332.0,55.0,8686.0,1178.0,7508.0,-3816.0,11805.0,-3309.0,13421.0,3353.0,16774.0,40106.0,
06/30/2013,38551.0,1202.0,1202.0,0.0,1354.0,1354.0,0.0,2905.0,1151.0,925.0,580.0,249.0,1776.0,229.0,1776.0,7237.0,18111.0,37261.0,-19150.0,1848.0,1848.0,11355.0,5113.0,5113.0,0.0,,3689.0,,,2324.0,31314.0,,4352.0,2920.0,414.0,1018.0,659.0,55.0,,,,604.0,1136.0,,434.0,963.0,6147.0,7700.0,7700.0,,,,8846.0,535.0,6099.0,,1778.0,16546.0,22693.0,55.0,8702.0,1178.0,7524.0,-3812.0,11653.0,-3783.0,12815.0,3043.0,15858.0,38551.0,
09/30/2013,38229.0,1017.0,1017.0,0.0,1422.0,1422.0,0.0,2893.0,1101.0,955.0,587.0,250.0,1717.0,233.0,1717.0,7049.0,17861.0,37326.0,-19465.0,1908.0,1908.0,11411.0,5144.0,5144.0,0.0,,3621.0,,,2413.0,31180.0,,4284.0,2816.0,398.0,1070.0,714.0,59.0,,,,655.0,1042.0,,465.0,955.0,6040.0,7630.0,7630.0,,,,8695.0,515.0,5934.0,,1781.0,16325.0,22365.0,55.0,8714.0,1178.0,7536.0,-3810.0,11611.0,-3714.0,12856.0,3008.0,15864.0,38229.0,
12/31/2013,35742.0,1437.0,1437.0,0.0,1221.0,1221.0,0.0,2705.0,1055.0,828.0,578.0,244.0,1606.0,220.0,1606.0,6969.0,17639.0,36866.0,-19227.0,130.0,130.0,11004.0,3814.0,3415.0,399.0,,3184.0,88.0,1777.0,1921.0,28773.0,,4349.0,2960.0,376.0,1013.0,712.0,57.0,0.0,0.0,,655.0,1044.0,,420.0,985.0,6105.0,7607.0,7607.0,0.0,0.0,,8508.0,,5537.0,,2551.0,16115.0,22220.0,55.0,8687.0,1178.0,7509.0,-3762.0,9272.0,-3659.0,10593.0,2929.0,13522.0,35742.0,
03/31/2014,35605.0,665.0,665.0,0.0,1379.0,1379.0,0.0,3067.0,1125.0,1006.0,702.0,234.0,1654.0,219.0,1654.0,6765.0,17613.0,37405.0,-19792.0,1949.0,1949.0,9278.0,3423.0,3423.0,0.0,,3209.0,,,2427.0,28840.0,,4115.0,2853.0,310.0,952.0,138.0,53.0,,,,85.0,1014.0,,397.0,917.0,5267.0,7609.0,7609.0,,,,8355.0,565.0,5415.0,,1978.0,15964.0,21231.0,55.0,8971.0,1267.0,7704.0,-3395.0,9061.0,-3301.0,11391.0,2983.0,14374.0,35605.0,
06/30/2014,36309.0,1183.0,1183.0,0.0,1381.0,1381.0,0.0,3227.0,1226.0,1077.0,688.0,236.0,1596.0,203.0,1569.0,7387.0,17611.0,37897.0,-20286.0,1979.0,1979.0,9332.0,3435.0,3435.0,0.0,,3243.0,,,2451.0,28922.0,,4387.0,3023.0,351.0,1013.0,443.0,356.0,,,,87.0,1012.0,,414.0,951.0,5842.0,7612.0,7612.0,,,,8149.0,571.0,5264.0,,1900.0,15761.0,21603.0,55.0,8902.0,1267.0,7635.0,-3275.0,9163.0,-3168.0,11677.0,3029.0,14706.0,36309.0,
09/30/2014,37122.0,3272.0,3272.0,0.0,1480.0,1480.0,0.0,3138.0,1142.0,1054.0,725.0,217.0,1799.0,129.0,1679.0,9689.0,16716.0,36747.0,-20031.0,1946.0,1946.0,8771.0,3389.0,3389.0,0.0,,2981.0,,,2272.0,27433.0,,4271.0,2979.0,275.0,1017.0,191.0,156.0,,,,35.0,892.0,,410.0,844.0,5354.0,8797.0,8797.0,,,,7836.0,563.0,4959.0,,1904.0,16633.0,21987.0,58.0,10027.0,1267.0,8760.0,-3129.0,9276.0,-3836.0,12396.0,2739.0,15135.0,37122.0,
12/31/2014,37399.0,1877.0,1877.0,0.0,1395.0,1395.0,0.0,3082.0,1086.0,1035.0,768.0,193.0,1915.0,146.0,1793.0,8269.0,16426.0,35517.0,-19091.0,164.0,164.0,12540.0,5984.0,5247.0,737.0,,2754.0,53.0,1780.0,1823.0,29130.0,,4437.0,3152.0,348.0,937.0,83.0,0.0,0.0,0.0,,83.0,1021.0,0.0,368.0,995.0,5541.0,8769.0,8769.0,0.0,0.0,,8295.0,0.0,5446.0,,2481.0,17064.0,22605.0,1305.0,9341.0,1304.0,8037.0,-3042.0,9379.0,-4677.0,12306.0,2488.0,14794.0,37399.0,
03/31/2015,35694.0,1191.0,1191.0,0.0,1469.0,1469.0,0.0,3173.0,1108.0,1106.0,769.0,190.0,1889.0,86.0,1766.0,7722.0,15288.0,33864.0,-18576.0,1931.0,1931.0,10753.0,5050.0,5050.0,0.0,,2485.0,,969.0,2163.0,27972.0,,4134.0,2934.0,357.0,843.0,106.0,80.0,,,,26.0,824.0,,417.0,800.0,5064.0,8711.0,8711.0,,,,8076.0,538.0,5291.0,,1830.0,16787.0,21851.0,55.0,10431.0,1304.0,9127.0,-2841.0,9520.0,-5591.0,11574.0,2269.0,13843.0,35694.0,
06/30/2015,36587.0,1311.0,1311.0,0.0,1558.0,1558.0,0.0,3160.0,1141.0,1112.0,714.0,193.0,1800.0,536.0,1656.0,7829.0,15274.0,34277.0,-19003.0,1928.0,1928.0,11556.0,5232.0,5232.0,0.0,,2518.0,,952.0,2318.0,28758.0,,4247.0,3009.0,383.0,855.0,76.0,50.0,,,,26.0,883.0,,306.0,863.0,5206.0,8713.0,8713.0,,,,8030.0,521.0,5287.0,,1916.0,16743.0,21949.0,55.0,10454.0,1304.0,9150.0,-2834.0,9605.0,-4966.0,12314.0,2324.0,14638.0,36587.0,
09/30/2015,36587.0,1739.0,1739.0,0.0,1525.0,1525.0,0.0,3559.0,1283.0,1233.0,850.0,193.0,1769.0,718.0,1612.0,8592.0,14752.0,33237.0,-18485.0,1647.0,1647.0,11596.0,5443.0,5443.0,0.0,,2265.0,,935.0,2235.0,27995.0,,4043.0,2734.0,421.0,888.0,186.0,50.0,,,,136.0,918.0,,245.0,903.0,5147.0,9091.0,9091.0,,,,7658.0,495.0,5078.0,,1840.0,16749.0,21896.0,58.0,11345.0,1391.0,9954.0,-2830.0,9553.0,-5532.0,12594.0,2097.0,14691.0,36587.0,
