Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Expense,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/2017,2179.98,53.41,53.41,0.0,136.262,136.262,0.0,,40.929,7.702,8.322,21.716,3.189,141.918,,0.004,2.839,141.914,372.519,83.253,438.507,-355.254,86.082,42.178,43.904,1638.126,1518.609,1126.086,392.523,,28.84,87.838,1807.461,,359.119,103.577,6.89,,248.652,41.966,0.0,0.807,0.807,,41.159,0.0,,,0.0,401.085,714.432,713.421,1.011,1.011,,113.918,,,65.226,48.692,828.35,1229.435,0.0,48.12,48.12,0.0,0,947.261,-44.836,950.545,0.0,950.545,2179.98,
12/31/2017,2208.827,59.24,59.24,0.0,149.844,149.844,0.0,16.379,42.249,7.357,7.635,24.146,3.111,125.254,0.0,0.004,1.428,125.25,392.966,84.638,442.658,-358.02,86.883,42.607,44.276,1644.34,1515.2,1130.934,384.266,,39.849,87.863,1815.861,,381.73,104.477,17.827,,259.426,44.04,0.0,0.808,0.808,,43.232,0.0,0.0,0.0,0.0,425.77,665.26,664.154,1.106,1.106,,102.784,0.0,,50.543,52.241,768.044,1193.814,0.0,47.953,47.953,0.0,0,1004.657,-37.597,1015.013,0.0,1015.013,2208.827,
03/31/2018,2273.816,67.728,67.728,0.0,135.979,135.979,0.0,,42.384,6.949,7.633,24.724,3.078,153.847,,0.023,0.005,153.824,399.938,82.665,442.968,-360.303,98.506,42.858,55.648,1692.707,1555.215,1161.325,393.89,,42.224,95.263,1873.878,,374.802,99.474,19.204,,256.124,0.831,0.0,0.831,0.831,,0.0,0.0,,,0.0,375.633,741.702,740.625,1.077,1.077,,104.811,,,56.699,48.112,846.513,1222.146,0.0,47.841,47.841,0.0,0,1050.064,-46.235,1051.67,0.0,1051.67,2273.816,
06/30/2018,2293.244,68.594,68.594,0.0,131.132,131.132,0.0,,43.233,7.131,7.787,25.348,2.967,166.445,,0.0,1.778,166.445,409.404,81.751,444.894,-363.143,110.602,43.172,67.43,1691.487,1559.618,1173.475,386.143,,43.535,86.556,1883.84,,351.0,105.281,1.555,,244.164,0.765,0.0,0.765,0.765,,0.0,0.0,,,0.0,351.765,766.039,765.0,1.039,1.039,,100.304,,,55.828,44.476,866.343,1218.108,0.0,47.623,47.623,0.0,0,1076.683,-49.17,1075.136,0.0,1075.136,2293.244,
09/30/2018,2267.367,57.851,57.851,0.0,157.139,157.139,0.0,33.735,45.118,7.508,7.942,25.343,4.325,123.499,,0.004,1.606,123.495,417.342,83.507,448.017,-364.51,115.248,43.52,71.728,1651.27,1522.595,1125.954,396.641,,45.435,81.634,1850.025,,332.52,97.991,2.146,,232.383,0.785,0.0,0.785,0.785,,0.0,0.0,,,0.0,333.305,890.098,889.0,1.098,1.098,,88.669,,,46.339,42.33,978.767,1312.072,0.0,46.305,46.305,0.0,0,957.979,-48.989,955.295,0.0,955.295,2267.367,
12/31/2018,2305.096,59.74,59.74,0.0,173.862,173.862,0.0,30.458,46.441,7.543,7.273,27.608,4.017,139.545,0.0,0.0,2.886,139.545,450.046,90.342,457.547,-367.205,122.466,43.773,78.693,1642.242,1520.591,1160.626,359.965,,41.259,77.506,1855.05,,391.259,106.978,7.991,,276.29,0.791,0.0,0.791,0.791,,0.0,0.0,0.0,0.0,0.0,392.05,911.073,910.0,1.073,1.073,,86.56,0.0,,46.68,39.88,997.633,1389.683,0.0,44.647,44.647,0.0,0,927.345,-56.579,915.413,0.0,915.413,2305.096,
03/31/2019,2322.411,61.529,61.529,0.0,156.84,156.84,0.0,33.911,45.052,7.818,7.496,25.767,3.971,133.816,,,4.102,133.816,431.148,138.42,509.743,-371.323,123.613,44.422,79.191,1629.23,1500.46,1160.821,339.639,,43.165,81.503,1891.263,,343.441,91.781,,,251.66,13.008,0.0,13.008,0.0,13.008,0.0,0.0,,,0.0,356.449,982.087,946.0,36.087,0.0,36.087,86.312,,,49.567,36.745,1068.399,1424.848,0.0,43.638,43.638,0.0,0,908.614,-54.689,897.563,0.0,897.563,2322.411,
06/30/2019,2314.038,66.732,66.732,0.0,152.784,152.784,0.0,30.868,46.097,7.856,7.519,27.6,3.122,148.596,,0.0,5.464,148.596,445.077,135.466,510.091,-374.625,121.811,44.396,77.415,1611.684,1484.472,1158.813,325.659,,44.351,77.397,1868.961,,337.334,95.412,,,241.922,12.3,0.0,12.3,,12.3,0.0,0.0,,,0.0,349.634,984.496,951.0,33.496,,33.496,85.759,,,51.91,33.849,1070.255,1419.889,0.0,42.928,42.928,0.0,0,904.748,-53.527,894.149,0.0,894.149,2314.038,
09/30/2019,1888.963,73.472,73.472,0.0,142.845,142.845,0.0,25.745,42.194,7.537,7.396,23.719,3.542,141.46,,,5.494,141.46,425.716,134.4,510.565,-376.165,112.54,44.616,67.924,1216.307,1087.784,800.286,287.498,,45.808,77.221,1463.247,,349.007,97.588,,,251.419,12.84,0.0,12.84,,12.84,0.0,0.0,,,0.0,361.847,956.434,924.0,32.434,,32.434,45.155,,,10.257,34.898,1001.589,1363.436,0.0,42.099,42.099,0.0,0,540.612,-57.184,525.527,0.0,525.527,1888.963,
12/31/2019,1943.311,73.62,73.62,0.0,163.421,163.421,0.0,32.79,39.921,6.977,7.368,21.982,3.594,162.459,0.0,0.0,3.907,162.459,472.211,140.839,518.019,-377.18,111.867,44.995,66.872,1218.394,1080.609,804.487,276.122,,56.743,77.135,1471.1,,278.638,112.198,,,166.44,12.898,0.0,12.898,,12.898,0.0,116.411,0.0,0.0,116.411,407.947,917.085,883.5,33.585,,33.585,47.418,0.0,3.251,14.898,29.269,964.503,1372.45,0.0,46.212,42.126,4.086,0,572.596,-47.947,570.861,0.0,570.861,1943.311,
03/31/2020,2044.536,310.146,310.146,0.0,158.681,158.681,0.0,33.696,42.681,7.355,7.532,24.091,3.703,141.0,,,5.817,141.0,686.204,138.21,517.351,-379.141,101.449,45.588,55.861,1118.673,976.702,736.688,240.014,45.994,58.13,32.03,1358.332,,108.271,108.271,,,0.0,161.12,0.0,161.12,0.0,161.12,0.0,89.31,,8.289,42.909,358.701,1172.686,1140.0,32.686,0.0,32.686,39.182,,,4.96,25.933,1211.868,1570.569,0.0,41.691,41.691,0.0,0,492.23,-59.954,473.967,0.0,473.967,2044.536,
06/30/2020,2060.082,371.951,371.951,0.0,140.285,140.285,0.0,25.014,47.525,7.001,7.07,30.082,3.372,131.475,,0.0,5.929,131.475,716.25,122.905,484.129,-361.224,99.66,44.405,55.255,1121.267,967.493,736.748,230.745,43.541,59.457,44.847,1343.832,,103.639,103.639,,,0.0,174.21,0.0,174.21,0.0,174.21,0.0,80.672,,8.584,37.401,358.521,1174.165,1140.0,34.165,0.0,34.165,42.058,,,3.243,30.231,1216.223,1574.744,0.0,46.805,41.855,4.95,0,494.243,-55.779,485.269,0.069,485.338,2060.082,
