Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net",Unbilled Revenues,Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/02/2004,4126.805,78.794,78.794,0.0,397.098,397.098,,315.414,112.126,34.351,168.937,0.0,471.208,,,,,,1262.514,335.976,,,0.0,2528.315,1879.405,1619.635,259.77,,648.91,2864.291,,184.741,184.741,,,,859.865,859.865,0.0,0.0,,,519.888,,,,519.888,1564.494,737.719,737.719,0.0,0.0,,431.901,,,,431.901,1169.62,2734.114,0.0,517.658,,,0.0,872.499,-0.138,1390.019,2.672,1392.691,4126.805,
12/31/2004,3120.575,31.495,31.495,,396.459,396.459,,323.676,126.816,34.993,,,73.507,,,,,,825.137,336.302,690.529,-354.227,,1959.136,1620.404,1620.404,0.0,,338.732,2295.438,,195.289,195.289,,,,11.957,,,,,,319.633,,,,319.633,526.879,724.148,,,,,421.754,,,,421.754,1145.902,1672.781,0.0,534.197,,,,889.063,24.534,1447.794,0.0,1447.794,3120.575,
04/02/2005,3228.922,43.839,43.839,,475.603,,,339.91,133.734,43.668,162.508,,77.751,,,,,,937.103,335.063,,,,1956.756,1875.747,1620.719,255.028,,81.009,2291.819,,185.138,185.138,,,,17.423,,,,,,276.587,,,,276.587,479.148,848.006,,,,,429.128,,,,429.128,1277.134,1756.282,,534.278,,,,915.816,22.546,1472.64,,1472.64,3228.922,
07/02/2005,3169.498,41.853,41.853,,457.878,457.878,,339.46,128.8,37.528,173.132,,76.811,,,,,,916.002,324.477,,,,1929.019,1868.481,1614.248,254.233,,60.538,2253.496,,195.702,195.702,,,,6.469,,,,,,307.644,,,,307.644,509.815,727.631,,,,,422.123,,,,422.123,1149.754,1659.569,,544.645,,,,970.242,-4.958,1509.929,,1509.929,3169.498,
10/01/2005,3175.067,49.352,49.352,,428.486,428.486,,344.676,135.512,44.818,164.346,,93.037,,,,,,915.551,316.491,,,,1943.025,1881.286,1629.978,251.308,,61.739,2259.516,,183.376,183.376,,,,4.003,,,,,,333.873,,,,333.873,521.252,685.354,,,,,422.96,,,,422.96,1108.314,1629.566,,545.312,,,,1004.376,-4.187,1545.501,,1545.501,3175.067,
12/31/2005,3253.755,48.5,48.5,0.0,423.847,423.847,,349.312,146.389,49.418,153.505,0.0,73.365,,,,,,895.024,311.839,698.173,-386.334,0.0,2046.892,1984.74,1718.207,266.533,,62.152,2358.731,,207.32,207.32,,,,4.137,4.137,0.0,0.0,,,313.213,,,,313.213,524.67,748.477,748.477,0.0,0.0,,424.998,,,,424.998,1173.475,1698.145,0.0,535.618,,,0.0,1020.978,-0.986,1555.61,0.0,1555.61,3253.755,
04/01/2006,3388.683,50.237,50.237,,520.968,,,375.619,162.274,49.59,163.755,,73.353,,,,,,1020.177,314.164,,,,2054.342,1986.781,1723.952,262.829,,67.561,2368.506,,206.528,206.528,,,,4.246,,,,,,262.74,,,,262.74,473.514,888.015,,,,,432.462,,,,432.462,1320.477,1793.991,,541.844,,,,1048.374,4.474,1594.692,,1594.692,3388.683,
07/01/2006,3390.205,48.331,48.331,,502.982,,,380.219,173.432,50.761,156.026,,73.581,,,,,,1005.113,312.146,,,,2072.946,1992.779,1729.179,263.6,,80.167,2385.092,,224.237,224.237,,,,11.839,,,,,,266.61,,,,266.61,502.686,801.898,,,,,443.459,,,,443.459,1245.357,1748.043,,529.21,,,,1102.773,10.179,1642.162,,1642.162,3390.205,
09/30/2006,3355.173,45.153,45.153,,454.255,,,397.637,176.009,54.849,166.779,,74.776,,,,,,971.821,312.295,,,,2071.057,1993.671,1732.41,261.261,,77.386,2383.352,,191.206,191.206,,,,6.912,,,,,,274.551,,,,274.551,472.669,788.066,,,,,453.637,,,,453.637,1241.703,1714.372,,503.661,,,,1123.456,13.684,1640.801,,1640.801,3355.173,
12/31/2006,3364.979,54.82,54.82,0.0,422.134,,,398.857,186.508,55.141,157.208,0.0,81.817,,,,,,957.628,330.372,769.881,-439.509,0.0,2076.979,2005.782,1718.771,287.011,,71.197,2407.351,,206.286,206.286,,,,22.188,22.188,0.0,0.0,,,292.808,,,,292.808,521.282,721.873,721.873,0.0,0.0,,451.825,,,,451.825,1173.698,1694.98,0.0,505.169,,,0.0,1148.126,16.704,1669.999,0.0,1669.999,3364.979,
03/31/2007,3740.313,64.23,64.23,0.0,532.792,,,413.178,193.049,56.978,163.151,0.0,94.105,,,,,,1104.305,351.211,,,0.0,2284.797,2215.292,1830.359,384.933,,69.505,2636.008,,208.713,208.713,,,,24.26,24.26,0.0,0.0,,,272.645,,,,272.645,505.618,1056.495,1056.495,0.0,0.0,,472.343,,,,472.343,1528.838,2034.456,0.0,501.005,,,0.0,1172.459,32.393,1705.857,0.0,1705.857,3740.313,
09/29/2007,3986.871,56.555,56.555,0.0,479.915,,,414.302,199.876,53.196,161.23,0.0,101.569,,,,,,1052.341,358.138,,,0.0,2576.392,2499.308,2006.426,492.882,,77.084,2934.53,,208.505,208.505,,,,9.899,9.899,0.0,0.0,,,323.692,,,,323.692,542.096,1103.023,1103.023,0.0,0.0,,513.595,,,,513.595,1616.618,2158.714,0.0,494.974,,,0.0,1262.604,70.579,1828.157,0.0,1828.157,3986.871,
12/31/2007,4000.614,70.795,70.795,0.0,472.222,,,407.127,199.33,51.807,155.99,0.0,87.877,,,,,,1038.021,367.426,835.278,-467.852,0.0,2595.167,2512.929,2021.526,491.403,,82.238,2962.593,,231.643,231.643,,,,18.768,,,,,,310.495,,,,310.495,560.906,1042.223,,,,,486.614,,,,486.614,1528.837,2089.743,0.0,492.779,,,,1296.226,121.866,1910.871,0.0,1910.871,4000.614,
03/29/2008,4170.388,62.284,62.284,0.0,616.705,,,416.059,204.228,56.293,155.538,0.0,97.52,,,,,,1192.568,368.293,,,0.0,2609.527,2287.469,2030.281,257.188,,322.058,2977.82,,235.798,235.798,,,,12.214,,,,,,327.215,,,,327.215,575.227,1119.105,,,,,501.836,,,,501.836,1620.941,2196.168,0.0,485.445,,,0.0,1323.607,165.168,1974.22,0.0,1974.22,4170.388,
06/28/2008,4344.022,74.616,74.616,,558.928,,,437.421,216.002,52.66,168.759,0.0,98.174,,,,,,1169.139,379.471,,,,2795.412,2716.68,2158.229,558.451,,78.732,3174.883,,238.656,238.656,,,,4.659,,,,,,340.134,,,,340.134,583.449,1024.16,,,,,516.218,,,,516.218,1540.378,2123.827,0.0,481.624,,,0.0,1445.504,170.107,2097.235,122.96,2220.195,4344.022,
09/27/2008,4251.125,93.544,93.544,,517.24,,,430.386,216.185,50.864,163.337,0.0,103.565,,,,,,1144.735,363.352,,,,2743.038,2673.164,2134.031,539.133,,69.874,3106.39,,225.928,225.928,,,,3.913,,,,,,304.107,,,,304.107,533.948,1035.15,,,,,505.805,,,,505.805,1540.955,2074.903,0.0,472.582,,,0.0,1469.83,113.58,2055.992,120.23,2176.222,4251.125,
12/31/2008,4053.213,39.344,39.344,0.0,461.081,,,417.287,212.792,53.241,151.254,0.0,114.467,,,,,,1032.179,343.881,842.714,-498.833,0.0,2677.153,2696.269,2101.851,594.418,,-19.116,3021.034,,217.898,217.898,,,,0.624,,,,,,279.982,,,,279.982,498.504,953.468,,,,,581.172,,,,581.172,1534.64,2033.144,0.0,467.62,,,0.0,1457.676,-26.615,1898.681,121.388,2020.069,4053.213,
03/28/2009,4024.829,34.708,34.708,0.0,505.196,,,393.201,0.0,50.088,136.765,206.348,99.116,,,,,47.848,1032.221,337.898,,,0.0,2654.71,2597.746,2092.825,504.921,,56.964,2992.608,,345.026,196.767,4.312,,143.947,8.034,7.404,,,,0.63,98.919,,,145.565,98.919,451.979,991.807,991.807,,,,575.643,,304.742,,125.336,1567.45,2019.429,0.0,471.116,16.38,454.736,0.0,1457.231,-44.835,1883.512,121.888,2005.4,4024.829,
06/27/2009,3977.245,38.118,38.118,0.0,462.106,,,362.743,0.0,45.013,121.506,196.224,101.576,,,,,50.111,964.543,340.884,,,0.0,2671.818,2610.7,2106.026,504.674,,61.118,3012.702,,371.271,212.973,14.668,,143.63,6.265,6.143,,,,0.122,84.491,,,150.167,84.491,462.027,883.281,883.281,,,,576.524,,303.435,,122.922,1459.805,1921.832,0.0,474.643,16.386,458.257,0.0,1471.436,-3.892,1942.187,113.226,2055.413,3977.245,
09/26/2009,3982.252,50.214,50.214,0.0,423.125,,,366.416,0.0,42.38,135.295,188.741,101.443,,,,,48.446,941.198,339.412,,,0.0,2701.642,2633.919,2127.082,506.837,,67.723,3041.054,,371.587,199.002,24.302,,148.283,0.114,0.016,,,,0.098,95.367,,,153.984,95.367,467.068,814.857,814.857,,,,581.191,,296.491,,130.716,1396.048,1863.116,0.0,478.458,16.389,462.069,0.0,1490.655,31.7,2000.813,118.323,2119.136,3982.252,
12/31/2009,3911.334,33.396,33.396,0.0,455.09,,,360.627,0.0,38.338,121.358,200.931,97.185,,,,5.132,47.576,946.298,333.688,865.26,-531.572,0.0,2631.348,2575.204,2088.797,486.407,,51.012,2965.036,,358.364,207.661,5.659,0.0,145.044,2.286,2.205,0.0,0.0,,0.081,85.629,0.0,,146.63,85.629,446.279,803.351,803.351,0.0,0.0,,535.364,2.3,266.738,,119.696,1338.715,1784.994,0.0,489.249,16.442,472.807,0.0,1502.242,20.597,2012.088,114.252,2126.34,3911.334,
04/03/2010,3981.184,46.783,46.783,0.0,550.83,,,363.667,0.0,39.985,124.945,198.737,93.245,,,,,43.58,1054.525,330.201,,,0.0,2596.458,2540.234,2067.836,472.398,,56.224,2926.659,,386.973,229.502,8.571,,148.9,3.782,3.731,,,,0.051,86.763,,,145.777,86.763,477.518,862.351,862.351,,,,529.259,,262.363,,121.119,1391.61,1869.128,0.0,491.576,16.441,475.135,0.0,1518.726,-11.801,1998.501,113.555,2112.056,3981.184,
07/03/2010,3852.7,38.58,38.58,0.0,475.679,,,389.428,0.0,39.532,138.642,211.254,91.936,,,,,42.878,995.623,318.124,,,0.0,2538.953,2484.87,2033.064,451.806,,54.083,2857.077,,444.749,248.679,23.252,,172.818,2.483,2.32,,,,0.163,78.496,,,139.977,78.496,525.728,734.472,734.472,,,,500.685,,242.961,,117.747,1235.157,1760.885,0.0,496.574,16.449,480.125,0.0,1560.944,-77.013,1980.505,111.31,2091.815,3852.7,
10/02/2010,3972.758,56.995,56.995,0.0,490.221,,,410.072,0.0,42.78,144.328,222.964,99.546,,,,,48.555,1056.834,327.602,,,0.0,2588.322,2532.289,2070.911,461.378,,56.033,2915.924,,478.041,266.416,22.202,,189.423,4.217,4.18,,,,0.037,90.286,,,147.772,90.286,572.544,673.265,673.265,,,,513.279,,247.969,,117.538,1186.544,1759.088,0.0,505.521,16.493,489.028,0.0,1597.11,-4.955,2097.676,115.994,2213.67,3972.758,
12/31/2010,3973.533,46.056,46.056,0.0,516.905,,,405.356,0.0,37.748,144.126,223.482,100.98,,,,1.647,44.631,1069.297,329.435,881.047,-551.612,0.0,2574.801,2519.614,2066.044,453.57,,53.54,2904.236,,460.903,262.357,5.964,0.0,192.582,4.951,4.933,0.0,0.0,,0.018,80.942,0.0,,169.198,80.395,546.796,702.521,702.521,0.0,0.0,,519.184,1.3,240.184,,108.502,1221.705,1768.501,0.0,490.89,16.401,474.489,0.0,1624.605,-22.342,2093.153,111.879,2205.032,3973.533,
04/02/2011,4162.687,57.134,57.134,0.0,625.856,,,411.767,0.0,45.553,148.359,217.855,114.32,,,,,57.95,1209.077,338.61,,,0.0,2615.0,2558.672,2097.428,461.244,,56.328,2953.61,,442.724,256.492,20.492,,165.74,6.106,6.093,,,,0.013,97.531,,,175.877,97.531,546.361,802.321,802.321,,,,531.561,,246.051,,109.633,1333.882,1880.243,0.0,493.333,16.403,476.93,0.0,1655.302,18.525,2167.16,115.284,2282.444,4162.687,
07/02/2011,5052.312,68.972,68.972,0.0,595.407,,,484.795,0.0,49.515,188.866,246.414,185.465,,,,,124.632,1334.639,410.547,,,,3307.126,3228.338,2573.43,654.908,,78.788,3717.673,,544.296,315.403,21.498,,207.395,22.74,21.451,,,,1.289,144.366,,,235.422,144.366,711.402,1384.167,1384.167,,,,589.889,,244.975,,109.492,1974.056,2685.458,,505.333,16.46,488.873,0.0,1702.119,41.902,2249.354,117.5,2366.854,5052.312,
10/01/2011,4882.443,52.665,52.665,0.0,556.688,,,459.916,0.0,49.393,174.364,236.159,208.979,,,,,147.568,1278.248,394.922,,,0.0,3209.273,3135.954,2516.692,619.262,,73.319,3604.195,,523.153,281.448,26.283,,215.422,30.899,29.705,,,,1.194,163.55,,,228.737,163.55,717.602,1317.454,1317.454,,,,549.271,,217.154,,103.38,1866.725,2584.327,0.0,497.455,16.427,481.028,0.0,1733.281,-48.039,2182.697,115.419,2298.116,4882.443,
12/31/2011,4586.313,50.077,50.077,0.0,569.204,,,449.863,0.0,47.707,182.669,219.487,168.691,,,,0.0,107.792,1237.835,387.525,1018.538,-631.013,0.0,2960.953,2866.203,2273.918,592.285,,94.75,3348.478,,413.271,294.858,,0.0,118.413,4.862,0.0,,,,4.862,223.708,0.0,,188.957,223.708,641.841,1304.225,1304.225,,,,592.855,1.5,280.389,,122.009,1897.08,2538.921,0.0,47.526,15.77961,31.74639,0.0,1465.78,420.023,1933.329,114.063,2047.392,4586.313,
03/31/2012,4778.206,55.438,55.438,0.0,680.26,,,475.403,0.0,50.894,200.802,223.707,178.106,,,,,115.701,1389.207,393.335,,,0.0,2995.664,2892.104,2297.175,594.929,,103.56,3388.999,,488.791,293.398,25.153,,170.24,20.397,19.19,,,,1.207,150.135,,,194.469,150.135,659.323,1395.093,1395.093,,,,580.183,,282.469,,103.245,1975.276,2634.599,0.0,519.362,16.507,502.855,0.0,1617.999,-110.06,2027.301,116.306,2143.607,4778.206,
06/30/2012,4586.269,60.598,60.598,0.0,572.144,,,460.039,0.0,50.86,181.399,227.78,183.244,,,,,124.345,1276.025,381.063,1041.014,-659.951,0.0,2929.181,2825.637,2255.134,570.503,,103.544,3310.244,,509.864,288.265,32.228,,189.371,1.415,0.222,,,,1.193,150.437,,,190.173,150.437,661.716,1233.794,1233.794,,,,572.887,,277.245,,105.469,1806.681,2468.397,0.0,526.092,16.534,509.558,0.0,1667.794,-192.097,2001.789,116.083,2117.872,4586.269,
09/29/2012,11972.335,642.57,642.57,0.0,1319.561,,,1379.971,0.0,221.153,559.563,599.255,398.344,,,,,266.813,3740.446,1156.327,1835.899,-679.572,0.0,7075.562,6721.031,4766.519,1954.512,,354.531,8231.889,,1282.668,602.707,0.0,142.999,536.962,501.392,0.017,,,,501.375,347.889,,,539.451,347.889,2131.949,1495.369,1495.369,,,,1278.776,14.1,411.144,,314.081,2774.145,4906.094,0.0,113.454,34.08,79.374,-119.405,1676.199,5177.807,6848.055,218.186,7066.241,11972.335,
12/31/2012,11882.7,261.3,261.3,0.0,1274.6,,,1333.9,0.0,207.6,511.2,615.1,334.5,,,,68.7,251.9,3204.3,1188.2,1898.9,-710.7,0.0,7490.2,7037.9,5111.0,1926.9,,383.6,8678.4,,863.7,567.0,0.0,0.0,296.7,3.1,3.1,,,,,778.3,,,421.9,778.3,1645.1,2454.3,2454.3,,,,1295.8,49.2,378.8,,445.9,3750.1,5395.2,0.0,113.5,34.08,79.42,-315.5,1292.3,5280.8,6371.1,116.4,6487.5,11882.7,
03/30/2013,11721.0,215.0,215.0,0.0,1404.0,,,1327.0,0.0,190.0,521.0,616.0,344.0,,,,,344.0,3290.0,1222.0,1939.0,-717.0,0.0,7209.0,6726.0,4867.0,1859.0,,483.0,8431.0,,844.0,580.0,,,264.0,6.0,0.0,,,,6.0,633.0,,,481.0,633.0,1483.0,2592.0,2592.0,,,,1303.0,,370.0,,452.0,3895.0,5378.0,0.0,113.0,106.5,6.5,-406.0,1344.0,5177.0,6228.0,115.0,6343.0,11721.0,
06/29/2013,11666.6,253.1,253.1,0.0,1305.5,,,1318.3,0.0,196.7,511.5,610.1,339.6,,,,,339.6,3216.5,1186.1,1975.6,-789.5,0.0,7264.0,6801.2,4964.6,1836.6,,462.8,8450.1,,886.5,593.9,,,292.6,2.9,1.3,1.6,1.6,,,797.4,,,498.0,797.4,1686.8,2737.4,2717.1,20.3,20.3,,1299.5,,374.5,,427.0,4036.9,5723.7,0.0,113.5,106.5,7.0,-721.1,1498.3,4935.3,5826.0,116.9,5942.9,11666.6,
09/28/2013,11804.2,237.7,237.7,0.0,1299.2,,,1296.1,0.0,193.8,520.7,581.6,378.3,,,,,378.3,3211.3,1171.9,2034.3,-862.4,0.0,7421.0,6939.2,5122.0,1817.2,,481.8,8592.9,,896.9,579.4,,,317.5,3.0,3.0,,,,,778.5,,,497.8,778.5,1678.4,2570.7,2570.7,,,,1353.4,41.4,388.2,,426.0,3924.1,5602.5,0.0,113.5,106.5,7.0,-727.2,1671.1,5024.8,6082.2,119.5,6201.7,11804.2,
12/31/2013,11743.3,256.0,256.0,0.0,1285.0,,,1195.1,0.0,164.4,480.9,549.8,496.0,97.6,,134.4,92.4,114.3,3232.1,1044.3,1915.0,-870.7,0.0,7466.9,6610.6,4860.7,1749.9,4.4,759.5,8511.2,,988.0,576.9,0.0,98.7,312.4,2.5,2.5,,,,,619.7,0.0,,557.0,493.5,1610.2,2547.9,2547.9,,,,1367.5,0.0,320.2,,490.3,3915.4,5525.6,0.0,5184.9,113.5,5071.4,-875.1,1829.1,-43.6,6095.3,122.4,6217.7,11743.3,
03/29/2014,11766.5,211.1,211.1,0.0,1410.7,,,1271.6,0.0,164.8,542.6,564.2,411.9,,,,,411.9,3305.3,1162.0,2080.0,-918.0,0.0,7299.2,6846.6,5098.9,1747.7,,452.6,8461.2,,918.7,575.4,,48.7,294.6,2.8,0.0,,,,2.8,606.6,,,599.5,459.2,1528.1,2933.8,2933.8,,,,1368.3,,318.6,,450.2,4302.1,5830.2,0.0,113.5,106.5,7.0,-1105.1,1947.7,4980.2,5936.3,0.0,5936.3,11766.5,
06/28/2014,11616.8,174.4,174.4,0.0,1302.2,,,1264.3,0.0,163.8,528.8,571.7,425.0,132.5,,,,292.5,3165.9,1151.6,2104.9,-953.3,0.0,7299.3,6815.4,5097.1,1718.3,,483.9,8450.9,,943.1,587.0,,57.6,298.5,6.1,0.0,,,,6.1,827.9,,,608.6,674.0,1777.1,2739.0,2739.0,,,,1381.9,,291.4,,481.9,4120.9,5898.0,0.0,4939.5,2.1,4937.4,-1275.2,2109.2,-54.7,5718.8,0.0,5718.8,11616.8,
09/27/2014,10926.9,156.6,156.6,0.0,1180.9,,,1199.4,0.0,249.8,485.1,464.5,515.5,,,129.2,,386.3,3052.4,990.8,1936.9,-946.1,0.0,6883.7,6441.2,4792.6,1648.6,,442.5,7874.5,,814.6,527.2,,,287.4,2.5,0.0,,,,2.5,851.6,,,558.4,851.6,1668.7,2960.7,2960.7,,,,1330.1,33.1,279.1,,459.5,4290.8,5959.5,0.0,4544.4,2.1,4542.3,-1267.5,1923.2,-232.7,4967.4,0.0,4967.4,10926.9,
12/31/2014,10655.2,110.4,110.4,0.0,1205.9,,,1130.4,0.0,229.0,441.3,460.1,447.4,109.6,,80.6,87.9,117.8,2894.1,950.0,1898.7,-948.7,0.0,6811.1,6350.0,4741.9,1608.1,9.2,364.0,7761.1,,1005.4,583.1,0.0,116.8,305.5,6.7,0.0,,,,6.7,627.4,0.0,,528.3,473.3,1639.5,2997.4,2997.4,,,,1354.5,0.0,322.0,,504.2,4351.9,5991.4,0.0,4252.0,2.0,4250.0,-1251.9,2044.0,-380.3,4663.8,0.0,4663.8,10655.2,
03/28/2015,10569.4,131.1,131.1,0.0,1247.5,,,1177.0,0.0,244.5,484.9,447.6,421.3,149.6,,8.8,,262.9,2976.9,915.4,1866.8,-951.4,0.0,6677.1,6230.9,4671.8,1559.1,,446.2,7592.5,,817.3,504.9,,57.5,254.9,5.6,0.0,,,,5.6,608.2,,,516.3,446.4,1431.1,3403.4,3403.4,,,,1311.6,,300.9,,494.4,4715.0,6146.1,0.0,4050.8,2.0,4048.8,-1230.8,2157.9,-554.6,4423.3,0.0,4423.3,10569.4,
06/27/2015,10564.7,147.3,147.3,0.0,1170.6,,,1200.4,0.0,255.8,486.6,458.0,384.6,100.0,,0.7,,283.9,2902.9,908.5,1892.6,-984.1,0.0,6753.3,6319.5,4732.1,1587.4,,433.8,7661.8,,833.5,525.9,,57.6,250.0,5.3,0.0,,,,5.3,621.2,,,465.1,467.3,1460.0,3260.9,3260.9,,,,1291.7,,305.1,,521.5,4552.6,6012.6,0.0,4056.7,2.0,4054.7,-1218.4,2247.6,-533.8,4552.1,0.0,4552.1,10564.7,
09/26/2015,12670.9,144.9,144.9,0.0,1136.5,,,1296.2,0.0,277.3,573.0,445.9,386.6,111.2,,0.9,,274.5,2964.2,921.4,2009.8,-1088.4,0.0,8785.3,8343.0,5827.4,2515.6,,442.3,9706.7,,853.3,531.0,,57.7,264.6,3.2,0.0,,,,3.2,639.7,,,827.9,502.0,1496.2,4983.2,4983.2,,,,1655.6,22.5,301.6,,503.6,6638.8,8135.0,0.0,2851.0,1.8,2849.2,0.0,2305.2,-620.3,4535.9,0.0,4535.9,12670.9,
12/31/2015,11833.5,126.3,126.3,0.0,773.2,,,564.7,0.0,74.4,246.4,243.9,1313.4,59.1,,1093.4,2.2,126.5,2777.6,539.8,1454.0,-914.2,0.0,8516.1,6006.4,4259.0,1747.4,5.0,2502.5,9055.9,,626.0,403.8,0.0,59.6,162.6,0.0,0.0,0.0,0.0,,,860.5,0.0,,670.2,777.7,1486.5,4685.8,4685.8,0.0,0.0,,1652.4,0.0,244.6,,737.6,6338.2,7824.7,0.0,2862.1,1.8,2860.3,0.0,1791.7,-645.0,4008.8,0.0,4008.8,11833.5,
03/31/2016,12030.2,158.1,158.1,0.0,1268.7,,,1197.7,0.0,244.5,491.3,461.9,381.4,128.1,,,,253.3,3005.9,951.8,1995.6,-1043.8,0.0,8072.5,7711.0,5250.0,2461.0,,361.5,9024.3,,861.2,579.0,,59.6,222.6,0.7,0.0,,,,0.7,605.7,,,828.7,484.4,1467.6,4837.1,4837.1,,,,1641.3,,285.9,,526.7,6478.4,7946.0,0.0,2876.6,1.8,2874.8,0.0,1839.3,-631.7,4084.2,0.0,4084.2,12030.2,
06/30/2016,11743.8,173.3,173.3,0.0,1086.2,,,1133.2,0.0,236.7,469.5,427.0,400.1,130.2,,,,269.9,2792.8,937.6,1995.4,-1057.8,0.0,8013.4,7651.1,5231.5,2419.6,,362.3,8951.0,,809.6,531.7,,61.6,216.3,0.0,0.0,0.0,0.0,,0.0,606.3,,,815.2,505.4,1415.9,4551.7,4551.7,0.0,0.0,,1609.9,,282.0,,512.7,6161.6,7577.5,0.0,2892.7,1.8,2890.9,0.0,1920.2,-646.6,4166.3,0.0,4166.3,11743.8,
09/30/2016,11679.0,170.9,170.9,0.0,689.5,,,556.2,0.0,72.9,247.6,235.7,1330.4,92.2,,1042.7,,195.5,2747.0,547.3,1415.2,-867.9,0.0,8384.7,5934.7,4251.7,1683.0,,2450.0,8932.0,,507.5,348.2,,0.0,159.3,0.0,0.0,,,,0.0,780.6,,,636.4,755.8,1288.1,4411.3,4411.3,,,,1624.3,,248.5,,739.4,6035.6,7323.7,0.0,2910.9,1.8,2909.1,0.0,2060.9,-616.5,4355.3,0.0,4355.3,11679.0,
12/31/2016,11534.8,238.5,238.5,0.0,764.0,,,524.2,0.0,67.3,233.4,223.5,1145.3,68.7,,891.9,39.0,184.7,2672.0,538.6,1402.3,-863.7,0.0,8324.2,5849.2,4217.4,1631.8,4.0,2432.0,8862.8,,664.5,436.6,0.0,61.8,166.1,0.8,0.0,0.0,0.0,,0.8,805.9,0.0,,609.5,735.5,1471.2,4278.4,4278.4,0.0,0.0,,1530.8,0.0,253.4,,667.9,5809.2,7280.4,0.0,2922.6,1.8,2920.8,0.0,2068.1,-736.3,4254.4,0.0,4254.4,11534.8,
03/31/2017,11818.0,238.1,238.1,0.0,914.4,,,546.0,0.0,71.1,242.2,232.7,1142.6,92.9,,877.8,,171.9,2841.1,551.9,1444.7,-892.8,0.0,8425.0,5917.8,4295.3,1622.5,,2507.2,8976.9,,696.5,387.3,98.3,62.9,148.0,0.7,0.0,,,,0.7,700.4,,,602.2,619.1,1397.6,4528.9,4528.9,,,,1516.7,,258.6,45.4,610.5,6045.6,7443.2,0.0,2941.9,1.9,2940.0,0.0,2091.9,-659.0,4374.8,0.0,4374.8,11818.0,
06/30/2017,8669.1,177.8,177.8,0.0,764.5,,,565.4,0.0,76.9,248.5,240.0,247.1,93.6,,0.0,,153.5,1754.8,550.9,1446.2,-895.3,0.0,6363.4,5938.5,4314.2,1624.3,,424.9,6914.3,,614.2,407.8,0.0,62.6,143.8,0.3,0.0,,,,0.3,433.9,,,546.5,352.3,1048.4,1698.9,1698.9,,,,1018.3,,268.4,,203.4,2717.2,3765.6,0.0,2878.1,1.8,2876.3,0.0,2292.7,-267.3,4903.5,0.0,4903.5,8669.1,
09/30/2017,8628.8,108.5,108.5,0.0,768.2,,,579.2,0.0,80.7,246.1,252.4,249.9,86.1,,,,163.8,1705.8,547.1,1461.7,-914.6,0.0,6375.9,5950.9,4343.6,1607.3,,425.0,6923.0,,648.4,383.4,41.8,62.7,160.5,0.0,0.0,,,,0.0,424.2,,,549.5,345.7,1072.6,1503.4,1503.4,,,,1044.2,,275.1,48.1,171.5,2547.6,3620.2,0.0,2889.1,1.8,2887.3,0.0,2355.3,-235.8,5008.6,0.0,5008.6,8628.8,
12/31/2017,8633.7,86.3,86.3,0.0,483.1,,,356.9,0.0,57.9,108.2,190.8,822.5,51.4,,708.0,29.0,63.1,1748.8,279.8,851.1,-571.3,0.0,6605.1,2434.6,2112.8,321.8,,4141.5,6884.9,,540.1,321.5,39.7,63.1,115.8,0.0,0.0,0.0,0.0,,,659.3,0.0,0.0,108.6,616.0,1199.4,1440.7,1440.7,0.0,0.0,,955.8,0.0,96.4,23.2,727.6,2396.5,3595.9,0.0,2799.5,1.8,2797.7,0.0,2481.7,-243.4,5037.8,0.0,5037.8,8633.7,
03/31/2018,9368.1,907.5,907.5,0.0,985.2,,,593.5,0.0,86.3,251.5,255.7,232.8,78.9,,,,153.9,2719.0,546.5,1499.6,-953.1,0.0,6102.6,5916.6,4380.1,1536.5,,186.0,6649.1,,633.0,404.0,23.9,62.4,142.7,0.2,0.0,,,,0.2,394.3,,,369.1,320.5,1027.5,2673.1,2673.1,,,,947.8,,291.9,43.6,243.2,3620.9,4648.4,0.0,2656.5,1.8,2654.7,0.0,2308.0,-244.8,4719.7,0.0,4719.7,9368.1,
