Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2016,26236.0,1713.0,1696.0,17.0,1574.0,1574.0,0.0,1845.0,314.0,302.0,1229.0,0.0,1480.0,,618.0,862.0,6612.0,3780.0,8170.0,-4390.0,0.0,15844.0,14325.0,7448.0,6877.0,,1519.0,19624.0,,2527.0,,,,2527.0,1651.0,1651.0,,,,,202.0,,,202.0,4380.0,10864.0,10864.0,,,,3326.0,,1145.0,,2181.0,14190.0,18570.0,0.0,4933.0,333.0,4600.0,-8240.0,12600.0,-1627.0,7666.0,0.0,7666.0,26236.0,
06/30/2016,26016.0,1701.0,1686.0,15.0,1618.0,1618.0,0.0,1836.0,315.0,303.0,1218.0,0.0,1379.0,,625.0,715.0,6534.0,3813.0,8282.0,-4469.0,0.0,15669.0,14171.0,7425.0,6746.0,,1498.0,19482.0,,2672.0,,,,2672.0,1351.0,1351.0,,,,,196.0,,,167.0,4219.0,10561.0,10561.0,,,,3203.0,,1158.0,,2045.0,13764.0,17983.0,0.0,4983.0,333.0,4650.0,-8215.0,12850.0,-1585.0,8033.0,0.0,8033.0,26016.0,
09/30/2016,25586.0,1568.0,1541.0,27.0,1618.0,1618.0,0.0,1719.0,316.0,274.0,1129.0,0.0,1462.0,0.0,642.0,794.0,6367.0,3901.0,8419.0,-4518.0,0.0,15318.0,13700.0,7419.0,6281.0,1606.0,12.0,19219.0,,3210.0,665.0,274.0,,2271.0,1001.0,200.0,0.0,0.0,,801.0,189.0,0.0,18.0,189.0,4400.0,10550.0,10550.0,0.0,0.0,,3003.0,-18.0,1319.0,,1684.0,13553.0,17953.0,0.0,5026.0,333.0,4693.0,-8212.0,12727.0,-1908.0,7633.0,0.0,7633.0,25586.0,
12/31/2016,24318.0,937.0,919.0,18.0,1518.0,1518.0,0.0,1692.0,298.0,275.0,1119.0,0.0,1040.0,,50.0,952.0,5187.0,3827.0,8100.0,-4273.0,0.0,15304.0,13560.0,7363.0,6197.0,,1744.0,19131.0,,2596.0,,,,2596.0,1974.0,1974.0,,,,,0.0,,,0.0,4570.0,9043.0,9043.0,,,,3122.0,,1324.0,,1798.0,12165.0,16735.0,0.0,5046.0,333.0,4713.0,-8457.0,13133.0,-2139.0,7583.0,0.0,7583.0,24318.0,
03/31/2017,24121.0,556.0,548.0,8.0,1569.0,1569.0,0.0,1747.0,305.0,292.0,1150.0,0.0,1019.0,,0.0,1006.0,4891.0,3941.0,8351.0,-4410.0,0.0,15289.0,13523.0,7405.0,6118.0,,1766.0,19230.0,,2785.0,,,,2785.0,1224.0,1224.0,,,,,9.0,,,0.0,4018.0,9082.0,9082.0,,,,3058.0,,1356.0,,1702.0,12140.0,16158.0,0.0,5075.0,333.0,4742.0,-8445.0,13321.0,-1988.0,7963.0,0.0,7963.0,24121.0,
06/30/2017,37166.0,13869.0,13852.0,17.0,1749.0,1749.0,0.0,1829.0,320.0,293.0,1216.0,0.0,765.0,,0.0,753.0,18212.0,4410.0,8975.0,-4565.0,0.0,14544.0,13562.0,7513.0,6049.0,,982.0,18954.0,,2820.0,,,,2820.0,453.0,453.0,,,,,0.0,,,0.0,3273.0,18563.0,18563.0,,,,2743.0,,1337.0,,1406.0,21306.0,24579.0,2475.0,7460.0,347.0,7113.0,-8437.0,12990.0,-1901.0,12587.0,0.0,12587.0,37166.0,
09/30/2017,37734.0,14200.0,14179.0,21.0,1744.0,1744.0,0.0,1818.0,313.0,271.0,1234.0,0.0,871.0,0.0,0.0,856.0,18633.0,4637.0,9389.0,-4752.0,0.0,14463.0,13457.0,7563.0,5894.0,,1007.0,19100.0,,3139.0,797.0,176.0,0.0,2166.0,203.0,0.0,0.0,0.0,,203.0,0.0,0.0,0.0,0.0,3342.0,18667.0,18667.0,0.0,0.0,,2777.0,0.0,1168.0,,1609.0,21444.0,24786.0,2475.0,7493.0,347.0,7146.0,-8427.0,13111.0,-1704.0,12948.0,0.0,12948.0,37734.0,
12/31/2017,55363.0,1208.0,1124.0,84.0,2000.0,2000.0,0.0,2966.0,520.0,424.0,2022.0,0.0,1368.0,,,1358.0,7542.0,5262.0,10109.0,-4847.0,0.0,42559.0,41375.0,22699.0,18676.0,,1184.0,47821.0,,4185.0,,,,4185.0,675.0,675.0,,,,,36.0,,,0.0,4896.0,22095.0,22095.0,,,,7125.0,,1164.0,,5961.0,29220.0,34116.0,2475.0,14071.0,347.0,13724.0,-6343.0,12765.0,-1721.0,21247.0,0.0,21247.0,55363.0,
03/31/2018,54573.0,1267.0,1251.0,16.0,2293.0,2293.0,0.0,2544.0,498.0,355.0,1691.0,0.0,1408.0,,0.0,1408.0,7512.0,5411.0,10460.0,-5049.0,0.0,41650.0,40491.0,23491.0,17000.0,,1159.0,47061.0,,4224.0,,,,4224.0,202.0,202.0,,,,,0.0,,,0.0,4426.0,22589.0,22589.0,,,,6405.0,,1172.0,,5233.0,28994.0,33420.0,2475.0,14044.0,347.0,13697.0,-6300.0,12617.0,-1683.0,21153.0,0.0,21153.0,54573.0,
06/30/2018,53977.0,1399.0,1384.0,15.0,2243.0,2243.0,0.0,2562.0,514.0,330.0,1718.0,0.0,1321.0,,0.0,1321.0,7525.0,5321.0,10384.0,-5063.0,0.0,41131.0,40147.0,23505.0,16642.0,,984.0,46452.0,,4207.0,,,,4207.0,1900.0,1900.0,,,,,0.0,,,0.0,6107.0,20350.0,20350.0,,,,6163.0,,1075.0,,5088.0,26513.0,32620.0,2475.0,14067.0,347.0,13720.0,-6275.0,12971.0,-1881.0,21357.0,0.0,21357.0,53977.0,
09/30/2018,53904.0,1157.0,1140.0,17.0,2319.0,2319.0,0.0,2451.0,510.0,297.0,1644.0,0.0,1484.0,,137.0,1347.0,7411.0,5375.0,10485.0,-5110.0,0.0,41118.0,40041.0,23600.0,16441.0,,1077.0,46493.0,,4614.0,1106.0,343.0,0.0,3165.0,2601.0,1877.0,0.0,0.0,,724.0,0.0,0.0,,0.0,7215.0,18894.0,18894.0,0.0,0.0,,12544.0,0.0,1058.0,5743.0,5743.0,25695.0,32910.0,2475.0,14053.0,347.0,13706.0,-6243.0,12596.0,-1887.0,20994.0,0.0,20994.0,53904.0,
12/31/2018,52932.0,948.0,943.0,5.0,2216.0,2216.0,0.0,2522.0,552.0,296.0,1674.0,0.0,1255.0,,0.0,1255.0,6941.0,5362.0,10585.0,-5223.0,0.0,40629.0,39567.0,23505.0,16062.0,,1062.0,45991.0,,3891.0,,,,3891.0,3254.0,3254.0,,,,,0.0,,,0.0,7145.0,17817.0,17817.0,,,,6567.0,,805.0,,5762.0,24384.0,31529.0,2475.0,14048.0,347.0,13701.0,-6235.0,13018.0,-1903.0,21403.0,0.0,21403.0,52932.0,
03/31/2019,52598.0,696.0,686.0,10.0,2279.0,2279.0,0.0,2628.0,555.0,325.0,1748.0,0.0,1241.0,,0.0,1241.0,6844.0,5473.0,10875.0,-5402.0,0.0,40281.0,39220.0,23513.0,15707.0,,1061.0,45754.0,,4050.0,,,,4050.0,3057.0,3057.0,,,,,1.0,,,1.0,7108.0,17556.0,17556.0,,,,6625.0,,815.0,,5810.0,24181.0,31289.0,2475.0,14051.0,347.0,13704.0,-6192.0,12791.0,-1816.0,21309.0,0.0,21309.0,52598.0,
06/30/2019,52233.0,535.0,523.0,12.0,2220.0,2220.0,0.0,2629.0,569.0,317.0,1743.0,0.0,1397.0,,0.0,1397.0,6781.0,5550.0,11040.0,-5490.0,0.0,39902.0,38839.0,23498.0,15341.0,,1063.0,45452.0,,4069.0,,,,4069.0,2168.0,2168.0,,,,,0.0,,,0.0,6237.0,18016.0,18016.0,,,,6483.0,,862.0,,5621.0,24499.0,30736.0,2475.0,14101.0,347.0,13754.0,-6201.0,12997.0,-1875.0,21497.0,0.0,21497.0,52233.0,
09/30/2019,51765.0,566.0,536.0,30.0,2345.0,2345.0,0.0,2579.0,544.0,318.0,1717.0,0.0,1174.0,,0.0,1174.0,6664.0,5659.0,11128.0,-5469.0,0.0,39442.0,38354.0,23376.0,14978.0,,1088.0,45101.0,,4346.0,1092.0,140.0,0.0,3114.0,1309.0,1009.0,0.0,0.0,,300.0,0.0,0.0,,0.0,5655.0,18081.0,18081.0,0.0,0.0,,6948.0,0.0,1272.0,,5676.0,25029.0,30684.0,2475.0,14144.0,347.0,13797.0,-6190.0,12913.0,-2261.0,21081.0,0.0,21081.0,51765.0,
12/31/2019,51952.0,568.0,560.0,8.0,2074.0,2074.0,0.0,2760.0,599.0,350.0,1811.0,0.0,1036.0,,,1036.0,6438.0,6208.0,11851.0,-5643.0,0.0,39306.0,38160.0,23435.0,14725.0,,1146.0,45514.0,,4164.0,,,,4164.0,2562.0,2457.0,105.0,,105.0,,0.0,,,0.0,6726.0,17289.0,16949.0,340.0,,340.0,6735.0,,1290.0,,5445.0,24024.0,30750.0,2475.0,14194.0,347.0,13847.0,-6228.0,12938.0,-2177.0,21202.0,0.0,21202.0,51952.0,
03/31/2020,53516.0,2357.0,2351.0,6.0,2160.0,2160.0,0.0,2794.0,601.0,357.0,1836.0,0.0,1244.0,,0.0,1244.0,8555.0,6091.0,11689.0,-5598.0,0.0,38870.0,37788.0,23415.0,14373.0,,1082.0,44961.0,,4295.0,,,,4295.0,4460.0,4357.0,103.0,,103.0,,0.0,,,0.0,8755.0,17154.0,16809.0,345.0,,345.0,6656.0,,1254.0,,5402.0,23810.0,32565.0,2475.0,14162.0,347.0,13815.0,-6158.0,12868.0,-2396.0,20951.0,0.0,20951.0,53516.0,
06/30/2020,53959.0,2904.0,2882.0,22.0,1993.0,1993.0,0.0,2945.0,627.0,336.0,1982.0,0.0,985.0,,,985.0,8827.0,6260.0,12079.0,-5819.0,0.0,38872.0,37658.0,23549.0,14109.0,,1214.0,45132.0,,4333.0,,,,4333.0,1734.0,1630.0,104.0,,104.0,,0.0,,,0.0,6067.0,17429.0,17090.0,339.0,,339.0,6441.0,,1297.0,,5144.0,23870.0,29937.0,2.0,19593.0,365.0,19228.0,-6145.0,12916.0,-2344.0,24022.0,0.0,24022.0,53959.0,
