Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/26/2016,1467.797,1467.797,-973.353,973.353,494.444,0.0,-386.249,352.672,33.577,0.0,108.195,-1.125,1.125,,,,0.0,107.07,-39.402,67.668,0.0,0.0,0.0,67.668,0.0,67.668,0.0,0.0,67.668,67.72,0.052,133.63,0.51,0.51,0.506772,134.709,0.5,0.5,0.500386,
06/25/2016,1852.534,1852.534,-1203.312,1203.312,649.222,0.0,-399.973,365.916,34.057,0.0,249.249,-1.91,1.91,,,,0.0,247.339,-90.914,156.425,0.0,0.0,0.0,156.425,0.0,156.425,0.0,0.0,156.425,156.52445,0.09945,133.564,1.17,1.17,1.171906,134.562,1.16,1.16,1.160739,
09/24/2016,1542.706,1542.706,-1007.432,1007.432,535.274,0.0,-393.254,357.592,35.662,0.0,142.02,-1.11,1.11,,,,0.0,140.91,-51.466,89.444,0.0,0.0,0.0,89.444,0.0,89.444,0.0,0.0,89.444,89.4349,-0.0091,133.392,0.67,0.67,0.670467,134.256,0.67,0.67,0.669932,
12/31/2016,1916.542,1916.542,-1270.28,1270.28,646.262,0.0,-451.646,411.984,39.662,0.0,194.616,-1.665,1.665,,,,0.0,192.951,-69.368,123.583,0.0,0.0,0.0,123.583,0.0,123.583,0.0,0.0,123.583,123.817,0.234,131.169,0.94,0.94,0.94395,131.858,0.94,0.94,0.941775,
04/01/2017,1564.078,1564.078,-1045.875,1045.875,518.203,0.0,-421.841,382.114,39.727,0.0,96.362,-2.777,2.777,,,,0.0,93.585,-33.274,60.311,0.0,0.0,0.0,60.311,0.0,60.311,0.0,0.0,60.311,60.42735,0.11635,130.276,0.46,0.46,0.463841,131.09,0.46,0.46,0.460888,
07/01/2017,2017.762,2017.762,-1313.054,1313.054,704.708,0.0,-446.783,405.736,41.047,0.0,257.925,-3.092,3.092,,,,0.0,254.833,-94.184,160.649,0.0,0.0,0.0,160.649,0.0,160.649,0.0,0.0,160.649,160.66135,0.01235,128.186,1.25,1.25,1.253346,128.722,1.25,1.25,1.250096,
09/30/2017,1721.704,1721.704,-1121.248,1121.248,600.456,0.0,-452.203,410.276,41.927,0.0,148.253,-3.752,3.752,,,,0.0,144.501,-52.605,91.896,0.0,0.0,0.0,91.896,0.0,91.896,0.0,0.0,91.896,92.09815,0.20215,126.416,0.73,0.73,0.728532,126.919,0.72,0.72,0.721593,
12/30/2017,1952.838,1952.838,-1284.24,1284.24,668.598,0.0,-484.756,441.623,43.133,0.0,183.842,-4.238,4.238,,,,0.0,179.604,-69.861,109.743,0.0,0.0,0.0,109.743,0.0,109.743,0.0,0.0,109.743,114.61115,4.86815,125.473,0.87,0.87,0.913433,126.084,0.87,0.87,0.90861,
03/31/2018,1682.901,1682.901,-1119.252,1119.252,563.649,0.0,-468.9,426.113,42.787,0.0,94.749,-4.468,4.468,4.468,0.0,,0.0,90.281,-18.848,71.433,0.0,0.0,0.0,71.433,0.0,71.433,0.0,0.0,71.433,71.50726,0.07426,124.477,0.57,0.57,0.574462,125.174,0.57,0.57,0.570593,
06/30/2018,2213.249,2213.249,-1443.835,1443.835,769.414,0.0,-495.956,452.346,43.61,0.0,273.458,-4.978,4.978,4.978,0.0,,0.0,268.48,-61.191,207.289,0.0,0.0,0.0,207.289,0.0,207.289,0.0,0.0,207.289,207.70691,0.41791,122.1,1.7,1.7,1.701121,122.775,1.69,1.69,1.693404,
09/29/2018,1881.625,1881.625,-1228.493,1228.493,653.132,0.0,-499.984,454.998,44.986,0.0,153.148,-4.46,4.46,,,,0.0,148.688,-31.904,116.784,0.0,0.0,0.0,116.784,0.0,116.784,0.0,0.0,116.784,116.06668,-0.71732,121.876,0.96,0.96,0.952334,122.761,0.95,0.95,0.944157,
12/29/2018,2133.271,2133.271,-1416.938,1416.938,716.333,0.0,-535.951,489.983,45.968,0.0,180.382,-4.446,4.446,,,,0.0,175.936,-39.085,136.851,0.0,0.0,0.0,136.851,0.0,136.851,0.0,0.0,136.851,136.62822,-0.22278,122.152,1.12,1.12,1.11851,123.172,1.11,1.11,1.108191,
03/30/2019,1822.22,1822.22,-1207.236,1207.236,614.984,0.0,-511.576,465.809,45.767,0.0,103.408,-4.93,4.93,,,,0.0,98.478,-21.646,76.832,0.0,0.0,0.0,76.832,0.0,76.832,0.0,0.0,76.832,76.65504,-0.17696,121.211,0.63,0.63,0.63241,122.152,0.63,0.63,0.628551,
06/29/2019,2353.782,2353.782,-1533.037,1533.037,820.745,0.0,-533.188,484.19,48.998,0.0,287.557,-5.176,5.176,,,,0.0,282.381,-63.171,219.21,0.0,0.0,0.0,219.21,0.0,219.21,0.0,0.0,219.21,219.14285,-0.06715,120.371,1.82,1.82,1.820562,121.508,1.8,1.8,1.799447,
09/28/2019,1984.144,1984.144,-1289.904,1289.904,694.24,0.0,-532.423,482.604,49.819,0.0,161.817,-4.9,4.9,,,,0.0,156.917,-34.784,122.133,0.0,0.0,0.0,122.133,0.0,122.133,0.0,0.0,122.133,122.17013,0.03713,118.956,1.03,1.03,1.027019,120.058,1.02,1.02,1.020309,
12/28/2019,2191.785,2191.785,-1449.984,1449.984,741.801,0.0,-551.363,499.969,51.394,0.0,190.438,-4.837,4.837,,,,0.0,185.601,-41.422,144.179,0.0,0.0,0.0,144.179,0.0,144.179,0.0,0.0,144.179,144.15135,-0.02765,118.37,1.22,1.22,1.217803,119.255,1.21,1.21,1.209768,
03/28/2020,1959.188,1959.188,-1297.939,1297.939,661.249,0.0,-548.711,497.275,51.436,0.0,112.538,-5.049,5.049,,,,0.0,107.489,-23.712,83.777,0.0,0.0,0.0,83.777,0.0,83.777,0.0,0.0,83.777,83.52815,-0.24885,116.738,0.72,0.72,0.715518,117.432,0.71,0.71,0.707881,
06/27/2020,3176.327,3176.327,-2019.514,2019.514,1156.813,0.0,-709.067,656.52,52.547,0.0,447.746,-8.438,8.438,,,,0.0,439.308,-100.63,338.678,0.0,0.0,0.0,338.678,0.0,338.678,0.0,0.0,338.678,338.65667,-0.02133,115.912,2.92,2.92,2.92167,116.812,2.9,2.9,2.899817,
09/30/2020,2382.583,,,,850.84421513,,,,,,207.19,,,,,,,200.857,,155.091,,,,,,155.091,,,155.091,155.091,,,1.32,1.32,1.32,,1.32,1.32,1.32,
12/31/2020,2438.708,,,,832.3310404,,,,,,206.524,,,,,,,199.25,,154.714,,,,,,154.714,,,154.714,154.714,,,1.337,1.337,1.337,,1.337,1.337,1.337,
