Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Depreciation & Amortization,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",General & Administrative,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
12/31/2012,369.879,366.701,3.178,-211.937,95.953,115.984,157.942,0.0,-52.324,17.919,17.919,34.405,105.618,-16.662,,16.662,,,,0.0,88.956,-48.089,40.867,0.0,0.0,0.0,40.867,0.0,40.867,0.0,0.0,40.867,50.984,10.117,419.7,0.095,0.095,0.121477,419.7,0.095,0.095,0.119106,
03/31/2013,373.285,370.341,2.944,-246.447,97.794,148.653,126.838,0.0,-39.824,35.704,35.704,4.12,87.014,-16.255,,16.255,,,,0.0,70.759,-27.935,42.824,0.0,0.0,0.0,42.824,0.0,42.824,0.0,0.0,42.824,42.882,0.058,420.3,0.1,0.1,0.102027,422.752,0.1,0.1,0.100137,
06/30/2013,449.68,446.861,2.819,-259.083,107.694,151.389,190.597,0.0,-25.861,21.608,21.608,4.253,164.736,-16.701,,16.701,,,,0.0,148.035,-58.921,89.114,0.0,0.0,0.0,89.114,0.0,89.114,0.0,0.0,89.114,88.948,-0.166,420.698,0.21,0.21,0.211429,423.49,0.21,0.21,0.209608,
09/30/2013,435.85,433.275,2.575,-280.151,111.171,168.98,155.699,0.0,-24.167,24.697,24.697,-0.53,131.532,-15.796,,15.796,,,,0.0,115.736,-45.847,69.889,0.0,0.0,0.0,69.889,0.0,69.889,0.0,0.0,69.889,67.219,-2.67,420.986,0.17,0.17,0.15967,423.453,0.17,0.17,0.15967,
12/31/2013,487.463,482.653,4.81,-308.697,126.667,182.03,178.766,0.0,-11.568,11.735,11.735,-0.167,167.198,-16.19,,16.19,,,,0.0,151.008,-73.062,77.946,0.0,0.0,0.0,77.946,0.0,77.946,0.0,0.0,77.946,67.876,-10.07,418.774,0.19,0.19,0.162083,418.774,0.19,0.19,0.162083,
03/31/2014,509.803,505.106,4.697,-285.921,138.503,147.418,223.882,0.0,-29.395,21.636,21.636,7.759,194.487,-16.557,,16.557,,,,0.0,177.93,-70.899,107.031,0.0,0.0,0.0,107.031,0.0,107.031,0.0,0.0,107.031,107.806,0.775,416.9,0.26,0.26,0.25859,418.513,0.26,0.26,0.25859,
06/30/2014,533.187,532.242,0.945,-296.991,139.428,157.563,236.196,0.756,-26.299,20.127,20.127,6.172,210.653,-16.334,,16.334,,,,0.0,194.319,-75.899,118.42,0.0,0.0,0.0,118.42,0.0,118.42,0.0,0.0,118.42,120.83485,2.41485,417.291,0.28,0.28,0.28957,419.092,0.28,0.28,0.285762,
09/30/2014,512.017,437.034,74.983,-294.394,140.381,154.013,217.623,1.063,-28.345,19.579,19.579,8.766,190.341,-17.422,,17.422,,,,0.0,172.919,-72.131,100.788,0.0,0.0,0.0,100.788,0.0,100.788,0.0,0.0,100.788,54.0211,-46.7669,416.173,0.24,0.24,0.129804,418.093,0.24,0.24,0.128142,
12/31/2014,618.004,464.549,153.455,-327.344,153.579,173.765,290.66,0.0,-779.955,14.919,14.919,765.036,-489.295,-23.471,,23.471,,,,0.0,-512.766,290.995,-221.771,0.0,0.0,0.0,-221.771,0.0,-221.771,0.0,0.0,-221.771,155.0407,376.8117,413.035,-0.54,-0.54,0.375369,413.035,-0.54,-0.54,0.3723,
03/31/2015,464.765,427.576,37.189,-347.768,172.271,175.497,116.997,1.421,-31.123,16.619,16.619,14.504,87.295,-23.566,,23.566,,,,0.0,63.729,-23.474,40.255,0.0,0.0,0.0,40.255,0.0,40.255,0.0,0.0,40.255,40.981,0.726,413.344,0.1,0.1,0.099145,414.771,0.1,0.1,0.099145,
06/30/2015,306.297,309.852,-3.555,-301.416,148.903,152.513,4.881,1.512,-25.355,19.978,19.978,5.377,-18.962,-24.168,,24.168,,,1.512,-1.512,-43.13,15.622,-27.508,0.0,0.0,0.0,-27.508,0.0,-27.508,0.0,0.0,-27.508,-22.98165,4.52635,413.713,-0.07,-0.07,-0.05555,413.713,-0.07,-0.07,-0.059059,
09/30/2015,305.296,285.987,19.309,-295.692,151.366,144.326,9.604,0.0,-10.628,11.102,11.102,-0.474,-1.024,-24.51,,24.51,,,,0.0,-25.534,10.02,-15.514,0.0,0.0,0.0,-15.514,0.0,-15.514,0.0,0.0,-15.514,-0.33,15.184,413.846,-0.04,-0.04,-0.000797,413.846,-0.04,-0.04,-0.00331,
12/31/2015,280.792,266.224,14.568,-301.139,151.263,149.876,-20.347,0.0,-137.324,13.777,13.777,123.547,-157.671,-24.666,,24.666,,,,0.0,-182.337,71.213,-111.124,0.0,0.0,0.0,-111.124,0.0,-111.124,0.0,0.0,-111.124,-7.74807,103.37593,413.875,-0.27,-0.27,-0.018721,413.875,-0.27,-0.27,-0.020224,
03/31/2016,281.941,261.434,20.507,-306.134,144.247,161.887,-24.193,2.009,-33.405,17.77,17.77,15.635,-55.589,-24.375,,24.375,,,-2.009,2.009,-79.964,28.77,-51.194,0.0,0.0,0.0,-51.194,0.0,-51.194,0.0,0.0,-51.194,-64.486751,-13.292751,431.841,-0.12,-0.12,-0.14933,431.841,-0.12,-0.12,-0.150782,
06/30/2016,246.816,271.984,-25.168,-292.564,145.031,147.533,-45.748,0.0,-24.634,19.945,19.945,4.689,-70.382,-26.974,,21.963,,,0.073,4.938,-97.356,34.446,-62.91,0.0,0.0,0.0,-62.91,0.0,-62.91,0.0,0.0,-62.91,-34.831164,28.078836,465.068,-0.14,-0.14,-0.074895,465.068,-0.14,-0.14,-0.079624,
09/30/2016,310.429,301.618,8.811,-281.497,142.007,139.49,28.932,0.0,-25.736,19.776,19.776,5.96,3.196,-21.483,,21.483,,,,0.0,-18.287,8.027,-10.26,0.0,0.0,0.0,-10.26,0.0,-10.26,0.0,0.0,-10.26,-20.001646,-9.741646,465.149,-0.02,-0.02,-0.043001,465.149,-0.02,-0.02,-0.043001,
12/31/2016,316.491,352.228,-35.737,-287.179,145.961,141.218,29.312,0.0,-472.387,15.489,15.489,456.898,-443.075,-20.917,,20.515,,,,0.402,-463.992,171.232,-292.76,0.0,0.0,0.0,-292.76,0.0,-292.76,0.0,0.0,-292.76,3.249984,296.009984,465.15,-0.63,-0.63,0.006987,465.15,-0.63,-0.63,0.006375,
03/31/2017,517.843,481.127,36.716,-296.319,161.219,135.1,221.524,0.0,-31.404,15.447,15.447,15.957,190.12,-21.195,,20.771,,,1.283,-0.859,168.925,-63.205,105.72,0.0,0.0,0.0,105.72,0.0,105.72,0.0,0.0,105.72,85.671593,-20.048407,465.348,0.23,0.23,0.184102,466.888,0.23,0.23,0.184102,
06/30/2017,460.457,443.99,16.467,-303.857,159.535,144.322,156.6,0.0,-99.16,13.882,13.882,85.278,57.44,-20.304,20.619,20.619,0.0,,1.286,-1.601,37.136,-15.609,21.527,0.0,0.0,0.0,21.527,0.0,21.527,0.0,0.0,21.527,57.690703,36.163703,464.768,0.05,0.05,0.124128,466.745,0.05,0.05,0.124128,
09/30/2017,385.416,383.76,1.656,-302.431,156.164,146.267,82.985,0.0,-42.999,23.244,23.244,19.755,39.986,-15.248,20.331,20.331,0.0,,1.417,-6.5,24.738,-7.151,17.587,0.0,0.0,0.0,17.587,0.0,17.587,0.0,0.0,17.587,27.016399,9.429399,462.498,0.04,0.04,0.058414,464.78,0.04,0.04,0.058414,
12/31/2017,400.503,426.756,-26.253,-298.698,155.57,143.128,101.805,0.0,-540.611,19.022,19.022,521.589,-438.806,-20.428,,20.41,,,,0.018,-459.234,414.793,-44.441,0.0,0.0,0.0,-44.441,0.0,-44.441,0.0,0.0,-44.441,54.496447,98.937447,462.371,-0.1,-0.1,0.117863,462.371,-0.1,-0.1,0.113978,
03/31/2018,473.227,465.78,7.447,-226.463,144.335,82.128,246.764,0.0,-69.72,18.613,18.613,51.107,177.044,-20.172,,20.058,,,0.994,-0.88,156.872,-39.641,117.231,0.0,0.0,0.0,117.231,0.0,117.231,0.0,0.0,117.231,126.427185,9.196185,459.715,0.26,0.26,0.275012,461.549,0.25,0.25,0.269925,
06/30/2018,453.447,457.236,-3.789,-300.23,215.32,84.91,153.217,0.0,-75.188,15.533,15.533,59.655,78.029,-23.446,23.328,23.328,0.0,,,0.118,54.583,-12.152,42.431,0.0,0.0,0.0,42.431,0.0,42.431,0.0,0.0,42.431,49.290261,6.859261,451.055,0.09,0.09,0.109278,453.114,0.09,0.09,0.105138,
09/30/2018,545.173,546.684,-1.511,-363.993,242.821,121.172,181.18,0.0,-5.129,20.724,20.724,-15.595,176.051,-14.306,14.191,14.191,0.0,,0.011,0.104,161.745,-39.408,122.337,0.0,0.0,0.0,122.337,0.0,122.337,0.0,0.0,122.337,105.393896,-16.943104,440.772,0.28,0.28,0.239112,443.11,0.28,0.28,0.239112,
12/31/2018,716.301,669.702,46.599,-300.01,170.741,129.269,416.291,0.0,-75.614,15.113,15.113,60.501,340.677,-15.74,15.624,15.624,0.0,,-2.146,2.262,324.937,-49.893,275.044,0.0,0.0,0.0,275.044,0.0,275.044,0.0,0.0,275.044,224.223263,-50.820737,430.978,0.64,0.64,0.520266,430.978,0.64,0.64,0.520266,
03/31/2019,641.681,633.174,8.507,-253.772,161.514,92.258,387.909,0.0,-34.95,15.958,15.958,18.992,352.959,-12.325,12.181,12.181,0.0,,-3.684,3.828,340.634,-77.871,262.763,0.0,0.0,0.0,262.763,0.0,262.763,0.0,0.0,262.763,298.431366,35.668366,423.116,0.62,0.62,0.705318,425.189,0.62,0.62,0.703888,
06/30/2019,534.117,470.482,63.635,-259.569,163.422,96.147,274.548,0.0,-23.743,16.168,16.168,7.575,250.805,-14.71,14.567,14.567,0.0,,,0.143,236.095,-55.086,181.009,0.0,0.0,0.0,181.009,0.0,181.009,0.0,0.0,181.009,145.41364,-35.59536,422.141,0.43,0.43,0.344467,424.349,0.43,0.43,0.344467,
09/30/2019,429.111,418.133,10.978,-280.358,169.469,110.889,148.753,0.0,-18.976,18.391,18.391,0.585,129.777,-13.697,13.554,13.554,0.0,,-3.86,4.003,116.08,-25.722,90.358,0.0,0.0,0.0,90.358,0.0,90.358,0.0,0.0,90.358,118.026875,27.668875,412.456,0.22,0.22,0.286156,414.462,0.22,0.22,0.286156,
12/31/2019,461.368,463.451,-2.083,-280.722,174.283,106.439,180.646,0.0,41.563,15.692,15.692,-57.255,222.209,-14.794,14.65,14.65,0.0,,-69.302,69.446,207.415,-60.475,146.94,0.0,0.0,0.0,146.94,0.0,146.94,0.0,0.0,146.94,115.494865,-31.445135,404.581,0.36,0.36,0.285468,404.581,0.36,0.36,0.282277,
03/31/2020,386.457,370.34,16.117,-264.449,164.314,100.135,122.008,0.0,-35.607,17.126,17.126,18.481,86.401,-14.277,14.211,14.211,0.0,,0.059,0.007,72.124,-18.214,53.91,0.0,0.0,0.0,53.91,0.0,53.91,0.0,0.0,53.91,41.478104,-12.431896,398.343,0.14,0.14,0.104127,399.897,0.13,0.13,0.098912,
06/30/2020,332.348,288.286,44.062,-250.646,156.024,94.622,81.702,0.0,-27.986,23.166,23.166,4.82,53.716,-14.591,14.543,14.543,0.0,,,0.048,39.125,-8.751,30.374,0.0,0.0,0.0,30.374,0.0,30.374,0.0,0.0,30.374,11.608785,-18.765215,398.576,0.08,0.08,0.029126,401.279,0.08,0.08,0.029126,
09/30/2020,361.444,,,,,,,,,,,,55.9,,,,,,,,39.423,,36.709,,,,,,36.709,,,36.709,36.051,,,0.09,0.09,0.094,,0.09,0.09,0.094,
12/31/2020,478.167,,,,,,,,,,,,147.667,,,,,,,,139.546,,114.735,,,,,,114.735,,,114.735,114.2,,,0.275,0.275,0.301,,0.275,0.275,0.301,
