Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/27/2015,8874.743,117.799,117.799,0.0,557.338,557.338,0.0,0.0,0.0,0.0,0.0,0.0,390.782,,187.913,,0.0,161.277,1065.919,450.242,999.987,-549.745,284.483,284.483,7074.099,7074.099,3966.517,3107.582,,0.0,7808.824,,535.77,157.95,29.382,31.845,316.593,7.854,0.0,,,,7.854,178.973,,,898.588,0.0,722.597,4471.119,4471.119,,,,1272.006,,157.281,216.137,5743.125,6465.722,0.0,852.53,324.419,528.111,-5584.482,6983.654,-118.8,2132.902,276.119,2409.021,8874.743,
12/31/2015,8505.958,129.2,129.2,0.0,556.351,556.351,0.0,0.0,0.0,0.0,0.0,0.0,119.608,0.0,,,,113.0,805.159,458.319,984.185,-525.866,256.99,256.99,6985.49,6984.833,3919.726,3065.107,,0.0,7700.799,,468.244,124.654,15.742,80.868,246.98,0.646,0.0,0.0,0.0,,0.646,137.893,0.0,0.0,883.141,0.0,606.783,4169.016,4169.016,0.0,0.0,,1248.749,0.0,178.844,186.764,5417.765,6024.548,0.0,863.924,324.419,539.505,-5652.131,7111.129,-130.951,2191.971,289.439,2481.41,8505.958,
03/31/2016,8469.173,79.206,79.206,0.0,561.489,561.489,0.0,0.0,0.0,0.0,0.0,0.0,107.359,,,,,107.359,748.054,451.014,994.974,-543.96,262.147,262.147,7007.958,7007.958,3956.113,3051.845,,0.0,7721.119,,440.013,102.924,27.264,30.704,279.121,0.646,0.0,0.0,0.0,,0.646,138.363,,,889.977,0.0,579.022,4196.722,4196.722,,,,1235.69,,176.267,169.446,5432.412,6011.434,0.0,798.903,324.419,474.484,-5676.713,7166.528,-131.137,2157.581,300.158,2457.739,8469.173,
06/30/2016,8460.615,102.153,102.153,0.0,580.906,580.906,0.0,0.0,0.0,0.0,0.0,0.0,100.352,,,,,100.352,783.411,445.096,998.881,-553.785,258.956,258.956,6973.152,6973.152,3951.357,3021.795,,0.0,7677.204,,385.641,77.357,0.628,30.319,277.337,0.646,0.0,,,,0.646,128.193,,,886.821,0.0,514.48,4255.313,4255.313,,,,1228.39,,175.714,165.855,5483.703,5998.183,0.0,799.314,324.419,474.895,-5748.341,7235.756,-135.737,2150.992,311.44,2462.432,8460.615,
09/30/2016,8674.677,107.329,107.329,0.0,597.516,597.516,0.0,0.0,0.0,0.0,0.0,0.0,141.407,,,,,141.407,846.252,449.68,1020.139,-570.459,255.624,255.624,7123.121,7123.121,4070.524,3052.597,,0.0,7828.425,,486.9,124.973,7.816,30.161,323.95,0.646,0.0,,,,0.646,121.068,,,948.188,0.0,608.614,4237.894,4237.894,,,,1286.353,,174.734,163.431,5524.247,6132.861,0.0,799.855,324.419,475.436,-5743.89,7284.977,-139.447,2201.495,340.321,2541.816,8674.677,
12/31/2016,8542.725,15.879,15.879,0.0,386.074,386.074,0.0,0.0,0.0,0.0,0.0,0.0,388.735,0.0,,,347.233,82.775,790.688,375.321,805.349,-430.028,0.0,,7376.716,3874.256,2579.417,1294.839,,180.616,7752.037,,341.611,66.105,11.448,72.591,191.467,0.646,0.0,0.0,0.0,,0.646,276.924,0.0,0.0,648.92,0.0,619.181,4042.749,4042.749,0.0,0.0,,1281.525,0.0,187.29,98.082,5324.274,5943.455,0.0,798.161,324.419,473.742,-5749.726,7384.556,-161.573,2271.418,327.852,2599.27,8542.725,
03/31/2017,8465.011,79.655,79.655,0.0,577.045,577.045,0.0,0.0,0.0,0.0,0.0,0.0,95.555,,,,,95.555,752.255,442.129,1029.51,-587.381,215.94,215.94,7054.687,7054.687,4070.039,2984.648,,0.0,7712.756,,492.913,75.555,36.684,30.246,350.428,0.646,0.0,,,,0.646,115.119,,,933.962,0.0,608.678,3965.842,3965.842,,,,1267.088,,183.79,149.336,5232.93,5841.608,0.0,729.527,324.419,405.108,-5691.203,7412.204,-161.391,2289.137,334.266,2623.403,8465.011,
06/30/2017,5647.732,65.669,65.669,0.0,382.011,382.011,0.0,0.0,0.0,0.0,0.0,0.0,818.601,,,,0.0,68.876,1266.281,360.307,807.81,-447.503,157.665,157.665,3863.479,3863.479,2579.417,1284.062,,0.0,4381.451,,288.339,55.308,19.028,15.161,198.842,0.646,0.0,,,,0.646,219.343,,,601.429,0.0,508.328,3345.986,3345.986,,,,867.737,,180.532,85.776,4213.723,4722.051,0.0,720.231,324.419,395.812,-5675.53,5750.26,-145.876,649.085,276.596,925.681,5647.732,
09/30/2017,5243.056,383.354,383.354,0.0,382.791,382.791,0.0,0.0,0.0,0.0,0.0,0.0,100.585,,,,0.0,100.585,866.73,345.023,801.791,-456.768,173.219,173.219,3858.084,3858.084,2579.417,1278.667,,0.0,4376.326,,351.953,102.758,14.304,15.19,219.701,280.646,0.0,,,,280.646,0.0,,,585.173,0.0,632.599,3035.166,3035.166,,,,869.416,,168.024,116.219,3904.582,4537.181,0.0,715.305,324.419,390.886,-5665.8,5777.443,-121.073,705.875,0.0,705.875,5243.056,
12/31/2017,4962.115,98.801,98.801,0.0,406.852,406.852,0.0,0.0,0.0,0.0,0.0,0.0,131.27,0.0,,,0.0,131.27,636.923,335.34,782.602,-447.262,0.0,,3989.852,3852.686,2579.417,1273.269,,137.166,4325.192,,324.706,52.992,0.0,54.39,217.324,0.646,0.0,0.0,0.0,,0.646,0.0,0.0,0.0,382.31,0.0,325.352,3007.047,3007.047,0.0,0.0,,634.675,0.0,144.22,108.145,3641.722,3967.074,0.0,706.546,324.419,382.127,-5667.577,6062.995,-106.923,995.041,0.0,995.041,4962.115,
03/31/2018,5145.329,8.338,8.338,0.0,430.151,430.151,0.0,0.0,0.0,0.0,0.0,0.0,68.806,,,,,68.806,507.295,356.318,815.648,-459.33,138.564,138.564,4143.152,4143.152,2602.849,1540.303,,0.0,4638.034,,272.378,44.732,2.96,69.174,155.512,0.485,0.0,,,,0.485,0.0,,,386.781,0.0,272.863,3196.07,3196.07,,,,639.76,,146.466,106.513,3835.83,4108.693,0.0,628.345,324.419,303.926,-5589.925,6124.209,-125.993,1036.636,0.0,1036.636,5145.329,
06/30/2018,5142.663,24.503,24.503,0.0,414.316,414.316,0.0,0.0,0.0,0.0,0.0,0.0,64.059,,,,,64.059,502.878,351.368,822.065,-470.697,149.741,149.741,4138.676,4138.676,2596.505,1542.171,,0.0,4639.785,,260.614,45.565,,53.822,161.227,0.323,0.0,,,,0.323,0.0,,,395.611,0.0,260.937,3131.137,3131.137,,,,633.678,,136.986,101.081,3764.815,4025.752,0.0,628.485,324.419,304.066,-5588.527,6201.694,-124.741,1116.911,0.0,1116.911,5142.663,
09/30/2018,5172.739,23.766,23.766,0.0,407.078,407.078,0.0,0.0,0.0,0.0,0.0,0.0,100.049,,,,,100.049,530.893,354.642,831.994,-477.352,156.217,156.217,4130.987,4130.987,2596.863,1534.124,,0.0,4641.846,,360.284,65.309,,68.86,226.115,0.162,0.0,,,,0.162,0.0,,,401.155,0.0,360.446,2989.435,2989.435,,,,617.275,,122.489,93.631,3606.71,3967.156,0.0,630.497,324.419,306.078,-5585.776,6283.775,-122.913,1205.583,0.0,1205.583,5172.739,
12/31/2018,5276.842,135.862,135.862,0.0,425.404,425.404,0.0,0.0,0.0,0.0,0.0,0.0,73.956,0.0,,,0.0,73.956,635.222,375.215,858.17,-482.955,11.631,11.631,4254.774,4122.94,2596.863,1526.077,65.917,65.917,4641.62,,369.217,83.226,19.383,52.612,213.996,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,396.847,0.0,369.217,2944.466,2944.466,0.0,0.0,,622.235,0.0,139.375,86.013,3566.701,3935.918,0.0,625.771,324.419,301.352,-5577.848,6429.512,-136.511,1340.924,0.0,1340.924,5276.842,
03/31/2019,5323.749,3.818,3.818,0.0,454.861,454.861,0.0,0.0,0.0,0.0,0.0,0.0,60.72,,,,,60.72,519.399,459.477,955.988,-496.511,139.886,139.886,4204.987,4204.987,2605.863,1599.124,,0.0,4804.35,,317.041,53.88,34.562,68.899,159.7,6.497,0.0,6.497,,6.497,,0.0,,,401.729,0.0,323.538,2975.754,2891.495,84.259,,84.259,619.206,,137.607,79.87,3594.96,3918.498,0.0,587.242,324.419,262.823,-5534.911,6488.352,-135.432,1405.251,0.0,1405.251,5323.749,
06/30/2019,5412.694,29.268,29.268,0.0,455.124,455.124,0.0,0.0,0.0,0.0,0.0,0.0,52.132,,,,,52.132,536.524,455.462,965.765,-510.303,145.822,145.822,4274.886,4274.886,2635.847,1639.039,,0.0,4876.17,,269.841,58.986,0.0,53.833,157.022,6.696,0.0,6.696,,6.696,,0.0,,,405.777,0.0,276.537,3036.791,2953.569,83.222,,83.222,619.624,,131.794,82.053,3656.415,3932.952,0.0,580.443,324.419,256.024,-5519.656,6553.149,-134.194,1479.742,0.0,1479.742,5412.694,
09/30/2019,6902.237,9.194,9.194,0.0,521.118,521.118,0.0,0.0,0.0,0.0,0.0,0.0,118.019,,,,,118.019,648.331,561.233,1076.669,-515.436,145.927,145.927,5546.746,5546.746,2874.063,2672.683,,0.0,6253.906,,365.665,63.097,0.0,71.743,230.825,9.174,0.0,9.174,,9.174,,0.0,,,513.995,0.0,374.839,4282.286,4180.938,101.348,,101.348,723.416,,128.517,80.904,5005.702,5380.541,0.0,576.643,324.419,252.224,-5507.909,6586.321,-133.359,1521.696,0.0,1521.696,6902.237,
12/31/2019,6953.976,29.404,29.404,0.0,581.765,581.765,0.0,0.0,0.0,0.0,0.0,0.0,96.155,0.0,,,0.0,96.155,707.324,589.182,1101.197,-512.015,25.203,25.203,5632.267,5512.201,2950.587,2561.614,60.033,60.033,6246.652,,350.068,51.894,3.332,61.201,233.641,11.09,0.0,11.09,,11.09,,0.0,0.0,0.0,515.621,0.0,361.158,4285.147,4179.245,105.902,,105.902,717.294,,127.146,74.527,5002.441,5363.599,0.0,571.916,324.419,247.497,-5494.03,6655.088,-142.597,1590.377,0.0,1590.377,6953.976,
03/31/2020,6894.105,35.059,35.059,0.0,541.324,541.324,0.0,0.0,0.0,0.0,0.0,0.0,70.5,,,,,70.5,646.883,590.069,1119.545,-529.476,12.951,12.951,5644.202,5506.07,2967.383,2538.687,69.066,69.066,6247.222,,323.51,54.473,9.399,34.525,225.113,0.0,0.0,,,,,0.0,,,527.057,0.0,323.51,4178.216,4071.897,106.319,,106.319,720.03,,121.947,71.026,4898.246,5221.756,0.0,476.525,324.419,152.106,-5403.005,6725.911,-141.175,1658.256,14.093,1672.349,6894.105,
06/30/2020,6928.418,173.07,173.07,0.0,485.211,485.211,0.0,0.0,0.0,0.0,0.0,0.0,52.776,,,,,52.776,711.057,582.535,1126.809,-544.274,21.615,21.615,5613.211,5486.795,2968.655,2518.14,63.208,63.208,6217.361,,316.538,37.019,17.631,50.464,211.424,0.0,0.0,,,,,0.0,,,523.528,0.0,316.538,4201.542,4098.076,103.466,,103.466,720.658,,118.114,79.016,4922.2,5238.738,0.0,464.674,324.419,140.255,-5379.084,6729.896,-140.179,1675.307,14.373,1689.68,6928.418,
