Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
11/03/2017,12374.756,226.192,226.192,0.0,0.0,0.0,0.0,3597.195,,,,,329.947,,,99.678,230.269,4153.334,2654.936,,,0.0,5566.486,5539.07,4338.589,1200.481,27.416,8221.422,,2536.274,1978.032,4.646,,553.596,401.532,0.0,,,,401.532,0.0,,,690.795,0.0,2937.806,2719.568,2711.307,8.261,8.261,,973.227,,,,,282.432,3692.795,6630.601,0.0,3414.004,237.598,3176.406,0.0,2334.534,-4.383,5744.155,0.0,5744.155,12374.756,
02/02/2018,12516.911,267.441,267.441,0.0,0.0,0.0,0.0,3609.025,,,,,371.386,0.0,,108.265,263.121,4247.852,2701.282,5175.292,-2474.01,0.0,5567.777,5539.017,4338.589,1200.428,28.76,8269.059,,2563.533,2009.771,4.104,,549.658,401.345,0.0,,,,401.345,0.0,0.0,0.0,515.702,0.0,2964.878,2604.613,2592.292,12.321,12.321,,821.646,0.0,0.0,0.0,0.0,305.944,3426.259,6391.137,0.0,3431.603,235.141,3196.462,0.0,2698.352,-4.181,6125.774,0.0,6125.774,12516.911,
05/04/2018,12493.23,283.97,283.97,0.0,0.0,0.0,0.0,3594.529,,,,,287.537,,,28.637,258.9,4166.036,2758.369,,,0.0,5568.825,5538.964,4338.589,1200.375,29.861,8327.194,,2523.443,2018.32,9.752,,495.371,1.889,0.0,,,,1.889,0.0,,,565.15,0.0,2525.332,2862.497,2850.505,11.992,11.992,,869.083,,,,,303.933,3731.58,6256.912,0.0,3444.636,234.109,3210.527,0.0,2795.62,-3.938,6236.318,0.0,6236.318,12493.23,
08/03/2018,12943.949,265.288,265.288,0.0,0.0,0.0,0.0,3896.432,,,,,356.106,,,68.353,287.753,4517.826,2857.274,,,0.0,5568.849,5538.911,4338.589,1200.322,29.938,8426.123,,2913.635,2294.996,7.25,,611.389,1.909,0.0,,,,1.909,0.0,,,569.69,0.0,2915.544,2776.811,2765.152,11.659,11.659,,872.652,,,,,302.962,3649.463,6565.007,0.0,3454.573,232.34,3222.233,0.0,2928.064,-3.695,6378.942,0.0,6378.942,12943.949,
11/02/2018,13121.021,260.688,260.688,0.0,0.0,0.0,0.0,3979.105,,,,,390.551,,,114.647,275.904,4630.344,2921.943,,,0.0,5568.734,5538.859,4338.589,1200.27,29.875,8490.677,,2980.253,2336.772,4.837,,638.644,1.929,0.0,,,,1.929,0.0,,,583.066,0.0,2982.182,2902.439,2891.118,11.321,11.321,,880.512,,,,,297.446,3782.951,6765.133,0.0,3469.192,230.022,3239.17,0.0,2890.147,-3.451,6355.888,0.0,6355.888,13121.021,
02/01/2019,13204.038,235.487,235.487,0.0,0.0,0.0,0.0,4097.004,,,,,330.529,0.0,,57.804,272.725,4663.02,2970.806,5518.977,-2548.171,0.0,5570.212,5538.806,4338.589,1200.217,31.406,8541.018,,3008.707,2385.469,10.033,,613.205,1.95,0.0,,,,1.95,5.2,0.0,0.0,609.687,0.0,3015.857,2862.74,2851.763,10.977,10.977,,908.048,0.0,0.0,0.0,0.0,298.361,3770.788,6786.645,0.0,3479.493,227.072,3252.421,0.0,2941.107,-3.207,6417.393,0.0,6417.393,13204.038,
05/03/2019,21304.284,271.111,271.111,0.0,0.0,0.0,0.0,4109.759,,,,,202.899,,,25.164,177.735,4583.769,11148.751,,,0.0,5571.764,5538.753,4338.589,1200.164,33.011,16720.515,,3061.692,2452.898,48.787,,560.007,895.024,0.0,894.469,0.0,894.469,0.555,0.0,,,629.864,0.0,3956.716,9971.05,2732.105,7238.945,0.0,7238.945,803.849,,,,,173.985,10774.899,14731.615,0.0,3501.949,226.032,3275.917,0.0,3074.584,-3.864,6572.669,0.0,6572.669,21304.284,
08/02/2019,21917.529,259.568,259.568,0.0,0.0,0.0,0.0,4419.628,,,,,239.942,,,61.692,178.25,4919.138,11425.752,,,0.0,5572.639,5538.7,4338.589,1200.111,33.939,16998.391,,3396.64,2727.079,3.31,,666.251,915.63,0.0,915.075,0.0,915.075,0.555,0.0,,,627.765,0.0,4312.27,10054.354,2573.483,7480.871,0.0,7480.871,801.745,,,,,173.98,10856.099,15168.369,0.0,3517.837,224.935,3292.902,0.0,3234.944,-3.621,6749.16,0.0,6749.16,21917.529,
11/01/2019,22412.79,276.076,276.076,0.0,0.0,0.0,0.0,4496.377,,,,,296.089,,,103.188,192.901,5068.542,11770.451,,,0.0,5573.797,5538.648,4338.589,1200.059,35.149,17344.248,,3564.979,2844.171,3.341,,717.467,941.059,0.0,940.504,0.0,940.504,0.555,0.0,,,634.041,0.0,4506.038,10451.413,2762.49,7688.923,0.0,7688.923,807.044,,,,,173.003,11258.457,15764.495,0.0,3530.935,222.775,3308.16,0.0,3120.738,-3.378,6648.295,0.0,6648.295,22412.79,
01/31/2020,22825.084,240.32,240.32,0.0,0.0,0.0,0.0,4676.848,,,,,260.7,0.0,,76.537,184.163,5177.868,12074.542,14894.153,-2819.611,0.0,5572.674,5538.595,4338.589,1200.006,34.079,17647.216,,3572.2,2860.682,8.362,,703.156,964.805,0.0,964.805,,964.805,,6.0,0.0,0.0,675.227,0.0,4543.005,10731.676,2911.993,7819.683,,7819.683,847.903,0.0,0.0,0.0,0.0,172.676,11579.579,16122.584,0.0,3542.975,220.444,3322.531,0.0,3162.66,-3.135,6702.5,0.0,6702.5,22825.084,
05/01/2020,24848.313,2673.912,2673.912,0.0,0.0,0.0,0.0,4107.331,,,,,211.24,,,17.191,194.049,6992.483,12280.946,,,0.0,5574.884,5538.55,4338.589,1199.961,36.334,17855.83,,3851.594,2954.361,105.865,,791.368,991.634,0.0,991.054,,991.054,0.58,0.0,,,700.098,0.0,4843.228,11923.98,3967.221,7956.759,,7956.759,871.651,,,,,171.553,12795.631,17638.859,0.0,3552.542,220.259,3332.283,0.0,3659.804,-2.892,7209.454,0.0,7209.454,24848.313,
07/31/2020,25847.433,2959.604,2959.604,0.0,0.0,0.0,0.0,4391.157,,,,,246.647,,,36.176,210.471,7597.408,12675.787,,,0.0,5574.238,5538.52,4338.589,1199.931,35.718,18250.025,,4395.455,3400.642,16.246,,978.567,1015.733,0.0,1015.733,,1015.733,,0.0,,,689.893,0.0,5411.188,12213.885,4089.001,8124.884,,8124.884,866.289,,,,,176.396,13080.174,18491.362,0.0,3599.725,217.906,3381.819,0.0,3758.995,-2.649,7356.071,0.0,7356.071,25847.433,
