Date,Revenue,Net Premiums Earned,Net Premiums Earned (NL),Net Premiums Earned (L),Other Premiums Earned (NL & L),Investment Income,Other Operating Income,Policy Charges & Fees,Other Income,Claims & Losses,Claims & Losses (NL),Claims & Losses (L),LT Charges (L),Oth Claims & Losses (NL & L),Underwriting Expense & Acq Cost,Underwriting & Acq Cost (NL),Underwriting Cost (NL),Amort Def Acq Cost (NL),Underwriting & Acq Cost (L),Underwriting Cost (L),Amort Def Acq Cost (L),Other Cost (NL & L),Other Operating Expense,Operating Income (Loss),Interest Expense,Other Non-Op (Income) Loss,"Pretax Income (Loss), GAAP",Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2008,898.0,21082.0,11731.0,9354.0,-3.0,-22420.0,2236.0,,,-17189.0,17189.0,,,,-6782.0,,,,,,,,,-25888.0,-2297.0,0.0,-28185.0,3480.0,-24705.0,,,,-24705.0,237.0,-24468.0,,0.0,-24468.0,-24468.0,,135.15,-181.0,-181.0,-181.0,135.15,-181.0,-181.0,-181.0,
12/31/2008,-27966.0,15075.0,10978.0,4097.0,0.0,-32294.0,-10747.0,,,-7318.0,7318.0,,,,-4656.0,,,,,,,,,-47752.0,-9767.0,-804.0,-58323.0,-1480.0,-59803.0,2753.0,,,-62556.0,897.0,-61659.0,-400.0,0.0,-62059.0,-62059.0,,135.207631,-459.0,-454.0,-278.8,135.207631,-459.0,-454.0,-278.8,
03/31/2009,13315.0,12841.0,8272.0,2365.0,2204.0,-2311.0,2785.0,0.0,2785.0,-11353.0,5787.0,3290.0,,2276.0,-3576.0,2205.0,2205.0,,1131.0,1131.0,,240.0,-2315.0,-3929.0,-2587.0,0.0,-6516.0,1303.0,-5213.0,-80.0,-80.0,0.0,-5133.0,780.0,-4353.0,-1012.0,0.0,-5365.0,-2872.3,2572.7,135.252869,-39.67,-40.29,-21.23652,135.252869,-39.67,-40.29,-21.2686,
06/30/2009,23922.0,14074.0,8017.0,4431.0,1626.0,6363.0,3485.0,0.0,3485.0,-13570.0,5638.0,6310.0,,1622.0,-4484.0,2219.0,2219.0,,1963.0,1963.0,,302.0,-3144.0,2724.0,-2553.0,0.0,171.0,415.0,586.0,-1259.0,-1259.0,0.0,1845.0,-23.0,1822.0,-247.0,-981.0,594.0,96.9,761.9,135.28174,2.3,0.47,0.71628,135.33644,2.3,0.47,0.71628,
09/30/2009,19604.0,11695.0,7936.0,3509.0,250.0,5513.0,2396.0,0.0,2396.0,-11340.0,5995.0,4637.0,,708.0,-3533.0,2429.0,2429.0,,1292.0,1292.0,,-188.0,-3155.0,1576.0,-2093.0,0.0,-517.0,408.0,-109.0,-94.0,-94.0,0.0,-15.0,470.0,455.0,0.0,-363.0,92.0,1399.1,1401.1,135.293841,0.68,0.58,10.341195,135.456372,0.68,0.58,10.341195,
12/31/2009,18661.0,9531.0,9134.0,4477.0,-4080.0,3568.0,5562.0,2656.0,2906.0,-13415.0,10852.0,7169.0,,-4606.0,-4495.0,2409.0,2409.0,,2444.0,2444.0,,-358.0,-1556.0,-805.0,-7678.0,0.0,-8483.0,-21.0,-8504.0,506.0,506.0,0.0,-9010.0,137.0,-8873.0,0.0,0.0,-8873.0,-5083.35,3283.65,135.470549,-65.497631,-61.762502,-37.523654,135.470549,-65.497631,-61.762502,-37.523654,
03/31/2010,18555.0,10914.0,7641.0,667.0,2606.0,4866.0,2775.0,648.0,2127.0,-9702.0,5459.0,2203.0,,2040.0,-3632.0,2374.0,2374.0,,700.0,432.0,268.0,558.0,-1829.0,3392.0,-1751.0,0.0,1641.0,447.0,2088.0,-343.0,-343.0,0.0,2431.0,-648.0,1783.0,-1424.0,0.0,359.0,-610.0,-626.0,135.65868,2.66,0.117943,-4.496579,135.724939,2.66,,-4.61227,
06/30/2010,18314.0,11073.0,7733.0,658.0,2682.0,4554.0,2687.0,657.0,2030.0,-9870.0,5575.0,2297.0,,1998.0,-3671.0,2316.0,2316.0,,788.0,433.0,355.0,567.0,-1538.0,3235.0,-1734.0,0.0,1501.0,-1005.0,496.0,2611.0,2611.0,0.0,-2115.0,-541.0,-2656.0,0.0,0.0,-2656.0,894.0,939.0,135.813034,-19.57,-0.25,6.582579,135.813034,-19.57,-0.25,6.582579,
09/30/2010,19455.0,11966.0,8597.0,595.0,2774.0,4570.0,2919.0,673.0,2246.0,-11175.0,6109.0,4767.0,,299.0,-3927.0,2680.0,2680.0,,1509.0,1509.0,,-262.0,-1737.0,2616.0,-2310.0,0.0,306.0,-486.0,-180.0,1833.0,1833.0,0.0,-2013.0,-504.0,-2517.0,0.0,0.0,-2517.0,-241.6,441.0,135.879125,-18.53,-4.95,-1.788354,135.879125,-18.53,-4.95,-1.788354,
12/31/2010,18326.0,11366.0,9562.0,600.0,1204.0,6228.0,732.0,732.0,,-15132.0,11263.0,4876.0,,-1007.0,-4754.0,2943.0,-977.0,,2044.0,1486.0,558.0,-233.0,21127.0,17746.0,-947.0,0.0,16799.0,-5949.0,10850.0,-3132.0,-3132.0,0.0,13982.0,-534.0,13448.0,0.0,-10716.0,2732.0,-12722.8,-12322.8,138.979217,19.657615,-2.878128,-91.544623,139.031136,19.650275,-2.878128,-91.544623,
03/31/2011,17439.0,9482.0,8861.0,621.0,0.0,4921.0,3036.0,684.0,2352.0,-10065.0,7756.0,2121.0,,188.0,-3199.0,2498.0,2498.0,,767.0,532.0,235.0,-66.0,-4424.0,-249.0,-1061.0,0.0,-1310.0,226.0,-1084.0,-2585.0,-2585.0,0.0,1501.0,-204.0,1297.0,0.0,-812.0,485.0,944.45,3044.45,1557.748353,0.31,-1.34,0.606292,1557.748353,0.31,-1.34,0.606292,
06/30/2011,16680.0,9898.0,9237.0,662.0,-1.0,4539.0,2243.0,682.0,1561.0,-9200.0,6680.0,2322.0,,198.0,-3451.0,2706.0,2706.0,,740.0,437.0,303.0,5.0,-1234.0,2795.0,-1001.0,0.0,1794.0,296.0,2090.0,37.0,37.0,0.0,2053.0,-217.0,1836.0,0.0,0.0,1836.0,1311.35,-561.65,1836.713069,1.0,1.03,0.713966,1836.771513,1.0,1.03,0.713966,
09/30/2011,12719.0,9829.0,9240.0,591.0,-2.0,735.0,2155.0,658.0,1497.0,-9479.0,6838.0,1284.0,,1357.0,-3607.0,2787.0,2787.0,,356.0,226.0,130.0,464.0,-2933.0,-3300.0,-970.0,0.0,-4270.0,665.0,-3605.0,221.0,221.0,0.0,-3826.0,-164.0,-3990.0,0.0,0.0,-3990.0,-2974.0,795.0,1899.500628,-2.1,-1.99,-1.565675,1899.500628,-2.1,-1.99,-1.571469,
12/31/2011,16376.0,9781.0,9143.0,639.0,-1.0,5340.0,1255.0,681.0,574.0,-9173.0,6854.0,1197.0,,1122.0,-3687.0,1324.0,1324.0,,553.0,405.0,148.0,1810.0,-193.0,3323.0,-552.0,0.0,2771.0,18737.0,21508.0,-94.0,-94.0,0.0,21602.0,-123.0,21479.0,0.0,0.0,21479.0,1448.1,-19936.9,1898.7,11.31,11.26,0.76268,1898.8,11.31,11.26,0.760263,
03/31/2012,17497.0,9470.0,8857.0,614.0,-1.0,6854.0,1173.0,584.0,589.0,-8181.0,5909.0,2139.0,,133.0,-3605.0,2959.0,2959.0,,731.0,526.0,205.0,-85.0,-680.0,5031.0,-565.0,0.0,4466.0,-1081.0,3385.0,-64.0,-64.0,0.0,3449.0,-241.0,3208.0,0.0,0.0,3208.0,3064.65,-79.35,1875.97297,1.71,1.68,1.633632,1876.002775,1.71,1.68,1.633632,
06/30/2012,16221.0,9629.0,8999.0,632.0,-2.0,4880.0,1712.0,567.0,1145.0,-8843.0,126.0,1316.0,,7401.0,-3736.0,97.0,97.0,,759.0,561.0,198.0,2880.0,-1406.0,2236.0,-567.0,0.0,1669.0,491.0,2160.0,-179.0,-179.0,0.0,2339.0,-7.0,2332.0,0.0,0.0,2332.0,1178.0,-975.0,1756.689067,1.33,1.23,0.67058,1756.714475,1.33,1.23,0.67058,
09/30/2012,16722.0,9512.0,8929.0,584.0,-1.0,5296.0,1914.0,580.0,1334.0,-9191.0,6252.0,2304.0,,635.0,-3736.0,2941.0,2941.0,,733.0,531.0,202.0,62.0,-635.0,3160.0,-602.0,0.0,2558.0,-734.0,1824.0,-37.0,-37.0,0.0,1861.0,-5.0,1856.0,0.0,0.0,1856.0,2210.0,391.0,1642.472814,1.13,1.11,1.345532,1642.502251,1.13,1.11,1.345532,
12/31/2012,17169.0,9436.0,8803.0,634.0,-1.0,4243.0,3490.0,618.0,2872.0,-10161.0,8122.0,3434.0,,-1395.0,-3867.0,1539.0,1539.0,,682.0,387.0,295.0,1646.0,-8595.0,-5454.0,-585.0,0.0,-6039.0,2098.0,-3941.0,8.0,8.0,0.0,-3949.0,-9.0,-3958.0,0.0,0.0,-3958.0,354.0,4304.0,1476.5,-2.68,-2.68,0.239756,1476.5,-2.68,-2.68,0.235002,
03/31/2013,16962.0,9372.0,8752.0,620.0,0.0,4464.0,3126.0,615.0,2511.0,-7745.0,5413.0,2115.0,,217.0,-3524.0,2914.0,2914.0,,996.0,808.0,188.0,-386.0,-2241.0,3452.0,-577.0,0.0,2875.0,-717.0,2158.0,-73.0,-73.0,0.0,2231.0,-25.0,2206.0,0.0,0.0,2206.0,1769.0,-364.0,1476.471097,1.49,1.44,1.198127,1476.678931,1.49,1.44,1.193501,
06/30/2013,18426.0,9200.0,8555.0,649.0,-4.0,5435.0,3791.0,623.0,3168.0,-9062.0,5679.0,881.0,,2502.0,-3598.0,2891.0,2891.0,,194.0,169.0,25.0,513.0,-2066.0,3700.0,-535.0,0.0,3165.0,-425.0,2740.0,-18.0,-18.0,0.0,2758.0,-27.0,2731.0,0.0,0.0,2731.0,3036.0,323.0,1476.51272,1.85,1.84,2.056196,1482.246618,1.84,1.83,2.047912,
09/30/2013,15944.0,9352.0,8631.0,721.0,0.0,3825.0,2767.0,645.0,2122.0,-8340.0,5669.0,2240.0,,431.0,-3471.0,2892.0,2892.0,,605.0,529.0,76.0,-26.0,-2439.0,1694.0,-516.0,0.0,1178.0,970.0,2148.0,18.0,18.0,0.0,2130.0,40.0,2170.0,0.0,0.0,2170.0,930.0,-1258.0,1475.053126,1.47,1.48,0.630486,1485.322858,1.46,1.47,0.623046,
12/31/2013,17400.0,9467.0,8612.0,856.0,-1.0,3883.0,4050.0,599.0,3451.0,-8248.0,6044.0,1367.0,,837.0,-4989.0,1973.0,1442.0,531.0,850.0,672.0,178.0,2166.0,-1499.0,2664.0,-514.0,0.0,2150.0,-188.0,1962.0,-11.0,-11.0,0.0,1973.0,5.0,1978.0,0.0,0.0,1978.0,2159.0,192.0,1468.725573,1.35,1.34,1.469982,1480.654482,1.34,1.33,1.459672,
03/31/2014,16163.0,9075.0,8237.0,829.0,9.0,4044.0,3044.0,631.0,2413.0,-7752.0,5521.0,2098.0,,133.0,-4329.0,2806.0,2806.0,,1051.0,837.0,214.0,472.0,-1330.0,2752.0,-479.0,0.0,2273.0,-614.0,1659.0,47.0,47.0,0.0,1612.0,-3.0,1609.0,0.0,0.0,1609.0,1657.0,1.0,1459.249393,1.1,1.13,1.135515,1472.510813,1.09,1.12,1.120679,
06/30/2014,16136.0,9485.0,8521.0,934.0,30.0,4046.0,2605.0,640.0,1965.0,-7734.0,5178.0,2400.0,,156.0,-5110.0,2946.0,1794.0,1152.0,671.0,472.0,199.0,1493.0,1651.0,4943.0,-463.0,0.0,4480.0,-1474.0,3006.0,-30.0,-30.0,0.0,3036.0,37.0,3073.0,0.0,0.0,3073.0,1866.0,-1177.0,1442.397111,2.13,2.11,1.29368,1464.67633,2.1,2.08,1.276409,
09/30/2014,16697.0,9486.0,8643.0,830.0,13.0,4564.0,2647.0,677.0,1970.0,-8085.0,5661.0,2368.0,,56.0,-4439.0,3441.0,1788.0,1653.0,540.0,489.0,51.0,458.0,-724.0,3449.0,-430.0,0.0,3019.0,-820.0,2199.0,-2.0,-2.0,0.0,2201.0,-9.0,2192.0,0.0,0.0,2192.0,1701.0,-489.0,1419.239774,1.54,1.54,1.198529,1442.067842,1.52,1.52,1.180904,
12/31/2014,15410.0,9208.0,8392.0,805.0,11.0,4164.0,2038.0,667.0,1371.0,-8478.0,5451.0,1434.0,,1593.0,-4590.0,2329.0,1205.0,1124.0,741.0,527.0,214.0,1520.0,-1267.0,1075.0,-346.0,0.0,729.0,-19.0,710.0,35.0,35.0,0.0,675.0,-20.0,655.0,0.0,0.0,655.0,1371.0,681.0,1391.8,0.47,0.5,0.985055,1412.2,0.46,0.49,0.972226,
03/31/2015,15975.0,8822.0,7977.0,850.0,-5.0,5179.0,1974.0,677.0,1297.0,-7486.0,5158.0,2318.0,,10.0,-4299.0,2745.0,1648.0,1097.0,729.0,500.0,229.0,825.0,-74.0,4116.0,-340.0,0.0,3776.0,-1300.0,2476.0,-1.0,-1.0,0.0,2477.0,-9.0,2468.0,0.0,0.0,2468.0,3497.0,1030.0,1365.95169,1.81,1.81,2.56012,1386.263549,1.78,1.78,2.523004,
06/30/2015,15699.0,9545.0,8158.0,1389.0,-2.0,3952.0,2202.0,688.0,1514.0,-8042.0,5138.0,2911.0,,-7.0,-4446.0,1613.0,530.0,1083.0,787.0,540.0,247.0,2046.0,-343.0,2868.0,-316.0,0.0,2552.0,-777.0,1775.0,-16.0,-16.0,0.0,1791.0,9.0,1800.0,0.0,0.0,1800.0,1779.0,-5.0,1329.157366,1.35,1.34,1.338442,1365.390431,1.32,1.31,1.306338,
09/30/2015,12822.0,8862.0,8056.0,827.0,-21.0,2864.0,1096.0,701.0,395.0,-7817.0,5214.0,2489.0,,114.0,-4450.0,3405.0,1762.0,1643.0,729.0,538.0,191.0,316.0,-349.0,206.0,-321.0,0.0,-115.0,-65.0,-180.0,17.0,17.0,0.0,-197.0,-34.0,-231.0,0.0,0.0,-231.0,697.0,911.0,1279.072748,-0.18,-0.17,0.544926,1279.072748,-0.18,-0.17,0.542235,
12/31/2015,13831.0,9426.0,7676.0,1750.0,0.0,2834.0,1571.0,689.0,882.0,-11731.0,8186.0,3435.0,,110.0,-4727.0,1621.0,994.0,627.0,2046.0,1315.0,731.0,1060.0,-1.0,-2628.0,-304.0,0.0,-2932.0,1083.0,-1849.0,0.0,0.0,0.0,-1849.0,8.0,-1841.0,0.0,0.0,-1841.0,-1664.0,177.0,1226.880632,-1.5,-1.5,-1.356285,1226.880632,-1.5,-1.5,-1.356285,
03/31/2016,11779.0,8806.0,7786.0,1025.0,-5.0,1907.0,1066.0,687.0,379.0,-7337.0,4842.0,2493.0,,2.0,-4265.0,3031.0,1997.0,1034.0,826.0,536.0,290.0,408.0,-85.0,92.0,-306.0,0.0,-214.0,58.0,-156.0,47.0,47.0,0.0,-203.0,20.0,-183.0,0.0,0.0,-183.0,-457.0,-321.0,1156.548459,-0.16,-0.12,-0.395141,1156.548459,-0.16,-0.12,-0.39755,
06/30/2016,14724.0,8751.0,7734.0,1029.0,-12.0,4725.0,1248.0,696.0,552.0,-7833.0,5321.0,2482.0,,30.0,-3931.0,2177.0,1140.0,1037.0,783.0,505.0,278.0,971.0,218.0,3178.0,-320.0,0.0,2858.0,-924.0,1934.0,10.0,10.0,0.0,1924.0,-11.0,1913.0,0.0,0.0,1913.0,2586.0,663.0,1113.587927,1.72,1.73,2.322223,1140.045973,1.68,1.69,2.271555,
09/30/2016,12854.0,8581.0,7747.0,939.0,-105.0,3018.0,1255.0,646.0,609.0,-8376.0,5162.0,3067.0,,147.0,-3554.0,2862.0,1385.0,1477.0,360.0,413.0,-53.0,332.0,142.0,1066.0,-329.0,0.0,737.0,-304.0,433.0,-3.0,-3.0,0.0,436.0,26.0,462.0,0.0,0.0,462.0,36.0,-423.0,1071.295892,0.43,0.43,0.033604,1102.40077,0.42,0.42,0.033604,
12/31/2016,13010.0,8255.0,7074.0,1181.0,0.0,2471.0,2284.0,703.0,1581.0,-12596.0,9858.0,3474.0,,-736.0,-3760.0,1458.0,963.0,495.0,1975.0,1197.0,778.0,327.0,196.0,-3150.0,-305.0,0.0,-3455.0,985.0,-2470.0,36.0,36.0,0.0,-2506.0,-535.0,-3041.0,0.0,0.0,-3041.0,-2394.0,611.0,1023.9,-2.96,-2.93,-2.338119,1023.9,-2.96,-2.93,-2.338119,
03/31/2017,12632.0,7782.0,6489.0,543.0,750.0,3571.0,1279.0,724.0,555.0,-6957.0,5011.0,1946.0,,0.0,-3551.0,854.0,,854.0,670.0,416.0,254.0,2027.0,-99.0,2025.0,-298.0,0.0,1727.0,-516.0,1211.0,0.0,0.0,0.0,1211.0,-26.0,1185.0,0.0,0.0,1185.0,1362.0,177.0,980.777243,1.21,1.21,1.388695,1005.31503,1.18,1.18,1.356064,
06/30/2017,12502.0,7614.0,6524.0,559.0,531.0,3544.0,1344.0,725.0,619.0,-7190.0,5246.0,1944.0,,0.0,-3297.0,904.0,,904.0,564.0,353.0,211.0,1829.0,-56.0,1959.0,-292.0,0.0,1667.0,-557.0,1110.0,-8.0,-8.0,0.0,1118.0,12.0,1130.0,0.0,0.0,1130.0,1441.0,319.0,925.751084,1.22,1.21,1.556574,948.248771,1.19,1.18,1.51641,
09/30/2017,11751.0,8063.0,7532.0,531.0,0.0,2494.0,1194.0,728.0,466.0,-11189.0,9280.0,1784.0,,125.0,-3061.0,1160.0,735.0,425.0,1596.0,1030.0,566.0,305.0,-14.0,-2513.0,-290.0,0.0,-2803.0,1091.0,-1712.0,1.0,1.0,0.0,-1713.0,-26.0,-1739.0,0.0,0.0,-1739.0,-1111.35,626.65,908.667044,-1.91,-1.91,-1.223055,908.667044,-1.91,-1.91,-1.223055,
12/31/2017,12635.0,7915.0,6374.0,1542.0,-1.0,3190.0,1530.0,758.0,772.0,-8228.0,4990.0,3184.0,,54.0,-3486.0,1924.0,962.0,962.0,943.0,478.0,465.0,619.0,242.0,1163.0,-288.0,0.0,875.0,-7544.0,-6669.0,3.0,3.0,0.0,-6672.0,12.0,-6660.0,0.0,0.0,-6660.0,527.0,7184.0,908.115499,-7.33,-7.33,0.580323,908.115499,-7.33,-7.33,0.580323,
03/31/2018,11712.0,7275.0,6683.0,519.0,73.0,3242.0,1195.0,764.0,431.0,-6583.0,4551.0,2032.0,,0.0,-3629.0,1096.0,,1096.0,682.0,420.0,262.0,1851.0,4.0,1504.0,-277.0,0.0,1227.0,-277.0,950.0,1.0,1.0,0.0,949.0,-11.0,938.0,0.0,0.0,938.0,962.0,23.0,907.951597,1.03,1.03,1.059528,925.266577,1.01,1.01,1.034858,
06/30/2018,11631.0,7207.0,6570.0,564.0,73.0,3230.0,1194.0,763.0,431.0,-6440.0,4487.0,1953.0,,0.0,-3660.0,1095.0,,1095.0,653.0,411.0,242.0,1912.0,20.0,1551.0,-299.0,0.0,1252.0,-321.0,931.0,0.0,0.0,0.0,931.0,6.0,937.0,0.0,0.0,937.0,963.0,26.0,903.215488,1.04,1.04,1.066191,916.572481,1.02,1.02,1.048367,
09/30/2018,11486.0,7668.0,7081.0,504.0,83.0,2885.0,933.0,530.0,403.0,-9245.0,7103.0,2142.0,,0.0,-3443.0,1155.0,,1155.0,371.0,408.0,-37.0,1917.0,1.0,-1201.0,-326.0,0.0,-1527.0,307.0,-1220.0,39.0,39.0,0.0,-1259.0,0.0,-1259.0,0.0,0.0,-1259.0,-301.0,919.0,895.237359,-1.41,-1.37,-0.336224,895.237359,-1.41,-1.37,-0.343457,
12/31/2018,12560.0,8464.0,7171.0,504.0,789.0,2989.0,1107.0,734.0,373.0,-8898.0,6744.0,2154.0,,0.0,-3956.0,1257.0,,1257.0,728.0,418.0,310.0,1971.0,6.0,-288.0,-407.0,0.0,-695.0,137.0,-558.0,2.0,2.0,0.0,-560.0,-62.0,-622.0,0.0,0.0,-622.0,-673.0,-53.0,887.5,-0.7,-0.7,-0.75831,887.5,-0.7,-0.7,-0.759718,
03/31/2019,12456.0,8070.0,6713.0,524.0,833.0,3433.0,953.0,735.0,218.0,-7619.0,5670.0,1949.0,,0.0,-3342.0,1072.0,,1072.0,634.0,417.0,217.0,1636.0,8.0,1503.0,-349.0,0.0,1154.0,-217.0,937.0,0.0,0.0,0.0,937.0,-283.0,654.0,0.0,0.0,654.0,1355.79,701.79,875.383084,0.75,0.75,1.548796,877.512244,0.75,0.75,1.548796,
06/30/2019,12561.0,7430.0,6694.0,556.0,180.0,4149.0,982.0,769.0,213.0,-6769.0,4655.0,2114.0,,0.0,-3579.0,1226.0,,1226.0,647.0,434.0,213.0,1706.0,-16.0,2197.0,-360.0,0.0,1837.0,-446.0,1391.0,1.0,1.0,0.0,1390.0,-281.0,1109.0,-7.0,0.0,1102.0,1004.0,-99.0,876.382884,1.26,1.26,1.145618,888.325042,1.24,1.24,1.128554,
09/30/2019,12914.0,7617.0,6659.0,543.0,415.0,4337.0,960.0,733.0,227.0,-7858.0,5403.0,2455.0,,0.0,-3439.0,1193.0,,1193.0,485.0,426.0,59.0,1761.0,-9.0,1608.0,-348.0,0.0,1260.0,-287.0,973.0,0.0,0.0,0.0,973.0,-317.0,656.0,-8.0,0.0,648.0,190.0,-458.0,877.009495,0.74,0.74,0.216645,895.81441,0.72,0.72,0.208733,
12/31/2019,11815.0,7444.0,6372.0,549.0,523.0,3332.0,1039.0,778.0,261.0,-6988.0,4898.0,2090.0,,0.0,-3341.0,959.0,,959.0,667.0,443.0,224.0,1715.0,-90.0,1396.0,-360.0,0.0,1036.0,-216.0,820.0,-49.0,-49.0,0.0,869.0,60.0,929.0,-7.0,0.0,922.0,1142.0,269.0,878.210228,1.05,0.99,1.300372,896.380725,1.03,0.97,1.270096,
03/31/2020,14443.0,7443.0,6079.0,558.0,806.0,6027.0,973.0,755.0,218.0,-7282.0,5039.0,2243.0,,0.0,-4015.0,1527.0,,1527.0,760.0,425.0,335.0,1728.0,-233.0,2913.0,-355.0,0.0,2558.0,-904.0,1654.0,0.0,0.0,0.0,1654.0,95.0,1749.0,-7.0,0.0,1742.0,15.0,-1727.0,874.21363,1.99,1.99,0.017158,878.866213,1.98,1.98,0.014968,
06/30/2020,9396.0,7407.0,5737.0,543.0,1127.0,1034.0,955.0,749.0,206.0,-7439.0,5416.0,2023.0,,0.0,-2841.0,625.0,,625.0,553.0,424.0,129.0,1663.0,-8412.0,-9296.0,-365.0,0.0,-9661.0,1896.0,-7765.0,1.0,1.0,0.0,-7766.0,-162.0,-7928.0,-8.0,0.0,-7936.0,479.0,8414.0,866.968305,-9.15,-9.15,0.5525,866.968305,-9.15,-9.15,0.5525,
09/30/2020,11072.0,,,,,,,,,,,,,,,,,,,,,,,941.5,,,946.125,,598.2,,,,,,598.2,,,598.2,711.5,,,0.702,0.702,0.798,,0.702,0.702,0.798,
12/31/2020,10934.0,,,,,,,,,,,,,,,,,,,,,,,969.0,,,1028.375,,699.8,,,,,,699.8,,,699.8,790.875,,,0.9,0.9,0.903,,0.9,0.9,0.903,
