Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2017,16845.937,37.193,37.193,0.0,1202.951,1202.951,0.0,432.594,0.0,0.0,342.293,90.301,91.72,0.0,,53.008,1764.458,12698.126,15559.667,-2861.541,0.0,2383.353,993.46,681.1,312.36,205.907,1003.156,180.83,15081.479,,1275.88,1140.571,,135.309,0.0,1047.323,614.673,0.0,0.0,,432.65,344.132,0.0,0.0,179.971,2667.335,8091.629,8091.629,0.0,0.0,,401.621,0.0,194.868,52.697,154.056,8493.25,11160.585,0.0,6593.11,4.232,6588.878,-876.713,0.0,-188.53,5527.867,157.485,5685.352,16845.937,
03/31/2018,16432.347,17.474,17.474,0.0,844.218,844.218,0.0,283.993,0.0,0.0,185.298,98.695,145.06,27.072,,106.067,1290.745,12878.189,15838.443,-2960.254,0.0,2263.413,990.485,,,116.12,997.38,132.356,15141.602,,870.579,773.054,,97.525,,932.65,0.0,,,,932.65,247.609,,11.916,122.922,2050.838,7091.751,7091.751,,,,420.506,,,53.805,354.785,7512.257,9563.095,0.0,7739.623,4.45,7735.173,-863.485,0.0,-174.692,6701.446,167.806,6869.252,16432.347,
06/30/2018,16913.72,15.295,15.295,0.0,934.664,934.664,0.0,399.607,0.0,0.0,285.776,113.831,84.121,30.004,,57.286,1433.687,13303.917,16363.716,-3059.799,0.0,2176.116,987.51,,,31.503,986.979,140.12,15480.033,,1162.893,1027.467,,135.426,,1088.65,156.0,,,,932.65,320.538,,10.956,184.127,2572.081,7091.246,7091.246,,,,411.91,,,54.726,346.228,7503.156,10075.237,0.0,7704.384,4.45,7699.934,-860.935,0.0,-178.589,6664.86,173.623,6838.483,16913.72,
09/30/2018,17911.314,84.464,84.464,0.0,1085.075,1085.075,0.0,554.867,0.0,0.0,426.293,128.574,83.502,53.97,0.0,61.34,1807.908,13960.527,17120.187,-3159.66,0.0,2142.879,970.117,,,0.0,981.592,137.2,16103.406,,1451.254,1339.507,,111.747,,627.65,120.0,,,,507.65,371.302,,11.938,208.312,2450.206,8325.708,8325.708,,,,482.642,,,132.242,338.462,8808.35,11258.556,0.0,7667.123,4.45,7662.673,-856.227,0.0,-158.138,6652.758,0.0,6652.758,17911.314,
12/31/2018,18231.671,11.975,11.975,0.0,818.958,818.958,0.0,437.841,0.0,0.0,296.667,141.174,129.858,0.0,,100.808,1398.632,14766.651,18030.963,-3264.312,0.0,2066.388,967.142,681.1,286.042,0.0,969.15,130.096,16833.039,,1277.714,1116.337,,161.377,0.0,509.415,0.0,1.765,1.765,,507.65,321.307,0.0,0.0,211.11,2108.436,8899.578,8873.334,26.244,26.244,,644.114,0.0,187.836,219.731,236.547,9543.692,11652.128,0.0,7619.588,4.45,7615.138,-851.806,0.0,-188.239,6579.543,0.0,6579.543,18231.671,
03/31/2019,18934.325,27.814,27.814,0.0,812.869,812.869,0.0,406.954,0.0,0.0,243.223,163.731,95.142,,,56.793,1342.779,15534.406,18904.116,-3369.71,0.0,2057.14,964.167,,,0.0,950.924,142.049,17591.546,,1140.889,1027.322,,113.567,,313.956,0.0,6.306,1.809,4.497,307.65,234.824,0.0,0.0,114.679,1689.669,10042.397,10004.341,38.056,25.775,12.281,760.253,,,270.751,489.502,10802.65,12492.319,0.0,7532.297,4.45,7527.847,-820.767,0.0,-269.524,6442.006,0.0,6442.006,18934.325,
06/30/2019,19751.594,273.397,273.397,0.0,669.289,669.289,0.0,362.467,0.0,0.0,184.95,177.517,96.017,0.0,,69.596,1401.17,16353.645,19824.165,-3470.52,0.0,1996.779,963.783,,,0.0,881.084,151.912,18350.424,,1074.237,907.377,,166.86,,313.164,0.0,5.514,1.854,3.66,307.65,349.972,,173.858,249.331,1737.373,10793.345,10754.087,39.258,25.294,13.964,872.74,,,347.831,351.051,11666.085,13403.458,0.0,7499.908,4.45,7495.458,-815.376,0.0,-336.396,6348.136,0.0,6348.136,19751.594,
09/30/2019,21335.907,673.309,673.309,0.0,718.708,718.708,0.0,476.478,0.0,0.0,283.545,192.933,99.09,,0.0,79.763,1967.585,17379.032,20964.443,-3585.411,0.0,1989.29,960.808,,,0.0,870.511,157.971,19368.322,,1331.27,1129.849,79.358,122.063,,12.175,0.0,4.525,1.901,2.624,7.65,223.707,,,120.522,1567.152,12518.043,12479.452,38.591,24.801,13.79,1031.806,,,418.736,613.07,13549.849,15117.001,0.0,7452.549,4.45,7448.099,-812.539,0.0,-421.104,6218.906,0.0,6218.906,21335.907,
12/31/2019,21812.121,20.958,20.958,0.0,835.121,835.121,0.0,506.675,0.0,0.0,304.926,201.749,107.58,0.0,,82.313,1470.334,18363.832,22066.639,-3702.807,0.0,1977.955,957.833,680.996,276.837,,861.844,158.278,20341.787,,1400.65,1209.9,,190.75,0.0,231.482,220.0,3.832,1.949,1.883,7.65,388.166,0.0,0.0,283.686,2020.298,12517.562,12479.757,37.805,24.296,13.509,1048.31,0.0,196.69,536.063,315.557,13565.872,15586.17,0.0,7408.345,4.45,7403.895,-808.394,0.0,-374.0,6225.951,0.0,6225.951,21812.121,
03/31/2020,21969.44,531.63,531.63,0.0,497.556,497.556,0.0,386.112,0.0,0.0,131.041,255.071,72.984,,,59.116,1488.282,18629.492,22136.442,-3506.95,0.0,1851.666,781.544,,,0.0,810.479,259.643,20481.158,,925.258,742.369,61.057,121.832,,21.075,0.0,13.425,,13.425,7.65,145.059,0.0,0.0,89.897,1091.392,14243.081,14146.65,96.431,,96.431,1074.326,,,442.653,631.673,15317.407,16408.799,0.0,6993.903,4.45,6989.453,-792.019,-141.857,-499.386,5560.641,0.0,5560.641,21969.44,
06/30/2020,22992.467,945.732,945.732,0.0,608.923,608.923,0.0,515.255,0.0,0.0,201.883,313.372,109.949,,,92.302,2179.859,18981.173,22622.747,-3641.574,0.0,1831.435,778.937,,,0.0,790.035,262.463,20812.608,,1050.602,755.474,77.752,217.376,,21.214,0.0,13.564,,13.564,7.65,201.286,,,93.041,1273.102,14369.948,14276.232,93.716,,93.716,1108.765,,,475.904,632.861,15478.713,16751.815,0.0,7554.58,4.749,7549.831,-781.489,-7.536,-524.903,6240.652,0.0,6240.652,22992.467,
