Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Investments,LT Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Compensation,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2017,10973.807,37.951,37.951,0.0,862.862,862.862,0.0,67.732,,,,,144.795,,1.0,144.795,1113.34,8925.483,10123.419,-1197.936,0.0,,,934.984,434.001,387.096,46.905,,499.983,9860.467,,1004.684,536.225,,,468.459,973.115,190.252,,,,782.863,0.0,,1.0,0.0,1977.799,4353.11,4353.11,,,,2563.102,,474.99,,1710.267,376.845,6916.212,8894.011,0.0,1063.908,26.781,1037.127,0.0,1829.114,-813.226,2079.796,0.0,2079.796,10973.807,
06/30/2017,11124.784,55.363,55.363,0.0,916.631,916.631,0.0,67.239,,,,,137.455,,,137.455,1176.688,8969.245,10190.86,-1221.615,0.0,,,978.851,433.598,387.922,45.676,,545.253,9948.096,,1028.512,536.443,,,492.069,588.852,136.016,,,,452.836,0.0,,,0.0,1617.364,4795.992,4795.992,,,,2605.329,,479.574,,1739.326,386.429,7401.321,9018.685,0.0,1059.18,26.492,1032.688,0.0,1827.139,-780.22,2106.099,0.0,2106.099,11124.784,
09/30/2017,11258.974,65.256,65.256,0.0,981.702,981.702,0.0,71.328,,,,,134.294,,1.864,134.294,1252.58,9028.196,10215.384,-1187.188,0.0,,,978.198,439.501,395.12,44.381,,536.833,10006.394,,1071.39,557.216,,,514.174,143.942,59.41,,,,84.532,14.997,0.0,,0.0,1230.329,5205.284,5183.425,21.859,21.859,,2648.297,,482.098,54.595,1776.226,335.378,7853.581,9083.91,0.0,1066.072,26.474,1039.598,0.0,1855.806,-746.814,2175.064,0.0,2175.064,11258.974,
12/31/2017,11463.999,78.348,78.348,0.0,967.025,885.029,81.996,73.543,,,,,203.977,106.379,0.0,97.598,1322.893,9131.966,14991.997,-5860.031,426.272,61.425,364.847,582.868,438.434,395.504,42.93,58.708,85.726,10141.106,,1174.902,599.303,,,575.599,826.069,35.509,7.559,7.559,,783.001,14.004,0.0,7.0,0.0,2014.975,4583.582,4570.27,13.312,13.312,,2023.771,0.0,432.177,58.411,1211.129,315.054,6607.353,8622.328,0.0,1077.495,26.478,1051.017,0.0,2471.677,-707.501,2841.671,0.0,2841.671,11463.999,
03/31/2018,11736.157,73.857,73.857,0.0,986.102,986.102,0.0,73.704,,,,,177.858,,,177.858,1311.521,9386.059,14164.935,-4778.876,0.0,,,1038.577,421.868,380.122,41.746,,616.709,10424.636,,1113.964,618.588,,,495.376,677.916,36.498,,,,641.418,17.4,0.0,15.0,0.0,1809.28,4999.77,4999.77,,,,2068.292,,432.04,56.682,1244.035,320.535,7068.062,8877.342,0.0,1080.813,26.547,1054.266,0.0,2468.005,-690.003,2858.815,0.0,2858.815,11736.157,
06/30/2018,12228.866,73.582,73.582,0.0,1054.469,1054.469,0.0,74.079,,,,,165.626,,16.0,165.626,1367.756,9670.689,15721.715,-6051.026,0.0,,,1190.421,559.964,480.351,79.613,,614.457,10861.11,,1258.352,706.239,,,552.113,740.548,44.107,,,,696.441,19.664,0.0,16.0,0.0,2018.564,5237.377,5237.377,,,,2131.522,,418.738,59.637,1309.445,327.702,7368.899,9387.463,0.0,1089.108,26.547,1062.561,0.0,2580.262,-827.967,2841.403,0.0,2841.403,12228.866,
09/30/2018,12684.305,60.688,60.688,0.0,1156.674,1156.674,0.0,78.119,,,,,169.175,,,169.175,1464.656,10013.01,11257.937,-1244.927,0.0,,,1206.639,554.39,493.169,61.221,,652.249,11219.649,,1301.788,704.613,,,597.175,859.53,0.0,,,,859.53,21.5,0.0,,0.0,2182.818,5423.58,5408.561,15.019,15.019,,2159.509,,418.828,63.194,1331.36,346.127,7583.089,9765.907,0.0,1101.956,26.544,1075.412,0.0,2632.589,-816.147,2918.398,0.0,2918.398,12684.305,
12/31/2018,13347.808,68.111,68.111,0.0,1176.631,1070.037,106.594,79.228,,,,,243.74,,0.0,243.74,1567.71,10481.849,16766.745,-6284.896,59.403,59.403,,1238.846,534.281,475.206,59.075,51.133,653.432,11780.098,,1345.291,731.876,,,613.415,1010.553,81.522,87.965,14.543,73.422,841.066,160.902,421.176,0.0,0.0,2516.746,5849.53,5679.237,170.293,32.909,137.384,2444.964,0.0,475.076,55.279,1179.723,313.71,8294.494,10811.24,0.0,1110.95,26.559,1084.391,0.0,2337.252,-911.634,2536.568,0.0,2536.568,13347.808,
03/31/2019,13948.985,62.787,62.787,0.0,1221.769,1221.769,0.0,80.082,,,,,193.147,,,193.147,1557.785,11079.733,16255.351,-5175.618,,,,1311.467,531.81,474.742,57.068,,779.657,12391.2,,1396.827,839.792,,,557.035,1189.481,210.185,83.248,11.256,71.992,896.048,168.271,415.166,6.0,0.0,2754.579,6160.463,5993.233,167.23,32.446,134.784,2467.139,,474.103,57.876,1202.65,311.344,8627.602,11382.181,0.0,1113.365,26.651,1086.714,0.0,2343.857,-890.418,2566.804,0.0,2566.804,13948.985,
06/30/2019,14522.054,92.502,92.502,0.0,1248.967,1248.967,0.0,80.954,,,,,149.025,,,149.025,1571.448,11629.636,16952.17,-5322.534,0.0,,,1320.97,529.841,474.937,54.904,,791.129,12950.606,,1350.176,768.054,,,582.122,1124.906,238.37,82.757,11.07,71.687,803.779,166.067,418.084,7.0,0.0,2641.149,6756.707,6585.777,170.93,33.283,137.647,2516.492,,481.203,60.372,1222.849,326.984,9273.199,11914.348,0.0,1121.474,26.667,1094.807,0.0,2385.62,-899.388,2607.706,0.0,2607.706,14522.054,
09/30/2019,14482.844,75.867,75.867,0.0,1274.492,1274.492,0.0,83.226,,,,,138.553,,,138.553,1572.138,11529.696,17080.202,-5550.506,0.0,,,1381.01,527.556,474.814,52.742,,853.454,12910.706,,1354.31,742.868,,,611.442,1013.579,217.738,85.097,12.209,72.888,710.744,164.963,425.27,9.0,0.0,2532.852,6950.72,6769.535,181.185,36.351,144.834,2522.285,,476.262,60.479,1215.704,335.57,9473.005,12005.857,0.0,1129.785,26.665,1103.12,0.0,2262.356,-915.154,2476.987,0.0,2476.987,14482.844,
12/31/2019,14475.334,73.584,73.584,0.0,1172.89,1037.537,135.353,80.822,,,,,234.755,,0.0,234.755,1562.051,11560.272,18528.841,-6968.569,70.953,70.953,,1282.058,525.93,475.025,50.905,72.32,683.808,12913.283,,1233.299,594.712,,,638.587,1226.849,425.676,84.666,12.381,72.285,716.507,165.205,438.482,0.0,0.0,2625.353,6921.585,6730.888,190.697,39.336,151.361,2452.086,0.0,434.016,65.006,1161.444,353.138,9373.671,11999.024,0.0,1135.288,26.639,1108.649,0.0,2177.513,-836.491,2476.31,0.0,2476.31,14475.334,
03/31/2020,14364.224,397.235,397.235,0.0,1139.81,999.37,140.44,65.422,,,,,254.099,,,254.099,1856.566,10940.328,16852.025,-5911.697,,,,1567.33,522.852,474.179,48.673,,1044.478,12507.658,,1109.609,522.612,,,586.997,923.841,0.0,70.314,,70.314,853.527,162.946,443.59,,0.0,2196.396,7478.424,7320.843,157.581,,157.581,2446.668,,431.308,57.654,1131.965,382.151,9925.092,12121.488,0.0,1130.795,26.867,1103.928,0.0,2026.886,-914.945,2242.736,0.0,2242.736,14364.224,
06/30/2020,14208.751,831.469,831.469,0.0,1026.742,905.558,121.184,62.282,,,,,212.216,,,212.216,2132.709,10482.919,16526.843,-6043.924,0.0,,,1593.123,521.174,474.48,46.694,,1071.949,12076.042,,1055.207,425.686,,,629.521,1533.117,0.0,72.513,,72.513,1460.604,167.281,446.691,,0.0,2755.605,6849.22,6687.096,162.124,,162.124,2444.834,,421.459,66.533,1110.487,399.664,9294.054,12049.659,0.0,1140.792,26.909,1113.883,0.0,1922.94,-904.64,2159.092,0.0,2159.092,14208.751,
