Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Deferred Tax Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2005,3300.6,763.5,272.4,491.1,119.6,119.6,,43.7,0.0,0.0,43.7,0.0,307.3,,,,1234.1,1823.5,2775.3,-951.8,0.0,243.0,38.6,,,204.4,2066.5,,142.3,142.3,,,,54.0,,,,,,859.8,,,859.8,1056.1,980.4,980.1,0.3,0.3,,679.6,,,,,,679.6,1660.0,2716.1,0.0,527.3,,,-60.5,203.5,-85.8,584.5,0.0,584.5,3300.6,
06/30/2005,3370.5,726.1,31.2,694.9,125.8,125.8,,46.1,0.0,0.0,46.1,0.0,301.1,,,,1199.1,1932.0,2911.9,-979.9,0.0,239.4,38.6,0.0,38.6,200.8,2171.4,,132.6,132.6,,,,57.0,,,,,,896.3,,,896.3,1085.9,979.5,979.2,0.3,0.3,,704.0,,,,,,704.0,1683.5,2769.4,0.0,528.4,,,-60.4,220.9,-87.8,601.1,0.0,601.1,3370.5,
09/30/2005,3509.7,745.7,26.7,719.0,130.1,130.1,,48.1,0.0,0.0,48.1,0.0,384.2,,,,1308.1,1958.6,2946.6,-988.0,0.0,243.0,38.6,0.0,38.6,204.4,2201.6,,138.4,138.4,,,,57.6,,,,,,905.6,,,905.6,1101.6,970.0,969.7,0.3,0.3,,738.5,,,,,,738.5,1708.5,2810.1,0.0,543.1,,,-57.7,311.1,-96.9,699.6,0.0,699.6,3509.7,
12/31/2005,3792.0,982.6,73.6,909.0,124.2,124.2,,44.0,0.0,0.0,44.0,0.0,389.5,,,,1540.3,2032.2,3051.8,-1019.6,0.0,219.5,33.6,,,185.9,2251.7,,134.6,134.6,,,,113.5,,,,,,917.5,,,917.5,1165.6,969.1,968.8,0.3,0.3,,829.7,,,,,,829.7,1798.8,2964.4,0.0,746.2,,,-56.6,278.1,-140.1,827.6,0.0,827.6,3792.0,
03/31/2006,3888.2,1120.3,140.5,979.8,139.5,139.5,,44.4,0.0,0.0,44.4,0.0,297.1,,,,1601.3,2039.3,2814.1,-774.8,0.0,247.6,33.6,0.0,33.6,214.0,2286.9,,130.2,130.2,,,,168.3,,,,,,1032.2,,,1032.2,1330.7,1027.4,,,,,778.6,,,,,,778.6,1806.0,3136.7,0.0,741.1,,,-56.3,199.0,-132.3,751.5,0.0,751.5,3888.2,
06/30/2006,4091.8,1215.6,140.5,1075.1,157.1,157.1,,43.4,0.0,0.0,43.4,0.0,316.2,,,,1732.3,2130.5,2940.0,-809.5,0.0,229.0,33.6,0.0,33.6,195.4,2359.5,,83.2,83.2,,,,201.2,,,,,,1138.8,,,1138.8,1423.2,889.2,,,,,805.2,,,,,,805.2,1694.4,3117.6,0.0,905.0,,,-53.4,254.5,-131.9,974.2,0.0,974.2,4091.8,
09/30/2006,4139.7,1219.1,152.3,1066.8,145.8,145.8,,52.4,0.0,0.0,52.4,0.0,280.0,,,,1697.3,2251.0,3094.9,-843.9,0.0,191.4,33.6,,,157.8,2442.4,,89.9,89.9,,,,315.0,,,,,,975.6,,,975.6,1380.5,945.5,,,,,848.7,,,,,,848.7,1794.2,3174.7,0.0,910.9,,,-52.8,237.1,-130.2,965.0,0.0,965.0,4139.7,
12/31/2006,4077.1,1125.2,230.7,894.5,134.2,134.2,,44.7,0.0,0.0,44.7,0.0,268.2,,,,1572.3,2359.0,3265.1,-906.1,0.0,145.8,,,,145.8,2504.8,,90.0,90.0,,,,119.1,,,,,,1027.6,,,1027.6,1236.7,1031.7,,,,,923.2,,,,,,923.2,1954.9,3191.6,0.0,920.4,,,-50.4,206.9,-191.4,885.5,0.0,885.5,4077.1,
03/31/2007,4343.1,1079.7,161.0,918.7,158.3,158.3,,47.8,0.0,0.0,47.8,0.0,308.3,,,,1594.1,2570.5,3503.0,-932.5,0.0,178.5,0.0,0.0,0.0,178.5,2749.0,,75.8,75.8,,,,118.0,,,,,,1186.5,,,1186.5,1380.3,1171.3,,,,,905.2,,,,,,905.2,2076.5,3456.8,0.0,927.3,,,-49.7,196.6,-187.9,886.3,0.0,886.3,4343.1,
06/30/2007,4479.4,1092.6,158.2,934.4,189.1,189.1,,55.1,0.0,0.0,55.1,0.0,292.8,,,,1629.6,2693.8,3641.4,-947.6,0.0,156.0,0.0,0.0,0.0,156.0,2849.8,,93.3,93.3,,,,107.3,,,,,,1207.9,,,1207.9,1408.5,1177.0,,,,,958.2,,,,,,958.2,2135.2,3543.7,0.0,931.1,,,-49.7,242.7,-188.4,935.7,0.0,935.7,4479.4,
09/30/2007,4456.9,997.9,80.3,917.6,156.8,156.8,,51.8,0.0,0.0,51.8,0.0,261.8,,,,1468.3,2833.7,3818.8,-985.1,0.0,154.9,0.0,0.0,0.0,154.9,2988.6,,88.8,88.8,,,,97.2,,,,,,1113.6,,,1113.6,1299.6,1151.8,,,,,978.1,,,,,,978.1,2129.9,3429.5,0.0,935.3,,,-54.8,328.5,-181.6,1027.4,0.0,1027.4,4456.9,
12/31/2007,4490.9,934.7,204.3,730.4,138.0,138.0,,46.6,,,46.6,,271.0,,,,1390.3,2962.3,3985.7,-1023.4,,138.3,,,,138.3,3100.6,,101.5,101.5,,,,175.9,,,,,,1096.3,,,1096.3,1373.7,1124.6,,,,,967.2,,,,,,967.2,2091.8,3465.5,0.0,941.9,,,-112.5,329.3,-133.3,1025.4,0.0,1025.4,4490.9,
03/31/2008,4777.1,1028.5,211.9,816.6,158.8,158.8,,47.0,,,,,307.5,,,,1541.8,3056.6,4120.1,-1063.5,,178.7,,,,178.7,3235.3,,97.3,97.3,,,,155.0,,,,,,1230.1,,,1230.1,1482.4,1380.0,,,,,957.6,,,,,,957.6,2337.6,3820.0,0.0,942.0,,,-153.1,296.0,-127.8,957.1,0.0,957.1,4777.1,
06/30/2008,5095.5,1117.3,179.1,938.2,165.0,165.0,,59.7,0.0,0.0,59.7,0.0,392.0,,,,1734.0,3141.8,4248.5,-1106.7,0.0,219.7,0.0,0.0,0.0,219.7,3361.5,,84.2,84.2,,,,262.2,,,,,,1303.4,,,1303.4,1649.8,1444.9,,,,,990.6,,,,,,990.6,2435.5,4085.3,0.0,945.3,,,-161.4,359.1,-132.8,1010.2,0.0,1010.2,5095.5,
09/30/2008,5065.9,1168.5,259.2,909.3,143.0,143.0,,83.5,,,,,283.7,,,,1678.7,3217.5,4358.7,-1141.2,,169.7,,,,169.7,3387.2,,81.1,81.1,,,,254.5,,,,,,1204.9,,,1204.9,1540.5,1613.1,,,,,986.6,,,,,,986.6,2599.7,4140.2,,954.2,,,-161.4,268.6,-135.7,925.7,,925.7,5065.9,
12/31/2008,4835.6,1077.4,283.1,794.3,116.7,116.7,,51.9,,,51.9,,262.9,,,,1508.9,3167.7,4349.4,-1181.7,0.0,159.0,,,,159.0,3326.7,,59.6,59.6,,,,244.9,,,,,,1056.1,,,1056.1,1360.6,1596.3,,,,,1216.8,,,,,,1216.8,2813.1,4173.7,,958.2,,,-161.4,193.4,-328.3,661.9,,661.9,4835.6,
03/31/2009,4779.0,1043.0,237.1,805.9,113.5,113.5,0.0,43.4,,,,,266.0,,170.3,95.7,1465.9,3127.2,4353.2,-1226.0,0.0,185.9,,,,185.9,3313.1,,715.9,63.8,,,652.1,164.4,0.0,,,,164.4,405.3,424.7,,5.7,1285.6,1619.3,1619.3,,,,1216.8,,589.4,,,37.2,165.5,2836.1,4121.7,0.0,965.0,43.3,921.7,-161.0,174.2,-320.9,657.3,0.0,657.3,4779.0,
06/30/2009,4941.3,1121.8,163.3,958.5,156.5,156.5,0.0,43.6,,,,,272.0,,158.2,113.8,1593.9,3154.2,4401.0,-1246.8,0.0,193.2,,,,193.2,3347.4,,747.5,52.5,,,695.0,167.3,0.0,,,,167.3,425.6,454.3,,4.1,1340.4,1669.7,1669.7,,,,1242.8,,583.3,,,46.1,159.1,2912.5,4252.9,0.0,967.8,43.3,924.5,-172.8,203.3,-309.9,688.4,0.0,688.4,4941.3,
09/30/2009,5006.0,1229.6,170.0,1059.6,128.3,128.3,0.0,47.4,,,,,280.5,,138.7,141.8,1685.8,3136.3,4423.1,-1286.8,0.0,183.9,,,,183.9,3320.2,,735.2,55.1,,,680.1,148.5,0.0,,,,148.5,398.8,454.0,,1.7,1282.5,1657.5,1657.5,,,,1292.2,,582.7,,,93.3,162.2,2949.7,4232.2,0.0,970.7,43.5,927.2,-184.8,290.9,-303.0,773.8,0.0,773.8,5006.0,
12/31/2009,4996.2,1192.1,164.2,1027.9,111.8,111.8,0.0,45.8,,,,,284.6,0.0,120.3,164.3,1634.3,3167.9,4506.9,-1339.0,0.0,194.0,0.0,0.0,0.0,194.0,3361.9,,747.2,63.3,0.0,0.0,683.9,156.0,0.0,0.0,0.0,,156.0,366.3,435.1,,0.0,1269.5,1699.2,1699.2,0.0,0.0,,1155.4,0.0,421.0,,,151.1,148.2,2854.6,4124.1,0.0,802.8,35.8,767.0,-5.7,315.0,-240.0,872.1,0.0,872.1,4996.2,
03/31/2010,5015.7,1171.2,117.7,1053.5,137.3,137.3,0.0,49.1,,,,,294.0,,133.0,161.0,1651.6,3136.0,4523.0,-1387.0,0.0,228.1,,,,228.1,3364.1,,712.4,53.3,,,659.1,158.2,0.0,,,,158.2,468.9,419.1,,0.0,1339.5,1657.2,1657.2,,,,1133.6,,412.8,,,170.1,131.6,2790.8,4130.3,0.0,815.9,36.2,779.7,-13.8,320.3,-237.0,885.4,0.0,885.4,5015.7,
06/30/2010,5107.0,1272.7,108.1,1164.6,145.2,145.2,0.0,48.5,,,,,272.8,,137.4,135.4,1739.2,3163.9,4586.8,-1422.9,0.0,203.9,,,,203.9,3367.8,,757.4,58.0,,,699.4,154.3,0.0,,,,154.3,529.0,407.1,,0.0,1440.7,1570.0,1570.0,,,,1156.4,,409.7,,,207.8,131.8,2726.4,4167.1,0.0,828.5,36.5,792.0,-27.8,378.9,-239.7,939.9,0.0,939.9,5107.0,
09/30/2010,5120.1,1317.7,129.2,1188.5,139.6,139.6,0.0,41.6,,,,,269.4,,129.8,139.6,1768.3,3147.0,4603.1,-1456.1,0.0,204.8,,,,204.8,3351.8,,776.2,50.8,,,725.4,233.8,0.0,,,,233.8,462.0,396.8,,0.0,1472.0,1390.1,1390.1,,,,1184.5,,403.4,,,251.7,132.6,2574.6,4046.6,0.0,842.5,36.8,805.7,-32.4,501.3,-237.9,1073.5,0.0,1073.5,5120.1,
12/31/2010,5016.6,1208.2,89.5,1118.7,120.1,120.1,0.0,45.1,,,,,288.6,69.9,120.5,168.1,1662.0,3148.4,4657.9,-1509.5,0.0,206.2,0.0,0.0,0.0,136.3,3354.6,,772.3,60.2,0.0,0.0,712.1,221.2,0.0,0.0,0.0,,221.2,431.2,403.5,0.0,0.0,1424.7,1313.0,1313.0,0.0,0.0,,1173.5,0.0,367.1,,,279.9,123.0,2486.5,3911.2,0.0,852.5,37.0,815.5,-46.0,566.1,-267.2,1105.4,0.0,1105.4,5016.6,
03/31/2011,5111.4,1042.5,60.2,982.3,161.2,161.2,0.0,45.7,,,,,346.6,,116.3,230.3,1596.0,3202.2,4763.8,-1561.6,0.0,313.2,,,,313.2,3515.4,,729.2,59.2,,,670.0,169.8,0.0,,,,169.8,585.4,387.7,,0.0,1484.4,1275.2,1275.2,,,,1181.7,,364.1,,,321.3,108.6,2456.9,3941.3,0.0,865.7,37.4,828.3,-72.2,640.3,-263.7,1170.1,0.0,1170.1,5111.4,
06/30/2011,5233.8,1153.5,67.0,1086.5,167.8,167.8,0.0,52.6,,,,,301.8,,126.4,175.4,1675.7,3249.9,4853.0,-1603.1,0.0,308.2,,,,308.2,3558.1,,779.6,71.3,,,708.3,253.9,0.0,,,,253.9,594.5,386.7,,0.0,1628.0,1154.9,1154.9,,,,1244.4,,361.2,,,347.9,148.6,2399.3,4027.3,0.0,876.6,37.7,838.9,-79.2,669.1,-260.0,1206.5,0.0,1206.5,5233.8,
09/30/2011,5260.2,1265.8,67.5,1198.3,148.3,148.3,0.0,44.3,,,,,267.9,,130.2,137.7,1726.3,3350.1,4996.2,-1646.1,0.0,183.8,,,,183.8,3533.9,,763.6,88.0,,,675.6,213.6,0.0,,,,213.6,541.1,394.0,,0.0,1518.3,1178.8,1178.8,,,,1298.8,,336.3,,,398.2,170.3,2477.6,3995.9,0.0,881.1,37.8,843.3,-107.4,746.6,-256.0,1264.3,0.0,1264.3,5260.2,
12/31/2011,5167.0,1141.0,102.0,1039.0,136.0,136.0,0.0,44.0,,,,,275.0,70.2,134.0,141.0,1596.0,3373.0,5038.0,-1665.0,0.0,198.0,0.0,0.0,0.0,127.8,3571.0,,784.2,104.0,0.0,0.0,680.2,208.0,0.0,0.0,0.0,,208.0,517.8,410.0,0.0,0.0,1510.0,1099.0,1099.0,0.0,0.0,,1384.0,0.0,463.0,,,363.0,148.0,2483.0,3993.0,0.0,878.0,76.0,802.0,-125.0,811.0,-390.0,1174.0,0.0,1174.0,5167.0,
03/31/2012,5382.0,1141.2,48.2,1093.0,168.3,168.3,0.0,45.3,,,,,302.1,72.8,142.5,100.9,1656.9,3503.7,5230.9,-1727.2,0.0,221.4,,,,148.6,3725.1,,803.9,129.0,,,674.9,210.1,0.0,,,,210.1,659.2,406.2,20.4,0.0,1673.2,1036.9,1036.9,,,,1453.9,,458.4,,,405.2,163.7,2490.8,4164.0,0.0,749.0,71.2,677.8,0.0,851.4,-382.4,1218.0,0.0,1218.0,5382.0,
06/30/2012,5423.6,1185.4,35.4,1150.0,169.4,169.4,0.0,47.8,,,,,295.8,39.3,152.1,121.7,1698.4,3547.4,5288.0,-1740.6,0.0,177.8,,,,138.5,3725.2,,808.0,110.8,,,697.2,183.4,0.0,,,,183.4,672.9,414.0,26.3,0.0,1664.3,957.1,957.1,,,,1519.2,,452.9,,,447.5,178.5,2476.3,4140.6,0.0,744.9,70.7,674.2,0.0,918.9,-380.8,1283.0,0.0,1283.0,5423.6,
09/30/2012,5436.1,1185.6,27.5,1158.1,185.4,185.4,0.0,52.5,,,,,293.0,43.1,141.5,116.1,1716.5,3547.5,5352.8,-1805.3,0.0,172.1,,,,129.0,3719.6,,772.0,70.2,,,701.8,167.2,0.0,,,,167.2,589.6,423.4,28.1,0.0,1528.8,898.9,898.9,,,,1569.2,,447.9,,,484.9,184.9,2468.1,3996.9,0.0,730.5,70.2,660.3,0.0,1082.3,-373.6,1439.2,0.0,1439.2,5436.1,
12/31/2012,5505.0,1252.0,122.0,1130.0,130.0,130.0,0.0,58.0,,,,,297.0,39.0,148.0,123.0,1737.0,3609.0,5472.0,-1863.0,0.0,159.0,0.0,0.0,0.0,120.0,3768.0,,799.0,65.0,0.0,0.0,734.0,161.0,0.0,0.0,0.0,,161.0,541.0,443.0,27.0,0.0,1501.0,871.0,871.0,0.0,0.0,,1712.0,0.0,489.0,375.0,114.0,446.0,307.0,2583.0,4084.0,0.0,730.0,70.0,660.0,0.0,1127.0,-436.0,1421.0,0.0,1421.0,5505.0,
03/31/2013,5644.0,1265.0,95.0,1170.0,188.0,188.0,0.0,61.0,,,,,325.0,23.0,172.0,132.0,1839.0,3639.0,5564.0,-1925.0,0.0,166.0,,,,143.0,3805.0,,795.0,101.0,,,694.0,106.0,0.0,,,,106.0,697.0,441.0,23.0,0.0,1598.0,840.0,840.0,,,,1744.0,,479.0,,,492.0,309.0,2584.0,4182.0,0.0,727.0,70.0,657.0,0.0,1164.0,-429.0,1462.0,0.0,1462.0,5644.0,
06/30/2013,5852.0,1429.0,57.0,1372.0,195.0,195.0,,59.0,,,,,303.0,13.0,175.0,114.0,1986.0,3725.0,5715.0,-1990.0,,141.0,,,,128.0,3866.0,,916.0,71.0,,,845.0,110.0,0.0,,,,110.0,730.0,455.0,14.0,0.0,1756.0,814.0,814.0,,,,1739.0,,470.0,,,496.0,304.0,2553.0,4309.0,0.0,699.0,70.0,629.0,0.0,1268.0,-424.0,1543.0,0.0,1543.0,5852.0,
09/30/2013,5862.0,1445.0,41.0,1404.0,182.0,182.0,,60.0,,,,,248.0,9.0,123.0,105.0,1935.0,3792.0,5826.0,-2034.0,,135.0,,,,126.0,3927.0,,906.0,60.0,,,846.0,111.0,0.0,,,,111.0,633.0,295.0,32.0,0.0,1650.0,782.0,782.0,,,,1628.0,,461.0,,,554.0,286.0,2410.0,4060.0,0.0,695.0,70.0,625.0,-21.0,1542.0,-414.0,1802.0,0.0,1802.0,5862.0,
12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/2014,6061.0,1420.0,90.0,1330.0,212.0,212.0,0.0,58.0,,,,,244.0,3.0,120.0,112.0,1934.0,3930.0,6068.0,-2138.0,0.0,197.0,,,,194.0,4127.0,,886.0,75.0,,,811.0,113.0,0.0,,,,113.0,756.0,334.0,11.0,0.0,1755.0,721.0,721.0,,,,1490.0,,122.0,,,725.0,298.0,2211.0,3966.0,0.0,593.0,69.0,524.0,-1.0,1684.0,-181.0,2095.0,0.0,2095.0,6061.0,
06/30/2014,6314.0,1510.0,22.0,1488.0,203.0,203.0,,61.0,,,,,246.0,2.0,112.0,119.0,2020.0,4102.0,6291.0,-2189.0,,192.0,,,,190.0,4294.0,,937.0,71.0,,,866.0,114.0,0.0,,,,114.0,813.0,342.0,13.0,0.0,1864.0,745.0,745.0,,,,1505.0,,123.0,,,725.0,302.0,2250.0,4114.0,0.0,552.0,1.0,551.0,-5.0,1831.0,-178.0,2200.0,0.0,2200.0,6314.0,
09/30/2014,6236.0,1343.0,34.0,1309.0,178.0,178.0,,64.0,,,,,214.0,1.0,114.0,97.0,1799.0,4244.0,6494.0,-2250.0,,193.0,,,,192.0,4437.0,,943.0,68.0,,,875.0,115.0,0.0,,,,115.0,709.0,356.0,11.0,0.0,1767.0,710.0,710.0,,,,1530.0,,124.0,,,738.0,301.0,2240.0,4007.0,0.0,400.0,1.0,399.0,-5.0,2012.0,-178.0,2229.0,0.0,2229.0,6236.0,
12/31/2014,6181.0,1217.0,107.0,1110.0,259.0,259.0,0.0,58.0,,,,,222.0,4.0,117.0,102.0,1756.0,4299.0,6616.0,-2317.0,0.0,126.0,0.0,0.0,0.0,122.0,4425.0,,917.0,62.0,0.0,0.0,855.0,117.0,0.0,0.0,0.0,,117.0,637.0,374.0,40.0,0.0,1671.0,686.0,686.0,0.0,0.0,,1697.0,0.0,246.0,77.0,169.0,750.0,287.0,2383.0,4054.0,0.0,297.0,1.0,296.0,-4.0,2144.0,-310.0,2127.0,0.0,2127.0,6181.0,
03/31/2015,6410.0,1312.0,51.0,1261.0,187.0,187.0,0.0,52.0,,,,,225.0,2.0,123.0,99.0,1776.0,4497.0,6881.0,-2384.0,0.0,137.0,,,,135.0,4634.0,,942.0,57.0,,,885.0,118.0,0.0,,,,118.0,820.0,382.0,15.0,0.0,1880.0,650.0,650.0,,,,1714.0,,247.0,,,753.0,317.0,2364.0,4244.0,0.0,212.0,1.0,211.0,-7.0,2266.0,-305.0,2166.0,0.0,2166.0,6410.0,
06/30/2015,6480.0,1192.0,45.0,1147.0,194.0,194.0,,58.0,,,,,210.0,3.0,123.0,80.0,1654.0,4705.0,7165.0,-2460.0,,121.0,,,,118.0,4826.0,,965.0,56.0,,,909.0,116.0,0.0,,,,116.0,846.0,401.0,13.0,0.0,1927.0,629.0,629.0,,,,1705.0,,247.0,,,718.0,326.0,2334.0,4261.0,0.0,57.0,1.0,56.0,-8.0,2474.0,-304.0,2219.0,0.0,2219.0,6480.0,
09/30/2015,6564.0,1258.0,88.0,1170.0,205.0,205.0,0.0,52.0,,,,,200.0,2.0,126.0,71.0,1715.0,4734.0,7268.0,-2534.0,0.0,115.0,,,,113.0,4849.0,,971.0,61.0,,,910.0,117.0,0.0,,,,117.0,766.0,416.0,16.0,0.0,1854.0,593.0,593.0,,,,1752.0,,249.0,,,746.0,325.0,2345.0,4199.0,0.0,71.0,1.0,70.0,-127.0,2724.0,-303.0,2365.0,0.0,2365.0,6564.0,
12/31/2015,6530.0,1328.0,73.0,1255.0,212.0,212.0,0.0,51.0,,,,,72.0,2.0,,70.0,1663.0,4802.0,7416.0,-2614.0,0.0,65.0,0.0,0.0,0.0,63.0,4867.0,,1017.0,63.0,,,954.0,114.0,0.0,0.0,0.0,,114.0,674.0,431.0,36.0,0.0,1805.0,569.0,569.0,0.0,0.0,,1745.0,0.0,270.0,173.0,97.0,682.0,326.0,2314.0,4119.0,0.0,74.0,1.0,73.0,-250.0,2890.0,-303.0,2411.0,0.0,2411.0,6530.0,
03/31/2016,6829.0,1564.0,78.0,1486.0,235.0,235.0,0.0,45.0,,,,,79.0,,,79.0,1923.0,4830.0,7529.0,-2699.0,0.0,76.0,,,,76.0,4906.0,,1085.0,63.0,,,1022.0,116.0,0.0,,,,116.0,868.0,467.0,,0.0,2069.0,531.0,531.0,,,,1774.0,,270.0,,,678.0,359.0,2305.0,4374.0,0.0,87.0,1.0,86.0,-377.0,3039.0,-294.0,2455.0,0.0,2455.0,6829.0,
06/30/2016,7035.0,1607.0,81.0,1526.0,254.0,254.0,0.0,45.0,,,,,97.0,,,97.0,2003.0,4959.0,7743.0,-2784.0,0.0,73.0,,,,73.0,5032.0,,1074.0,78.0,,,996.0,117.0,0.0,,,,117.0,870.0,480.0,,0.0,2061.0,509.0,509.0,,,,1838.0,,271.0,,,721.0,366.0,2347.0,4408.0,0.0,92.0,1.0,91.0,-444.0,3266.0,-287.0,2627.0,0.0,2627.0,7035.0,
09/30/2016,8699.0,3226.0,1818.0,1408.0,232.0,232.0,0.0,44.0,,,,,98.0,,,98.0,3600.0,5031.0,7908.0,-2877.0,0.0,68.0,,,,68.0,5099.0,,1063.0,71.0,,,992.0,275.0,0.0,,,,275.0,785.0,491.0,,0.0,2123.0,1861.0,1861.0,,,,1851.0,,272.0,,,733.0,355.0,3712.0,5835.0,0.0,104.0,1.0,103.0,-444.0,3488.0,-284.0,2864.0,0.0,2864.0,8699.0,
12/31/2016,9962.0,1580.0,328.0,1252.0,302.0,302.0,,47.0,,,,,121.0,3.0,,104.0,2050.0,5666.0,8595.0,-2929.0,,2246.0,2077.0,1934.0,143.0,166.0,7912.0,,1362.0,92.0,,,1270.0,319.0,0.0,0.0,0.0,,319.0,854.0,640.0,0.0,0.0,2535.0,2645.0,2645.0,0.0,0.0,,1851.0,,331.0,225.0,106.0,463.0,417.0,4496.0,7031.0,0.0,111.0,1.0,110.0,-443.0,3568.0,-305.0,2931.0,0.0,2931.0,9962.0,
03/31/2017,10302.0,1710.0,183.0,1527.0,321.0,321.0,0.0,50.0,,,,,132.0,,,132.0,2213.0,5809.0,8817.0,-3008.0,0.0,2280.0,2081.0,1942.0,139.0,199.0,8089.0,,1285.0,95.0,,,1190.0,332.0,0.0,,,,332.0,1218.0,641.0,,0.0,2835.0,2531.0,2531.0,,,,1922.0,,334.0,,,509.0,438.0,4453.0,7288.0,0.0,127.0,1.0,126.0,-443.0,3629.0,-299.0,3014.0,0.0,3014.0,10302.0,
06/30/2017,10720.0,1922.0,198.0,1724.0,326.0,326.0,0.0,52.0,,,,,125.0,,,125.0,2425.0,6002.0,9061.0,-3059.0,0.0,2293.0,2077.0,1940.0,137.0,216.0,8295.0,,1382.0,95.0,,,1287.0,337.0,0.0,,,,337.0,1255.0,652.0,,0.0,2974.0,2469.0,2469.0,,,,2013.0,,336.0,,,598.0,427.0,4482.0,7456.0,0.0,136.0,1.0,135.0,-466.0,3888.0,-294.0,3264.0,0.0,3264.0,10720.0,
09/30/2017,10739.0,1740.0,144.0,1596.0,301.0,301.0,0.0,57.0,,,,,116.0,,,116.0,2214.0,6230.0,9308.0,-3078.0,0.0,2295.0,2069.0,1934.0,135.0,226.0,8525.0,,1328.0,97.0,,,1231.0,334.0,0.0,,,,334.0,1103.0,682.0,,0.0,2765.0,2367.0,2367.0,,,,2116.0,,323.0,,,682.0,429.0,4483.0,7248.0,0.0,157.0,1.0,156.0,-494.0,4117.0,-289.0,3491.0,0.0,3491.0,10739.0,
12/31/2017,10746.0,1621.0,194.0,1427.0,341.0,341.0,0.0,57.0,34.0,0.0,23.0,0.0,133.0,11.0,,113.0,2152.0,6284.0,9275.0,-2991.0,0.0,2310.0,2076.0,1943.0,133.0,223.0,8594.0,,935.0,120.0,,,815.0,307.0,0.0,0.0,0.0,,307.0,1444.0,1090.0,5.0,0.0,2686.0,2262.0,2262.0,0.0,0.0,,2338.0,0.0,453.0,335.0,118.0,370.0,420.0,4600.0,7286.0,0.0,165.0,1.0,164.0,-518.0,4193.0,-380.0,3460.0,0.0,3460.0,10746.0,
03/31/2018,10848.0,1528.0,177.0,1351.0,350.0,350.0,0.0,62.0,,,,,174.0,,,174.0,2114.0,6403.0,9414.0,-3011.0,0.0,2331.0,2075.0,1943.0,132.0,256.0,8734.0,,834.0,102.0,,,732.0,387.0,0.0,,,,387.0,1771.0,1102.0,,0.0,2992.0,2062.0,2062.0,,,,2355.0,,458.0,,,372.0,423.0,4417.0,7409.0,0.0,191.0,1.0,190.0,-531.0,4219.0,-440.0,3439.0,0.0,3439.0,10848.0,
06/30/2018,11055.0,1568.0,102.0,1466.0,411.0,411.0,0.0,57.0,,,,,180.0,,,180.0,2216.0,6493.0,9584.0,-3091.0,0.0,2346.0,2073.0,1943.0,130.0,273.0,8839.0,,943.0,115.0,,,828.0,314.0,0.0,,,,314.0,1779.0,1110.0,,0.0,3036.0,1998.0,1998.0,,,,2428.0,,464.0,,,437.0,417.0,4426.0,7462.0,0.0,199.0,1.0,198.0,-544.0,4373.0,-435.0,3593.0,0.0,3593.0,11055.0,
09/30/2018,10893.0,1397.0,174.0,1223.0,422.0,422.0,0.0,57.0,,,,,180.0,,,180.0,2056.0,6495.0,9662.0,-3167.0,0.0,2342.0,2071.0,1943.0,128.0,271.0,8837.0,,900.0,114.0,,,786.0,345.0,0.0,,,,345.0,1643.0,1138.0,,0.0,2888.0,1684.0,1684.0,,,,2530.0,,470.0,,,494.0,428.0,4214.0,7102.0,0.0,225.0,1.0,224.0,-556.0,4550.0,-428.0,3791.0,0.0,3791.0,10893.0,
