Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/2017,5920.929,381.887,381.887,0.0,806.8,806.8,0.0,769.799,121.746,0.0,648.053,0.0,362.879,2.683,348.378,2321.365,783.469,2700.255,-1916.786,0.0,2816.095,2049.255,1389.92,659.335,554.056,210.101,3599.564,,926.565,481.412,9.316,,435.837,430.0,180.0,,,250.0,14.479,,0.706,0.0,1371.044,1884.982,1884.982,,,,448.962,,,98.208,350.048,2333.944,3704.988,0.0,2240.095,441.369,1798.726,-2422.197,3301.875,-903.832,2215.941,0.0,2215.941,5920.929,
06/30/2017,6167.882,275.395,275.395,0.0,917.652,917.652,0.0,935.933,149.421,0.0,786.512,0.0,373.648,0.626,365.568,2502.628,807.796,2776.646,-1968.85,0.0,2857.458,2055.295,1394.464,660.831,580.113,221.424,3665.254,,985.24,549.319,4.38,,431.541,756.769,506.769,,,250.0,20.491,,6.127,0.0,1762.5,1885.693,1885.693,,,,452.284,,,96.083,350.074,2337.977,4100.477,0.0,2251.212,441.369,1809.843,-2416.804,3114.931,-881.934,2067.405,0.0,2067.405,6167.882,
09/30/2017,6199.684,181.308,181.308,0.0,1506.145,1506.145,0.0,989.995,130.895,0.0,859.1,0.0,352.711,0.764,349.391,3030.159,821.228,2837.968,-2016.74,0.0,2348.297,2049.422,1397.642,651.78,75.66,222.451,3169.525,,1291.958,713.488,32.296,,546.174,982.649,732.649,,,250.0,22.671,,7.206,0.0,2297.278,1886.404,1886.404,,,,576.327,,,218.308,350.813,2462.731,4760.009,0.0,2234.405,441.369,1793.036,-2392.422,2460.224,-862.532,1439.675,0.0,1439.675,6199.684,
12/31/2017,6238.503,1079.221,1079.221,0.0,1128.61,1128.61,0.0,600.704,101.69,0.0,499.014,0.0,303.053,0.115,295.364,3111.588,785.285,2740.997,-1955.712,0.0,2341.63,2035.872,1396.669,639.203,76.75,228.893,3126.915,,1357.642,572.166,9.498,,775.978,250.0,0.0,,,250.0,16.161,0.0,3.159,0.0,1623.803,2873.119,2872.606,0.513,0.513,,484.126,0.0,168.539,64.498,247.93,3357.245,4981.048,0.0,2249.76,441.369,1808.391,-2389.877,2179.358,-781.786,1257.455,0.0,1257.455,6238.503,
03/31/2018,5304.09,526.724,526.724,0.0,676.119,676.119,0.0,677.732,119.704,0.0,558.028,0.0,341.095,2.177,339.671,2221.67,756.684,2754.323,-1997.639,0.0,2325.736,2032.36,1397.217,635.143,78.922,212.277,3082.42,,969.723,398.36,9.91,,561.453,0.0,0.0,,,0.0,17.456,,6.082,0.0,987.179,2871.771,2871.771,,,,462.674,-4.663,,127.912,333.343,3334.445,4321.624,0.0,2258.508,441.369,1817.139,-2385.85,1848.957,-739.149,982.466,0.0,982.466,5304.09,
06/30/2018,5053.442,228.606,228.606,0.0,780.064,780.064,0.0,715.288,130.093,0.0,585.195,0.0,327.297,2.041,318.558,2051.255,719.747,2727.681,-2007.934,0.0,2282.44,2002.31,1390.076,612.234,74.992,203.097,3002.187,,1010.28,428.741,3.119,,578.42,80.0,80.0,,,0.0,7.165,,0.195,0.0,1097.445,2848.177,2848.177,,,,443.849,,,122.425,321.229,3292.026,4389.471,0.0,2261.801,441.369,1820.432,-2381.777,1608.025,-824.078,663.971,0.0,663.971,5053.442,
09/30/2018,5481.845,209.15,209.15,0.0,1312.932,1312.932,0.0,726.012,129.088,0.0,596.924,0.0,287.042,1.758,279.024,2535.136,677.03,2712.403,-2035.373,0.0,2269.679,1988.821,1388.883,599.938,75.59,203.51,2946.709,,1209.279,529.72,5.813,,673.746,275.0,275.0,,,0.0,9.724,,0.068,0.0,1494.003,2849.922,2849.922,,,,471.51,,,156.135,315.307,3321.432,4815.435,0.0,2243.925,441.369,1802.556,-2356.836,1614.343,-835.022,666.41,0.0,666.41,5481.845,
12/31/2018,5238.225,594.481,594.481,0.0,970.083,970.083,0.0,542.889,115.966,0.0,426.923,0.0,239.747,1.613,225.268,2347.2,657.595,2691.352,-2033.757,0.0,2233.43,1594.324,1386.424,207.9,49.937,587.556,2891.025,,1243.031,537.965,13.52,,691.546,4.176,4.176,,,0.0,2.725,0.0,0.185,0.0,1249.932,2851.723,2851.404,0.319,0.319,,469.669,0.0,166.289,66.853,236.342,3321.392,4571.324,0.0,2254.051,441.369,1812.682,-2354.617,1626.693,-859.226,666.901,0.0,666.901,5238.225,
03/31/2019,5082.367,380.107,380.107,0.0,624.477,624.477,0.0,615.828,118.143,0.0,497.685,0.0,274.674,3.041,257.594,1895.086,949.67,2989.608,-2039.938,0.0,2237.611,1969.255,1388.758,580.497,50.51,214.805,3187.281,,918.282,324.949,19.409,,573.924,77.092,0.0,77.092,77.092,0.0,6.037,,0.146,0.0,1001.411,3148.266,2853.454,294.812,,294.812,409.315,,,143.723,265.446,3557.581,4558.992,0.0,2264.087,441.369,1822.718,-2353.175,1450.397,-837.934,523.375,0.0,523.375,5082.367,
06/30/2019,5046.629,194.125,194.125,0.0,755.698,755.698,0.0,722.394,129.937,0.0,592.457,0.0,243.305,2.573,228.756,1915.522,912.923,2978.805,-2065.882,0.0,2218.184,1952.794,1386.057,566.737,49.937,212.88,3131.107,,953.093,416.43,22.618,,514.045,120.071,45.0,75.071,75.071,0.0,1.416,,0.363,0.0,1074.58,3140.141,2855.194,284.947,,284.947,410.571,,,138.018,272.19,3550.712,4625.292,0.0,2273.321,441.369,1831.952,-2349.874,1337.552,-839.662,421.337,0.0,421.337,5046.629,
09/30/2019,5527.581,218.298,218.298,0.0,1291.255,1291.255,0.0,701.567,107.562,0.0,594.005,0.0,225.877,4.942,203.181,2436.997,878.492,2923.222,-2044.73,0.0,2212.092,1934.92,1382.588,552.332,63.551,208.679,3090.584,,1217.089,512.491,48.795,,655.803,303.297,230.0,73.297,73.297,0.0,3.162,,0.048,0.0,1523.548,3130.679,2856.773,273.906,,273.906,419.696,,,146.297,273.351,3550.375,5073.923,0.0,2252.583,441.369,1811.214,-2321.012,1402.908,-880.821,453.658,0.0,453.658,5527.581,
12/31/2019,5325.226,630.028,630.028,0.0,936.359,936.359,0.0,495.504,103.123,0.0,392.381,0.0,186.083,0.715,171.796,2247.974,853.326,2739.111,-1885.785,0.0,2223.926,1943.814,1390.714,553.1,67.9,211.497,3077.252,,1200.079,459.357,48.037,,692.685,74.065,0.0,74.065,74.065,0.0,2.763,0.0,0.213,0.0,1276.907,3117.604,2846.751,270.853,,270.853,439.001,0.0,196.843,56.494,185.451,3556.605,4833.512,0.0,2266.938,441.369,1825.569,-2318.921,1413.181,-869.484,491.714,0.0,491.714,5325.226,
03/31/2020,4804.352,499.407,499.407,0.0,528.522,528.522,0.0,560.645,107.88,0.0,452.765,0.0,218.516,2.525,183.584,1807.09,818.065,2657.445,-1839.38,0.0,2179.197,1916.896,1382.852,534.044,62.674,197.102,2997.262,,889.302,306.44,12.29,,570.572,228.247,150.0,78.247,78.247,0.0,8.435,,2.731,0.0,1125.984,3111.555,2848.924,262.631,,262.631,408.93,,,125.798,280.401,3520.485,4646.469,0.0,2277.436,441.369,1836.067,-2316.11,1202.44,-1005.883,157.883,0.0,157.883,4804.352,
06/30/2020,4992.68,461.557,461.557,0.0,650.502,650.502,0.0,702.592,139.256,0.0,563.336,0.0,211.418,1.237,198.901,2026.069,789.029,2508.496,-1719.467,0.0,2177.582,1907.011,1382.858,524.153,59.827,209.507,2966.611,,893.107,402.22,15.732,,475.155,481.225,400.0,81.225,81.225,0.0,7.253,,1.241,0.0,1381.585,3097.255,2850.841,246.414,,246.414,427.692,,,125.944,300.507,3524.947,4906.532,0.0,2285.444,441.369,1844.075,-2314.967,1093.268,-977.597,86.148,0.0,86.148,4992.68,
