Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
10/01/2017,3089.327,1636.507,418.677,1217.83,268.068,268.068,0.0,125.183,64.55,17.189,43.444,0.0,110.33,105.309,,120.228,,4.864,2140.088,259.08,,,211.943,211.943,478.216,335.006,249.277,85.729,10.954,12.028,949.239,,298.051,79.429,42.377,,176.245,0.0,0.0,,,,,133.324,31.686,,21.628,431.375,362.595,362.595,,,,185.46,11.604,114.316,10.543,17.311,548.055,979.43,0.0,1655.695,24.589,1631.106,0.0,438.201,16.001,2109.897,0.0,2109.897,3089.327,
12/31/2017,3109.545,1777.822,429.843,1347.979,272.783,272.783,0.0,107.525,62.668,19.464,25.393,0.0,112.151,,0.0,84.026,,111.762,2270.281,268.447,914.492,-646.045,125.926,125.926,444.891,331.099,252.011,79.088,17.491,12.275,839.264,,346.225,86.393,59.055,0.0,200.777,0.0,0.0,0.0,0.0,,,108.111,30.127,0.0,24.051,454.336,365.987,365.987,0.0,0.0,,335.576,10.273,119.776,6.72,168.68,701.563,1155.899,0.0,1662.857,24.444,1638.413,0.0,272.013,18.776,1953.646,0.0,1953.646,3109.545,
04/01/2018,2995.193,1498.399,637.873,860.526,413.978,413.978,0.0,131.857,74.762,21.256,35.839,0.0,112.191,,,77.705,,112.179,2156.425,281.284,,,89.259,89.259,468.225,360.113,275.7,84.413,17.928,12.479,838.768,,289.852,103.95,34.828,,151.074,0.0,0.0,,,,,101.473,21.726,,15.357,391.325,369.421,369.421,,,,329.464,16.683,124.689,6.185,160.181,698.885,1090.21,0.0,1662.982,24.226,1638.756,0.0,216.12,25.881,1904.983,0.0,1904.983,2995.193,
07/01/2018,2931.72,1192.693,480.384,712.309,454.122,454.122,0.0,135.55,76.888,26.378,32.284,0.0,111.82,,,73.574,,111.813,1894.185,285.302,,,111.417,111.417,640.816,536.798,388.625,148.173,18.252,12.192,1037.535,,333.908,102.737,32.226,,198.945,0.0,0.0,,,,,118.402,25.375,,35.658,452.31,372.897,372.897,,,,366.573,22.296,124.258,22.281,172.363,739.47,1191.78,0.0,1669.174,23.495,1645.679,0.0,74.27,-3.504,1739.94,0.0,1739.94,2931.72,
09/30/2018,2882.487,1232.429,814.019,418.41,352.476,352.476,0.0,154.705,87.124,33.788,33.793,0.0,139.785,,,70.772,,139.782,1879.395,278.071,,,91.982,91.982,633.039,532.961,392.998,139.963,17.885,11.421,1003.092,,344.927,107.89,24.603,,212.434,0.0,0.0,,,,,113.485,29.387,,35.077,458.412,376.417,376.417,,,,379.898,28.956,127.037,21.748,172.77,756.315,1214.727,0.0,1687.479,22.911,1664.568,0.0,-23.243,3.524,1667.76,0.0,1667.76,2882.487,
12/31/2018,2706.606,1116.848,926.752,190.096,291.267,291.267,0.0,153.541,89.365,31.014,33.162,0.0,170.826,,0.0,70.848,,170.747,1732.482,279.821,961.462,-681.641,87.731,87.731,606.572,507.332,381.85,125.482,16.883,11.509,974.124,,363.711,100.688,36.185,,226.838,0.0,0.0,0.0,0.0,,,112.576,32.75,0.0,34.351,476.287,379.981,379.981,0.0,0.0,,327.984,37.547,117.456,20.662,119.569,707.965,1184.252,0.0,1693.585,21.94,1671.645,0.0,-158.191,-13.04,1522.354,0.0,1522.354,2706.606,
03/31/2019,2616.643,904.816,483.728,421.088,333.84,333.84,0.0,161.342,94.862,29.725,36.755,0.0,194.044,,,69.687,,194.027,1594.042,334.033,,,91.926,91.926,596.642,498.885,379.513,119.372,16.791,11.279,1022.601,,317.225,118.816,41.898,,156.511,17.176,0.0,17.176,,17.176,,107.567,32.843,,22.512,441.968,421.652,383.59,38.062,,38.062,282.795,9.732,121.205,19.614,99.401,704.447,1146.415,0.0,1701.541,21.544,1679.997,0.0,-215.607,-15.706,1470.228,0.0,1470.228,2616.643,
06/30/2019,2671.514,895.334,495.107,400.227,372.199,372.199,0.0,164.461,96.824,31.676,35.961,0.0,184.832,,,67.886,,184.798,1616.826,352.21,,,99.001,99.001,603.477,493.43,383.936,109.494,16.449,25.712,1054.688,,347.369,103.449,44.927,,198.993,18.041,0.0,18.041,,18.041,,101.59,37.365,,11.429,467.0,433.703,387.243,46.46,,46.46,291.399,9.66,122.596,17.8,103.978,725.102,1192.102,0.0,1709.516,21.305,1688.211,0.0,-222.513,-7.591,1479.412,0.0,1479.412,2671.514,
09/29/2019,2698.791,936.477,593.939,342.538,357.886,357.886,0.0,178.203,114.162,28.46,35.581,0.0,182.013,,,69.12,,181.894,1654.579,365.162,,,103.558,103.558,575.492,467.29,370.717,96.573,16.358,22.724,1044.212,,373.092,117.936,33.508,,221.648,18.386,0.0,18.386,,18.386,,102.233,42.592,,5.808,493.711,437.755,390.942,46.813,,46.813,284.69,9.803,121.34,15.39,95.565,722.445,1216.156,0.0,1733.246,21.061,1712.185,0.0,-226.39,-24.221,1482.635,0.0,1482.635,2698.791,
12/31/2019,2787.014,911.227,773.924,137.303,362.368,362.368,0.0,196.691,118.595,32.695,45.401,0.0,188.598,,,75.185,,188.07,1658.884,377.755,1107.424,-729.669,104.49,104.49,645.885,541.911,416.431,125.48,18.457,10.332,1128.13,,405.571,126.617,44.2,,234.754,19.476,0.0,19.476,,19.476,,113.982,45.974,,8.903,539.029,440.536,394.687,45.849,,45.849,327.291,19.535,134.471,14.07,113.241,767.827,1306.856,0.0,1740.93,20.801,1720.129,0.0,-241.918,-18.854,1480.158,0.0,1480.158,2787.014,
03/29/2020,2820.388,804.495,593.494,211.001,487.365,487.365,0.0,182.978,102.109,39.848,41.021,0.0,227.74,,,74.493,,227.396,1702.578,391.049,,,100.513,100.513,626.248,524.254,409.933,114.321,18.229,9.272,1117.81,,394.893,129.633,58.76,,206.5,19.591,0.0,19.591,,19.591,,99.477,50.791,,0.408,513.961,444.794,398.466,46.328,,46.328,310.96,19.941,125.97,11.628,102.63,755.754,1269.715,0.0,1742.109,20.742,1721.367,0.0,-164.323,-27.113,1550.673,0.0,1550.673,2820.388,
06/28/2020,3249.189,955.222,725.431,229.791,694.521,694.521,0.0,206.088,106.61,29.71,69.768,0.0,238.176,,,79.21,,238.146,2094.007,409.767,,,106.968,106.968,638.447,529.566,422.003,107.563,17.817,11.854,1155.182,,568.7,184.163,89.216,,295.321,20.0,0.0,20.0,,20.0,,141.013,55.634,,16.567,729.713,445.887,402.305,43.582,,43.582,329.038,22.703,130.826,11.997,107.878,774.925,1504.638,0.0,1751.441,20.725,1730.716,0.0,1.61,-8.5,1744.551,0.0,1744.551,3249.189,
